EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,on,Corner3PctBlocked
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,4838.0,81,-3,148,157,46,50,13.0,305,1.0,1,1.0,3.0,2.0,7,1.0,5.0,1.0,1.0,3.0,7.0,1.0,2.0,1.0,3.0,4,11,4.0,12.0,4.0,24,147,1.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,10.0,4.0,4.0,12.0,7.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,8,11,11,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,7,2.0,2.0,4.0,1.0,1.0,10.0,46,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.43478260869565216,0.75,0.5714285714285714,0.48,0.75,0.625,0.5217391304347826,16.564417177914113,0.5,0.13793103448275862,0.15,0.14102564102564102,0.06666666666666667,0.20588235294117646,0.15789473684210525,0.043478260869565216,1.0,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,0.21739130434782608,0.2,0.2,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5,1.0,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.5652173913043478,0.42857142857142855,0.4950217391304348,0.47110714285714295,0.041666666666666664,0.08333333333333333,0.125,0.4166666666666667,15.181818181818182,24.400000000000002,0.3108108108108108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,44036.0,734,113,1449,1441,365,371,159.0,2890,87.0,116,36.0,73.0,10.0,30,14.0,39.0,,6.0,12.0,33.0,2.0,4.0,2.0,6.0,133,219,26.0,72.0,50.0,394,1565,4.0,8.0,52.0,43.0,58.0,2.0,12.0,13.0,105.0,202.0,64.0,75.0,31.0,12.0,23.0,14.0,37.0,7.0,7.0,10.0,1.0,12.0,88.0,25.0,89,126,165,38.0,30.0,13.0,8.0,17.0,6.0,30.0,11.0,17.0,42.0,1.0,46,1.0,3.0,63.0,28.0,5.0,105.0,365,4.0,3.0,0.7593984962406015,0.8145161290322581,0.9615384615384616,0.3611111111111111,0.5,0.16666666666666666,0.37142857142857144,0.6073059360730594,0.7413793103448276,0.5910652920962199,0.5714285714285714,0.6571428571428571,0.6151419558359621,0.5777777777777777,0.6666666666666666,0.24742268041237114,21.29230769230769,0.43333333333333335,0.16984732824427481,0.2,0.17565485362095531,0.19607843137254902,0.18076923076923077,0.21568627450980393,0.39862542955326463,0.75,0.7909090909090909,0.2508591065292096,0.4931506849315068,0.5373134328358209,0.5833333333333334,0.10309278350515463,0.3333333333333333,0.35714285714285715,0.6,0.13402061855670103,0.358974358974359,0.358974358974359,1.0,0.1134020618556701,0.36363636363636365,0.36363636363636365,0.9166666666666666,0.09523809523809523,0.5,0.5,0.08571428571428572,,0.08571428571428572,0.3333333333333333,0.6460481099656358,0.3870967741935484,0.5366882352941177,0.5351891304347826,0.08974358974358974,0.11666666666666667,0.1319796954314721,0.26649746192893403,5.484931506849315,24.90277777777778,0.25189786059351277,9.0,18.0,25.0,29.0,2.0,4.0,18.0,34.0,4.0,3.0,18.0,2.0,14.0,7.0,32.0,12.0,39.0,9.0,8.0,3.0,2.0,5.0,2.0,2.0,4.0,7.0,4.0,21.0,8.0,2.0,11.0,21.0,11.0,0.5294117647058824,0.0639269406392694,0.05172413793103448,0.0821917808219178,0.06666666666666667,0.3,0.07322654462242563,0.03763440860215054,0.06260032102728733,0.08064516129032258,0.10891089108910891,0.05188679245283019,0.046511627906976744,0.017543859649122806,0.10810810810810811,0.13043478260869565,0.0782608695652174,0.5238095238095238,0.8505747126436781,0.42857142857142855,0.5,0.5555555555555556,0.09523809523809523,0.5,1.0,0.4142857142857143,0.8620689655172413,0.5076515625,,,,,,,,,,,,,,,True,
1908,1610612756,Jumaine Jones,Jumaine Jones,1908,PHX,1743.0,29,13,54,54,1,7,6.0,108,1.0,1,,,1.0,2,2.0,2.0,,,1.0,7.0,1.0,2.0,,,2,3,3.0,9.0,2.0,15,64,1.0,2.0,3.0,,,,,,,4.0,,9.0,7.0,1.0,,,,,,,,,,,2,2,3,1.0,1.0,,,1.0,1.0,1.0,,4.0,6.0,,3,,1.0,2.0,1.0,,,1,,,1.0,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.6666666666666666,,0.5416666666666666,0.75,,0.625,0.75,,0.75,21.666666666666668,,0.1111111111111111,,0.09523809523809523,0.4,,,0.08333333333333333,1.0,1.0,,,,,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.5833333333333334,0.14285714285714285,0.14285714285714285,1.0,1.0,0.5,1.0,,,,,0.8333333333333334,0.14285714285714285,0.5637291666666667,,0.16666666666666666,0.3333333333333333,0.2,,12.266666666666666,24.944444444444443,0.018518518518518517,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,0.07692307692307693,0.047619047619047616,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,0.54015,1.0,1.0,0.1111111111111111,,,,,,,,,,,,True,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,53968.0,899,254,1746,1758,411,463,176.0,3504,90.0,140,12.0,38.0,47.0,91,26.0,50.0,6.0,9.0,44.0,112.0,4.0,11.0,5.0,28.0,149,269,70.0,162.0,71.0,579,1761,7.0,15.0,33.0,32.0,58.0,11.0,37.0,23.0,120.0,136.0,162.0,183.0,110.0,44.0,84.0,53.0,137.0,29.0,24.0,43.0,12.0,29.0,327.0,21.0,54,75,80,36.0,26.0,29.0,21.0,31.0,4.0,60.0,19.0,30.0,65.0,5.0,87,,10.0,84.0,42.0,5.0,120.0,411,8.0,5.0,0.4563758389261745,0.4563758389261745,0.8714285714285714,0.43209876543209874,0.4666666666666667,0.2972972972972973,0.4375,0.5539033457249071,0.5517241379310345,0.5893271461716937,0.5,0.5105263157894737,0.619098712446352,0.515625,0.5607476635514018,0.37587006960556846,27.099433281813496,0.48333333333333334,0.081203007518797,0.1076923076923077,0.0872093023255814,0.07881773399014778,0.1064516129032258,0.1111111111111111,0.3248259860788863,0.6428571428571429,0.703125,0.08816705336426914,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.2111368909512761,0.5164835164835165,0.5280898876404494,0.3829787234042553,0.11600928074245939,0.52,0.52,0.9615384615384616,0.25986078886310904,0.39285714285714285,0.3963963963963964,0.8181818181818182,0.3548387096774194,0.36363636363636365,1.0,0.09473684210526316,0.6666666666666666,0.29473684210526313,0.17857142857142858,0.7006960556844548,0.4,0.525180303030303,0.5173526881720429,0.0911062906724512,0.14046822742474915,0.05699481865284974,0.20725388601036268,7.98624535315985,25.269753086419747,0.23539518900343642,3.0,7.0,23.0,36.0,3.0,4.0,5.0,16.0,2.0,27.0,,2.0,16.0,1.0,4.0,,5.0,1.0,10.0,8.0,4.0,8.0,4.0,2.0,8.0,12.0,2.0,5.0,3.0,2.0,,6.0,1.0,0.3125,0.05947955390334572,0.08571428571428572,0.05263157894736842,0.02197802197802198,,0.008016032064128256,0.003745318352059925,0.006527415143603133,0.006896551724137931,0.01694915254237288,0.00423728813559322,,0.012048192771084338,0.03289473684210526,0.09090909090909091,0.0053475935828877,0.16666666666666666,0.5111111111111111,0.22580645161290322,0.42857142857142855,,0.12903225806451613,0.75,1.0,0.37894736842105264,0.6388888888888888,0.4796861111111112,,,,1.0,1.0,1.0,2.0,0.006172839506172839,0.008928571428571428,,,,,,True,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,72504.0,1208,247,2344,2354,499,567,244.0,4698,55.0,82,19.0,38.0,52.0,138,,,,,,1.0,,,,,126,258,,1.0,56.0,308,2446,,,63.0,27.0,47.0,,,21.0,75.0,198.0,54.0,,1.0,,12.0,12.0,24.0,6.0,6.0,9.0,1.0,2.0,60.0,57.0,208,293,379,24.0,13.0,10.0,9.0,25.0,4.0,35.0,10.0,94.0,156.0,15.0,87,14.0,22.0,71.0,31.0,8.0,75.0,499,14.0,8.0,0.7857142857142857,0.908256880733945,,,,,,0.4883720930232558,0.574468085106383,0.4864864864864865,0.5869565217391305,0.574468085106383,0.5292096219931272,0.63,0.625,0.003861003861003861,12.46177370030581,0.2857142857142857,0.2379862700228833,0.22983870967741934,0.23618538324420676,0.26459143968871596,0.20853080568720378,0.22277227722772278,0.3166023166023166,0.6707317073170732,0.7534246575342466,0.14671814671814673,0.5,0.5428571428571428,0.8421052631578947,0.5328185328185329,0.37681159420289856,0.38235294117647056,0.9230769230769231,,,,,0.003861003861003861,,,,,,,,,,,0.3204633204633205,,0.45753281853281846,0.4600765957446809,0.10954063604240283,0.1099290780141844,0.20454545454545456,0.2435064935064935,10.736046511627908,24.9,0.2128839590443686,22.0,32.0,15.0,20.0,,,27.0,46.0,9.0,,34.0,,14.0,29.0,57.0,28.0,86.0,9.0,11.0,4.0,1.0,1.0,1.0,8.0,9.0,7.0,,29.0,14.0,,15.0,29.0,17.0,0.5869565217391305,0.05426356589147287,0.10975609756097561,0.07894736842105263,0.014492753623188406,0.42424242424242425,0.0815450643776824,0.08761329305135952,0.08349514563106795,0.13989637305699482,0.054878048780487805,0.06140350877192982,0.07327586206896551,0.12121212121212122,0.26666666666666666,0.2608695652173913,0.07692307692307693,0.5862068965517241,0.6363636363636364,0.6956521739130435,0.6875,0.18181818181818182,,,,0.425531914893617,0.75,0.5212,,,,,,,1.0,,,2.0,3.0,,,,True,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,46860.0,781,161,1498,1508,285,360,160.0,3006,22.0,39,9.0,19.0,40.0,94,24.0,45.0,6.0,12.0,34.0,86.0,2.0,4.0,8.0,17.0,71,152,58.0,131.0,27.0,343,1565,3.0,7.0,26.0,16.0,28.0,14.0,29.0,10.0,84.0,86.0,56.0,159.0,86.0,34.0,41.0,24.0,65.0,16.0,8.0,24.0,6.0,11.0,154.0,15.0,31,47,59,14.0,8.0,10.0,7.0,16.0,1.0,26.0,4.0,26.0,65.0,2.0,49,4.0,15.0,36.0,17.0,2.0,84.0,285,9.0,2.0,0.6056338028169014,0.6323529411764706,0.9137931034482759,0.44274809160305345,0.42857142857142855,0.4827586206896552,0.44274809160305345,0.46710526315789475,0.5714285714285714,0.558303886925795,0.6388888888888888,0.6491228070175439,0.5721476510067114,0.65,0.65625,0.4628975265017668,19.285714285714285,0.38461538461538464,0.05486725663716814,0.09202453987730061,0.06318681318681318,0.03389830508474576,0.07003891050583658,0.07633587786259542,0.13780918727915195,0.5641025641025641,0.6470588235294118,0.06713780918727916,0.47368421052631576,0.5294117647058824,0.3333333333333333,0.3321554770318021,0.425531914893617,0.43010752688172044,0.725,0.15901060070671377,0.5333333333333333,0.5333333333333333,1.0,0.303886925795053,0.3953488372093023,0.4,0.8529411764705882,0.2222222222222222,0.5,1.0,0.21052631578947367,0.5,0.2982456140350877,0.47058823529411764,0.6007067137809188,0.3953488372093023,0.5070964664310954,0.48567105263157895,0.057432432432432436,0.10303030303030303,0.07580174927113703,0.24489795918367346,13.116447368421051,24.75572519083969,0.19025367156208278,4.0,6.0,3.0,6.0,1.0,3.0,7.0,11.0,3.0,15.0,6.0,,8.0,4.0,8.0,1.0,12.0,2.0,6.0,3.0,4.0,3.0,1.0,3.0,7.0,4.0,2.0,5.0,2.0,,3.0,5.0,2.0,0.6363636363636364,0.05263157894736842,0.1282051282051282,0.10526315789473684,0.010638297872340425,0.027777777777777776,0.017977528089887642,0.017857142857142856,0.017937219730941704,0.024390243902439025,0.009345794392523364,0.018604651162790697,0.024539877300613498,,0.05343511450381679,0.15625,0.013793103448275862,0.4,0.5,0.3333333333333333,0.6666666666666666,,0.16666666666666666,0.3333333333333333,1.0,0.10526315789473684,0.5,0.4938115384615385,,,,1.0,,,,0.007633587786259542,0.011627906976744186,,,1.0,,,True,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,22501.0,375,75,751,742,110,127,79.0,1493,58.0,80,17.0,40.0,16.0,35,,,,,,,,,,,91,155,,,56.0,238,791,,,41.0,12.0,19.0,,,11.0,35.0,110.0,72.0,,,,15.0,6.0,21.0,3.0,3.0,11.0,2.0,2.0,48.0,10.0,59,72,105,10.0,5.0,14.0,5.0,19.0,4.0,33.0,2.0,20.0,38.0,3.0,54,2.0,,71.0,39.0,2.0,35.0,110,,2.0,0.6043956043956044,0.6626506024096386,,,,,,0.5870967741935483,0.631578947368421,0.5870967741935483,0.5833333333333334,0.631578947368421,0.6432432432432432,0.6612903225806451,0.7,,25.890736342042757,0.42424242424242425,0.20774647887323944,0.14285714285714285,0.19491525423728814,0.20512820512820512,0.2013888888888889,0.16363636363636364,0.5161290322580645,0.725,0.8169014084507042,0.25806451612903225,0.425,0.53125,0.7058823529411765,0.22580645161290322,0.45714285714285713,0.45714285714285713,0.5625,,,,,,,,,,,,,,,,0.5161290322580645,,0.49170516129032266,0.4619684210526315,0.21311475409836064,0.21311475409836064,0.1722689075630252,0.14705882352941177,6.153548387096775,,0.14647137150466044,12.0,20.0,9.0,11.0,,,14.0,24.0,13.0,,16.0,,17.0,10.0,22.0,3.0,33.0,2.0,5.0,3.0,2.0,9.0,1.0,5.0,5.0,11.0,,10.0,6.0,,4.0,10.0,5.0,0.5833333333333334,0.10967741935483871,0.1125,0.2,,0.17647058823529413,0.09166666666666666,0.12658227848101267,0.10031347962382445,0.11940298507462686,0.140625,0.045871559633027525,0.15384615384615385,0.07407407407407407,0.22580645161290322,0.06666666666666667,0.0425531914893617,0.5,0.5862068965517241,0.8333333333333334,0.6,0.25,,,,0.5789473684210527,0.8181818181818182,0.5250157894736842,,,,,,,3.0,,,,1.0,3.0,1.0,0.043478260869565216,True,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,8992.0,150,4,290,294,89,71,27.0,584,16.0,27,,3.0,5.0,20,,2.0,,1.0,2.0,6.0,,,1.0,1.0,21,50,2.0,8.0,11.0,59,289,,,4.0,5.0,13.0,1.0,2.0,,13.0,16.0,26.0,6.0,6.0,2.0,16.0,6.0,22.0,5.0,1.0,8.0,4.0,4.0,50.0,1.0,8,10,13,9.0,6.0,9.0,5.0,10.0,,19.0,8.0,7.0,25.0,,15,,2.0,14.0,7.0,,13.0,89,2.0,,0.38095238095238093,0.38095238095238093,1.0,0.25,,0.5,0.25,0.42,0.38461538461538464,0.41379310344827586,0.2,0.43333333333333335,0.4609375,0.3333333333333333,0.40625,0.13793103448275862,25.696594427244584,0.47368421052631576,0.08247422680412371,0.02857142857142857,0.06818181818181818,0.038461538461538464,0.10204081632653061,0.03571428571428571,0.46551724137931033,0.5925925925925926,0.6666666666666666,0.05172413793103448,,,,0.3448275862068966,0.25,0.25,0.4,0.034482758620689655,,,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,,,,0.06666666666666667,,0.06666666666666667,1.0,0.603448275862069,0.3333333333333333,0.5175275862068965,0.5047,0.109375,0.125,0.06779661016949153,0.22033898305084745,8.342,24.8875,0.30689655172413793,1.0,3.0,5.0,9.0,,,1.0,5.0,2.0,,,,4.0,,3.0,1.0,3.0,1.0,3.0,,3.0,4.0,,1.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.2,0.08,0.1111111111111111,0.3333333333333333,,0.09090909090909091,0.027777777777777776,,0.02158273381294964,0.06666666666666667,,0.018867924528301886,,,0.09090909090909091,,0.03333333333333333,1.0,0.375,0.6,0.3333333333333333,,,,,0.6,0.5555555555555556,0.4971,,,,,,,1.0,,,,,,,,True,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,36441.0,607,76,1147,1165,228,287,124.0,2312,42.0,63,11.0,32.0,16.0,37,2.0,6.0,,,1.0,3.0,,,1.0,3.0,69,132,3.0,9.0,20.0,167,1230,1.0,1.0,23.0,16.0,28.0,1.0,3.0,11.0,46.0,68.0,70.0,9.0,3.0,1.0,66.0,39.0,105.0,26.0,13.0,30.0,10.0,26.0,249.0,11.0,43,58,84,4.0,2.0,15.0,8.0,24.0,5.0,39.0,7.0,22.0,41.0,4.0,46,2.0,1.0,29.0,11.0,6.0,46.0,228,2.0,5.0,0.4927536231884058,0.5483870967741935,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5227272727272727,0.5714285714285714,0.5212765957446809,0.6764705882352942,0.5645161290322581,0.545751633986928,0.6388888888888888,0.6052631578947368,0.06382978723404255,14.930015552099533,0.38461538461538464,0.1011764705882353,0.07857142857142857,0.09557522123893805,0.12698412698412698,0.09803921568627451,0.07017543859649122,0.44680851063829785,0.6666666666666666,0.6885245901639344,0.22695035460992907,0.34375,0.36666666666666664,0.2727272727272727,0.2624113475177305,0.43243243243243246,0.43243243243243246,0.75,0.0425531914893617,0.3333333333333333,0.3333333333333333,1.0,0.02127659574468085,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.0967741935483871,0.3333333333333333,0.5106382978723404,0.3333333333333333,0.48076392857142847,0.4521516666666667,0.07482993197278912,0.07971014492753623,0.1377245508982036,0.2754491017964072,7.485606060606061,24.87777777777778,0.1987794245858762,7.0,11.0,8.0,13.0,1.0,1.0,10.0,16.0,,,14.0,,4.0,9.0,17.0,4.0,26.0,3.0,2.0,8.0,2.0,7.0,,3.0,6.0,5.0,,8.0,4.0,,4.0,8.0,3.0,0.625,0.030303030303030304,0.031746031746031744,0.0625,,0.11764705882352941,0.04857142857142857,0.05172413793103448,0.04961832061068702,0.05555555555555555,0.02857142857142857,0.05263157894736842,0.04878048780487805,0.058823529411764705,0.07368421052631578,0.11538461538461539,0.04918032786885246,0.375,0.4523809523809524,0.6470588235294118,0.6363636363636364,0.14285714285714285,0.058823529411764705,1.0,1.0,0.41935483870967744,0.6153846153846154,0.50336875,,,,,,,1.0,,,,1.0,1.0,,,True,
959,1610612756,Steve Nash,Steve Nash,959,PHX,39222.0,654,142,1292,1299,226,283,125.0,2591,46.0,62,23.0,44.0,28.0,61,7.0,8.0,,,37.0,80.0,2.0,6.0,6.0,12.0,97,167,44.0,88.0,42.0,368,1399,3.0,7.0,19.0,16.0,25.0,6.0,12.0,16.0,66.0,20.0,174.0,81.0,80.0,37.0,171.0,47.0,218.0,25.0,22.0,99.0,25.0,47.0,483.0,7.0,37,45,50,13.0,10.0,51.0,44.0,24.0,1.0,75.0,11.0,12.0,24.0,1.0,57,3.0,14.0,48.0,14.0,4.0,66.0,226,3.0,4.0,0.10309278350515463,0.10309278350515463,0.6136363636363636,0.5,0.42857142857142855,0.5,0.5,0.5808383233532934,0.64,0.6392156862745098,0.7307692307692307,0.6756756756756757,0.6592592592592592,0.7307692307692307,0.75,0.34509803921568627,24.17659425367905,0.68,0.07505070993914807,0.058823529411764705,0.0718954248366013,0.06382978723404255,0.10504201680672269,0.06382978723404255,0.24313725490196078,0.7419354838709677,0.7931034482758621,0.17254901960784313,0.5227272727272727,0.5609756097560976,0.13043478260869565,0.23921568627450981,0.45901639344262296,0.4666666666666667,0.03571428571428571,0.03137254901960784,0.875,0.875,1.0,0.3137254901960784,0.4625,0.4625,0.5405405405405406,0.46153846153846156,0.3333333333333333,1.0,,,0.32432432432432434,0.5,0.5882352941176471,0.4625,0.49702392156862735,0.4781364864864865,0.05639097744360902,0.07909604519774012,0.051630434782608696,0.1793478260869565,9.076047904191615,25.221590909090914,0.17492260061919504,2.0,3.0,11.0,13.0,1.0,1.0,5.0,6.0,,51.0,,,8.0,,5.0,1.0,5.0,1.0,3.0,18.0,,7.0,,7.0,3.0,4.0,13.0,4.0,4.0,,,4.0,3.0,0.8333333333333334,0.04790419161676647,0.06451612903225806,0.06818181818181818,0.01639344262295082,0.025,0.013623978201634877,,0.00946969696969697,0.018691588785046728,,0.01775147928994083,,,0.02631578947368421,0.04,0.009523809523809525,0.75,0.13043478260869565,0.23076923076923078,0.6666666666666666,,0.07692307692307693,1.0,1.0,0.35135135135135137,0.8461538461538461,0.5232333333333333,,1.0,0.011235955056179775,,,,,,,,,,,,True,
