EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedCorner3,on
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,7573.0,126,-23,235,233,94,88,31,468,1,1.0,2.0,4.0,9.0,1.0,4.0,1.0,1.0,7.0,19.0,1.0,2.0,3.0,10.0,5,12,8.0,23.0,2.0,36,257,1.0,1.0,2.0,3.0,2.0,5,4.0,11.0,16,10.0,15.0,9.0,19.0,7.0,5,2,7,2,1,1.0,3.0,16,1.0,3.0,3,6,1,7,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,5,14,2,3.0,3.0,16,94,4.0,0.625,0.34782608695652173,0.5,0.36363636363636365,0.34782608695652173,0.4166666666666667,0.4,0.4857142857142857,0.5,0.5,0.4857142857142857,0.5,0.5,0.6571428571428571,14.181818181818182,0.25,0.16666666666666666,0.041666666666666664,0.12,0.061855670103092786,0.1,0.13333333333333333,0.1,0.02857142857142857,0.05714285714285714,0.5,0.5,0.2571428571428571,0.4444444444444444,0.4444444444444444,0.11428571428571428,0.25,0.25,0.5428571428571428,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.6666666666666666,0.5,1.0,0.0625,1.0,0.625,0.3,0.6857142857142857,0.3684210526315789,0.4768357142857143,0.424275,0.46340312499999997,0.08333333333333333,0.4444444444444444,16.7,25.09565217391304,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,74751.0,1246,27,2286,2285,456,318,284,4571,99,49.0,106.0,28.0,81.0,,,,,,1.0,,,,,140,286,,1.0,45.0,325,2344,58.0,,,67.0,25.0,44,,,63,78.0,,,1.0,,25,4,29,3,18,1.0,6.0,62,5.0,44.0,132,191,67,258,19.0,12.0,7.0,20.0,5.0,11.0,25.0,,45.0,14.0,103,137,61,68.0,,63,456,6.0,,,,,,0.48951048951048953,0.5681818181818182,0.4878048780487805,0.5172413793103449,0.5681818181818182,0.5110062893081762,0.5153846153846153,0.5833333333333334,0.003484320557491289,13.847334100498657,0.4444444444444444,0.05102040816326531,0.15331010452961671,0.18565400843881857,0.16029143897996356,0.1362530413625304,0.20114942528735633,0.14285714285714285,0.34494773519163763,0.3693379790940767,0.46226415094339623,0.48514851485148514,0.28222996515679444,0.345679012345679,0.345679012345679,,,,0.003484320557491289,,,,,,,,,,,0.34843205574912894,,0.4579942508710805,0.5168745098039216,0.46493863636363636,0.20615384615384616,0.19384615384615383,8.178671328671328,24.8,0.1994750656167979,63.0,20.0,39.0,14.0,21.0,30.0,7.0,13.0,202.0,38.0,17.0,1.0,9.0,53.0,15.0,4.0,2.0,9.0,3.0,3.0,6.0,3.0,14.0,4.0,8.0,30.0,9.0,25.0,21.0,4.0,25.0,15.0,1.0,1.0,9.0,6.0,6.0,0.7214285714285714,0.8347107438016529,0.5172413793103449,0.05944055944055944,0.12121212121212122,0.04716981132075472,0.22058823529411764,0.0630952380952381,0.056962025316455694,0.06212424849699399,0.07462686567164178,0.07633587786259542,0.041935483870967745,0.037037037037037035,0.1,0.144,0.2,0.031007751937984496,0.6,0.6363636363636364,0.7241379310344828,0.6825396825396826,0.6938775510204082,0.8571428571428571,0.6724137931034483,0.5128205128205128,0.25,0.4772727272727273,0.6666666666666666,0.0970873786407767,0.09740259740259741,,,,,,,,,,,,,,,,,,,,,True
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,54368.0,906,62,1718,1699,739,740,248,3417,78,14.0,38.0,37.0,114.0,8.0,23.0,3.0,10.0,16.0,46.0,1.0,4.0,4.0,20.0,95,230,24.0,69.0,72.0,334,1793,18.0,3.0,6.0,26.0,45.0,96,7.0,30.0,155,98.0,66.0,6.0,46.0,16.0,46,16,62,10,33,4.0,9.0,140,1.0,11.0,27,41,11,52,28.0,16.0,12.0,25.0,6.0,18.0,22.0,,47.0,15.0,25,85,69,88.0,6.0,155,739,28.0,0.9166666666666666,0.34782608695652173,0.5,0.23333333333333334,0.34782608695652173,0.41304347826086957,0.46875,0.43812709030100333,0.5208333333333334,0.44047619047619047,0.49107142857142855,0.5416666666666666,0.5099337748344371,0.23076923076923078,19.07370517928287,0.5319148936170213,0.009900990099009901,0.04847396768402154,0.06358381502890173,0.052054794520547946,0.04435483870967742,0.07142857142857142,0.04918032786885246,0.2608695652173913,0.12709030100334448,0.3684210526315789,0.4,0.38127090301003347,0.32456140350877194,0.3274336283185841,0.07692307692307693,0.34782608695652173,0.34782608695652173,0.15384615384615385,0.34782608695652173,0.34782608695652173,0.9375,0.16666666666666666,0.25,1.0,0.07936507936507936,0.3,0.15873015873015872,0.2,0.4916387959866221,0.34782608695652173,0.4646523411371237,0.44455952380952385,0.4446757936507937,0.07784431137724551,0.46407185628742514,10.960869565217392,24.79710144927536,0.430151338766007,44.0,5.0,6.0,19.0,32.0,8.0,1.0,44.0,92.0,4.0,19.0,6.0,3.0,7.0,3.0,2.0,2.0,7.0,6.0,3.0,1.0,4.0,,9.0,7.0,31.0,13.0,11.0,5.0,5.0,13.0,4.0,,,,,12.0,0.4842105263157895,0.4946236559139785,0.4444444444444444,0.08260869565217391,0.19230769230769232,0.07894736842105263,0.038461538461538464,0.011884550084889643,0.023076923076923078,0.013908205841446454,0.015957446808510637,0.006097560975609756,0.012658227848101266,0.02197802197802198,0.02564102564102564,0.0625,0.03759398496240601,0.012903225806451613,0.3076923076923077,0.5641025641025641,0.6984126984126984,0.6590909090909091,0.14285714285714285,0.40540540540540543,0.25,0.8333333333333334,0.6,0.25396825396825395,0.59375,0.09907120743034056,0.1220472440944882,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.008771929824561403,0.875,0.08333333333333333,1.0,0.5,0.014492753623188406,,,,,,,True
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,40738.0,679,32,1269,1268,408,395,159,2537,36,,10.0,6.0,22.0,14.0,44.0,5.0,14.0,18.0,47.0,,2.0,5.0,15.0,27,68,32.0,91.0,31.0,181,1342,4.0,,5.0,10.0,7.0,19,10.0,29.0,51,26.0,90.0,6.0,47.0,18.0,38,3,41,2,22,11.0,5.0,85,1.0,6.0,37,44,10,54,17.0,8.0,9.0,11.0,4.0,8.0,15.0,1.0,26.0,8.0,26,63,29,42.0,4.0,51,408,10.0,0.9375,0.3516483516483517,,0.3448275862068966,0.3516483516483517,0.39705882352941174,0.3684210526315789,0.4716981132075472,0.4444444444444444,0.4583333333333333,0.5056497175141242,0.45,0.4807692307692308,0.5723270440251572,14.058171745152356,0.4230769230769231,0.01694915254237288,0.08564814814814815,0.046875,0.07678571428571429,0.07881773399014778,0.05154639175257732,0.03225806451612903,0.22641509433962265,0.06289308176100629,,,0.13836477987421383,0.2727272727272727,0.2727272727272727,0.27672955974842767,0.3181818181818182,0.32558139534883723,0.29559748427672955,0.3829787234042553,0.3829787234042553,0.8888888888888888,0.2222222222222222,,,0.2916666666666667,0.35714285714285715,0.3125,0.3333333333333333,0.7987421383647799,0.3829787234042553,0.5389748427672956,0.54135625,0.5303458333333333,0.055248618784530384,0.281767955801105,7.391176470588236,24.400000000000006,0.3215130023640662,21.0,4.0,4.0,5.0,10.0,4.0,2.0,7.0,28.0,6.0,8.0,1.0,1.0,8.0,1.0,,,3.0,6.0,3.0,5.0,2.0,1.0,7.0,2.0,16.0,4.0,1.0,,1.0,1.0,,,,,,4.0,0.5185185185185185,0.5833333333333334,1.0,0.11764705882352941,0.1388888888888889,0.3,0.0196078431372549,0.021108179419525065,0.007352941176470588,0.017475728155339806,0.007407407407407408,0.016260162601626018,0.04132231404958678,0.011235955056179775,,0.10655737704918032,0.07476635514018691,,,0.5833333333333334,0.6774193548387096,0.47619047619047616,,0.6666666666666666,0.4444444444444444,1.0,,0.20833333333333334,0.5,0.09248554913294797,0.1951219512195122,,3.0,,,,,,,,1.0,0.3333333333333333,,,,1.0,0.01098901098901099,0.022727272727272728,,,,True
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,181426.0,3024,96,5660,5635,1821,1750,739,11295,581,109.0,280.0,2.0,10.0,,,,,1.0,2.0,,,1.0,2.0,525,871,1.0,2.0,390.0,1443,5890,199.0,,,348.0,140.0,235,1.0,2.0,460,466.0,3.0,,2.0,1.0,121,37,158,26,75,11.0,35.0,353,8.0,156.0,483,725,283,1008,70.0,38.0,32.0,140.0,18.0,45.0,176.0,11.0,316.0,78.0,118,245,545,666.0,,460,1821,31.0,1.0,0.5,,0.5,0.5,0.6027554535017221,0.5957446808510638,0.6030927835051546,0.6432160804020101,0.5970464135021097,0.6161400512382579,0.6444444444444445,0.625,0.002290950744558992,22.855825391945896,0.4430379746835443,0.02867383512544803,0.245676500508647,0.259567387687188,0.2489287105570705,0.26799557032115173,0.2651162790697674,0.24561403508771928,0.6655211912943871,0.3207331042382589,0.3892857142857143,0.42578125,0.011454753722794959,0.2,0.2,,,,0.002290950744558992,0.5,1.0,1.0,,,,,,0.008438818565400843,0.5,0.6678121420389461,0.5,0.5085800687285225,0.5381383233532935,0.505812658227848,0.24116424116424118,0.31878031878031876,2.673134328358209,26.65,0.3217314487632509,414.0,118.0,172.0,115.0,162.0,128.0,92.0,177.0,584.0,194.0,89.0,11.0,45.0,230.0,86.0,15.0,8.0,95.0,47.0,32.0,22.0,46.0,38.0,11.0,71.0,294.0,75.0,156.0,105.0,43.0,156.0,82.0,29.0,6.0,32.0,16.0,72.0,0.5561904761904762,0.6822429906542056,0.6432160804020101,0.10218140068886337,0.11187607573149742,0.08571428571428572,0.39631336405529954,0.11941848390446522,0.1053864168618267,0.11687207819804504,0.15756630265210608,0.11796733212341198,0.08719346049046321,0.08904109589041095,0.14074074074074075,0.21392190152801357,0.24261603375527427,0.05859375,0.5256410256410257,0.7125645438898451,0.8023255813953488,0.5917874396135265,0.42201834862385323,0.5,0.864321608040201,0.686046511627907,0.1440677966101695,0.6835443037974683,0.7098765432098766,0.26824817518248173,0.2687385740402194,,,,,,,,8.0,,,,,,,1.0,0.5,,0.5,,,True
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,50386.0,840,51,1566,1558,679,598,238,3124,151,8.0,20.0,23.0,68.0,,1.0,,1.0,,4.0,,1.0,,4.0,136,239,,5.0,65.0,337,1571,45.0,,1.0,69.0,50.0,80,,5.0,140,118.0,,,3.0,,40,6,46,3,26,5.0,9.0,98,2.0,21.0,46,76,62,138,45.0,20.0,25.0,26.0,5.0,17.0,31.0,2.0,57.0,23.0,36,82,79,107.0,,140,679,18.0,,,,,,0.5690376569037657,0.625,0.5573770491803278,0.6521739130434783,0.5882352941176471,0.577054794520548,0.6388888888888888,0.6194690265486725,0.020491803278688523,19.060622610595303,0.45614035087719296,0.022222222222222223,0.08455882352941177,0.11602209944751381,0.09241379310344827,0.09561752988047809,0.12307692307692308,0.09803921568627451,0.6188524590163934,0.08196721311475409,0.4,0.42105263157894735,0.2786885245901639,0.3382352941176471,0.3382352941176471,0.004098360655737705,,,0.01639344262295082,,,,0.021739130434782608,,,0.011764705882352941,,0.047058823529411764,,0.639344262295082,,0.5126471193415636,0.5366872093023256,0.5067029761904762,0.20474777448071216,0.41543026706231456,6.259832635983263,32.08,0.4335887611749681,105.0,29.0,42.0,41.0,55.0,30.0,9.0,40.0,154.0,44.0,21.0,3.0,5.0,55.0,9.0,6.0,2.0,9.0,13.0,3.0,3.0,5.0,4.0,7.0,11.0,50.0,9.0,7.0,2.0,3.0,9.0,6.0,,,1.0,,9.0,0.5661764705882353,0.6754385964912281,0.6666666666666666,0.08786610878661087,0.13245033112582782,0.05,0.14754098360655737,0.09892086330935251,0.05747126436781609,0.09331259720062209,0.10106382978723404,0.12878787878787878,0.08050847457627118,0.05454545454545454,0.0625,0.06321839080459771,0.09243697478991597,0.0759493670886076,0.6666666666666666,0.695364238410596,0.8015267175572519,0.5333333333333333,0.25,0.8260869565217391,0.9130434782608695,0.6904761904761905,0.13793103448275862,0.6470588235294118,0.7454545454545455,0.17667844522968199,0.17985611510791366,,,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,1.0,True
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,115314.0,1922,127,3611,3590,991,1078,445,7201,162,46.0,113.0,65.0,184.0,21.0,54.0,6.0,17.0,66.0,177.0,6.0,18.0,13.0,49.0,205,459,87.0,231.0,135.0,806,3770,46.0,6.0,23.0,72.0,37.0,99,19.0,66.0,184,248.0,255.0,6.0,175.0,66.0,190,20,210,10,128,39.0,23.0,440,4.0,40.0,129,189,47,236,63.0,38.0,25.0,72.0,17.0,53.0,52.0,,124.0,37.0,93,181,131,177.0,8.0,184,991,24.0,0.9770114942528736,0.37662337662337664,0.2608695652173913,0.2878787878787879,0.3799126637554585,0.4466230936819172,0.37373737373737376,0.486231884057971,0.42028985507246375,0.396969696969697,0.5215123859191656,0.47368421052631576,0.4666666666666667,0.3347826086956522,21.61572052401747,0.5806451612903226,0.023668639053254437,0.10221870047543581,0.10554089709762533,0.10298598415600244,0.1128747795414462,0.08791208791208792,0.1509433962264151,0.23478260869565218,0.16376811594202897,0.40707964601769914,0.41818181818181815,0.26666666666666666,0.3532608695652174,0.3532608695652174,0.0782608695652174,0.3888888888888889,0.3888888888888889,0.2565217391304348,0.3728813559322034,0.3728813559322034,0.9696969696969697,0.2608695652173913,0.3333333333333333,0.8333333333333334,0.10303030303030303,0.35294117647058826,0.296969696969697,0.2653061224489796,0.5695652173913044,0.37714285714285717,0.492863537117904,0.5077907407407408,0.4733330246913581,0.08933002481389578,0.228287841191067,9.78954248366013,25.228571428571428,0.274439213514262,94.0,11.0,25.0,14.0,34.0,20.0,14.0,53.0,162.0,18.0,12.0,10.0,12.0,31.0,20.0,12.0,4.0,19.0,16.0,6.0,6.0,11.0,3.0,7.0,12.0,67.0,19.0,14.0,7.0,5.0,14.0,6.0,,,,2.0,18.0,0.3951219512195122,0.413265306122449,0.43478260869565216,0.026143790849673203,0.05555555555555555,0.02654867256637168,0.14184397163120568,0.026138279932546374,0.040955631399317405,0.0290736984448952,0.05128205128205128,0.01675977653631285,0.01141552511415525,0.02926829268292683,0.06818181818181818,0.06905370843989769,0.125,0.031746031746031744,0.42857142857142855,0.5802469135802469,0.6143790849673203,0.4574468085106383,0.1956521739130435,0.4461538461538462,0.36231884057971014,0.44,0.09090909090909091,0.20606060606060606,0.4117647058823529,0.09358288770053476,0.1303501945525292,,5.0,,,3.0,,,2.0,,1.0,0.07246376811594203,,,0.01282051282051282,,,,,2.0,,True
255,1610612753,Grant Hill,Grant Hill,255,ORL,104086.0,1735,-26,3242,3243,986,861,419,6485,221,49.0,111.0,86.0,222.0,1.0,5.0,1.0,1.0,,4.0,,,,,293,554,1.0,9.0,206.0,795,3387,50.0,,,67.0,81.0,153,1.0,1.0,258,284.0,3.0,,4.0,,103,21,124,17,66,14.0,23.0,269,4.0,33.0,103,150,43,193,55.0,47.0,8.0,66.0,7.0,37.0,54.0,3.0,120.0,37.0,63,126,191,267.0,19.0,258,986,18.0,1.0,0.1111111111111111,,1.0,0.1111111111111111,0.5288808664259927,0.5294117647058824,0.5230905861456483,0.56,0.5357142857142857,0.5819672131147541,0.5909090909090909,0.6105769230769231,0.015985790408525755,21.22920021470746,0.55,0.02564102564102564,0.08910034602076125,0.09821428571428571,0.09115281501340483,0.12915129151291513,0.0992063492063492,0.09523809523809523,0.3925399644760213,0.19715808170515098,0.44144144144144143,0.48514851485148514,0.39431616341030196,0.38738738738738737,0.39090909090909093,0.008880994671403197,0.2,0.2,0.007104795737122558,,,,,,,0.006493506493506494,1.0,,,0.40852575488454707,,0.48348650088809947,0.45488444444444454,0.4872087662337663,0.08427672955974842,0.32452830188679244,9.20956678700361,24.322222222222223,0.3041332510795805,158.0,15.0,22.0,44.0,65.0,28.0,11.0,93.0,302.0,20.0,29.0,4.0,3.0,36.0,14.0,10.0,5.0,29.0,13.0,14.0,6.0,21.0,8.0,15.0,32.0,121.0,19.0,23.0,16.0,3.0,23.0,12.0,,,,4.0,18.0,0.515358361774744,0.5335689045936396,0.56,0.052346570397111915,0.07692307692307693,0.09009009009009009,0.12844036697247707,0.030954428202923472,0.014925373134328358,0.028592375366568914,0.0390625,0.02702702702702703,0.026905829596412557,0.02112676056338028,,0.05325443786982249,0.05434782608695652,0.04219409282700422,0.5217391304347826,0.7149321266968326,0.7745098039215687,0.5506329113924051,0.2857142857142857,0.5813953488372093,0.44,0.6818181818181818,0.26666666666666666,0.42207792207792205,0.676923076923077,0.18558282208588958,0.18818040435458788,,,,,,,,4.0,0.009009009009009009,1.0,,,,,,,,,,,True
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,44369.0,739,73,1377,1361,464,439,189,2738,54,17.0,40.0,59.0,136.0,4.0,10.0,,3.0,4.0,21.0,1.0,3.0,3.0,10.0,99,230,8.0,31.0,66.0,288,1372,28.0,1.0,3.0,39.0,35.0,77,3.0,13.0,107,160.0,21.0,3.0,20.0,4.0,95,27,122,18,60,11.0,24.0,271,2.0,12.0,45,57,23,80,24.0,15.0,9.0,23.0,9.0,17.0,25.0,1.0,48.0,19.0,24,72,75,81.0,6.0,107,464,15.0,0.875,0.25806451612903225,0.3333333333333333,0.23076923076923078,0.26666666666666666,0.43043478260869567,0.45454545454545453,0.42528735632183906,0.532258064516129,0.4388888888888889,0.47959183673469385,0.5294117647058824,0.5,0.11877394636015326,21.53652392947103,0.4791666666666667,0.02857142857142857,0.09127789046653144,0.08955223880597014,0.09090909090909091,0.091324200913242,0.05319148936170213,0.175,0.20689655172413793,0.1532567049808429,0.425,0.4594594594594595,0.5210727969348659,0.4338235294117647,0.44029850746268656,0.038314176245210725,0.4,0.4,0.08045977011494253,0.19047619047619047,0.19047619047619047,1.0,0.0967741935483871,0.3333333333333333,1.0,0.03333333333333333,,0.1111111111111111,0.3,0.32567049808429116,0.2,0.4477735521235523,0.4383883333333333,0.44372696629213476,0.13541666666666666,0.3715277777777778,12.326086956521738,25.038709677419355,0.3369644153957879,23.0,3.0,5.0,9.0,20.0,15.0,6.0,28.0,38.0,8.0,16.0,9.0,2.0,19.0,,8.0,1.0,6.0,6.0,1.0,1.0,4.0,4.0,13.0,9.0,33.0,9.0,1.0,,1.0,2.0,,,,,,9.0,0.1919191919191919,0.2,0.5357142857142857,0.06956521739130435,0.2037037037037037,0.075,,0.04008438818565401,0.02197802197802198,0.03716814159292035,0.012987012987012988,0.043478260869565216,0.06043956043956044,0.016666666666666666,0.03225806451612903,0.07792207792207792,0.10833333333333334,0.061068702290076333,,0.42592592592592593,0.5348837209302325,0.30434782608695654,0.058823529411764705,0.1864406779661017,0.16129032258064516,0.6,,0.2222222222222222,0.45,0.11578947368421053,0.12992125984251968,,,,,,1.0,1.0,,0.014705882352941176,0.75,,,,,,,,,1.0,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,126664.0,2111,19,3979,3964,1232,1204,510,7943,253,28.0,81.0,108.0,259.0,20.0,51.0,3.0,13.0,39.0,123.0,3.0,8.0,14.0,47.0,274,593,59.0,174.0,161.0,886,4184,44.0,6.0,13.0,71.0,78.0,185,17.0,60.0,300,410.0,123.0,54.0,122.0,39.0,250,53,303,35,159,33.0,58.0,659,6.0,39.0,124,169,45,214,65.0,37.0,28.0,111.0,10.0,84.0,51.0,3.0,162.0,50.0,91,200,170,193.0,20.0,300,1232,28.0,0.6949152542372882,0.3390804597701149,0.46153846153846156,0.2833333333333333,0.34104046242774566,0.4620573355817875,0.42162162162162165,0.4726205997392438,0.543859649122807,0.42244897959183675,0.5130023640661938,0.5655737704918032,0.4983108108108108,0.22685788787483702,22.042068361086766,0.6851851851851852,0.030927835051546393,0.09077598828696926,0.08783783783783784,0.09005524861878453,0.1069182389937107,0.08571428571428572,0.09302325581395349,0.32985658409387225,0.10560625814863103,0.345679012345679,0.3783783783783784,0.3376792698826597,0.416988416988417,0.42023346303501946,0.06649282920469361,0.39215686274509803,0.39215686274509803,0.16036505867014342,0.3170731707317073,0.3170731707317073,0.6923076923076923,0.14035087719298245,0.375,0.3333333333333333,0.053061224489795916,0.23076923076923078,0.19183673469387755,0.2978723404255319,0.5567144719687093,0.319672131147541,0.49574177545691883,0.49224583333333327,0.4679185714285715,0.08013544018058691,0.33860045146726864,9.673355817875212,24.993103448275864,0.30962553405378235,138.0,10.0,20.0,37.0,77.0,22.0,9.0,93.0,138.0,4.0,55.0,18.0,13.0,26.0,6.0,9.0,2.0,27.0,12.0,9.0,7.0,18.0,3.0,17.0,13.0,57.0,32.0,4.0,2.0,1.0,4.0,2.0,,,,1.0,30.0,0.2518248175182482,0.2536764705882353,0.5,0.09274873524451939,0.18181818181818182,0.08641975308641975,0.0392156862745098,0.01908957415565345,0.04153354632587859,0.023283582089552238,0.015021459227467811,0.01282051282051282,0.02766798418972332,0.04205607476635514,0.04040404040404041,0.07808564231738035,0.07507507507507508,0.024725274725274724,0.5,0.5454545454545454,0.6666666666666666,0.2608695652173913,0.21428571428571427,0.25,0.3508771929824561,0.5,0.4,0.3142857142857143,0.4805194805194805,0.07371007371007371,0.08948194662480377,3.0,5.0,,,3.0,,,1.0,0.007722007722007722,0.7,0.08771929824561403,0.6,1.0,0.01694915254237288,,,,,1.0,,True
