EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,on,OffensiveGoaltends,HeaveMakes
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,56022.0,934,-277.0,1756,1752,463,497,227.0,3508,39.0,81.0,8.0,18.0,13.0,19.0,8.0,40.0,57.0,132.0,19.0,43.0,1.0,2.0,7.0,13.0,26.0,80.0,2.0,6.0,10.0,28.0,104.0,253.0,45.0,123.0,68,411,1998,10.0,33.0,3.0,8.0,2.0,31.0,27.0,54.0,17.0,41.0,26.0,131.0,130.0,78.0,126.0,9.0,16.0,1.0,79.0,26.0,25.0,1.0,35.0,11.0,46.0,5.0,6.0,14.0,12.0,9.0,103.0,4.0,22.0,15.0,49.0,6.0,70.0,26.0,96.0,5.0,23.0,18.0,5.0,27.0,4.0,13.0,36.0,5.0,14.0,12.0,63.0,7.0,13.0,51,101,1.0,12.0,63,1.0,2.0,83,8.0,1.0,43.0,2.0,15.0,9.0,2.0,4.0,15.0,4.0,131.0,463,14.0,3.0,0.625,0.6770833333333334,0.9333333333333333,0.36585365853658536,0.375,0.4146341463414634,0.36885245901639346,0.41106719367588934,0.30303030303030304,0.5,0.45611702127659576,0.35365853658536583,0.5526315789473685,0.4975786924939467,0.36904761904761907,0.6064814814814815,0.3271276595744681,0.008130081300813009,0.09881422924901186,0.19753086419753085,0.125,0.030303030303030304,0.0125,23.517786561264824,0.42857142857142855,0.10714285714285714,0.0829103214890017,0.031029619181946404,0.09740259740259741,0.024242424242424242,0.08590604026845637,0.029748283752860413,0.041666666666666664,0.016042780748663103,0.032679738562091505,0.009009009009009009,0.05555555555555555,0.08181818181818182,0.061068702290076333,0.09583333333333334,0.1,0.09090909090909091,0.025252525252525252,0.26666666666666666,0.2154255319148936,0.48148148148148145,0.6,0.48717948717948717,0.10638297872340426,0.2,0.22857142857142856,0.5,0.35106382978723405,0.4318181818181818,0.4453125,0.7368421052631579,0.11436170212765957,0.4418604651162791,0.4418604651162791,0.9473684210526315,0.2127659574468085,0.325,0.3291139240506329,0.9230769230769231,0.43902439024390244,0.4444444444444444,0.125,0.04878048780487805,0.5,1.0,0.14634146341463414,0.3333333333333333,1.0,0.2,0.6842105263157895,0.1368421052631579,0.5384615384615384,0.29473684210526313,0.35714285714285715,0.5425531914893617,0.3291139240506329,0.48819746666666675,0.48432575757575774,0.48442234042553184,0.10462287104622871,0.14930555555555555,0.07542579075425791,0.31873479318734793,11.36798418972332,24.80243902439025,0.2636674259681093,,,,,,,,,,,,,,,True,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,136482.0,2275,-362.0,4313,4329,1121,1329,521.0,8642,131.0,216.0,43.0,70.0,29.0,52.0,30.0,92.0,161.0,373.0,9.0,18.0,1.0,1.0,3.0,4.0,7.0,24.0,1.0,6.0,2.0,7.0,322.0,681.0,16.0,42.0,189,881,4807,55.0,102.0,2.0,7.0,52.0,168.0,64.0,147.0,5.0,11.0,49.0,192.0,456.0,188.0,48.0,,78.0,,24.0,7.0,44.0,,77.0,42.0,119.0,24.0,18.0,38.0,7.0,32.0,280.0,21.0,102.0,51.0,200.0,31.0,282.0,125.0,407.0,17.0,48.0,29.0,19.0,54.0,4.0,32.0,51.0,5.0,22.0,9.0,105.0,6.0,21.0,84,169,9.0,23.0,161,13.0,11.0,233,18.0,3.0,110.0,14.0,12.0,7.0,1.0,4.0,13.0,9.0,192.0,1121,20.0,13.0,0.7080745341614907,0.8056537102473498,1.0,0.38095238095238093,0.2857142857142857,0.45454545454545453,0.38095238095238093,0.47283406754772395,0.5392156862745098,0.43537414965986393,0.4785615491009682,0.5321100917431193,0.4525316455696203,0.5301568154402895,0.6086956521739131,0.5133689839572193,0.058091286307053944,,0.06461086637298091,0.14351851851851852,0.11956521739130435,0.005361930294906166,,18.99145994306629,0.5142857142857142,0.1949685534591195,0.13745704467353953,0.06273062730627306,0.12114014251781473,0.056,0.1337953091684435,0.06146926536731634,0.07930367504835589,0.07951807228915662,0.040345821325648415,0.06521739130434782,0.030303030303030304,0.13424124513618677,0.14739884393063585,0.13445378151260504,0.12420382165605096,0.11214953271028037,0.05,0.6923076923076923,0.2987551867219917,0.6064814814814815,0.7081081081081081,0.5648854961832062,0.1272475795297372,0.32608695652173914,0.37037037037037035,0.5,0.5159059474412172,0.4316353887399464,0.4339622641509434,0.8633540372670807,0.024896265560165973,0.5,0.5,1.0,0.03319502074688797,0.2916666666666667,0.2916666666666667,1.0,0.6422018348623854,0.6142857142857143,0.06976744186046512,0.009174311926605505,1.0,1.0,0.05504587155963303,0.16666666666666666,1.0,0.3291139240506329,0.5576923076923077,0.02531645569620253,0.75,0.04430379746835443,0.2857142857142857,0.35684647302904565,0.2916666666666667,0.46677254495159054,0.5087604166666667,0.4618145569620252,0.13496932515337423,0.1423027166882277,0.19069239500567536,0.21793416572077184,11.605726872246695,24.626190476190477,0.2599118942731278,2.0,2.0,2.0,1.0,1.0,5.0,2.0,0.016129032258064516,,,,,,,True,,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,5027.0,84,-17.0,152,159,50,85,21.0,311,2.0,4.0,,1.0,2.0,4.0,2.0,9.0,,1.0,,,,,,,,,,,,,4.0,14.0,,,1,9,164,,1.0,,,1.0,1.0,4.0,9.0,,,,8.0,,8.0,,,,,,,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,,5.0,2.0,12.0,3.0,17.0,5.0,22.0,,3.0,2.0,1.0,1.0,,,3.0,,1.0,,4.0,,2.0,9,18,3.0,3.0,2,,,2,,,1.0,,5.0,5.0,,,5.0,2.0,8.0,50,2.0,,,,,,,,,0.2857142857142857,,0.4444444444444444,0.2857142857142857,,0.4444444444444444,0.3,0.25,0.4444444444444444,,,0.07142857142857142,0.25,,,,10.674157303370785,0.25,0.3,0.24,0.07692307692307693,0.14285714285714285,,0.21875,0.06756756756756757,0.1875,0.05263157894736842,0.03333333333333333,,,0.3888888888888889,0.25,0.1,0.2,,,0.4,0.2857142857142857,0.5,0.6666666666666666,,0.6428571428571429,0.2222222222222222,0.2222222222222222,,0.07142857142857142,,,,,,,,,,,,1.0,,,,,,,,,0.4444444444444444,0.5,,,,,0.2857142857142857,,0.4374285714285714,0.5952,0.48394444444444434,0.06666666666666667,0.06666666666666667,0.1111111111111111,0.8888888888888888,7.542857142857143,,0.32894736842105265,,,,,,,,,2.0,,,,,,True,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,55798.0,930,-47.0,1795,1796,545,596,202.0,3591,69.0,126.0,6.0,12.0,21.0,41.0,11.0,30.0,62.0,148.0,8.0,13.0,2.0,3.0,1.0,2.0,45.0,117.0,5.0,13.0,23.0,48.0,142.0,304.0,53.0,130.0,162,605,2007,8.0,20.0,7.0,16.0,11.0,48.0,37.0,81.0,24.0,50.0,88.0,234.0,124.0,160.0,147.0,12.0,8.0,1.0,116.0,45.0,24.0,3.0,88.0,19.0,107.0,13.0,6.0,50.0,7.0,31.0,233.0,5.0,14.0,27.0,90.0,14.0,131.0,20.0,151.0,9.0,26.0,17.0,9.0,55.0,8.0,28.0,32.0,2.0,27.0,9.0,87.0,4.0,34.0,32,69,3.0,10.0,163,4.0,7.0,204,13.0,18.0,72.0,26.0,9.0,6.0,1.0,2.0,9.0,5.0,234.0,545,12.0,25.0,0.43661971830985913,0.4492753623188406,0.9245283018867925,0.4076923076923077,0.4375,0.48,0.4108527131782946,0.46710526315789475,0.4,0.4567901234567901,0.5103686635944701,0.5138888888888888,0.5572519083969466,0.5682692307692307,0.5609756097560976,0.6340782122905028,0.2995391705069124,0.023076923076923078,0.07894736842105263,0.16666666666666666,0.03333333333333333,0.013513513513513514,0.017094017094017096,29.911154985192496,0.632183908045977,0.1917808219178082,0.14634146341463414,0.02280130293159609,0.15789473684210525,0.030303030303030304,0.14885496183206107,0.024390243902439025,0.037914691943127965,0.007692307692307693,0.018315018315018316,0.022388059701492536,0.06451612903225806,0.12,0.16083916083916083,0.16194331983805668,0.16153846153846155,0.14634146341463414,0.04285714285714286,0.5555555555555556,0.2903225806451613,0.5476190476190477,0.6571428571428571,0.4492753623188406,0.06912442396313365,0.36666666666666664,0.3793103448275862,0.2727272727272727,0.34101382488479265,0.4189189189189189,0.4246575342465753,0.45161290322580644,0.029953917050691243,0.6153846153846154,0.6666666666666666,1.0,0.2695852534562212,0.38461538461538464,0.391304347826087,0.9111111111111111,0.3333333333333333,0.5,0.16666666666666666,0.08333333333333333,0.6666666666666666,1.0,0.3611111111111111,0.38461538461538464,1.0,0.31297709923664124,0.5121951219512195,0.015267175572519083,0.5,0.366412213740458,0.4791666666666667,0.5898617511520737,0.3879310344827586,0.48871316397228637,0.48973484848484844,0.48692269230769214,0.14777327935222673,0.19834710743801653,0.07933884297520662,0.3867768595041322,10.376973684210528,25.152307692307694,0.30362116991643456,1.0,1.0,,,,1.0,3.0,0.016129032258064516,4.0,1.0,0.07692307692307693,0.007633587786259542,,,True,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,53055.0,884,-129.0,1673,1680,432,576,219.0,3353,60.0,112.0,8.0,11.0,11.0,26.0,16.0,56.0,12.0,40.0,3.0,4.0,,1.0,,,,11.0,,,,6.0,88.0,208.0,3.0,15.0,63,248,1841,9.0,16.0,,1.0,6.0,24.0,17.0,53.0,,6.0,25.0,59.0,52.0,124.0,9.0,,18.0,4.0,7.0,,24.0,1.0,98.0,46.0,144.0,32.0,14.0,28.0,9.0,61.0,334.0,3.0,35.0,30.0,63.0,7.0,100.0,39.0,139.0,3.0,56.0,29.0,27.0,27.0,12.0,19.0,40.0,3.0,8.0,7.0,67.0,8.0,23.0,33,93,6.0,14.0,84,4.0,8.0,91,7.0,,35.0,14.0,3.0,2.0,1.0,,4.0,2.0,59.0,432,18.0,11.0,0.29545454545454547,0.3291139240506329,1.0,0.2,,,0.2727272727272727,0.4230769230769231,0.5625,0.32075471698113206,0.4147982062780269,0.5294117647058824,0.288135593220339,0.4679245283018868,0.5714285714285714,0.3933333333333333,0.06726457399103139,0.06666666666666667,0.11538461538461539,0.11607142857142858,0.16071428571428573,0.05,0.09090909090909091,17.150259067357513,0.40298507462686567,0.10294117647058823,0.12475247524752475,0.05417956656346749,0.17543859649122806,0.01910828025477707,0.13757396449704143,0.047322540473225407,0.05741626794258373,0.029069767441860465,0.06792452830188679,0.009174311926605505,0.041666666666666664,0.06382978723404255,0.10256410256410256,0.195,0.18604651162790697,0.14285714285714285,0.03,0.5,0.5022421524663677,0.5357142857142857,0.6060606060606061,0.3,0.25112107623318386,0.2857142857142857,0.3404255319148936,0.25,0.17937219730941703,0.3,0.3157894736842105,0.3333333333333333,0.017937219730941704,0.75,0.75,1.0,0.04932735426008968,,,,0.6470588235294118,0.7272727272727273,,0.058823529411764705,,,,,,0.4406779661016949,0.4230769230769231,,,0.1016949152542373,,0.5695067264573991,,0.507536301369863,0.48333333333333334,0.4708163793103448,0.1394422310756972,0.1483050847457627,0.0967741935483871,0.23790322580645162,6.309134615384614,31.959999999999997,0.2582187686790197,1.0,1.0,,1.0,,,,0.017543859649122806,1.0,,,,1.0,,True,,
1887,1610612738,Wally Szczerbiak,Wally Szczerbiak,1887,BOS,34150.0,569,-52.0,1102,1108,297,367,125.0,2210,27.0,45.0,4.0,7.0,5.0,10.0,10.0,32.0,37.0,102.0,9.0,17.0,2.0,2.0,2.0,4.0,22.0,51.0,,2.0,1.0,10.0,74.0,179.0,31.0,68.0,72,313,1260,6.0,12.0,2.0,4.0,2.0,20.0,18.0,47.0,3.0,14.0,38.0,83.0,98.0,50.0,81.0,12.0,6.0,,51.0,22.0,9.0,1.0,25.0,10.0,35.0,4.0,6.0,13.0,2.0,10.0,80.0,1.0,7.0,7.0,39.0,4.0,50.0,8.0,58.0,1.0,13.0,11.0,2.0,19.0,2.0,11.0,19.0,2.0,8.0,8.0,38.0,3.0,12.0,22,42,1.0,6.0,64,3.0,5.0,80,9.0,13.0,27.0,11.0,1.0,1.0,,,1.0,,83.0,297,6.0,10.0,0.6621621621621622,0.6901408450704225,0.8709677419354839,0.45588235294117646,0.5,0.21428571428571427,0.45588235294117646,0.4134078212290503,0.5,0.3829787234042553,0.48785425101214575,0.5625,0.36885245901639346,0.5471014492753623,0.59375,0.5,0.27530364372469635,0.014705882352941176,0.05027932960893855,0.06666666666666667,0.125,0.0196078431372549,,25.363489499192244,0.5,0.09523809523809523,0.10025706940874037,0.017857142857142856,0.08139534883720931,0.010752688172043012,0.0968421052631579,0.016494845360824743,0.022900763358778626,0.024691358024691357,0.011111111111111112,0.013157894736842105,,0.046875,0.06796116504854369,0.16455696202531644,0.09836065573770492,0.04,0.007633587786259542,,0.18218623481781376,0.6,0.6428571428571429,0.5185185185185185,0.12955465587044535,0.3125,0.35714285714285715,0.5,0.41295546558704455,0.3627450980392157,0.37,0.8108108108108109,0.06882591093117409,0.5294117647058824,0.5625,0.8888888888888888,0.20647773279352227,0.43137254901960786,0.43137254901960786,0.8636363636363636,0.4375,0.5714285714285714,0.25,0.125,1.0,0.5,0.125,,,0.16393442622950818,0.5,0.06557377049180328,0.5,0.16393442622950818,0.1,0.4574898785425101,0.43137254901960786,0.4879943319838056,0.49298461538461535,0.46375081967213116,0.1018867924528302,0.13705583756345177,0.06389776357827476,0.26517571884984026,12.964245810055868,24.561764705882354,0.2695099818511797,,1.0,,,,,,,,,0.058823529411764705,,,,True,,
2742,1610612738,Sebastian Telfair,Sebastian Telfair,2742,BOS,56796.0,947,-104.0,1804,1800,447,615,206.0,3604,41.0,77.0,2.0,5.0,8.0,15.0,8.0,25.0,30.0,89.0,10.0,32.0,1.0,3.0,2.0,10.0,13.0,42.0,,3.0,,9.0,79.0,191.0,23.0,74.0,38,265,1966,4.0,12.0,1.0,6.0,3.0,14.0,18.0,41.0,2.0,19.0,13.0,55.0,38.0,120.0,69.0,,2.0,2.0,40.0,13.0,13.0,1.0,92.0,48.0,140.0,32.0,16.0,34.0,11.0,47.0,328.0,2.0,9.0,8.0,39.0,1.0,48.0,11.0,59.0,,17.0,7.0,10.0,34.0,6.0,25.0,29.0,6.0,9.0,4.0,63.0,3.0,11.0,45,98,2.0,5.0,44,1.0,4.0,46,4.0,2.0,20.0,4.0,9.0,8.0,,1.0,9.0,4.0,55.0,447,16.0,4.0,0.24050632911392406,0.24358974358974358,1.0,0.3108108108108108,0.16666666666666666,0.10526315789473684,0.3194444444444444,0.41361256544502617,0.3333333333333333,0.43902439024390244,0.42830188679245285,0.3055555555555556,0.35,0.4614035087719298,0.35,0.40441176470588236,0.2792452830188679,0.013513513513513514,0.06806282722513089,0.12987012987012986,0.08,0.011235955056179775,0.023809523809523808,17.042115572967678,0.5396825396825397,0.0136986301369863,0.0598159509202454,0.013782542113323124,0.04938271604938271,0.010638297872340425,0.05773955773955774,0.013079667063020214,0.0049504950495049506,0.025477707006369428,0.013605442176870748,0.0070921985815602835,0.02127659574468085,0.041666666666666664,0.04516129032258064,0.08560311284046693,0.058333333333333334,0.023809523809523808,,0.4444444444444444,0.29056603773584905,0.5324675324675324,0.6119402985074627,0.21951219512195122,0.09433962264150944,0.32,0.34782608695652173,0.25,0.33584905660377357,0.33707865168539325,0.3409090909090909,0.26666666666666666,0.12075471698113208,0.3125,0.3125,1.0,0.15849056603773584,0.30952380952380953,0.3170731707317073,1.0,0.2777777777777778,0.4,0.5,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,,,0.25,0.5333333333333333,0.16666666666666666,0.2,0.15,,0.569811320754717,0.325,0.49999144486692015,0.46438999999999997,0.47911896551724137,0.0711743772241993,0.0966183574879227,0.052830188679245285,0.20754716981132076,10.134031413612567,25.004054054054052,0.24778270509977826,,2.0,,,,,3.0,,,,,,,,True,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,74162.0,1236,-246.0,2339,2353,629,752,283.0,4692,66.0,109.0,5.0,10.0,19.0,31.0,10.0,37.0,60.0,141.0,14.0,24.0,1.0,2.0,6.0,10.0,24.0,70.0,2.0,6.0,7.0,25.0,136.0,287.0,38.0,94.0,100,486,2656,9.0,17.0,3.0,8.0,5.0,32.0,33.0,70.0,13.0,35.0,35.0,140.0,126.0,146.0,102.0,12.0,4.0,,70.0,24.0,13.0,1.0,157.0,31.0,188.0,20.0,11.0,63.0,28.0,66.0,407.0,7.0,10.0,31.0,73.0,2.0,106.0,17.0,123.0,4.0,40.0,27.0,13.0,48.0,4.0,36.0,28.0,4.0,12.0,7.0,76.0,2.0,15.0,35,71,2.0,6.0,86,3.0,6.0,110,11.0,9.0,41.0,15.0,16.0,10.0,2.0,4.0,19.0,12.0,140.0,629,8.0,14.0,0.4632352941176471,0.4701492537313433,0.8947368421052632,0.40425531914893614,0.375,0.37142857142857144,0.40425531914893614,0.4738675958188153,0.5294117647058824,0.4714285714285714,0.5065616797900262,0.54,0.5,0.5610328638497653,0.5925925925925926,0.5691056910569106,0.24671916010498687,0.010638297872340425,0.04529616724738676,0.06422018348623854,0.16216216216216217,,0.014285714285714285,18.82264716910386,0.631578947368421,0.023255813953488372,0.09505208333333333,0.011402508551881414,0.12301587301587301,0.0374331550802139,0.10196078431372549,0.015977443609022556,0.007246376811594203,0.02531645569620253,0.005494505494505495,0.029850746268656716,0.05660377358490566,0.08550185873605948,0.08045977011494253,0.11076923076923077,0.14285714285714285,0.06349206349206349,0.021505376344086023,0.631578947368421,0.28608923884514437,0.6055045871559633,0.6470588235294118,0.4696969696969697,0.09711286089238845,0.2702702702702703,0.3225806451612903,0.2,0.3700787401574803,0.425531914893617,0.425531914893617,0.5,0.06299212598425197,0.5833333333333334,0.5833333333333334,1.0,0.1837270341207349,0.34285714285714286,0.34782608695652173,0.8333333333333334,0.4,0.5,0.6,0.08,0.5,1.0,0.24,0.3333333333333333,1.0,0.29523809523809524,0.6129032258064516,0.09523809523809523,0.6,0.23809523809523808,0.28,0.5328083989501312,0.34285714285714286,0.4996152230971129,0.5366270833333333,0.5049542857142857,0.09975669099756691,0.12933753943217666,0.06584362139917696,0.2880658436213992,11.09059233449477,24.772340425531915,0.2689183411714408,,,,3.0,2.0,2.0,2.0,,2.0,,,,1.0,,True,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,13850.0,231,-52.0,421,431,110,167,61.0,852,11.0,31.0,6.0,16.0,4.0,9.0,7.0,15.0,,4.0,,,,,,,,,,,,,18.0,50.0,,,34,70,432,6.0,17.0,,,6.0,18.0,5.0,14.0,,,8.0,18.0,12.0,24.0,,,10.0,,,,5.0,,5.0,,5.0,,,,,5.0,10.0,6.0,22.0,9.0,22.0,3.0,34.0,30.0,64.0,1.0,6.0,6.0,,8.0,,,11.0,,8.0,2.0,19.0,4.0,5.0,10,38,10.0,5.0,42,8.0,10.0,40,4.0,,19.0,3.0,7.0,7.0,,,7.0,4.0,18.0,110,4.0,3.0,0.3333333333333333,0.46153846153846156,,,,,,0.36,0.35294117647058826,0.35714285714285715,0.36,0.35294117647058826,0.35714285714285715,0.5147058823529411,0.45,0.5,,,0.1,0.0967741935483871,0.13333333333333333,,,17.50503018108652,0.42105263157894735,0.3,0.14193548387096774,0.12429378531073447,0.20454545454545456,0.125,0.15577889447236182,0.12444444444444444,0.14545454545454545,0.1282051282051282,0.10843373493975904,0.17142857142857143,,0.21875,0.09375,0.0847457627118644,0.1724137931034483,0.26666666666666666,0.038461538461538464,0.5714285714285714,0.62,0.3548387096774194,0.39285714285714285,0.36363636363636365,0.3,0.4666666666666667,0.5384615384615384,0.2857142857142857,0.08,,,,,,,,,,,,0.9411764705882353,0.375,,,,,,,,0.6428571428571429,0.4444444444444444,,,,,0.62,,0.4910199999999999,0.56225,0.47343571428571435,0.2923076923076923,0.2923076923076923,0.2571428571428571,0.2571428571428571,4.406000000000001,,0.26128266033254155,2.0,,,,,4.0,,0.14285714285714285,,,,,,,True,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,54085.0,901,-108.0,1697,1711,363,392,202.0,3408,38.0,66.0,16.0,28.0,7.0,13.0,33.0,80.0,1.0,5.0,,,,,,,,2.0,,,,2.0,72.0,151.0,,2.0,28,172,1864,22.0,41.0,,,10.0,54.0,13.0,24.0,,2.0,9.0,35.0,58.0,86.0,,,34.0,1.0,1.0,,15.0,,52.0,11.0,63.0,6.0,5.0,33.0,4.0,15.0,137.0,12.0,46.0,20.0,100.0,23.0,143.0,59.0,202.0,4.0,8.0,4.0,4.0,28.0,3.0,15.0,42.0,4.0,13.0,7.0,70.0,7.0,15.0,73,127,6.0,19.0,43,6.0,4.0,46,4.0,,22.0,3.0,51.0,38.0,5.0,8.0,51.0,28.0,35.0,363,8.0,3.0,0.4027777777777778,0.5272727272727272,,,,,,0.4768211920529801,0.5365853658536586,0.5416666666666666,0.47058823529411764,0.5365853658536586,0.5,0.4942528735632184,0.5625,0.5303030303030303,0.013071895424836602,,0.09933774834437085,0.16666666666666666,0.05,,,12.642487046632123,0.4,0.4107142857142857,0.16393442622950818,0.0705521472392638,0.13157894736842105,0.08823529411764706,0.15748031496062992,0.07360406091370558,0.1076923076923077,0.0481283422459893,0.05925925925925926,0.09782608695652174,0.06818181818181818,0.15384615384615385,0.14965986394557823,0.18181818181818182,0.12844036697247707,0.13953488372093023,0.06153846153846154,0.5490196078431373,0.43137254901960786,0.5757575757575758,0.6909090909090909,0.47368421052631576,0.5228758169934641,0.4125,0.4342105263157895,0.30303030303030304,0.032679738562091505,0.2,0.2,1.0,,,,,0.013071895424836602,,,,0.6829268292682927,0.5714285714285714,0.125,,,,,,,0.5,0.5384615384615384,,,0.07692307692307693,,0.4444444444444444,,0.46439506578947376,0.49080810810810804,0.46087000000000006,0.1286549707602339,0.1301775147928994,0.313953488372093,0.20348837209302326,4.782781456953644,40.05,0.2139068945197407,1.0,,,,,6.0,,0.0196078431372549,4.0,,,,,,True,,
