EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,Corner3PctBlocked,on,Clear Path Fouls
399,1610612740,Sean Rooks,Sean Rooks,399,NOH,8968.0,149,-9,270,265,67,69,28.0,535,2.0,4.0,1.0,1.0,,,2.0,4.0,16.0,36,,,,,,,,,,,,,20.0,44,,,6.0,46.0,291,1.0,2.0,,,2.0,4.0,3.0,10.0,,,2.0,8.0,36.0,4.0,,,2.0,,,,7.0,1.0,8.0,,1.0,4.0,1.0,2.0,17.0,1.0,1.0,,5.0,12.0,2.0,19.0,2.0,21.0,,4.0,3.0,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,5.0,,2.0,11.0,20.0,5.0,,6.0,2.0,,,4.0,,,2.0,2.0,,,2.0,2.0,,8.0,67,,0.9,0.9473684210526315,,,,,,0.45454545454545453,0.5,0.3,0.45454545454545453,0.5,0.3,0.5,0.6666666666666666,0.36363636363636365,,,,,16.831683168316832,0.4,0.4,,0.13043478260869565,0.011904761904761904,0.15625,0.030303030303030304,0.13709677419354838,0.017094017094017096,,0.05555555555555555,,0.043478260869565216,,0.125,0.1111111111111111,0.14634146341463414,0.19230769230769232,,,1.0,0.09090909090909091,0.5,0.5,0.5,0.09090909090909091,0.5,0.5,0.5,0.8181818181818182,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,0.09090909090909091,,0.4069749999999999,0.588,0.37038,0.08695652173913043,0.08695652173913043,,0.08695652173913043,0.17391304347826086,15.881818181818181,,0.24814814814814815,,,,,,,,,,,,,,True,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,5052.0,84,16,159,149,57,61,27.0,308,3.0,4.0,,1.0,1.0,1.0,3.0,11.0,6.0,13,,2.0,,,,1.0,3.0,10.0,,,2.0,6.0,12.0,28,3.0,12.0,2.0,35.0,160,,3.0,,,,,2.0,8.0,2.0,7.0,2.0,12.0,6.0,18.0,6.0,3.0,,10.0,3.0,1.0,5.0,5.0,10.0,3.0,2.0,4.0,,1.0,25.0,1.0,,,3.0,7.0,2.0,12.0,1.0,13.0,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,,1.0,,1.0,5.0,1.0,,3.0,4.0,,,4.0,,,,,,2.0,2.0,2.0,,,2.0,2.0,,12.0,57,1.0,0.25,0.25,0.6666666666666666,0.25,,0.2857142857142857,0.25,0.42857142857142855,,0.25,0.4125,,0.3333333333333333,0.4166666666666667,,0.35294117647058826,0.3,0.03571428571428571,,0.09090909090909091,24.736842105263158,0.6,0.2222222222222222,,0.11475409836065574,,0.23076923076923078,0.034482758620689655,0.13513513513513514,0.012195121951219513,,,,0.047619047619047616,,0.2222222222222222,0.1111111111111111,0.04,0.16666666666666666,1.0,,1.0,0.1,0.75,0.75,0.3333333333333333,0.275,0.2727272727272727,0.3,0.3333333333333333,0.325,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.05,,,,0.25,0.3,0.3,0.6666666666666666,0.3333333333333333,,,,,,,,,0.06666666666666667,1.0,0.06666666666666667,,0.4,0.3333333333333333,0.4,0.3,0.43440875000000007,0.4724,0.4328633333333334,,,,,0.34285714285714286,11.971428571428573,24.575,0.3584905660377358,1.0,0.08333333333333333,,,,,,,,,,,0.5,True,
248,1610612740,George Lynch,George Lynch,248,NOH,12471.0,208,-71,387,382,100,99,53.0,769,2.0,9.0,,3.0,1.0,3.0,2.0,9.0,5.0,13,2.0,6.0,,1.0,2.0,4.0,2.0,12.0,,,,3.0,9.0,31,4.0,18.0,7.0,37.0,454,,5.0,,1.0,4.0,4.0,1.0,6.0,2.0,7.0,6.0,14.0,16.0,2.0,9.0,3.0,,11.0,2.0,4.0,9.0,3.0,12.0,2.0,1.0,7.0,,2.0,27.0,3.0,6.0,,4.0,13.0,,17.0,9.0,26.0,,3.0,1.0,2.0,5.0,,4.0,7.0,,1.0,,1.0,12.0,1.0,2.0,14.0,27.0,1.0,4.0,9.0,,,,1.0,,4.0,5.0,3.0,,2.0,6.0,4.0,,14.0,100,4.0,0.8888888888888888,0.8888888888888888,0.75,0.2222222222222222,,0.2857142857142857,0.23529411764705882,0.2903225806451613,,0.16666666666666666,0.30612244897959184,,0.3076923076923077,0.3425925925925926,0.25,0.4117647058823529,0.3673469387755102,0.12903225806451613,0.2222222222222222,0.2222222222222222,14.76510067114094,0.4166666666666667,,,0.10317460317460317,0.04477611940298507,0.16666666666666666,0.05555555555555555,0.11333333333333333,0.047872340425531915,0.05405405405405406,0.041666666666666664,0.04081632653061224,0.044444444444444446,0.1111111111111111,0.11904761904761904,0.13333333333333333,0.07407407407407407,0.21052631578947367,,,0.6666666666666666,0.1836734693877551,0.2222222222222222,0.2857142857142857,0.5,0.1836734693877551,0.2222222222222222,0.2857142857142857,1.0,0.2653061224489796,0.38461538461538464,0.38461538461538464,1.0,0.12244897959183673,0.3333333333333333,0.3333333333333333,1.0,0.24489795918367346,0.16666666666666666,0.16666666666666666,0.5,0.5,,,0.16666666666666666,,,,,,0.23076923076923078,0.3333333333333333,0.3076923076923077,0.5,0.23076923076923078,,0.5510204081632653,0.18181818181818182,0.48018124999999995,0.5898,0.5191416666666666,0.02,0.03125,,0.10810810810810811,0.3783783783783784,10.912903225806451,25.322222222222223,0.25839793281653745,,,,,,1.0,,1.0,1.0,1.0,,,,True,
1724,1610612740,Bryce Drew,Bryce Drew,1724,NOH,3057.0,51,-20,111,113,59,64,9.0,224,,,,,,,,2.0,,5,,2.0,,,,1.0,1.0,4.0,,,1.0,2.0,,7,1.0,6.0,2.0,5.0,117,,,,,,,,5.0,1.0,3.0,2.0,5.0,,,3.0,,,4.0,1.0,,8.0,1.0,9.0,1.0,,4.0,1.0,3.0,19.0,,,,,4.0,,4.0,,4.0,,3.0,2.0,1.0,4.0,1.0,3.0,1.0,,1.0,,,5.0,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,5.0,59,,,,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,,,0.11538461538461539,,0.1875,0.17857142857142858,,0.2777777777777778,0.46153846153846156,,,,15.702479338842975,0.8,,,0.15384615384615385,,,,0.1111111111111111,,,,,,,0.2,,0.16666666666666666,,,,,,,,,0.15384615384615385,,,,0.38461538461538464,,,,0.15384615384615385,,,,0.3076923076923077,0.25,0.25,1.0,,,,,,,,,,,,0.125,,0.25,0.5,0.46153846153846156,0.25,0.4568923076923077,,0.415275,,,,,1.0,18.342857142857145,24.100000000000005,0.5315315315315315,,,,,,,,,,,,,,True,
2466,1610612740,Maurice Carter,Maurice Carter,2466,NOH,83.0,1,-1,3,2,3,2,,5,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3635,,0.3635,,,,,,17.0,,1.0,,,,,,,,,,,,,,True,
2357,1610612740,Tierre Brown,Tierre Brown,2357,NOH,839.0,14,-15,23,24,5,7,2.0,47,2.0,2.0,,,,,,,,1,,,,,,,,,,,,,2.0,3,,,1.0,5.0,28,,,,,,,,,,,1.0,1.0,,4.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,3.0,,,3.0,2.0,3.0,,,6.0,,2.0,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,1.0,5,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.625,,0.5,,,,,38.46153846153846,0.5,,,0.07692307692307693,,,,0.07142857142857142,,,,,,,,,0.2,,,,,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4342333333333333,,,,,,,0.2,4.8,,0.21739130434782608,,,,,,,,,,,,,,True,
133,1610612740,David Wesley,David Wesley,133,NOH,106837.0,1781,-31,3319,3307,876,769,494.0,6626,58.0,104.0,2.0,4.0,12.0,21.0,11.0,35.0,132.0,319,23.0,77.0,6.0,13.0,3.0,12.0,60.0,171.0,9.0,23.0,12.0,34.0,201.0,458,83.0,248.0,116.0,767.0,3364,12.0,36.0,15.0,36.0,6.0,75.0,48.0,101.0,15.0,46.0,53.0,194.0,292.0,110.0,234.0,15.0,2.0,169.0,60.0,27.0,118.0,29.0,147.0,22.0,7.0,61.0,21.0,36.0,323.0,4.0,15.0,2.0,22.0,71.0,1.0,94.0,21.0,115.0,3.0,63.0,36.0,27.0,48.0,9.0,32.0,37.0,5.0,16.0,2.0,1.0,85.0,9.0,29.0,55.0,124.0,4.0,18.0,150.0,6.0,,15.0,46.0,3.0,20.0,13.0,5.0,6.0,2.0,14.0,6.0,,194.0,876,12.0,0.7263681592039801,0.73,0.9397590361445783,0.3346774193548387,0.4166666666666667,0.32608695652173914,0.33739837398373984,0.4388646288209607,0.3333333333333333,0.4752475247524752,0.46104815864022664,0.4791666666666667,0.47959183673469385,0.4908972691807542,0.4934210526315789,0.5369318181818182,0.35127478753541075,0.05895196506550218,0.16346153846153846,0.11428571428571428,21.95937258935459,0.5647058823529412,0.01098901098901099,0.024390243902439025,0.0571658615136876,0.012116316639741519,0.057441253263707574,0.008350730688935281,0.05723076923076923,0.0110658124635993,0.012626262626262626,0.009345794392523364,0.013435700575815739,0.011142061281337047,,0.04594594594594595,0.04481792717086835,0.07378640776699029,0.046511627906976744,0.08,0.007792207792207792,0.42857142857142855,0.14730878186968838,0.5576923076923077,0.6666666666666666,0.5689655172413793,0.049575070821529746,0.3142857142857143,0.3548387096774194,0.36363636363636365,0.4518413597733711,0.41379310344827586,0.4217252396166134,0.8257575757575758,0.10906515580736544,0.2987012987012987,0.3108108108108108,1.0,0.24220963172804533,0.3508771929824561,0.35502958579881655,0.9166666666666666,0.05555555555555555,0.5,0.5,0.18055555555555555,0.46153846153846156,1.0,0.3194444444444444,0.391304347826087,1.0,0.14285714285714285,0.5714285714285714,0.08163265306122448,0.25,0.23129251700680273,0.35294117647058826,0.4985835694050991,0.35502958579881655,0.5040322190611667,0.48996481481481474,0.48111413793103436,0.06542056074766354,0.09236947791164658,0.01195219123505976,0.09778357235984354,0.2529335071707953,14.422707423580786,24.83387096774193,0.2639349201566737,5.0,0.020161290322580645,0.018808777429467086,0.011695906432748537,,,,2.0,1.0,,1.0,,0.03896103896103896,False,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,142401.0,2373,5,4406,4429,1094,985,629.0,8835,115.0,211.0,41.0,81.0,23.0,55.0,52.0,137.0,121.0,260,,,,,,,,,,,,,288.0,608,,,127.0,703.0,4466,58.0,127.0,,,30.0,146.0,59.0,150.0,,,38.0,156.0,436.0,140.0,,,70.0,,,51.0,113.0,26.0,139.0,18.0,8.0,48.0,15.0,50.0,304.0,55.0,137.0,15.0,58.0,295.0,40.0,393.0,207.0,600.0,8.0,73.0,45.0,28.0,44.0,10.0,30.0,36.0,3.0,14.0,,5.0,80.0,10.0,21.0,83.0,171.0,28.0,11.0,150.0,14.0,,1.0,68.0,,13.0,61.0,47.0,,14.0,61.0,38.0,9.0,156.0,1094,23.0,0.7569444444444444,0.8616600790513834,,,,,,0.47368421052631576,0.4566929133858268,0.3933333333333333,0.47368421052631576,0.4566929133858268,0.3933333333333333,0.52,0.5105633802816901,0.4482758620689655,,0.08388157894736842,0.16113744075829384,0.08759124087591241,14.671589584143023,0.55,0.3225806451612903,0.12295081967213115,0.17455621301775148,0.08348567946374162,0.11132437619961612,0.0912106135986733,0.15965626413387607,0.0855614973262032,0.08348794063079777,0.08783783783783784,0.08054711246200608,0.09429824561403509,0.08163265306122448,0.15625,0.17721518987341772,0.1875,0.125,0.08284023668639054,0.0299625468164794,0.6229508196721312,0.3470394736842105,0.5450236966824644,0.6497175141242938,0.5739130434782609,0.22532894736842105,0.3795620437956204,0.416,0.7692307692307693,0.4276315789473684,0.4653846153846154,0.4745098039215686,0.9256198347107438,,,,,,,,,0.6377952755905512,0.5061728395061729,0.12195121951219512,,,,,,,0.36666666666666664,0.41818181818181815,,,,,0.3470394736842105,,0.4566396381578945,0.4988484848484849,0.4543553333333332,0.1027190332326284,0.1027190332326284,,0.20768136557610242,0.22190611664295876,9.493092105263159,,0.24829777576032683,,,0.019230769230769232,,2.0,5.0,,,,,,,,False,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,31484.0,525,97,977,984,297,284,150.0,1961,44.0,68.0,18.0,28.0,8.0,20.0,25.0,50.0,7.0,35,,,,,,,1.0,2.0,,,,1.0,76.0,153,1.0,2.0,46.0,201.0,931,24.0,40.0,,,20.0,68.0,20.0,46.0,,1.0,19.0,59.0,92.0,60.0,3.0,,32.0,1.0,1.0,14.0,10.0,10.0,20.0,8.0,2.0,3.0,2.0,5.0,50.0,16.0,47.0,,21.0,63.0,16.0,100.0,63.0,163.0,4.0,14.0,7.0,7.0,17.0,1.0,9.0,22.0,3.0,8.0,,4.0,39.0,5.0,12.0,53.0,99.0,7.0,8.0,75.0,5.0,,,35.0,,5.0,20.0,17.0,,3.0,20.0,9.0,1.0,59.0,297,10.0,0.6052631578947368,0.7666666666666667,1.0,0.5,,,1.0,0.49673202614379086,0.6,0.43478260869565216,0.5,0.6,0.425531914893617,0.5289473684210526,0.6071428571428571,0.48360655737704916,0.012903225806451613,0.0915032679738562,0.17647058823529413,0.04,19.91304347826087,0.4358974358974359,0.38095238095238093,,0.16710875331564987,0.1390532544378698,0.19090909090909092,0.12213740458015267,0.17248459958932238,0.13432835820895522,0.10784313725490197,0.11904761904761904,0.17105263157894737,0.12745098039215685,0.10344827586206896,0.1619047619047619,0.18181818181818182,0.16184971098265896,0.16666666666666666,0.23684210526315788,0.06779661016949153,0.45,0.43870967741935485,0.6470588235294118,0.7857142857142857,0.6136363636363636,0.3225806451612903,0.5,0.5208333333333334,0.52,0.22580645161290322,0.2,0.2,0.8571428571428571,,,,,0.012903225806451613,0.5,0.5,1.0,0.7,0.6428571428571429,0.2222222222222222,,,,,,,0.425531914893617,0.4,,,0.02127659574468085,,0.45161290322580644,1.0,0.471862987012987,0.4902166666666667,0.4662782608695651,0.1891891891891892,0.1912568306010929,,0.3383084577114428,0.2935323383084577,7.011111111111111,54.35,0.3039918116683726,,,,,1.0,2.0,2.0,1.0,,,,,,False,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,9913.0,165,12,298,313,114,116,36.0,611,12.0,18.0,,,4.0,7.0,1.0,6.0,6.0,17,1.0,3.0,1.0,1.0,,1.0,4.0,15.0,1.0,1.0,1.0,7.0,19.0,41,5.0,18.0,4.0,57.0,304,,,2.0,2.0,,6.0,6.0,16.0,1.0,8.0,2.0,17.0,12.0,26.0,15.0,,,15.0,4.0,5.0,33.0,3.0,36.0,1.0,2.0,16.0,5.0,12.0,75.0,,,,4.0,7.0,,11.0,,11.0,,9.0,2.0,7.0,10.0,3.0,5.0,7.0,,5.0,,1.0,17.0,,5.0,3.0,15.0,,1.0,5.0,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,17.0,114,6.0,0.3157894736842105,0.3157894736842105,1.0,0.2777777777777778,1.0,0.125,0.2777777777777778,0.4634146341463415,,0.375,0.4491525423728814,1.5,0.3125,0.4672131147540984,1.5,0.34,0.3050847457627119,0.12195121951219512,0.16666666666666666,0.3333333333333333,22.80701754385965,0.5882352941176471,,,0.06140350877192982,,0.10526315789473684,,0.07236842105263158,,,,,,,0.09375,0.05263157894736842,0.045454545454545456,0.08333333333333333,0.14285714285714285,,1.0,0.3050847457627119,0.6666666666666666,0.8,0.3333333333333333,0.1016949152542373,0.16666666666666666,0.25,,0.288135593220339,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.2542372881355932,0.26666666666666666,0.26666666666666666,1.0,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.2916666666666667,0.5714285714285714,0.041666666666666664,,0.2916666666666667,0.14285714285714285,0.6101694915254238,0.26666666666666666,0.5038381355932204,0.560175,0.47698958333333324,0.03333333333333333,0.047619047619047616,,0.10526315789473684,0.2982456140350877,9.209756097560975,24.961111111111112,0.3825503355704698,,,,,,,,,,,,,,False,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,71698.0,1195,-66,2218,2242,649,569,308.0,4460,59.0,103.0,10.0,22.0,14.0,28.0,24.0,80.0,34.0,94,,2.0,,1.0,,1.0,1.0,4.0,,,1.0,2.0,117.0,277,1.0,6.0,94.0,331.0,2255,16.0,47.0,,1.0,8.0,40.0,28.0,74.0,1.0,3.0,46.0,105.0,176.0,58.0,3.0,,14.0,2.0,1.0,21.0,49.0,22.0,71.0,18.0,4.0,19.0,8.0,22.0,164.0,6.0,31.0,1.0,21.0,67.0,8.0,96.0,38.0,134.0,8.0,48.0,33.0,15.0,39.0,4.0,19.0,24.0,4.0,20.0,1.0,9.0,63.0,4.0,17.0,30.0,90.0,6.0,4.0,116.0,7.0,,,49.0,,13.0,14.0,5.0,4.0,5.0,14.0,8.0,1.0,105.0,649,17.0,0.7521367521367521,0.8,1.0,0.16666666666666666,,0.3333333333333333,0.25,0.4223826714801444,0.3404255319148936,0.3783783783783784,0.41872791519434627,0.3333333333333333,0.38311688311688313,0.4896449704142012,0.37735849056603776,0.5147058823529411,0.02120141342756184,0.07581227436823104,0.06796116504854369,0.1,15.500579822187861,0.6190476190476191,0.11428571428571428,0.013333333333333334,0.08062575210589651,0.038130381303813035,0.08433734939759036,0.023255813953488372,0.08148148148148149,0.03454715219421102,0.05405405405405406,0.03255813953488372,0.029498525073746312,0.02030456852791878,0.03278688524590164,0.03146853146853147,0.08444444444444445,0.121875,0.08522727272727272,0.0821917808219178,0.05673758865248227,0.5714285714285714,0.36395759717314485,0.5728155339805825,0.6145833333333334,0.7966101694915254,0.2826855123674912,0.3,0.3333333333333333,0.5,0.3321554770318021,0.3617021276595745,0.38636363636363635,0.8529411764705882,0.007067137809187279,,,,0.014134275618374558,0.25,0.3333333333333333,1.0,0.4583333333333333,0.45454545454545453,0.3,0.020833333333333332,,,,,,0.36363636363636365,0.5,0.012987012987012988,,0.025974025974025976,0.5,0.38515901060070673,0.5,0.4608353571428571,0.46044714285714294,0.45490394736842105,0.15076923076923077,0.1536050156739812,,0.12084592145015106,0.31722054380664655,8.44043321299639,33.166666666666664,0.29260595130748424,1.0,0.16666666666666666,0.06382978723404255,0.25,,1.0,,2.0,,,,,,False,1.0
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,138287.0,2305,108,4301,4311,1091,1026,642.0,8612,188.0,347.0,19.0,31.0,44.0,87.0,38.0,118.0,92.0,245,22.0,64.0,7.0,16.0,9.0,24.0,129.0,407.0,22.0,48.0,32.0,108.0,318.0,710,151.0,471.0,204.0,1293.0,4336,32.0,58.0,29.0,64.0,16.0,167.0,74.0,168.0,41.0,132.0,92.0,363.0,186.0,450.0,249.0,204.0,22.0,404.0,129.0,51.0,345.0,85.0,430.0,52.0,33.0,176.0,49.0,120.0,945.0,11.0,40.0,1.0,41.0,143.0,2.0,186.0,52.0,238.0,11.0,137.0,61.0,76.0,110.0,26.0,79.0,76.0,13.0,31.0,4.0,11.0,186.0,12.0,47.0,52.0,155.0,5.0,18.0,302.0,30.0,,,118.0,8.0,36.0,19.0,7.0,8.0,4.0,20.0,13.0,1.0,363.0,1091,26.0,0.29245283018867924,0.30293159609120524,0.5496688741721855,0.3205944798301486,0.453125,0.3106060606060606,0.32264957264957267,0.447887323943662,0.5517241379310345,0.44047619047619047,0.46104995766299744,0.6188524590163934,0.45166666666666666,0.4923838537699924,0.6278195488721805,0.5055710306406686,0.3988145639288738,0.07183098591549296,0.10951008645533142,0.059322033898305086,29.64794303797468,0.5913978494623656,0.016666666666666666,0.008,0.08708891595615104,0.02530044275774826,0.08299595141700405,0.017488076311605722,0.08614232209737828,0.023076923076923078,0.035580524344569285,0.02320185614849188,0.017857142857142856,0.012448132780082987,0.034013605442176874,0.07428571428571429,0.08501118568232663,0.09850746268656717,0.09495548961424333,0.05732484076433121,0.017001545595054096,0.65,0.2938187976291279,0.5417867435158501,0.6084142394822006,0.3404255319148936,0.09991532599491956,0.3220338983050847,0.34234234234234234,0.18421052631578946,0.20745131244707873,0.37551020408163266,0.38493723849372385,0.2391304347826087,0.05419136325148179,0.34375,0.3492063492063492,0.8636363636363636,0.34462320067739205,0.31695331695331697,0.3193069306930693,0.49612403100775193,0.2540983606557377,0.6129032258064516,0.10526315789473684,0.13114754098360656,0.4375,0.8571428571428571,0.39344262295081966,0.4583333333333333,1.0,0.29,0.5057471264367817,0.08,0.375,0.36,0.2962962962962963,0.6926333615580017,0.3193069306930693,0.5257095925297115,0.5328494791666667,0.5159760942760943,0.09866875489428348,0.14786967418546365,0.016701461377870562,0.12915699922660479,0.28074245939675174,7.864647887323943,25.14925690021231,0.253661939083934,4.0,0.008492569002123142,0.024489795918367346,0.007371007371007371,,1.0,,3.0,1.0,1.0,,,0.015625,False,
