EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,BlockedLongMidRange,DefensiveGoaltends,DefCorner3ReboundPct,HeaveAttempts,Clear Path Fouls,LongMidRangePctBlocked,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,3SecondViolations,Blocked3s,BlockedArc3,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
1504,1610612742,Danny Fortson,Danny Fortson,1504,DAL,3172.0,53,-12,111,110,46,43.0,20.0,221,3.0,9.0,3.0,6.0,1.0,4.0,1.0,2.0,2.0,5.0,12.0,10.0,118,3.0,6.0,6.0,2.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,12.0,2.0,11.0,1.0,14.0,15.0,29.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,46,2.0,0.4,1.0,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.4444444444444444,11.76470588235294,0.75,0.3333333333333333,0.2682926829268293,0.2553191489361702,0.2222222222222222,0.17647058823529413,0.26,0.234375,0.3125,0.18181818181818182,0.25,0.2,0.08333333333333333,0.2857142857142857,0.36363636363636365,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6,0.08333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.25,0.75,0.5142833333333333,0.5916333333333333,0.49700000000000005,0.6,0.4,3.4333333333333336,0.4144144144144144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,18783.0,313,-56,609,622,208,172.0,93.0,1231,30.0,44.0,10.0,14.0,10.0,13.0,57.0,3.0,15.0,59.0,116.0,164.0,713,16.0,26.0,39.0,19.0,36.0,56.0,78.0,40.0,22.0,8.0,10.0,21.0,3.0,16.0,5.0,24.0,31.0,55.0,8.0,9.0,4.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,16.0,22.0,1.0,1.0,5.0,2.0,5.0,1.0,56.0,208,,0.6610169491525424,0.8125,0.5086206896551724,0.6153846153846154,0.5277777777777778,0.516260162601626,0.5714285714285714,0.5125,0.5540540540540541,0.5909090909090909,0.5714285714285714,0.06896551724137931,0.06818181818181818,21.418636995827537,0.5,0.3333333333333333,0.08333333333333333,0.09051724137931035,0.05,0.11904761904761904,0.07539682539682539,0.0981012658227848,0.13157894736842105,0.12,0.024691358024691357,0.08823529411764706,0.08928571428571429,0.09615384615384616,0.07142857142857142,0.07317073170731707,0.15384615384615385,0.2,0.35772357723577236,0.6818181818181818,0.7317073170731707,0.4634146341463415,0.12195121951219512,0.2,0.2,0.6666666666666666,0.5,0.7142857142857143,0.325,0.7692307692307693,0.4146341463414634,0.46721991869918705,0.4901052631578948,0.4697750000000001,0.23780487804878048,0.34146341463414637,6.112931034482759,0.3415435139573071,26.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,7.0,37.0,2.0,7.0,1.0,4.0,15.0,9.0,3.0,1.0,7.0,4.0,11.0,3.0,1.0,5.0,2.0,26.0,5.0,1.0,1.0,52.0,2.0,20.0,7.0,3.0,1.0,0.42857142857142855,0.25,0.42857142857142855,0.056910569105691054,0.08771929824561403,0.25,0.6333333333333333,0.45614035087719296,0.5,0.6923076923076923,0.032520325203252036,0.5,0.5,1.0,0.024390243902439025,0.3333333333333333,0.3333333333333333,1.0,0.1,0.07142857142857142,0.075,0.3333333333333333,0.025,0.3333333333333333,0.14184397163120568,0.14925373134328357,24.22857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,16789.0,280,-25,541,538,126,71.0,71.0,1079,16.0,26.0,4.0,8.0,2.0,7.0,17.0,12.0,35.0,34.0,78.0,130.0,583,5.0,9.0,19.0,4.0,15.0,31.0,52.0,16.0,4.0,5.0,3.0,6.0,4.0,39.0,3.0,46.0,10.0,56.0,1.0,9.0,1.0,8.0,7.0,4.0,1.0,12.0,3.0,2.0,19.0,23.0,,1.0,13.0,2.0,13.0,6.0,31.0,126,,0.7647058823529411,0.8125,0.4358974358974359,0.5555555555555556,0.26666666666666666,0.42990654205607476,0.4642857142857143,0.28,0.5118110236220472,0.59375,0.4696969696969697,0.0641025641025641,0.11538461538461539,22.34726688102894,0.6666666666666666,0.15789473684210525,0.203125,0.0297029702970297,0.06896551724137931,0.037037037037037035,0.172,0.03180212014134275,0.03125,0.015384615384615385,0.0410958904109589,,0.18518518518518517,0.16981132075471697,0.23529411764705882,0.10526315789473684,0.016666666666666666,0.46153846153846156,0.24299065420560748,0.6153846153846154,0.6956521739130435,0.1588785046728972,0.32710280373831774,0.34285714285714286,0.34285714285714286,0.8333333333333334,0.5714285714285714,0.5,0.28,0.2857142857142857,0.514018691588785,0.49317710280373833,0.542235,0.49842,0.14615384615384616,0.23846153846153847,9.925641025641024,0.23290203327171904,6.0,2.0,3.0,1.0,1.0,6.0,26.0,5.0,9.0,8.0,29.0,38.0,5.0,6.0,2.0,10.0,17.0,24.0,26.0,6.0,13.0,7.0,20.0,4.0,3.0,6.0,2.0,47.0,8.0,,,43.0,3.0,20.0,3.0,11.0,1.0,0.27586206896551724,0.2,0.27586206896551724,0.27102803738317754,0.11764705882352941,0.15,0.75,0.35294117647058826,0.4,0.6666666666666666,0.028037383177570093,0.6666666666666666,0.6666666666666666,1.0,0.24299065420560748,0.23076923076923078,0.23076923076923078,1.0,0.5,0.35714285714285715,0.04,1.0,0.36,0.23076923076923078,0.16129032258064516,0.21052631578947367,24.651724137931033,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.2,0.07142857142857142,0.2,1.0,0.1111111111111111,,,,,,,,,,,,,,True,,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,7411.0,124,-13,241,244,54,48.0,37.0,485,7.0,11.0,2.0,4.0,3.0,3.0,13.0,3.0,9.0,15.0,33.0,46.0,267,3.0,7.0,6.0,5.0,9.0,18.0,14.0,16.0,6.0,3.0,2.0,7.0,7.0,7.0,1.0,15.0,9.0,24.0,,2.0,,2.0,2.0,3.0,,5.0,,2.0,3.0,12.0,1.0,1.0,6.0,2.0,6.0,2.0,18.0,54,1.0,0.4666666666666667,0.5833333333333334,0.45454545454545453,0.42857142857142855,0.5555555555555556,0.46153846153846156,0.42857142857142855,0.5909090909090909,0.5111111111111111,0.42857142857142855,0.6428571428571429,0.09090909090909091,0.18181818181818182,17.98561151079137,0.4,0.1,0.10144927536231885,0.07608695652173914,0.2692307692307692,0.09090909090909091,0.14736842105263157,0.07894736842105263,,0.11764705882352941,0.07894736842105263,0.05,0.058823529411764705,0.17647058823529413,0.08571428571428572,0.3333333333333333,,0.3333333333333333,0.28205128205128205,0.6363636363636364,0.7777777777777778,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.5,0.2727272727272727,1.0,0.4358974358974359,0.4849794871794872,0.5271,0.48282272727272724,0.13043478260869565,0.391304347826087,8.684848484848484,0.22406639004149378,5.0,,1.0,,,2.0,5.0,,2.0,2.0,6.0,10.0,,,1.0,2.0,5.0,3.0,5.0,2.0,8.0,1.0,9.0,1.0,,1.0,5.0,19.0,2.0,1.0,1.0,12.0,,5.0,1.0,3.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.15384615384615385,0.07692307692307693,0.5,0.7142857142857143,0.38461538461538464,0.4166666666666667,,0.02564102564102564,,,,0.1282051282051282,0.4,0.4,0.5,,,,,0.18181818181818182,0.4,0.11363636363636363,0.13157894736842105,24.53333333333333,,1.0,,2.0,,,,1.0,,,,,0.5,3.0,1.0,1.0,0.18181818181818182,,,,,,,,,,True,,,,,,,,,,,,
960,1610612742,Tony Delk,Tony Delk,960,DAL,30880.0,515,-44,1005,1011,269,217.0,145.0,2016,25.0,47.0,3.0,6.0,4.0,8.0,19.0,16.0,52.0,50.0,118.0,197.0,1089,5.0,13.0,13.0,7.0,20.0,40.0,50.0,50.0,4.0,13.0,3.0,12.0,14.0,29.0,,43.0,16.0,59.0,2.0,27.0,7.0,13.0,11.0,4.0,2.0,17.0,1.0,7.0,25.0,46.0,1.0,1.0,7.0,,7.0,2.0,40.0,269,4.0,0.5,0.5208333333333334,0.423728813559322,0.38461538461538464,0.35,0.43478260869565216,0.40625,0.43243243243243246,0.48284313725490197,0.40625,0.47619047619047616,0.11016949152542373,0.14893617021276595,18.792517006802722,0.7647058823529411,,0.08285714285714285,0.030379746835443037,0.1414141414141414,0.02112676056338028,0.0957683741648107,0.027932960893854747,0.03125,0.016129032258064516,0.04195804195804196,0.017857142857142856,0.0707070707070707,0.0851063829787234,0.08917197452229299,0.1875,0.02,0.2857142857142857,0.2554347826086957,0.5319148936170213,0.625,0.10326086956521739,0.2826086956521739,0.3076923076923077,0.3137254901960784,0.625,0.375,0.5,0.21621621621621623,0.5,0.6141304347826086,0.5117489071038251,0.47464615384615383,0.5229722222222223,0.06598984771573604,0.20304568527918782,9.639830508474574,0.2676616915422886,9.0,6.0,20.0,2.0,5.0,14.0,46.0,3.0,12.0,20.0,66.0,37.0,3.0,,6.0,17.0,8.0,45.0,45.0,14.0,25.0,3.0,28.0,1.0,2.0,9.0,8.0,59.0,20.0,1.0,,44.0,4.0,23.0,1.0,7.0,0.75,0.30303030303030304,0.35294117647058826,0.3076923076923077,0.358695652173913,0.2631578947368421,0.03333333333333333,0.48,0.47368421052631576,0.6428571428571429,0.3333333333333333,0.10869565217391304,0.3,0.3,1.0,0.25,0.30434782608695654,0.30434782608695654,0.6428571428571429,,0.1875,0.13513513513513514,0.4,0.32432432432432434,0.3111111111111111,0.11330049261083744,0.1678832116788321,24.978787878787877,1.0,4.0,1.0,8.0,1.0,,2.0,,0.3333333333333333,0.03125,0.3333333333333333,1.0,0.3333333333333333,15.0,,,0.05714285714285714,1.0,1.0,0.019230769230769232,,,,,,,True,,,,,,,,,,,,
696,1610612742,Travis Best,Travis Best,696,DAL,5058.0,84,12,169,167,55,48.0,25.0,336,6.0,9.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,9.0,18.0,26.0,175,2.0,2.0,5.0,2.0,4.0,8.0,4.0,14.0,,,,,1.0,3.0,,4.0,,4.0,,6.0,2.0,7.0,6.0,2.0,1.0,9.0,,4.0,4.0,8.0,,2.0,1.0,,1.0,1.0,8.0,55,,0.2222222222222222,0.2222222222222222,0.5,1.0,0.5,0.5,1.0,0.5,0.5909090909090909,1.25,0.6666666666666666,,,15.422885572139306,0.7777777777777778,,0.05263157894736842,,0.1111111111111111,,0.06060606060606061,,,,,,,0.07692307692307693,0.07142857142857142,0.125,,1.0,0.5,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.5,1.0,1.0,0.25,1.0,0.5,0.5026277777777778,0.5848,0.439375,0.19230769230769232,0.3076923076923077,8.61111111111111,0.3254437869822485,1.0,,,,,,,,,,,8.0,,1.0,,,4.0,,,,9.0,2.0,11.0,,2.0,6.0,3.0,24.0,4.0,,,9.0,1.0,4.0,1.0,,,,,,,,,0.16666666666666666,0.5,0.5,,,,,,,,,,0.5,,,,,,0.19047619047619047,0.19047619047619047,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,16622.0,277,-46,538,543,111,82.0,66.0,1081,11.0,18.0,,,3.0,3.0,21.0,14.0,46.0,31.0,85.0,102.0,568,2.0,9.0,6.0,7.0,16.0,27.0,46.0,16.0,,5.0,2.0,3.0,6.0,25.0,3.0,34.0,5.0,39.0,1.0,14.0,2.0,6.0,5.0,1.0,1.0,7.0,,1.0,7.0,11.0,1.0,,5.0,2.0,5.0,3.0,27.0,111,1.0,0.7419354838709677,0.7419354838709677,0.36470588235294116,0.2222222222222222,0.4375,0.35714285714285715,0.2,0.38636363636363635,0.4105691056910569,0.2727272727272727,0.48148148148148145,0.058823529411764705,0.16666666666666666,21.001615508885298,0.8571428571428571,0.15789473684210525,0.11904761904761904,0.013452914798206279,0.11320754716981132,0.024390243902439025,0.11787072243346007,0.01639344262295082,,0.014084507042253521,0.02564102564102564,0.01694915254237288,0.078125,0.06451612903225806,0.19047619047619047,0.125,0.014492753623188406,0.6,0.16071428571428573,0.6111111111111112,0.7333333333333333,0.1875,0.4107142857142857,0.30434782608695654,0.30434782608695654,0.7857142857142857,,,0.13636363636363635,1.0,0.4017857142857143,0.4793108108108108,0.40179375,0.45922142857142845,0.058823529411764705,0.2647058823529412,12.267058823529412,0.20631970260223048,6.0,3.0,8.0,1.0,1.0,3.0,19.0,,5.0,6.0,27.0,22.0,1.0,2.0,1.0,6.0,10.0,18.0,18.0,3.0,13.0,11.0,24.0,10.0,1.0,7.0,5.0,59.0,12.0,1.0,,23.0,,8.0,3.0,3.0,1.0,0.2222222222222222,0.16666666666666666,0.23076923076923078,0.24107142857142858,0.09523809523809523,0.043478260869565216,0.8181818181818182,0.2857142857142857,0.3157894736842105,0.5,0.07142857142857142,0.375,0.375,1.0,0.16964285714285715,0.15789473684210525,0.15789473684210525,1.0,,,0.045454545454545456,1.0,0.22727272727272727,0.16666666666666666,0.06666666666666667,0.08602150537634409,25.54074074074074,,,,1.0,,,,,,,,,,,,,0.09523809523809523,1.0,,,1.0,1.0,0.1,,,,True,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,13753.0,229,-7,459,459,114,56.0,61.0,918,15.0,22.0,,,8.0,10.0,15.0,10.0,21.0,31.0,58.0,96.0,492,,4.0,3.0,12.0,17.0,28.0,10.0,52.0,,2.0,3.0,2.0,4.0,9.0,1.0,14.0,5.0,19.0,,5.0,,18.0,14.0,8.0,4.0,26.0,1.0,6.0,3.0,12.0,2.0,2.0,,,,,28.0,114,2.0,0.16129032258064516,0.16129032258064516,0.5344827586206896,,0.7058823529411765,0.4819277108433735,0.15,0.5454545454545454,0.5164835164835165,0.15,0.56,0.034482758620689655,0.045454545454545456,22.159090909090907,0.6923076923076923,0.0625,0.052941176470588235,0.012121212121212121,0.10256410256410256,0.037037037037037035,0.06220095693779904,0.02032520325203252,,0.03508771929824561,,0.05,0.021739130434782608,0.0625,0.06578947368421052,0.13636363636363635,,,0.26506024096385544,0.6818181818181818,0.7142857142857143,0.18072289156626506,0.25301204819277107,0.47619047619047616,0.5,0.1,,,0.45454545454545453,0.8,0.5662650602409639,0.5179981927710843,0.5223214285714286,0.5469545454545455,0.03125,0.2916666666666667,8.693103448275862,0.24836601307189543,6.0,,1.0,,1.0,6.0,24.0,6.0,4.0,6.0,25.0,16.0,6.0,,,5.0,4.0,9.0,24.0,6.0,33.0,16.0,49.0,11.0,5.0,16.0,10.0,114.0,5.0,4.0,1.0,20.0,1.0,7.0,2.0,,0.5,0.24,,0.24,0.30120481927710846,,,0.26666666666666666,0.4,0.4,,0.012048192771084338,,,,0.2891566265060241,0.25,0.25,0.5,,0.6,0.045454545454545456,,0.18181818181818182,0.25,0.07865168539325842,0.109375,24.784000000000006,1.0,,1.0,7.0,,,,,0.16666666666666666,,0.16666666666666666,1.0,,9.0,,,0.058823529411764705,,,0.047619047619047616,,3.0,,,,,True,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,9619.0,160,8,305,310,102,82.0,55.0,615,9.0,20.0,5.0,11.0,2.0,7.0,7.0,2.0,5.0,14.0,32.0,38.0,308,5.0,13.0,13.0,5.0,11.0,12.0,14.0,14.0,8.0,2.0,6.0,13.0,2.0,19.0,1.0,22.0,19.0,41.0,1.0,8.0,2.0,3.0,2.0,4.0,1.0,7.0,1.0,1.0,10.0,18.0,2.0,1.0,4.0,1.0,4.0,2.0,12.0,102,1.0,0.5,0.7,0.4375,0.38461538461538464,0.45454545454545453,0.42424242424242425,0.38461538461538464,0.4166666666666667,0.4523809523809524,0.40625,0.42857142857142855,0.0625,,13.20754716981132,0.42857142857142855,0.07692307692307693,0.1743119266055046,0.0962962962962963,0.08333333333333333,0.15384615384615385,0.15789473684210525,0.10919540229885058,0.10416666666666667,0.17073170731707318,0.021739130434782608,0.1875,0.24,0.2647058823529412,0.08,0.05263157894736842,0.0625,0.5,0.6060606060606061,0.45,0.45,0.21212121212121213,0.15151515151515152,0.4,0.4,1.0,0.8461538461538461,0.45454545454545453,0.5833333333333334,0.2857142857142857,0.6363636363636364,0.5120374999999999,0.546309090909091,0.4941818181818181,0.34210526315789475,0.3157894736842105,5.034375,0.3344262295081967,3.0,,,,,,1.0,,1.0,,1.0,10.0,,3.0,,1.0,2.0,,,,6.0,1.0,7.0,1.0,,2.0,3.0,15.0,6.0,1.0,,19.0,1.0,9.0,1.0,3.0,,,,,0.030303030303030304,0.2857142857142857,,0.4444444444444444,0.42857142857142855,0.6,0.3333333333333333,,,,,0.030303030303030304,,,,0.2,,,,0.08333333333333333,,0.21951219512195122,0.225,54.3,,,,1.0,,,,,,,,,,,,,0.2,1.0,,,,,,2.0,,,True,,,,,,,,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,5595.0,93,-11,181,185,63,75.0,31.0,366,11.0,22.0,2.0,4.0,5.0,8.0,7.0,2.0,7.0,16.0,36.0,48.0,201,2.0,4.0,4.0,7.0,12.0,19.0,10.0,22.0,4.0,4.0,,5.0,2.0,6.0,,8.0,5.0,13.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,,,,,3.0,,3.0,2.0,19.0,63,,0.3125,0.35714285714285715,0.4444444444444444,0.5,0.5833333333333334,0.475,0.5,0.6071428571428571,0.5106382978723404,0.5,0.59375,0.1111111111111111,0.18181818181818182,24.299065420560748,0.8,,0.12244897959183673,0.07246376811594203,0.1,,0.11594202898550725,0.054945054945054944,0.125,0.07142857142857142,0.03225806451612903,,0.058823529411764705,0.18181818181818182,0.14285714285714285,0.06666666666666667,0.11764705882352941,0.6666666666666666,0.55,0.5,0.6111111111111112,0.175,0.175,0.2857142857142857,0.2857142857142857,0.5,1.0,0.5,0.5714285714285714,0.625,0.65,0.48931499999999994,0.466225,0.48355357142857136,0.08333333333333333,0.3958333333333333,5.613888888888888,0.34806629834254144,3.0,1.0,1.0,,,1.0,3.0,,2.0,2.0,4.0,10.0,,,1.0,2.0,2.0,6.0,3.0,1.0,9.0,,9.0,,,7.0,1.0,18.0,2.0,1.0,,14.0,,5.0,2.0,2.0,1.0,0.5,0.5,0.5,0.1,,,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.025,1.0,1.0,1.0,0.075,0.3333333333333333,0.3333333333333333,1.0,,,,,0.14285714285714285,0.3333333333333333,0.1111111111111111,0.12195121951219512,27.3,,1.0,,1.0,,,,,,,,,0.5,,1.0,1.0,0.2,,,,,,,,,,True,,,,,,,,,,,,
