EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassSteals,ShortMidRangeFGM,PenaltyFtPoints,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyCorner3Frequency,SecondChanceFtPoints,BlockedLongMidRange,3SecondViolations,ShortMidRangePctBlocked,DefArc3ReboundPct,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,Corner3Assists,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,BlockedArc3,HeaveMakes,Clear Path Fouls
120,1610612740,Steven Smith,Steven Smith,120,NOH,3057.0,51,-20.0,111,113,59,64,9,224,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,7.0,1.0,1.0,4.0,5.0,8.0,5.0,9.0,4.0,29.0,117,1.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,9.0,4.0,6.0,9.0,6.0,2.0,7.0,4.0,4.0,4.0,1.0,2.0,1.0,8.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,4.0,2.0,9.0,59,1.0,0.4,0.5,0.6,0.5555555555555556,0.25,0.5555555555555556,0.625,1.0,0.75,0.7352941176470589,0.3333333333333333,0.5625,0.7631578947368421,0.3333333333333333,0.5625,0.5294117647058824,20.66115702479339,0.3333333333333333,0.058823529411764705,0.07142857142857142,0.0625,0.125,0.047619047619047616,0.09090909090909091,0.23529411764705882,1.0,1.0,0.5,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.11764705882352941,0.5,0.5,1.0,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.375,1.0,0.5,0.25,0.7647058823529411,0.5714285714285714,0.5166235294117646,0.59255,0.53230625,0.10526315789473684,0.2,0.06896551724137931,0.3103448275862069,7.925000000000001,24.455555555555556,0.5315315315315315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,126.0,2,2.0,7,6,5,6,2,13,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,2.0,,3.0,5,,,,,,,,,,,,3.0,,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,5,,,,1.0,0.5,,0.5,,,,0.75,,,0.75,,,1.0,30.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,1.0,0.5,0.48945,,,,,,,,24.45,0.7142857142857143,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,3699.0,62,-32.0,124,128,57,59,11,252,8.0,12.0,3.0,4.0,4.0,7.0,5.0,2.0,6.0,,,,1.0,1.0,,1.0,1.0,12.0,23.0,1.0,1.0,5.0,32.0,145,3.0,4.0,,6.0,5.0,10.0,1.0,1.0,14.0,18.0,6.0,3.0,,4.0,1.0,1.0,3.0,4.0,1.0,,2.0,9.0,1.0,2.0,3.0,14.0,5.0,2.0,,,,,,,,,,9.0,,,10.0,5.0,14.0,57,2.0,0.75,0.9,1.0,1.0,1.0,1.0,0.5217391304347826,0.75,0.5,0.5625,0.75,0.5909090909090909,0.5517241379310345,0.75,0.5833333333333334,0.041666666666666664,20.863309352517987,,0.045454545454545456,0.07142857142857142,0.05172413793103448,,0.04,,0.5,0.6666666666666666,0.8,0.625,0.20833333333333334,0.25,0.3333333333333333,0.3333333333333333,,,,,0.041666666666666664,1.0,1.0,1.0,1.0,0.75,,,0.6363636363636364,0.5714285714285714,0.09090909090909091,1.0,0.5416666666666666,1.0,0.5212479166666667,0.5421,0.5951954545454545,0.1724137931034483,0.17857142857142858,0.1875,0.4375,6.356521739130434,24.3,0.4596774193548387,3.0,2.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,0.08695652173913043,0.16666666666666666,0.6666666666666666,0.2,0.2,0.2,0.125,0.2,0.1,0.16666666666666666,0.2631578947368421,0.4,0.1111111111111111,1.0,0.4,0.4,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,1610612740,Bryce Drew,Bryce Drew,1724,NOH,4561.0,76,-22.0,156,158,81,79,15,314,2.0,2.0,,,2.0,2.0,2.0,1.0,7.0,,3.0,,1.0,4.0,,1.0,2.0,3.0,11.0,1.0,7.0,3.0,12.0,166,1.0,1.0,,2.0,2.0,7.0,1.0,3.0,10.0,6.0,,3.0,,,4.0,1.0,10.0,13.0,5.0,1.0,4.0,29.0,,,,6.0,4.0,2.0,6.0,1.0,4.0,2.0,1.0,2.0,,8.0,3.0,1.0,,,3.0,1.0,10.0,81,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.2727272727272727,1.0,0.2857142857142857,0.25,1.0,0.35,0.3157894736842105,1.0,0.45454545454545453,0.3888888888888889,15.517241379310345,0.75,,,,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.16666666666666666,,,,0.2222222222222222,0.25,0.25,1.0,,,,,0.2,1.0,0.2,0.5,0.5,0.25,0.49898888888888887,,0.49893,0.05555555555555555,0.09090909090909091,0.16666666666666666,0.8333333333333334,14.890909090909092,23.914285714285718,0.5192307692307693,2.0,,3.0,,3.0,3.0,,6.0,,6.0,,,,,,,,,,0.1276595744680851,,0.0967741935483871,,,0.23076923076923078,,0.10714285714285714,,,,,,,1.0,,1.0,1.0,1.0,0.1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,2361.0,39,-28.0,87,87,55,52,5,174,4.0,6.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,,,,,,,,,5.0,10.0,,,2.0,12.0,101,1.0,3.0,,3.0,3.0,6.0,,,7.0,8.0,2.0,,,,,,,,,,,,1.0,3.0,4.0,13.0,2.0,,1.0,,,1.0,,1.0,,2.0,1.0,7.0,1.0,,4.0,2.0,7.0,55,,0.8,0.8,,,,,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.375,0.5,,14.893617021276597,0.5,0.10344827586206896,0.14285714285714285,0.1111111111111111,0.2,0.05555555555555555,,0.6,0.6666666666666666,1.0,0.75,0.2,0.2,0.5,0.5,,,,,,,,,0.6666666666666666,0.5,,,0.8333333333333334,0.6,,,0.6,,0.5244300000000001,0.32745,0.5971333333333334,0.16666666666666666,0.16666666666666666,0.25,0.5833333333333334,4.409999999999999,,0.632183908045977,2.0,,1.0,3.0,,,,9.0,,9.0,1.0,4.0,1.0,,1.0,1.0,0.3,0.3333333333333333,,0.4090909090909091,,0.32142857142857145,0.16666666666666666,0.5,0.25,0.5,0.5,,0.5,1.0,,,,1.0,,,,,,1.0,1.0,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,72.0,1,4.0,4,3,2,3,1,7,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1.0,20.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.4701,,0.4701,,,,,,24.9,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,2250.0,38,2.0,77,78,51,38,11,155,3.0,4.0,,,2.0,3.0,1.0,1.0,2.0,,3.0,,3.0,11.0,,,5.0,5.0,7.0,3.0,14.0,1.0,20.0,71,,,,,4.0,6.0,,7.0,9.0,2.0,8.0,9.0,,,11.0,3.0,5.0,6.0,5.0,,,13.0,,1.0,1.0,5.0,4.0,1.0,2.0,,2.0,,,,,2.0,1.0,3.0,,,1.0,1.0,9.0,51,2.0,0.2,0.2,1.0,0.21428571428571427,,0.21428571428571427,0.7142857142857143,,0.6666666666666666,0.4523809523809524,,0.3076923076923077,0.47619047619047616,,0.34615384615384615,0.6666666666666666,25.84269662921348,1.0,0.04,,0.025,,,,0.19047619047619047,0.75,0.75,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.5,0.5,0.14285714285714285,,,,0.5238095238095238,0.2727272727272727,0.2727272727272727,1.0,,,,,0.23076923076923078,0.6666666666666666,0.38461538461538464,,0.8571428571428571,0.2727272727272727,0.5465880952380952,,0.5445807692307693,0.047619047619047616,0.14285714285714285,,0.45,7.1571428571428575,24.607142857142858,0.6623376623376623,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,,,,,,,1.0,0.037037037037037035,0.18181818181818182,0.07894736842105263,0.16666666666666666,,0.125,,,0.16666666666666666,,,1.0,1.0,,,,2.0,1.0,,0.15384615384615385,,,,,0.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,966.0,16,7.0,25,27,4,9,5,52,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,26,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,7.0,2.0,1.0,3.0,4.0,,,,,,,,,,,,1.0,,,,,,4,,,,,,,,,,,,,,,,,,6.451612903225807,,0.1,0.4,0.2,,0.25,0.3333333333333333,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.4734,,,,,,,9.5,,0.16,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,0.1,,0.0625,,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,431.0,7,8.0,20,17,11,11,2,37,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,3.0,,,3.0,9.0,13,2.0,2.0,,4.0,2.0,2.0,,,7.0,4.0,2.0,,,2.0,,,,,,,,,1.0,,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,4.0,,7.0,11,,0.6666666666666666,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,,28.571428571428573,1.0,,0.25,0.16666666666666666,,,0.25,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,0.5602666666666667,0.5201,0.58035,,,0.4444444444444444,0.7777777777777778,1.0999999999999999,,0.55,,,3.0,,,,,1.0,,1.0,,,,,,,,,,0.125,,0.125,,,,,0.2,,,,,,,,0.5,,,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,2024.0,34,-10.0,63,63,26,25,9,126,2.0,3.0,,1.0,1.0,2.0,4.0,1.0,7.0,,,,,,,,,4.0,14.0,,,6.0,14.0,73,,3.0,,,1.0,7.0,,,3.0,6.0,2.0,,,,,,1.0,3.0,1.0,,,8.0,,2.0,3.0,5.0,,,3.0,,1.0,,,2.0,,3.0,,5.0,,,8.0,4.0,3.0,26,1.0,0.75,0.75,,,,,0.2857142857142857,,0.14285714285714285,0.2857142857142857,,0.14285714285714285,0.3888888888888889,,0.1875,,28.767123287671232,1.0,0.09523809523809523,,0.0625,0.2,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.14285714285714285,0.14285714285714285,,,,,,,,,0.3333333333333333,,,,0.2857142857142857,0.5,,,0.21428571428571427,,0.4094428571428571,0.39353333333333335,0.4010714285714286,0.2222222222222222,0.2222222222222222,,0.21428571428571427,11.292857142857143,,0.4126984126984127,,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.3333333333333333,,,,0.08333333333333333,,0.2,,0.25,0.25,,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
