EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,Corner3Assists,BlockedLongMidRange,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,3SecondViolations,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,SecondChanceTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,BlockedArc3,on,HeaveMakes
399,1610612740,Sean Rooks,Sean Rooks,399,NOH,6424.0,107,-8,210,204,81,102,35,414,,3.0,,1.0,,1.0,2.0,5.0,6.0,24.0,,,,,,,,,,,,8.0,32,,,4.0,20,194,1.0,3.0,,,4.0,6.0,3.0,15.0,,,2.0,8.0,16.0,,,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,2.0,1.0,2.0,7.0,10.0,3.0,13.0,,2.0,2.0,,2.0,2.0,2.0,3.0,,,,,5,3.0,9.0,19.0,4.0,,6.0,,,,2.0,,1.0,,,,,8.0,81,1.0,1.0,1.0,,,,,,0.25,0.3333333333333333,0.2,0.25,0.3333333333333333,0.2,0.2857142857142857,0.6,0.23529411764705882,,0.03125,0.3333333333333333,,16.0,0.4,0.1111111111111111,0.012987012987012988,0.09090909090909091,0.05555555555555555,0.10588235294117647,0.02654867256637168,0.043478260869565216,,0.07407407407407407,0.15,0.07692307692307693,0.1,0.13333333333333333,,,,0.09375,,,,0.15625,0.4,0.4,1.0,0.75,0.25,0.25,1.0,,,,,,,,,0.3333333333333333,,,,,,0.06666666666666667,,,,,,0.09375,,0.40083749999999996,0.3761,0.37608,0.058823529411764705,0.058823529411764705,,0.3,0.4,15.721875000000002,,0.38571428571428573,,,,,,,1.0,,,0.14285714285714285,,,,1.0,,,,,,,,,,,,,1.0,,True,
248,1610612740,George Lynch,George Lynch,248,NOH,17122.0,285,-121,540,536,179,170,79,1076,4.0,12.0,1.0,4.0,2.0,5.0,2.0,5.0,7.0,19.0,5.0,16.0,,3.0,2.0,8.0,2.0,14.0,,1.0,4.0,13.0,36,7.0,30.0,3.0,50,599,3.0,9.0,,3.0,,6.0,5.0,13.0,3.0,12.0,,19.0,22.0,4.0,18.0,3.0,2.0,14.0,2.0,3.0,13.0,6.0,19.0,5.0,11.0,2.0,,44.0,9.0,6.0,7.0,20.0,27.0,17.0,44.0,,14.0,6.0,8.0,9.0,1.0,7.0,7.0,,2.0,1.0,1.0,16,5.0,14.0,26.0,,4.0,6.0,,,,3.0,,,5.0,2.0,6.0,3.0,19.0,179,3.0,0.8461538461538461,0.9166666666666666,0.8571428571428571,0.23333333333333334,,0.25,0.23333333333333334,0.3611111111111111,0.3333333333333333,0.38461538461538464,0.3560606060606061,0.25,0.38,0.36231884057971014,0.25,0.38,0.45454545454545453,0.08333333333333333,0.25,,13.364779874213836,0.5625,0.11904761904761904,0.030927835051546393,0.18421052631578946,0.0967741935483871,0.13106796116504854,0.05226480836236934,0.01694915254237288,0.047619047619047616,0.12,0.07407407407407407,0.13953488372093023,0.14084507042253522,0.23076923076923078,0.08333333333333333,,0.5,0.18181818181818182,0.3333333333333333,0.4444444444444444,0.75,0.07575757575757576,0.4,0.4,1.0,0.2878787878787879,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.24242424242424243,0.3125,0.3125,1.0,0.21212121212121213,0.14285714285714285,0.14285714285714285,0.5,0.3333333333333333,0.25,0.25,,,,0.2,0.4,0.32,0.25,0.16,0.25,0.6363636363636364,0.14285714285714285,0.4999371212121212,0.5156428571428572,0.49986800000000003,0.043478260869565216,0.07692307692307693,,0.12,0.38,11.363888888888889,24.110000000000003,0.3314814814814815,,1.0,,0.027777777777777776,,,,,,,,,2.0,4.0,3.0,,0.10526315789473684,,1.0,,,,,,,,,1.0,True,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,21739.0,362,44,682,683,217,184,111,1365,13.0,22.0,4.0,5.0,4.0,7.0,8.0,28.0,10.0,32.0,,1.0,,,,,,,,,,31.0,82,,1.0,41.0,103,648,9.0,18.0,,,3.0,21.0,10.0,26.0,,,19.0,39.0,46.0,16.0,,,8.0,,,7.0,13.0,8.0,21.0,8.0,4.0,4.0,5.0,50.0,4.0,12.0,6.0,15.0,25.0,16.0,41.0,2.0,12.0,7.0,5.0,12.0,2.0,4.0,10.0,3.0,8.0,,2.0,22,6.0,9.0,28.0,1.0,3.0,51.0,2.0,,1.0,22.0,,4.0,5.0,1.0,5.0,3.0,39.0,217,2.0,0.7419354838709677,0.8518518518518519,,,,,,0.3780487804878049,0.5,0.38461538461538464,0.37349397590361444,0.5,0.38461538461538464,0.4766355140186916,0.525,0.5416666666666666,0.012048192771084338,0.08536585365853659,0.09090909090909091,0.10714285714285714,15.945611866501855,0.5454545454545454,0.05639097744360902,0.04780876494023904,0.10526315789473684,0.05194805194805195,0.06501547987616099,0.04878048780487805,0.04225352112676056,0.056338028169014086,0.04838709677419355,0.02197802197802198,0.04285714285714286,0.09523809523809523,0.11627906976744186,0.07142857142857142,0.044444444444444446,0.6,0.26506024096385544,0.5909090909090909,0.65,0.6923076923076923,0.3373493975903614,0.2857142857142857,0.32,0.75,0.3855421686746988,0.3125,0.3333333333333333,0.8,0.012048192771084338,,,,,,,,0.2777777777777778,0.8,,,,,0.2692307692307692,0.5714285714285714,,,,,0.27710843373493976,,0.43229277108433717,0.41308000000000006,0.4427846153846154,0.21359223300970873,0.21568627450980393,,0.20388349514563106,0.3786407766990291,9.886585365853657,23.7,0.3181818181818182,,,3.0,0.045871559633027525,,,4.0,,0.0625,0.14814814814814814,0.06666666666666667,,,3.0,1.0,,,,,,,,,,,,,,True,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,8648.0,144,5,255,261,108,102,43,516,6.0,10.0,,1.0,3.0,7.0,10.0,28.0,12.0,31.0,,1.0,,,,,3.0,12.0,1.0,,4.0,28.0,69,3.0,13.0,12.0,77,266,3.0,5.0,,1.0,,6.0,10.0,31.0,,4.0,7.0,27.0,22.0,34.0,9.0,,,12.0,3.0,4.0,3.0,5.0,8.0,4.0,1.0,1.0,1.0,21.0,2.0,3.0,3.0,13.0,16.0,5.0,21.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,,,1.0,8,4.0,3.0,6.0,,,15.0,2.0,,3.0,4.0,,3.0,1.0,,1.0,1.0,27.0,108,,0.39285714285714285,0.39285714285714285,1.0,0.23076923076923078,,,0.23076923076923078,0.4057971014492754,0.6,0.3225806451612903,0.39634146341463417,0.5,0.2857142857142857,0.42528735632183906,0.5,0.3375,0.15853658536585366,0.057971014492753624,0.3,,31.045751633986928,0.5,0.1111111111111111,0.028846153846153848,0.125,0.06666666666666667,0.11347517730496454,0.03731343283582089,0.05555555555555555,,0.09090909090909091,0.14285714285714285,0.05555555555555555,0.13043478260869565,0.125,0.125,0.022222222222222223,1.0,0.12195121951219512,0.6,0.8571428571428571,0.5,0.34146341463414637,0.35714285714285715,0.35714285714285715,0.3,0.3780487804878049,0.3870967741935484,0.4,0.4166666666666667,0.012195121951219513,,,,0.14634146341463414,0.25,0.2727272727272727,1.0,0.16666666666666666,,,,,0.16666666666666666,0.2,0.42857142857142855,,,0.11428571428571428,,0.2804878048780488,0.25,0.4334176829268292,0.45077,0.43335142857142855,0.047619047619047616,0.056338028169014086,,0.07792207792207792,0.35064935064935066,12.123188405797103,24.861538461538462,0.4235294117647059,,1.0,,0.029411764705882353,,,,,0.03225806451612903,,,,,1.0,1.0,1.0,,1.0,,,0.07692307692307693,0.08333333333333333,,,,,,,True,
2357,1610612740,Tierre Brown,Tierre Brown,2357,NOH,612.0,10,-10,17,18,10,11,2,35,,,,,,,,,,2.0,,,,,,,,,,,,,2,,,2.0,2,18,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,3.0,2.0,,,,4,2.0,,1.0,,1.0,4.0,,,,1.0,,1.0,,,,,2.0,10,,,,,,,,,,,,,,,0.25,,0.3333333333333333,,,,,40.0,0.25,0.14285714285714285,,,,0.1111111111111111,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3951,,0.3975,0.3333333333333333,0.3333333333333333,,,1.0,17.85,,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2466,1610612740,Maurice Carter,Maurice Carter,2466,NOH,1243.0,21,-3,39,40,20,21,6,79,,1.0,,,,,,,,5.0,,,,,,,1.0,3.0,,1.0,2.0,,6,1.0,3.0,3.0,6,33,,,,,1.0,1.0,,2.0,1.0,2.0,2.0,5.0,,,3.0,,,3.0,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,1,,,2.0,,,4.0,,,,2.0,,,,,,,5.0,20,1.0,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,0.16666666666666666,,0.375,0.2727272727272727,0.5,0.5,0.3333333333333333,,,,25.0,,0.06666666666666667,0.0625,,,0.05555555555555555,0.045454545454545456,0.2,,,0.2,,,,,,,0.1111111111111111,,,,,,,,0.5555555555555556,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,0.5,0.5,0.4444444444444444,0.3333333333333333,0.4322166666666667,,0.426375,0.18181818181818182,0.25,,0.16666666666666666,0.8333333333333334,15.733333333333334,26.633333333333336,0.5128205128205128,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,
120,1610612740,Steven Smith,Steven Smith,120,NOH,34313.0,572,63,1093,1054,391,367,156,2147,19.0,38.0,4.0,11.0,3.0,12.0,15.0,36.0,11.0,36.0,16.0,33.0,2.0,5.0,7.0,13.0,9.0,34.0,4.0,2.0,14.0,45.0,110,25.0,67.0,54.0,219,1117,5.0,22.0,3.0,9.0,7.0,26.0,7.0,29.0,9.0,27.0,24.0,65.0,46.0,44.0,69.0,6.0,6.0,34.0,9.0,6.0,30.0,9.0,39.0,8.0,11.0,6.0,13.0,87.0,7.0,10.0,6.0,22.0,32.0,18.0,50.0,2.0,7.0,6.0,1.0,10.0,,5.0,12.0,,5.0,3.0,1.0,22,8.0,26.0,62.0,5.0,7.0,56.0,1.0,,8.0,14.0,1.0,9.0,5.0,3.0,5.0,3.0,65.0,391,13.0,0.5111111111111111,0.5476190476190477,0.92,0.373134328358209,0.3333333333333333,0.3333333333333333,0.373134328358209,0.4090909090909091,0.22727272727272727,0.2413793103448276,0.4661016949152542,0.3064516129032258,0.36607142857142855,0.5275,0.37142857142857144,0.47058823529411764,0.3785310734463277,0.05454545454545454,0.10526315789473684,0.05555555555555555,17.425431711145997,0.45454545454545453,0.06321839080459771,0.029069767441860465,0.05660377358490566,0.035897435897435895,0.06167400881057269,0.03153988868274583,0.039603960396039604,0.0196078431372549,0.041666666666666664,0.058333333333333334,0.0380952380952381,0.08943089430894309,0.060240963855421686,0.043478260869565216,0.019801980198019802,0.6,0.21468926553672316,0.5,0.5588235294117647,0.5789473684210527,0.2033898305084746,0.4166666666666667,0.4411764705882353,0.3333333333333333,0.2033898305084746,0.3055555555555556,0.3055555555555556,0.6363636363636364,0.1864406779661017,0.48484848484848486,0.48484848484848486,1.0,0.192090395480226,0.2647058823529412,0.2647058823529412,0.7777777777777778,0.3548387096774194,0.36363636363636365,0.16129032258064516,0.4,1.0,0.12903225806451613,0.21428571428571427,0.25,0.23214285714285715,0.5384615384615384,0.25,0.14285714285714285,0.5932203389830508,0.2647058823529412,0.4826152542372883,0.49872894736842105,0.48629732142857146,0.07853403141361257,0.11382113821138211,0.014705882352941176,0.1187214611872146,0.2968036529680365,8.654545454545456,24.299999999999994,0.35773101555352244,1.0,1.0,1.0,0.028368794326241134,0.25,1.0,4.0,,,0.08163265306122448,0.0196078431372549,0.25,1.0,5.0,1.0,1.0,0.029411764705882353,,,,,,,,,,,,False,
133,1610612740,David Wesley,David Wesley,133,NOH,99656.0,1661,26,3113,3092,865,735,457,6205,58.0,98.0,2.0,2.0,13.0,18.0,8.0,32.0,123.0,304.0,25.0,78.0,6.0,12.0,5.0,16.0,48.0,154.0,21.0,12.0,35.0,189.0,434,73.0,232.0,106.0,703,3142,13.0,36.0,14.0,33.0,1.0,69.0,38.0,92.0,17.0,51.0,52.0,179.0,278.0,100.0,213.0,6.0,2.0,152.0,48.0,28.0,110.0,32.0,142.0,25.0,52.0,21.0,37.0,316.0,7.0,13.0,23.0,67.0,91.0,22.0,113.0,3.0,59.0,33.0,26.0,44.0,7.0,27.0,32.0,3.0,17.0,2.0,1.0,76,26.0,52.0,125.0,4.0,16.0,141.0,7.0,,14.0,42.0,2.0,22.0,11.0,4.0,12.0,5.0,179.0,865,16.0,0.7354497354497355,0.7393617021276596,0.9726027397260274,0.3146551724137931,0.42424242424242425,0.3333333333333333,0.3173913043478261,0.43548387096774194,0.3611111111111111,0.41304347826086957,0.44819819819819817,0.4927536231884058,0.44405594405594406,0.4772413793103448,0.4928571428571429,0.5,0.3483483483483483,0.06451612903225806,0.16326530612244897,0.125,22.03576341127923,0.5789473684210527,0.05805892547660312,0.011353711790393014,0.0610079575596817,0.015184381778741865,0.05878510777269758,0.012453300124533,0.0113314447592068,0.010067114093959731,0.01749271137026239,0.05413105413105413,0.046296296296296294,0.06889352818371608,0.04743083003952569,0.08870967741935484,0.00821917808219178,0.4166666666666667,0.14714714714714713,0.5918367346938775,0.7073170731707317,0.5689655172413793,0.04804804804804805,0.25,0.2857142857142857,0.125,0.45645645645645644,0.40460526315789475,0.4155405405405405,0.8536585365853658,0.11711711711711711,0.32051282051282054,0.3333333333333333,1.0,0.23123123123123124,0.3116883116883117,0.31788079470198677,0.9583333333333334,0.028985507246376812,1.0,0.17391304347826086,0.5,1.0,0.30434782608695654,0.1258741258741259,0.7222222222222222,0.11188811188811189,0.3125,0.24475524475524477,0.34285714285714286,0.4954954954954955,0.3157894736842105,0.5038384615384616,0.4736461538461538,0.48353404255319143,0.06258890469416785,0.08955223880597014,0.008547008547008548,0.09815078236130868,0.2546230440967283,14.447926267281105,24.803879310344822,0.2778670093157726,8.0,7.0,5.0,0.012145748987854251,0.38095238095238093,1.0,1.0,,0.02631578947368421,0.011494252873563218,0.00847457627118644,0.5,2.0,10.0,2.0,,0.024096385542168676,6.0,1.0,1.0,0.02586206896551724,0.01948051948051948,2.0,0.038461538461538464,,,,,False,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,155941.0,2599,97,4854,4839,1267,1140,693,9693,130.0,228.0,43.0,82.0,31.0,60.0,53.0,150.0,138.0,297.0,,,,,,,,1.0,,,1.0,321.0,675,,1.0,145.0,787,4889,63.0,133.0,,,34.0,160.0,74.0,170.0,,1.0,46.0,194.0,488.0,154.0,,,74.0,1.0,,53.0,124.0,28.0,152.0,19.0,55.0,16.0,53.0,332.0,62.0,145.0,65.0,313.0,421.0,223.0,644.0,10.0,73.0,45.0,28.0,52.0,10.0,34.0,42.0,3.0,18.0,,7.0,94,27.0,94.0,191.0,31.0,12.0,170.0,15.0,,1.0,73.0,,19.0,69.0,52.0,69.0,43.0,194.0,1267,30.0,0.7601246105919003,0.8591549295774648,,,,,,0.47555555555555556,0.47368421052631576,0.43529411764705883,0.47485207100591714,0.47368421052631576,0.4327485380116959,0.5219123505976095,0.53,0.48743718592964824,0.0014792899408284023,0.07851851851851852,0.15789473684210525,0.08,14.969954047366562,0.5531914893617021,0.1735995562950638,0.0822461712989223,0.11284722222222222,0.08985507246376812,0.15889029003783103,0.08438646555238484,0.07936507936507936,0.0860655737704918,0.09090909090909091,0.15077989601386482,0.1796875,0.1876750700280112,0.11809045226130653,0.10112359550561797,0.03355704697986577,0.6231884057971014,0.33727810650887574,0.5701754385964912,0.6770833333333334,0.6,0.22189349112426035,0.35333333333333333,0.38405797101449274,0.7358490566037735,0.4393491124260355,0.46464646464646464,0.4726027397260274,0.9202898550724637,,,,,0.0014792899408284023,,,,0.6165413533834586,0.524390243902439,,,,,0.3508771929824561,0.5166666666666667,,,0.005847953216374269,,0.33875739644970415,,0.4540721893491123,0.4954485714285714,0.45317836257309957,0.0994550408719346,0.09959072305593451,,0.20330368487928843,0.24650571791613723,9.679407407407409,26.5,0.26102183765966214,,9.0,1.0,0.08192090395480225,,,43.0,6.0,0.016835016835016835,0.296551724137931,0.08670520231213873,0.11627906976744186,16.0,16.0,16.0,10.0,0.11594202898550725,,,,,,,,3.0,,,,False,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,35541.0,592,49,1090,1092,340,338,151,2182,47.0,76.0,18.0,30.0,13.0,24.0,31.0,55.0,15.0,47.0,,,,,,,,3.0,,,2.0,93.0,178,,3.0,49.0,235,1107,24.0,42.0,,,20.0,68.0,28.0,54.0,,2.0,19.0,75.0,114.0,72.0,,,36.0,2.0,,18.0,12.0,11.0,23.0,9.0,3.0,2.0,7.0,57.0,17.0,52.0,23.0,73.0,107.0,69.0,176.0,5.0,18.0,10.0,8.0,19.0,2.0,10.0,19.0,2.0,9.0,,3.0,38,10.0,45.0,94.0,7.0,7.0,87.0,5.0,,,41.0,,5.0,26.0,23.0,26.0,14.0,75.0,340,13.0,0.6129032258064516,0.76,,,,,,0.5224719101123596,0.5714285714285714,0.5185185185185185,0.5138121546961326,0.5714285714285714,0.5,0.5292792792792793,0.576271186440678,0.5208333333333334,0.016574585635359115,0.10112359550561797,0.19736842105263158,0.05454545454545454,20.392156862745097,0.5,0.17892156862745098,0.14016172506738545,0.20175438596491227,0.10429447852760736,0.1839080459770115,0.12921348314606743,0.1565217391304348,0.11224489795918367,0.11023622047244094,0.14285714285714285,0.20192307692307693,0.19101123595505617,0.16666666666666666,0.2777777777777778,0.07692307692307693,0.5384615384615384,0.4198895027624309,0.618421052631579,0.7704918032786885,0.574468085106383,0.30386740331491713,0.5636363636363636,0.5961538461538461,0.6129032258064516,0.2596685082872928,0.3191489361702128,0.3191489361702128,0.7333333333333333,,,,,0.016574585635359115,,,,0.7142857142857143,0.6,,,,,0.42857142857142855,0.5416666666666666,,,0.03571428571428571,,0.43646408839779005,,0.4638733333333333,0.4906258064516129,0.45708181818181814,0.1889400921658986,0.19158878504672897,,0.28936170212765955,0.3191489361702128,7.527528089887642,44.6,0.3119266055045872,,2.0,,0.14556962025316456,,,11.0,3.0,,0.2558139534883721,0.08333333333333333,0.1111111111111111,,6.0,3.0,1.0,,,,,,,1.0,,3.0,1.0,,,False,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,131391.0,2190,143,4104,4085,1045,972,602,8189,183.0,330.0,21.0,32.0,40.0,79.0,37.0,104.0,87.0,225.0,18.0,58.0,8.0,16.0,6.0,19.0,124.0,395.0,41.0,35.0,116.0,307.0,659,142.0,453.0,199.0,1239,4154,33.0,53.0,26.0,57.0,12.0,156.0,70.0,155.0,41.0,135.0,98.0,361.0,164.0,450.0,222.0,204.0,26.0,389.0,124.0,41.0,332.0,82.0,414.0,50.0,167.0,42.0,123.0,910.0,13.0,37.0,41.0,139.0,183.0,51.0,234.0,12.0,132.0,59.0,73.0,98.0,26.0,73.0,76.0,12.0,25.0,5.0,9.0,174,38.0,49.0,148.0,4.0,19.0,297.0,27.0,,,113.0,8.0,37.0,20.0,7.0,22.0,14.0,361.0,1045,29.0,0.2671009771986971,0.2789115646258503,0.5211267605633803,0.31346578366445915,0.45614035087719296,0.3037037037037037,0.31767337807606266,0.4658573596358118,0.6226415094339622,0.45161290322580644,0.4676258992805755,0.6545454545454545,0.453448275862069,0.498390989541432,0.6554621848739496,0.5098870056497176,0.4073741007194245,0.0622154779969651,0.09696969696969697,0.04807692307692308,29.483978360382853,0.5632183908045977,0.09138724523339908,0.025342465753424658,0.08559498956158663,0.02090032154340836,0.09,0.024015369836695485,0.034552845528455285,0.027989821882951654,0.016842105263157894,0.07392197125256673,0.08801955990220049,0.1072,0.09696969696969697,0.06040268456375839,0.019769357495881382,0.6363636363636364,0.29676258992805754,0.5545454545454546,0.6140939597315436,0.29508196721311475,0.09352517985611511,0.3557692307692308,0.37373737373737376,0.21621621621621623,0.20233812949640287,0.38666666666666666,0.3936651583710407,0.22988505747126436,0.052158273381294966,0.3103448275862069,0.3157894736842105,0.8333333333333334,0.3552158273381295,0.3139240506329114,0.3155216284987277,0.47580645161290325,0.2909090909090909,0.65625,0.14545454545454545,0.5,0.75,0.37272727272727274,0.27241379310344827,0.5063291139240507,0.06551724137931035,0.3157894736842105,0.4,0.3017241379310345,0.704136690647482,0.31876606683804626,0.525892314647378,0.5309718390804599,0.5068833333333332,0.10033167495854063,0.15167785234899328,0.01735357917570499,0.12590799031476999,0.29136400322841,7.732018209408191,25.347019867549665,0.25462962962962965,18.0,32.0,8.0,0.01565217391304348,0.43902439024390244,1.0,3.0,1.0,0.017777777777777778,0.0234375,0.034013605442176874,0.09523809523809523,1.0,13.0,5.0,1.0,0.00819672131147541,3.0,2.0,,0.006622516556291391,0.005063291139240506,6.0,0.017241379310344827,,,,2.0,False,
