EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PtsAssisted2s,ThreePtAssists,Corner3Assists,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,Arc3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefensiveGoaltends,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Steals,BadPassSteals,LongMidRangePctBlocked,LostBallTurnovers,BlockedAtRim,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedArc3,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,918.0,15,3,27,26,1.0,11.0,3.0,53,2.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,29,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,0.5,0.4,0.5,0.4,0.5,21.875,0.5,0.09090909090909091,0.2222222222222222,0.25,0.13333333333333333,0.15384615384615385,0.5,0.16666666666666666,0.5,0.5,0.4,1.0,1.0,0.6,0.5,1.0,0.4,0.47856,0.49644999999999995,0.5,11.74,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,1275.0,21,-15,38,36,6.0,15.0,4.0,74,,,,,3.0,1.0,3.0,2.0,50,,,,,,,1.0,,,3.0,,,,,,,,,,,,1.0,2.0,6.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,6.818181818181818,,,,,,,,,,,,,,1.0,,,,0.4027,,,19.2,0.15789473684210525,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,1004.0,17,-5,29,29,3.0,14.0,3.0,58,1.0,1.0,,,1.0,2.0,3.0,15.0,38,,,3.0,2.0,,4.0,4.0,2.0,1.0,8.0,,2.0,1.0,3.0,,3.0,,,,1.0,1.0,1.0,2.0,3.0,0.6666666666666666,,0.7222222222222222,1.5,0.75,1.5,32.35294117647059,,0.09090909090909091,,0.5,0.2,,,,,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,,,0.7777777777777778,0.5241833333333333,0.4788,0.2,7.8,0.10344827586206896,,2.0,,,0.5,0.5,,,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,9.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.14285714285714285,0.5,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.3881,0.1,0.25,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1610612753,Shammond Williams,Shammond Williams,1742,ORL,566.0,9,-12,18,15,5.0,5.0,2.0,33,,,,,,,,1.0,25,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,5.0,,,,,,,5.0,1.0,,,0.3333333333333333,0.16666666666666666,,,,,0.5,,,,,,,,,,,,0.2777777777777778,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,1085.0,18,-14,31,30,5.0,13.0,4.0,61,2.0,2.0,,,2.0,3.0,6.0,8.0,46,,1.0,,,,1.0,3.0,,,8.0,1.0,,3.0,4.0,1.0,5.0,,,,,,1.0,2.0,5.0,0.5,,0.5,,0.5,,21.62162162162162,,0.2727272727272727,0.09090909090909091,,0.1875,0.07142857142857142,,,0.5,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.4370833333333333,0.406,,9.283333333333333,0.16129032258064516,,6.0,2.0,,1.0,1.0,,,,1.0,2.0,,,,,,,,,2.0,,,1.0,,,,1.0,,5.0,,3.0,,,,,,0.14285714285714285,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,0.5114,0.375,0.375,,,2.0,,,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,423.0,7,-15,14,12,6.0,6.0,1.0,26,1.0,1.0,,,,1.0,1.0,2.0,21,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,6.0,1.0,,0.5,,0.5,,20.0,1.0,,,,,,,,,,0.5,1.0,1.0,,,,1.0,0.583475,,,,0.42857142857142855,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,1610612753,Donnell Harvey,Donnell Harvey,2051,ORL,227.0,4,-11,6,7,,,1.0,13,,,,,,,1.0,1.0,12,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,0.25,,37.5,,,0.25,,,0.25,,0.5,,,,,,,,,,0.4198,,,8.1,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612753,Zaza Pachulia,Zaza Pachulia,2585,ORL,271.0,5,-10,8,7,4.0,3.0,,15,,,,,2.0,,3.0,,11,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,4.0,,,,,,,50.0,,,,,,,,,,,,,,0.6666666666666666,,,,0.3237333333333334,,,15.066666666666668,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.29205000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612753,Juwan Howard,Juwan Howard,436,ORL,606.0,10,4,19,18,,8.0,2.0,37,,1.0,,1.0,1.0,1.0,2.0,2.0,18,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,0.5,,0.5,,0.5,,13.636363636363637,1.0,,0.2,,,0.125,,0.3333333333333333,,,0.5,,,0.5,1.0,,0.5,0.50555,0.5757,,7.85,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,160333.0,2672,-316,5100,5097,1206.0,1485.0,684.0,10197,174.0,307.0,38.0,62.0,649.0,477.0,1048.0,1874.0,5676,58.0,115.0,204.0,516.0,56.0,306.0,368.0,125.0,108.0,798.0,72.0,68.0,234.0,305.0,93.0,398.0,119.0,22.0,71.0,58.0,177.0,67.0,128.0,1206.0,0.4551526717557252,0.5043478260869565,0.4727738629083921,0.49101796407185627,0.5237154150197628,0.5289473684210526,33.02254619427021,0.672316384180791,0.12466702184336707,0.036566785170137124,0.13102119460500963,0.12604340567612687,0.0359375,0.034050179211469536,0.02413793103448276,0.0812274368231047,0.10714285714285714,0.19666880204996798,0.5667752442996743,0.6397058823529411,0.4157591287636131,0.3712574850299401,0.6129032258064516,0.5253042921204356,0.4833821543408358,0.4975030201342282,0.10885805763073639,12.48358778625954,0.23647058823529413,271.0,438.0,62.0,28.0,0.4591194968553459,0.48775055679287305,0.41756548536209553,0.4234375,0.5092250922509225,32.0,92.0,9.0,24.0,165.0,489.0,12.0,46.0,174.0,513.0,398.0,16.0,52.0,235.0,318.0,485.0,165.0,73.0,5.0,500.0,23.0,194.0,0.6091954022988506,0.3391812865497076,0.3076923076923077,0.3418467583497053,0.32863549007046766,0.16180371352785147,0.13984168865435356,0.058936579115951314,0.34782608695652173,0.3855421686746988,0.34375,0.015374759769378604,0.375,0.375,0.6666666666666666,0.31326073030108903,0.3374233128834356,0.33880903490759756,0.6060606060606061,0.2754491017964072,0.2608695652173913,0.9166666666666666,0.3402061855670103,0.47381880108991836,0.12399077277970011,0.16086235489220563,25.644834307992195,133.0,468.0,37.0,,468.0,0.2497331910352188,47.0,85.0,109.0,34.0,3.0,36.0,40.0,2.0,,3.0,42.0,25.0,0.46382978723404256,0.45026881720430106,0.5225733634311512,0.018072289156626505,0.059149722735674676,0.11775043936731107,0.5952380952380952,0.40229885057471265,0.22849462365591397,0.5529411764705883,3.0,53.0,0.05057251908396947,0.09782608695652174,93.0,63.0,0.01386748844375963,48.0,19.0,False,4.0,6.0,2.0,3.0,37.0,134.0,40.0,39.0,137.0,204.0,4.0,2.0,20.0,1.0,30.0,30.0,11.0,1.0,3.0,15.0,2.0,17.0,6.0,21.0,37.0,2.0,18.0,1.0,12.0,0.2846715328467153,0.003898635477582846,0.11400651465798045,0.00408997955010225,0.007042253521126761,0.0338409475465313,0.02857142857142857,0.0594059405940594,0.03579952267303103,0.15789473684210525,0.03592814371257485,0.6666666666666666,0.25,0.008064516129032258,0.6666666666666666,0.3602150537634409,0.27611940298507465,0.03977272727272727,,
