EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,SecondChanceOffPoss,LongMidRangeFGM,PtsAssisted2s,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,HeaveAttempts,LostBallTurnovers,NonShootingFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtAssists,Arc3Assists,Loose Ball Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangeAssists,FTOffRebounds,OffRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,1162.0,19,2.0,37,37.0,20,18.0,74,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,5.0,33.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,20,0.16666666666666666,0.14285714285714285,0.2777777777777778,0.5,0.14285714285714285,27.027027027027028,1.0,0.5,0.2727272727272727,0.8,0.4375,0.2,0.3333333333333333,0.3333333333333333,0.75,1.0,0.5714285714285714,0.25,0.25,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.7142857142857143,0.4664428571428572,0.5904,0.2222222222222222,0.25,0.4,4.966666666666667,23.7,0.5405405405405406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,527.0,9,-2.0,14,15.0,4,4.0,29,,,,,,,,,,,,17.0,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,729.0,12,-5.0,22,21.0,5,3.0,43,,,,,1.0,,1.0,1.0,,,2.0,25.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,5,1.0,1.0,1.0,,,13.043478260869565,,,,,,,,,,,,,,,1.0,,,,0.4087,,,,,18.4,,0.22727272727272727,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,1288.0,21,,40,41.0,18,18.0,81,3.0,3.0,2.0,1.0,1.0,,5.0,5.0,1.0,6.0,16.0,38.0,3.0,4.0,10.0,4.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,1.0,2.0,6.0,1.0,10.0,18,1.0,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.16666666666666666,24.390243902439025,1.0,,,,,,,,,,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,,0.5,0.6666666666666666,0.5083599999999999,0.5800333333333333,0.14285714285714285,0.16666666666666666,0.625,6.840000000000001,41.9,0.45,1.0,1.0,1.0,6.0,2.0,2.0,,,0.6,0.6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.75,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,1560.0,26,-3.0,49,48.0,20,18.0,97,,,,1.0,4.0,,1.0,5.0,4.0,2.0,7.0,47.0,2.0,2.0,5.0,,,,,,,1.0,1.0,2.0,2.0,,,,1.0,1.0,2.0,,5.0,20,0.2,0.2777777777777778,0.35,0.35714285714285715,0.4444444444444444,19.607843137254903,,0.5,0.07692307692307693,,0.05263157894736842,0.16666666666666666,,,,,,,,0.1111111111111111,0.4444444444444444,,,0.4444444444444444,0.4055722222222222,0.410825,,,0.7142857142857143,18.3,25.549999999999997,0.40816326530612246,,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.25,0.3333333333333333,1.0,,,4.0,4.0,,4.0,,,1.0,,0.25,,,,,0.4444444444444444,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.3333333333333333,1.0,0.25,0.25,0.3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,222.0,4,1.0,6,6.0,2,1.0,12,,,,,1.0,,,1.0,,,,4.0,,,,,1.0,2.0,,5.0,,,,,,,,,1.0,1.0,,,,2,,,,,,16.666666666666668,,,,,,,,,,,,,,,1.0,,,,0.4121,,,,,19.1,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,646.0,11,-3.0,22,20.0,8,8.0,42,2.0,2.0,2.0,1.0,1.0,,3.0,4.0,1.0,,6.0,23.0,2.0,,4.0,4.0,,,,,1.0,1.0,,2.0,2.0,,,1.0,,2.0,,,4.0,8,0.75,0.6,0.6,0.6666666666666666,0.2,25.0,,,0.2,0.5,0.2857142857142857,,1.0,,1.0,,0.4,1.0,1.0,0.2,0.2,,0.6666666666666666,0.6,0.47513999999999995,0.5359666666666666,,,0.6666666666666666,7.424999999999999,28.3,0.36363636363636365,,2.0,1.0,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,,,,1.0,0.6666666666666666,0.5,,,,0.2,1.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,35.0,1,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,493.0,8,-2.0,15,14.0,2,,29,,,,2.0,,,,2.0,,1.0,1.0,15.0,,,,,2.0,2.0,,4.0,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,1.0,,2,,,0.16666666666666666,,,17.64705882352941,,,0.5,,0.3333333333333333,,,1.0,,,,,,1.0,,,,,0.42155,,0.3333333333333333,0.3333333333333333,,6.3,,0.13333333333333333,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,489.0,8,-3.0,16,16.0,8,9.0,32,,1.0,1.0,,1.0,,1.0,2.0,,1.0,3.0,16.0,2.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,8,0.5,0.5,0.5,0.5,,29.41176470588235,0.5,,,,,,,,,,0.5,,,,0.5,,0.5,0.5,0.41359999999999997,0.41359999999999997,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.8,,0.5,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
