EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,DefensiveGoaltends,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFGM,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,LostBallTurnovers,Offensive Fouls,3SecondViolations,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,ShortMidRangeAssists,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,SecondChanceCorner3FGA,PtsUnassisted3s,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,on,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyArc3FGM,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1442,1610612737,Zeljko Rebraca,Zeljko Rebraca,1442,ATL,3043.0,51,-7.0,94,95,24,29,16,189,3.0,4.0,2.0,2.0,2.0,4.0,6.0,12.0,23,25.0,114,3.0,4,6.0,3.0,4.0,7.0,12.0,12.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,4.0,5.0,9.0,,,3.0,2.0,4.0,2.0,,,7.0,24,0.5,0.6,0.5217391304347826,0.75,0.75,0.5217391304347826,0.75,0.75,0.5208333333333334,0.75,0.7,0.08695652173913043,0.25,24.56140350877193,0.75,0.14285714285714285,0.1,0.13157894736842105,0.14285714285714285,0.3333333333333333,0.17391304347826086,0.75,1.0,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5,0.17391304347826086,0.4029521739130435,0.48913333333333336,0.4195,,,0.24,0.28,9.521739130434781,0.2553191489361702,13.0,,,,,,,,,,2.0,4.0,,,1.0,,7.0,,,,,,,0.05405405405405406,0.08,0.09090909090909091,0.06666666666666667,0.5652173913043478,,,,,,,,1.0,,1.0,2.0,6.0,1.0,2.0,2.0,,2.0,1.0,0.07692307692307693,0.15384615384615385,0.2222222222222222,0.25,,,,5.0,4.0,,,1.0,1.0,,,,0.38461538461538464,0.4166666666666667,0.4,2.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,74753.0,1246,-262.0,2356,2371,636,751,296,4727,21.0,47.0,2.0,3.0,12.0,73.0,180.0,101.0,250,264.0,2505,6.0,15,18.0,28.0,57.0,86.0,98.0,104.0,10.0,152.0,38.0,190.0,23.0,15.0,62.0,418.0,22.0,79.0,102.0,114.0,42.0,24.0,56.0,41.0,83.0,67.0,5.0,17.0,86.0,636,0.48514851485148514,0.48514851485148514,0.404,0.4,0.49122807017543857,0.3907407407407407,0.3157894736842105,0.417910447761194,0.4341216216216216,0.38095238095238093,0.49411764705882355,0.04,0.14893617021276595,14.052651093807935,0.6746987951807228,0.0919674039580908,0.08835341365461848,0.09115523465703972,0.08727272727272728,0.12307692307692308,0.17407407407407408,0.44680851063829785,0.525,0.6666666666666666,0.40555555555555556,0.40782122905027934,0.6027397260273972,0.15789473684210525,0.6666666666666666,0.1791044776119403,0.24814814814814815,0.4344395910780671,0.4476733333333333,0.43624090909090907,0.06028368794326241,0.0648854961832061,0.06818181818181818,0.32575757575757575,13.7708,0.2699490662139219,23.0,3.0,7.0,13.0,8.0,3.0,20.0,10.0,9.0,12.0,9.0,12.0,18.0,9.0,27.0,20.0,126.0,2.0,32.0,1.0,0.15,0.15789473684210525,0.07407407407407407,0.009750812567713976,0.010810810810810811,0.01,0.005714285714285714,0.08518518518518518,0.025925925925925925,0.42857142857142855,0.42857142857142855,1.0,0.04814814814814815,0.11940298507462686,25.53,53.0,6.0,30.0,3.0,39.0,14.0,2.0,1.0,1.0,2.0,,0.08695652173913043,0.016042780748663103,0.024390243902439025,0.08582089552238806,0.10126582278481013,0.07608695652173914,0.19047619047619047,7.0,,67.0,1.0,15.0,5.0,,0.012658227848101266,0.014652014652014652,0.30434782608695654,0.3333333333333333,0.14285714285714285,7.0,,,3.0,,4.0,,23.0,,,,,0.15789473684210525,,,0.5833333333333334,,,2.0,,1.0,,0.5,0.029850746268656716,,,1.0,,2.0,0.013157894736842105,0.05263157894736842,False,1.0,1.0,3.0,1.0,4.0,8.0,10.0,0.05,0.005555555555555556,0.07692307692307693,,,,,,,,,,,,,,,,,,
1536,1610612737,Stephen Jackson,Stephen Jackson,1536,ATL,175225.0,2920,-224.0,5607,5602,1459,1556,728,11209,233.0,381.0,26.0,48.0,99.0,105.0,293.0,390.0,825,1445.0,5935,39.0,83,142.0,98.0,186.0,399.0,402.0,378.0,47.0,209.0,33.0,242.0,20.0,13.0,123.0,517.0,65.0,192.0,273.0,368.0,141.0,92.0,146.0,90.0,221.0,297.0,24.0,125.0,399.0,1459,0.5153846153846153,0.5506849315068493,0.4727272727272727,0.46987951807228917,0.5268817204301075,0.4851881505204163,0.4838709677419355,0.49363057324840764,0.5213150289017341,0.5144927536231884,0.5391891891891892,0.05696969696969697,0.09186351706036745,24.914622787954052,0.6606334841628959,0.0900562851782364,0.10603588907014681,0.0936247723132969,0.08583690987124463,0.10778443113772455,0.3050440352281825,0.6115485564304461,0.6734104046242775,0.2345876701361089,0.3583617747440273,0.3645833333333333,0.5047619047619047,0.3870967741935484,0.5416666666666666,0.31528662420382164,0.644515612489992,0.511016145833333,0.516575,0.5095253993610225,0.09259259259259259,0.13498920086393087,0.09826989619377163,0.27612456747404845,8.349939393939394,0.2602104512216872,151.0,46.0,135.0,289.0,94.0,144.0,424.0,128.0,390.0,288.0,77.0,95.0,49.0,31.0,75.0,61.0,214.0,3.0,34.0,0.9027777777777778,0.33962264150943394,0.3404255319148936,0.33947157726180943,0.03761602344894968,0.034482758620689655,0.041050903119868636,0.02727272727272727,0.12089671737389912,0.10808646917534027,0.34074074074074073,0.3458646616541353,0.9565217391304348,0.23138510808646917,0.29936305732484075,24.853773584905674,233.0,22.0,89.0,15.0,96.0,34.0,19.0,9.0,5.0,20.0,,0.046357615894039736,0.024154589371980676,0.029545454545454545,0.07338129496402877,0.10975609756097561,0.10538116591928251,0.5708154506437768,52.0,50.0,53.0,16.0,56.0,15.0,1.0,0.08888888888888889,0.04640718562874251,0.3443708609271523,0.3611111111111111,0.28846153846153844,69.0,98.0,9.0,28.0,14.0,41.0,98.0,33.0,0.34146341463414637,0.3391003460207612,0.3402777777777778,0.8775510204081632,0.22580645161290322,0.32142857142857145,0.8888888888888888,0.696969696969697,0.3402777777777778,12.0,34.0,38.0,9.0,0.296875,0.45,0.10828025477707007,0.35294117647058826,0.011049723756906077,13.0,42.0,17.0,0.026113671274961597,0.10483870967741936,False,1.0,3.0,6.0,3.0,9.0,16.0,2.0,0.007075471698113208,0.017064846416382253,0.0034602076124567475,5.0,26.0,3.0,1.0,1.0,5.0,3.0,0.014814814814814815,0.020689655172413793,0.07692307692307693,0.38461538461538464,1.0,0.2765957446808511,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,71882.0,1198,-100.0,2317,2293,657,712,307,4610,81.0,127.0,14.0,25.0,30.0,59.0,153.0,167.0,355,566.0,2504,20.0,39,68.0,40.0,77.0,125.0,228.0,106.0,27.0,32.0,13.0,45.0,7.0,6.0,13.0,103.0,24.0,86.0,116.0,173.0,37.0,23.0,25.0,17.0,54.0,119.0,11.0,52.0,125.0,657,0.6826347305389222,0.7307692307692307,0.4704225352112676,0.5128205128205128,0.5194805194805194,0.49571734475374735,0.48333333333333334,0.5252525252525253,0.5422264875239923,0.5151515151515151,0.5681818181818182,0.07605633802816901,0.14960629921259844,21.490078622238862,0.46296296296296297,0.10844892812105927,0.100418410041841,0.1065891472868217,0.10196078431372549,0.11764705882352941,0.27194860813704497,0.6377952755905512,0.75,0.32762312633832974,0.38562091503267976,0.38562091503267976,0.9152542372881356,0.4166666666666667,0.56,0.30303030303030304,0.5117773019271948,0.48830042826552467,0.5239891304347827,0.4867904040404042,0.10236220472440945,0.13131313131313133,0.12014134275618374,0.22084805653710246,9.558309859154928,0.2835563228312473,75.0,10.0,24.0,88.0,16.0,43.0,112.0,22.0,126.0,88.0,37.0,57.0,14.0,3.0,29.0,16.0,129.0,12.0,15.0,0.9767441860465116,0.38392857142857145,0.38392857142857145,0.2398286937901499,0.04567901234567901,0.05026929982046679,0.05660377358490566,0.03058103975535168,0.16059957173447537,0.05139186295503212,0.4166666666666667,0.43478260869565216,0.9,0.18843683083511778,0.16161616161616163,24.95803571428571,103.0,10.0,21.0,19.0,66.0,13.0,19.0,15.0,4.0,19.0,1.0,0.10666666666666667,0.0625,0.07239819004524888,0.09266409266409266,0.12903225806451613,0.0935672514619883,0.654320987654321,27.0,22.0,14.0,6.0,8.0,9.0,,0.07692307692307693,0.055350553505535055,0.36,0.40298507462686567,0.25925925925925924,25.0,33.0,5.0,18.0,6.0,21.0,33.0,5.0,0.2857142857142857,0.375,0.375,1.0,0.3,0.2777777777777778,1.0,0.8333333333333334,0.375,3.0,6.0,8.0,13.0,0.36363636363636365,0.6842105263157895,0.06060606060606061,0.5,0.03614457831325301,3.0,3.0,10.0,0.043859649122807015,0.05,False,,1.0,4.0,2.0,3.0,6.0,1.0,0.008928571428571428,,,1.0,5.0,1.0,,,,3.0,0.041666666666666664,0.01694915254237288,0.14285714285714285,0.3333333333333333,1.0,0.3125,1.0,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,87943.0,1466,-93.0,2781,2758,636,739,349,5539,109.0,204.0,25.0,47.0,54.0,49.0,146.0,169.0,419,556.0,2830,26.0,58,66.0,37.0,91.0,136.0,180.0,158.0,49.0,90.0,25.0,115.0,12.0,13.0,34.0,255.0,36.0,138.0,183.0,237.0,40.0,21.0,53.0,29.0,83.0,142.0,16.0,70.0,136.0,636,0.5325443786982249,0.6040268456375839,0.4033412887828162,0.4482758620689655,0.4065934065934066,0.4255725190839695,0.453125,0.46120689655172414,0.4735042735042735,0.4925373134328358,0.5112781954887218,0.11694510739856802,0.16176470588235295,20.95357590966123,0.6385542168674698,0.12683823529411764,0.12286689419795221,0.12599565532223025,0.12568306010928962,0.15853658536585366,0.3893129770992366,0.5343137254901961,0.6374269005847953,0.2786259541984733,0.3356164383561644,0.34507042253521125,0.6530612244897959,0.734375,0.5319148936170213,0.46551724137931033,0.5896946564885496,0.49913062977099243,0.5438516949152542,0.5051538793103449,0.12110726643598616,0.14799154334038056,0.11870503597122302,0.2446043165467626,7.78257756563246,0.22869471413160733,69.0,19.0,34.0,71.0,17.0,36.0,105.0,25.0,99.0,71.0,49.0,54.0,19.0,5.0,30.0,19.0,106.0,1.0,11.0,0.9166666666666666,0.34285714285714286,0.34285714285714286,0.20038167938931298,0.044789762340036565,0.04029850746268657,0.05397727272727273,0.02631578947368421,0.1316793893129771,0.0648854961832061,0.5588235294117647,0.5588235294117647,1.0,0.13549618320610687,0.14655172413793102,24.904761904761905,110.0,8.0,29.0,5.0,37.0,7.0,16.0,12.0,2.0,17.0,1.0,0.17391304347826086,0.02032520325203252,0.017241379310344827,0.11014492753623188,0.14323607427055704,0.10900473933649289,0.48623853211009177,11.0,40.0,36.0,9.0,24.0,15.0,,0.09782608695652174,0.05864197530864197,0.15942028985507245,0.19298245614035087,0.45454545454545453,24.0,17.0,,2.0,2.0,6.0,17.0,20.0,0.3333333333333333,0.23943661971830985,0.23943661971830985,0.8235294117647058,0.03125,,,0.4444444444444444,0.23943661971830985,6.0,8.0,11.0,8.0,0.44,0.47058823529411764,0.06896551724137931,0.75,0.027777777777777776,4.0,9.0,15.0,0.05791505791505792,0.0625,False,,,4.0,1.0,2.0,4.0,3.0,,0.0273972602739726,,2.0,5.0,,1.0,1.0,2.0,,,,0.12,0.5,1.0,0.29411764705882354,,1.0,,,
682,1610612737,Bob Sura,Bob Sura,682,ATL,55875.0,931,11.0,1800,1793,608,615,248,3593,79.0,166.0,14.0,28.0,52.0,28.0,65.0,115.0,259,382.0,1958,16.0,34,46.0,34.0,83.0,139.0,96.0,134.0,18.0,97.0,44.0,141.0,31.0,13.0,47.0,326.0,31.0,110.0,151.0,218.0,25.0,14.0,37.0,25.0,65.0,155.0,10.0,60.0,139.0,608,0.41739130434782606,0.4485981308411215,0.444015444015444,0.47058823529411764,0.40963855421686746,0.436241610738255,0.44871794871794873,0.38144329896907214,0.5162162162162162,0.5111111111111111,0.5072992700729927,0.0694980694980695,0.09036144578313253,20.833333333333336,0.5692307692307692,0.17857142857142858,0.14418604651162792,0.16967509025270758,0.17587939698492464,0.19230769230769232,0.5570469798657718,0.4759036144578313,0.5231788079470199,0.2181208053691275,0.4307692307692308,0.4307692307692308,0.39285714285714285,0.717948717948718,0.5,0.5360824742268041,0.6879194630872483,0.5267991610738259,0.5512712121212121,0.511190206185567,0.1724137931034483,0.1941747572815534,0.12041884816753927,0.36387434554973824,5.693436293436296,0.3377777777777778,28.0,5.0,17.0,22.0,8.0,10.0,39.0,14.0,24.0,22.0,50.0,67.0,11.0,9.0,28.0,24.0,70.0,2.0,12.0,0.8,0.2564102564102564,0.2564102564102564,0.13087248322147652,0.08264462809917356,0.07863849765258216,0.0979020979020979,0.1091703056768559,0.09395973154362416,0.05704697986577181,0.29411764705882354,0.29411764705882354,0.8,0.0738255033557047,0.08247422680412371,24.512820512820515,122.0,11.0,65.0,17.0,16.0,22.0,3.0,,1.0,5.0,,0.10714285714285714,0.06882591093117409,0.06521739130434782,0.12690355329949238,0.22727272727272727,0.12883435582822086,0.4430379746835443,8.0,16.0,46.0,10.0,12.0,9.0,,0.1724137931034483,0.04721030042918455,0.2857142857142857,0.32,0.25,23.0,5.0,,3.0,1.0,5.0,5.0,4.0,0.2,0.22727272727272727,0.22727272727272727,0.8,0.07692307692307693,,,0.4423076923076923,0.22727272727272727,2.0,6.0,2.0,5.0,0.14285714285714285,1.0,0.061855670103092786,0.3333333333333333,0.07936507936507936,2.0,6.0,6.0,0.04,0.05128205128205128,False,,,3.0,3.0,,9.0,,,,,1.0,,,2.0,1.0,2.0,,,,0.14285714285714285,0.5,,,,,1.0,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,114292.0,1905,-252.0,3624,3641,997,1082,484,7265,80.0,147.0,25.0,47.0,30.0,34.0,82.0,132.0,282,337.0,3809,29.0,57,62.0,27.0,60.0,93.0,146.0,118.0,15.0,134.0,47.0,181.0,27.0,20.0,60.0,409.0,32.0,169.0,230.0,337.0,58.0,44.0,72.0,57.0,126.0,92.0,3.0,32.0,93.0,997,0.553030303030303,0.6403508771929824,0.46808510638297873,0.5087719298245614,0.45,0.4577922077922078,0.5,0.4520547945205479,0.4773371104815864,0.484375,0.48947368421052634,0.05319148936170213,0.08843537414965986,11.429937828790052,0.5714285714285714,0.1220216606498195,0.09090909090909091,0.1157167530224525,0.10629067245119306,0.08791208791208792,0.4772727272727273,0.54421768707483,0.5970149253731343,0.2662337662337662,0.4146341463414634,0.4146341463414634,0.7352941176470589,0.8103448275862069,0.5319148936170213,0.410958904109589,0.5616883116883117,0.48527377850162867,0.5339113636363635,0.4633250000000001,0.09495548961424333,0.10289389067524116,0.18397626112759644,0.27596439169139464,6.907801418439716,0.2751103752759382,53.0,3.0,10.0,16.0,11.0,6.0,26.0,13.0,18.0,15.0,70.0,107.0,14.0,16.0,54.0,24.0,190.0,12.0,28.0,1.0,0.23076923076923078,0.24,0.08441558441558442,0.05307050796057619,0.06220379146919431,0.04830917874396135,0.051181102362204724,0.17207792207792208,0.032467532467532464,0.3,0.3,1.0,0.05194805194805195,0.1506849315068493,25.19615384615385,55.0,4.0,27.0,35.0,96.0,16.0,37.0,27.0,8.0,37.0,1.0,0.03773584905660377,0.0948509485094851,0.08712121212121213,0.13111111111111112,0.12869198312236288,0.09195402298850575,0.5375,18.0,36.0,51.0,29.0,15.0,11.0,1.0,0.3020833333333333,0.060453400503778336,0.33962264150943394,0.35294117647058826,0.2777777777777778,20.0,3.0,,,,1.0,3.0,23.0,,0.1875,0.1875,1.0,,,,0.6666666666666666,0.2,1.0,2.0,4.0,26.0,0.3076923076923077,0.7027027027027027,0.0273972602739726,0.5,0.11428571428571428,1.0,,12.0,0.07894736842105263,0.017241379310344827,False,1.0,,2.0,2.0,14.0,6.0,,,,,,3.0,2.0,,,2.0,,,0.02,0.24,,,0.2727272727272727,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,179136.0,2986,-238.0,5733,5702,1474,1578,729,11435,86.0,167.0,4.0,9.0,47.0,167.0,376.0,351.0,768,1344.0,6096,36.0,71,136.0,81.0,181.0,364.0,244.0,458.0,48.0,353.0,82.0,435.0,56.0,26.0,169.0,952.0,69.0,198.0,284.0,332.0,122.0,83.0,138.0,97.0,227.0,258.0,20.0,80.0,364.0,1474,0.3475783475783476,0.3567251461988304,0.45703125,0.5070422535211268,0.44751381215469616,0.47883149872988995,0.5442477876106194,0.43617021276595747,0.5136186770428015,0.5578512396694215,0.5205278592375366,0.0625,0.1377245508982036,22.940373236231224,0.6079295154185022,0.0912863070539419,0.11386138613861387,0.09621621621621622,0.0898876404494382,0.12727272727272726,0.14140558848433532,0.5149700598802395,0.5972222222222222,0.31837425910245554,0.4441489361702128,0.4562841530054645,0.47305389221556887,0.07964601769911504,0.4444444444444444,0.16666666666666666,0.4911092294665538,0.47948084112149547,0.47482098765432085,0.4656105357142858,0.06521739130434782,0.0966183574879227,0.10119047619047619,0.2708333333333333,11.306640624999995,0.2571079713936857,225.0,43.0,119.0,294.0,76.0,143.0,413.0,101.0,309.0,292.0,31.0,48.0,39.0,36.0,89.0,54.0,190.0,2.0,45.0,0.7202797202797203,0.34624697336561744,0.34793187347931875,0.34970364098221846,0.014954172696575013,0.01720981325521787,0.011111111111111112,0.01394169835234474,0.1905165114309907,0.10076206604572396,0.36134453781512604,0.36134453781512604,0.9534883720930233,0.2489415749364945,0.2695035460992908,25.011380145278448,213.0,13.0,118.0,16.0,65.0,43.0,14.0,9.0,3.0,16.0,,0.06666666666666667,0.0243161094224924,0.021231422505307854,0.06747638326585695,0.11731843575418995,0.10884353741496598,0.26744186046511625,98.0,18.0,124.0,17.0,41.0,13.0,,0.09289617486338798,0.019877675840978593,0.43555555555555553,0.4666666666666667,0.20408163265306123,24.0,100.0,9.0,27.0,17.0,42.0,100.0,60.0,0.40476190476190477,0.3401360544217687,0.3412969283276451,0.62,0.23893805309734514,0.3333333333333333,0.5555555555555556,0.5106382978723404,0.3424657534246575,9.0,25.0,28.0,7.0,0.27722772277227725,0.4375,0.08865248226950355,0.36,0.03208556149732621,15.0,120.0,23.0,0.03691813804173355,0.13274336283185842,False,2.0,1.0,7.0,4.0,13.0,15.0,30.0,0.002421307506053269,0.026595744680851064,0.003401360544217687,8.0,19.0,1.0,2.0,2.0,2.0,5.0,,0.007194244604316547,,0.5333333333333333,0.875,0.25,,,,1.0,0.0024154589371980675
2580,1610612737,Travis Hansen,Travis Hansen,2580,ATL,30570.0,510,-10.0,985,994,364,376,136,1979,20.0,37.0,4.0,11.0,15.0,13.0,40.0,37.0,100,123.0,1028,5.0,16,15.0,15.0,37.0,49.0,38.0,36.0,11.0,14.0,5.0,19.0,3.0,2.0,4.0,43.0,9.0,29.0,40.0,70.0,10.0,6.0,13.0,6.0,15.0,27.0,1.0,10.0,49.0,364,0.5135135135135135,0.5588235294117647,0.37,0.3125,0.40540540540540543,0.38846153846153847,0.34210526315789475,0.33,0.43006993006993005,0.375,0.4083333333333333,0.11,0.1891891891891892,13.847502191060473,0.8666666666666667,0.08761329305135952,0.08823529411764706,0.08775981524249422,0.10869565217391304,0.09090909090909091,0.2846153846153846,0.5405405405405406,0.6666666666666666,0.3076923076923077,0.325,0.325,0.6153846153846154,0.5789473684210527,0.36363636363636365,0.3,0.5153846153846153,0.48723153846153844,0.4961900000000001,0.48374,0.07194244604316546,0.09174311926605505,0.12195121951219512,0.3983739837398374,9.822,0.3695431472081218,23.0,4.0,12.0,18.0,7.0,9.0,30.0,13.0,21.0,18.0,21.0,30.0,4.0,,2.0,6.0,67.0,4.0,12.0,0.7777777777777778,0.3,0.3,0.23076923076923078,0.057692307692307696,0.06277056277056277,0.04,0.06,0.17692307692307693,0.09230769230769231,0.3333333333333333,0.3333333333333333,1.0,0.13846153846153847,0.14,24.513333333333332,22.0,2.0,16.0,8.0,30.0,4.0,9.0,7.0,,9.0,1.0,0.17391304347826086,0.08163265306122448,0.09210526315789473,0.0703125,0.09009009009009009,0.0875,0.55,4.0,6.0,7.0,2.0,7.0,1.0,,0.0425531914893617,0.07017543859649122,0.17391304347826086,0.21052631578947367,,7.0,5.0,,1.0,1.0,3.0,5.0,3.0,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.6,0.05263157894736842,,,0.4666666666666667,0.2777777777777778,1.0,6.0,1.0,7.0,0.07692307692307693,0.7777777777777778,0.12,0.16666666666666666,0.045454545454545456,2.0,6.0,3.0,0.04285714285714286,0.10526315789473684,False,,,,,1.0,2.0,,,,,1.0,,1.0,,,2.0,,,0.04,,0.5,1.0,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,56354.0,939,-156.0,1771,1779,480,587,231,3550,80.0,126.0,28.0,48.0,32.0,11.0,39.0,138.0,280,345.0,1853,36.0,65,96.0,37.0,72.0,103.0,174.0,102.0,33.0,20.0,,20.0,,,13.0,40.0,28.0,118.0,166.0,267.0,22.0,14.0,25.0,7.0,55.0,110.0,10.0,48.0,103.0,480,0.6304347826086957,0.7631578947368421,0.4928571428571429,0.5538461538461539,0.5138888888888888,0.4928571428571429,0.5538461538461539,0.5138888888888888,0.5227272727272727,0.5783132530120482,0.5597826086956522,0.11785714285714285,0.16666666666666666,18.771331058020476,0.45454545454545453,0.18466353677621283,0.15469613259668508,0.17804878048780487,0.21608040201005024,0.15555555555555556,0.45,0.6349206349206349,0.7619047619047619,0.1392857142857143,0.28205128205128205,0.3142857142857143,0.7272727272727273,0.7384615384615385,0.5833333333333334,0.4444444444444444,0.45,0.46923107142857134,0.5166982142857142,0.4638583333333335,0.1509433962264151,0.1509433962264151,0.2782608695652174,0.2985507246376812,5.839999999999999,0.27103331451157536,115.0,,,,,,,,,,84.0,101.0,8.0,6.0,30.0,17.0,113.0,6.0,12.0,,,,,0.12034383954154727,0.11961722488038277,0.10300429184549356,0.09727626459143969,0.4107142857142857,,,,,,,,69.0,24.0,29.0,16.0,70.0,12.0,27.0,20.0,5.0,27.0,3.0,0.06956521739130435,0.11594202898550725,0.08695652173913043,0.1625615763546798,0.17721518987341772,0.15441176470588236,0.5875,47.0,48.0,4.0,20.0,18.0,8.0,5.0,0.3076923076923077,0.16826923076923078,0.40869565217391307,0.4392523364485981,0.6808510638297872,21.0,,,,,,,3.0,,,,,,,,0.65625,,,,,18.0,,0.6666666666666666,,,0.17391304347826086,,,2.0,0.018518518518518517,,False,,,1.0,,6.0,6.0,,,0.10256410256410256,,,,1.0,,,2.0,2.0,,0.0196078431372549,0.14285714285714285,,,,,,,,
