EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,OffensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,33209.0,553,-67,991,1004,273.0,315,125.0,1995,37.0,72.0,8.0,17.0,10.0,19.0,38.0,73.0,37.0,102.0,1.0,1.0,112,247,1.0,46.0,270,997,13.0,35.0,6.0,32.0,31.0,68.0,1.0,17.0,79.0,120,104.0,10.0,1.0,21.0,20.0,6.0,26.0,3.0,3.0,16.0,1.0,3.0,58.0,8.0,30.0,2.0,11.0,57.0,6.0,74,40.0,114,5.0,14.0,7.0,7.0,18.0,3.0,9.0,24.0,9.0,7.0,42.0,9.0,15.0,25.0,59.0,7.0,10.0,55.0,3.0,23.0,6.0,12.0,1.0,1.0,8.0,4.0,13.0,8.0,3.0,2.0,79.0,273.0,6.0,0.5357142857142857,0.5607476635514018,0.4534412955465587,0.37142857142857144,0.45588235294117646,0.45161290322580644,0.37142857142857144,0.4492753623188406,0.4927007299270073,0.41025641025641024,0.5,0.004032258064516129,0.08502024291497975,0.18055555555555555,0.0684931506849315,0.029411764705882353,28.014184397163124,0.42857142857142855,0.16666666666666666,0.07142857142857142,0.141439205955335,0.07853403141361257,0.11956521739130435,0.08,0.13737373737373737,0.07883817427385892,0.08035714285714286,0.09090909090909091,0.07017543859649122,0.09090909090909091,0.058823529411764705,0.11538461538461539,0.15454545454545454,0.14814814814814814,0.12162162162162163,0.1111111111111111,0.04424778761061947,0.6153846153846154,0.2903225806451613,0.5138888888888888,0.6271186440677966,0.5135135135135135,0.29435483870967744,0.5205479452054794,0.5588235294117647,0.2894736842105263,0.4112903225806452,0.3627450980392157,0.37373737373737376,0.8108108108108109,0.004032258064516129,0.4857142857142857,0.47058823529411764,0.375,0.2753623188405797,0.5263157894736842,0.014492753623188406,0.29435483870967744,0.44305080645161293,0.477048275862069,0.4253434782608696,0.08582089552238806,0.08614232209737828,0.11851851851851852,0.29259259259259257,10.185425101214577,28.1,0.27547931382441976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,104798.0,1747,72,3166,3189,571.0,666,393.0,6355,122.0,200.0,28.0,58.0,18.0,30.0,23.0,95.0,16.0,65.0,,,161,360,,96.0,418,3102,33.0,75.0,27.0,93.0,19.0,48.0,,19.0,57.0,270,52.0,40.0,,36.0,53.0,19.0,72.0,11.0,8.0,33.0,6.0,14.0,163.0,40.0,112.0,1.0,46.0,257.0,16.0,319,153.0,472,14.0,52.0,37.0,15.0,47.0,10.0,32.0,37.0,15.0,1.0,84.0,20.0,18.0,108.0,203.0,16.0,15.0,142.0,16.0,72.0,7.0,95.0,1.0,1.0,56.0,33.0,96.0,60.0,5.0,2.0,57.0,571.0,16.0,0.8385093167701864,0.9574468085106383,0.44722222222222224,0.44,0.3958333333333333,0.44722222222222224,0.44,0.3958333333333333,0.4940898345153664,0.510989010989011,0.4596774193548387,,0.1,0.115,0.1368421052631579,,14.013266998341626,0.5595238095238095,0.16666666666666666,0.013513513513513514,0.18609703113685735,0.0963855421686747,0.16312056737588654,0.12012012012012012,0.18220084185207455,0.10167224080267559,0.10774410774410774,0.12439024390243902,0.06373626373626373,0.11818181818181818,0.12389380530973451,0.1424731182795699,0.20273972602739726,0.20186335403726707,0.15270935960591134,0.189873417721519,0.08641975308641975,0.625,0.5555555555555556,0.61,0.6892655367231638,0.8114754098360656,0.2638888888888889,0.24210526315789474,0.2804878048780488,0.9565217391304348,0.18055555555555555,0.24615384615384617,0.24615384615384617,0.875,,0.7733333333333333,0.4827586206896552,0.2857142857142857,0.625,0.6,,0.5555555555555556,0.4921197222222221,0.5277963636363637,0.5041687499999999,0.17307692307692307,0.17307692307692307,0.22248803827751196,0.13636363636363635,5.386388888888889,,0.18035375868603917,3.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,94473.0,1575,89,2862,2871,500.0,563,352.0,5733,60.0,107.0,8.0,9.0,8.0,18.0,29.0,94.0,58.0,144.0,137.0,30.0,147,345,183.0,86.0,596,2797,18.0,28.0,11.0,65.0,23.0,57.0,38.0,22.0,119.0,104,190.0,4.0,136.0,29.0,94.0,35.0,129.0,17.0,18.0,45.0,20.0,29.0,293.0,4.0,16.0,,23.0,126.0,8.0,157,20.0,177,7.0,54.0,27.0,27.0,48.0,18.0,26.0,41.0,22.0,6.0,89.0,5.0,15.0,26.0,75.0,3.0,10.0,104.0,5.0,43.0,8.0,8.0,4.0,3.0,2.0,2.0,12.0,5.0,,1.0,119.0,500.0,7.0,0.35374149659863946,0.3586206896551724,0.4260869565217391,0.6428571428571429,0.40350877192982454,0.48295454545454547,0.6136363636363636,0.5105263157894737,0.5156521739130435,0.64,0.536697247706422,0.3465909090909091,0.08405797101449275,0.1308411214953271,0.11702127659574468,0.027777777777777776,20.318237454100366,0.5393258426966292,0.0963855421686747,,0.1005586592178771,0.015296367112810707,0.09019607843137255,0.013245033112582781,0.09880636604774536,0.01483679525222552,0.023346303501945526,0.015873015873015872,0.009732360097323601,0.010101010101010102,0.019230769230769232,0.06764705882352941,0.08231707317073171,0.12991452991452992,0.08287292817679558,0.10810810810810811,0.025547445255474453,0.4166666666666667,0.20265151515151514,0.5607476635514018,0.6451612903225806,0.45,0.17803030303030304,0.30851063829787234,0.3493975903614458,0.06896551724137931,0.2727272727272727,0.4027777777777778,0.4142857142857143,0.39655172413793105,0.25946969696969696,0.20454545454545456,0.8888888888888888,0.375,0.18947368421052632,0.4444444444444444,0.3157894736842105,0.5492424242424242,0.4973280418250951,0.47276818181818175,0.4896887096774194,0.07760141093474426,0.1122715404699739,0.10906040268456375,0.19966442953020133,9.985507246376812,25.089617486338796,0.17470300489168414,5.0,1.0,4.0,,19.0,46.0,5.0,8.0,53.0,6.0,16.0,12.0,72.0,6.0,16.0,17.0,168.0,48.0,1.0,53.0,1.0,4.0,1.0,1.0,0.7777777777777778,0.39344262295081966,0.375,0.4473684210526316,0.3956043956043956,0.00546448087431694,0.021739130434782608,0.08712121212121213,0.41304347826086957,0.4222222222222222,0.8947368421052632,0.38686131386861317,0.38686131386861317,0.7358490566037735,0.36363636363636365,0.375,0.8333333333333334,0.08421052631578947,0.625,0.4,0.3897058823529412,0.005434782608695652,,,,,,,,,True
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,97618.0,1627,127,2959,2970,548.0,609,367.0,5929,81.0,145.0,6.0,10.0,13.0,29.0,25.0,85.0,94.0,226.0,112.0,27.0,200,456,131.0,136.0,668,2877,14.0,32.0,11.0,51.0,39.0,84.0,29.0,40.0,136.0,120,280.0,6.0,106.0,24.0,181.0,71.0,252.0,46.0,25.0,97.0,36.0,48.0,575.0,10.0,40.0,4.0,30.0,124.0,6.0,160,54.0,214,12.0,67.0,47.0,20.0,95.0,18.0,56.0,64.0,39.0,10.0,159.0,16.0,30.0,37.0,114.0,8.0,13.0,177.0,14.0,76.0,17.0,11.0,1.0,1.0,7.0,1.0,12.0,4.0,,1.0,136.0,548.0,14.0,0.3,0.30456852791878175,0.43859649122807015,0.4375,0.4642857142857143,0.45315161839863716,0.4166666666666667,0.4247787610619469,0.5,0.45535714285714285,0.4892086330935252,0.2231686541737649,0.05263157894736842,0.12413793103448276,0.047058823529411764,0.008849557522123894,24.408983451536642,0.5974842767295597,0.06593406593406594,0.05970149253731343,0.09649805447470818,0.03727865796831314,0.11583011583011583,0.03184713375796178,0.09974093264248704,0.03604902667627974,0.039711191335740074,0.04450261780104712,0.028985507246376812,0.04807692307692308,,0.08235294117647059,0.07352941176470588,0.11735537190082644,0.1043956043956044,0.14285714285714285,0.04013377926421405,0.3333333333333333,0.24701873935264054,0.5586206896551724,0.6377952755905512,0.4444444444444444,0.14480408858603067,0.29411764705882354,0.30864197530864196,0.12,0.3850085178875639,0.415929203539823,0.41964285714285715,0.22340425531914893,0.19080068143100512,0.20833333333333334,0.6,,0.25663716814159293,0.4482758620689655,0.23893805309734514,0.47018739352640543,0.47910689655172417,0.47600135135135135,0.4599148148148147,0.11846153846153847,0.14671814671814673,0.07634730538922156,0.20359281437125748,11.020833333333332,26.66488549618321,0.18519770192632645,8.0,5.0,3.0,2.0,9.0,19.0,,2.0,35.0,3.0,13.0,6.0,44.0,4.0,16.0,6.0,78.0,54.0,6.0,35.0,1.0,2.0,1.0,,0.5909090909090909,0.33587786259541985,0.25,0.20689655172413793,0.352,0.007633587786259542,,0.03236797274275979,0.47368421052631576,0.47368421052631576,1.0,0.3125,0.3153153153153153,0.4857142857142857,0.2708333333333333,0.23076923076923078,0.3333333333333333,0.017699115044247787,,0.2222222222222222,0.330188679245283,0.007575757575757576,1.0,3.0,1.0,1.0,0.008928571428571428,0.0625,0.3333333333333333,1.0,True
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,6691.0,112,-28,202,202,39.0,88,30.0,404,3.0,7.0,3.0,3.0,,,,1.0,,7.0,11.0,2.0,3,15,12.0,3.0,21,204,3.0,3.0,,6.0,,1.0,2.0,3.0,6.0,2,4.0,4.0,11.0,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,2.0,,,7.0,2.0,9,2.0,11,1.0,2.0,2.0,,2.0,,2.0,2.0,,,4.0,,,6.0,15.0,,1.0,4.0,,1.0,1.0,6.0,,,1.0,4.0,6.0,4.0,,,6.0,39.0,2.0,0.3333333333333333,1.0,0.2,1.0,,0.3333333333333333,0.75,0.5,0.3620689655172414,0.75,0.6,0.4444444444444444,0.13333333333333333,0.14285714285714285,1.0,,14.285714285714285,0.5,0.5,,0.08536585365853659,0.02564102564102564,,,0.07,0.021052631578947368,0.037037037037037035,,0.041666666666666664,,,0.1,0.09090909090909091,0.075,,,0.05555555555555555,0.6666666666666666,0.25925925925925924,0.42857142857142855,0.5,0.3333333333333333,0.037037037037037035,,,,0.25925925925925924,,,,0.4074074074074074,0.75,1.0,0.3333333333333333,,,0.6666666666666666,0.7037037037037037,0.49976851851851845,0.5362499999999999,0.43818333333333337,0.03571428571428571,0.0625,0.2857142857142857,0.2857142857142857,8.706666666666669,25.375,0.19306930693069307,1.0,,1.0,,,1.0,,,4.0,,1.0,1.0,4.0,,1.0,1.0,12.0,,,4.0,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,0.037037037037037035,,,,0.36363636363636365,0.36363636363636365,1.0,0.25,,,,,0.5,0.36363636363636365,,,,,,,,,,True
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,4205.0,70,-7,118,120,33.0,42,11.0,238,2.0,3.0,,,,,1.0,4.0,,1.0,5.0,2.0,3,8,6.0,2.0,14,131,,,,,,1.0,2.0,2.0,5.0,2,4.0,,4.0,2.0,16.0,3.0,19.0,3.0,,6.0,2.0,8.0,41.0,,,,,4.0,,4,,4,,3.0,3.0,,2.0,,2.0,,,,2.0,,,,3.0,,,2.0,,,1.0,,,,,,,,,,5.0,33.0,,0.3333333333333333,0.3333333333333333,0.375,,,0.42857142857142855,,0.5,0.4666666666666667,,0.625,0.42857142857142855,0.25,0.3333333333333333,,1.0,12.878787878787879,1.0,,,0.0851063829787234,,,,0.06896551724137931,,,,,,,,0.1,0.13636363636363635,,,,,0.21428571428571427,0.6666666666666666,1.0,0.5,0.2857142857142857,0.25,0.25,,0.07142857142857142,,,,0.35714285714285715,,,,,,0.6666666666666666,0.6428571428571429,0.47678846153846155,,0.40902499999999997,,,,0.35714285714285715,6.525,28.2,0.2796610169491525,,,,,,1.0,,,2.0,,,1.0,2.0,,,1.0,6.0,,1.0,2.0,,,,,1.0,0.3333333333333333,,0.5,0.4,,,0.07142857142857142,,,,0.4,0.4,1.0,,,,,,0.5,0.5,,,,,,,,,,True
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,93293.0,1555,88,2826,2848,488.0,555,350.0,5674,16.0,35.0,2.0,4.0,3.0,5.0,24.0,52.0,65.0,143.0,103.0,16.0,105,230,211.0,37.0,502,2754,8.0,19.0,3.0,43.0,15.0,34.0,34.0,6.0,69.0,108,102.0,2.0,100.0,12.0,94.0,21.0,115.0,12.0,9.0,37.0,34.0,23.0,251.0,5.0,12.0,2.0,33.0,158.0,32.0,223,19.0,242,4.0,38.0,26.0,12.0,48.0,16.0,41.0,41.0,7.0,4.0,89.0,6.0,21.0,58.0,114.0,6.0,9.0,40.0,,7.0,4.0,10.0,,,4.0,2.0,10.0,6.0,,,69.0,488.0,11.0,0.5142857142857142,0.5192307692307693,0.45652173913043476,0.42105263157894735,0.4411764705882353,0.5272108843537415,0.45454545454545453,0.4632352941176471,0.536504424778761,0.4666666666666667,0.4785714285714286,0.47845804988662133,0.05217391304347826,0.2571428571428571,0.038461538461538464,0.006993006993006993,16.630602782071097,0.5393258426966292,0.37209302325581395,0.03076923076923077,0.12690763052208837,0.011560693641618497,0.13043478260869565,0.01644736842105263,0.12750333778371162,0.012667660208643815,0.019083969465648856,0.008021390374331552,0.009950248756218905,0.01507537688442211,0.01904761904761905,0.11782477341389729,0.1303030303030303,0.13013698630136986,0.1388888888888889,0.1095890410958904,0.017094017094017096,0.6,0.07936507936507936,0.45714285714285713,0.6153846153846154,0.6875,0.11791383219954649,0.46153846153846156,0.48,0.3333333333333333,0.3242630385487528,0.45454545454545453,0.45774647887323944,0.5384615384615384,0.23356009070294784,0.09090909090909091,0.5,0.5,0.07352941176470588,0.6,0.23529411764705882,0.5578231292517006,0.4959012557077626,0.4979763888888889,0.4801184615384615,0.015625,0.029535864978902954,0.08565737051792828,0.13745019920318724,13.731739130434786,24.705213270142174,0.1726822363765039,5.0,5.0,4.0,,40.0,108.0,8.0,18.0,45.0,3.0,9.0,3.0,85.0,8.0,25.0,11.0,249.0,6.0,3.0,45.0,,18.0,,,0.9764705882352941,0.4028436018957346,0.32,0.3235294117647059,0.40865384615384615,,,0.24489795918367346,0.37037037037037035,0.37037037037037035,0.975,0.4368932038834951,0.4368932038834951,0.9777777777777777,0.20454545454545456,0.3333333333333333,1.0,0.2647058823529412,0.4444444444444444,0.1875,0.45,,5.0,16.0,1.0,,,0.36363636363636365,0.3125,0.8,True
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,7261.0,121,-18,214,228,51.0,55,35.0,442,2.0,7.0,2.0,2.0,1.0,2.0,,2.0,4.0,17.0,3.0,,6,26,4.0,9.0,27,224,2.0,5.0,,4.0,2.0,6.0,1.0,6.0,13.0,6,6.0,2.0,3.0,1.0,11.0,3.0,14.0,1.0,2.0,3.0,3.0,5.0,31.0,,2.0,,2.0,4.0,,6,2.0,8,,6.0,4.0,2.0,6.0,2.0,3.0,4.0,3.0,1.0,10.0,1.0,1.0,4.0,7.0,,,10.0,,3.0,2.0,,,,,,,,,,13.0,51.0,1.0,0.5,0.6,0.23076923076923078,0.4,0.3333333333333333,0.3,0.4,0.5,0.38571428571428573,0.4,0.65,0.13333333333333333,0.038461538461538464,0.14285714285714285,,,18.0,0.6,,,0.046511627906976744,0.022222222222222223,0.08695652173913043,,0.05504587155963303,0.018691588785046728,0.03571428571428571,,0.02564102564102564,,,0.038461538461538464,,0.08108108108108109,,0.3333333333333333,,,0.23333333333333334,0.2857142857142857,0.3333333333333333,,0.06666666666666667,,,,0.5666666666666667,0.23529411764705882,0.23529411764705882,0.75,0.1,0.4,1.0,,0.2857142857142857,0.5,,0.36666666666666664,0.43286,0.46355,0.4215,0.09090909090909091,0.10344827586206896,0.14814814814814814,0.48148148148148145,12.330769230769231,25.299999999999997,0.2383177570093458,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,6.0,,,1.0,,,,,1.0,0.5,,1.0,0.5,,,0.03333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.14285714285714285,1.0,,0.3333333333333333,,,,,,,,,,True
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,1711.0,29,10,50,55,21.0,26,4.0,105,,4.0,,,,1.0,,1.0,1.0,2.0,,,1,7,1.0,1.0,3,42,,1.0,,,,2.0,,1.0,1.0,2,,,,3.0,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,5.0,1.0,7,2.0,9,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,21.0,,1.0,1.0,0.14285714285714285,,,0.125,,,0.16666666666666666,,0.16666666666666666,0.125,0.42857142857142855,0.75,,,16.666666666666664,,0.3333333333333333,,0.23809523809523808,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.09523809523809523,,0.2,,,0.5,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2,,,,0.5,,,,0.125,,,,0.25,0.5,0.5,1.0,,,,,0.5,,,0.625,0.48221875000000003,0.462275,0.41800000000000004,,,,0.3333333333333333,6.928571428571429,22.9,0.42,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,1.0,,,,0.5,,,True
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,876.0,15,-8,24,25,,10,,49,,,,,,,,,1.0,3.0,,,1,3,,,2,22,,,,,,,,,,2,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,1.0,,1,,1,,1.0,,1.0,2.0,,2.0,,,,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,20.833333333333336,1.0,,,0.06666666666666667,,,,0.06666666666666667,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3892,,,,,,,19.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
