EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3pt And 1 Free Throw Trips,Corner3PctBlocked,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,on,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,14422.0,240,-13,452,452,101.0,127.0,65.0,904,16.0,24.0,4.0,8.0,2.0,3.0,9.0,25.0,12.0,25.0,61.0,5.0,55.0,454,4.0,13.0,3.0,11.0,3.0,9.0,3.0,9.0,28.0,22.0,4.0,8.0,6.0,4.0,10.0,2.0,2.0,5.0,1.0,24.0,6.0,16.0,11.0,33.0,4.0,48.0,22.0,70.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,8.0,1.0,1.0,1.0,12.0,1.0,3.0,15.0,24.0,2.0,3.0,13.0,1.0,4.0,3.0,27.0,17.0,10.0,27.0,17.0,9.0,101.0,2.0,0.56,0.6086956521739131,0.4098360655737705,0.3076923076923077,0.3333333333333333,0.4098360655737705,0.3076923076923077,0.3333333333333333,0.41044776119402987,0.34375,0.375,0.13114754098360656,0.16666666666666666,0.12,0.08333333333333333,14.766355140186917,0.3333333333333333,0.2857142857142857,0.1783783783783784,0.0903954802259887,0.275,0.1016949152542373,0.19555555555555557,0.09322033898305085,0.08771929824561403,0.07547169811320754,0.1044776119402985,0.11627906976744186,0.0625,0.10416666666666667,0.19117647058823528,0.21739130434782608,0.3076923076923077,0.21428571428571427,0.03571428571428571,0.6296296296296297,0.39344262295081966,0.6666666666666666,0.8,0.625,0.4098360655737705,0.36,0.4090909090909091,0.4444444444444444,0.19672131147540983,0.6153846153846154,0.5,0.3333333333333333,0.6666666666666666,0.39344262295081966,0.4393721311475409,0.42280000000000006,0.4251666666666667,0.0625,0.0625,0.2,0.16363636363636364,6.252459016393443,0.2234513274336283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1601,1610612744,Rusty LaRue,Rusty LaRue,1601,GSW,245.0,4,-3,8,8,3.0,2.0,3.0,16,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,0.4,,,,0.4,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2073,1610612744,Brian Cardinal,Brian Cardinal,2073,GSW,12301.0,205,41,395,390,178.0,153.0,49.0,785,9.0,14.0,2.0,4.0,5.0,7.0,,6.0,15.0,18.0,35.0,38.0,101.0,404,3.0,6.0,7.0,13.0,8.0,15.0,20.0,45.0,24.0,12.0,2.0,3.0,11.0,3.0,14.0,1.0,2.0,6.0,4.0,31.0,1.0,5.0,2.0,20.0,2.0,24.0,7.0,31.0,1.0,12.0,9.0,3.0,7.0,1.0,5.0,5.0,,2.0,,12.0,,5.0,9.0,25.0,1.0,3.0,41.0,4.0,13.0,8.0,2.0,1.0,1.0,2.0,1.0,45.0,178.0,5.0,0.6666666666666666,0.7058823529411765,0.5142857142857142,0.5,0.5333333333333333,0.5943396226415094,0.5,0.5681818181818182,0.7,0.6666666666666666,0.6875,0.08571428571428572,0.07142857142857142,,0.13333333333333333,18.061674008810574,0.5833333333333334,0.125,0.13986013986013987,0.04201680672268908,0.06451612903225806,0.020833333333333332,0.12643678160919541,0.03592814371257485,0.02631578947368421,0.06818181818181818,0.02702702702702703,,0.07142857142857142,0.20512820512820512,0.08888888888888889,0.13559322033898305,,0.25,0.045454545454545456,0.5,0.2641509433962264,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.11320754716981132,,,,0.2830188679245283,0.6666666666666666,0.5,0.3181818181818182,0.7142857142857143,0.6037735849056604,0.47912788461538464,0.48068333333333335,0.4593142857142856,0.20967741935483872,0.29545454545454547,0.12871287128712872,0.44554455445544555,9.162857142857144,0.4506329113924051,9.0,5.0,8.0,1.0,2.0,4.0,10.0,2.0,5.0,9.0,18.0,3.0,7.0,27.0,1.0,9.0,4.0,1.0,1.0,3.0,1.0,0.5,0.42857142857142855,0.5294117647058824,0.33962264150943394,0.038461538461538464,0.6,0.6923076923076923,0.8888888888888888,0.1509433962264151,0.625,0.625,1.0,0.18867924528301888,0.4,0.4,1.0,0.09090909090909091,0.5,0.22727272727272727,0.4,0.4444444444444444,25.927777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,29875.0,498,52,934,942,216.0,229.0,138.0,1876,56.0,91.0,11.0,19.0,11.0,19.0,16.0,52.0,49.0,85.0,192.0,39.0,251.0,893,14.0,29.0,5.0,42.0,15.0,42.0,22.0,61.0,84.0,86.0,8.0,15.0,38.0,22.0,60.0,13.0,9.0,21.0,6.0,142.0,4.0,20.0,10.0,58.0,,68.0,26.0,94.0,5.0,14.0,9.0,5.0,39.0,2.0,22.0,13.0,1.0,17.0,2.0,52.0,4.0,5.0,12.0,31.0,1.0,3.0,65.0,8.0,31.0,5.0,7.0,5.0,2.0,7.0,3.0,61.0,216.0,4.0,0.49411764705882355,0.5185185185185185,0.4427083333333333,0.4827586206896552,0.35714285714285715,0.4588744588744589,0.5138888888888888,0.38235294117647056,0.48455598455598453,0.525,0.4765625,0.078125,0.06593406593406594,0.17307692307692307,,28.22141560798548,0.75,,0.1411192214111922,0.05952380952380952,0.12048192771084337,0.03125,0.13765182186234817,0.05172413793103448,0.04807692307692308,0.096,0.028037383177570093,0.03488372093023256,0.023809523809523808,0.11650485436893204,0.10416666666666667,0.18902439024390244,0.11320754716981132,0.13333333333333333,0.043859649122807015,0.42857142857142855,0.3939393939393939,0.6153846153846154,0.6588235294117647,0.5178571428571429,0.22510822510822512,0.3076923076923077,0.37209302325581395,0.4375,0.21212121212121213,0.5277777777777778,0.5789473684210527,0.37254901960784315,0.5789473684210527,0.5627705627705628,0.49264672489082967,0.5157363636363637,0.46787244897959185,0.1220472440944882,0.14418604651162792,0.16733067729083664,0.24302788844621515,6.9359375000000005,0.23126338329764454,13.0,1.0,5.0,,,13.0,34.0,3.0,9.0,14.0,39.0,3.0,9.0,39.0,1.0,33.0,13.0,11.0,2.0,1.0,0.9285714285714286,0.358974358974359,0.3333333333333333,0.3684210526315789,0.16883116883116883,0.04878048780487805,0.2653061224489796,0.2653061224489796,0.46153846153846156,0.021645021645021644,0.2,0.2,1.0,0.1471861471861472,0.38235294117647056,0.3939393939393939,0.9230769230769231,,,0.17647058823529413,0.3333333333333333,0.3939393939393939,26.048717948717947,1.0,3.0,6.0,3.0,7.0,3.0,1.0,1.0,1.0,0.42857142857142855,0.02564102564102564,0.029411764705882353,0.18181818181818182,0.027777777777777776,0.16666666666666666,0.5,1.0,,,,,,,,,,,,True,,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,45142.0,752,72,1423,1432,430.0,427.0,197.0,2855,48.0,81.0,12.0,20.0,12.0,17.0,6.0,24.0,21.0,61.0,126.0,52.0,279.0,1398,14.0,25.0,8.0,48.0,15.0,28.0,22.0,82.0,64.0,58.0,24.0,12.0,17.0,10.0,27.0,7.0,3.0,11.0,4.0,64.0,8.0,37.0,17.0,54.0,,71.0,48.0,119.0,7.0,32.0,24.0,8.0,18.0,5.0,11.0,22.0,2.0,7.0,4.0,40.0,1.0,14.0,47.0,100.0,5.0,5.0,75.0,4.0,26.0,9.0,12.0,8.0,4.0,12.0,5.0,82.0,430.0,12.0,0.5245901639344263,0.6530612244897959,0.48412698412698413,0.56,0.5357142857142857,0.49134199134199136,0.5405405405405406,0.43478260869565216,0.5264150943396226,0.5853658536585366,0.4880952380952381,0.09523809523809523,0.07407407407407407,0.25,,18.38456901748041,0.45,,0.09183673469387756,0.07341269841269842,0.1452991452991453,0.04519774011299435,0.10070921985815603,0.06607929515418502,0.08,0.06741573033707865,0.07386363636363637,0.04201680672268908,0.05172413793103448,0.07482993197278912,0.08133971291866028,0.11206896551724138,0.17721518987341772,0.07894736842105263,0.058333333333333334,0.4166666666666667,0.35064935064935066,0.5925925925925926,0.64,0.6041666666666666,0.1038961038961039,0.25,0.3333333333333333,0.16666666666666666,0.09090909090909091,0.5405405405405406,0.6,0.2463768115942029,0.7058823529411765,0.8051948051948052,0.5357366228070176,0.5605257575757577,0.5356901515151515,0.11328125,0.17567567567567569,0.17204301075268819,0.2939068100358423,4.992857142857143,0.3021784961349262,7.0,22.0,57.0,9.0,22.0,13.0,48.0,1.0,19.0,35.0,105.0,10.0,41.0,99.0,1.0,47.0,13.0,2.0,3.0,,0.9428571428571428,0.3333333333333333,0.24390243902439024,0.33653846153846156,0.45454545454545453,0.04285714285714286,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.24675324675324675,0.38596491228070173,0.38596491228070173,0.9545454545454546,0.2077922077922078,0.2708333333333333,0.2708333333333333,0.9230769230769231,0.3188405797101449,0.4090909090909091,0.2753623188405797,0.05263157894736842,0.2765957446808511,24.748571428571427,8.0,1.0,4.0,4.0,12.0,6.0,,4.0,,0.3333333333333333,,,0.16666666666666666,0.21621621621621623,0.10810810810810811,0.25,1.0,3.0,3.0,0.375,1.0,0.027777777777777776,,,,,,,True,,,,,
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,5789.0,96,18,186,191,92.0,72.0,20.0,377,10.0,14.0,,1.0,1.0,2.0,4.0,7.0,8.0,16.0,29.0,11.0,43.0,196,1.0,2.0,,2.0,3.0,8.0,8.0,14.0,2.0,30.0,,1.0,10.0,9.0,19.0,6.0,3.0,3.0,5.0,47.0,,,1.0,5.0,,6.0,,6.0,,5.0,4.0,1.0,4.0,1.0,1.0,1.0,,3.0,,5.0,,4.0,1.0,12.0,,,11.0,1.0,6.0,,1.0,,,1.0,,14.0,92.0,1.0,0.0625,0.0625,0.5517241379310345,0.5,0.375,0.5,0.3333333333333333,0.3333333333333333,0.581081081081081,0.3333333333333333,0.5384615384615384,0.034482758620689655,0.07142857142857142,,,20.388349514563107,0.8,,0.07462686567164178,,0.058823529411764705,,0.07142857142857142,,,,,,,0.06666666666666667,0.05263157894736842,0.09090909090909091,0.08333333333333333,,,,0.4375,0.7142857142857143,0.7692307692307693,0.1,0.21875,0.5714285714285714,0.5714285714285714,,0.25,0.3333333333333333,,0.2222222222222222,0.5,0.53125,0.5097596774193548,0.56585,0.4128374999999999,0.16216216216216217,0.17647058823529413,0.046511627906976744,0.32558139534883723,7.393103448275861,0.4946236559139785,2.0,,,,,,3.0,,1.0,,3.0,,1.0,,1.0,2.0,,2.0,,,,,,,0.09375,,0.25,0.25,,,,,,0.09375,,,,,,0.1111111111111111,,,33.53333333333333,,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,True,,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,31882.0,531,55,1015,1011,282.0,286.0,144.0,2026,27.0,38.0,3.0,4.0,5.0,12.0,7.0,27.0,44.0,54.0,109.0,35.0,206.0,980,3.0,5.0,2.0,8.0,11.0,33.0,17.0,72.0,66.0,42.0,4.0,5.0,36.0,23.0,59.0,18.0,5.0,28.0,6.0,141.0,4.0,8.0,8.0,65.0,6.0,79.0,13.0,92.0,1.0,16.0,10.0,6.0,22.0,7.0,15.0,15.0,2.0,7.0,,37.0,2.0,13.0,18.0,33.0,2.0,2.0,43.0,6.0,17.0,7.0,,,,,,72.0,282.0,5.0,0.6111111111111112,0.6346153846153846,0.4954128440366973,0.6,0.3333333333333333,0.5181818181818182,0.375,0.4583333333333333,0.5601092896174863,0.4444444444444444,0.5142857142857142,0.045871559633027525,0.05263157894736842,0.1111111111111111,,18.403361344537814,0.5945945945945946,0.21428571428571427,0.15294117647058825,0.022922636103151862,0.09876543209876543,0.027972027972027972,0.1442687747035573,0.024390243902439025,0.030612244897959183,0.015503875968992248,0.02459016393442623,0.020833333333333332,0.0425531914893617,0.09345794392523364,0.18421052631578946,0.16265060240963855,0.09433962264150944,0.10714285714285714,0.012195121951219513,,0.23030303030303031,0.7105263157894737,0.75,0.5925925925925926,0.16363636363636364,0.25925925925925924,0.2916666666666667,0.5714285714285714,0.26666666666666666,0.5,0.75,0.2,0.4166666666666667,0.5696969696969697,0.48237300613496936,0.43617857142857147,0.47155258620689655,0.10227272727272728,0.14166666666666666,0.038834951456310676,0.34951456310679613,9.520183486238533,0.27783251231527095,20.0,5.0,11.0,3.0,6.0,16.0,45.0,8.0,21.0,21.0,56.0,11.0,27.0,51.0,2.0,43.0,16.0,2.0,1.0,1.0,0.8095238095238095,0.375,0.4074074074074074,0.3888888888888889,0.3393939393939394,0.020833333333333332,0.45454545454545453,0.45454545454545453,0.65,0.06666666666666667,0.45454545454545453,0.45454545454545453,0.8,0.2727272727272727,0.35555555555555557,0.35555555555555557,0.8125,0.1,0.5,0.35,0.38095238095238093,0.37209302325581395,25.766071428571433,1.0,,2.0,,3.0,12.0,,2.0,,,,,0.3333333333333333,0.125,0.25,,,,1.0,,,0.017857142857142856,,1.0,,,,,True,,,,,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,12657.0,211,7,406,418,180.0,168.0,54.0,824,12.0,13.0,3.0,3.0,7.0,7.0,5.0,16.0,31.0,32.0,60.0,9.0,73.0,451,4.0,6.0,,8.0,12.0,22.0,5.0,29.0,36.0,28.0,6.0,3.0,11.0,4.0,15.0,1.0,3.0,7.0,4.0,34.0,1.0,4.0,3.0,15.0,1.0,19.0,5.0,24.0,,7.0,4.0,3.0,4.0,,2.0,,,2.0,,4.0,,2.0,6.0,18.0,1.0,,16.0,,6.0,2.0,,,,,,29.0,180.0,4.0,0.5625,0.6206896551724138,0.5333333333333333,0.6666666666666666,0.5454545454545454,0.5245901639344263,0.6666666666666666,0.5217391304347826,0.5289855072463768,0.6666666666666666,0.5178571428571429,0.05,,0.1875,,15.732758620689657,1.0,0.0625,0.1048951048951049,0.029411764705882353,0.10344827586206896,0.025,0.10465116279069768,0.028409090909090908,,0.045454545454545456,0.03333333333333333,0.038461538461538464,,0.10810810810810811,0.12962962962962962,0.07692307692307693,,0.375,,,0.21311475409836064,0.9230769230769231,0.9230769230769231,0.5,0.26229508196721313,0.3125,0.38461538461538464,0.6,0.5081967213114754,0.5,1.0,0.30434782608695654,1.0,0.22950819672131148,0.4424573770491803,0.41947999999999996,0.47455652173913043,0.08955223880597014,0.09090909090909091,0.1095890410958904,0.3972602739726027,11.078333333333331,0.4433497536945813,15.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,0.01639344262295082,,0.4838709677419355,0.4838709677419355,0.6,0.01639344262295082,,,,,,,,0.043478260869565216,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
361,1610612744,Clifford Robinson,Clifford Robinson,361,GSW,32596.0,543,43,1018,1024,236.0,231.0,139.0,2042,17.0,26.0,3.0,7.0,7.0,9.0,11.0,38.0,49.0,41.0,113.0,21.0,181.0,1004,6.0,15.0,,21.0,11.0,27.0,10.0,53.0,34.0,48.0,6.0,9.0,49.0,9.0,58.0,6.0,3.0,26.0,13.0,125.0,2.0,14.0,5.0,28.0,8.0,41.0,16.0,57.0,5.0,8.0,4.0,4.0,18.0,6.0,13.0,10.0,2.0,5.0,,28.0,1.0,4.0,20.0,39.0,1.0,,26.0,2.0,8.0,5.0,15.0,6.0,7.0,15.0,7.0,53.0,236.0,5.0,0.4146341463414634,0.4473684210526316,0.36283185840707965,0.4,0.4074074074074074,0.4419889502762431,0.42,0.524390243902439,0.46875,0.42,0.5638297872340425,0.07964601769911504,0.07692307692307693,0.15789473684210525,0.02040816326530612,18.565400843881857,0.6428571428571429,0.3076923076923077,0.06666666666666667,0.038461538461538464,0.056818181818181816,0.016260162601626018,0.06496062992125984,0.03285420944558522,0.05714285714285714,0.0425531914893617,0.01694915254237288,0.024096385542168676,,0.02912621359223301,0.08391608391608392,0.07471264367816093,0.08064516129032258,,0.049019607843137254,0.4666666666666667,0.143646408839779,0.6538461538461539,0.7083333333333334,0.23529411764705882,0.20994475138121546,0.2894736842105263,0.34375,0.36363636363636365,0.27071823204419887,0.28,0.42857142857142855,0.21951219512195122,0.7777777777777778,0.5193370165745856,0.4747729050279329,0.4952239130434782,0.48775874999999996,0.0427807486631016,0.06722689075630252,0.11602209944751381,0.292817679558011,10.309734513274334,0.2318271119842829,13.0,2.0,9.0,,3.0,24.0,59.0,7.0,11.0,26.0,68.0,7.0,14.0,78.0,,59.0,24.0,10.0,,2.0,1.0,0.38235294117647056,0.5,0.38235294117647056,0.3756906077348066,,0.2653061224489796,0.2708333333333333,0.6923076923076923,0.049723756906077346,0.2222222222222222,0.25,1.0,0.3259668508287293,0.4067796610169492,0.4067796610169492,1.0,0.07317073170731707,,0.2682926829268293,0.6363636363636364,0.4067796610169492,25.5,,3.0,10.0,3.0,10.0,,1.0,,,0.3,0.014705882352941176,,,,0.4,0.3,1.0,,,,,,2.0,,0.1111111111111111,,,,True,,,,,
422,1610612744,Avery Johnson,Avery Johnson,422,GSW,8071.0,135,11,253,255,108.0,99.0,31.0,508,10.0,21.0,,1.0,7.0,10.0,2.0,11.0,9.0,15.0,41.0,17.0,47.0,256,,1.0,,,9.0,16.0,6.0,24.0,,30.0,,2.0,16.0,6.0,22.0,3.0,3.0,4.0,9.0,50.0,,1.0,1.0,9.0,,10.0,1.0,11.0,,6.0,3.0,3.0,3.0,,1.0,3.0,1.0,2.0,1.0,6.0,,1.0,2.0,6.0,,,29.0,1.0,13.0,2.0,1.0,,1.0,1.0,,24.0,108.0,,,,0.36585365853658536,,0.5625,0.35714285714285715,,0.5294117647058824,0.41964285714285715,,0.5454545454545454,0.04878048780487805,0.09523809523809523,,,21.379310344827587,0.5,,0.08823529411764706,0.010309278350515464,0.05,,0.08196721311475409,0.008547008547008548,0.027777777777777776,,,,,0.07142857142857142,0.11627906976744186,0.06451612903225806,0.08333333333333333,,,,0.5,0.47619047619047616,0.5263157894736842,,0.2619047619047619,0.18181818181818182,0.18181818181818182,,0.21428571428571427,1.0,,0.5882352941176471,0.7,0.5238095238095238,0.44999999999999996,,0.45263125000000004,0.24074074074074073,0.24528301886792453,,0.5106382978723404,6.548780487804876,0.4268774703557312,3.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,3.0,,,,,,,0.023809523809523808,,0.3333333333333333,0.3333333333333333,,,,,,0.023809523809523808,,,,,,0.058823529411764705,,,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
