EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,StepOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Travels,3SecondViolations,SecondChanceArc3PctAssisted,on,Defensive 3 Seconds Violations,PenaltyCorner3FGM,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,8028.0,134,-33.0,251,256,49,34,44,507,6.0,16.0,2.0,10.0,1.0,7.0,7.0,17.0,8.0,14,1.0,21.0,47,1.0,8.0,50.0,270,5.0,15.0,10.0,5.0,11.0,4.0,14.0,28.0,14.0,2.0,1.0,7.0,1.0,12.0,3.0,15.0,2.0,1.0,4.0,8.0,33.0,2.0,8.0,4.0,12,16,10.0,26,2.0,1.0,1.0,12.0,2.0,8.0,5.0,1.0,4.0,17.0,3.0,4.0,7.0,12,1.0,2.0,11.0,1.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,14.0,49,0.6666666666666666,0.7,0.44680851063829785,0.3333333333333333,0.45454545454545453,0.4375,0.3333333333333333,0.45454545454545453,0.4716981132075472,0.3333333333333333,0.5,0.020833333333333332,1.0,0.14893617021276595,0.25,0.11764705882352941,0.07142857142857142,1.0,22.727272727272727,0.7058823529411765,0.11009174311926606,0.06557377049180328,0.17391304347826086,0.07142857142857142,0.12121212121212122,0.06666666666666667,0.09090909090909091,0.04,0.05660377358490566,0.10526315789473684,0.07692307692307693,0.05555555555555555,0.1702127659574468,0.1111111111111111,0.4,0.10526315789473684,0.6,0.3333333333333333,0.375,0.5,0.5,0.3541666666666667,0.4117647058823529,0.4666666666666667,0.42857142857142855,0.2916666666666667,0.5714285714285714,0.6153846153846154,1.0,0.020833333333333332,0.6666666666666666,0.2,0.6363636363636364,0.14285714285714285,0.3541666666666667,0.4595291666666666,0.5274076923076924,0.5196363636363637,0.06,0.061224489795918366,0.2,0.28,7.768085106382979,24.8,0.1952191235059761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,11892.0,198,29.0,365,370,92,76,59,735,17.0,32.0,3.0,6.0,6.0,8.0,3.0,11.0,17.0,38,22.0,37.0,81,34.0,16.0,123.0,348,5.0,11.0,17.0,11.0,22.0,6.0,34.0,28.0,46.0,4.0,22.0,6.0,,16.0,2.0,18.0,2.0,,4.0,10.0,38.0,1.0,9.0,4.0,15,21,10.0,31,3.0,9.0,6.0,11.0,3.0,5.0,7.0,,6.0,18.0,6.0,3.0,3.0,11,,,22.0,4.0,10.0,2.0,,,,,,34.0,92,0.3783783783783784,0.4,0.4567901234567901,0.45454545454545453,0.5,0.4652173913043478,0.5714285714285714,0.4666666666666667,0.5,0.5666666666666667,0.5151515151515151,0.2956521739130435,,0.07407407407407407,0.15625,0.09090909090909091,,,31.900452488687783,0.6111111111111112,0.09259259259259259,0.05325443786982249,0.16,0.02631578947368421,0.10160427807486631,0.04830917874396135,0.0625,0.0975609756097561,0.025,,0.05714285714285714,0.06382978723404255,0.125,0.2,,0.05084745762711865,,0.2782608695652174,0.53125,0.6296296296296297,0.4117647058823529,0.09565217391304348,0.2727272727272727,0.3,0.6666666666666666,0.33043478260869563,0.4473684210526316,0.4473684210526316,0.29411764705882354,0.19130434782608696,0.42857142857142855,0.5,0.26666666666666666,0.75,0.5739130434782609,0.5161326086956521,0.5305958333333335,0.48622166666666666,0.08264462809917356,0.11494252873563218,0.13821138211382114,0.2764227642276423,10.003703703703707,24.849999999999998,0.25205479452054796,5.0,12.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,7.0,11.0,2.0,3.0,1.0,2.0,8.0,15.0,18.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,0.45454545454545453,0.3235294117647059,0.6666666666666666,0.25,0.3235294117647059,0.18181818181818182,0.1111111111111111,0.10434782608695652,0.4166666666666667,0.4166666666666667,0.6,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.07142857142857142,1.0,0.14285714285714285,0.5,0.03333333333333333,0.23333333333333334,0.2857142857142857,0.2727272727272727,,,,,,,,,,,True,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,7506.0,125,-25.0,243,245,62,58,42,488,4.0,13.0,,,1.0,1.0,1.0,2.0,11.0,24,13.0,16.0,39,18.0,9.0,47.0,254,1.0,2.0,2.0,3.0,7.0,1.0,7.0,16.0,16.0,,13.0,4.0,1.0,11.0,2.0,13.0,2.0,,6.0,4.0,28.0,1.0,2.0,3.0,10,13,4.0,17,,4.0,3.0,4.0,2.0,3.0,5.0,,1.0,9.0,1.0,2.0,1.0,7,,3.0,11.0,1.0,4.0,2.0,2.0,1.0,,3.0,1.0,7.0,62,0.5,0.5,0.41025641025641024,0.5,0.42857142857142855,0.3333333333333333,0.25,0.2727272727272727,0.3790322580645161,0.25,0.2916666666666667,0.3157894736842105,0.05555555555555555,0.10256410256410256,0.3076923076923077,,,0.07692307692307693,23.890784982935152,0.4444444444444444,0.10989010989010989,0.020202020202020204,0.125,0.038461538461538464,0.11304347826086956,0.024,0.05714285714285714,,,0.05,0.17391304347826086,0.08,0.09302325581395349,0.1111111111111111,0.16666666666666666,,0.3333333333333333,0.22807017543859648,0.3076923076923077,0.4444444444444444,0.5,0.03508771929824561,0.5,0.5,,0.42105263157894735,0.4583333333333333,0.4583333333333333,0.5454545454545454,0.22807017543859648,,,0.09090909090909091,1.0,0.543859649122807,0.47961785714285715,0.44045,0.43133999999999995,0.06666666666666667,0.09523809523809523,0.0425531914893617,0.14893617021276595,12.27179487179487,25.577777777777776,0.2551440329218107,1.0,5.0,,1.0,,1.0,,1.0,,4.0,2.0,,2.0,,,4.0,3.0,3.0,1.0,1.0,,1.0,,,1.0,0.5,0.1111111111111111,,,0.1111111111111111,,,0.08771929824561403,0.2,0.2,1.0,0.07692307692307693,0.08333333333333333,,0.25,,0.25,,,0.36363636363636365,,0.07692307692307693,1.0,1.0,1.0,1.0,0.08333333333333333,,,,,,True,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,7670.0,128,12.0,242,238,32,46,37,480,8.0,13.0,2.0,3.0,,1.0,,7.0,8.0,17,,16.0,37,,11.0,43.0,231,4.0,8.0,8.0,,4.0,5.0,5.0,26.0,6.0,2.0,,4.0,,17.0,1.0,18.0,,1.0,7.0,9.0,37.0,2.0,5.0,3.0,19,22,7.0,29,2.0,,,3.0,,3.0,3.0,1.0,,6.0,,1.0,6.0,17,2.0,2.0,13.0,1.0,5.0,2.0,2.0,2.0,,2.0,1.0,5.0,32,0.8125,0.8666666666666667,0.43243243243243246,0.5,,0.43243243243243246,0.5,,0.5,0.5,0.35714285714285715,,,0.10810810810810811,0.15384615384615385,0.14285714285714285,0.058823529411764705,,17.314487632508833,0.5,0.18269230769230768,0.04950495049504951,0.14285714285714285,0.1111111111111111,0.176,0.058823529411764705,0.038461538461538464,0.09090909090909091,0.03773584905660377,0.14285714285714285,0.20833333333333334,0.0967741935483871,0.22448979591836735,0.125,0.2,0.11764705882352941,0.5,0.35135135135135137,0.6153846153846154,0.7272727272727273,0.875,0.1891891891891892,,,,0.4594594594594595,0.47058823529411764,0.5,0.75,,0.375,0.6666666666666666,0.25,,0.35135135135135137,0.4541486486486486,0.4736142857142857,0.4031,0.12195121951219512,0.12195121951219512,0.18604651162790697,0.11627906976744186,9.829729729729731,,0.1322314049586777,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,True,,,,,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,20142.0,336,-32.0,638,646,154,165,102,1284,16.0,38.0,6.0,16.0,1.0,7.0,3.0,9.0,13.0,40,1.0,32.0,87,2.0,11.0,75.0,651,8.0,24.0,19.0,5.0,17.0,3.0,13.0,36.0,28.0,12.0,1.0,9.0,,16.0,3.0,19.0,1.0,2.0,5.0,9.0,41.0,5.0,28.0,5.0,30,39,35.0,74,1.0,14.0,12.0,5.0,1.0,3.0,3.0,,2.0,8.0,2.0,3.0,17.0,37,2.0,1.0,24.0,2.0,12.0,1.0,13.0,8.0,5.0,14.0,10.0,13.0,154,0.5625,0.6923076923076923,0.367816091954023,0.3333333333333333,0.29411764705882354,0.3595505617977528,0.3333333333333333,0.2777777777777778,0.375,0.35185185185185186,0.325,0.02247191011235955,,0.10344827586206896,0.18421052631578946,0.2222222222222222,,,14.154652686762779,0.625,0.11673151750972763,0.10144927536231885,0.09433962264150944,0.07575757575757576,0.11290322580645161,0.09649122807017543,0.10714285714285714,0.07547169811320754,0.1079136690647482,0.10416666666666667,0.0847457627118644,0.13924050632911392,0.11764705882352941,0.13157894736842105,,0.020833333333333332,0.7142857142857143,0.42696629213483145,0.42105263157894735,0.5161290322580645,0.375,0.10112359550561797,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.449438202247191,0.325,0.325,0.8461538461538461,0.011235955056179775,0.6666666666666666,0.375,0.3888888888888889,0.14285714285714285,0.449438202247191,0.4916488764044943,0.5232285714285714,0.48342500000000005,0.12121212121212122,0.12371134020618557,0.25333333333333335,0.17333333333333334,9.349425287356322,23.4,0.2413793103448276,,1.0,,,,,,,,1.0,,,,3.0,,1.0,,,,2.0,4.0,2.0,,,5.0,,,,,,0.23529411764705882,,0.011235955056179775,,,,,,,,,,,,0.05555555555555555,,,2.0,1.0,1.0,,0.10526315789473684,,1.0,,,,True,,,,,,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,11164.0,186,9.0,351,359,102,105,54,710,18.0,28.0,6.0,7.0,6.0,7.0,5.0,14.0,7.0,17,,30.0,59,,15.0,75.0,361,7.0,13.0,19.0,10.0,14.0,4.0,24.0,36.0,24.0,14.0,,8.0,,10.0,4.0,14.0,2.0,2.0,2.0,7.0,32.0,3.0,20.0,1.0,19,22,24.0,46,2.0,15.0,3.0,5.0,3.0,4.0,6.0,1.0,1.0,11.0,1.0,3.0,8.0,24,5.0,1.0,17.0,1.0,8.0,1.0,2.0,,2.0,2.0,1.0,24.0,102,0.6,0.782608695652174,0.5084745762711864,0.5384615384615384,0.7142857142857143,0.5084745762711864,0.5384615384615384,0.7142857142857143,0.5597014925373134,0.59375,0.75,,,0.13559322033898305,0.17857142857142858,0.21428571428571427,,,18.439716312056735,0.45454545454545453,0.1366906474820144,0.13245033112582782,0.037037037037037035,0.09090909090909091,0.12048192771084337,0.125,0.12195121951219512,0.12903225806451613,0.13924050632911392,0.04,0.15151515151515152,0.16279069767441862,0.1111111111111111,,0.09090909090909091,0.09523809523809523,0.5,0.4745762711864407,0.6428571428571429,0.782608695652174,0.5555555555555556,0.23728813559322035,0.35714285714285715,0.45454545454545453,0.2,0.288135593220339,0.4117647058823529,0.4117647058823529,1.0,,0.5384615384615384,0.8571428571428571,0.5,0.8571428571428571,0.4745762711864407,0.4776864406779661,0.5184363636363636,0.48855000000000004,0.12121212121212122,0.12121212121212122,0.25333333333333335,0.32,6.735593220338983,,0.2905982905982906,,,,,,,,,,,,,,5.0,,,,,,1.0,2.0,12.0,,,4.0,,,,,,0.16666666666666666,0.25,,,,,,,,,,,,,,,,1.0,,,,0.1111111111111111,,,1.0,,,True,,,,,,,,,,,,
763,1610612758,Tony Massenburg,Tony Massenburg,763,SAC,7209.0,120,-29.0,221,220,59,40,35,441,2.0,7.0,,1.0,1.0,2.0,7.0,9.0,4.0,9,,13.0,25,,4.0,30.0,235,4.0,5.0,12.0,3.0,5.0,,6.0,16.0,10.0,,,3.0,,5.0,,5.0,,,2.0,1.0,10.0,2.0,9.0,3.0,14,18,11.0,29,1.0,2.0,2.0,2.0,1.0,1.0,4.0,,1.0,6.0,,3.0,11.0,21,3.0,2.0,6.0,,3.0,,4.0,2.0,2.0,4.0,2.0,6.0,59,0.6153846153846154,0.6153846153846154,0.52,0.8,0.6,0.52,0.8,0.6,0.5357142857142857,0.8571428571428571,0.6,,,0.12,0.14285714285714285,0.1111111111111111,0.1111111111111111,,13.026819923371647,0.3333333333333333,0.1590909090909091,0.09574468085106383,0.17647058823529413,0.08,0.1619047619047619,0.09243697478991597,0.07142857142857142,0.05555555555555555,0.125,0.09523809523809523,0.05555555555555555,0.2,0.17777777777777778,0.15384615384615385,0.25,0.1111111111111111,0.5,0.28,0.2857142857142857,0.3333333333333333,1.0,0.36,0.7777777777777778,0.875,0.5714285714285714,0.36,0.4444444444444444,0.5,0.5,,0.2,,0.4,0.5,0.28,0.44734,0.40499999999999997,0.45952000000000004,0.10714285714285714,0.10714285714285714,0.4,0.2,8.852,,0.2669683257918552,,,,,,,,,,,,,,4.0,,,,,,2.0,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,True,,,,,,,,,,,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,11949.0,199,-26.0,380,384,79,101,67,764,3.0,6.0,,,1.0,1.0,3.0,5.0,13.0,31,18.0,19.0,42,26.0,5.0,76.0,374,2.0,4.0,13.0,2.0,6.0,3.0,10.0,26.0,12.0,,18.0,3.0,,16.0,,16.0,,,7.0,8.0,32.0,2.0,,5.0,15,20,2.0,22,,9.0,4.0,7.0,7.0,5.0,9.0,1.0,2.0,16.0,1.0,3.0,6.0,15,1.0,,6.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,10.0,79,0.6842105263157895,0.6842105263157895,0.4523809523809524,0.5,0.3333333333333333,0.5220588235294118,0.7222222222222222,0.4375,0.5357142857142857,0.7222222222222222,0.5555555555555556,0.38235294117647056,,0.07142857142857142,0.16666666666666666,,0.06451612903225806,,18.57451403887689,0.4375,0.09868421052631579,,0.1282051282051282,0.0425531914893617,0.10471204188481675,0.009259259259259259,,,,0.0625,0.027777777777777776,0.11627906976744186,0.1232876712328767,0.11538461538461539,0.15384615384615385,,1.0,0.08823529411764706,0.5,0.6,0.6666666666666666,0.07352941176470588,0.6,0.6,0.6666666666666666,0.45588235294117646,0.41935483870967744,0.4482758620689655,0.6923076923076923,0.2647058823529412,,,0.125,1.0,0.47058823529411764,0.4822073529411764,0.5313714285714285,0.453925,0.028985507246376812,0.046511627906976744,0.17105263157894737,0.13157894736842105,15.46666666666667,24.49230769230769,0.20789473684210527,4.0,8.0,,1.0,1.0,7.0,3.0,4.0,1.0,1.0,11.0,3.0,5.0,,1.0,2.0,27.0,6.0,7.0,1.0,,5.0,1.0,1.0,1.0,0.8181818181818182,0.4230769230769231,0.6,0.5,0.4230769230769231,,,0.11764705882352941,0.5,0.5,0.75,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.1111111111111111,,0.4444444444444444,0.75,0.125,0.125,1.0,0.3888888888888889,,,,,,,,,,1.0,True,,,,,,,,,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,4705.0,78,-24.0,158,165,60,71,22,323,2.0,6.0,1.0,1.0,1.0,1.0,,4.0,10.0,23,1.0,12.0,33,1.0,4.0,28.0,155,1.0,2.0,2.0,5.0,11.0,4.0,14.0,18.0,6.0,2.0,1.0,3.0,,5.0,1.0,6.0,,1.0,4.0,1.0,13.0,1.0,3.0,2.0,7,10,4.0,14,,1.0,1.0,,,,1.0,,,1.0,,1.0,6.0,10,,1.0,4.0,,1.0,1.0,1.0,1.0,,2.0,2.0,14.0,60,0.75,0.8181818181818182,0.36363636363636365,0.5,0.45454545454545453,0.35294117647058826,0.5,0.4166666666666667,0.3888888888888889,0.5,0.5,0.029411764705882353,,0.09090909090909091,0.16666666666666666,0.5,,,19.892473118279568,,0.1111111111111111,0.043478260869565216,0.16666666666666666,0.05263157894736842,0.12,0.045454545454545456,0.043478260869565216,0.125,0.02631578947368421,0.07692307692307693,,0.1111111111111111,0.1724137931034483,0.1111111111111111,0.3333333333333333,,1.0,0.17647058823529413,0.3333333333333333,0.4,0.5,0.11764705882352941,,,,0.6764705882352942,0.43478260869565216,0.43478260869565216,0.8,0.029411764705882353,0.5,1.0,0.08333333333333333,1.0,0.20588235294117646,0.4214058823529412,0.46395,0.41170833333333334,0.02857142857142857,0.029411764705882353,0.07142857142857142,0.5,13.596969696969696,25.7,0.379746835443038,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.08333333333333333,,,,1.0,1.0,,,,1.0,,,,True,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,4340.0,72,,132,133,19,41,23,265,5.0,5.0,1.0,1.0,,,1.0,3.0,2.0,13,6.0,8.0,21,9.0,7.0,35.0,161,1.0,2.0,3.0,,2.0,,,8.0,8.0,2.0,6.0,,,6.0,,6.0,,,1.0,5.0,12.0,,3.0,1.0,5,6,3.0,9,,2.0,1.0,3.0,,2.0,1.0,,1.0,4.0,,1.0,1.0,5,,1.0,7.0,1.0,4.0,,,,,,,,19,0.5,0.5714285714285714,0.38095238095238093,0.5,,0.4666666666666667,0.5,,0.5303030303030303,0.75,,0.3,,,,,,,23.270440251572325,0.75,0.11904761904761904,0.05555555555555555,0.14285714285714285,,0.12244897959183673,0.046153846153846156,,0.3,,,,0.17647058823529413,0.1111111111111111,0.2,,,,0.16666666666666666,1.0,1.0,0.8,0.1,0.3333333333333333,0.3333333333333333,,0.43333333333333335,0.15384615384615385,0.15384615384615385,,0.2,0.5,1.0,,,0.4666666666666667,0.4861716666666666,0.37045,0.4625000000000001,0.12121212121212122,0.16666666666666666,0.08571428571428572,,12.138095238095238,24.566666666666663,0.14393939393939395,1.0,3.0,,,,3.0,,,,1.0,4.0,,,1.0,,1.0,9.0,3.0,3.0,,,1.0,,,,0.75,0.4444444444444444,,,0.4444444444444444,,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,True,,,,,,,,,,,,
