EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Clear Path Fouls,on,OffensiveGoaltends,BlockedCorner3,Corner3PctBlocked
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,3178.0,53,13,99,100,63.0,67.0,18.0,199,5.0,8.0,3.0,5.0,2.0,3.0,1.0,5.0,9.0,11.0,21.0,97,3.0,5.0,3.0,9.0,2.0,4.0,10.0,14.0,4.0,6.0,6.0,1.0,7.0,1.0,3.0,9,1.0,13,8.0,21,1.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,1.0,15.0,1.0,4.0,4.0,1.0,14.0,63.0,2.0,0.4,1.0,0.5555555555555556,0.6,0.5,0.5555555555555556,0.6,0.5,0.65625,0.6428571428571429,0.6363636363636364,0.1111111111111111,0.125,15.833333333333334,0.3333333333333333,0.16666666666666666,0.2,0.25,0.175,0.3333333333333333,0.26666666666666666,0.1590909090909091,0.2,0.3,0.06666666666666667,0.25,0.25,0.25,0.2857142857142857,0.5,0.8888888888888888,0.625,0.7142857142857143,0.4,0.1111111111111111,1.0,0.6,0.75,0.6666666666666666,0.8888888888888888,0.528511111111111,0.57604,0.5233,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,1.6,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,7361.0,123,-58,218,216,63.0,94.0,37.0,434,6.0,13.0,2.0,5.0,1.0,3.0,12.0,10.0,32.0,14.0,37.0,253,2.0,7.0,5.0,9.0,1.0,4.0,5.0,10.0,12.0,8.0,4.0,3.0,13.0,,4.0,11,4.0,19,13.0,32,,,4.0,2.0,5.0,9.0,4.0,13.0,,17.0,2.0,7.0,1.0,,10.0,63.0,2.0,0.6,0.75,0.3125,0.2857142857142857,0.25,0.32857142857142857,0.2857142857142857,0.5,0.4268292682926829,0.45,0.625,0.09375,0.15384615384615385,19.083969465648853,0.4444444444444444,0.4,,0.171875,0.13,0.15384615384615385,0.16666666666666666,0.11926605504587157,0.10344827586206896,,0.17543859649122806,0.17391304347826086,0.1875,0.16,0.125,0.5,0.37142857142857144,0.46153846153846156,0.5454545454545454,0.5,0.34285714285714286,0.7142857142857143,0.4,0.6,0.3333333333333333,0.45714285714285713,0.4833228571428571,0.5334571428571429,0.50313,0.175,0.1891891891891892,0.24324324324324326,0.2702702702702703,8.984375000000002,0.2889908256880734,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,4.0,13.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.08571428571428572,0.14285714285714285,0.2,0.14285714285714285,0.16666666666666666,1.0,0.25,0.25,0.6666666666666666,0.02857142857142857,0.05714285714285714,0.5,0.5,1.0,0.2,1.0,0.5,24.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,24194.0,403,-65,753,761,268.0,447.0,120.0,1514,36.0,63.0,13.0,19.0,11.0,21.0,22.0,45.0,97.0,56.0,182.0,801,13.0,20.0,8.0,34.0,13.0,35.0,20.0,61.0,50.0,40.0,24.0,10.0,25.0,1.0,14.0,40,8.0,62,31.0,93,19.0,15.0,16.0,7.0,12.0,28.0,13.0,21.0,,78.0,5.0,33.0,4.0,1.0,61.0,268.0,2.0,0.5555555555555556,0.7575757575757576,0.4639175257731959,0.65,0.37142857142857144,0.47368421052631576,0.5652173913043478,0.41,0.536144578313253,0.5862068965517241,0.49166666666666664,0.10309278350515463,0.14285714285714285,21.700223713646533,0.5714285714285714,0.24242424242424243,0.034482758620689655,0.17316017316017315,0.08116883116883117,0.15730337078651685,0.16875,0.08130081300813008,0.13157894736842105,0.05357142857142857,0.050724637681159424,0.13846153846153847,0.1527777777777778,0.2127659574468085,0.13513513513513514,0.26666666666666666,0.47368421052631576,0.5714285714285714,0.6666666666666666,0.5,0.16541353383458646,0.8260869565217391,0.6842105263157895,0.42,0.5238095238095238,0.7443609022556391,0.5186323308270676,0.569,0.511863,0.21604938271604937,0.264,0.18681318681318682,0.33516483516483514,5.879381443298969,0.3559096945551129,4.0,12.0,5.0,,12.0,36.0,5.0,15.0,12.0,36.0,5.0,15.0,33.0,36.0,12.0,33.0,2.0,35.0,1.0,14.0,15.0,72.0,9.0,,9.0,3.0,5.0,,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2706766917293233,0.08333333333333333,0.09022556390977443,0.3333333333333333,0.36363636363636365,0.75,0.22727272727272727,0.22727272727272727,0.8,,0.2706766917293233,0.3333333333333333,0.34285714285714286,0.9166666666666666,0.3,0.3333333333333333,0.3333333333333333,24.944444444444446,3.0,3.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,6.0,1.0,2.0,28.0,18.0,3.0,7.0,28.0,19.0,2.0,0.027777777777777776,0.027777777777777776,0.08196721311475409,0.020833333333333332,0.3076923076923077,0.07936507936507936,0.6785714285714286,0.13043478260869565,0.05405405405405406,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,8512.0,142,-30,264,264,115.0,156.0,40.0,528,6.0,13.0,1.0,2.0,1.0,6.0,31.0,18.0,45.0,12.0,48.0,272,2.0,5.0,,4.0,8.0,17.0,8.0,24.0,26.0,10.0,,1.0,4.0,,3.0,11,1.0,15,5.0,20,1.0,1.0,7.0,4.0,7.0,14.0,5.0,10.0,,18.0,2.0,8.0,2.0,,24.0,115.0,2.0,0.7222222222222222,0.7222222222222222,0.4,0.4,0.47058823529411764,0.3829787234042553,0.4,0.42105263157894735,0.43636363636363634,0.4,0.5,0.022222222222222223,0.07692307692307693,22.115384615384613,0.5,0.09090909090909091,,0.12790697674418605,0.037037037037037035,0.1111111111111111,0.12389380530973451,0.03937007874015748,0.029411764705882353,0.06666666666666667,0.03389830508474576,0.16666666666666666,0.09523809523809523,0.11428571428571428,0.12,,0.2765957446808511,0.46153846153846156,0.5,0.8333333333333334,0.6595744680851063,0.4,0.5,0.3157894736842105,0.16666666666666666,0.3191489361702128,0.4579042553191489,0.443775,0.4703157894736842,0.1509433962264151,0.1568627450980392,0.08333333333333333,0.5,13.662222222222221,0.4356060606060606,,1.0,12.0,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,5.0,,5.0,,2.0,3.0,10.0,3.0,,7.0,2.0,,,,,,,0.0425531914893617,,0.02127659574468085,,,,0.3870967741935484,0.3870967741935484,0.6666666666666666,0.02127659574468085,0.02127659574468085,,,,0.05263157894736842,,,24.3,,,,,,,1.0,,,3.0,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,0.05263157894736842,,0.25,,,,,1.0,1.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,True,,,
2590,1610612762,Mo Williams,Mo Williams,2590,UTA,46374.0,773,-76,1428,1435,558.0,774.0,224.0,2863,35.0,78.0,4.0,8.0,16.0,31.0,154.0,105.0,264.0,44.0,284.0,1454,9.0,26.0,2.0,23.0,36.0,103.0,24.0,108.0,120.0,90.0,6.0,22.0,17.0,2.0,10.0,38,1.0,49,23.0,72,28.0,15.0,31.0,22.0,20.0,51.0,35.0,87.0,3.0,56.0,2.0,17.0,10.0,,108.0,558.0,22.0,0.5714285714285714,0.5882352941176471,0.3977272727272727,0.34615384615384615,0.34951456310679613,0.39603960396039606,0.3888888888888889,0.3387096774193548,0.4316109422492401,0.4107142857142857,0.391304347826087,0.08333333333333333,0.1794871794871795,22.43211334120425,0.6078431372549019,0.015873015873015872,0.03773584905660377,0.08425720620842572,0.02861952861952862,0.06134969325153374,0.0781758957654723,0.03008595988538682,0.04040404040404041,0.01,0.02702702702702703,0.0847457627118644,0.06716417910447761,0.09547738693467336,0.07692307692307693,,0.25742574257425743,0.44871794871794873,0.546875,0.4857142857142857,0.5082508250825083,0.2962962962962963,0.5,0.25,0.5161290322580645,0.38613861386138615,0.4585013377926419,0.44345238095238093,0.43774256198347117,0.05642633228840126,0.06093189964157706,0.08098591549295775,0.38028169014084506,12.213257575757579,0.3907563025210084,13.0,32.0,57.0,10.0,8.0,29.0,3.0,18.0,10.0,39.0,4.0,21.0,21.0,26.0,8.0,63.0,13.0,76.0,7.0,36.0,23.0,165.0,9.0,2.0,24.0,4.0,1.0,1.0,0.7,0.2564102564102564,0.19047619047619047,0.2777777777777778,0.12871287128712872,0.15625,0.10561056105610561,0.40625,0.48148148148148145,0.3076923076923077,0.37012987012987014,0.37748344370860926,0.6842105263157895,0.033003300330033,0.09570957095709572,0.27586206896551724,0.3076923076923077,0.625,0.14516129032258066,0.16666666666666666,0.3076923076923077,27.028205128205126,1.0,1.0,9.0,3.0,6.0,4.0,4.0,4.0,13.0,7.0,2.0,,2.0,,1.0,1.0,,1.0,,2.0,,,0.07692307692307693,0.10344827586206896,0.038461538461538464,0.05194805194805195,,0.026143790849673203,,0.037037037037037035,0.025,3.0,0.25,0.024193548387096774,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.01948051948051948,0.2,0.2,1.0,1.0,0.3333333333333333,,,,,,,,True,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,29420.0,490,-70,903,908,319.0,444.0,135.0,1811,22.0,38.0,2.0,3.0,9.0,16.0,95.0,70.0,148.0,50.0,238.0,923,8.0,15.0,6.0,37.0,17.0,38.0,25.0,77.0,100.0,40.0,2.0,11.0,13.0,2.0,13.0,27,5.0,45,19.0,64,22.0,12.0,14.0,10.0,16.0,30.0,23.0,62.0,3.0,59.0,5.0,21.0,11.0,,77.0,319.0,11.0,0.7142857142857143,0.7246376811594203,0.47297297297297297,0.5333333333333333,0.4473684210526316,0.49214659685863876,0.6458333333333334,0.5,0.5458715596330275,0.6851851851851852,0.5746268656716418,0.07432432432432433,0.07894736842105263,23.352165725047083,0.4666666666666667,0.13513513513513514,0.06666666666666667,0.09642857142857143,0.03551912568306011,0.11016949152542373,0.10050251256281408,0.038901601830663615,0.041666666666666664,0.04477611940298507,0.027932960893854747,0.10666666666666667,0.07228915662650602,0.10655737704918032,0.13333333333333333,0.03571428571428571,0.19895287958115182,0.5789473684210527,0.6285714285714286,0.6363636363636364,0.4973821989528796,0.125,0.6666666666666666,0.3076923076923077,0.5625,0.42408376963350786,0.48301596858638735,0.4845409090909092,0.5057336538461538,0.10144927536231885,0.12804878048780488,0.15546218487394958,0.3235294117647059,13.460810810810807,0.3532668881506091,4.0,15.0,44.0,20.0,7.0,23.0,3.0,6.0,16.0,43.0,6.0,14.0,45.0,23.0,7.0,17.0,8.0,25.0,6.0,3.0,13.0,58.0,4.0,1.0,8.0,8.0,,,0.9375,0.37209302325581395,0.42857142857142855,0.37209302325581395,0.225130890052356,0.13333333333333333,0.07853403141361257,0.26666666666666666,0.3076923076923077,0.25,0.4631578947368421,0.4943820224719101,0.7954545454545454,0.10471204188481675,0.12041884816753927,0.30434782608695654,0.30434782608695654,1.0,0.11538461538461539,0.5,0.30434782608695654,24.032558139534885,5.0,9.0,3.0,,2.0,1.0,4.0,1.0,10.0,4.0,,1.0,1.0,,,3.0,2.0,1.0,,3.0,2.0,,,,0.056338028169014086,0.05660377358490566,0.05555555555555555,0.010752688172043012,0.6666666666666666,0.20833333333333334,,8.0,,0.15384615384615385,9.0,3.0,2.0,5.0,,,,0.5555555555555556,0.06315789473684211,0.45,0.45,0.8888888888888888,0.4,0.375,3.0,4.0,0.16666666666666666,0.75,1.0,1.0,,True,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,19183.0,320,-55,585,587,245.0,318.0,98.0,1172,13.0,27.0,7.0,12.0,6.0,14.0,15.0,20.0,50.0,35.0,75.0,606,8.0,15.0,12.0,28.0,8.0,19.0,19.0,35.0,20.0,20.0,12.0,2.0,21.0,1.0,6.0,14,7.0,27,25.0,52,2.0,2.0,,,15.0,15.0,18.0,46.0,3.0,53.0,1.0,18.0,9.0,,35.0,245.0,9.0,0.5,0.7142857142857143,0.4,0.5333333333333333,0.42105263157894735,0.39215686274509803,0.5333333333333333,0.42105263157894735,0.487012987012987,0.6363636363636364,0.5303030303030303,0.04,0.037037037037037035,13.142857142857142,,0.2692307692307692,0.04,0.08284023668639054,0.08536585365853659,0.09090909090909091,0.0851063829787234,0.08333333333333333,0.13333333333333333,0.02857142857142857,0.06611570247933884,0.05405405405405406,0.10909090909090909,0.07792207792207792,0.07547169811320754,0.15384615384615385,0.5294117647058824,0.48148148148148145,0.5,0.46153846153846156,0.29411764705882354,0.8,0.5833333333333334,0.7368421052631579,0.42857142857142855,0.5490196078431373,0.46327999999999997,0.5242785714285715,0.48894210526315796,0.2647058823529412,0.26865671641791045,0.37333333333333335,0.4666666666666667,7.020000000000002,0.4188034188034188,2.0,8.0,5.0,,,1.0,,,,1.0,,,,,,15.0,,15.0,,6.0,8.0,30.0,,2.0,6.0,8.0,,1.0,,,,,0.0196078431372549,,0.1568627450980392,0.25,0.25,0.5,0.3333333333333333,0.35714285714285715,0.6,,0.0196078431372549,,,,,,,52.2,,,,,,1.0,3.0,2.0,,4.0,,,2.0,,,3.0,2.0,,1.0,3.0,2.0,,,,0.07142857142857142,0.0967741935483871,,0.07142857142857142,0.6666666666666666,,,,,,,,,,1.0,,,,0.06666666666666667,,,,,,,,,,,,,True,,,
2562,1610612762,Sasha Pavlovic,Sasha Pavlovic,2562,UTA,17426.0,290,41,533,533,253.0,304.0,84.0,1066,15.0,30.0,4.0,10.0,7.0,14.0,39.0,29.0,81.0,28.0,101.0,508,4.0,18.0,,8.0,12.0,37.0,15.0,48.0,42.0,16.0,6.0,14.0,11.0,2.0,5.0,17,9.0,31,14.0,45,11.0,9.0,5.0,4.0,11.0,16.0,14.0,44.0,1.0,35.0,1.0,16.0,2.0,,48.0,253.0,7.0,0.7241379310344828,0.8076923076923077,0.35802469135802467,0.2222222222222222,0.32432432432432434,0.35436893203883496,0.2,0.35106382978723405,0.42083333333333334,0.2,0.42857142857142855,0.1728395061728395,0.3,21.38364779874214,0.3125,0.36,0.09090909090909091,0.09444444444444444,0.05116279069767442,0.10416666666666667,0.09649122807017543,0.04669260700389105,0.046153846153846156,0.02702702702702703,0.061946902654867256,0.06382978723404255,0.06,0.13253012048192772,0.11764705882352941,0.07142857142857142,0.2912621359223301,0.5,0.7142857142857143,0.5333333333333333,0.3786407766990291,0.5,0.4,0.2978723404255319,0.5,0.5048543689320388,0.47242524271844666,0.45046666666666674,0.46822340425531905,0.13559322033898305,0.16666666666666666,0.07920792079207921,0.4752475247524752,10.42469135802469,0.474671669793621,1.0,12.0,13.0,9.0,3.0,13.0,1.0,5.0,5.0,22.0,3.0,10.0,15.0,13.0,3.0,17.0,1.0,18.0,1.0,7.0,9.0,37.0,1.0,2.0,7.0,5.0,,,1.0,0.22727272727272727,0.3,0.22727272727272727,0.21359223300970873,0.3333333333333333,0.11650485436893204,0.08333333333333333,0.125,,0.3333333333333333,0.34210526315789475,1.0,0.08737864077669903,0.1262135922330097,0.23076923076923078,0.23076923076923078,1.0,0.10638297872340426,0.2,0.23076923076923078,24.3,1.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,6.0,2.0,1.0,3.0,6.0,5.0,,,,0.023809523809523808,,0.0625,0.019230769230769232,0.8333333333333334,0.05,,5.0,,0.10638297872340426,2.0,2.0,,,,,,,0.02564102564102564,0.2222222222222222,0.2222222222222222,1.0,,0.4,,1.0,0.05,,,,1.0,True,,,
2414,1610612762,Curtis Borchardt,Curtis Borchardt,2414,UTA,5062.0,84,-21,148,155,43.0,61.0,22.0,303,3.0,7.0,2.0,4.0,,1.0,5.0,6.0,16.0,6.0,18.0,164,2.0,4.0,1.0,5.0,1.0,2.0,2.0,4.0,6.0,6.0,4.0,2.0,5.0,,6.0,9,2.0,17,5.0,22,,,5.0,4.0,4.0,9.0,11.0,16.0,,7.0,1.0,3.0,1.0,,4.0,43.0,,0.5,0.75,0.375,0.5,0.5,0.375,0.5,0.5,0.47368421052631576,0.625,0.6666666666666666,0.125,0.2857142857142857,15.909090909090908,0.5555555555555556,0.2857142857142857,,0.1836734693877551,0.078125,0.2727272727272727,0.2112676056338028,0.07352941176470588,0.16666666666666666,,0.07142857142857142,0.25,0.2727272727272727,0.09090909090909091,0.25,0.5,0.4375,0.42857142857142855,0.6,0.3333333333333333,0.3125,1.0,0.5,0.5,,0.4375,0.44806250000000003,0.530425,0.443,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.2222222222222222,8.5875,0.2905405405405405,1.0,4.0,2.0,,,,,,,,,,,,,5.0,1.0,6.0,1.0,1.0,4.0,13.0,1.0,,2.0,2.0,,,,,,,,,0.25,0.25,0.25,1.0,0.4,0.4,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,2.0,,,2.0,1.0,,,,,,,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,20721.0,345,-32,637,639,223.0,326.0,91.0,1276,33.0,58.0,14.0,23.0,13.0,21.0,8.0,37.0,80.0,13.0,87.0,647,14.0,26.0,3.0,31.0,15.0,28.0,8.0,38.0,44.0,30.0,26.0,11.0,34.0,,21.0,40,6.0,67,35.0,102,4.0,4.0,7.0,4.0,3.0,10.0,27.0,37.0,3.0,28.0,2.0,11.0,4.0,1.0,38.0,223.0,6.0,0.5945945945945946,0.9166666666666666,0.4625,0.5384615384615384,0.5357142857142857,0.4625,0.5384615384615384,0.5357142857142857,0.46774193548387094,0.5344827586206896,0.5428571428571428,0.1375,0.15517241379310345,13.751668891855807,0.7,0.25,,0.2,0.1223021582733813,0.25925925925925924,0.21708185053380782,0.10903426791277258,0.12631578947368421,0.2127659574468085,0.08823529411764706,0.2037037037037037,0.15254237288135594,0.22988505747126436,0.22727272727272727,0.4,0.725,0.5689655172413793,0.673469387755102,0.5757575757575758,0.1,0.8846153846153846,0.6086956521739131,0.75,0.6190476190476191,0.725,0.5002175,0.5414076923076924,0.48751071428571435,0.12359550561797752,0.12359550561797752,0.3563218390804598,0.4367816091954023,3.36625,0.3500784929356358,3.0,14.0,1.0,,,,,,,,,,,,,26.0,2.0,28.0,1.0,4.0,19.0,58.0,3.0,,4.0,,,,,,,,,0.07142857142857142,0.175,0.21428571428571427,0.23076923076923078,1.0,0.125,0.14285714285714285,,,,,,,,,,,,,,,1.0,3.0,1.0,6.0,,2.0,,,1.0,,,19.0,9.0,,10.0,19.0,12.0,,,,0.023255813953488372,0.037037037037037035,,0.1935483870967742,0.631578947368421,,,,0.07142857142857142,,,,,,,,,,0.125,,,,,,,,,,,,,True,,,
