EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Assists,StepOutOfBoundsTurnovers,Travels,BlockedLongMidRange,OffCorner3ReboundPct,HeaveAttempts,LongMidRangePctBlocked,Blocked3s,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,3544.0,59,9,120,118,66,67,15.0,238,6.0,9.0,,,3.0,6.0,2.0,2.0,6.0,8.0,17.0,4.0,23.0,110,,1.0,,5.0,11.0,4.0,17.0,,16.0,,1.0,3.0,5.0,2.0,7.0,6.0,2.0,17.0,66,,,0.47058823529411764,,0.45454545454545453,0.475,,0.4642857142857143,0.5,,0.5,23.703703703703702,0.08333333333333333,0.024390243902439025,0.09615384615384616,0.04081632653061224,,0.09090909090909091,0.45,0.6666666666666666,0.6666666666666666,0.1,0.3,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,0.5,0.6,0.5045775,0.3441,0.49850357142857143,,0.7391304347826086,7.041176470588234,0.55,,,,,,,,1.0,3.0,,,1.0,3.0,1.0,3.0,,,,1.0,3.0,,3.0,3.0,1.0,,10.0,,10.0,,3.0,1.0,6.0,20.0,1.0,,2.0,,,2.0,2.0,,5.0,2.0,2.0,4.0,3.0,9.0,1.0,5.0,5.0,8.0,,,1.0,,1.0,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.15,,,0.5555555555555556,,,0.125,0.125,,0.2,,0.10526315789473684,0.13333333333333333,,,,,,,,,,0.15,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.05555555555555555,25.066666666666666,1.0,,,,,,,,,,0.08333333333333333,,,,1.0,,,,,,,,True,,,,,,,,,,
1924,1610612737,Lee Nailon,Lee Nailon,1924,ATL,3454.0,58,-12,112,116,41,54,16.0,228,3.0,6.0,1.0,2.0,1.0,1.0,8.0,5.0,10.0,13.0,24.0,2.0,28.0,117,3.0,6.0,6.0,2.0,4.0,,4.0,16.0,10.0,6.0,6.0,6.0,12.0,6.0,18.0,3.0,,4.0,41,0.6153846153846154,0.8,0.5416666666666666,0.5,0.5,0.5416666666666666,0.5,0.5,0.56,0.5,0.5,21.641791044776117,0.1875,0.12244897959183673,0.20833333333333334,0.11320754716981132,0.1875,0.06666666666666667,0.25,0.5,0.5,0.3333333333333333,0.4166666666666667,0.5,0.5,1.0,0.3333333333333333,0.5,0.25,1.0,0.25,0.44881250000000006,0.4512833333333333,0.42825,0.21428571428571427,0.14285714285714285,9.362499999999999,0.36607142857142855,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,5.0,,,4.0,2.0,,2.0,,2.0,2.0,,1.0,2.0,1.0,4.0,,1.0,2.0,9.0,1.0,,2.0,1.0,3.0,,,,,,,,,0.5,0.4,,0.25,,0.1111111111111111,,,0.4166666666666667,0.23076923076923078,0.3333333333333333,,0.6666666666666666,0.625,0.625,,,,,,,,,,,,,,,,,,,,,0.08,0.08,,,3.0,1.0,,,,,,,,0.06666666666666667,,0.2,1.0,,1.0,,,,,,,True,,,,,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,5527.0,92,-25,170,176,49,44,20.0,346,9.0,15.0,3.0,6.0,3.0,6.0,15.0,4.0,7.0,18.0,37.0,10.0,46.0,188,4.0,8.0,10.0,4.0,13.0,2.0,10.0,24.0,12.0,6.0,8.0,11.0,17.0,8.0,25.0,13.0,,10.0,49,0.6666666666666666,0.8,0.4864864864864865,0.5,0.3076923076923077,0.4864864864864865,0.5,0.3076923076923077,0.5348837209302325,0.5555555555555556,0.35714285714285715,23.85786802030457,0.2,0.11267605633802817,0.18571428571428572,0.10126582278481013,0.043478260869565216,0.23809523809523808,0.40540540540540543,0.6,0.75,0.40540540540540543,0.1891891891891892,0.5714285714285714,0.5714285714285714,0.75,0.75,0.5,0.46153846153846156,0.5,0.40540540540540543,0.4615027027027027,0.5445875,0.5000307692307693,0.21739130434782608,0.21739130434782608,6.713513513513514,0.28823529411764703,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,3.0,,3.0,,,,3.0,6.0,,,2.0,4.0,2.0,,,,,,,4.0,,4.0,1.0,,13.0,16.0,1.0,,7.0,1.0,,,,,,,,0.10810810810810811,0.2,,0.36363636363636365,,0.13333333333333333,,0.19230769230769232,,0.1875,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.5555555555555556,0.3333333333333333,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,0.16279069767441862,0.16279069767441862,,1.0,,2.0,8.0,8.0,,8.0,6.0,1.0,0.06666666666666667,0.09090909090909091,0.75,0.8,,,1.0,,,,,,,True,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,7348.0,122,-40,230,233,78,81,19.0,463,6.0,16.0,,3.0,,1.0,16.0,8.0,12.0,23.0,44.0,27.0,76.0,248,,4.0,4.0,6.0,9.0,10.0,25.0,24.0,22.0,,6.0,10.0,20.0,6.0,26.0,30.0,4.0,25.0,78,0.5217391304347826,0.5217391304347826,0.5227272727272727,,0.6666666666666666,0.5212765957446809,,0.6818181818181818,0.6229508196721312,0.3333333333333333,0.78125,26.771653543307085,0.11904761904761904,0.06521739130434782,0.1346153846153846,0.05714285714285714,0.029411764705882353,0.08571428571428572,0.3404255319148936,0.375,0.46153846153846156,0.3404255319148936,0.2553191489361702,0.6666666666666666,0.6666666666666666,0.875,0.75,,0.09090909090909091,,0.40425531914893614,0.4525648936170213,0.501775,0.4148863636363637,0.05263157894736842,0.32894736842105265,8.375,0.3391304347826087,9.0,,,,,,,1.0,3.0,,,1.0,2.0,1.0,3.0,,,4.0,1.0,2.0,,3.0,3.0,1.0,3.0,9.0,,9.0,,4.0,2.0,3.0,18.0,,,4.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,,4.0,3.0,7.0,1.0,4.0,3.0,7.0,2.0,,12.0,,1.0,,0.3333333333333333,,0.5,0.3333333333333333,0.06382978723404255,0.06818181818181818,0.1875,0.42857142857142855,0.46153846153846156,,0.2,,0.125,,0.2,0.08333333333333333,0.21052631578947367,,0.05,0.6666666666666666,0.5625,0.5625,,,,,0.06382978723404255,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.18181818181818182,0.5,0.3333333333333333,0.21052631578947367,0.2222222222222222,25.46666666666667,,,1.0,1.0,,1.0,2.0,1.0,,,0.038461538461538464,0.5,0.1111111111111111,,,1.0,,,,,1.0,1.0,True,,,,,,,,,,
2044,1610612737,Jason Collier,Jason Collier,2044,ATL,6398.0,107,21,203,200,47,66,34.0,403,10.0,15.0,3.0,4.0,1.0,2.0,2.0,3.0,7.0,14.0,24.0,8.0,36.0,206,3.0,4.0,6.0,1.0,4.0,2.0,4.0,20.0,8.0,,,14.0,22.0,1.0,23.0,10.0,,4.0,47,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.75,0.25,0.5833333333333334,0.75,0.25,0.6666666666666666,0.75,0.4,14.583333333333334,0.175,,0.16831683168316833,0.010309278350515464,,0.28,0.625,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,1.0,0.75,0.5,0.5,0.625,0.5231416666666667,0.542125,0.5358,0.16666666666666666,0.1111111111111111,6.6625000000000005,0.2315270935960591,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,2.0,,1.0,6.0,1.0,,3.0,5.0,,1.0,1.0,,4.0,1.0,,4.0,4.0,8.0,1.0,1.0,4.0,13.0,4.0,,7.0,,2.0,,,,,,,0.125,0.2,0.5,0.5,,0.14285714285714285,0.043478260869565216,,,0.14285714285714285,0.11764705882352941,0.21428571428571427,,,0.6,0.5,0.5,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.25925925925925924,0.25925925925925924,,,2.0,2.0,3.0,2.0,1.0,3.0,2.0,,,,0.6666666666666666,1.0,,,,,0.14285714285714285,,,,,True,,,,,,,,,,
2668,1610612737,Josh Davis,Josh Davis,2668,ATL,147.0,2,-2,6,6,3,3,,12,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,2570.0,43,17,84,84,49,42,9.0,168,4.0,7.0,,,3.0,4.0,1.0,1.0,4.0,5.0,12.0,3.0,13.0,72,,,,3.0,5.0,3.0,9.0,4.0,6.0,,,5.0,7.0,,7.0,5.0,1.0,9.0,49,0.4,0.4,0.4166666666666667,,0.6,0.3125,,0.375,0.3611111111111111,,0.45,19.587628865979383,0.16666666666666666,,0.15384615384615385,,,0.16666666666666666,0.4375,0.5714285714285714,0.6666666666666666,0.0625,0.25,0.25,0.3333333333333333,,,,0.5,0.75,0.6875,0.5492843749999999,,0.598125,,0.6923076923076923,7.008333333333334,0.5833333333333334,,,,,,,,,4.0,,,,3.0,,4.0,,,,,3.0,,,4.0,,3.0,3.0,,3.0,,2.0,1.0,,6.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,,,,,,,0.25,0.25,0.14285714285714285,1.0,0.16666666666666666,,0.1111111111111111,,,,0.125,0.2,0.14285714285714285,,,0.5,,,,,,,0.25,,,,,,,,,,,,,0.375,,,0.11764705882352941,0.15384615384615385,24.775000000000002,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,0.25,1.0,1.0,True,,,,,,,,,,
2055,1610612737,Mamadou N'diaye,Mamadou N'diaye,2055,ATL,4738.0,79,22,155,159,63,51,17.0,314,6.0,9.0,,3.0,3.0,5.0,3.0,1.0,1.0,7.0,13.0,9.0,23.0,159,,3.0,,3.0,7.0,1.0,7.0,14.0,,,5.0,9.0,15.0,7.0,22.0,11.0,,7.0,63,1.0,1.0,0.5384615384615384,,0.42857142857142855,0.5384615384615384,,0.42857142857142855,0.6388888888888888,,0.4375,12.64367816091954,0.16981132075471697,0.10869565217391304,0.1791044776119403,0.109375,0.16666666666666666,0.21052631578947367,0.6923076923076923,0.6666666666666666,0.75,0.23076923076923078,0.07692307692307693,1.0,1.0,1.0,1.0,,0.7142857142857143,0.6,0.6923076923076923,0.5277153846153847,0.49076666666666674,0.5644142857142858,,0.30434782608695654,3.838461538461538,0.4064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,3.0,3.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,4.0,,2.0,8.0,14.0,1.0,,6.0,2.0,1.0,,,,,,,0.07692307692307693,0.1111111111111111,0.5,0.5,,0.21428571428571427,0.1111111111111111,,,0.15,0.14285714285714285,0.3,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,2.0,1.0,5.0,4.0,1.0,5.0,3.0,,,0.14285714285714285,0.6,,,,1.0,,1.0,,,,,True,,,,,,,,,,
445,1610612737,Wesley Person,Wesley Person,445,ATL,1024.0,17,-5,34,35,4,4,4.0,69,,,,,,,,2.0,4.0,2.0,4.0,,7.0,31,,,,,,,,4.0,,,,3.0,4.0,,4.0,,,,4,1.0,1.0,0.5,,,0.5833333333333334,,,0.5833333333333334,,,15.789473684210526,0.21428571428571427,,0.23529411764705882,,,0.2,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,0.4804833333333334,,,,,19.075,0.11764705882352941,,,,,,,,1.0,2.0,,,,,1.0,2.0,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,,,0.5,0.3333333333333333,,,,,,0.3333333333333333,,,,0.25,0.2,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,0.5,,,24.9,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,468.0,8,-7,15,15,4,10,3.0,30,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0,3.0,,4.0,20,2.0,2.0,4.0,1.0,1.0,,2.0,,4.0,4.0,2.0,2.0,2.0,2.0,4.0,,,2.0,4,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,17.64705882352941,0.5,0.4,0.25,0.3333333333333333,,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6637,0.8112999999999999,0.707,1.0,0.5,3.1333333333333333,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,True,,,,,,,,,,
1442,1610612737,Zeljko Rebraca,Zeljko Rebraca,1442,ATL,2785.0,46,-16,85,87,15,27,14.0,172,2.0,3.0,1.0,1.0,1.0,1.0,12.0,3.0,5.0,10.0,20.0,,20.0,108,2.0,3.0,4.0,1.0,1.0,,2.0,10.0,10.0,2.0,1.0,3.0,4.0,3.0,7.0,,,2.0,15,0.5,0.5555555555555556,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,23.52941176470588,0.12,0.030303030303030304,0.11428571428571428,0.06521739130434782,,0.2,0.15,0.6666666666666666,1.0,0.6,0.25,0.6,0.6,1.0,0.3333333333333333,1.0,1.0,1.0,0.15,0.406555,0.48625,0.5412,0.2,0.1,9.934999999999999,0.17647058823529413,5.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,5.0,2.0,,1.0,,,,,,3.0,,2.0,1.0,1.0,4.0,,,6.0,7.0,,,,,,,,,,,,0.1,0.3333333333333333,0.75,,,0.1,0.15384615384615385,,0.2222222222222222,0.14285714285714285,,,0.3333333333333333,,,0.4166666666666667,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,2.0,2.0,1.0,0.08333333333333333,0.1,1.0,0.4,,,,,,,,,,False,,,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,68100.0,1135,-214,2140,2151,569,679,274.0,4291,22.0,46.0,3.0,3.0,7.0,13.0,19.0,67.0,164.0,95.0,229.0,51.0,250.0,2278,6.0,13.0,17.0,28.0,55.0,29.0,85.0,96.0,94.0,,8.0,75.0,97.0,11.0,108.0,64.0,14.0,85.0,569,0.5052631578947369,0.5052631578947369,0.4148471615720524,0.46153846153846156,0.509090909090909,0.4012096774193548,0.375,0.4307692307692308,0.4468864468864469,0.4444444444444444,0.5060240963855421,14.233278955954324,0.09363295880149813,0.009603841536614645,0.09284332688588008,0.010956175298804782,0.0031746031746031746,0.0954356846473029,0.18548387096774194,0.4782608695652174,0.55,0.07661290322580645,0.6612903225806451,0.40853658536585363,0.4110429447852761,0.6417910447761194,0.1875,1.0,0.2,0.5384615384615384,0.2620967741935484,0.4375263157894737,0.45339230769230776,0.44735625000000007,0.068,0.34,13.693449781659385,0.26588785046728974,6.0,3.0,7.0,,1.0,,2.0,,12.0,,2.0,,8.0,3.0,19.0,,3.0,5.0,,10.0,9.0,,11.0,,8.0,141.0,37.0,178.0,21.0,61.0,21.0,59.0,393.0,3.0,,21.0,1.0,1.0,36.0,22.0,14.0,53.0,6.0,38.0,23.0,15.0,76.0,8.0,18.0,35.0,115.0,6.0,8.0,17.0,,26.0,1.0,0.15789473684210525,,,0.16666666666666666,0.07661290322580645,0.034934497816593885,0.13043478260869565,0.6973684210526315,0.015151515151515152,,0.09012875536480687,0.017543859649122806,0.0163265306122449,0.02702702702702703,0.09022556390977443,0.09523809523809523,0.07602339181286549,0.12903225806451613,0.007246376811594203,0.18181818181818182,0.3157894736842105,0.3333333333333333,0.028225806451612902,0.42857142857142855,0.42857142857142855,1.0,0.04838709677419355,,,,,0.0625,,,0.125,,,0.03076923076923077,,0.12307692307692308,,,0.06563706563706563,0.07083333333333333,25.50526315789474,3.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,,0.05263157894736842,0.01098901098901099,0.5,0.16666666666666666,16.0,1.0,3.0,,,1.0,0.006097560975609756,,,False,1.0,0.05263157894736842,0.08333333333333333,,,,,,,
1536,1610612737,Stephen Jackson,Stephen Jackson,1536,ATL,164119.0,2735,-257,5245,5237,1306,1421,668.0,10482,215.0,356.0,24.0,46.0,61.0,91.0,137.0,93.0,265.0,354.0,758.0,200.0,1295.0,5554,36.0,77.0,125.0,83.0,161.0,79.0,344.0,362.0,346.0,48.0,75.0,175.0,249.0,91.0,340.0,260.0,30.0,344.0,1306,0.5112994350282486,0.5484848484848485,0.46701846965699206,0.4675324675324675,0.515527950310559,0.479002624671916,0.48214285714285715,0.49256505576208176,0.5130848532910388,0.508130081300813,0.5391849529780565,24.40119760479042,0.08697813121272366,0.03896103896103896,0.09101471727343145,0.03564277132559071,0.02924791086350975,0.06800618238021638,0.3114610673665792,0.6039325842696629,0.6697819314641744,0.11986001749781278,0.23184601924759404,0.35094339622641507,0.3576923076923077,0.5053763440860215,0.4107142857142857,0.5217391304347826,0.3382899628252788,0.6703296703296703,0.6482939632545932,0.5123666812609458,0.5218121052631579,0.5170412313432836,0.09652509652509653,0.26563706563706563,8.266754617414248,0.24899904671115347,46.0,43.0,129.0,4.0,12.0,10.0,30.0,86.0,256.0,8.0,23.0,23.0,78.0,129.0,385.0,12.0,35.0,17.0,33.0,108.0,348.0,39.0,255.0,86.0,47.0,190.0,33.0,223.0,20.0,110.0,31.0,49.0,479.0,14.0,2.0,60.0,14.0,15.0,125.0,82.0,43.0,132.0,31.0,85.0,74.0,47.0,206.0,14.0,54.0,88.0,195.0,23.0,1.0,111.0,2.0,30.0,0.8992248062015504,0.33506493506493507,0.34285714285714286,0.3055555555555556,0.3359375,0.336832895888014,0.06200527704485488,0.09831460674157304,0.6407766990291263,0.08536585365853659,0.014492753623188406,0.10526315789473684,0.024475524475524476,0.04451510333863275,0.02977667493796526,0.08597285067873303,0.10541310541310542,0.1108433734939759,0.09032258064516129,0.02508361204013378,0.5534883720930233,0.3357664233576642,0.35384615384615387,0.11286089238845144,0.3333333333333333,0.33858267716535434,0.9767441860465116,0.22397200349956256,0.3359375,0.33725490196078434,0.8604651162790697,0.041666666666666664,0.10714285714285714,0.3333333333333333,1.0,0.20535714285714285,0.34782608695652173,0.875,0.11152416356877323,0.3333333333333333,0.2899628252788104,0.2948717948717949,0.33725490196078434,0.0901705930138099,0.13120567375886524,24.82883116883117,6.0,4.0,15.0,19.0,9.0,5.0,20.0,9.0,,0.051094890510948905,0.04498269896193772,0.45,0.32608695652173914,13.0,3.0,9.0,5.0,0.011834319526627219,1.0,0.018867924528301886,1.0,1.0,False,3.0,0.007792207792207792,0.00390625,1.0,0.015503875968992248,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,59730.0,996,-96,1925,1902,487,545,247.0,3827,66.0,105.0,13.0,23.0,17.0,21.0,59.0,52.0,129.0,140.0,293.0,72.0,454.0,2087,19.0,34.0,59.0,30.0,56.0,12.0,87.0,190.0,90.0,20.0,29.0,72.0,93.0,44.0,137.0,81.0,10.0,87.0,487,0.6785714285714286,0.7307692307692307,0.4778156996587031,0.5588235294117647,0.5357142857142857,0.4973958333333333,0.49019607843137253,0.5208333333333334,0.5380047505938242,0.5267857142857143,0.5576923076923077,20.993227990970656,0.10778443113772455,0.04277286135693215,0.10368663594470046,0.046137339055793994,0.029850746268656716,0.0995260663507109,0.2734375,0.6285714285714286,0.7586206896551724,0.15364583333333334,0.3359375,0.40310077519379844,0.40310077519379844,0.9230769230769231,0.45098039215686275,0.5652173913043478,0.2916666666666667,0.8095238095238095,0.5104166666666666,0.4878078125000001,0.5324275,0.48116458333333323,0.1299559471365639,0.19162995594713655,9.670307167235496,0.252987012987013,22.0,8.0,20.0,1.0,3.0,2.0,5.0,26.0,71.0,3.0,14.0,3.0,11.0,34.0,91.0,4.0,17.0,9.0,5.0,16.0,102.0,,71.0,26.0,24.0,24.0,11.0,35.0,5.0,10.0,5.0,9.0,81.0,14.0,1.0,18.0,3.0,7.0,28.0,17.0,11.0,18.0,4.0,12.0,27.0,6.0,45.0,4.0,11.0,57.0,113.0,7.0,1.0,34.0,2.0,11.0,1.0,0.37362637362637363,0.23529411764705882,0.3125,0.37362637362637363,0.23697916666666666,0.08191126279863481,0.17142857142857143,0.4,0.05357142857142857,0.018867924528301886,0.09,0.05511811023622047,0.04680851063829787,0.060109289617486336,0.09333333333333334,0.12931034482758622,0.08450704225352113,0.10344827586206896,0.03804347826086957,0.6666666666666666,0.3728813559322034,0.41509433962264153,0.052083333333333336,0.4,0.42105263157894735,1.0,0.18489583333333334,0.36619718309859156,0.36619718309859156,1.0,0.15384615384615385,0.058823529411764705,0.3333333333333333,1.0,0.27450980392156865,0.21428571428571427,1.0,0.06944444444444445,0.4,0.1527777777777778,0.2727272727272727,0.36619718309859156,0.0827250608272506,0.10625,25.030769230769227,3.0,10.0,8.0,16.0,13.0,3.0,16.0,11.0,,0.1016949152542373,0.05714285714285714,0.6875,0.13636363636363635,6.0,2.0,3.0,,0.04225352112676056,,,,,False,1.0,0.01098901098901099,,,0.05,1.0,,,,
