EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked,on
1049,1610612759,Shane Heal,Shane Heal,1049,SAS,1829.0,30.0,2.0,61.0,57.0,12.0,6.0,11.0,118.0,2.0,4.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,7.0,2.0,9,54.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,1.0,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.375,0.6363636363636364,0.25,0.25,20.833333333333336,0.6666666666666666,0.04,0.03225806451612903,0.14285714285714285,0.36363636363636365,0.5,0.6666666666666666,1.0,0.09090909090909091,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.6363636363636364,0.16666666666666666,0.48806818181818185,0.4698333333333333,0.3333333333333333,19.450000000000003,25.52857142857142,0.19672131147540983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
109,1610612759,Robert Horry,Robert Horry,109,SAS,47530.0,792.0,186.0,1497.0,1466.0,518.0,492.0,230.0,2963.0,13.0,45.0,13.0,19.0,52.0,23.0,66.0,154.0,26.0,65.0,42.0,252,1362.0,27.0,54.0,28.0,9.0,93.0,106.0,75.0,52.0,19.0,8.0,38.0,16.0,54.0,11.0,10.0,7.0,124.0,65.0,92.0,162.0,28.0,14.0,15.0,10.0,13.0,28.0,1.0,111.0,7.0,61.0,,2.0,93.0,518.0,0.803030303030303,0.9298245614035088,0.9615384615384616,0.4,0.4,0.42857142857142855,0.5,0.4794520547945205,0.5121951219512195,0.5101214574898786,0.5224719101123596,0.2968036529680365,0.05194805194805195,0.022222222222222223,15.58073654390935,0.5357142857142857,0.11035653650254669,0.10985915492957747,0.14130434782608695,0.2054794520547945,0.28888888888888886,0.29545454545454547,0.8461538461538461,0.0593607305936073,0.2374429223744292,0.36538461538461536,0.36538461538461536,0.9473684210526315,0.2804878048780488,0.6118721461187214,0.36538461538461536,0.4855139269406392,0.46237804878048777,0.36904761904761907,8.27987012987013,24.82923076923077,0.3460253841015364,42.0,69.0,16.0,28.0,15.0,26.0,11.0,40.0,7.0,1.0,3.0,3.0,5.0,3.0,7.0,7.0,20.0,42.0,4.0,10.0,2.0,54.0,10.0,26.0,3.0,18.0,5.0,21.0,17.0,50.0,3.0,13.0,14.0,70.0,6.0,14.0,3.0,1.0,5.0,1.0,10.0,57.0,13.0,5.0,31.0,22.0,15.0,3.0,4.0,22.0,13.0,2.0,3.0,12.0,0.4,0.35714285714285715,0.47619047619047616,0.5,0.5094339622641509,0.10144927536231885,0.23333333333333334,0.038461538461538464,0.08960573476702509,0.10743801652892562,0.09289617486338798,0.09041835357624832,0.07777777777777778,0.09375,0.0967741935483871,0.08130081300813008,0.11666666666666667,0.11428571428571428,0.07692307692307693,0.11827956989247312,0.07142857142857142,0.05128205128205128,0.5909090909090909,0.3150684931506849,0.6086956521739131,0.6774193548387096,0.7857142857142857,0.182648401826484,0.275,0.275,0.8181818181818182,0.5384615384615384,0.5384615384615384,1.0,0.5384615384615384,0.5714285714285714,0.4375,0.057692307692307696,0.3333333333333333,1.0,0.1346153846153846,0.42857142857142855,1.0,0.3170731707317073,0.5769230769230769,0.06097560975609756,0.6,0.30434782608695654,0.5061023255813953,0.12653061224489795,0.17222222222222222,0.21428571428571427,,,,,,,,,,,,,,,,,True
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,82663.0,1378.0,194.0,2580.0,2556.0,606.0,459.0,367.0,5136.0,51.0,113.0,,,,,191.0,393.0,,,31.0,413,2467.0,23.0,52.0,,11.0,57.0,242.0,,,,24.0,52.0,15.0,67.0,11.0,6.0,18.0,149.0,167.0,211.0,358.0,30.0,23.0,30.0,17.0,36.0,66.0,9.0,153.0,8.0,69.0,,9.0,57.0,606.0,0.6335078534031413,0.8175675675675675,,,,0.4860050890585242,0.4423076923076923,0.4860050890585242,0.4423076923076923,0.4847417840375587,0.4523809523809524,,0.061068702290076333,,16.39946559786239,0.45454545454545453,0.15651358950328023,0.15149136577708006,0.1716171617161716,0.2875318066157761,0.45132743362831856,0.45132743362831856,0.8823529411764706,,,,,,,0.3816793893129771,,0.45876157760814246,0.4490115384615384,0.13801452784503632,7.820356234096694,,0.23488372093023255,91.0,150.0,44.0,77.0,11.0,20.0,49.0,130.0,,,,,,,,,61.0,109.0,,,5.0,127.0,,140.0,,86.0,4.0,28.0,27.0,111.0,9.0,26.0,18.0,147.0,21.0,7.0,5.0,1.0,13.0,8.0,16.0,93.0,18.0,4.0,28.0,90.0,58.0,2.0,30.0,93.0,58.0,,1.0,13.0,,,0.5596330275229358,0.5596330275229358,0.5570175438596491,0.07333333333333333,0.25,0.08737864077669903,0.11526479750778816,0.12560386473429952,0.09818181818181818,0.11147011308562198,0.17314487632508835,0.11746987951807229,0.06609195402298851,0.10191082802547771,0.09322033898305085,0.16587677725118483,0.13157894736842105,0.1125,0.1702127659574468,0.11864406779661017,0.6236559139784946,0.3816793893129771,0.6066666666666667,0.6546762589928058,0.5604395604395604,0.33078880407124683,0.3769230769230769,0.4188034188034188,0.5102040816326531,,,,0.7064220183486238,0.5714285714285714,0.1590909090909091,,,,,,,0.38461538461538464,0.55,,,,0.5143557894736843,0.0671462829736211,0.0671462829736211,0.3075060532687651,3.0,2.0,1.0,3.0,9.0,0.1,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,135282.0,2255.0,406.0,4249.0,4219.0,1271.0,1099.0,614.0,8468.0,36.0,110.0,71.0,62.0,174.0,52.0,242.0,544.0,88.0,245.0,239.0,987,4025.0,64.0,162.0,67.0,110.0,304.0,194.0,225.0,166.0,62.0,43.0,233.0,58.0,291.0,21.0,37.0,78.0,640.0,209.0,258.0,344.0,136.0,92.0,99.0,72.0,62.0,161.0,19.0,181.0,14.0,298.0,38.0,41.0,304.0,1271.0,0.40082644628099173,0.41452991452991456,0.8522727272727273,0.35918367346938773,0.37130801687763715,0.44485294117647056,0.3950617283950617,0.4740177439797212,0.42358078602620086,0.5276548672566371,0.5173611111111112,0.3105196451204056,0.07904411764705882,0.00909090909090909,21.505158810439006,0.6149068322981367,0.12137049941927991,0.12251815980629539,0.07874015748031496,0.1394169835234474,0.32727272727272727,0.3302752293577982,0.4166666666666667,0.08998732572877059,0.22053231939163498,0.3563218390804598,0.36257309941520466,0.8064516129032258,0.22707423580786026,0.6780735107731305,0.37349397590361444,0.5204762179487179,0.4996898190045246,0.3080040526849038,6.378308823529416,25.600000000000005,0.29912920687220523,161.0,290.0,18.0,41.0,42.0,90.0,45.0,144.0,26.0,5.0,15.0,2.0,15.0,2.0,10.0,20.0,37.0,80.0,7.0,25.0,30.0,125.0,22.0,290.0,39.0,16.0,37.0,118.0,33.0,48.0,5.0,44.0,5.0,86.0,10.0,44.0,27.0,6.0,27.0,8.0,46.0,67.0,14.0,26.0,99.0,15.0,10.0,2.0,3.0,16.0,8.0,,1.0,26.0,0.28,0.3283582089552239,0.4625,0.4523809523809524,0.4915254237288136,0.0896551724137931,0.033112582781456956,0.02512562814070352,0.03076923076923077,0.1282798833819242,0.07399103139013453,0.04037886340977069,0.032188841201716736,0.021937842778793418,0.038391224862888484,0.08333333333333333,0.058823529411764705,0.09763779527559055,0.1848013816925734,0.13962264150943396,0.08974358974358974,0.02512562814070352,0.5,0.36755386565272496,0.5551724137931034,0.6098484848484849,0.40993788819875776,0.18250950570342206,0.3125,0.3515625,0.35555555555555557,0.36619718309859156,0.36619718309859156,0.9615384615384616,0.3904761904761905,0.43902439024390244,0.3888888888888889,0.14285714285714285,0.3333333333333333,0.8,0.09523809523809523,0.2,1.0,0.3930131004366812,0.4666666666666667,0.06550218340611354,0.13333333333333333,0.38461538461538464,0.49343170731707314,0.11935110081112399,0.16045380875202594,0.12664640324214793,1.0,,1.0,,,0.1111111111111111,8.0,3.0,2.0,3.0,4.0,0.012244897959183673,0.017241379310344827,0.016260162601626018,,,True
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,46881.0,781.0,242.0,1494.0,1475.0,527.0,485.0,226.0,2969.0,29.0,65.0,44.0,19.0,63.0,17.0,62.0,137.0,40.0,107.0,44.0,288,1389.0,14.0,36.0,33.0,26.0,93.0,58.0,108.0,62.0,19.0,8.0,40.0,12.0,52.0,7.0,9.0,10.0,116.0,75.0,101.0,125.0,32.0,23.0,25.0,15.0,18.0,43.0,7.0,59.0,1.0,64.0,,11.0,93.0,527.0,0.46774193548387094,0.5087719298245614,0.9,0.37383177570093457,0.37735849056603776,0.45255474452554745,0.3888888888888889,0.5,0.4855072463768116,0.5274725274725275,0.5406976744186046,0.4385245901639344,0.058394160583941604,,18.005698005698004,0.5813953488372093,0.13020833333333334,0.13226744186046513,0.10614525139664804,0.26639344262295084,0.4461538461538462,0.4461538461538462,0.6206896551724138,0.18032786885245902,0.2581967213114754,0.30158730158730157,0.30158730158730157,0.8421052631578947,0.2463768115942029,0.6147540983606558,0.3064516129032258,0.5005812757201646,0.4786102941176469,0.3229166666666667,11.091240875912408,24.442056074766356,0.3527443105756359,26.0,43.0,5.0,8.0,4.0,8.0,7.0,29.0,21.0,1.0,1.0,8.0,16.0,,5.0,5.0,9.0,20.0,1.0,6.0,8.0,29.0,13.0,66.0,12.0,10.0,5.0,21.0,8.0,13.0,3.0,16.0,10.0,24.0,3.0,9.0,7.0,3.0,10.0,2.0,11.0,28.0,7.0,6.0,24.0,11.0,5.0,3.0,3.0,13.0,9.0,,,12.0,0.16666666666666666,0.3939393939393939,0.45,0.40384615384615385,0.453125,0.11627906976744186,0.14925373134328357,0.03409090909090909,0.02610441767068273,0.14285714285714285,0.04395604395604396,0.030882352941176472,0.02040816326530612,0.01875,0.03664921465968586,0.06153846153846154,,0.15763546798029557,0.12371134020618557,0.13636363636363635,0.16666666666666666,0.022556390977443608,0.6923076923076923,0.1762295081967213,0.6046511627906976,0.6842105263157895,0.34615384615384615,0.11885245901639344,0.2413793103448276,0.2692307692307692,0.2857142857142857,0.4772727272727273,0.4772727272727273,0.9523809523809523,0.3076923076923077,0.625,,0.038461538461538464,1.0,,0.19230769230769232,,,0.11594202898550725,0.5,0.2318840579710145,0.5,0.29411764705882354,0.4835294117647058,0.0916030534351145,0.15483870967741936,0.10069444444444445,2.0,2.0,,,,0.10344827586206896,1.0,,2.0,,,,,,,,True
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,10694.0,178.0,-10.0,347.0,348.0,128.0,161.0,50.0,695.0,5.0,17.0,,,1.0,1.0,39.0,70.0,,1.0,13.0,91,378.0,13.0,20.0,1.0,9.0,35.0,44.0,,1.0,,5.0,3.0,1.0,4.0,1.0,,1.0,9.0,16.0,28.0,46.0,10.0,7.0,7.0,2.0,9.0,16.0,1.0,31.0,4.0,19.0,,3.0,35.0,128.0,0.5641025641025641,0.7333333333333333,,,,0.5571428571428572,0.65,0.5492957746478874,0.6190476190476191,0.56875,0.6730769230769231,0.014084507042253521,0.07142857142857142,,23.880597014925375,0.4375,0.1391304347826087,0.14388489208633093,0.18604651162790697,0.23943661971830985,0.29411764705882354,0.29411764705882354,0.6,,0.014084507042253521,,,,0.047619047619047616,0.43661971830985913,,0.47975845070422524,0.4694309523809524,0.38461538461538464,7.621428571428571,25.3,0.3688760806916426,22.0,30.0,9.0,12.0,7.0,9.0,12.0,23.0,,,,,,,,,12.0,17.0,,,4.0,28.0,,34.0,,18.0,,2.0,2.0,16.0,,4.0,8.0,18.0,1.0,3.0,1.0,3.0,5.0,1.0,4.0,11.0,3.0,1.0,7.0,3.0,2.0,,1.0,3.0,2.0,,5.0,6.0,,,0.7058823529411765,0.7058823529411765,0.7368421052631579,0.13333333333333333,0.5,,0.12307692307692308,0.16666666666666666,0.058823529411764705,0.10975609756097561,0.16216216216216217,0.14285714285714285,0.0784313725490196,0.04,0.1111111111111111,0.07317073170731707,0.16129032258064516,0.19047619047619047,,0.038461538461538464,0.6666666666666666,0.4225352112676056,0.7333333333333333,0.8461538461538461,0.5454545454545454,0.323943661971831,0.5217391304347826,0.5454545454545454,0.5833333333333334,,,,0.7058823529411765,0.75,,,,,,,,0.42857142857142855,0.7777777777777778,,,,0.52193125,0.09090909090909091,0.09210526315789473,0.3076923076923077,,,,,,0.043478260869565216,,1.0,,,,1.0,1.0,,,,True
990,1610612759,Malik Rose,Malik Rose,990,SAS,41127.0,685.0,68.0,1312.0,1308.0,475.0,373.0,190.0,2620.0,27.0,67.0,,,2.0,2.0,107.0,230.0,,2.0,98.0,312,1283.0,44.0,77.0,2.0,55.0,143.0,146.0,,1.0,,21.0,24.0,11.0,35.0,7.0,3.0,4.0,81.0,87.0,125.0,190.0,19.0,10.0,37.0,19.0,30.0,67.0,3.0,95.0,12.0,122.0,10.0,21.0,143.0,475.0,0.6822429906542056,0.7604166666666666,,,,0.4652173913043478,0.5714285714285714,0.46120689655172414,0.5569620253164557,0.5369718309859155,0.6481481481481481,0.008620689655172414,0.09130434782608696,,23.076923076923077,0.5522388059701493,0.17025440313111545,0.16693418940609953,0.1610738255033557,0.28879310344827586,0.40298507462686567,0.40298507462686567,0.8148148148148148,,0.008620689655172414,,,,0.02531645569620253,0.5129310344827587,,0.48018484848484844,0.48779230769230775,0.4583333333333333,7.261304347826089,38.3,0.3620426829268293,66.0,117.0,16.0,33.0,28.0,43.0,14.0,46.0,,,,,,,,,21.0,43.0,,,20.0,62.0,,68.0,,22.0,4.0,17.0,13.0,50.0,2.0,17.0,21.0,65.0,7.0,9.0,7.0,4.0,18.0,3.0,20.0,41.0,17.0,8.0,39.0,13.0,9.0,,4.0,13.0,10.0,,,11.0,,,0.4883720930232558,0.4883720930232558,0.5849056603773585,0.15384615384615385,0.3684210526315789,0.03773584905660377,0.10416666666666667,0.15178571428571427,0.1092436974789916,0.10517529215358931,0.11188811188811189,0.10897435897435898,0.09392265193370165,0.08571428571428572,0.14285714285714285,0.17613636363636365,0.17204301075268819,0.16091954022988506,0.12,0.0707070707070707,0.7692307692307693,0.5043103448275862,0.5641025641025641,0.6666666666666666,0.6363636363636364,0.19827586206896552,0.30434782608695654,0.32558139534883723,0.6428571428571429,,,,0.7674418604651163,0.48484848484848486,0.3125,,,,,,,0.5443037974683544,0.6511627906976745,,,,0.4869694444444446,0.1482889733840304,0.14942528735632185,0.1987179487179487,,,,,1.0,0.06521739130434782,1.0,,2.0,,,,,,,,True
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,78650.0,1311.0,184.0,2441.0,2454.0,656.0,594.0,341.0,4895.0,19.0,49.0,105.0,6.0,16.0,3.0,64.0,145.0,43.0,121.0,35.0,292,2322.0,16.0,33.0,31.0,14.0,73.0,84.0,129.0,16.0,6.0,14.0,48.0,10.0,58.0,8.0,12.0,18.0,126.0,61.0,98.0,119.0,43.0,23.0,24.0,16.0,21.0,45.0,3.0,83.0,9.0,60.0,,11.0,73.0,656.0,0.65625,0.6774193548387096,1.0,0.35537190082644626,0.35537190082644626,0.4413793103448276,0.48484848484848486,0.4830827067669173,0.4609375,0.5,0.4866666666666667,0.4548872180451128,0.09655172413793103,0.02040816326530612,11.916548797736915,0.5333333333333333,0.05820610687022901,0.06634692246203037,0.044444444444444446,0.18421052631578946,0.3877551020408163,0.3958333333333333,0.8421052631578947,0.39473684210526316,0.06015037593984962,0.375,0.4,1.0,0.046875,0.6278195488721805,0.375,0.5130937969924813,0.531153125,0.25,9.597931034482757,23.503305785123963,0.2687423187218353,29.0,46.0,2.0,3.0,8.0,13.0,16.0,50.0,37.0,6.0,9.0,8.0,28.0,,,1.0,5.0,13.0,6.0,9.0,2.0,30.0,9.0,44.0,,4.0,2.0,18.0,3.0,16.0,2.0,22.0,15.0,21.0,3.0,20.0,4.0,1.0,8.0,2.0,14.0,24.0,3.0,7.0,22.0,18.0,5.0,4.0,9.0,19.0,12.0,,1.0,13.0,0.6666666666666666,0.2903225806451613,0.38461538461538464,0.6363636363636364,0.625,0.15217391304347827,0.18518518518518517,0.018867924528301886,0.017429193899782137,0.10837438423645321,0.01276595744680851,0.01647875108412836,0.024822695035460994,0.023323615160349854,0.0034129692832764505,0.015873015873015872,0.009174311926605505,0.0594059405940594,0.06990881458966565,0.09876543209876543,0.14634146341463414,0.02112676056338028,0.631578947368421,0.17293233082706766,0.6304347826086957,0.7435897435897436,0.5862068965517241,0.18796992481203006,0.32,0.36363636363636365,0.5625,0.3523809523809524,0.3557692307692308,1.0,0.13636363636363635,0.6666666666666666,,0.4090909090909091,0.6666666666666666,1.0,,,,0.203125,0.6153846153846154,0.4375,0.2857142857142857,0.3333333333333333,0.5071026315789474,0.08185053380782918,0.1375,0.10273972602739725,1.0,1.0,,,,0.12,,2.0,3.0,1.0,1.0,0.01652892561983471,0.0625,0.008264462809917356,1.0,0.009523809523809525,True
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,85377.0,1423.0,353.0,2657.0,2640.0,749.0,628.0,378.0,5297.0,57.0,149.0,,1.0,8.0,7.0,328.0,651.0,1.0,8.0,194.0,853,2452.0,90.0,180.0,7.0,69.0,252.0,356.0,3.0,8.0,1.0,55.0,87.0,27.0,114.0,17.0,13.0,18.0,255.0,290.0,360.0,491.0,30.0,23.0,58.0,28.0,42.0,100.0,10.0,88.0,14.0,328.0,,25.0,252.0,749.0,0.5426829268292683,0.615916955017301,1.0,0.125,0.125,0.5038402457757296,0.5,0.5,0.4893048128342246,0.5298136645962733,0.5206611570247934,0.012139605462822459,0.08448540706605223,0.020134228187919462,29.3354943273906,0.58,0.2570921985815603,0.24645257654966393,0.21981424148606812,0.22610015174506828,0.3825503355704698,0.3904109589041096,0.7017543859649122,,0.012139605462822459,0.125,0.125,1.0,0.0374331550802139,0.38391502276176026,0.125,0.4602101669195752,0.4567323529411766,0.2954279015240328,7.617357910906299,24.825000000000003,0.2818968761761385,170.0,245.0,40.0,57.0,50.0,76.0,101.0,257.0,,,,,,,1.0,1.0,57.0,95.0,,1.0,29.0,143.0,1.0,300.0,,78.0,10.0,56.0,30.0,91.0,10.0,40.0,30.0,131.0,21.0,7.0,14.0,5.0,30.0,4.0,32.0,42.0,12.0,35.0,155.0,106.0,74.0,2.0,30.0,108.0,54.0,,1.0,10.0,,0.14285714285714285,0.6,0.59375,0.6111111111111112,0.12244897959183673,0.3409090909090909,0.07518796992481203,0.09439834024896265,0.1895734597156398,0.11194029850746269,0.09821428571428571,0.125,0.0821917808219178,0.08150470219435736,0.09523809523809523,0.14,0.32038834951456313,0.22137404580152673,0.19254658385093168,0.18,0.07692307692307693,0.5,0.37177541729893776,0.6938775510204082,0.7906976744186046,0.5647058823529412,0.3899848254931715,0.39299610894941633,0.4297872340425532,0.4158415841584158,,,,0.59375,0.7017543859649122,0.1,,,,0.010416666666666666,,,0.40641711229946526,0.6578947368421053,,,0.14285714285714285,0.4937102564102563,0.2,0.20103761348897536,0.16764361078546308,2.0,1.0,1.0,,3.0,0.08560311284046693,,,,,1.0,,,0.1111111111111111,,,True
1500,1610612759,Ron Mercer,Ron Mercer,1500,SAS,6853.0,114.0,,221.0,216.0,56.0,63.0,36.0,437.0,12.0,29.0,,,,,21.0,45.0,,,4.0,46,201.0,5.0,10.0,,1.0,11.0,30.0,,,,4.0,5.0,,5.0,,1.0,1.0,10.0,7.0,8.0,11.0,5.0,4.0,3.0,3.0,2.0,5.0,,11.0,1.0,5.0,,1.0,11.0,56.0,0.7142857142857143,0.7894736842105263,,,,0.4666666666666667,0.5,0.4666666666666667,0.5,0.48936170212765956,0.5,,0.08888888888888889,0.034482758620689655,19.92337164750958,0.6,0.07692307692307693,0.07207207207207207,0.14814814814814814,0.6444444444444445,0.41379310344827586,0.42857142857142855,0.75,,,,,,,0.2,,0.4457244444444445,0.46829,0.2391304347826087,13.304444444444446,,0.25339366515837103,6.0,9.0,1.0,1.0,1.0,2.0,3.0,7.0,,,,,,,,,5.0,5.0,,,,10.0,,12.0,,4.0,,3.0,,3.0,,1.0,,3.0,1.0,1.0,,,,,1.0,4.0,,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,0.2222222222222222,,,0.03,0.05,,0.024,,0.058823529411764705,0.024390243902439025,,,0.045454545454545456,0.047619047619047616,0.07692307692307693,,0.05,,0.2,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.15555555555555556,0.42857142857142855,0.5,0.3333333333333333,,,,0.2,1.0,,,,,,,,0.2,0.5,,,,0.41365,0.043478260869565216,0.043478260869565216,0.21739130434782608,,,,,,0.14285714285714285,,,,,,,,,,,True
