EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,Technical Free Throw Trips,AtRimPctBlocked,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Travels,BadPassSteals,DefensiveGoaltends,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,OffensiveGoaltends,BlockedCorner3,Corner3PctBlocked
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,1268.0,21,-15.0,40,39,18,30,3.0,79,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,50.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,18,1.0,0.25,0.3333333333333333,0.3333333333333333,0.75,15.909090909090908,0.07692307692307693,0.07142857142857142,0.125,0.25,1.0,1.0,0.75,1.0,0.75,0.5029,0.50835,0.5,16.3,25.733333333333334,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1610612748,Lamar Odom,Lamar Odom,1885,MIA,1561.0,26,-13.0,51,49,17,36,7.0,100,,,2.0,,4.0,8.0,2.0,3.0,14.0,62.0,,3.0,9.0,6.0,2.0,4.0,4.0,1.0,2.0,8.0,2.0,5,7,3.0,,4.0,1.0,2.0,4.0,3.0,,1.0,,1.0,9.0,17,0.5,0.55,0.6363636363636364,0.9,0.2,25.423728813559322,0.125,0.09523809523809523,0.1111111111111111,,,,0.2,,0.6,0.466705,0.50765,0.6428571428571429,5.0625,26.9,0.3333333333333333,3.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.125,0.25,0.25,0.75,0.125,0.09523809523809523,0.16666666666666666,0.2,0.25,0.25,0.4,0.75,0.75,0.4,0.25,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.5,0.75,1.0,0.5,0.4921,0.18181818181818182,0.2222222222222222,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,1389.0,23,-21.0,44,42,11,27,7.0,86,3.0,8.0,1.0,,4.0,11.0,2.0,3.0,11.0,54.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,,1.0,7.0,2.0,2,2,1.0,,1.0,1.0,2.0,2.0,6.0,1.0,,,,1.0,11,0.36363636363636365,0.3076923076923077,0.32142857142857145,,0.15384615384615385,27.777777777777775,0.15384615384615385,0.125,0.16666666666666666,0.6153846153846154,0.375,0.375,0.07692307692307693,,0.3076923076923077,0.43775769230769235,0.42922000000000005,0.09090909090909091,14.554545454545456,23.85,0.25,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,4.0,4.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,0.5,0.5,,,,,,,,,0.09090909090909091,,,,,,,,,,0.15384615384615385,0.5,1.0,0.07692307692307693,,,,,,,,,0.2,,,0.3649,0.07692307692307693,0.09090909090909091,,1.0,1.0,1.0,1.0,3.0,0.5,0.25,1.0,0.3333333333333333,0.07692307692307693,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1610612748,Tyrone Hill,Tyrone Hill,238,MIA,2238.0,37,-16.0,72,70,31,54,11.0,142,1.0,1.0,,,3.0,5.0,,3.0,9.0,79.0,,2.0,2.0,2.0,,,,,,,1.0,3,8,2.0,,2.0,,5.0,10.0,4.0,1.0,1.0,1.0,1.0,2.0,31,0.6,0.6,0.6428571428571429,0.5,,10.588235294117647,0.045454545454545456,0.07142857142857142,,0.2,1.0,1.0,,,0.8,0.496,0.6173,0.2222222222222222,3.62,,0.4305555555555556,2.0,4.0,1.0,2.0,,1.0,,,,,1.0,2.0,4.0,,1.0,4.0,,,1.0,,4.0,1.0,5.0,,,,,,,,2.0,,1.0,,0.6666666666666666,1.0,,,,0.5,,0.5,,0.6666666666666666,0.2,,,0.16666666666666666,0.13793103448275862,0.14285714285714285,,0.1,,,0.8,0.5,0.6666666666666666,,,,,,,,1.0,0.5,1.0,,,0.5527,0.16666666666666666,0.16666666666666666,0.4444444444444444,,,,,,0.25,0.25,0.5,1.0,,,2.0,2.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.2,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,1160.0,19,-4.0,39,38,28,32,6.0,77,,1.0,,,,3.0,,3.0,3.0,37.0,,3.0,3.0,,,,,,,,,1,1,1.0,,1.0,1.0,3.0,4.0,6.0,2.0,1.0,,1.0,3.0,28,,,0.25,0.375,,15.555555555555555,,,,0.3333333333333333,,,,,,0.35856666666666664,0.36924999999999997,1.0,12.6,,0.717948717948718,,,,,,,,2.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,1161.0,19,,38,35,15,27,8.0,73,1.0,1.0,,,3.0,6.0,,,6.0,34.0,,,4.0,2.0,,1.0,1.0,,1.0,2.0,2.0,3,3,3.0,,3.0,1.0,1.0,2.0,2.0,,,,,4.0,15,0.5,0.5,0.42857142857142855,0.5,,21.27659574468085,0.18181818181818182,0.1875,0.3333333333333333,0.16666666666666666,1.0,1.0,,,0.16666666666666666,0.4281333333333333,0.3780333333333334,0.6666666666666666,9.666666666666666,,0.39473684210526316,,1.0,,,,,2.0,4.0,,,,,,2.0,3.0,4.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,,0.6666666666666666,,0.16666666666666666,,,,,,,,,,0.16666666666666666,,,0.6666666666666666,0.5,0.5,0.5,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,1.0,,,1.0,,,,,,1.0,,,0.2,,,,0.3333333333333333,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,1568.0,26,-21.0,50,50,16,38,10.0,100,2.0,5.0,,,4.0,11.0,,,8.0,60.0,,,2.0,4.0,,,,,,,1.0,3,5,,,1.0,,1.0,1.0,,,,,,2.0,16,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5,,19.35483870967742,0.1,0.13333333333333333,0.16666666666666666,0.45454545454545453,0.4,0.4,,,0.45454545454545453,0.4938909090909091,0.47195,0.25,8.418181818181818,,0.32,2.0,5.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,3.0,2.0,1.0,2.0,4.0,,,4.0,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,0.5,0.6666666666666666,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.36363636363636365,1.0,1.0,0.25,0.08,0.06666666666666667,0.125,0.125,,,0.45454545454545453,0.4,1.0,0.09090909090909091,,,,,,,1.0,0.3333333333333333,0.5,1.0,,0.6027,,,0.25,,,,,,0.6,,,1.0,,,,2.0,,1.0,,,0.2,,,,0.3333333333333333,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,1610612748,John Wallace,John Wallace,961,MIA,803.0,13,10.0,25,26,18,25,3.0,51,1.0,4.0,,,3.0,7.0,,2.0,8.0,19.0,,2.0,6.0,6.0,,,,,,,2.0,2,3,1.0,,1.0,,1.0,2.0,3.0,1.0,,,,6.0,18,0.42857142857142855,0.42857142857142855,0.5,0.5,,32.14285714285714,0.2,0.16666666666666666,0.14285714285714285,0.5714285714285714,0.25,0.25,,,0.14285714285714285,0.3984571428571429,0.4083,0.75,14.114285714285714,,0.72,1.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,2.0,5.0,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,0.4,1.0,0.4,1.0,,,,,0.1111111111111111,0.1111111111111111,,,0.5,,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,,0.2,1.0,,0.4274,0.14285714285714285,0.14285714285714285,0.25,,,,,,,,,,,,,2.0,,,,1.0,,,0.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,1610612748,Bimbo Coles,Bimbo Coles,902,MIA,42.0,1,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,1.0,1,1,,,,,,,,,,,,,1,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,153815.0,2564,82.0,4707,4713,1353,1502,604.0,9420,34.0,115.0,370.0,104.0,125.0,329.0,431.0,101.0,834.0,4729.0,117.0,61.0,243.0,196.0,366.0,273.0,370.0,111.0,129.0,837.0,150.0,199,225,46.0,2.0,127.0,45.0,83.0,209.0,130.0,29.0,16.0,4.0,17.0,243.0,1353,0.3799392097264438,0.48223684210526313,0.5060901339829477,0.5170940170940171,0.5671052631578948,17.459439528023598,0.08645533141210375,0.08746095493083444,0.09836065573770492,0.1513157894736842,0.2956521739130435,0.2982456140350877,0.4868421052631579,0.5252525252525253,0.7513157894736842,0.5150617063492063,0.5063002564102566,0.29136690647482016,8.475987841945289,25.027378190255224,0.2874442319949012,69.0,140.0,4.0,14.0,16.0,37.0,22.0,74.0,140.0,161.0,7.0,24.0,72.0,22.0,81.0,54.0,411.0,140.0,16.0,33.0,19.0,3.0,26.0,9.0,114.0,55.0,81.0,29.0,21.0,4.0,4.0,3.0,34.0,4.0,0.216,0.216,0.8509316770186336,0.37354988399071926,0.3770491803278688,0.2916666666666667,0.2716049382716049,0.4492753623188406,0.4595959595959596,0.4864864864864865,0.0486322188449848,0.08108108108108109,0.6377952755905512,0.01875,0.011091652072387624,0.011154011154011155,0.013307984790874524,0.01327433628318584,0.0688976377952756,0.020089285714285716,0.18421052631578946,0.4928571428571429,0.5267175572519084,0.09736842105263158,0.2972972972972973,0.3235294117647059,0.09090909090909091,0.3783783783783784,0.3783783783783784,0.8428571428571429,0.2028985507246377,0.2857142857142857,0.18686868686868688,0.43243243243243246,0.3825136612021858,0.5170229999999999,0.04419191919191919,0.09444444444444444,0.08633093525179857,61.0,13.0,97.0,66.0,4.0,0.06428571428571428,0.08525345622119816,0.2898550724637681,0.14705882352941177,0.08026315789473684,0.06565656565656566,10.0,,7.0,46.0,8.0,42.0,0.09090909090909091,0.011326860841423949,0.00816326530612245,0.014256619144602852,0.09319899244332494,,59.0,,False,21.0,3.0,7.0,7.0,13.0,38.0,39.0,16.0,45.0,46.0,72.0,4.0,31.0,60.0,3.0,1.0,1.0,1.0,8.0,9.0,3.0,0.35555555555555557,0.39316239316239315,0.008695652173913044,0.08256880733944955,0.5294117647058824,0.3442622950819672,0.3442622950819672,0.9047619047619048,0.5,0.10144927536231885,0.42857142857142855,1.0,0.5507246376811594,0.34210526315789475,1.0,0.5384615384615384,0.375,0.0023148148148148147,,,,,,,,,,,
