EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceArc3FGA,Technical Free Throw Trips,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,HeaveMakes,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,BlockedCorner3,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,8247.0,137,-29.0,239,250,122,116,32.0,489,9.0,12.0,5.0,6.0,4.0,18,14.0,32,5.0,39.0,252,6.0,10.0,3.0,18.0,20.0,8.0,6.0,8.0,2.0,,18.0,3.0,9.0,12.0,14.0,8.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,6.0,5.0,1.0,1.0,18.0,122,0.7142857142857143,0.7142857142857143,0.4375,0.6,0.4473684210526316,0.625,0.47435897435897434,0.6923076923076923,15.52346570397112,0.75,0.09090909090909091,0.15789473684210525,0.1016949152542373,0.15217391304347827,0.07142857142857142,0.3157894736842105,0.75,0.75,0.47368421052631576,0.2222222222222222,0.2222222222222222,1.0,0.5,0.8333333333333334,0.47368421052631576,0.48738815789473683,0.5282333333333334,0.02631578947368421,0.03125,0.46153846153846156,10.6375,0.5104602510460251,1.0,1.0,1.0,2.0,2.0,5.0,2.0,6.0,3.0,3.0,,6.0,6.0,,5.0,2.0,,2.0,1.0,1.0,4.0,2.0,,,2.0,1.0,4.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,4.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.15789473684210525,,,,,,0.125,0.018691588785046728,,,,0.07692307692307693,0.3333333333333333,0.04,0.03571428571428571,0.4,0.05,1.0,0.6666666666666666,0.05263157894736842,0.5,0.5,,0.13157894736842105,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,0.4,0.4364666666666667,0.15384615384615385,24.566666666666666,,1.0,,,,,1.0,2.0,,,1.0,2.0,,,0.5,,0.02631578947368421,,,,,,,,,0.16666666666666666,0.5,,,,,,,,2.0,,,,,,,,True,,,,,,,,,,,,
297,1610612751,Alonzo Mourning,Alonzo Mourning,297,NJN,2871.0,48,-10.0,86,86,22,17,13.0,172,2.0,5.0,,1.0,,4,4.0,12,6.0,14.0,87,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,,,2.0,,2.0,3.0,4.0,,,2.0,,,2.0,4.0,3.0,1.0,7.0,6.0,,2.0,4.0,22,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4666666666666667,0.6666666666666666,18.81188118811881,0.5,0.06451612903225806,,0.05263157894736842,0.06666666666666667,,0.4166666666666667,0.4,0.5,0.3333333333333333,,,,0.5,,0.4166666666666667,0.44002500000000005,0.41485,0.14285714285714285,0.14285714285714285,0.2857142857142857,8.266666666666666,0.2558139534883721,2.0,2.0,2.0,3.0,,,,,2.0,2.0,,4.0,,2.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,2.0,,,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,0.08333333333333333,0.2,,0.5,0.02857142857142857,,0.025,,,0.0625,,,0.2,,,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,1.0,,,0.56665,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,13165.0,219,-48.0,395,407,109,116,51.0,802,19.0,37.0,3.0,10.0,4.0,12,25.0,53,12.0,77.0,401,6.0,16.0,5.0,20.0,26.0,24.0,23.0,24.0,17.0,1.0,49.0,4.0,26.0,34.0,46.0,12.0,6.0,13.0,1.0,9.0,6.0,19.0,7.0,15.0,28.0,15.0,2.0,6.0,20.0,109,0.52,0.5909090909090909,0.4716981132075472,0.375,0.43333333333333335,0.32608695652173914,0.4691358024691358,0.38461538461538464,21.83406113537118,0.6842105263157895,0.16149068322981366,0.11764705882352941,0.15384615384615385,0.13333333333333333,0.10714285714285714,0.49333333333333335,0.5135135135135135,0.5588235294117647,0.16,0.3333333333333333,0.3333333333333333,0.75,0.43478260869565216,0.3,0.7866666666666666,0.5213186666666668,0.4994760869565218,0.0759493670886076,0.10526315789473684,0.2597402597402597,4.70377358490566,0.2759493670886076,3.0,7.0,2.0,4.0,5.0,19.0,5.0,22.0,3.0,9.0,,6.0,12.0,6.0,19.0,5.0,3.0,1.0,1.0,,5.0,1.0,11.0,4.0,12.0,4.0,6.0,,4.0,1.0,1.0,4.0,2.0,3.0,2.0,,3.0,2.0,,,0.8,0.22727272727272727,0.22727272727272727,0.3333333333333333,0.3,0.3,0.29333333333333333,0.05660377358490566,0.08108108108108109,,0.3076923076923077,0.07051282051282051,0.024390243902439025,0.06091370558375635,0.10344827586206896,0.05,0.05172413793103448,0.03125,,0.20588235294117646,0.1891891891891892,0.16666666666666666,0.0975609756097561,0.6666666666666666,0.47368421052631576,0.05333333333333334,0.5,0.5,0.5,0.25333333333333335,0.2631578947368421,0.2631578947368421,0.8,0.7,0.42857142857142855,,0.2631578947368421,0.5454714285714286,0.07792207792207792,24.940909090909088,,3.0,,1.0,,,1.0,7.0,,1.0,1.0,7.0,3.0,,0.14285714285714285,,0.04,,,,0.1,,,,,0.30434782608695654,0.14285714285714285,1.0,1.0,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,5041.0,84,4.0,154,160,71,45,27.0,314,6.0,12.0,3.0,4.0,1.0,9,8.0,29,4.0,29.0,167,3.0,11.0,4.0,10.0,6.0,10.0,4.0,5.0,1.0,1.0,11.0,1.0,6.0,8.0,15.0,4.0,,4.0,,4.0,2.0,6.0,1.0,8.0,11.0,6.0,,1.0,10.0,71,0.375,0.42857142857142855,0.27586206896551724,0.2727272727272727,0.33783783783783783,0.21428571428571427,0.3625,0.29411764705882354,25.0,0.6666666666666666,0.10714285714285714,0.08333333333333333,0.10294117647058823,0.07142857142857142,,0.32432432432432434,0.5,0.6666666666666666,0.24324324324324326,0.1111111111111111,0.125,1.0,0.2857142857142857,0.75,0.5405405405405406,0.5014652777777777,0.5105923076923077,0.02631578947368421,0.03333333333333333,0.3448275862068966,8.455172413793104,0.461038961038961,3.0,5.0,1.0,8.0,,3.0,3.0,8.0,3.0,5.0,2.0,8.0,9.0,2.0,2.0,,4.0,1.0,,1.0,2.0,,7.0,1.0,7.0,,4.0,,,,,2.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,0.375,0.42857142857142855,0.6,0.6,0.6666666666666666,0.21621621621621623,0.13793103448275862,0.25,,0.14285714285714285,0.1206896551724138,,0.09333333333333334,0.2777777777777778,0.058823529411764705,0.043478260869565216,,,0.18181818181818182,0.11764705882352941,0.5,,,0.3333333333333333,0.21621621621621623,0.125,0.125,,0.08108108108108109,,,,1.0,0.6,,,0.56414,0.27586206896551724,25.825000000000003,3.0,5.0,,,,1.0,,2.0,,,,3.0,,,,0.1111111111111111,0.13513513513513514,0.6,0.6,1.0,,,,0.07142857142857142,,0.14285714285714285,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
77,1610612751,Doug Overton,Doug Overton,77,NJN,350.0,6,-5.0,12,11,2,7,3.0,23,,,,,1.0,2,1.0,3,,2.0,9,,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,20.0,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,0.3786,,,,,15.0,0.16666666666666666,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
93,1610612751,Hubert Davis,Hubert Davis,93,NJN,1442.0,24,-1.0,51,49,14,22,5.0,100,1.0,3.0,,2.0,,4,1.0,8,2.0,4.0,42,,4.0,2.0,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,3.0,4.0,5.0,,,,,,1.0,1.0,,,2.0,2.0,,,2.0,14,1.0,1.0,0.125,,0.125,,0.2222222222222222,0.2,18.18181818181818,,0.23076923076923078,0.16666666666666666,0.21052631578947367,0.2,0.25,0.375,0.3333333333333333,0.3333333333333333,0.5,,,,0.5,,0.375,0.419275,0.421725,,,0.5,10.725,0.27450980392156865,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,0.125,,1.0,,0.045454545454545456,,0.043478260869565216,,,0.08333333333333333,,,,0.3333333333333333,,,,1.0,0.125,,,,,,,,1.0,,,,0.5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
924,1610612751,Anthony Goldwire,Anthony Goldwire,924,NJN,157.0,3,,5,6,5,6,,11,,1.0,,1.0,2.0,2,2.0,3,,4.0,9,2.0,3.0,,4.0,4.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,4.0,5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,60.0,,,,,,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4241333333333333,0.4241333333333333,,,1.0,14.466666666666667,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
123,1610612751,Robert Pack,Robert Pack,123,NJN,11968.0,199,-60.0,362,366,66,67,42.0,728,8.0,14.0,1.0,2.0,6.0,29,17.0,47,2.0,36.0,346,4.0,6.0,2.0,10.0,10.0,24.0,22.0,24.0,8.0,6.0,50.0,2.0,7.0,10.0,14.0,11.0,5.0,12.0,1.0,11.0,2.0,14.0,3.0,7.0,18.0,3.0,,,10.0,66,0.29411764705882354,0.29411764705882354,0.3617021276595745,0.6666666666666666,0.3617021276595745,0.6666666666666666,0.375,0.7142857142857143,15.048543689320388,0.8571428571428571,0.051094890510948905,0.046511627906976744,0.05,0.04838709677419355,0.04,0.2978723404255319,0.5714285714285714,0.8888888888888888,0.6170212765957447,0.20689655172413793,0.21428571428571427,0.5,0.3333333333333333,0.5,0.2978723404255319,0.4421999999999999,0.43071666666666664,,,0.2777777777777778,12.004255319148937,0.18232044198895028,1.0,2.0,3.0,4.0,,,,,1.0,4.0,,2.0,,,,,6.0,2.0,1.0,1.0,8.0,1.0,3.0,1.0,4.0,,6.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.25,0.25,0.25,,0.1276595744680851,0.35714285714285715,,0.09090909090909091,0.018518518518518517,0.03571428571428571,0.021052631578947368,,0.04,0.02040816326530612,0.045454545454545456,,0.022222222222222223,0.1,0.05555555555555555,,,0.25,0.0851063829787234,0.75,0.75,,,,,,0.5,0.5,1.0,,0.479325,0.05555555555555555,,,,,,,,,,,,,,,,,0.034482758620689655,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,False,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,61446.0,1024,-8.0,1931,1936,528,554,220.0,3867,82.0,126.0,23.0,33.0,22.0,55,129.0,249,82.0,340.0,1891,31.0,53.0,38.0,100.0,200.0,58.0,55.0,62.0,38.0,4.0,131.0,27.0,115.0,153.0,232.0,27.0,16.0,36.0,10.0,18.0,32.0,68.0,11.0,88.0,137.0,120.0,18.0,61.0,100.0,528,0.7751937984496124,0.8849557522123894,0.5180722891566265,0.5849056603773585,0.5139442231075697,0.5636363636363636,0.5629139072847682,0.6329113924050633,16.848816029143897,0.5294117647058824,0.15753424657534246,0.140625,0.1540130151843818,0.17313432835820897,0.14788732394366197,0.50199203187251,0.6507936507936508,0.7068965517241379,0.21912350597609562,0.4,0.4074074074074074,1.0,0.6,0.696969696969697,0.5099601593625498,0.47840839999999996,0.4930944444444445,0.20748299319727892,0.2089041095890411,0.29411764705882354,6.055421686746988,0.2734334541688244,18.0,38.0,25.0,68.0,,2.0,,2.0,21.0,43.0,15.0,57.0,,32.0,1.0,,15.0,7.0,6.0,1.0,13.0,16.0,61.0,11.0,79.0,12.0,11.0,2.0,18.0,5.0,2.0,9.0,8.0,42.0,33.0,1.0,43.0,28.0,,8.0,,,,0.4883720930232558,0.4883720930232558,0.5377358490566038,0.00796812749003984,0.060240963855421686,0.07936507936507936,0.058823529411764705,0.171875,0.08243243243243244,0.08839779005524862,0.08360477741585233,0.11261261261261261,0.0783132530120482,0.06534090909090909,0.07534246575342465,0.14285714285714285,0.16589861751152074,0.11797752808988764,0.12,0.11428571428571428,0.6511627906976745,0.7560975609756098,0.27091633466135456,0.36764705882352944,0.390625,0.64,0.00796812749003984,,,,0.8837209302325582,0.47368421052631576,0.1111111111111111,,0.5459684210526315,0.1676470588235294,35.4,,,,,,,,2.0,,,,2.0,,,,0.01818181818181818,,,,,,,,,,0.03636363636363636,,5.0,8.0,,1.0,,,,,,2.0,0.03508771929824561,,,,,False,1.0,1.0,1.0,1.0,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,127903.0,2132,220.0,3998,4014,1035,939,461.0,8012,236.0,355.0,55.0,90.0,77.0,216,409.0,831,191.0,1027.0,3825,84.0,174.0,71.0,242.0,558.0,260.0,123.0,151.0,64.0,9.0,330.0,79.0,339.0,464.0,586.0,92.0,44.0,84.0,9.0,40.0,72.0,156.0,41.0,89.0,220.0,276.0,26.0,127.0,242.0,1035,0.6821515892420538,0.7581521739130435,0.49217809867629364,0.4827586206896552,0.4900351699882767,0.45478723404255317,0.5250511247443763,0.5020746887966805,24.93397887323944,0.5384615384615384,0.2164750957854406,0.1876484560570071,0.21036738802214394,0.22096317280453256,0.1891025641025641,0.41617819460726846,0.6647887323943662,0.7421383647798742,0.2532239155920281,0.35648148148148145,0.3598130841121495,0.8441558441558441,0.4787234042553192,0.6111111111111112,0.44196951934349354,0.4722229142185663,0.48655860215053753,0.1331236897274633,0.13626609442060086,0.23563777994157742,7.217087845968714,0.25887943971985994,61.0,100.0,96.0,260.0,3.0,18.0,6.0,22.0,66.0,127.0,24.0,159.0,18.0,82.0,17.0,3.0,61.0,28.0,21.0,7.0,50.0,23.0,99.0,46.0,122.0,19.0,48.0,6.0,44.0,15.0,13.0,35.0,24.0,78.0,59.0,4.0,80.0,49.0,2.0,26.0,1.0,0.2727272727272727,0.2857142857142857,0.5196850393700787,0.5192307692307693,0.5408163265306123,0.02579132473622509,0.07340553549939831,0.10422535211267606,0.08461538461538462,0.46,0.06403622250970246,0.06686046511627906,0.06455026455026455,0.10504201680672269,0.05459057071960298,0.04047976011994003,0.056140350877192984,0.11864406779661017,0.1759465478841871,0.25304136253041365,0.1834862385321101,0.051490514905149054,0.6125,0.7076271186440678,0.3048065650644783,0.36923076923076925,0.40336134453781514,0.4895833333333333,0.021101992966002344,0.16666666666666666,0.16666666666666666,1.0,0.7692307692307693,0.61,0.2786885245901639,0.17647058823529413,0.5238117647058823,0.15481986368062317,26.331818181818186,3.0,4.0,1.0,1.0,1.0,2.0,,12.0,1.0,3.0,1.0,14.0,,0.3333333333333333,0.07142857142857142,0.009259259259259259,0.004689331770222743,0.75,0.75,1.0,0.007692307692307693,1.0,1.0,0.010638297872340425,0.5,0.06382978723404255,,21.0,15.0,1.0,1.0,,,2.0,,0.015384615384615385,,,,,,,False,2.0,1.0,12.0,2.0,1.0,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,176503.0,2942,340.0,5534,5520,1398,1308,611.0,11054,292.0,451.0,65.0,108.0,128.0,318,477.0,928,339.0,1425.0,5374,106.0,209.0,128.0,391.0,650.0,304.0,248.0,296.0,132.0,27.0,640.0,63.0,223.0,330.0,432.0,82.0,63.0,99.0,19.0,54.0,82.0,181.0,37.0,79.0,209.0,448.0,39.0,202.0,391.0,1398,0.6813417190775681,0.7034632034632035,0.5140086206896551,0.507177033492823,0.5176358436606292,0.5281124497991968,0.568635275339186,0.5924242424242424,22.881761608425084,0.5469613259668509,0.10613993336506425,0.11229946524064172,0.10743801652892562,0.1267605633802817,0.11004784688995216,0.4299332697807436,0.647450110864745,0.7209876543209877,0.3031458531935176,0.4025157232704403,0.41025641025641024,0.7265625,0.43373493975903615,0.6018518518518519,0.5452812202097236,0.5094456583969466,0.5065126506024097,0.1674917491749175,0.1851512373968836,0.2743859649122807,7.886745689655174,0.2526201662450307,32.0,61.0,57.0,159.0,23.0,72.0,44.0,121.0,45.0,98.0,29.0,128.0,117.0,30.0,72.0,23.0,67.0,48.0,41.0,7.0,89.0,26.0,73.0,44.0,102.0,13.0,19.0,15.0,45.0,7.0,15.0,27.0,41.0,25.0,19.0,3.0,28.0,12.0,1.0,33.0,0.8863636363636364,0.36363636363636365,0.36363636363636365,0.45918367346938777,0.4230769230769231,0.47761194029850745,0.11534795042897998,0.07219827586206896,0.10199556541019955,0.09433962264150944,0.3120567375886525,0.03512993262752647,0.049523809523809526,0.03803303880138302,0.03732503888024884,0.045081967213114756,0.028511087645195353,0.05542725173210162,0.021739130434782608,0.0770440251572327,0.10516605166051661,0.11888111888111888,0.028634361233480177,0.42857142857142855,0.7191780821917808,0.1515729265967588,0.3584905660377358,0.3958333333333333,0.38596491228070173,0.06863679694947569,0.3194444444444444,0.323943661971831,0.782608695652174,0.5213675213675214,0.5245901639344263,0.3125,0.3194444444444444,0.5009848484848485,0.08982456140350877,24.562809917355377,21.0,49.0,1.0,6.0,9.0,16.0,8.0,24.0,3.0,19.0,17.0,40.0,15.0,0.15789473684210525,0.425,0.018867924528301886,0.04671115347950429,0.42857142857142855,0.42857142857142855,1.0,0.05128205128205128,0.16666666666666666,1.0,0.0642570281124498,0.5625,0.0963855421686747,0.3333333333333333,18.0,3.0,4.0,,3.0,,13.0,,0.1111111111111111,3.0,0.02,,2.0,0.15384615384615385,1.0,False,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.008264462809917356,0.013888888888888888,0.008264462809917356,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,78428.0,1307,104.0,2420,2425,609,684,266.0,4845,34.0,52.0,4.0,9.0,83.0,221,132.0,321,57.0,420.0,2360,25.0,71.0,19.0,105.0,214.0,50.0,93.0,122.0,47.0,9.0,273.0,16.0,67.0,85.0,120.0,29.0,11.0,29.0,12.0,19.0,17.0,46.0,6.0,16.0,62.0,65.0,6.0,25.0,105.0,609,0.8106060606060606,0.8294573643410853,0.411214953271028,0.352112676056338,0.44376528117359415,0.4215686274509804,0.47465437788018433,0.4642857142857143,17.634092578986042,0.6304347826086957,0.0708245243128964,0.064,0.06939799331103678,0.08944954128440367,0.06735751295336788,0.1271393643031785,0.6538461538461539,0.7555555555555555,0.5403422982885085,0.3755656108597285,0.3789954337899543,0.8674698795180723,0.08823529411764706,0.4444444444444444,0.3422982885085575,0.4522614914425427,0.43556862745098035,0.06060606060606061,0.07352941176470588,0.25,14.71993769470405,0.2516528925619835,7.0,10.0,15.0,48.0,24.0,65.0,33.0,88.0,11.0,29.0,6.0,40.0,96.0,6.0,65.0,24.0,13.0,29.0,16.0,13.0,37.0,7.0,27.0,2.0,35.0,2.0,18.0,2.0,10.0,,4.0,,5.0,,,,1.0,1.0,,17.0,0.9696969696969697,0.375,0.375,0.3793103448275862,0.4473684210526316,0.4878048780487805,0.21515892420537897,0.040498442367601244,0.1346153846153846,0.08333333333333333,0.027777777777777776,0.03146853146853147,0.02766798418972332,0.0306030603060306,0.021551724137931036,0.04790419161676647,0.030501089324618737,0.02926829268292683,0.020833333333333332,0.05734767025089606,0.05194805194805195,0.05263157894736842,0.009009009009009009,1.0,0.7941176470588235,0.11735941320293398,0.3125,0.3409090909090909,0.5333333333333333,0.15892420537897312,0.36923076923076925,0.375,0.9583333333333334,0.2631578947368421,0.7,0.42857142857142855,0.36923076923076925,0.4685611111111111,0.09523809523809523,24.714772727272727,9.0,23.0,,2.0,3.0,5.0,9.0,26.0,4.0,9.0,12.0,31.0,3.0,0.4444444444444444,0.3870967741935484,0.00904977375565611,0.05623471882640587,0.391304347826087,0.391304347826087,1.0,0.05263157894736842,,,0.049019607843137254,0.6,0.2549019607843137,0.34615384615384615,2.0,,,,,,7.0,8.0,0.18421052631578946,1.0,0.01818181818181818,,4.0,0.5714285714285714,1.0,False,1.0,1.0,,,,1.0,,1.0,0.011363636363636364,0.015384615384615385,0.011235955056179775,
