EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceFtPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3FGM,LostBallTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTOffRebounds,SelfOReb,BlockedShortMidRange,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,LongMidRangePctBlocked,2pt And 1 Free Throw Trips,on,Offensive Fouls,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,2748.0,46,-26.0,79,83,9.0,18.0,9.0,162,3.0,1.0,3.0,6.0,3.0,9,1.0,7.0,103,1.0,3.0,1.0,3.0,2.0,4.0,1.0,7.0,7.0,2.0,5.0,14.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35,0.375,0.1111111111111111,0.3333333333333333,15.217391304347826,0.25,0.06451612903225806,0.04878048780487805,0.125,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4426888888888889,0.41276666666666667,0.42857142857142855,12.699999999999998,0.11392405063291139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612737,Stephen Jackson,Stephen Jackson,1536,ATL,2195.0,37,,66,69,14.0,19.0,7.0,135,6.0,1.0,1.0,6.0,5.0,13,2.0,15.0,64,1.0,2.0,,2.0,4.0,6.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,4.0,7.0,2.0,,2.0,14.0,0.4,0.5,0.38461538461538464,0.5,0.3611111111111111,0.3333333333333333,0.39473684210526316,0.3333333333333333,0.07692307692307693,0.16666666666666666,25.974025974025974,,0.034482758620689655,0.02564102564102564,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.6111111111111112,0.5014944444444445,0.5583166666666667,0.13333333333333333,9.123076923076924,0.21212121212121213,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.2777777777777778,0.03571428571428571,0.03125,0.09090909090909091,0.25,0.5,0.6,0.6666666666666666,0.05555555555555555,1.0,1.0,0.16666666666666666,0.1111111111111111,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5799,0.05263157894736842,0.07142857142857142,0.13333333333333333,23.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,2803.0,47,-9.0,89,88,19.0,16.0,12.0,177,4.0,,1.0,2.0,10.0,18,2.0,22.0,86,3.0,3.0,1.0,7.0,10.0,10.0,2.0,,,,,,4.0,6.0,11.0,,1.0,,3.0,3.0,1.0,4.0,7.0,4.0,1.0,7.0,19.0,0.5,0.625,0.5555555555555556,1.0,0.5555555555555556,1.0,0.55,0.875,0.1111111111111111,0.25,21.904761904761905,,0.1111111111111111,0.10869565217391304,,0.1875,0.2222222222222222,0.1111111111111111,0.5,0.5,1.0,,0.2222222222222222,0.41962777777777777,0.39019999999999994,0.3181818181818182,7.372222222222222,0.21348314606741572,3.0,2.0,2.0,,6.0,12.0,,,,,,,4.0,4.0,9.0,,,4.0,,,,4.0,5.0,1.0,,1.0,,,,1.0,1.0,0.9,,0.11428571428571428,0.11904761904761904,0.3076923076923077,0.09090909090909091,0.75,1.0,,0.6666666666666666,0.5,0.5454545454545454,,,,,,0.5,1.0,,,,0.47733333333333333,0.05263157894736842,0.05263157894736842,0.4090909090909091,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.1,0.14285714285714285,0.25,0.3333333333333333,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,1944.0,32,-12.0,58,59,7.0,14.0,7.0,117,6.0,1.0,3.0,4.0,7.0,10,4.0,21.0,68,1.0,2.0,1.0,3.0,6.0,8.0,2.0,1.0,1.0,,1.0,2.0,3.0,3.0,3.0,3.0,,1.0,,3.0,,2.0,2.0,6.0,,3.0,7.0,0.42857142857142855,0.42857142857142855,0.7,0.5,0.6538461538461539,0.5,0.65625,0.5,0.2,0.3333333333333333,28.35820895522388,1.0,0.125,0.09375,0.25,0.2,0.46153846153846156,0.3076923076923077,0.75,0.75,0.3333333333333333,0.5,0.6923076923076923,0.5144692307692308,0.38885000000000003,0.14285714285714285,7.109999999999999,0.1206896551724138,4.0,,,1.0,,,1.0,,2.0,,1.0,3.0,,,1.0,,3.0,,2.0,,,,,3.0,2.0,3.0,1.0,0.3333333333333333,0.3333333333333333,,,0.5,0.23076923076923078,,,,,0.6666666666666666,1.0,0.5,,,,0.07692307692307693,0.15384615384615385,,,,,,1.0,,,,0.1875,0.23076923076923078,0.047619047619047616,24.46666666666667,1.0,,,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,4084.0,68,-29.0,123,127,21.0,31.0,15.0,250,10.0,3.0,3.0,4.0,10.0,21,4.0,24.0,142,2.0,3.0,2.0,6.0,12.0,8.0,2.0,2.0,2.0,2.0,,4.0,6.0,10.0,21.0,3.0,,3.0,,3.0,,1.0,1.0,6.0,1.0,6.0,21.0,0.6,1.0,0.47619047619047616,0.6666666666666666,0.47619047619047616,0.6666666666666666,0.5,0.75,0.09523809523809523,0.1,19.014084507042256,1.0,0.125,0.15151515151515152,0.2,0.11538461538461539,0.47619047619047616,0.19047619047619047,0.75,0.75,1.0,1.0,0.47619047619047616,0.4778095238095239,0.5590333333333334,0.25,6.671428571428571,0.17073170731707318,6.0,4.0,8.0,2.0,1.0,7.0,,,,,,,4.0,8.0,9.0,,,8.0,,,,8.0,11.0,1.0,,2.0,,,,0.5,0.5,0.5,,0.17391304347826086,0.18518518518518517,0.25,0.08333333333333333,0.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.16666666666666666,,,,,,1.0,0.5,0.6666666666666666,,,0.6072285714285715,0.08695652173913043,0.08695652173913043,0.375,,1.0,2.0,4.0,,1.0,2.0,,2.0,1.0,,0.14285714285714285,,0.2222222222222222,0.25,0.25,0.2,0.5,1.0,,,,,,1.0,1.0,2.0,0.2,0.125,0.14285714285714285,0.25,0.23076923076923078,0.1111111111111111,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,3143.0,52,-21.0,93,98,18.0,20.0,12.0,191,3.0,,2.0,3.0,3.0,6,3.0,9.0,112,,,1.0,1.0,6.0,,,7.0,9.0,3.0,,20.0,7.0,10.0,10.0,2.0,2.0,1.0,6.0,8.0,,2.0,3.0,4.0,1.0,1.0,18.0,1.0,1.0,0.5,,0.5,,0.5625,0.5,,,14.814814814814813,0.25,0.1891891891891892,0.16326530612244897,0.14285714285714285,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.5,0.4599333333333333,,0.1111111111111111,8.716666666666667,0.1935483870967742,1.0,,,,,,,,,,,,2.0,2.0,4.0,,,,,,4.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.35545000000000004,0.14285714285714285,0.14285714285714285,0.4444444444444444,,,,1.0,2.0,1.0,,,,,,,1.0,0.08333333333333333,,,,,,,1.0,,,,,,,,,,,0.1,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,555.0,9,-9.0,14,18,,,,32,1.0,,,,1.0,1,,2.0,24,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,7.142857142857142,,,0.1111111111111111,,,1.0,,,,,,1.0,0.6113,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0.25,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,393.0,7,-9.0,11,12,2.0,9.0,1.0,23,,,,1.0,,1,,,19,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,7.692307692307692,,,0.3333333333333333,,,,1.0,,,,,,0.4082,,,14.6,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,1117.0,19,-16.0,38,37,7.0,2.0,3.0,75,,,2.0,3.0,2.0,6,2.0,6.0,37,,2.0,,,,4.0,3.0,,,,,,,1.0,1.0,3.0,,3.0,3.0,6.0,,1.0,1.0,2.0,,,7.0,,,0.3333333333333333,,0.2857142857142857,,0.375,,0.5,,33.333333333333336,0.5,,0.05263157894736842,,,,0.42857142857142855,0.6666666666666666,1.0,,,0.14285714285714285,0.42355714285714285,0.3886,,13.949999999999998,0.18421052631578946,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,0.42857142857142855,,,0.14285714285714285,,,,,,,,,,,0.125,0.14285714285714285,,23.3,,,1.0,,,,,,,,0.6666666666666666,,0.14285714285714285,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,637.0,11,-5.0,20,20,4.0,10.0,4.0,40,2.0,1.0,,1.0,1.0,3,,2.0,22,,1.0,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,2.0,,,,4.0,,,0.3333333333333333,,0.25,,0.25,,,,17.391304347826086,,,,,,0.5,0.25,,,,0.5,0.75,0.58265,0.565,,7.066666666666666,0.2,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,0.25,,,,,0.5,0.5,,,,,,0.25,,,,,,,0.5,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
