EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceArc3FGM,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PtsPutbacks,Travels,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,HeaveAttempts,Clear Path Fouls,SecondChanceAtRimPctAssisted,OffensiveGoaltends,Blocked3s,BlockedArc3,on,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes
120,1610612740,Steven Smith,Steven Smith,120,NOH,13415.0,224,-3,416,411,139,111,56,827,4.0,8.0,3.0,11.0,19.0,7.0,17,6.0,14.0,1.0,3.0,2.0,4.0,6.0,19.0,2.0,2.0,10.0,22.0,44,12.0,33.0,23,103,432,1.0,3.0,1.0,5.0,4.0,9.0,3.0,10.0,4.0,14.0,17.0,35.0,26.0,18.0,30.0,6.0,19.0,6.0,3.0,11.0,3.0,14.0,2.0,1.0,6.0,1.0,4.0,31.0,1.0,2.0,1.0,2.0,10.0,1.0,13.0,4.0,17.0,3.0,2.0,1.0,6.0,3.0,3.0,1.0,3.0,1.0,9,1.0,2.0,10.0,18.0,3.0,1.0,24,3.0,3.0,1.0,6.0,35.0,139,2.0,0.5909090909090909,0.5909090909090909,0.8333333333333334,0.36363636363636365,0.2,0.2857142857142857,0.36363636363636365,0.5,0.3333333333333333,0.3,0.5194805194805194,0.3125,0.375,0.5747126436781609,0.45,0.53125,0.42857142857142855,0.06818181818181818,0.25,0.05263157894736842,19.834710743801654,0.6666666666666666,0.05263157894736842,0.09090909090909091,0.07194244604316546,0.014598540145985401,0.04878048780487805,0.01639344262295082,0.06666666666666667,0.015151515151515152,0.04878048780487805,0.021739130434782608,0.1,0.09803921568627451,0.05714285714285714,0.1038961038961039,0.5,0.6666666666666666,0.75,0.24675324675324675,0.5789473684210527,0.6111111111111112,0.5454545454545454,0.22077922077922077,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.18181818181818182,0.42857142857142855,0.42857142857142855,1.0,0.24675324675324675,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.375,0.3333333333333333,1.0,0.25,0.125,0.16666666666666666,0.5,0.4166666666666667,0.2,0.5324675324675324,0.3157894736842105,0.4618138157894737,0.54997,0.4817739130434783,0.04938271604938271,0.06382978723404255,0.029411764705882353,0.08737864077669903,0.33980582524271846,11.079545454545455,24.98787878787879,0.33413461538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
133,1610612740,David Wesley,David Wesley,133,NOH,32588.0,543,-45,1032,1033,367,285,152,2065,9.0,20.0,7.0,2.0,9.0,39.0,87,6.0,24.0,2.0,4.0,1.0,2.0,17.0,52.0,5.0,3.0,11.0,50.0,116,23.0,76.0,33,202,1053,2.0,7.0,4.0,9.0,1.0,17.0,18.0,31.0,4.0,13.0,19.0,67.0,78.0,22.0,60.0,9.0,52.0,17.0,8.0,37.0,8.0,45.0,7.0,1.0,19.0,8.0,10.0,98.0,,5.0,2.0,5.0,19.0,,24.0,7.0,31.0,23.0,13.0,10.0,18.0,13.0,15.0,2.0,5.0,,33,2.0,14.0,20.0,45.0,3.0,7.0,44,3.0,14.0,2.0,5.0,67.0,367,3.0,0.78,0.78,0.8695652173913043,0.3026315789473684,0.4444444444444444,0.3076923076923077,0.3026315789473684,0.43103448275862066,0.2857142857142857,0.5806451612903226,0.4401041666666667,0.5,0.5454545454545454,0.4738095238095238,0.5,0.6111111111111112,0.3958333333333333,0.06896551724137931,0.2,0.1111111111111111,20.16597510373444,0.5454545454545454,,0.08,0.05263157894736842,0.01366120218579235,0.03875968992248062,,0.04897959183673469,0.01006036217303823,0.025,,0.042735042735042736,0.072992700729927,0.053763440860215055,0.10416666666666667,0.45,0.5625,0.6666666666666666,0.046875,0.2222222222222222,0.25,1.0,0.453125,0.4482758620689655,0.4642857142857143,0.7948717948717948,0.125,0.25,0.2608695652173913,1.0,0.2708333333333333,0.3269230769230769,0.3333333333333333,0.8235294117647058,0.25,0.5,1.0,0.3125,0.1590909090909091,0.045454545454545456,0.5,0.25,0.2727272727272727,0.5,0.3269230769230769,0.5047942408376963,0.5252545454545454,0.4846465116279069,0.07804878048780488,0.11023622047244094,0.02564102564102564,0.08415841584158416,0.3316831683168317,15.473275862068967,24.690789473684212,0.3556201550387597,1.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,0.02631578947368421,0.034482758620689655,0.041666666666666664,0.019230769230769232,0.012658227848101266,0.037383177570093455,0.009259259259259259,0.75,0.0625,0.4,1.0,0.5714285714285714,,,,,,,,,,,,,,,,,,True,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,52880.0,881,-67,1623,1651,498,412,216,3274,34.0,70.0,27.0,13.0,42.0,49.0,105,,,,,,,,1.0,,,1.0,96.0,217,,1.0,57,249,1681,17.0,45.0,,,16.0,50.0,24.0,68.0,,1.0,18.0,66.0,146.0,46.0,,,1.0,,14.0,50.0,10.0,60.0,9.0,1.0,24.0,6.0,20.0,130.0,26.0,67.0,5.0,21.0,89.0,13.0,123.0,98.0,221.0,28.0,16.0,12.0,17.0,10.0,19.0,3.0,7.0,,36,8.0,14.0,33.0,61.0,7.0,6.0,66,,29.0,,6.0,66.0,498,11.0,0.7604166666666666,0.8588235294117647,,,,,,0.4423963133640553,0.37777777777777777,0.35294117647058826,0.44036697247706424,0.37777777777777777,0.34782608695652173,0.5020161290322581,0.46296296296296297,0.4125,0.0045871559633027525,0.06451612903225806,0.15714285714285714,0.047619047619047616,15.098351940457205,0.4722222222222222,0.2653061224489796,0.10638297872340426,0.1488294314381271,0.11298482293423272,0.1024390243902439,0.14054054054054055,0.136986301369863,0.11953727506426735,0.09743589743589744,0.1347517730496454,0.13063063063063063,0.17535545023696683,0.1,0.3211009174311927,0.4857142857142857,0.576271186440678,0.5,0.1926605504587156,0.30952380952380953,0.325,0.7692307692307693,0.481651376146789,0.4666666666666667,0.47115384615384615,0.9387755102040817,,,,,0.0045871559633027525,,,,,,,,0.391304347826087,,,0.014492753623188406,,0.3256880733944954,,0.44884266055045874,0.48551621621621616,0.45155797101449274,0.11983471074380166,0.12033195020746888,,0.20080321285140562,0.26506024096385544,10.20599078341014,26.5,0.3068391866913124,28.0,9.0,,,4.0,5.0,5.0,30.0,25.0,,30.0,17.0,,0.009523809523809525,,,0.11440677966101695,0.1393939393939394,0.037383177570093455,0.5666666666666667,0.6222222222222222,,,0.3333333333333333,11.0,22.0,1.0,5.0,1.0,2.0,2.0,0.12962962962962962,0.1590909090909091,0.10909090909090909,0.39285714285714285,,,,,,,True,,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,5711.0,95,3,177,181,67,56,19,358,3.0,7.0,3.0,,1.0,2.0,7,1.0,3.0,1.0,1.0,,1.0,2.0,5.0,2.0,1.0,2.0,5.0,15,3.0,8.0,4,23,178,,,2.0,3.0,,6.0,2.0,6.0,1.0,3.0,4.0,11.0,4.0,6.0,9.0,,5.0,2.0,2.0,21.0,2.0,23.0,1.0,1.0,9.0,5.0,7.0,48.0,,,,1.0,7.0,,8.0,,8.0,6.0,2.0,4.0,8.0,2.0,4.0,,6.0,,12,,4.0,2.0,11.0,,1.0,4,,1.0,,1.0,11.0,67,4.0,0.4,0.4,1.0,0.375,0.6666666666666666,0.3333333333333333,0.375,0.3333333333333333,,0.3333333333333333,0.41304347826086957,1.0,0.3888888888888889,0.46,1.0,0.5,0.34782608695652173,0.13333333333333333,0.2857142857142857,,18.592964824120603,0.6666666666666666,,,0.1,,0.045454545454545456,,0.08695652173913043,,,,0.18181818181818182,0.04,0.0625,0.30434782608695654,0.42857142857142855,0.6,0.3333333333333333,0.043478260869565216,,,,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.21739130434782608,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.1111111111111111,,0.2222222222222222,0.5,0.6521739130434783,0.4,0.5179956521739131,0.56565,0.481,0.041666666666666664,0.0625,,0.2608695652173913,0.4782608695652174,9.026666666666667,24.825,0.3785310734463277,,1.0,1.0,,,2.0,,,,,,,,,,,,0.08695652173913043,,,,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,85113.0,1419,-69,2634,2653,788,680,364,5287,74.0,132.0,35.0,30.0,98.0,38.0,110,,2.0,,1.0,,1.0,1.0,5.0,,1.0,2.0,142.0,340,1.0,7.0,110,397,2687,22.0,61.0,,1.0,10.0,54.0,34.0,93.0,1.0,3.0,50.0,121.0,210.0,74.0,3.0,,3.0,1.0,25.0,59.0,26.0,85.0,21.0,5.0,22.0,10.0,27.0,196.0,10.0,41.0,1.0,30.0,79.0,13.0,122.0,52.0,174.0,55.0,38.0,17.0,47.0,24.0,29.0,4.0,23.0,1.0,76,6.0,19.0,40.0,114.0,6.0,6.0,139,1.0,59.0,,14.0,121.0,788,22.0,0.7394366197183099,0.7954545454545454,1.0,0.14285714285714285,,0.3333333333333333,0.2,0.4176470588235294,0.36065573770491804,0.3655913978494624,0.41354466858789624,0.3548387096774194,0.3697916666666667,0.4794188861985472,0.391304347826087,0.4879032258064516,0.020172910662824207,0.07352941176470588,0.08333333333333333,0.08163265306122448,15.923152067730381,0.618421052631579,0.14606741573033707,0.011627906976744186,0.08144329896907217,0.0431578947368421,0.10344827586206896,0.03134796238244514,0.0865079365079365,0.04018912529550828,0.06,0.024691358024691357,0.03571428571428571,0.12668463611859837,0.10426540284360189,0.3804034582132565,0.5606060606060606,0.6115702479338843,0.7567567567567568,0.2824207492795389,0.30612244897959184,0.3333333333333333,0.5333333333333333,0.3170028818443804,0.34545454545454546,0.36538461538461536,0.868421052631579,0.005763688760806916,,,,0.01440922190201729,0.2,0.25,1.0,0.016129032258064516,,,,0.3645833333333333,0.010416666666666666,,0.020833333333333332,0.5,0.40057636887608067,0.3333333333333333,0.46218313953488377,0.47233297872340424,0.44872947368421046,0.14786967418546365,0.15051020408163265,,0.13602015113350127,0.3047858942065491,8.224117647058822,31.971428571428564,0.29916476841306,32.0,17.0,,1.0,15.0,6.0,7.0,15.0,5.0,5.0,15.0,8.0,0.14285714285714285,0.05454545454545454,,0.2,0.033766233766233764,0.07604562737642585,0.08571428571428572,0.5333333333333333,0.5161290322580645,,,0.4857142857142857,15.0,20.0,10.0,5.0,,1.0,1.0,0.03773584905660377,0.05263157894736842,0.10126582278481013,0.46875,2.0,1.0,0.26666666666666666,,,,True,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,56202.0,937,-124,1715,1726,506,405,235,3441,75.0,137.0,35.0,34.0,100.0,7.0,26,,,,,,,,,,,,116.0,263,,,125,357,1815,22.0,49.0,,,41.0,85.0,29.0,60.0,,,53.0,111.0,154.0,78.0,,,,,30.0,15.0,7.0,22.0,6.0,1.0,7.0,1.0,7.0,51.0,15.0,65.0,,48.0,145.0,21.0,214.0,80.0,294.0,11.0,5.0,6.0,24.0,12.0,45.0,4.0,12.0,,69,5.0,15.0,31.0,89.0,14.0,20.0,157,,64.0,,19.0,111.0,506,2.0,0.6637931034482759,0.7623762376237624,,,,,,0.44106463878326996,0.4489795918367347,0.48333333333333334,0.44106463878326996,0.4489795918367347,0.48333333333333334,0.5296735905044511,0.5821917808219178,0.5842105263157895,,0.11406844106463879,0.1678832116788321,0.07,20.27972027972028,0.34782608695652173,0.44680851063829785,,0.232,0.10284810126582279,0.24120603015075376,0.07142857142857142,0.2342233009708738,0.09501187648456057,0.1380952380952381,0.07051282051282051,0.24107142857142858,0.25112107623318386,0.2413793103448276,0.5209125475285171,0.5474452554744526,0.6578947368421053,0.7066666666666667,0.38022813688212925,0.34,0.3655913978494624,0.5294117647058824,0.09885931558935361,0.2692307692307692,0.2692307692307692,0.8571428571428571,,,,,,,,,,,,,0.5833333333333334,,,,,0.5209125475285171,,0.48488479087452463,0.5318368421052633,0.49721999999999983,0.20125786163522014,0.20125786163522014,,0.23809523809523808,0.31092436974789917,4.4129277566539935,,0.29504373177842563,35.0,21.0,,,6.0,2.0,9.0,37.0,23.0,3.0,37.0,19.0,,,,,0.08583690987124463,0.19662921348314608,0.05128205128205128,0.5135135135135135,0.7142857142857143,,,0.6,18.0,30.0,9.0,11.0,1.0,5.0,7.0,0.08465608465608465,0.07407407407407407,0.24074074074074073,0.5142857142857142,,1.0,0.1111111111111111,1.0,,,True,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,26534.0,442,35,819,819,218,202,109,1638,38.0,56.0,19.0,19.0,37.0,14.0,37,,,,,,,1.0,1.0,,1.0,1.0,71.0,130,1.0,1.0,28,173,805,17.0,30.0,,,8.0,42.0,18.0,35.0,1.0,1.0,8.0,47.0,90.0,52.0,3.0,,1.0,1.0,8.0,12.0,7.0,19.0,7.0,,4.0,3.0,5.0,45.0,11.0,36.0,,15.0,49.0,11.0,75.0,47.0,122.0,14.0,5.0,9.0,10.0,6.0,20.0,2.0,4.0,,30,5.0,8.0,37.0,75.0,6.0,7.0,51,,27.0,,1.0,47.0,218,7.0,0.6338028169014085,0.75,1.0,1.0,,1.0,1.0,0.5461538461538461,0.5666666666666667,0.5142857142857142,0.5534351145038168,0.5666666666666667,0.5416666666666666,0.5616883116883117,0.5675675675675675,0.5595238095238095,0.007633587786259542,0.06153846153846154,0.125,0.02702702702702703,19.26701570680628,0.3333333333333333,0.2972972972972973,,0.15705128205128205,0.12631578947368421,0.19480519480519481,0.1134020618556701,0.16452442159383032,0.12303664921465969,0.08139534883720931,0.10810810810810811,0.14606741573033707,0.14583333333333334,0.17857142857142858,0.42748091603053434,0.6785714285714286,0.7755102040816326,0.631578947368421,0.2824427480916031,0.5135135135135135,0.5277777777777778,0.47368421052631576,0.2824427480916031,0.3783783783783784,0.3783783783783784,0.8571428571428571,,,,,0.007633587786259542,1.0,1.0,1.0,,,,,0.5277777777777778,,,0.027777777777777776,1.0,0.4351145038167939,1.0,0.47244083969465656,0.4883608695652174,0.48463750000000005,0.17647058823529413,0.17763157894736842,,0.24277456647398843,0.27167630057803466,7.622307692307693,24.3,0.2661782661782662,21.0,9.0,,,4.0,1.0,5.0,18.0,14.0,,18.0,8.0,,,,,0.16806722689075632,0.189873417721519,0.0851063829787234,0.4444444444444444,0.7,,,0.47368421052631576,11.0,22.0,3.0,4.0,2.0,2.0,1.0,0.1125,0.13043478260869565,0.23809523809523808,0.5238095238095238,,,0.18181818181818182,3.0,,,True,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,46830.0,780,-4,1441,1463,410,365,213,2904,68.0,117.0,40.0,13.0,40.0,32.0,93,8.0,25.0,2.0,4.0,2.0,8.0,50.0,148.0,16.0,13.0,38.0,113.0,250,58.0,173.0,73,473,1478,13.0,22.0,9.0,20.0,9.0,62.0,34.0,75.0,15.0,46.0,41.0,154.0,62.0,164.0,90.0,84.0,145.0,50.0,12.0,122.0,20.0,142.0,12.0,8.0,56.0,21.0,45.0,304.0,4.0,11.0,,14.0,54.0,1.0,69.0,15.0,84.0,38.0,20.0,18.0,44.0,32.0,28.0,3.0,12.0,2.0,72,2.0,19.0,18.0,53.0,2.0,8.0,108,,37.0,4.0,15.0,154.0,410,8.0,0.2743362831858407,0.2818181818181818,0.5172413793103449,0.3352601156069364,0.45,0.32608695652173914,0.3411764705882353,0.452,0.5909090909090909,0.4533333333333333,0.4728132387706856,0.6309523809523809,0.4669421487603306,0.5021231422505308,0.6595744680851063,0.5238095238095238,0.408983451536643,0.048,0.07692307692307693,,31.959976456739263,0.6111111111111112,0.022727272727272728,,0.09782608695652174,0.021032504780114723,0.08641975308641975,0.022099447513812154,0.09523809523809523,0.02130681818181818,0.029411764705882353,0.028169014084507043,0.08040201005025126,0.12442396313364056,0.10256410256410256,0.2765957446808511,0.5811965811965812,0.6296296296296297,0.36764705882352944,0.09456264775413711,0.325,0.325,0.07692307692307693,0.2198581560283688,0.34408602150537637,0.35555555555555557,0.15625,0.0591016548463357,0.32,0.32,0.75,0.34988179669030733,0.33783783783783783,0.33783783783783783,0.48,0.09523809523809523,0.5,,0.38095238095238093,0.3305785123966942,0.06611570247933884,0.25,0.3140495867768595,0.34210526315789475,0.6855791962174941,0.3448275862068966,0.5194900000000001,0.5228513157894737,0.52239243697479,0.08991228070175439,0.13261648745519714,0.022598870056497175,0.13107822410147993,0.32558139534883723,8.372800000000002,25.383815028901733,0.28452463566967384,10.0,22.0,7.0,,4.0,11.0,8.0,4.0,1.0,3.0,5.0,3.0,,0.03225806451612903,,,0.00975609756097561,0.08088235294117647,0.017241379310344827,0.6,0.23809523809523808,0.4375,1.0,0.55,8.0,6.0,4.0,,,,,0.02702702702702703,,0.044444444444444446,0.8,3.0,,0.125,,1.0,1.0,True,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,50838.0,847,1,1579,1577,470,422,212,3156,30.0,48.0,14.0,4.0,14.0,30.0,55,6.0,29.0,,1.0,1.0,9.0,42.0,133.0,12.0,10.0,38.0,64.0,117,48.0,162.0,51,323,1563,4.0,8.0,3.0,13.0,1.0,18.0,21.0,38.0,11.0,47.0,34.0,109.0,62.0,66.0,99.0,45.0,131.0,42.0,4.0,97.0,14.0,111.0,8.0,6.0,49.0,11.0,37.0,236.0,6.0,12.0,,18.0,44.0,3.0,65.0,18.0,83.0,59.0,34.0,25.0,49.0,40.0,16.0,4.0,9.0,1.0,65,2.0,18.0,16.0,45.0,,2.0,62,10.0,8.0,4.0,12.0,109.0,470,6.0,0.484375,0.484375,0.6875,0.2962962962962963,0.23076923076923078,0.23404255319148937,0.3,0.5470085470085471,0.5,0.5526315789473685,0.4874551971326165,0.40476190476190477,0.4411764705882353,0.5215231788079471,0.40476190476190477,0.5247524752475248,0.5806451612903226,0.03418803418803419,0.0625,,19.870059556036818,0.7538461538461538,0.05084745762711865,,0.07815275310834814,0.020942408376963352,0.10588235294117647,0.028169014084507043,0.08458390177353342,0.022900763358778626,0.021621621621621623,0.0375,0.04060913705583756,0.10576923076923077,0.09166666666666666,0.17204301075268819,0.625,0.6666666666666666,0.43333333333333335,0.05017921146953405,0.2857142857142857,0.2857142857142857,0.5,0.1971326164874552,0.5454545454545454,0.5555555555555556,0.5333333333333333,0.1039426523297491,0.20689655172413793,0.2222222222222222,0.6666666666666666,0.4767025089605735,0.3157894736842105,0.3181818181818182,0.6904761904761905,0.047619047619047616,,,0.5714285714285714,0.16470588235294117,0.10588235294117647,0.1111111111111111,0.4470588235294118,0.2631578947368421,0.7526881720430108,0.32061068702290074,0.529616847826087,0.5106294117647059,0.5085079268292684,0.041379310344827586,0.06451612903225806,0.024096385542168676,0.05572755417956656,0.33746130030959753,9.904273504273506,25.074074074074073,0.2976567447751742,1.0,10.0,3.0,3.0,3.0,7.0,1.0,6.0,4.0,1.0,6.0,3.0,0.018518518518518517,0.01818181818181818,0.06896551724137931,0.007518796992481203,0.012658227848101266,0.08860759493670886,0.019736842105263157,0.5,0.047619047619047616,0.25,1.0,0.7142857142857143,,,1.0,1.0,2.0,,,0.033112582781456956,,0.14,,2.0,,,,,,True,,,
1724,1610612740,Bryce Drew,Bryce Drew,1724,NOH,2024.0,34,-10,63,63,26,25,9,126,,,,,1.0,1.0,2,,2.0,,,,,,1.0,,,,1.0,3,,3.0,2,4,73,1.0,1.0,,,,2.0,,1.0,,,2.0,2.0,2.0,,,,1.0,,,6.0,1.0,7.0,1.0,,3.0,,3.0,15.0,,,,,4.0,,4.0,,4.0,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,,4,,1.0,,1.0,,,2,,,,1.0,2.0,26,,1.0,1.0,,,,,,0.3333333333333333,1.0,,0.16666666666666666,1.0,,0.2857142857142857,1.0,0.5,0.5,,,,15.068493150684931,0.75,,,0.2222222222222222,,,,0.16666666666666666,,,,0.6666666666666666,0.16666666666666666,,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,,,,0.16666666666666666,,,,,,,,,,,,,0.5,,0.4653,,0.2629,,,,0.5,0.5,15.933333333333332,23.53333333333333,0.4126984126984127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
