EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,on
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,83482.0,1391,398,2706,2691,738,510,283,5397,125,188,22.0,39,33.0,49.0,41.0,118,37,96,1.0,1.0,5.0,1.0,4.0,203,402,1.0,6.0,111.0,520,2800,29,60,17.0,75,48.0,93,1.0,4.0,39.0,138.0,268,138,3.0,42.0,5.0,1.0,44,188,77.0,265,51.0,26.0,96.0,14.0,78,607,11.0,59,36.0,148,14.0,198,70,268,3.0,27,22.0,5,61.0,15.0,40.0,38.0,2.0,21.0,3.0,99,9.0,24.0,68.0,128,6.0,12.0,169,17.0,76.0,17.0,46.0,28.0,18.0,46.0,27.0,1.0,5.0,138.0,738,9.0,0.6600985221674877,0.7362637362637363,1.0,0.16666666666666666,0.25,0.16666666666666666,0.5049751243781094,0.48333333333333334,0.5161290322580645,0.5012254901960784,0.48333333333333334,0.5103092783505154,0.5371900826446281,0.5434782608695652,0.5476190476190477,0.014705882352941176,0.10945273631840796,0.15425531914893617,0.11016949152542373,0.020833333333333332,19.24092409240924,0.6161616161616161,0.24561403508771928,0.13857677902621723,0.06666666666666667,0.144,0.04296875,0.13960546282245828,0.06134969325153374,0.09019607843137255,0.07009345794392523,0.05048076923076923,0.034482758620689655,0.06097560975609756,0.1285140562248996,0.1506849315068493,0.1343612334801762,0.11351351351351352,0.23076923076923078,0.018867924528301886,0.5869565217391305,0.46078431372549017,0.6648936170212766,0.7861635220125787,0.68,0.28921568627450983,0.3474576271186441,0.3904761904761905,0.4634146341463415,0.23529411764705882,0.3854166666666667,0.39361702127659576,0.8108108108108109,0.0024509803921568627,0.012254901960784314,0.2,0.2,1.0,0.65,0.5641025641025641,0.09090909090909091,0.5051546391752577,0.673469387755102,0.041237113402061855,0.25,0.47549019607843135,0.2,0.4752285539215686,0.5067345454545454,0.4658144329896908,0.16274089935760172,0.1648590021691974,0.14423076923076922,0.2653846153846154,6.584825870646766,24.8,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,46033.0,767,114,1474,1484,537,472,200,2958,61,87,6.0,10,15.0,21.0,13.0,38,46,111,41.0,28.0,91.0,10.0,43.0,120,236,49.0,132.0,51.0,438,1491,11,31,4.0,50,33.0,66,16.0,53.0,29.0,143.0,132,108,105.0,8.0,87.0,28.0,18,50,12.0,62,9.0,3.0,22.0,5.0,23,136,5.0,25,15.0,56,3.0,74,31,105,4.0,30,16.0,14,26.0,3.0,17.0,15.0,2.0,9.0,1.0,41,5.0,10.0,20.0,66,4.0,4.0,67,7.0,21.0,13.0,5.0,2.0,3.0,5.0,2.0,,1.0,143.0,537,15.0,0.55,0.5689655172413793,0.7142857142857143,0.3712121212121212,0.3018867924528302,0.3828125,0.5084745762711864,0.3548387096774194,0.5,0.5258152173913043,0.5111111111111111,0.4789915966386555,0.553030303030303,0.5208333333333334,0.5257352941176471,0.358695652173913,0.07627118644067797,0.13793103448275862,0.13157894736842105,0.009009009009009009,25.570509069631363,0.6341463414634146,0.05263157894736842,0.09395973154362416,0.04672897196261682,0.1111111111111111,0.02631578947368421,0.09712722298221614,0.041379310344827586,0.06870229007633588,0.04081632653061224,0.038910505836575876,0.02962962962962963,0.01818181818181818,0.034722222222222224,0.10638297872340426,0.11742424242424243,0.11764705882352941,0.09090909090909091,0.023809523809523808,0.4,0.23641304347826086,0.7011494252873564,0.8133333333333334,0.6557377049180327,0.10326086956521739,0.34210526315789475,0.3939393939393939,0.38461538461538464,0.3016304347826087,0.4144144144144144,0.41818181818181815,0.45652173913043476,0.11141304347826086,0.24728260869565216,0.3076923076923077,0.3146067415730337,0.5357142857142857,0.2222222222222222,0.6,0.3333333333333333,0.17647058823529413,0.7142857142857143,0.36134453781512604,0.23255813953488372,0.595108695652174,0.3218390804597701,0.5037001373626373,0.4878928571428572,0.48866465517241386,0.06005221932114883,0.084,0.1141552511415525,0.3264840182648402,10.222457627118642,25.36893939393939,0.364314789687924,21.0,5.0,9.0,6.0,10.0,3.0,5.0,8.0,14.0,42.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.5714285714285714,0.015151515151515152,0.02197802197802198,0.023255813953488372,0.5121951219512195,0.5121951219512195,0.9523809523809523,0.2,0.5555555555555556,1.0,0.1111111111111111,0.6,0.3333333333333333,0.08403361344537816,0.6,0.015037593984962405,,,,,,,,,True
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,125194.0,2087,414,4092,4090,1305,1034,435,8182,122,215,9.0,15,30.0,58.0,29.0,76,119,285,91.0,78.0,176.0,25.0,61.0,270,576,114.0,267.0,185.0,1067,4260,23,46,13.0,86,67.0,153,35.0,94.0,120.0,359.0,326,214,303.0,6.0,176.0,78.0,38,275,62.0,337,38.0,24.0,138.0,28.0,109,736,8.0,39,35.0,100,4.0,139,49,188,8.0,80,45.0,35,83.0,25.0,57.0,47.0,3.0,26.0,1.0,130,9.0,35.0,33.0,84,2.0,12.0,230,11.0,59.0,59.0,10.0,7.0,1.0,11.0,8.0,,,359.0,1305,11.0,0.6037037037037037,0.6104868913857678,0.8859649122807017,0.42696629213483145,0.3723404255319149,0.42696629213483145,0.46875,0.5,0.43790849673202614,0.5231316725978647,0.553030303030303,0.48380566801619435,0.5588853838065194,0.5902777777777778,0.5609375,0.3167259786476868,0.06597222222222222,0.13023255813953488,0.10526315789473684,0.007017543859649123,23.4640522875817,0.6384615384615384,0.03773584905660377,0.06238303181534623,0.02947845804988662,0.0851581508515815,0.018140589569160998,0.06703078450844091,0.026643990929705215,0.024324324324324326,0.02710843373493976,0.033816425120772944,0.02356902356902357,0.006944444444444444,0.045112781954887216,0.055133079847908745,0.07817109144542773,0.10067114093959731,0.04424778761061947,0.019184652278177457,0.7272727272727273,0.25504151838671413,0.5674418604651162,0.6524064171122995,0.5901639344262295,0.09015421115065243,0.3815789473684211,0.4264705882352941,0.5517241379310345,0.33807829181494664,0.41754385964912283,0.4204946996466431,0.6302521008403361,0.10794780545670225,0.20877817319098457,0.4431818181818182,0.4431818181818182,0.8461538461538461,0.22727272727272727,0.6,0.3333333333333333,0.23481781376518218,0.5172413793103449,0.24696356275303644,0.4098360655737705,0.571767497034401,0.4431818181818182,0.5096153024911032,0.4749176470588236,0.5037111336032388,0.06838565022421525,0.09455128205128205,0.08059981255857544,0.3364573570759138,10.379340277777779,24.549063670411982,0.3189149560117302,36.0,1.0,9.0,10.0,33.0,8.0,11.0,9.0,20.0,39.0,,,2.0,1.0,1.0,4.0,2.0,0.45,,,0.01680672268907563,0.3956043956043956,0.3956043956043956,0.9722222222222222,0.13636363636363635,0.1111111111111111,1.0,0.16666666666666666,0.7272727272727273,0.875,0.13360323886639677,0.30303030303030304,0.007462686567164179,2.0,1.0,1.0,2.0,,,,,True
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,157603.0,2627,499,5100,5099,1519,1264,575,10199,188,276,44.0,65,52.0,78.0,41.0,144,132,273,1.0,11.0,37.0,5.0,22.0,361,693,12.0,38.0,256.0,1014,5246,60,108,37.0,160,94.0,195,6.0,23.0,128.0,334.0,524,198,36.0,76.0,30.0,11.0,67,241,71.0,312,54.0,17.0,121.0,26.0,94,695,45.0,141,91.0,417,44.0,552,191,743,18.0,68,44.0,24,91.0,23.0,61.0,53.0,3.0,30.0,6.0,144,12.0,43.0,128.0,247,30.0,11.0,329,43.0,134.0,52.0,85.0,53.0,31.0,86.0,47.0,4.0,1.0,334.0,1519,31.0,0.7257617728531855,0.8111455108359134,1.0,0.3157894736842105,0.2608695652173913,0.3870967741935484,0.5209235209235209,0.5555555555555556,0.48205128205128206,0.518467852257182,0.5540540540540541,0.4724770642201835,0.580091533180778,0.6153846153846154,0.571917808219178,0.05198358413132695,0.09668109668109669,0.13043478260869565,0.19444444444444445,0.01098901098901099,17.63381257578382,0.6319444444444444,0.3055555555555556,0.2085,0.08192911098198721,0.1801980198019802,0.0812274368231047,0.2027944111776447,0.08175824175824176,0.08723404255319149,0.0896551724137931,0.07475490196078431,0.0731070496083551,0.09941520467836257,0.21161825726141079,0.19879518072289157,0.21428571428571427,0.19398907103825136,0.14388489208633093,0.06428571428571428,0.5465116279069767,0.37756497948016415,0.6811594202898551,0.7833333333333333,0.6861702127659575,0.19699042407660738,0.2847222222222222,0.35344827586206895,0.43902439024390244,0.3734610123119015,0.4835164835164835,0.4888888888888889,0.8712121212121212,0.0013679890560875513,0.0506155950752394,0.2972972972972973,0.3055555555555556,1.0,0.5855855855855856,0.676923076923077,0.18181818181818182,0.3577981651376147,0.6666666666666666,0.10091743119266056,0.22727272727272727,0.42954856361149113,0.36666666666666664,0.47170883977900574,0.4992978947368422,0.46517405660377353,0.1630170316301703,0.17091836734693877,0.15779092702169625,0.32938856015779094,8.910245310245312,29.48157894736842,0.29784313725490197,1.0,,,1.0,1.0,1.0,3.0,1.0,3.0,,7.0,1.0,5.0,,,,,0.3333333333333333,0.02631578947368421,0.02702702702702703,0.03571428571428571,1.0,1.0,1.0,,,,0.02702702702702703,0.3333333333333333,1.0,0.0045871559633027525,1.0,,,1.0,,1.0,1.0,1.0,4.0,,True
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,7670.0,128,12,242,238,32,46,37,480,9,15,4.0,6,1.0,1.0,1.0,5,5,16,,,,,,15,36,,,4.0,34,231,5,9,1.0,11,1.0,1,,,,2.0,16,14,,8.0,,,5,4,1.0,5,,1.0,3.0,,1,11,1.0,12,2.0,15,2.0,19,13,32,1.0,6,,6,1.0,,,,,1.0,,1,,,2.0,12,2.0,,10,,5.0,,6.0,4.0,2.0,6.0,3.0,1.0,,2.0,32,2.0,0.5333333333333333,0.7272727272727273,,,,,0.4166666666666667,0.5555555555555556,1.0,0.4166666666666667,0.5555555555555556,1.0,0.4146341463414634,0.55,1.0,,0.1388888888888889,0.26666666666666666,0.2,,14.840989399293285,1.0,0.2857142857142857,0.14423076923076922,0.1188118811881188,0.09523809523809523,0.05555555555555555,0.136,0.1092436974789916,0.07692307692307693,,0.18867924528301888,0.07142857142857142,,0.125,0.1935483870967742,0.12244897959183673,0.125,,0.0625,0.5,0.4166666666666667,0.6,0.8181818181818182,0.3333333333333333,0.1388888888888889,0.2,0.25,,0.4444444444444444,0.3125,0.3125,1.0,,,,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,,0.4166666666666667,,0.4918222222222222,0.5102666666666666,0.5847,0.12195121951219512,0.12195121951219512,0.3235294117647059,0.058823529411764705,9.086111111111114,,0.1322314049586777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,46722.0,779,161,1484,1491,353,375,199,2975,9,22,3.0,4,2.0,4.0,6.0,15,33,78,19.0,22.0,46.0,8.0,11.0,48,115,33.0,65.0,24.0,219,1459,9,13,5.0,41,4.0,15,15.0,19.0,9.0,62.0,70,26,90.0,6.0,46.0,22.0,10,53,16.0,69,5.0,11.0,33.0,3.0,17,154,6.0,9,27.0,39,4.0,70,15,85,1.0,33,13.0,20,25.0,9.0,18.0,18.0,,7.0,2.0,43,5.0,10.0,23.0,59,2.0,2.0,27,,9.0,3.0,4.0,,3.0,4.0,4.0,,1.0,62.0,353,11.0,0.7291666666666666,0.7777777777777778,0.9090909090909091,0.5076923076923077,0.7894736842105263,0.5076923076923077,0.41739130434782606,0.6923076923076923,0.26666666666666666,0.5416666666666666,0.8181818181818182,0.7794117647058824,0.5673575129533679,0.8541666666666666,0.7948717948717948,0.3611111111111111,0.08695652173913043,0.18181818181818182,0.2,0.038461538461538464,13.697040046430644,0.5813953488372093,0.07017543859649122,0.06890459363957598,0.01675977653631285,0.14917127071823205,0.037267080745341616,0.08835341365461848,0.02148997134670487,0.014184397163120567,0.03546099290780142,0.00784313725490196,0.04918032786885246,,0.06722689075630252,0.03,0.10121457489878542,0.14393939393939395,0.16326530612244897,0.011627906976744186,1.0,0.12222222222222222,0.4090909090909091,0.5,0.6666666666666666,0.08333333333333333,0.4,0.5,0.8333333333333334,0.43333333333333335,0.4230769230769231,0.44,0.7272727272727273,0.10555555555555556,0.25555555555555554,0.4782608695652174,0.5,0.8636363636363636,0.18181818181818182,0.75,,0.11764705882352941,0.5,0.3235294117647059,0.7272727272727273,0.48333333333333334,0.4782608695652174,0.48929944444444434,0.4987764705882352,0.5200602941176471,0.05263157894736842,0.07258064516129033,0.1872146118721461,0.2831050228310502,13.97391304347826,24.36,0.23787061994609165,11.0,2.0,3.0,7.0,8.0,4.0,6.0,6.0,9.0,9.0,,2.0,,1.0,,,1.0,0.6666666666666666,0.03076923076923077,0.043478260869565216,,0.5789473684210527,0.5789473684210527,1.0,0.13636363636363635,0.6666666666666666,1.0,0.2727272727272727,0.6666666666666666,1.0,0.23529411764705882,0.875,0.015151515151515152,,,,1.0,,,,,True
57,1610612758,Doug Christie,Doug Christie,57,SAC,113323.0,1889,402,3699,3697,1089,876,387,7396,99,145,16.0,24,29.0,40.0,11.0,38,83,195,35.0,16.0,54.0,5.0,20.0,193,378,31.0,89.0,96.0,575,3841,24,48,8.0,65,51.0,92,8.0,26.0,47.0,173.0,270,116,84.0,14.0,52.0,16.0,16,184,65.0,249,37.0,28.0,112.0,14.0,58,563,15.0,27,25.0,146,6.0,177,43,220,5.0,99,65.0,34,53.0,21.0,38.0,46.0,5.0,15.0,4.0,99,9.0,34.0,46.0,131,6.0,10.0,113,4.0,37.0,19.0,27.0,10.0,10.0,30.0,19.0,2.0,,173.0,1089,21.0,0.6994818652849741,0.7258064516129032,0.9032258064516129,0.34831460674157305,0.3076923076923077,0.3563218390804598,0.5105820105820106,0.5,0.5543478260869565,0.512847965738758,0.4453125,0.5338983050847458,0.5510597302504817,0.47794117647058826,0.5924657534246576,0.1905781584582441,0.042328042328042326,0.07586206896551724,0.10526315789473684,0.005128205128205128,14.880809053696122,0.5353535353535354,0.06521739130434782,0.10160055671537926,0.02236951118475559,0.06887052341597796,0.03836317135549872,0.095,0.026282853566958697,0.04057971014492753,0.020618556701030927,0.012259194395796848,0.041666666666666664,0.031496062992125984,0.06460674157303371,0.09336099585062241,0.1302170283806344,0.07692307692307693,0.04854368932038835,0.022727272727272728,0.6333333333333333,0.31049250535331907,0.6827586206896552,0.7388059701492538,0.6464646464646465,0.08137044967880086,0.2894736842105263,0.3235294117647059,0.45454545454545453,0.41755888650963596,0.4256410256410256,0.42783505154639173,0.7951807228915663,0.07494646680942184,0.11563169164882227,0.2962962962962963,0.2962962962962963,0.875,0.375,0.6666666666666666,0.4375,0.3389830508474576,0.725,0.1694915254237288,0.25,0.5010706638115632,0.3076923076923077,0.5074879310344828,0.5140211538461539,0.4973513043478262,0.074,0.09002433090024331,0.11304347826086956,0.3008695652173913,11.132539682539683,25.024719101123598,0.2944038929440389,15.0,2.0,8.0,3.0,6.0,1.0,8.0,3.0,16.0,9.0,2.0,,1.0,2.0,,3.0,,0.1875,,,0.01020408163265306,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.125,0.25,1.0,0.125,0.125,1.0,0.05084745762711865,0.5,,,3.0,1.0,7.0,2.0,,,,True
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,137480.0,2291,452,4458,4455,1387,1134,474,8913,161,239,14.0,30,36.0,59.0,37.0,101,115,257,115.0,120.0,277.0,25.0,72.0,313,597,167.0,392.0,285.0,1412,4608,29,68,36.0,133,74.0,147,37.0,106.0,149.0,408.0,448,178,441.0,28.0,274.0,120.0,36,96,27.0,123,19.0,8.0,38.0,9.0,49,273,14.0,46,46.0,230,15.0,291,63,354,13.0,79,48.0,31,68.0,5.0,42.0,41.0,6.0,26.0,4.0,109,6.0,26.0,45.0,110,6.0,16.0,311,22.0,88.0,48.0,10.0,6.0,3.0,10.0,4.0,,2.0,408.0,1387,13.0,0.7156549520766773,0.7491638795986622,0.8802395209580839,0.4260204081632653,0.3490566037735849,0.42930591259640105,0.52428810720268,0.4264705882352941,0.5034013605442177,0.5697674418604651,0.5,0.5118577075098815,0.6191335740072202,0.5796460176991151,0.6130030959752322,0.39635995955510617,0.06030150753768844,0.08368200836820083,0.12871287128712872,0.011673151750972763,24.24785813907153,0.6238532110091743,0.11811023622047244,0.13150371640937678,0.031420765027322405,0.10697674418604651,0.028056112224448898,0.12666360715924735,0.030565461029037188,0.03980099502487562,0.031914893617021274,0.026239067055393587,0.03235294117647059,0.018867924528301886,0.09382151029748284,0.1310344827586207,0.15437158469945356,0.10679611650485436,0.10743801652892562,0.02826086956521739,0.4,0.2416582406471183,0.6736401673640168,0.7351598173515982,0.8198757763975155,0.10212335692618807,0.36633663366336633,0.42045454545454547,0.5405405405405406,0.25985844287158744,0.4474708171206226,0.452755905511811,0.6260869565217392,0.11627906976744186,0.2800808897876643,0.4332129963898917,0.4332129963898917,0.8666666666666667,0.30927835051546393,0.4666666666666667,0.21428571428571427,0.233201581027668,0.6101694915254238,0.2845849802371542,0.3472222222222222,0.6380182002022244,0.43795620437956206,0.5195808629441624,0.499305625,0.5048612648221343,0.08773584905660377,0.13273001508295626,0.09419263456090651,0.28895184135977336,9.52529313232831,24.759438775510212,0.3111260655002243,47.0,,4.0,12.0,34.0,13.0,25.0,13.0,29.0,60.0,3.0,2.0,3.0,2.0,,45.0,5.0,0.4482758620689655,0.00510204081632653,,0.024390243902439025,0.40869565217391307,0.415929203539823,0.9148936170212766,0.041237113402061855,,,0.25773195876288657,0.52,0.6923076923076923,0.13438735177865613,0.35294117647058826,0.012594458438287154,,,,1.0,,,,0.017391304347826087,True
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,18448.0,307,72,587,585,190,177,81,1172,29,45,5.0,9,11.0,14.0,5.0,17,5,14,,,,,,39,76,,,23.0,101,587,8,16,3.0,19,13.0,24,,,5.0,31.0,62,16,,10.0,,,13,9,6.0,15,4.0,2.0,7.0,,2,36,9.0,15,6.0,32,3.0,41,24,65,1.0,15,13.0,2,7.0,1.0,5.0,6.0,1.0,2.0,,13,2.0,4.0,20.0,43,3.0,3.0,24,2.0,12.0,1.0,4.0,2.0,2.0,4.0,3.0,,,31.0,190,2.0,0.7948717948717948,0.9117647058823529,,,,,0.5131578947368421,0.5,0.5416666666666666,0.5131578947368421,0.5,0.5416666666666666,0.5804597701149425,0.5277777777777778,0.5961538461538461,,0.17105263157894737,0.2222222222222222,0.17647058823529413,,14.598540145985401,0.5384615384615384,0.14285714285714285,0.14545454545454545,0.075,0.09523809523809523,0.1125,0.13427561837455831,0.08571428571428572,0.06666666666666667,0.10204081632653061,0.0660377358490566,0.10714285714285714,0.125,0.17307692307692307,0.15853658536585366,0.11627906976744186,0.11627906976744186,0.05,0.041666666666666664,0.75,0.5921052631578947,0.6444444444444445,0.8285714285714286,0.7931034482758621,0.2236842105263158,0.29411764705882354,0.35714285714285715,0.6,0.18421052631578946,0.35714285714285715,0.35714285714285715,1.0,,,,,,0.5625,0.5555555555555556,0.2,0.5833333333333334,0.7857142857142857,,,0.5921052631578947,,0.5111684210526316,0.5167818181818182,0.5180916666666666,0.13953488372093023,0.13953488372093023,0.18811881188118812,0.3069306930693069,4.8842105263157904,,0.32367972742759793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,4572.0,76,-26,152,156,28,12,25,308,3,7,2.0,3,,2.0,,5,8,15,,,,,,11,27,,,3.0,25,167,3,6,2.0,8,,3,,,,,20,2,,2.0,,,1,1,,1,,,,,1,2,,5,1.0,3,,4,5,9,2.0,5,2.0,3,2.0,,2.0,,,,,2,,1.0,2.0,7,1.0,,4,,2.0,,1.0,1.0,,1.0,,1.0,,,28,,0.9090909090909091,1.0,,,,,0.4074074074074074,0.5,,0.4074074074074074,0.5,,0.43103448275862066,0.5714285714285714,,,0.037037037037037035,0.14285714285714285,,,17.12707182320442,1.0,,0.06382978723404255,0.07042253521126761,0.05,,0.05970149253731343,0.06172839506172839,0.05,0.17647058823529413,0.029411764705882353,,,,0.06666666666666667,0.08333333333333333,0.06666666666666667,,0.13333333333333333,,0.25925925925925924,0.42857142857142855,0.5,0.6666666666666666,0.18518518518518517,,,,0.5555555555555556,0.5333333333333333,0.5333333333333333,1.0,,,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,0.25925925925925924,,0.45427037037037044,0.4916166666666666,0.5100666666666667,0.06896551724137931,0.06896551724137931,0.32,,12.337037037037035,,0.18421052631578946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
