EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,BlockedAtRim,BlockedLongMidRange,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,SelfOReb,Travels,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlockedArc3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,3307.0,55,26.0,97,98,16,18.0,10.0,195,5.0,5.0,2.0,2.0,1.0,3.0,3.0,8.0,,,9.0,16.0,,7.0,25.0,94,,,2.0,2.0,2.0,,4.0,12.0,6.0,,,6.0,,6.0,,,3.0,,3.0,12.0,1.0,2.0,8.0,2.0,12.0,1.0,13.0,2.0,1.0,2.0,,2.0,2.0,,4.0,,1.0,2.0,6.0,2.0,8.0,,,4.0,,,,,,4.0,16,1.0,0.6666666666666666,0.6666666666666666,0.5625,1.0,0.5625,1.0,0.625,1.0,1.0,,,,22.01834862385321,0.5,0.3333333333333333,0.1666666666666666,0.0333333333333333,0.2222222222222222,0.175438596491228,0.032258064516129,,0.3076923076923077,0.1578947368421052,0.0625,0.125,1.0,,0.3125,1.0,1.0,0.8,0.1875,0.3333333333333333,0.3333333333333333,,0.5,0.375,0.375,0.6666666666666666,,,1.0,1.0,0.3125,0.48088125,0.6022,0.7783500000000001,0.2,0.2,0.08,0.16,9.725,,0.1649484536082474,,,,0.1111111111111111,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,11652.0,194,-3.0,372,376,88,128.0,61.0,748,17.0,27.0,3.0,3.0,10.0,23.0,4.0,11.0,,,31.0,61.0,,12.0,74.0,350,,2.0,24.0,7.0,13.0,6.0,20.0,42.0,20.0,,6.0,13.0,2.0,15.0,1.0,1.0,7.0,2.0,4.0,32.0,17.0,2.0,23.0,4.0,29.0,18.0,47.0,6.0,2.0,4.0,1.0,4.0,11.0,,15.0,3.0,2.0,7.0,22.0,6.0,21.0,1.0,,10.0,1.0,13.0,3.0,13.0,5.0,20.0,88,4.0,0.6774193548387096,0.84,0.5081967213114754,0.5384615384615384,0.5081967213114754,0.5384615384615384,0.5211267605633803,0.6666666666666666,0.5882352941176471,,0.0983606557377049,0.074074074074074,19.239373601789712,0.2666666666666666,0.3076923076923077,0.1306818181818181,0.096045197740113,0.0588235294117647,0.119047619047619,0.0895522388059701,0.14,0.0869565217391304,0.1555555555555555,0.1612903225806451,0.0526315789473684,0.0666666666666666,0.3846153846153846,0.4426229508196721,0.6296296296296297,0.68,0.5294117647058824,0.3770491803278688,0.4347826086956521,0.5263157894736842,0.8,0.180327868852459,0.3636363636363636,0.3636363636363636,1.0,,,0.2307692307692307,1.0,0.4426229508196721,0.4648163934426229,0.5258294117647059,0.4500923076923077,0.1428571428571428,0.1428571428571428,0.3243243243243243,0.2702702702702703,6.7885245901639335,,0.2365591397849462,3.0,9.0,1.0,0.1132075471698113,8.0,12.0,,,,,,,,,,11.0,17.0,,,,,,,,4.0,,,,,,,,,,0.6470588235294118,0.6470588235294118,0.1739130434782608,,0.054054054054054,,,,,,,,0.7058823529411765,0.6666666666666666,,,,,,,,12.0,1.0,,4.0,4.0,,,,0.0416666666666666,0.0714285714285714,0.1666666666666666,0.25,,,,,True,,,,,,,,,,,,
2452,1610612739,J.R. Bremer,J.R. Bremer,2452,CLE,7071.0,118,16.0,216,221,54,68.0,39.0,437,1.0,8.0,,3.0,,4.0,,15.0,11.0,1.0,1.0,27.0,19.0,2.0,19.0,197,1.0,,,,3.0,,,2.0,,11.0,2.0,6.0,1.0,7.0,,1.0,3.0,1.0,2.0,15.0,2.0,3.0,5.0,,8.0,2.0,10.0,8.0,7.0,3.0,1.0,2.0,3.0,1.0,6.0,1.0,3.0,3.0,8.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,54,,1.0,1.0,0.037037037037037,,0.1847826086956521,,0.1956521739130435,,,0.4130434782608695,0.074074074074074,0.125,19.47565543071161,0.5,,0.0549450549450549,0.0181818181818181,0.1111111111111111,0.0677966101694915,0.0153846153846153,,,0.074074074074074,0.0833333333333333,0.0909090909090909,0.125,0.5,0.1739130434782608,0.125,0.1428571428571428,1.0,0.0869565217391304,,,,0.3260869565217391,,,,0.2391304347826087,0.25,0.5,,0.5869565217391305,0.5084934782608695,0.4250625,0.5802250000000001,0.0217391304347826,0.037037037037037,,,11.633333333333336,24.257894736842108,0.25,1.0,1.0,,0.0454545454545454,,,3.0,8.0,,2.0,2.0,,,1.0,5.0,,3.0,,,3.0,15.0,,,2.0,1.0,,,,,1.0,0.2631578947368421,,,0.2631578947368421,,,0.25,,,0.1739130434782608,0.375,0.375,1.0,0.1818181818181818,0.2,1.0,,,,,0.3333333333333333,,0.1666666666666666,,0.1818181818181818,,,,,,,,,,,,,,1.0,0.0526315789473684,0.0909090909090909,True,,,,,,,,,,,,
1741,1610612739,Jelani McCoy,Jelani McCoy,1741,CLE,182.0,3,-3.0,7,7,7,7.0,,14,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,7,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
1499,1610612739,Tony Battie,Tony Battie,1499,CLE,58625.0,977,-25.0,1783,1787,498,557.0,274.0,3570,41.0,68.0,11.0,20.0,40.0,92.0,32.0,99.0,8.0,,113.0,259.0,8.0,43.0,272.0,1823,,20.0,82.0,23.0,62.0,20.0,66.0,142.0,84.0,5.0,15.0,28.0,9.0,37.0,8.0,1.0,13.0,9.0,6.0,83.0,61.0,25.0,119.0,18.0,162.0,79.0,241.0,18.0,12.0,24.0,3.0,14.0,15.0,10.0,39.0,2.0,7.0,73.0,104.0,5.0,56.0,6.0,,23.0,8.0,47.0,9.0,47.0,24.0,66.0,498,8.0,0.6283185840707964,0.7802197802197802,0.4362934362934363,0.3709677419354839,0.4288389513108614,0.3382352941176471,0.4657534246575342,0.5942028985507246,0.4074074074074074,0.0299625468164794,0.0579150579150579,0.1470588235294117,15.620575743275127,0.6153846153846154,0.28125,0.1662011173184357,0.0773130544993662,0.1243781094527363,0.1570338058887677,0.0806100217864923,0.0549450549450549,0.116504854368932,0.2081632653061224,0.1660377358490566,0.1388888888888889,0.087719298245614,0.5106382978723404,0.2546816479400749,0.6029411764705882,0.7068965517241379,0.3902439024390244,0.3445692883895131,0.4347826086956521,0.4545454545454545,0.65,0.3707865168539326,0.3232323232323232,0.3265306122448979,0.90625,0.0299625468164794,,0.2941176470588235,0.55,0.2846441947565543,0.4449441287878788,0.5311407407407409,0.452973076923077,0.0809859154929577,0.0833333333333333,0.3014705882352941,0.2426470588235294,10.079536679536686,36.0875,0.2793045429052159,7.0,37.0,1.0,0.1279620853080568,21.0,38.0,,,,,1.0,,,6.0,1.0,31.0,59.0,,,6.0,3.0,,3.0,1.0,6.0,2.0,1.0,,,1.0,0.125,,,0.2,0.5254237288135594,0.5254237288135594,0.0434782608695652,0.0101010101010101,0.0622950819672131,,,,,0.125,0.125,1.0,0.6440677966101694,0.5526315789473685,,,,,0.088235294117647,,0.2,44.0,13.0,5.0,5.0,1.0,1.0,2.0,0.087719298245614,0.1007751937984496,0.0864197530864197,0.0378787878787878,,2.0,,,,False,1.0,0.125,,,,,,,,,,
1563,1610612739,Kevin Ollie,Kevin Ollie,1563,CLE,70336.0,1172,-70.0,2184,2191,668,641.0,310.0,4375,28.0,63.0,8.0,20.0,12.0,46.0,35.0,99.0,7.0,1.0,75.0,208.0,7.0,124.0,286.0,2248,1.0,8.0,16.0,15.0,49.0,56.0,86.0,98.0,52.0,7.0,20.0,165.0,31.0,196.0,23.0,8.0,62.0,33.0,70.0,423.0,16.0,34.0,83.0,3.0,120.0,22.0,142.0,48.0,29.0,34.0,6.0,25.0,33.0,9.0,67.0,3.0,21.0,25.0,103.0,12.0,147.0,7.0,13.0,43.0,28.0,6.0,5.0,7.0,6.0,86.0,668,14.0,0.6533333333333333,0.6621621621621622,0.3605769230769231,0.3061224489795918,0.3767441860465116,0.3,0.4910394265232975,0.4166666666666667,0.5120481927710844,0.0325581395348837,0.0961538461538461,0.2698412698412698,13.557993730407524,0.5074626865671642,0.04,0.0970760233918128,0.0172043010752688,0.1634615384615384,0.1100658513640639,0.0193370165745856,0.0141342756183745,0.0681818181818181,0.1155234657039711,0.1050955414012738,0.1610738255033557,0.1694915254237288,0.8571428571428571,0.2930232558139535,0.4444444444444444,0.6086956521739131,0.6071428571428571,0.213953488372093,0.2608695652173913,0.2727272727272727,0.25,0.4604651162790698,0.3535353535353535,0.3571428571428571,0.8285714285714286,0.0325581395348837,0.0714285714285714,0.4,0.4,0.3255813953488372,0.4651495348837211,0.4443230769230769,0.494884,0.1713147410358565,0.1762295081967213,0.0559440559440559,0.3006993006993007,10.797596153846156,24.914285714285715,0.3058608058608059,,1.0,,0.0264150943396226,1.0,3.0,,,,,4.0,,,1.0,4.0,4.0,13.0,,,1.0,9.0,3.0,,4.0,19.0,6.0,2.0,1.0,,0.75,0.5714285714285714,,,0.5714285714285714,0.3076923076923077,0.2857142857142857,0.0434782608695652,0.0101010101010101,0.013089005235602,,,,,0.5714285714285714,0.5714285714285714,0.75,0.2142857142857142,0.3333333333333333,,,,,0.02,,0.5714285714285714,2.0,5.0,1.0,1.0,2.0,,,0.0144927536231884,0.032051282051282,0.0338983050847457,0.008695652173913,,,,,,False,1.0,0.0263157894736842,1.0,,,,,,,,,
1924,1610612739,Lee Nailon,Lee Nailon,1924,CLE,23811.0,397,-86.0,744,731,196,269.0,108.0,1475,19.0,34.0,3.0,6.0,25.0,55.0,29.0,70.0,1.0,,73.0,159.0,3.0,24.0,170.0,811,1.0,4.0,30.0,15.0,37.0,4.0,34.0,94.0,52.0,,3.0,17.0,,17.0,,,12.0,4.0,1.0,34.0,28.0,3.0,28.0,5.0,36.0,30.0,66.0,4.0,2.0,14.0,2.0,11.0,7.0,3.0,21.0,2.0,7.0,19.0,36.0,3.0,30.0,6.0,,17.0,1.0,1.0,,1.0,,34.0,196,2.0,0.6438356164383562,0.7230769230769231,0.4591194968553459,0.4054054054054054,0.4506172839506173,0.3846153846153846,0.4885057471264368,0.5172413793103449,0.4047619047619047,0.0185185185185185,0.0188679245283018,0.0588235294117647,22.33676975945017,0.6666666666666666,0.15625,0.1010830324909747,0.0828402366863905,0.0535714285714285,0.093093093093093,0.0797872340425532,0.1025641025641025,0.1063829787234042,0.1136363636363636,0.0842105263157894,0.0476190476190476,0.0714285714285714,,0.2098765432098765,0.5588235294117647,0.59375,0.5263157894736842,0.3395061728395062,0.4545454545454545,0.4629629629629629,0.48,0.4320987654320987,0.4142857142857143,0.4142857142857143,0.8620689655172413,0.0061728395061728,,0.1538461538461538,0.5,0.228395061728395,0.4289900621118012,0.5045925925925926,0.4088736842105263,0.0982658959537572,0.1,0.1764705882352941,0.2,10.60125786163522,34.7,0.2634408602150537,3.0,1.0,,0.0823529411764705,9.0,14.0,,2.0,,1.0,,,,1.0,,13.0,26.0,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,0.5,0.4814814814814814,0.0181818181818181,,0.0661764705882353,0.0123456790123456,,,,,,,0.5185185185185185,0.6428571428571429,,,0.0256410256410256,,0.0256410256410256,,,16.0,2.0,,3.0,1.0,,,,0.0526315789473684,0.0714285714285714,0.0365853658536585,0.2222222222222222,,,,,False,1.0,,,1.0,0.037037037037037,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,70030.0,1167,-119.0,2180,2193,510,519.0,318.0,4373,35.0,77.0,10.0,23.0,7.0,23.0,57.0,143.0,5.0,1.0,99.0,243.0,17.0,33.0,237.0,2345,3.0,9.0,50.0,24.0,59.0,5.0,56.0,146.0,52.0,5.0,12.0,61.0,8.0,69.0,4.0,4.0,24.0,13.0,24.0,146.0,51.0,18.0,66.0,1.0,85.0,60.0,145.0,25.0,17.0,37.0,7.0,31.0,16.0,6.0,53.0,8.0,10.0,52.0,103.0,3.0,42.0,6.0,,22.0,2.0,18.0,6.0,19.0,8.0,56.0,510,14.0,0.7373737373737373,0.8390804597701149,0.4074074074074074,0.4067796610169492,0.3923076923076923,0.4047619047619047,0.4262589928057554,0.5,0.4242424242424242,0.0653846153846153,0.0493827160493827,0.1038961038961039,12.90448343079922,0.6981132075471698,0.0151515151515151,0.0748299319727891,0.0539112050739957,0.0947368421052631,0.0783582089552238,0.0560747663551401,0.056338028169014,0.0709459459459459,0.0565371024734982,0.0957095709570957,0.108695652173913,0.0576923076923076,0.4210526315789473,0.2961538461538461,0.4545454545454545,0.5072463768115942,0.5428571428571428,0.0884615384615384,0.3043478260869565,0.3333333333333333,0.5714285714285714,0.55,0.3986013986013986,0.4042553191489361,0.8771929824561403,0.0192307692307692,0.0222222222222222,0.365079365079365,0.4347826086956521,0.3615384615384615,0.4690333976833977,0.5435871794871795,0.4689674603174603,0.0797101449275362,0.0849420849420849,0.2109704641350211,0.2362869198312236,11.537860082304526,25.241176470588236,0.2339449541284403,7.0,11.0,1.0,0.073170731707317,11.0,28.0,2.0,12.0,1.0,2.0,,,,2.0,2.0,19.0,42.0,1.0,1.0,4.0,6.0,,,,8.0,3.0,,1.0,,1.0,0.1176470588235294,0.3333333333333333,0.25,0.1176470588235294,0.4523809523809524,0.4555555555555555,0.0869565217391304,0.0139860139860139,0.0373333333333333,0.0461538461538461,0.1666666666666666,0.1666666666666666,1.0,,,,0.6222222222222222,0.3928571428571428,,,0.0317460317460317,0.5,0.0317460317460317,,,24.0,9.0,,5.0,3.0,,,,0.0725806451612903,0.0875,0.0359712230215827,0.0909090909090909,,1.0,0.0588235294117647,0.2,False,,0.0454545454545454,1.0,2.0,0.0444444444444444,1.0,0.5,1.0,,,,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,152558.0,2543,7.0,4862,4859,1315,1254.0,709.0,9721,289.0,427.0,56.0,95.0,75.0,206.0,97.0,245.0,6.0,,461.0,878.0,6.0,212.0,1137.0,5062,,46.0,258.0,106.0,211.0,89.0,304.0,642.0,280.0,6.0,67.0,121.0,21.0,142.0,17.0,4.0,48.0,27.0,46.0,305.0,199.0,92.0,443.0,80.0,615.0,229.0,844.0,72.0,45.0,69.0,7.0,43.0,61.0,26.0,130.0,7.0,33.0,97.0,193.0,23.0,277.0,35.0,3.0,124.0,30.0,54.0,9.0,55.0,31.0,304.0,1315,14.0,0.6963123644251626,0.8337662337662337,0.5250569476082004,0.5023696682464455,0.5231900452488688,0.4976851851851852,0.5653040877367896,0.6032863849765259,0.5674157303370787,0.006787330316742,0.0763097949886104,0.1241217798594847,19.825021872265967,0.5307692307692308,0.5161290322580645,0.2298910223144784,0.0947168015230842,0.2110091743119266,0.2264071096064325,0.0918580375782881,0.1041666666666666,0.2003129890453834,0.263986013986014,0.2290502793296089,0.1879194630872483,0.2608695652173913,0.5636363636363636,0.4830316742081448,0.6768149882903981,0.7727272727272727,0.6678200692041523,0.2330316742081448,0.3640776699029126,0.3846153846153846,0.5866666666666667,0.2771493212669683,0.3959183673469387,0.4008264462809917,0.865979381443299,0.006787330316742,,0.4398148148148148,0.5894736842105263,0.4898190045248868,0.5014569004524884,0.5388196629213483,0.4915641203703705,0.1274409044193216,0.1282316442605998,0.2269129287598944,0.2673702726473175,7.229612756264238,25.48333333333333,0.2704648292883587,28.0,44.0,1.0,0.0973053892215568,90.0,139.0,,,,,1.0,,1.0,5.0,1.0,106.0,187.0,,1.0,5.0,3.0,,,1.0,27.0,5.0,4.0,1.0,1.0,1.0,0.1666666666666666,,0.2,0.1666666666666666,0.5668449197860963,0.5668449197860963,0.0533980582524271,0.0122448979591836,0.0827489481065918,,,,,0.1666666666666666,0.1666666666666666,1.0,0.7433155080213903,0.6474820143884892,,,,,0.0231481481481481,0.2,0.1666666666666666,152.0,21.0,9.0,15.0,5.0,,9.0,0.0542168674698795,0.0714285714285714,0.070754716981132,0.0423728813559322,0.1222222222222222,2.0,,,,False,2.0,0.073170731707317,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,171013.0,2850,-142.0,5445,5455,1447,1426.0,785.0,10900,272.0,469.0,76.0,123.0,116.0,328.0,129.0,380.0,140.0,11.0,517.0,1177.0,200.0,306.0,1514.0,5766,20.0,23.0,165.0,134.0,296.0,133.0,449.0,454.0,580.0,136.0,69.0,381.0,50.0,431.0,23.0,27.0,173.0,69.0,139.0,912.0,77.0,67.0,210.0,15.0,292.0,88.0,380.0,126.0,90.0,133.0,33.0,86.0,119.0,47.0,252.0,16.0,58.0,46.0,133.0,34.0,407.0,42.0,17.0,165.0,46.0,47.0,19.0,51.0,25.0,449.0,1447,12.0,0.4390715667311411,0.4699792960662526,0.4392523364485981,0.4527027027027027,0.4386347131445171,0.4281842818428184,0.4841833440929632,0.5189873417721519,0.498876404494382,0.1452432824981844,0.0586236193712829,0.0810234541577825,28.23326540210064,0.5277777777777778,0.0862068965517241,0.0971322849213691,0.0332039672272531,0.1342685370741483,0.1040962044344231,0.0325355272999252,0.0374193548387096,0.0733695652173913,0.0839580209895052,0.1317523056653491,0.1304347826086956,0.1428571428571428,0.4901960784313725,0.3405954974582426,0.579957356076759,0.6310904872389791,0.4742647058823529,0.2381989832970225,0.3536585365853658,0.3841059602649007,0.3793103448275862,0.2759622367465504,0.3394736842105263,0.344,0.4186046511627907,0.1016702977487291,0.0758620689655172,0.3333333333333333,0.6178861788617886,0.485838779956427,0.4960602189781022,0.5152417293233083,0.4909303571428571,0.1117764471057884,0.1269230769230769,0.1089828269484808,0.2965653896961691,8.699405267629567,25.419499999999992,0.2657483930211203,3.0,22.0,6.0,0.050408719346049,37.0,72.0,20.0,60.0,7.0,16.0,38.0,5.0,9.0,57.0,58.0,56.0,125.0,10.0,16.0,73.0,129.0,45.0,4.0,38.0,36.0,15.0,2.0,4.0,1.0,0.7413793103448276,0.29,0.5,0.2191780821917808,0.2959183673469387,0.448,0.4896551724137931,0.0792682926829268,0.0131578947368421,0.0135802469135802,0.0435729847494553,0.3333333333333333,0.3333333333333333,0.85,0.2714285714285714,0.2714285714285714,0.6842105263157895,0.496551724137931,0.5138888888888888,0.4545454545454545,0.6,0.043360433604336,0.4375,0.1544715447154471,0.1578947368421052,0.2794117647058823,68.0,10.0,1.0,39.0,19.0,,,0.0054054054054054,0.028169014084507,0.0373443983402489,0.0548523206751054,0.1081081081081081,2.0,,,,False,,0.0087719298245614,3.0,9.0,0.0620689655172413,5.0,0.5555555555555556,0.8,1.0,3.0,0.0147783251231527,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,140952.0,2349,-170.0,4479,4458,1106,976.0,638.0,8937,244.0,424.0,45.0,87.0,103.0,261.0,86.0,212.0,7.0,,433.0,897.0,7.0,291.0,1163.0,4778,,66.0,292.0,85.0,197.0,80.0,256.0,562.0,304.0,7.0,76.0,77.0,17.0,94.0,13.0,4.0,33.0,13.0,31.0,205.0,238.0,49.0,269.0,27.0,345.0,261.0,606.0,33.0,24.0,63.0,9.0,29.0,85.0,34.0,148.0,13.0,29.0,148.0,255.0,17.0,385.0,30.0,1.0,190.0,17.0,187.0,57.0,188.0,109.0,256.0,1106,23.0,0.648960739030023,0.8028571428571428,0.4827201783723522,0.4314720812182741,0.4823008849557522,0.4313725490196078,0.5379278445883441,0.5593869731800766,0.5039370078740157,0.0077433628318584,0.0847268673355629,0.1509433962264151,23.46315387552501,0.4256756756756756,0.2045454545454545,0.1496939343350027,0.1233799896319336,0.129973474801061,0.1462741490340386,0.1168713051386994,0.1063174114021571,0.1703204047217538,0.1464737793851717,0.1336405529953917,0.1169811320754717,0.1607142857142857,0.5797872340425532,0.4690265486725664,0.5754716981132075,0.6777777777777778,0.5450819672131147,0.288716814159292,0.3946360153256705,0.412,0.6213592233009708,0.2345132743362832,0.4056603773584906,0.4075829383886256,0.9767441860465116,0.0077433628318584,,0.4264705882352941,0.5172413793103449,0.4767699115044247,0.4906045404208193,0.5538189814814815,0.4748645320197043,0.1785714285714285,0.1797540208136234,0.2510748065348237,0.2201203783319002,6.844481605351171,28.31428571428572,0.2469301183299843,31.0,126.0,4.0,0.1934426229508196,91.0,170.0,,,,,2.0,,2.0,7.0,2.0,113.0,223.0,,2.0,7.0,3.0,3.0,,2.0,9.0,11.0,2.0,1.0,,0.5,0.2857142857142857,,0.2857142857142857,0.2857142857142857,0.5067264573991032,0.5067264573991032,0.0421455938697318,0.0047169811320754,0.0761194029850746,,,,,0.2857142857142857,0.2857142857142857,0.5,0.7623318385650224,0.5352941176470588,,,,,0.034313725490196,0.2857142857142857,0.2857142857142857,166.0,19.0,4.0,52.0,27.0,1.0,14.0,0.0273972602739726,0.0703703703703703,0.0748663101604278,0.1343669250645995,0.0879120879120879,1.0,,,,False,8.0,0.0602409638554216,1.0,,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,37401.0,623,-82.0,1155,1165,252,336.0,179.0,2320,16.0,34.0,2.0,6.0,13.0,37.0,21.0,58.0,,,50.0,129.0,,10.0,110.0,1168,,2.0,38.0,14.0,35.0,4.0,32.0,66.0,34.0,,5.0,28.0,1.0,29.0,,1.0,10.0,10.0,8.0,59.0,59.0,15.0,87.0,6.0,108.0,67.0,175.0,20.0,16.0,16.0,4.0,10.0,11.0,6.0,27.0,5.0,6.0,70.0,103.0,3.0,18.0,2.0,,8.0,2.0,45.0,12.0,45.0,27.0,32.0,252,7.0,0.66,0.868421052631579,0.3875968992248062,0.4,0.3875968992248062,0.4,0.4014598540145985,0.4130434782608695,0.4210526315789473,,0.0387596899224806,0.0588235294117647,12.023460410557185,0.5925925925925926,0.1363636363636363,0.1757575757575757,0.1125954198473282,0.1546391752577319,0.1722972972972972,0.1066235864297253,0.1038961038961039,0.2051282051282051,0.1890243902439024,0.1371428571428571,0.1935483870967742,0.0857142857142857,0.6,0.2635658914728682,0.4705882352941176,0.5,0.1875,0.2868217054263566,0.3513513513513513,0.3714285714285714,0.9230769230769232,0.4496124031007752,0.3620689655172414,0.3684210526315789,0.8571428571428571,,,0.1714285714285714,0.3333333333333333,0.2635658914728682,0.4409379844961241,0.4981820512820512,0.4051285714285714,0.0592592592592592,0.0592592592592592,0.3454545454545454,0.2909090909090909,10.385271317829456,,0.2181818181818181,11.0,31.0,2.0,0.0869565217391304,12.0,26.0,,,,,,,,,,18.0,44.0,,,,,,,,4.0,,,,,,,,,,0.4090909090909091,0.4090909090909091,0.054054054054054,0.0172413793103448,0.138755980861244,,,,,,,,0.5909090909090909,0.4615384615384615,,,,,,,,24.0,7.0,1.0,3.0,2.0,,,0.0333333333333333,0.0736842105263157,0.0714285714285714,0.0405405405405405,,1.0,,,,False,1.0,0.08,,,,,,,,,,
