EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,Travels,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,FTOffRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,2488.0,41,19.0,75,77,,22.0,11.0,152,1.0,2.0,,,2.0,8.0,19,1.0,17.0,69,2.0,2.0,,4.0,16.0,,,1.0,,8.0,10.0,,10.0,2.0,2.0,2.0,1.0,,1.0,1.0,0.4210526315789473,1.0,0.4210526315789473,1.0,0.425,1.0,0.0526315789473684,0.5,,22.82608695652174,0.2666666666666666,,0.2195121951219512,,,,0.2,0.2941176470588235,0.1052631578947368,0.5,1.0,1.0,0.1052631578947368,,,0.1052631578947368,0.4224947368421052,0.39495,0.05,0.05,0.2352941176470588,15.721052631578948,,,,,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.0909090909090909,,,,0.25,0.1428571428571428,,,,,,,0.7894736842105263,0.4666666666666667,0.4666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2051,1610612756,Donnell Harvey,Donnell Harvey,2051,PHX,548.0,9,-1.0,19,19,10.0,15.0,2.0,38,,,,,2.0,1.0,2,2.0,4.0,21,,,,,,2.0,,,,1.0,2.0,,2.0,2.0,3.0,2.0,1.0,10.0,,,0.5,,0.5,,0.6666666666666666,,,,,13.636363636363637,0.1666666666666666,,0.25,,,,0.3333333333333333,,,,,,1.0,,,,0.41145,,0.3333333333333333,0.3333333333333333,,8.8,0.5263157894736842,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,0.5,0.5,0.5,,,,,0.5,,,,,0.5,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,0.41145,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2560,1610612756,Zarko Cabarkapa,Zarko Cabarkapa,2560,PHX,444.0,7,,15,16,3.0,5.0,1.0,31,,1.0,,,1.0,2.0,3,3.0,7.0,13,,,,,4.0,,,1.0,,3.0,3.0,,3.0,,2.0,3.0,1.0,3.0,1.0,1.0,0.6666666666666666,,0.5,,0.7,,0.3333333333333333,1.0,,37.5,0.2727272727272727,,0.2727272727272727,,,,,0.25,0.25,,,,0.25,,,0.5,0.485275,,0.25,0.3333333333333333,,8.700000000000001,0.2,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,0.25,,,,,,,,0.3333333333333333,,,,,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,0.25,,,,,,,,,,0.2857142857142857,25.6,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,
1510,1610612756,Brevin Knight,Brevin Knight,1510,PHX,1052.0,18,5.0,35,35,2.0,8.0,4.0,70,,,,,1.0,1.0,3,,2.0,21,,,,,2.0,,,,,2.0,3.0,,3.0,,1.0,,,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,15.0,0.1818181818181818,,0.2142857142857142,,,,,0.1428571428571428,,,,,0.3333333333333333,,,,0.3826,,,,,15.300000000000002,0.0571428571428571,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,2.0,1.0,8.0,,1.0,,,3.0,2.0,1.0,2.0,1.0,2.0,1.0,,,3.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,,,0.5,0.3333333333333333,,,1.0,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,180704.0,3012,-235.0,5841,5831,1495.0,1681.0,715.0,11672,228.0,362.0,58.0,110.0,338.0,458.0,998,218.0,1392.0,6156,84.0,172.0,17.0,206.0,490.0,426.0,118.0,46.0,161.0,344.0,497.0,199.0,696.0,120.0,195.0,258.0,100.0,1495.0,0.5349344978165939,0.6140350877192983,0.4589178356713427,0.4883720930232558,0.471107544141252,0.4846153846153846,0.5066815144766147,0.5049261083743842,0.0460921843687374,0.0635359116022099,0.0473372781065088,22.345198923122943,0.1635758440323347,0.0722296994167788,0.1622214103032517,0.0686588402703664,0.0892857142857142,0.0536992840095465,0.1748251748251748,0.195505617977528,0.290529695024077,0.6298342541436464,0.672566371681416,0.6096491228070176,0.2712680577849117,0.5641025641025641,0.5272727272727272,0.4895666131621188,0.4938913585209003,0.5192739644970414,0.0755287009063444,0.0929368029739776,0.1479885057471264,8.472845691382771,0.2559493237459339,43.0,82.0,147.0,83.0,298.0,47.0,101.0,4.0,13.0,12.0,28.0,147.0,39.0,86.0,248.0,7.0,23.0,95.0,232.0,20.0,67.0,82.0,332.0,246.0,145.0,158.0,48.0,206.0,30.0,81.0,52.0,460.0,32.0,100.0,53.0,61.0,158.0,129.0,29.0,87.0,25.0,54.0,60.0,15.0,33.0,147.0,18.0,32.0,12.0,22.0,34.0,85.0,45.0,14.0,26.0,95.0,51.0,2.0,332.0,24.0,0.9534883720930232,0.3467741935483871,0.3043478260869565,0.2985074626865671,0.3495934959349593,0.4094827586206896,0.4180602006688963,0.4739130434782608,0.1990369181380417,0.023489932885906,0.5918367346938775,0.2960893854748603,0.1577287066246056,0.0549828178694158,0.0769230769230769,0.0575,0.1092043681747269,0.1651583710407239,0.140625,0.0945736434108527,0.5368421052631579,0.4349112426035503,0.4565217391304347,0.3877551020408163,0.2391653290529695,0.2785234899328859,0.2852233676975945,0.5903614457831325,0.081059390048154,0.4653465346534653,0.4653465346534653,0.9574468085106383,0.1179775280898876,0.0666666666666666,0.3076923076923077,0.75,0.2742474916387959,0.524390243902439,0.0936454849498327,0.4285714285714285,0.1304347826086956,0.4799328282828282,0.2385057471264367,24.733870967741957,39.0,10.0,8.0,2.0,39.0,18.0,25.0,1.0,0.0494505494505494,0.2653061224489796,0.2671232876712329,0.9487179487179488,0.0512820512820512,0.2051282051282051,0.2689655172413793,12.0,6.0,4.0,23.0,1.0,0.0344827586206896,,,,3.0,0.3,1.0,False,1.0,1.0,10.0,7.0,3.0,2.0,0.0040322580645161,0.0068027210884353,0.1379310344827586,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,93939.0,1566,-56.0,3035,3032,643.0,657.0,366.0,6067,115.0,192.0,26.0,48.0,56.0,151.0,295,134.0,436.0,3152,31.0,59.0,25.0,87.0,216.0,86.0,54.0,45.0,101.0,144.0,217.0,120.0,337.0,97.0,253.0,181.0,88.0,643.0,0.7152317880794702,0.8709677419354839,0.511864406779661,0.5254237288135594,0.511864406779661,0.5254237288135594,0.5782493368700266,0.58,0.1525423728813559,0.1979166666666666,0.1071428571428571,13.110020213687552,0.1358490566037735,0.0845188284518828,0.136685552407932,0.0805369127516778,0.1288659793814432,0.0681818181818181,0.1317567567567567,0.1150627615062761,0.6508474576271186,0.5989583333333334,0.7467532467532467,0.7217391304347827,0.1898305084745762,0.8135593220338984,0.5416666666666666,0.6508474576271186,0.5178444067796613,0.5293173076923078,0.2404371584699453,0.2404371584699453,0.1995412844036697,4.438983050847456,0.2118616144975288,18.0,29.0,23.0,13.0,47.0,,,,,,,,,,,,,24.0,45.0,,,34.0,82.0,,,47.0,9.0,56.0,6.0,25.0,12.0,121.0,19.0,49.0,24.0,7.0,39.0,21.0,18.0,27.0,6.0,20.0,50.0,4.0,7.0,77.0,7.0,10.0,32.0,17.0,,24.0,14.0,1.0,9.0,24.0,14.0,,82.0,31.0,,,,,,0.5333333333333333,0.5333333333333333,0.6119402985074627,,0.0212765957446808,0.3506493506493506,0.2666666666666666,0.1392045454545454,0.0644067796610169,0.0557275541795665,0.0603015075376884,0.1748251748251748,0.1311475409836065,0.1574074074074074,0.0707070707070707,0.5833333333333334,0.4107142857142857,0.46,0.5652173913043478,0.159322033898305,0.2765957446808511,0.2826086956521739,0.9230769230769232,,,,,,,,,0.6444444444444445,0.6206896551724138,,,,0.4988822222222222,0.1880733944954128,,,,,,,3.0,10.0,2.0,0.0729166666666666,,,,,,,,,29.0,11.0,12.0,,,,,,,,False,,,,,,5.0,,,0.0384615384615384,4.0,,,
2560,1610612756,Zarko Cabarkapa,Zarko Cabarkapa,2560,PHX,34027.0,567,-138.0,1097,1095,266.0,334.0,150.0,2192,45.0,71.0,11.0,14.0,47.0,73.0,162,32.0,196.0,1191,13.0,23.0,2.0,28.0,100.0,46.0,20.0,13.0,16.0,47.0,70.0,26.0,96.0,25.0,73.0,50.0,25.0,266.0,0.684931506849315,0.7936507936507936,0.4506172839506173,0.5652173913043478,0.4248704663212435,0.4814814814814814,0.4579439252336448,0.5,0.0802469135802469,0.1549295774647887,0.0425531914893617,20.974076983503533,0.122077922077922,0.0393120393120393,0.1209213051823416,0.0482625482625482,0.0381679389312977,0.0460526315789473,0.1176470588235294,0.1282051282051282,0.3678756476683937,0.6338028169014085,0.75,0.6888888888888889,0.2435233160621761,0.5185185185185185,0.7857142857142857,0.5284974093264249,0.4979611979166667,0.5290421052631578,0.119047619047619,0.1396648044692737,0.1428571428571428,7.645679012345677,0.2424794895168641,8.0,15.0,13.0,15.0,44.0,1.0,9.0,,1.0,,2.0,22.0,9.0,6.0,31.0,,4.0,9.0,34.0,1.0,11.0,8.0,29.0,15.0,21.0,36.0,4.0,40.0,2.0,21.0,9.0,84.0,9.0,16.0,7.0,6.0,10.0,7.0,3.0,27.0,4.0,19.0,26.0,3.0,8.0,53.0,3.0,16.0,9.0,8.0,,13.0,8.0,1.0,4.0,13.0,11.0,,29.0,7.0,0.8333333333333334,0.1935483870967742,,0.0909090909090909,0.2,0.2647058823529412,0.2333333333333333,0.29,0.160621761658031,,0.5094339622641509,0.1891891891891892,0.1176470588235294,0.081081081081081,0.032258064516129,0.0410958904109589,0.1181102362204724,0.0947368421052631,0.1707317073170731,0.0612244897959183,0.8461538461538461,0.2765957446808511,0.2888888888888888,0.5384615384615384,0.2279792746113989,0.3409090909090909,0.3409090909090909,0.8,0.0466321243523316,0.1111111111111111,0.1111111111111111,1.0,0.1139896373056994,0.037037037037037,,,0.3333333333333333,0.5333333333333333,0.0444444444444444,,0.2,0.4949545454545454,0.1479591836734693,25.70967741935484,5.0,3.0,1.0,1.0,5.0,2.0,6.0,9.0,0.1578947368421052,0.2272727272727272,0.238095238095238,0.8,0.1111111111111111,0.1111111111111111,0.238095238095238,3.0,1.0,10.0,4.0,1.0,0.0263157894736842,,,,,,,False,1.0,1.0,,,,1.0,0.032258064516129,0.0454545454545454,0.1818181818181818,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,45336.0,756,-62.0,1480,1468,382.0,410.0,176.0,2948,19.0,40.0,6.0,9.0,35.0,93.0,206,39.0,267.0,1540,12.0,19.0,5.0,32.0,128.0,58.0,6.0,6.0,18.0,44.0,64.0,24.0,88.0,35.0,59.0,46.0,19.0,382.0,0.6881720430107527,0.7111111111111111,0.4514563106796116,0.631578947368421,0.4810126582278481,0.5869565217391305,0.5174418604651163,0.6153846153846154,0.029126213592233,0.05,0.0857142857142857,17.141162514827997,0.0864440078585461,0.0319715808170515,0.0929203539823008,0.0338028169014084,0.0440251572327044,0.0275590551181102,0.1021897810218978,0.1059322033898305,0.1687763713080168,0.475,0.5,0.5789473684210527,0.1476793248945147,0.391304347826087,0.6666666666666666,0.2995780590717299,0.4442770042194092,0.455007894736842,0.0753968253968253,0.085972850678733,0.1198501872659176,13.814563106796124,0.2581081081081081,5.0,11.0,16.0,58.0,131.0,2.0,7.0,,1.0,,2.0,24.0,11.0,14.0,31.0,1.0,4.0,16.0,45.0,7.0,13.0,18.0,71.0,33.0,24.0,65.0,14.0,79.0,8.0,38.0,18.0,172.0,6.0,19.0,1.0,1.0,25.0,14.0,11.0,17.0,7.0,13.0,14.0,2.0,4.0,31.0,3.0,10.0,4.0,4.0,,8.0,4.0,2.0,2.0,8.0,4.0,,71.0,11.0,0.7857142857142857,0.4516129032258064,0.25,0.5384615384615384,0.4516129032258064,0.3555555555555555,0.4568965517241379,0.5220588235294118,0.1308016877637131,0.0076335877862595,0.5483870967741935,0.0196078431372549,0.1124260355029585,0.0408163265306122,0.0266666666666666,0.03,0.0367647058823529,0.1008403361344537,0.14,0.0083333333333333,0.5,0.4571428571428571,0.5,0.5,0.5527426160337553,0.4427480916030534,0.4461538461538462,0.7758620689655172,0.0295358649789029,0.2857142857142857,0.2857142857142857,1.0,0.1012658227848101,0.0434782608695652,,,0.1896551724137931,0.4545454545454545,0.0344827586206896,,0.1896551724137931,0.4478603448275863,0.2659176029962546,24.67096774193548,12.0,3.0,7.0,,12.0,6.0,9.0,,0.0638297872340425,0.5,0.5217391304347826,0.75,0.1304347826086956,0.6363636363636364,0.5,9.0,,,6.0,,,,,,1.0,0.3333333333333333,1.0,False,1.0,,,,,,0.032258064516129,0.0416666666666666,0.3333333333333333,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,187476.0,3125,-230.0,6042,6052,1519.0,1713.0,741.0,12094,177.0,307.0,27.0,48.0,265.0,450.0,968,166.0,1300.0,6386,46.0,104.0,11.0,139.0,306.0,594.0,30.0,67.0,61.0,208.0,295.0,79.0,374.0,73.0,167.0,223.0,95.0,1519.0,0.34,0.3517241379310344,0.4648760330578512,0.4423076923076923,0.4621026894865526,0.5,0.4890730972117558,0.5186567164179104,0.0692148760330578,0.1042345276872964,0.1056603773584905,21.91206248192074,0.0935672514619883,0.0267896354852876,0.0970974429854872,0.0270927405349079,0.0362903225806451,0.0197674418604651,0.0727272727272727,0.1198704103671706,0.2502037489812551,0.5765472312703583,0.6436363636363637,0.3050847457627119,0.2159739201303993,0.375,0.5625,0.4612876935615322,0.4750705012325393,0.4933087962962962,0.0736196319018405,0.0909961685823754,0.1069230769230769,9.928615702479346,0.2514068189341277,43.0,68.0,118.0,155.0,396.0,48.0,106.0,8.0,12.0,8.0,25.0,153.0,67.0,78.0,259.0,12.0,24.0,89.0,195.0,20.0,92.0,66.0,304.0,213.0,146.0,241.0,103.0,344.0,63.0,111.0,81.0,791.0,17.0,73.0,14.0,25.0,87.0,51.0,36.0,116.0,23.0,67.0,72.0,12.0,49.0,188.0,15.0,45.0,18.0,19.0,3.0,25.0,13.0,2.0,10.0,25.0,12.0,,304.0,28.0,0.9102564102564102,0.3011583011583011,0.5,0.217391304347826,0.3095238095238095,0.4564102564102564,0.4146341463414634,0.4604863221884498,0.2110839445802771,0.0176767676767676,0.6170212765957447,0.0696517412935323,0.1087928464977645,0.0282392026578073,0.025260029717682,0.0338164251207729,0.0765895953757225,0.0959488272921108,0.1386138613861386,0.0412541254125412,0.48,0.4452830188679245,0.4978902953586498,0.2033898305084746,0.3227383863080684,0.3914141414141414,0.3984575835475578,0.4838709677419355,0.0863895680521597,0.4528301886792453,0.4528301886792453,0.9791666666666666,0.1246943765281173,0.09375,0.6666666666666666,1.0,0.2369337979094076,0.6323529411764706,0.0871080139372822,0.32,0.2334494773519163,0.461635559566787,0.2338461538461538,25.484555984555985,30.0,12.0,12.0,7.0,30.0,40.0,49.0,11.0,0.0159574468085106,0.196078431372549,0.1986754966887417,0.8,0.09375,0.1791044776119403,0.2054794520547945,21.0,1.0,5.0,23.0,1.0,0.0054945054945054,,1.0,0.0038461538461538,4.0,0.3333333333333333,1.0,False,2.0,4.0,,,,1.0,0.0077220077220077,0.0130718954248366,0.2592592592592592,,1.0,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,115327.0,1922,-118.0,3719,3708,979.0,966.0,487.0,7427,219.0,364.0,57.0,96.0,322.0,392.0,823,302.0,1089.0,3963,70.0,135.0,43.0,183.0,354.0,430.0,94.0,78.0,127.0,215.0,325.0,152.0,477.0,81.0,181.0,422.0,207.0,979.0,0.4515306122448979,0.5130434782608696,0.4763061968408262,0.5185185185185185,0.4752415458937198,0.5185185185185185,0.5323212536728698,0.5446428571428571,0.094775212636695,0.1346153846153846,0.0838509316770186,27.88147456836211,0.1579720793534166,0.0889355742296918,0.1670454545454545,0.0851553509781357,0.1186440677966101,0.0630975143403441,0.1895043731778425,0.1556350626118068,0.4396135265700483,0.6016483516483516,0.6952380952380952,0.4520547945205479,0.3888888888888889,0.7111111111111111,0.59375,0.4456521739130434,0.4781924425634822,0.5169393162393161,0.2074148296593186,0.2084592145015106,0.1680440771349862,6.1365735115431335,0.2632428072062382,59.0,89.0,132.0,41.0,137.0,,,,,,,5.0,3.0,1.0,5.0,,,102.0,193.0,,3.0,96.0,300.0,3.0,4.0,55.0,16.0,71.0,9.0,31.0,18.0,158.0,21.0,79.0,31.0,35.0,62.0,38.0,24.0,80.0,21.0,25.0,95.0,11.0,55.0,175.0,14.0,46.0,38.0,37.0,2.0,85.0,74.0,4.0,7.0,85.0,43.0,,300.0,10.0,1.0,0.2,,,0.25,0.5284974093264249,0.5204081632653061,0.5882352941176471,0.0060386473429951,0.0145985401459854,0.4571428571428571,0.25,0.1979949874686716,0.0677419354838709,0.0877598152424942,0.0717703349282296,0.1372549019607843,0.2084805653710247,0.1724137931034483,0.0991501416430594,0.5058823529411764,0.4099378881987577,0.447457627118644,0.4242424242424242,0.1654589371980676,0.2992700729927007,0.3037037037037037,0.5365853658536586,,,,,0.0060386473429951,,,,0.4540816326530612,0.6629213483146067,,,0.0153061224489795,0.4774046153846156,0.2754820936639118,29.22,1.0,,,1.0,1.0,7.0,6.0,11.0,0.0594059405940594,0.2,0.2,1.0,,,0.25,,4.0,12.0,23.0,2.0,0.0277777777777777,,,,,,,False,,4.0,,,,10.0,,,0.087719298245614,2.0,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,15769.0,263,-95.0,507,508,111.0,192.0,56.0,1015,5.0,14.0,3.0,7.0,12.0,23.0,79,5.0,51.0,557,3.0,11.0,,6.0,34.0,12.0,4.0,6.0,14.0,20.0,31.0,15.0,46.0,13.0,32.0,6.0,1.0,111.0,0.7391304347826086,0.8095238095238095,0.2911392405063291,0.2727272727272727,0.2875,0.2727272727272727,0.3072289156626506,0.2727272727272727,0.0759493670886076,0.1428571428571428,0.3333333333333333,17.894736842105264,0.130718954248366,0.0633484162895927,0.128440366972477,0.0557768924302788,0.1276595744680851,0.0555555555555555,0.1052631578947368,0.16,0.175,0.3571428571428571,0.4166666666666667,0.2,0.15,0.6363636363636364,0.4285714285714285,0.1875,0.4208708860759494,0.4934363636363637,0.0123456790123456,0.0125,0.1176470588235294,13.746835443037977,0.2189349112426035,2.0,5.0,3.0,15.0,53.0,,,,,,,1.0,1.0,,1.0,,,7.0,19.0,,1.0,1.0,15.0,,,17.0,4.0,21.0,2.0,11.0,2.0,46.0,,8.0,3.0,1.0,14.0,10.0,4.0,13.0,2.0,10.0,6.0,,3.0,19.0,3.0,4.0,3.0,,,4.0,3.0,,1.0,4.0,,,15.0,8.0,,,,,,0.3684210526315789,0.35,0.3571428571428571,0.0125,,0.6842105263157895,0.1428571428571428,0.123076923076923,,0.0303030303030303,,0.1,0.14,0.0666666666666666,0.02,,0.25,0.375,0.6666666666666666,0.6625,0.2830188679245283,0.2830188679245283,0.9333333333333332,,,,,0.0125,,,,0.25,0.4,,,0.05,0.4248421052631578,0.2941176470588235,48.3,,,,1.0,,2.0,4.0,1.0,,,,,,,,,1.0,3.0,2.0,1.0,0.1111111111111111,,,,,,,False,,,,,,,,,0.3333333333333333,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,105760.0,1763,-102.0,3408,3401,1064.0,1217.0,404.0,6809,50.0,99.0,5.0,13.0,14.0,73.0,173,82.0,441.0,3496,7.0,23.0,8.0,34.0,78.0,68.0,4.0,24.0,28.0,115.0,149.0,40.0,189.0,76.0,140.0,101.0,39.0,1064.0,0.5342465753424658,0.5492957746478874,0.4219653179190751,0.3043478260869565,0.5202898550724637,0.40625,0.5628205128205128,0.4714285714285714,0.1387283236994219,0.2121212121212121,0.2142857142857142,11.746522411128284,0.0941850941850941,0.0227827502034174,0.090107120352867,0.0248138957816377,0.0219512195121951,0.0238095238095238,0.0850439882697947,0.1052631578947368,0.2869565217391304,0.5050505050505051,0.6410256410256411,0.46,0.0405797101449275,0.40625,0.3846153846153846,0.7855072463768116,0.5301142028985508,0.5068553571428571,0.1063829787234042,0.1911764705882352,0.0770975056689342,7.2878612716763005,0.312206572769953,14.0,30.0,2.0,21.0,60.0,34.0,81.0,1.0,3.0,12.0,27.0,91.0,21.0,71.0,172.0,4.0,9.0,22.0,57.0,22.0,48.0,42.0,152.0,204.0,91.0,60.0,35.0,95.0,22.0,41.0,13.0,225.0,12.0,28.0,6.0,3.0,45.0,29.0,16.0,37.0,9.0,24.0,29.0,3.0,13.0,66.0,6.0,22.0,11.0,8.0,2.0,9.0,6.0,1.0,2.0,9.0,5.0,,152.0,30.0,0.9577464788732394,0.4127906976744186,0.4444444444444444,0.4583333333333333,0.4127906976744186,0.3859649122807017,0.5238095238095238,0.5801526717557252,0.4985507246376812,,0.5606060606060606,0.0444444444444444,0.0765027322404371,0.031331592689295,0.0224089635854341,0.0267175572519083,0.0871934604904632,0.0883534136546184,0.0512820512820512,0.0171428571428571,0.5555555555555556,0.1428571428571428,0.1818181818181818,0.5,0.1739130434782608,0.35,0.35,0.7142857142857143,0.2347826086956521,0.419753086419753,0.419753086419753,1.0,0.263768115942029,0.09375,0.3333333333333333,1.0,0.2857142857142857,0.4666666666666667,0.2571428571428571,0.4444444444444444,0.2,0.5065209523809525,0.3446712018140589,24.403488372093022,37.0,6.0,10.0,,37.0,13.0,6.0,,0.0413223140495867,0.4065934065934066,0.4111111111111111,0.918918918918919,0.1875,0.4761904761904761,0.4065934065934066,9.0,,4.0,14.0,,,,1.0,0.005813953488372,3.0,0.5,1.0,False,1.0,3.0,,,,,0.005813953488372,0.0109890109890109,0.4,,,1.0,
