EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,LostBallSteals,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3SecondViolations,Corner3PctBlocked,DefensiveGoaltends,on,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,11085.0,185,-54,333,338,98,92.0,46.0,671,15.0,22.0,2.0,6.0,6.0,8.0,5.0,15.0,1.0,3.0,21.0,40.0,7.0,49.0,392.0,3.0,7.0,3.0,9.0,7.0,13.0,5.0,19.0,34.0,8.0,4.0,3.0,6.0,2.0,8.0,2.0,3.0,1.0,2.0,18.0,4.0,9.0,3.0,23.0,4.0,30.0,13.0,43.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,10.0,21.0,4.0,2.0,13.0,3.0,4.0,4.0,14.0,8.0,6.0,14.0,11.0,1.0,19.0,98,1.0,0.8095238095238095,0.8947368421052632,0.525,0.42857142857142855,0.5384615384615384,0.525,0.42857142857142855,0.5384615384615384,0.5444444444444444,0.5625,0.5588235294117647,0.075,0.09090909090909091,0.06666666666666667,13.212435233160623,0.3333333333333333,0.3333333333333333,0.16428571428571428,0.07563025210084033,0.09375,0.11428571428571428,0.1511627906976744,0.08441558441558442,0.08333333333333333,0.10638297872340426,0.041666666666666664,0.041666666666666664,0.2727272727272727,0.09375,0.16666666666666666,0.2,0.08,0.14285714285714285,0.0625,0.7857142857142857,0.55,0.6818181818181818,0.75,0.8666666666666667,0.375,0.3333333333333333,0.35714285714285715,0.6,0.075,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.3333333333333333,0.5,0.6153846153846154,0.75,0.55,0.45996250000000005,0.5029,0.45368461538461535,0.0975609756097561,0.0975609756097561,0.1836734693877551,0.3877551020408163,4.422499999999999,0.29429429429429427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1601,1610612744,Rusty LaRue,Rusty LaRue,1601,GSW,1103.0,18,-14,36,36,8,5.0,7.0,72,,,,,,,,,,2.0,,2.0,1.0,4.0,45.0,,,,,,,,3.0,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,,3.0,,3.0,,3.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,2.0,,1.0,,,,,,,,3.0,8,,,,,,,0.5,,1.5,0.5,,1.5,,,,16.27906976744186,0.6666666666666666,,0.25,,,,0.21428571428571427,,,,,,,,0.6666666666666666,0.14285714285714285,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,0.43274999999999997,,0.43425,0.25,0.3333333333333333,,0.75,17.95,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2073,1610612744,Brian Cardinal,Brian Cardinal,2073,GSW,97870.0,1631,141,3045,3024,1052,936.0,398.0,6069,72.0,116.0,13.0,23.0,28.0,48.0,27.0,90.0,66.0,136.0,165.0,342.0,238.0,733.0,3129.0,21.0,42.0,41.0,95.0,55.0,117.0,101.0,253.0,240.0,90.0,16.0,39.0,85.0,18.0,103.0,4.0,46.0,13.0,26.0,224.0,21.0,67.0,37.0,165.0,15.0,217.0,100.0,317.0,12.0,66.0,47.0,50.0,11.0,33.0,34.0,17.0,1.0,84.0,87.0,206.0,21.0,12.0,271.0,19.0,96.0,35.0,20.0,6.0,12.0,20.0,13.0,1.0,253.0,1052,34.0,0.7272727272727273,0.7643312101910829,0.4824561403508772,0.5,0.4700854700854701,0.5311158798283262,0.5510204081632653,0.4691358024691358,0.613126079447323,0.6791044776119403,0.5829383886255924,0.11403508771929824,0.1206896551724138,0.2222222222222222,18.790803292648313,0.5952380952380952,0.15,0.1455026455026455,0.06003584229390681,0.12333333333333334,0.06666666666666667,0.14086471408647142,0.061495457721872815,0.044585987261146494,0.06753246753246753,0.06474820143884892,0.0603448275862069,0.08433734939759036,0.13580246913580246,0.15422885572139303,0.14314928425357873,0.11688311688311688,0.14492753623188406,0.061224489795918366,0.65,0.24892703862660945,0.6206896551724138,0.7058823529411765,0.6805555555555556,0.19313304721030042,0.3,0.38571428571428573,0.4444444444444444,0.2918454935622318,0.4852941176470588,0.5038167938931297,0.8939393939393939,0.46938775510204084,0.5652173913043478,0.38461538461538464,0.2962962962962963,0.5833333333333334,0.5150214592274678,0.4686909978308026,0.4904238095238096,0.46567578616352195,0.17830882352941177,0.22911694510739858,0.1296043656207367,0.3451568894952251,9.465497076023395,0.34548440065681446,29.0,62.0,7.0,20.0,55.0,124.0,14.0,45.0,159.0,19.0,4.0,0.9636363636363636,0.4435483870967742,0.3111111111111111,0.45,0.26609442060085836,0.13304721030042918,0.46774193548387094,0.46774193548387094,1.0,0.12345679012345678,0.35,25.54193548387096,2.0,4.0,26.0,62.0,2.0,3.0,7.0,25.0,4.0,7.0,6.0,1.0,4.0,57.0,25.0,1.0,14.0,12.0,1.0,1.0,26.0,26.0,1.0,2.0,0.5714285714285714,0.008064516129032258,0.03676470588235294,0.016129032258064516,0.10084033613445378,0.13304721030042918,0.41935483870967744,0.4262295081967213,0.9230769230769231,0.08163265306122448,0.5,1.0,0.061224489795918366,0.6666666666666666,1.0,0.15432098765432098,0.28,0.43859649122807015,0.008,,,,,,True,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,62255.0,1038,127,1961,1926,687,619.0,271.0,3887,106.0,165.0,21.0,34.0,37.0,58.0,35.0,94.0,43.0,116.0,184.0,375.0,102.0,557.0,2007.0,27.0,50.0,6.0,84.0,69.0,131.0,61.0,247.0,176.0,192.0,30.0,28.0,42.0,15.0,57.0,6.0,19.0,7.0,16.0,129.0,7.0,36.0,30.0,108.0,7.0,145.0,45.0,190.0,12.0,35.0,20.0,30.0,4.0,11.0,24.0,19.0,3.0,54.0,22.0,62.0,2.0,6.0,141.0,18.0,49.0,26.0,17.0,10.0,5.0,18.0,15.0,1.0,247.0,687,16.0,0.4782608695652174,0.5207100591715976,0.49066666666666664,0.54,0.5267175572519084,0.48404255319148937,0.582089552238806,0.5314285714285715,0.5264650283553876,0.5915492957746479,0.5825471698113207,0.07466666666666667,0.08484848484848485,0.11702127659574468,25.52539404553415,0.5555555555555556,0.1111111111111111,0.1487603305785124,0.049247606019151846,0.14354066985645933,0.034653465346534656,0.14759358288770053,0.04608788853161844,0.05855855855855856,0.04838709677419355,0.0421455938697318,0.027210884353741496,0.05454545454545454,0.10526315789473684,0.14285714285714285,0.17532467532467533,0.12962962962962962,0.19148936170212766,0.05405405405405406,0.8333333333333334,0.35106382978723405,0.6424242424242425,0.7019867549668874,0.5094339622641509,0.2,0.3723404255319149,0.42168674698795183,0.42857142857142855,0.24680851063829787,0.3706896551724138,0.3805309734513274,0.4418604651162791,0.5074626865671642,0.6176470588235294,0.23809523809523808,0.3314285714285714,0.6379310344827587,0.5531914893617021,0.48509391025641024,0.5215140350877192,0.4831320809248555,0.10139165009940358,0.1206896551724138,0.15080789946140036,0.44344703770197486,7.6626666666666665,0.35033146353901073,6.0,21.0,1.0,4.0,29.0,95.0,16.0,44.0,81.0,15.0,7.0,0.9310344827586207,0.30526315789473685,0.36363636363636365,0.30851063829787234,0.20212765957446807,0.04468085106382979,0.2857142857142857,0.2857142857142857,1.0,0.022857142857142857,0.25,25.393684210526317,1.0,4.0,23.0,74.0,7.0,13.0,15.0,40.0,8.0,17.0,6.0,,1.0,73.0,23.0,,9.0,2.0,1.0,2.0,12.0,,2.0,2.0,0.47058823529411764,,0.02586206896551724,,0.023529411764705882,0.1574468085106383,0.3108108108108108,0.3108108108108108,0.9130434782608695,0.05970149253731343,0.25,1.0,0.19402985074626866,0.5384615384615384,1.0,0.22857142857142856,0.375,0.3150684931506849,0.020618556701030927,1.0,1.0,1.0,,,True,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,11890.0,198,17,375,378,108,121.0,44.0,753,10.0,17.0,1.0,3.0,2.0,4.0,4.0,11.0,18.0,34.0,32.0,62.0,27.0,100.0,386.0,5.0,10.0,,13.0,6.0,12.0,2.0,14.0,52.0,12.0,2.0,2.0,8.0,1.0,9.0,,4.0,1.0,3.0,19.0,3.0,7.0,6.0,27.0,7.0,40.0,11.0,51.0,1.0,5.0,1.0,7.0,,4.0,4.0,3.0,,11.0,12.0,23.0,4.0,3.0,30.0,2.0,15.0,1.0,4.0,3.0,1.0,4.0,3.0,,14.0,108,5.0,0.8125,0.8387096774193549,0.5161290322580645,0.5,0.5,0.5140845070422535,0.5416666666666666,0.42857142857142855,0.5882352941176471,0.5416666666666666,0.4666666666666667,0.03225806451612903,0.058823529411764705,0.09090909090909091,22.429906542056074,0.6363636363636364,0.3888888888888889,0.17532467532467533,0.056451612903225805,0.20689655172413793,0.06666666666666667,0.18032786885245902,0.05917159763313609,0.029411764705882353,0.1,0.04,0.1,,0.16216216216216217,0.1875,0.17391304347826086,0.21739130434782608,0.16666666666666666,0.029411764705882353,0.75,0.23943661971830985,0.5882352941176471,0.625,0.8,0.15492957746478872,0.36363636363636365,0.4,0.25,0.4788732394366197,0.5294117647058824,0.5294117647058824,0.9444444444444444,0.25,0.3333333333333333,,0.2857142857142857,0.5,0.36619718309859156,0.4527394366197183,0.4210041666666667,0.42048214285714286,0.17857142857142858,0.2,0.13,0.14,12.014516129032257,0.288,2.0,5.0,,2.0,3.0,9.0,,2.0,9.0,4.0,,1.0,0.3333333333333333,,0.3333333333333333,0.1267605633802817,0.07042253521126761,0.4,0.4,1.0,0.14285714285714285,,24.18888888888889,1.0,1.0,1.0,4.0,,1.0,,,1.0,2.0,,,,4.0,1.0,,1.0,1.0,,,2.0,,,,0.5,,,,0.16666666666666666,0.056338028169014086,0.25,0.25,1.0,0.08333333333333333,1.0,1.0,0.08333333333333333,,,,,0.25,,,,1.0,,,True,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,12301.0,205,41,395,390,178,153.0,49.0,785,12.0,25.0,4.0,5.0,4.0,9.0,2.0,6.0,1.0,5.0,15.0,36.0,25.0,88.0,404.0,5.0,8.0,2.0,18.0,6.0,14.0,8.0,29.0,10.0,20.0,8.0,6.0,7.0,3.0,10.0,1.0,2.0,2.0,3.0,23.0,4.0,9.0,5.0,10.0,,15.0,14.0,29.0,3.0,11.0,9.0,3.0,2.0,3.0,3.0,,,6.0,16.0,25.0,1.0,,34.0,3.0,15.0,2.0,2.0,1.0,1.0,2.0,1.0,,29.0,178,6.0,0.3333333333333333,0.45454545454545453,0.4166666666666667,0.625,0.42857142857142855,0.42567567567567566,0.6666666666666666,0.3088235294117647,0.4943820224719101,0.75,0.3717948717948718,0.16666666666666666,0.12,0.5,20.92511013215859,0.5,,0.06993006993006994,0.07563025210084033,0.16129032258064516,0.08333333333333333,0.08620689655172414,0.07784431137724551,0.07894736842105263,0.045454545454545456,0.10810810810810811,0.11764705882352941,,0.10256410256410256,,0.1016949152542373,0.17391304347826086,0.125,0.07317073170731707,0.5,0.33783783783783783,0.48,0.5454545454545454,0.4166666666666667,0.08108108108108109,0.3333333333333333,0.6666666666666666,,0.06756756756756757,0.2,0.2,,0.4166666666666667,0.8,0.25,0.2647058823529412,0.4444444444444444,0.8513513513513513,0.525031506849315,0.5253,0.5135742424242425,0.1839080459770115,0.3125,0.20454545454545456,0.32954545454545453,4.133333333333333,0.4506329113924051,8.0,16.0,2.0,8.0,11.0,38.0,3.0,20.0,30.0,2.0,,0.9090909090909091,0.2894736842105263,0.15,0.2894736842105263,0.5135135135135135,0.21621621621621623,0.5,0.5,0.875,0.23529411764705882,0.25,25.142105263157895,2.0,4.0,3.0,22.0,,,1.0,12.0,2.0,4.0,3.0,,,22.0,3.0,,2.0,1.0,,,4.0,,1.0,,0.5,,,,0.038461538461538464,0.2972972972972973,0.13636363636363635,0.13636363636363635,1.0,0.3333333333333333,0.5,1.0,,,,0.35294117647058826,0.08333333333333333,0.13636363636363635,0.02564102564102564,,,,,,True,,,,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,61224.0,1020,100,1890,1893,635,545.0,242.0,3783,44.0,64.0,9.0,15.0,15.0,19.0,34.0,76.0,59.0,145.0,137.0,285.0,26.0,300.0,1915.0,17.0,33.0,3.0,37.0,38.0,78.0,10.0,86.0,204.0,70.0,16.0,13.0,53.0,23.0,76.0,14.0,28.0,7.0,18.0,175.0,15.0,22.0,17.0,68.0,5.0,90.0,39.0,129.0,2.0,30.0,19.0,25.0,5.0,18.0,19.0,7.0,,44.0,33.0,107.0,7.0,5.0,44.0,2.0,20.0,3.0,6.0,1.0,2.0,6.0,6.0,,86.0,635,19.0,0.7445255474452555,0.7906976744186046,0.4807017543859649,0.5151515151515151,0.48717948717948717,0.47735191637630664,0.5,0.475,0.487012987012987,0.5138888888888888,0.4777777777777778,0.0456140350877193,0.078125,0.07894736842105263,16.16161616161616,0.5681818181818182,0.0847457627118644,0.09659090909090909,0.03151862464183381,0.0918918918918919,0.08152173913043478,0.09561304836895389,0.04195011337868481,0.03468208092485549,0.028112449799196786,0.03260869565217391,0.08571428571428572,0.06818181818181818,0.07971014492753623,0.12109375,0.08387096774193549,0.09859154929577464,0.06976744186046512,0.014705882352941176,1.0,0.2229965156794425,0.6875,0.7457627118644068,0.6818181818181818,0.26480836236933797,0.4473684210526316,0.4857142857142857,0.7058823529411765,0.5052264808362369,0.4068965517241379,0.4125874125874126,0.8135593220338984,0.4411764705882353,0.6,0.1111111111111111,0.2375,0.7894736842105263,0.22996515679442509,0.4238444055944056,0.47000454545454545,0.43077468354430387,0.06557377049180328,0.066006600660066,0.12333333333333334,0.2866666666666667,11.181754385964908,0.335978835978836,,,,,,2.0,,2.0,,11.0,10.0,,,,,0.006968641114982578,,,,,,,37.85,,,,2.0,,1.0,,2.0,,1.0,,,1.0,1.0,,,9.0,2.0,4.0,,12.0,,,3.0,,,0.013793103448275862,,0.02531645569620253,0.006968641114982578,,,,,,,0.029411764705882353,,,0.025,,,,,,,,,True,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,37180.0,620,27,1187,1159,533,426.0,159.0,2346,30.0,48.0,8.0,14.0,12.0,19.0,10.0,26.0,18.0,41.0,58.0,115.0,34.0,225.0,1223.0,12.0,19.0,4.0,34.0,23.0,52.0,23.0,105.0,68.0,48.0,8.0,10.0,44.0,8.0,52.0,2.0,23.0,8.0,13.0,112.0,8.0,20.0,17.0,72.0,8.0,97.0,28.0,125.0,3.0,14.0,11.0,17.0,5.0,10.0,20.0,7.0,2.0,37.0,16.0,41.0,4.0,6.0,49.0,,9.0,13.0,3.0,2.0,1.0,3.0,2.0,,105.0,533,12.0,0.5862068965517241,0.6296296296296297,0.5043478260869565,0.631578947368421,0.4423076923076923,0.49226804123711343,0.5,0.4939759036144578,0.5161290322580645,0.53125,0.5306122448979592,0.08695652173913043,0.08333333333333333,0.23076923076923078,18.386627906976745,0.4594594594594595,0.18604651162790697,0.17307692307692307,0.047619047619047616,0.1349206349206349,0.05517241379310345,0.16420664206642066,0.049557522123893805,0.045871559633027525,0.04666666666666667,0.049689440993788817,0.05454545454545454,0.05714285714285714,0.14285714285714285,0.17857142857142858,0.1837837837837838,0.12631578947368421,0.16129032258064516,0.031578947368421054,0.6666666666666666,0.24742268041237114,0.625,0.6818181818181818,0.6666666666666666,0.13402061855670103,0.38461538461538464,0.5,0.4,0.211340206185567,0.43902439024390244,0.43902439024390244,0.5555555555555556,0.4666666666666667,0.5714285714285714,0.375,0.2289156626506024,0.631578947368421,0.654639175257732,0.48889109947643966,0.5105500000000001,0.4744325000000001,0.049019607843137254,0.07258064516129033,0.1511111111111111,0.4666666666666667,8.64086956521739,0.44903117101937656,6.0,18.0,2.0,5.0,25.0,79.0,12.0,31.0,72.0,3.0,4.0,0.96,0.31645569620253167,0.3870967741935484,0.3246753246753247,0.4072164948453608,0.09278350515463918,0.3333333333333333,0.35294117647058826,0.8333333333333334,0.060240963855421686,0.4,25.789873417721527,,3.0,19.0,61.0,2.0,8.0,10.0,26.0,2.0,11.0,3.0,,2.0,59.0,19.0,1.0,6.0,,3.0,1.0,16.0,1.0,1.0,,0.18181818181818182,0.012658227848101266,,,,0.31443298969072164,0.3114754098360656,0.3114754098360656,1.0,0.1,,,0.26666666666666666,0.25,1.0,0.3132530120481928,0.38461538461538464,0.3220338983050847,0.0125,,,,0.05555555555555555,,True,,,,
361,1610612744,Clifford Robinson,Clifford Robinson,361,GSW,50606.0,843,112,1570,1558,485,445.0,184.0,3128,34.0,49.0,4.0,9.0,16.0,20.0,17.0,57.0,25.0,78.0,76.0,184.0,42.0,302.0,1600.0,9.0,21.0,2.0,35.0,28.0,61.0,22.0,111.0,90.0,62.0,4.0,14.0,67.0,17.0,84.0,6.0,32.0,14.0,21.0,185.0,3.0,14.0,16.0,57.0,10.0,83.0,19.0,102.0,4.0,22.0,8.0,32.0,8.0,21.0,16.0,11.0,1.0,48.0,32.0,67.0,1.0,2.0,62.0,5.0,22.0,11.0,21.0,7.0,10.0,21.0,14.0,1.0,111.0,485,8.0,0.5921052631578947,0.6081081081081081,0.41304347826086957,0.42857142857142855,0.45901639344262296,0.4693140794223827,0.5,0.489010989010989,0.49508196721311476,0.5,0.5235849056603774,0.07608695652173914,0.08163265306122448,0.14035087719298245,19.66573816155989,0.6666666666666666,0.23809523809523808,0.10017574692442882,0.024955436720142603,0.10596026490066225,0.017241379310344827,0.10138888888888889,0.02312925170068027,0.027777777777777776,0.035175879396984924,0.013761467889908258,0.015151515151515152,0.023809523809523808,0.08196721311475409,0.0891089108910891,0.11836734693877551,0.11864406779661017,0.06060606060606061,0.026845637583892617,0.6666666666666666,0.17689530685920576,0.6938775510204082,0.7555555555555555,0.5,0.20577617328519857,0.2982456140350877,0.3469387755102041,0.35294117647058826,0.2815884476534296,0.32051282051282054,0.32894736842105265,0.88,0.2727272727272727,0.4444444444444444,,0.21978021978021978,0.8,0.5126353790613718,0.4623367753623188,0.46775517241379305,0.45423296703296695,0.07482993197278912,0.10945273631840796,0.11589403973509933,0.3675496688741722,10.104347826086956,0.3089171974522293,1.0,6.0,,2.0,36.0,93.0,11.0,30.0,105.0,14.0,3.0,0.9722222222222222,0.3870967741935484,0.36666666666666664,0.3870967741935484,0.33574007220216606,0.021660649819494584,0.16666666666666666,0.16666666666666666,1.0,0.02197802197802198,,25.488172043010753,,,35.0,87.0,5.0,12.0,11.0,28.0,5.0,12.0,3.0,,,87.0,35.0,1.0,11.0,2.0,2.0,,9.0,1.0,,4.0,0.4166666666666667,0.010752688172043012,0.02564102564102564,0.011494252873563218,0.03636363636363636,0.3140794223826715,0.40229885057471265,0.4069767441860465,0.9714285714285714,,,,0.36363636363636365,0.4166666666666667,1.0,0.3076923076923077,0.39285714285714285,0.40229885057471265,,,,2.0,,1.0,True,,,,
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,45171.0,753,118,1387,1390,451,385.0,185.0,2777,53.0,91.0,2.0,7.0,11.0,21.0,18.0,55.0,36.0,102.0,107.0,248.0,71.0,288.0,1383.0,6.0,21.0,1.0,13.0,25.0,68.0,43.0,93.0,44.0,170.0,2.0,27.0,93.0,38.0,131.0,10.0,30.0,7.0,56.0,300.0,2.0,14.0,9.0,46.0,1.0,56.0,16.0,72.0,2.0,45.0,18.0,27.0,11.0,16.0,20.0,11.0,,47.0,17.0,57.0,3.0,3.0,91.0,10.0,35.0,13.0,3.0,1.0,1.0,3.0,2.0,1.0,93.0,451,8.0,0.205607476635514,0.20754716981132076,0.4314516129032258,0.2857142857142857,0.36764705882352944,0.42217898832684825,0.2727272727272727,0.352112676056338,0.48135593220338985,0.29545454545454547,0.46842105263157896,0.10887096774193548,0.10989010989010989,0.2545454545454545,21.20272783632982,0.574468085106383,0.022222222222222223,0.08863198458574181,0.02578268876611418,0.072,0.015625,0.08540372670807453,0.02384500745156483,0.022222222222222223,0.03428571428571429,0.02145922746781116,0.011494252873563218,0.024390243902439025,0.04672897196261682,0.06914893617021277,0.125,0.061855670103092786,0.10714285714285714,0.017241379310344827,0.6666666666666666,0.3540856031128405,0.5824175824175825,0.654320987654321,0.16981132075471697,0.2140077821011673,0.32727272727272727,0.43902439024390244,0.1111111111111111,0.3968871595330739,0.35294117647058826,0.36363636363636365,0.3055555555555556,0.3181818181818182,0.2857142857142857,,0.29577464788732394,0.5238095238095238,0.38910505836575876,0.45790408560311285,0.4225999999999999,0.4308753521126761,0.12411347517730496,0.1282051282051282,0.04513888888888889,0.3229166666666667,9.366935483870972,0.32516222062004324,,1.0,,,1.0,9.0,,3.0,,27.0,2.0,,0.1111111111111111,,0.1111111111111111,0.03501945525291829,0.0038910505836575876,,,,,,26.855555555555558,,,1.0,8.0,,1.0,,3.0,,1.0,3.0,,,8.0,1.0,,28.0,,,,17.0,5.0,,1.0,,,0.029411764705882353,,,0.0311284046692607,0.125,0.125,,,,,0.045454545454545456,,,0.04225352112676056,,0.125,,,,,,,True,,,,
