EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,DefArc3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg2aBlocked,SelfOReb,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SelfORebPct,OffThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PtsUnassisted3s,ShortMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,HeaveMakes,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,LongMidRangePctBlocked,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Arc3PctBlocked
1904,1610612747,Devean George,Devean George,1904,LAL,1505.0,25,-19.0,53,56,17.0,29.0,3.0,109,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,7.0,70,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,17.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.5,0.5,1.0,1.5,0.4285714285714285,16.07142857142857,1.0,0.25,0.0909090909090909,0.3333333333333333,0.2666666666666666,0.0555555555555555,0.2,0.2,1.0,0.1666666666666666,1.0,0.1428571428571428,1.0,1.0,0.1428571428571428,0.2857142857142857,0.5,0.5,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.3333333333333333,0.4707571428571429,0.5644,0.4782,0.2857142857142857,0.4285714285714285,10.15,25.433333333333334,0.320754716981132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,1198.0,20,-10.0,43,45,25.0,32.0,,88,2.0,2.0,,,2.0,,,,,,,4.0,4.0,,,10.0,54,,,,,,4.0,2.0,,,,,,1.0,,,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,3.0,2.0,,4.0,25.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,,11.363636363636363,,0.0666666666666666,,,0.0526315789473684,,,,,0.1666666666666666,,0.5,1.0,1.0,0.5,,,,,,,,,,,,0.5,,0.5597,,0.3667,,0.4,5.0,,0.5813953488372093,2.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,2052.0,34,-5.0,75,72,36.0,53.0,2.0,147,4.0,4.0,,,1.0,1.0,4.0,1.0,4.0,,2.0,6.0,9.0,1.0,4.0,19.0,80,,,3.0,,2.0,8.0,2.0,3.0,,4.0,1.0,,,,,,,2.0,2.0,4.0,,4.0,2.0,2.0,,1.0,1.0,3.0,3.0,6.0,5.0,,8.0,36.0,1.0,0.25,,0.25,0.6666666666666666,,0.5769230769230769,1.5,0.5,0.6333333333333333,1.5,0.5714285714285714,0.3076923076923077,23.07692307692308,0.3333333333333333,0.08,,0.4,0.1333333333333333,,,,0.2,0.1111111111111111,,0.3076923076923077,1.0,1.0,0.0769230769230769,0.3076923076923077,0.25,0.25,0.3076923076923077,0.25,0.25,1.0,,,0.3333333333333333,,0.6153846153846154,0.25,0.4874307692307691,0.5853,0.4829583333333333,0.1578947368421052,0.4210526315789473,9.41111111111111,25.325000000000003,0.48,1.0,4.0,3.0,4.0,2.0,10.0,,,,,,0.8333333333333334,0.8333333333333334,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.5,1.0,1.0,1.0,1.0,0.1666666666666666,1.0,0.2,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,3694.0,62,-23.0,127,130,44.0,69.0,7.0,257,,3.0,,,2.0,4.0,7.0,1.0,2.0,,,4.0,12.0,2.0,4.0,14.0,142,,,,1.0,1.0,7.0,6.0,6.0,,2.0,1.0,8.0,11.0,4.0,2.0,25.0,,,6.0,6.0,,6.0,2.0,2.0,,5.0,3.0,12.0,2.0,5.0,,,7.0,44.0,1.0,0.5,1.0,0.5,0.3333333333333333,,0.4375,,0.5833333333333334,0.4375,,0.5833333333333334,0.25,20.588235294117645,0.4166666666666667,0.1538461538461538,,,0.12,,,0.1428571428571428,0.1111111111111111,0.1875,,0.1875,,,0.125,0.4375,0.5714285714285714,0.5714285714285714,0.125,0.5,0.5,1.0,,,,,0.4375,0.5,0.467240625,,0.4837583333333333,,0.5,13.183333333333332,24.375,0.3464566929133858,,,2.0,5.0,,2.0,3.0,2.0,,,2.0,0.25,0.25,0.4,,,,,,1.0,,,,,7.0,7.0,,,,,,0.25,,,,0.1666666666666666,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.125,0.5,0.5,1.0,0.1666666666666666,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,2395.0,40,-3.0,79,80,32.0,50.0,4.0,159,4.0,7.0,,1.0,3.0,,2.0,,2.0,,1.0,5.0,12.0,,3.0,13.0,79,,1.0,,,2.0,4.0,4.0,,,1.0,,3.0,5.0,2.0,,12.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,5.0,3.0,,4.0,32.0,,,,,0.4166666666666667,,0.3333333333333333,,0.4,0.40625,,0.4,0.2,20.0,1.0,0.0357142857142857,0.05,0.3333333333333333,0.088235294117647,0.032258064516129,,,0.1111111111111111,,1.0,0.4666666666666667,0.5714285714285714,0.8,0.2,0.1333333333333333,,,0.1333333333333333,,,,1.0,,0.2,,0.6666666666666666,,0.4859392857142857,0.4389,0.5455625,,0.3076923076923077,5.5,30.666666666666668,0.4050632911392405,1.0,3.0,2.0,3.0,,6.0,2.0,1.0,1.0,,,0.6,0.6,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,,2.0,3.0,,,,,,,,1.0,2.0,,0.2,,,,,0.6,0.6666666666666666,0.125,0.1538461538461538,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,0.0666666666666666,,,,0.2,,1.0,2.0,1.0,0.1666666666666666,0.2857142857142857,0.2,0.1666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,1925.0,32,-11.0,66,67,18.0,27.0,5.0,133,3.0,3.0,1.0,1.0,,2.0,2.0,,,,,5.0,5.0,,,12.0,72,1.0,1.0,2.0,,,3.0,4.0,,2.0,,,3.0,4.0,1.0,2.0,9.0,2.0,,3.0,3.0,4.0,7.0,,,,1.0,1.0,1.0,,1.0,4.0,,3.0,18.0,,,,,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.75,,11.11111111111111,1.0,0.1764705882352941,0.1052631578947368,,0.1304347826086956,0.16,,0.1666666666666666,0.25,0.1428571428571428,,0.6,1.0,1.0,,0.4,1.0,1.0,,,,,1.0,1.0,,,0.6,,0.4976599999999999,0.4776,0.6131,0.1666666666666666,0.25,7.9,,0.2727272727272727,,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,0.6,0.75,1.0,0.6666666666666666,,,,1.0,1.0,,,,,,,,,2.0,,,0.5,,,,1.0,1.0,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,1316.0,22,-4.0,43,45,10.0,11.0,3.0,88,,3.0,,1.0,1.0,4.0,6.0,2.0,4.0,,1.0,4.0,10.0,2.0,4.0,18.0,42,,1.0,,,1.0,4.0,,3.0,,4.0,2.0,2.0,2.0,,2.0,4.0,,,,,,,,,,3.0,2.0,4.0,,4.0,4.0,,4.0,10.0,0.5,0.5,,0.5,0.4,,0.5,,,0.5625,,0.4,0.2857142857142857,42.5531914893617,0.75,,,,,,,,,,,0.2142857142857142,,,0.0714285714285714,0.4285714285714285,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,0.5,0.5,1.0,,0.3333333333333333,,0.5,0.5,0.4649392857142857,,0.4273333333333333,,0.2222222222222222,11.96,25.775,0.2325581395348837,,4.0,,2.0,4.0,8.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,0.3333333333333333,,0.0666666666666666,0.0909090909090909,,,,,,,,,1.0,,,,,,,,,,2.0,,0.2,0.3333333333333333,,,,,,,,,,,,3.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1610612747,Karl Malone,Karl Malone,252,LAL,498.0,8,-10.0,16,19,4.0,9.0,3.0,35,1.0,2.0,1.0,1.0,,,1.0,,,,,1.0,3.0,,,2.0,24,1.0,1.0,2.0,,,,2.0,,2.0,,,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,4.0,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,15.789473684210526,,0.2,0.1428571428571428,,0.1666666666666666,0.125,,,,0.3333333333333333,,0.6666666666666666,0.5,1.0,,0.3333333333333333,,,,,,,1.0,1.0,,,0.6666666666666666,,0.5857,0.5553,,1.0,,5.866666666666667,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,2562.0,43,-10.0,88,88,26.0,42.0,3.0,176,1.0,1.0,,,1.0,3.0,5.0,3.0,6.0,,1.0,4.0,7.0,4.0,8.0,22.0,96,,,,,2.0,2.0,2.0,12.0,,6.0,3.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,1.0,1.0,2.0,5.0,7.0,2.0,,2.0,26.0,1.0,0.5,,0.5,0.5714285714285714,,0.6666666666666666,,,0.6875,,0.3333333333333333,0.5333333333333333,19.35483870967742,0.5,0.0357142857142857,0.0526315789473684,0.125,0.0555555555555555,0.0333333333333333,0.1428571428571428,0.0909090909090909,,,,0.0666666666666666,1.0,1.0,0.0666666666666666,0.3333333333333333,0.6,0.6,0.4,0.5,0.5,1.0,,,0.5,,0.6,0.5,0.4685233333333333,,0.555375,,0.0909090909090909,15.985714285714286,24.725,0.2954545454545454,,2.0,,,2.0,6.0,1.0,1.0,,1.0,,0.75,0.75,,1.0,,,,,,,,,,1.0,2.0,,,,,0.1666666666666666,0.6666666666666666,,,,,,,,1.0,2.0,,1.0,,,1.0,,,,,0.1333333333333333,0.5,0.5,1.0,0.5,,,,1.0,,,,0.1428571428571428,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,401.0,7,-10.0,13,15,1.0,10.0,2.0,28,,,,,1.0,,,,,,,,1.0,,,,19,,,,,,,,,,,,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,6.666666666666667,,0.3333333333333333,,,0.25,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,0.3514,,,,,8.9,,0.0769230769230769,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
