EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,Technical Free Throw Trips,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,Blocked3s,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,ShortMidRangePctBlocked,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctAssisted,SecondChanceCorner3Frequency,ShortMidRangePctAssisted,Travels,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedArc3,on,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,28259.0,471,-26.0,859,901,321,289,137,1760,27.0,48,7.0,14.0,13.0,18.0,5.0,9.0,20.0,1.0,2.0,1.0,36.0,73,1.0,2.0,21.0,96.0,826,7.0,15.0,7.0,21.0,15.0,23.0,1.0,8.0,38.0,46.0,26.0,3.0,10.0,2.0,1.0,3.0,12.0,4.0,16.0,2.0,2.0,1.0,5.0,6.0,36.0,12.0,32.0,3.0,8.0,32.0,6.0,46.0,47.0,93.0,1.0,13.0,10.0,3.0,13.0,5.0,8.0,18.0,4.0,5.0,2.0,31.0,8.0,13.0,26.0,63.0,7.0,6.0,35.0,3.0,16.0,3.0,8.0,7.0,1.0,8.0,5.0,1.0,1.0,38.0,321,10.0,0.6388888888888888,0.7419354838709677,0.5,0.5,0.4931506849315068,0.4666666666666667,0.6521739130434783,0.5,0.4666666666666667,0.625,0.5274725274725275,0.525,0.59375,0.02666666666666667,0.0410958904109589,0.0625,12.03155818540434,0.41935483870967744,0.15789473684210525,0.08571428571428572,0.10423452768729642,0.0903954802259887,0.07272727272727272,0.16216216216216217,0.09592326139088729,0.102803738317757,0.10344827586206896,0.06666666666666667,0.1016949152542373,0.15517241379310345,0.1875,0.06756756756756757,0.13157894736842105,0.10828025477707007,0.07692307692307693,0.0625,0.02857142857142857,0.625,0.64,0.5625,0.6,0.5555555555555556,0.06666666666666667,0.26666666666666666,0.45,0.45,0.8888888888888888,0.02666666666666667,0.5,0.5,0.9333333333333333,0.5,0.2857142857142857,0.75,0.7222222222222222,0.041666666666666664,0.6666666666666666,0.5,0.5141053333333334,0.5582071428571428,0.5413604166666667,0.18181818181818182,0.18604651162790697,0.21875,0.3958333333333333,5.282191780821918,25.25,0.37369033760186265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,11468.0,191,23.0,338,358,93,86,55,696,,4,,1.0,,,5.0,9.0,20.0,10.0,27.0,9.0,10.0,29,11.0,34.0,9.0,62.0,319,,3.0,2.0,5.0,3.0,9.0,9.0,2.0,20.0,6.0,14.0,12.0,,27.0,10.0,,23.0,3.0,26.0,3.0,,10.0,6.0,7.0,55.0,1.0,1.0,,3.0,7.0,1.0,11.0,2.0,13.0,1.0,5.0,3.0,2.0,7.0,2.0,4.0,4.0,1.0,3.0,,11.0,3.0,3.0,4.0,13.0,,1.0,11.0,,3.0,,,,,,,,,20.0,93,2.0,0.3,0.3,0.3235294117647059,0.3235294117647059,0.3448275862068966,,0.3333333333333333,0.42063492063492064,0.3,0.5,0.44696969696969696,0.4166666666666667,0.5263157894736842,0.5396825396825397,,,19.10669975186104,0.6363636363636364,0.07142857142857142,,0.05785123966942149,0.0070921985815602835,0.06521739130434782,0.02857142857142857,0.059880239520958084,0.011363636363636364,0.02127659574468085,,,0.043478260869565216,,0.05,0.05714285714285714,0.06060606060606061,0.058823529411764705,0.08333333333333333,0.025,,0.06349206349206349,,,,0.07936507936507936,0.31746031746031744,0.45,0.45,0.3333333333333333,0.42857142857142855,0.37037037037037035,0.37037037037037035,0.2,,,,,0.5,0.6031746031746031,0.37037037037037035,0.4760314516129031,0.48545,0.4431205882352941,0.045454545454545456,0.09375,0.08064516129032258,0.3225806451612903,14.893103448275859,25.638235294117646,0.27514792899408286,1.0,1.0,7.0,1.0,2.0,4.0,1.0,2.0,4.0,21.0,5.0,0.6363636363636364,0.5,0.4444444444444444,0.2,0.2,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.7,0.4,0.5,1.0,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,11396.0,190,-39.0,342,373,160,135,75,715,15.0,33,8.0,13.0,3.0,13.0,12.0,2.0,9.0,,2.0,2.0,19.0,54,,2.0,10.0,48.0,361,9.0,18.0,4.0,22.0,4.0,20.0,2.0,4.0,12.0,8.0,30.0,,14.0,1.0,,2.0,12.0,1.0,13.0,1.0,,6.0,2.0,4.0,27.0,1.0,23.0,,13.0,28.0,4.0,45.0,24.0,69.0,3.0,12.0,9.0,3.0,4.0,2.0,3.0,5.0,,1.0,,9.0,3.0,6.0,2.0,7.0,,1.0,21.0,1.0,7.0,4.0,11.0,6.0,3.0,12.0,7.0,1.0,1.0,12.0,160,2.0,0.21052631578947367,0.3333333333333333,,,0.35185185185185186,0.5,0.2,0.3392857142857143,0.5,0.18181818181818182,0.36363636363636365,0.5,0.21428571428571427,0.03571428571428571,0.037037037037037035,0.030303030303030304,17.40139211136891,0.4444444444444444,0.3333333333333333,,0.27450980392156865,0.14285714285714285,0.26,0.03125,0.26973684210526316,0.12435233160621761,0.21052631578947367,0.07547169811320754,0.13725490196078433,0.043478260869565216,,0.30434782608695654,0.2692307692307692,0.2641509433962264,0.24242424242424243,0.29411764705882354,0.09375,0.5833333333333334,0.5892857142857143,0.45454545454545453,0.46875,0.2,0.21428571428571427,0.16071428571428573,0.2222222222222222,0.2222222222222222,0.5,0.03571428571428571,,,0.7222222222222222,0.6153846153846154,,0.5909090909090909,0.23076923076923078,0.09090909090909091,0.625,,0.49283272727272726,0.5293,0.4958619047619048,0.11290322580645161,0.11666666666666667,0.4583333333333333,0.25,5.32037037037037,52.25,0.4678362573099415,2.0,,,,,,,,,,,,,,0.16666666666666666,0.18181818181818182,,,,,,,,,1.0,1.0,1.0,2.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,True,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,2570.0,43,-22.0,74,77,7,8,12,151,4.0,5,1.0,2.0,,,5.0,2.0,3.0,,,,7.0,13,,,5.0,19.0,89,1.0,4.0,,2.0,,,,,,8.0,6.0,,2.0,,,,,,,,,,,,,1.0,4.0,1.0,,5.0,1.0,6.0,6.0,12.0,,1.0,,1.0,2.0,2.0,,2.0,,2.0,,4.0,,,5.0,8.0,,,5.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,7,,0.5714285714285714,0.6666666666666666,,,0.5384615384615384,0.25,,0.5384615384615384,0.25,,0.6333333333333333,0.25,,,,,20.87912087912088,0.5,0.3333333333333333,0.5,0.25,0.10526315789473684,,0.14285714285714285,0.1724137931034483,0.1111111111111111,0.14285714285714285,0.07692307692307693,0.09090909090909091,,0.3333333333333333,0.5,,0.25,,,,1.0,0.38461538461538464,0.8,0.8,0.5,0.38461538461538464,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,0.5,,,,,0.38461538461538464,,0.4479923076923077,0.4796333333333333,,0.2,0.2,0.10526315789473684,,7.1461538461538465,,0.0945945945945946,1.0,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,10404.0,173,,320,336,127,114,59,656,3.0,13,,,2.0,5.0,11.0,8.0,17.0,6.0,20.0,11.0,15.0,41,7.0,25.0,24.0,75.0,314,1.0,2.0,,5.0,5.0,14.0,11.0,17.0,33.0,6.0,24.0,9.0,,20.0,6.0,3.0,23.0,2.0,25.0,1.0,1.0,10.0,4.0,9.0,52.0,,3.0,,7.0,13.0,2.0,22.0,3.0,25.0,1.0,7.0,2.0,5.0,5.0,4.0,3.0,4.0,,2.0,,9.0,1.0,3.0,4.0,9.0,,,29.0,1.0,6.0,7.0,1.0,1.0,,1.0,,,,33.0,127,3.0,0.2,0.2,0.28,0.28,0.36585365853658536,0.5,0.35714285714285715,0.38636363636363635,0.5,0.32,0.46153846153846156,0.5,0.47058823529411764,0.3787878787878788,0.07317073170731707,0.23076923076923078,22.48062015503876,0.5555555555555556,0.16666666666666666,,0.12380952380952381,0.02097902097902098,0.14583333333333334,,0.13071895424836602,0.017341040462427744,,0.018518518518518517,0.045454545454545456,,,0.10714285714285714,0.038461538461538464,0.17647058823529413,0.1875,0.0625,0.025,,0.19696969696969696,0.23076923076923078,0.3,,0.16666666666666666,0.25757575757575757,0.47058823529411764,0.47058823529411764,0.375,0.30303030303030304,0.3,0.3157894736842105,,,,0.2,0.4,0.44,0.5757575757575758,0.3,0.4812907692307693,0.4559,0.4875770833333332,0.08450704225352113,0.13043478260869565,0.06666666666666667,0.44,10.507317073170732,25.84,0.396875,4.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,12.0,4.0,0.5714285714285714,0.3333333333333333,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.07575757575757576,0.2,0.2,0.5,0.4,0.5,1.0,0.18181818181818182,,,,,,,1.0,1.0,0.04,0.05,1.0,0.2,,,,,,,,,,,,,True,,,,
682,1610612765,Bob Sura,Bob Sura,682,DET,8105.0,135,-19.0,230,258,59,60,35,488,8.0,19,1.0,4.0,,3.0,10.0,3.0,9.0,3.0,6.0,1.0,14.0,38,3.0,7.0,7.0,44.0,240,1.0,4.0,2.0,7.0,2.0,9.0,1.0,2.0,6.0,12.0,16.0,,2.0,5.0,3.0,2.0,12.0,4.0,16.0,4.0,,5.0,2.0,5.0,36.0,1.0,6.0,,5.0,12.0,2.0,19.0,7.0,26.0,1.0,8.0,4.0,4.0,3.0,2.0,3.0,4.0,,,,7.0,,1.0,5.0,24.0,1.0,1.0,12.0,,4.0,2.0,,,,,,,,6.0,59,3.0,0.42857142857142855,0.46153846153846156,0.42857142857142855,0.5,0.3684210526315789,0.25,0.2222222222222222,0.4111111111111111,0.5,0.2,0.43137254901960786,0.5,0.25,0.15555555555555556,0.05263157894736842,0.10526315789473684,21.40221402214022,0.42857142857142855,0.2,,0.1276595744680851,0.06521739130434782,0.17857142857142858,0.04,0.13934426229508196,0.05982905982905983,0.027777777777777776,0.15625,,0.05555555555555555,,0.14285714285714285,0.18518518518518517,0.08695652173913043,0.2,0.125,0.041666666666666664,,0.4222222222222222,0.42105263157894735,0.47058823529411764,0.125,0.2222222222222222,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,0.8,0.25,,0.3,,0.1,0.5777777777777777,0.6,0.4899556818181818,0.55555,0.36674444444444443,0.08163265306122448,0.09523809523809523,0.1590909090909091,0.13636363636363635,6.6684210526315795,29.300000000000004,0.2565217391304348,3.0,,1.0,1.0,1.0,,1.0,1.0,,9.0,,1.0,1.0,,0.3,0.3,0.022222222222222223,,,1.0,0.2,1.0,1.0,,1.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,True,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,11322.0,189,-31.0,352,377,150,136,59,729,9.0,17,2.0,3.0,5.0,6.0,24.0,12.0,35.0,1.0,3.0,2.0,28.0,76,1.0,4.0,28.0,87.0,368,4.0,11.0,1.0,12.0,11.0,30.0,2.0,13.0,38.0,30.0,26.0,,,2.0,1.0,10.0,19.0,3.0,22.0,2.0,1.0,7.0,5.0,7.0,47.0,1.0,2.0,,10.0,5.0,1.0,16.0,3.0,19.0,1.0,11.0,6.0,5.0,10.0,4.0,6.0,10.0,1.0,4.0,,20.0,2.0,14.0,7.0,17.0,1.0,3.0,32.0,1.0,9.0,6.0,1.0,,,1.0,1.0,,,38.0,150,1.0,0.5357142857142857,0.5357142857142857,0.25,0.3333333333333333,0.3684210526315789,0.36363636363636365,0.36666666666666664,0.36875,0.39285714285714285,0.390625,0.44680851063829785,0.42857142857142855,0.475,0.05,0.13157894736842105,0.17647058823529413,27.078384798099762,0.5,0.09090909090909091,,0.043859649122807015,0.012903225806451613,0.21739130434782608,0.037037037037037035,0.09375,0.016483516483516484,0.0425531914893617,,,0.05,,0.12,,0.03225806451612903,0.21212121212121213,0.23076923076923078,0.025,1.0,0.2125,0.5294117647058824,0.6428571428571429,0.4444444444444444,0.3,0.4375,0.34285714285714286,0.35294117647058826,0.75,0.0375,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.5,0.1875,0.8333333333333334,0.0625,0.2625,0.5,0.450520253164557,0.4684857142857143,0.4351596774193548,0.10227272727272728,0.10714285714285714,0.13793103448275862,0.4367816091954023,11.00657894736842,29.575,0.42613636363636365,7.0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.5,0.2916666666666667,0.3888888888888889,0.0125,,,1.0,0.14285714285714285,0.5,1.0,0.5,1.0,,,1.0,,0.25,1.0,,,,,0.07142857142857142,0.2857142857142857,1.0,0.02857142857142857,,,,,,,,,,True,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,13504.0,225,-1.0,399,423,117,95,56,822,31.0,47,6.0,8.0,9.0,15.0,43.0,4.0,10.0,,,,54.0,100,,,15.0,123.0,383,6.0,10.0,2.0,14.0,14.0,31.0,,7.0,35.0,82.0,26.0,,10.0,,,5.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,5.0,4.0,,6.0,13.0,6.0,25.0,9.0,34.0,,6.0,4.0,2.0,8.0,,3.0,5.0,1.0,5.0,,13.0,2.0,,19.0,33.0,,3.0,21.0,2.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,35.0,117,4.0,0.7592592592592593,0.8367346938775511,,,0.54,0.6,0.45161290322580644,0.54,0.6,0.45161290322580644,0.5648148148148148,0.6363636363636364,0.5,,0.05,0.0425531914893617,26.077586206896555,0.6153846153846154,0.2727272727272727,,0.09027777777777778,0.024539877300613498,0.13043478260869565,0.15625,0.1,0.046153846153846156,0.03571428571428571,0.017543859649122806,0.02,0.16,0.14285714285714285,0.14705882352941177,0.08333333333333333,0.06756756756756757,0.09375,0.21428571428571427,,1.0,0.47,0.6595744680851063,0.6888888888888889,0.6774193548387096,0.43,0.1,0.4,0.4,1.0,,,,0.8,0.75,,0.4838709677419355,0.6,,0.47,,0.47096699999999997,0.49065,0.46636774193548386,0.07547169811320754,0.07547169811320754,0.11382113821138211,0.2845528455284553,5.355000000000001,,0.2932330827067669,19.0,,,,,,,,,,3.0,,,,0.4418604651162791,0.475,,,,,,,,,,,,,,0.06976744186046512,,,,,,,0.8421052631578947,1.0,,,,,,,,,,,True,,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,6191.0,103,41.0,181,192,40,47,20,373,4.0,7,,2.0,1.0,3.0,14.0,7.0,12.0,,,,18.0,33,,,14.0,50.0,162,,3.0,2.0,2.0,2.0,8.0,,1.0,5.0,32.0,4.0,,,,,2.0,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,,3.0,1.0,3.0,16.0,4.0,23.0,4.0,27.0,,1.0,1.0,,2.0,1.0,1.0,3.0,,1.0,,5.0,,1.0,9.0,17.0,3.0,,16.0,,7.0,1.0,3.0,2.0,,3.0,2.0,1.0,,5.0,40,1.0,0.8888888888888888,0.8888888888888888,,,0.5454545454545454,,0.25,0.5454545454545454,,0.25,0.6097560975609756,0.25,0.2777777777777778,,0.06060606060606061,0.14285714285714285,22.549019607843135,0.4,0.4444444444444444,0.25,0.2,0.04477611940298507,0.13043478260869565,,0.18446601941747573,0.039473684210526314,0.08695652173913043,,0.045454545454545456,,,0.26666666666666666,0.2222222222222222,0.1702127659574468,0.25,,,0.6666666666666666,0.21212121212121213,0.5714285714285714,0.6666666666666666,1.0,0.42424242424242425,0.36363636363636365,0.5833333333333334,0.5833333333333334,1.0,,,,0.6666666666666666,,,0.375,0.3333333333333333,,0.21212121212121213,,0.41562424242424245,0.40396666666666664,0.42013749999999994,0.175,0.175,0.04,0.1,10.212121212121213,,0.22099447513812154,7.0,,,,,,,,,,,,,,0.5,0.5384615384615384,,,,,,,,,,,,1.0,,0.07142857142857142,,,,,,,0.7142857142857143,1.0,,1.0,,,,,,,,,True,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,7241.0,121,25.0,226,225,77,58,33,451,7.0,12,1.0,3.0,2.0,4.0,14.0,5.0,17.0,3.0,5.0,2.0,19.0,43,4.0,7.0,8.0,58.0,186,2.0,6.0,1.0,8.0,5.0,13.0,3.0,1.0,14.0,16.0,22.0,,,5.0,3.0,2.0,2.0,3.0,5.0,3.0,,,2.0,,13.0,,7.0,2.0,6.0,12.0,1.0,19.0,9.0,28.0,,3.0,1.0,2.0,2.0,,2.0,4.0,2.0,,,6.0,2.0,2.0,3.0,8.0,4.0,1.0,11.0,3.0,7.0,,5.0,3.0,1.0,5.0,5.0,,,14.0,77,,0.42105263157894735,0.42105263157894735,0.5714285714285714,0.5714285714285714,0.4418604651162791,0.3333333333333333,0.38461538461538464,0.5,0.5,0.40625,0.5370370370370371,0.5,0.4117647058823529,0.14,0.046511627906976744,0.08333333333333333,23.076923076923077,0.3333333333333333,0.1,0.25,0.14457831325301204,0.07954545454545454,0.25,,0.16822429906542055,0.06481481481481481,0.041666666666666664,0.14814814814814814,0.05405405405405406,,,0.10526315789473684,0.18181818181818182,0.14285714285714285,0.3,,,1.0,0.24,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.28,0.34,0.29411764705882354,0.29411764705882354,0.6,0.1,0.6,0.6,0.42857142857142855,0.3333333333333333,,0.25,0.5,0.125,0.38,0.6,0.4589079999999999,0.4613833333333333,0.456415625,0.12962962962962962,0.14893617021276595,0.13793103448275862,0.2413793103448276,9.846511627906976,25.414285714285718,0.3407079646017699,7.0,1.0,2.0,,,,1.0,1.0,1.0,12.0,,1.0,1.0,0.3333333333333333,0.5,0.5384615384615384,0.04,0.5,0.5,1.0,,,,,,,,1.0,,0.07142857142857142,1.0,,,,1.0,0.14285714285714285,0.42857142857142855,,,,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,,True,,,,
