EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,BlockedArc3,LongMidRangePctBlocked,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,20728.0,345,17,636,625,178,163,64,1261,21.0,39.0,5.0,7.0,2.0,6.0,17.0,37.0,27.0,47.0,65.0,123,22.0,152.0,612,8.0,14.0,3.0,19.0,16.0,28.0,5.0,37.0,90.0,40.0,6.0,6.0,17,3.0,20,2.0,1.0,10.0,3.0,4.0,43,2.0,18.0,10.0,34.0,1.0,45,20.0,65,9.0,6.0,3.0,8.0,4.0,7.0,18.0,1.0,1.0,5.0,26.0,1.0,5.0,22.0,41.0,3.0,6.0,28.0,2.0,13.0,2.0,5.0,3.0,2.0,5.0,3.0,1.0,2.0,37.0,178,4.0,0.6923076923076923,0.7258064516129032,0.5284552845528455,0.5714285714285714,0.5714285714285714,0.5284552845528455,0.5714285714285714,0.5714285714285714,0.5588235294117647,0.59375,0.5967741935483871,0.04878048780487805,0.1282051282051282,0.02702702702702703,23.044096728307252,0.3076923076923077,0.07692307692307693,0.14285714285714285,0.09230769230769231,0.16666666666666666,0.025974025974025976,0.1476510067114094,0.07352941176470588,0.017241379310344827,0.1388888888888889,0.1076923076923077,0.022222222222222223,0.03125,0.10869565217391304,0.1267605633802817,0.1652892561983471,0.11627906976744186,0.29411764705882354,0.6,0.3170731707317073,0.5384615384615384,0.6176470588235294,0.7142857142857143,0.3008130081300813,0.4594594594594595,0.4722222222222222,0.35294117647058826,0.3821138211382114,0.574468085106383,0.574468085106383,0.8888888888888888,0.5,0.7142857142857143,0.4,0.21428571428571427,0.3333333333333333,0.3170731707317073,0.4316569105691057,0.47368461538461537,0.4106607142857143,0.09701492537313433,0.09701492537313433,0.125,0.24342105263157895,9.865853658536585,0.279874213836478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,4205.0,70,-7,118,120,33,42,11,238,5.0,5.0,2.0,2.0,,,,3.0,1.0,2.0,6.0,10,5.0,17.0,131,3.0,3.0,2.0,8.0,,1.0,1.0,1.0,8.0,4.0,2.0,,1,,1,,,,,1.0,2,1.0,5.0,3.0,8.0,,11,6.0,17,2.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,,2.0,1.0,4.0,3.0,1.0,4.0,3.0,,,1.0,33,1.0,0.6666666666666666,0.8,0.6,1.0,,0.6,1.0,,0.6538461538461539,1.0,0.25,,,,11.363636363636363,0.5,,0.1702127659574468,0.11363636363636363,0.2727272727272727,0.07692307692307693,0.1896551724137931,0.10526315789473684,,0.18181818181818182,0.07692307692307693,,0.16666666666666666,0.2,0.2,0.13636363636363635,0.3,,0.75,0.5,1.0,1.0,0.6,0.3,,,,0.2,0.5,0.5,1.0,0.6666666666666666,1.0,,,,0.5,0.47148,0.58035,0.3073,0.16666666666666666,0.16666666666666666,0.47058823529411764,0.058823529411764705,6.99,0.2796610169491525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,18850.0,314,-28,583,573,137,139,66,1156,15.0,30.0,2.0,4.0,2.0,4.0,5.0,12.0,5.0,27.0,25.0,69,23.0,130.0,592,2.0,6.0,,10.0,4.0,9.0,9.0,23.0,18.0,32.0,4.0,3.0,15,3.0,18,1.0,2.0,8.0,3.0,4.0,39,1.0,2.0,9.0,24.0,,33,3.0,36,6.0,1.0,5.0,4.0,2.0,2.0,6.0,,2.0,1.0,10.0,1.0,3.0,10.0,23.0,1.0,2.0,33.0,2.0,11.0,6.0,3.0,1.0,1.0,4.0,1.0,,,23.0,137,1.0,0.36,0.391304347826087,0.36231884057971014,0.3333333333333333,0.4444444444444444,0.4495798319327731,0.5555555555555556,0.3888888888888889,0.48507462686567165,0.5555555555555556,0.46,0.043478260869565216,0.1,,22.052067381317,0.4,,0.1111111111111111,0.01092896174863388,0.16071428571428573,0.012658227848101266,0.1213235294117647,0.011450381679389313,,0.01694915254237288,0.016129032258064516,0.0196078431372549,,0.10526315789473684,0.04918032786885246,0.15306122448979592,0.15789473684210525,0.16666666666666666,0.25,0.25210084033613445,0.5,0.5555555555555556,0.3333333333333333,0.10084033613445378,0.4166666666666667,0.4166666666666667,0.2,0.226890756302521,0.18518518518518517,0.18518518518518517,0.6,0.4444444444444444,0.5,,0.2222222222222222,0.5,0.6722689075630253,0.50974243697479,0.49224285714285715,0.4946944444444445,0.0859375,0.14102564102564102,0.07692307692307693,0.17692307692307693,8.656521739130437,0.23499142367066894,4.0,14.0,1.0,2.0,1.0,3.0,15.0,36.0,1.0,1.0,1.0,6.0,19.0,50.0,2.0,3.0,2.0,9.0,48.0,9.0,36.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8421052631578947,0.38,0.6666666666666666,0.2222222222222222,0.38,0.42016806722689076,0.013888888888888888,0.11764705882352941,0.2857142857142857,0.2857142857142857,1.0,0.3025210084033613,0.4166666666666667,0.4166666666666667,0.8,0.2222222222222222,0.5,1.0,0.1111111111111111,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4166666666666667,24.816000000000003,,,,,,,,,,True,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,11103.0,185,41,350,330,140,102,38,680,8.0,17.0,,,4.0,6.0,6.0,8.0,9.0,20.0,23.0,45,26.0,81.0,316,,3.0,,,12.0,18.0,19.0,46.0,18.0,28.0,,3.0,21,5.0,26,2.0,3.0,9.0,2.0,10.0,57,2.0,1.0,1.0,15.0,1.0,17,3.0,20,8.0,5.0,3.0,5.0,,4.0,4.0,1.0,1.0,,9.0,1.0,5.0,3.0,17.0,1.0,2.0,31.0,1.0,9.0,7.0,2.0,1.0,1.0,3.0,3.0,,,46.0,140,3.0,0.391304347826087,0.391304347826087,0.5111111111111111,,0.6666666666666666,0.4661016949152542,,0.54,0.5472972972972973,,0.6388888888888888,0.06666666666666667,0.17647058823529413,,21.39175257731959,0.5555555555555556,0.14285714285714285,0.12295081967213115,0.009009009009009009,0.030303030303030304,0.05405405405405406,0.1032258064516129,0.02027027027027027,,0.022727272727272728,,0.045454545454545456,0.06666666666666667,0.14814814814814814,0.05128205128205128,0.16071428571428573,0.04,,1.0,0.288135593220339,0.47058823529411764,0.5714285714285714,0.75,0.13559322033898305,0.75,0.75,,0.3389830508474576,0.45,0.45,0.3333333333333333,,,,0.24,0.6666666666666666,0.5254237288135594,0.4536370689655172,0.42511666666666664,0.42568958333333334,0.13432835820895522,0.16981132075471697,,0.5679012345679012,9.957777777777777,0.4,,5.0,,,,2.0,3.0,9.0,,1.0,1.0,5.0,3.0,14.0,,1.0,1.0,7.0,3.0,6.0,8.0,3.0,1.0,,,1.0,,,0.3333333333333333,0.21428571428571427,,0.14285714285714285,0.23076923076923078,0.23728813559322035,0.041666666666666664,0.0847457627118644,,,,0.15254237288135594,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.25,,,0.08,,0.2,0.2,0.375,26.842857142857145,1.0,1.0,,,,,,,,True,,,,,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,34727.0,579,8,1075,1063,292,280,118,2138,14.0,27.0,2.0,6.0,1.0,3.0,8.0,21.0,5.0,11.0,27.0,59,28.0,103.0,1061,3.0,7.0,,6.0,1.0,5.0,15.0,26.0,18.0,36.0,2.0,5.0,80,39.0,119,23.0,16.0,33.0,11.0,36.0,277,3.0,7.0,13.0,45.0,2.0,60,10.0,70,17.0,11.0,6.0,39.0,9.0,34.0,14.0,2.0,5.0,,53.0,4.0,14.0,12.0,41.0,,2.0,39.0,1.0,11.0,9.0,1.0,,1.0,1.0,1.0,,,26.0,292,5.0,0.3333333333333333,0.34615384615384615,0.4576271186440678,0.42857142857142855,0.2,0.375,0.375,0.275,0.4327731092436975,0.375,0.43333333333333335,0.0847457627118644,0.07407407407407407,0.09523809523809523,14.357262103505843,0.7358490566037735,0.07692307692307693,0.1111111111111111,0.021021021021021023,0.12149532710280374,0.022222222222222223,0.11328125,0.021367521367521368,0.01818181818181818,0.025210084033613446,0.019230769230769232,0.034482758620689655,,0.038834951456310676,0.10655737704918032,0.15555555555555556,0.11538461538461539,0.13793103448275862,1.0,0.27,0.5185185185185185,0.56,0.35714285714285715,0.21,0.38095238095238093,0.42105263157894735,,0.11,0.45454545454545453,0.5,0.8,0.75,0.3333333333333333,,0.15,0.3333333333333333,0.68,0.487855612244898,0.5953875,0.47295833333333337,0.1,0.15942028985507245,0.05825242718446602,0.2524271844660194,6.213559322033897,0.27162790697674416,1.0,8.0,,,,1.0,6.0,33.0,,1.0,3.0,14.0,7.0,41.0,,1.0,3.0,15.0,21.0,,31.0,6.0,4.0,1.0,,,,,1.0,0.17073170731707318,,0.2,0.1794871794871795,0.41,0.07017543859649122,0.08,0.125,0.125,1.0,0.33,0.18181818181818182,0.18181818181818182,1.0,,,,0.125,,,0.05,,0.7,0.21428571428571427,0.1935483870967742,26.229268292682928,2.0,,0.09090909090909091,,,,,,,True,,,,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,13671.0,228,-27,404,413,106,89,56,817,16.0,34.0,7.0,11.0,4.0,9.0,4.0,12.0,11.0,15.0,31.0,61,12.0,74.0,420,9.0,14.0,4.0,22.0,8.0,15.0,4.0,20.0,44.0,18.0,12.0,9.0,3,1.0,4,1.0,,3.0,,,9,7.0,18.0,4.0,28.0,2.0,34,27.0,61,11.0,6.0,5.0,7.0,1.0,5.0,6.0,,2.0,,13.0,,4.0,7.0,16.0,,2.0,18.0,2.0,8.0,2.0,4.0,4.0,,4.0,3.0,2.0,,20.0,106,,0.7096774193548387,0.88,0.5081967213114754,0.6428571428571429,0.5333333333333333,0.5081967213114754,0.6428571428571429,0.5333333333333333,0.5362318840579711,0.6875,0.5882352941176471,0.14754098360655737,0.20588235294117646,0.16666666666666666,17.748917748917748,0.5384615384615384,0.16666666666666666,0.17391304347826086,0.1323529411764706,0.11428571428571428,0.14,0.16326530612244897,0.13440860215053763,0.10909090909090909,0.20454545454545456,0.08108108108108109,0.11764705882352941,0.1875,0.11627906976744186,0.23076923076923078,0.16666666666666666,0.1111111111111111,0.125,0.75,0.5573770491803278,0.47058823529411764,0.5925925925925926,0.5625,0.19672131147540983,0.3333333333333333,0.4,1.0,0.2459016393442623,0.7333333333333333,0.7333333333333333,0.8181818181818182,0.7857142857142857,0.6363636363636364,,0.6,0.4444444444444444,0.5573770491803278,0.4848196721311475,0.5351750000000001,0.49307333333333336,0.11940298507462686,0.11940298507462686,0.2972972972972973,0.2702702702702703,6.081967213114754,0.2623762376237624,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.14285714285714285,,,,True,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,22567.0,376,-2,703,698,190,188,75,1401,4.0,14.0,,1.0,,1.0,8.0,20.0,19.0,31.0,31.0,65,30.0,167.0,715,1.0,2.0,,8.0,7.0,11.0,20.0,52.0,26.0,36.0,,7.0,21,,21,,,7.0,8.0,6.0,42,1.0,3.0,11.0,27.0,3.0,41,4.0,45,13.0,9.0,4.0,14.0,3.0,8.0,11.0,3.0,6.0,,25.0,2.0,2.0,16.0,25.0,,4.0,36.0,,6.0,9.0,2.0,2.0,,2.0,2.0,,,52.0,190,1.0,0.41935483870967744,0.41935483870967744,0.47692307692307695,0.5,0.6363636363636364,0.556910569105691,0.5,0.6153846153846154,0.5869565217391305,0.5,0.6756756756756757,0.1076923076923077,0.42857142857142855,0.05,20.843989769820972,0.56,0.2,0.10546875,0.013888888888888888,0.13414634146341464,0.011235955056179775,0.11242603550295859,0.013114754098360656,0.028985507246376812,0.012195121951219513,,0.018518518518518517,,0.06451612903225806,0.11842105263157894,0.11864406779661017,0.14035087719298245,0.12,1.0,0.11382113821138211,0.2857142857142857,0.5,0.25,0.16260162601626016,0.4,0.42105263157894735,0.125,0.25203252032520324,0.6129032258064516,0.6129032258064516,0.5789473684210527,0.125,,,0.038461538461538464,,0.5853658536585366,0.4888130081300813,0.5591,0.4737038461538462,0.046511627906976744,0.08450704225352113,0.04790419161676647,0.31137724550898205,11.873846153846154,0.2702702702702703,15.0,32.0,,1.0,2.0,7.0,10.0,26.0,2.0,5.0,4.0,8.0,25.0,58.0,2.0,6.0,6.0,15.0,72.0,3.0,26.0,10.0,1.0,1.0,6.0,,,,0.96,0.43103448275862066,0.3333333333333333,0.4,0.43103448275862066,0.4715447154471545,0.01694915254237288,0.2601626016260163,0.46875,0.46875,1.0,0.21138211382113822,0.38461538461538464,0.38461538461538464,0.9,0.125,,,0.625,0.4,1.0,0.2692307692307692,0.2857142857142857,0.3076923076923077,0.5,0.38461538461538464,24.074137931034482,,,,,,,,,,True,,,,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,6157.0,103,5,201,202,83,80,24,403,6.0,12.0,1.0,3.0,2.0,3.0,,1.0,1.0,5.0,7.0,18,4.0,33.0,205,1.0,3.0,2.0,4.0,2.0,6.0,,10.0,10.0,4.0,,4.0,2,2.0,4,2.0,,1.0,1.0,,10,1.0,3.0,,13.0,3.0,16,4.0,20,4.0,3.0,1.0,2.0,,1.0,3.0,,1.0,,5.0,,1.0,5.0,11.0,1.0,,6.0,,3.0,,1.0,,1.0,1.0,1.0,,,10.0,83,,0.7142857142857143,0.7142857142857143,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.515625,0.3333333333333333,0.5,0.2222222222222222,0.3333333333333333,,16.29955947136564,0.4,0.3333333333333333,0.1780821917808219,0.05454545454545454,,0.03571428571428571,0.13829787234042554,0.04819277108433735,0.07692307692307693,,0.07142857142857142,0.041666666666666664,,0.25,0.17857142857142858,0.13793103448275862,,,1.0,0.41379310344827586,0.5,0.75,0.6666666666666666,0.034482758620689655,,,,0.1724137931034483,0.2,0.2,1.0,0.6,0.3333333333333333,1.0,0.3,0.6666666666666666,0.7931034482758621,0.4959706896551725,0.5308333333333334,0.44275000000000003,0.09375,0.14285714285714285,0.12121212121212122,0.30303030303030304,6.094444444444444,0.4129353233830846,,1.0,,,,1.0,5.0,10.0,,2.0,2.0,3.0,5.0,11.0,,2.0,2.0,4.0,15.0,,10.0,5.0,3.0,2.0,,,,,1.0,0.45454545454545453,,0.5,0.45454545454545453,0.3793103448275862,0.23076923076923078,0.034482758620689655,,,,0.3448275862068966,0.5,0.5,1.0,,,,0.4,,,0.1,,0.3,0.6666666666666666,0.5,25.672727272727272,,,,,,,,,,True,,,,,
1559,1610612745,Adrian Griffin,Adrian Griffin,1559,HOU,3465.0,58,-8,101,107,16,15,11,208,1.0,2.0,,,,,,1.0,,4.0,1.0,7,,2.0,115,,,,,,1.0,,,,2.0,,,5,2.0,7,2.0,,1.0,1.0,3.0,16,1.0,,,4.0,1.0,5,1.0,6,5.0,3.0,2.0,2.0,,,,,2.0,,2.0,,1.0,5.0,8.0,,,,,,,1.0,,1.0,1.0,,,,,16,,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,,,,,,8.035714285714285,1.0,0.3333333333333333,0.12121212121212122,,,0.1111111111111111,0.0975609756097561,0.02564102564102564,,,,0.125,,0.36363636363636365,,,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.5714285714285714,,,,,,,,,0.2857142857142857,0.44571428571428573,,0.3417,,,,,12.357142857142858,0.15841584158415842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,22756.0,379,33,716,699,170,158,74,1415,44.0,54.0,15.0,17.0,8.0,10.0,25.0,73.0,12.0,30.0,81.0,157,62.0,224.0,675,17.0,21.0,7.0,41.0,13.0,28.0,24.0,50.0,112.0,50.0,24.0,10.0,7,4.0,11,3.0,1.0,4.0,,3.0,26,5.0,15.0,14.0,60.0,6.0,80,20.0,100,4.0,4.0,,12.0,1.0,5.0,19.0,2.0,7.0,3.0,31.0,4.0,11.0,18.0,40.0,5.0,8.0,75.0,11.0,32.0,11.0,25.0,18.0,6.0,25.0,17.0,4.0,,50.0,170,5.0,0.691358024691358,0.8115942028985508,0.5159235668789809,0.8095238095238095,0.4642857142857143,0.5159235668789809,0.8095238095238095,0.4642857142857143,0.5925925925925926,0.82,0.5813953488372093,0.06369426751592357,0.05555555555555555,0.0958904109589041,27.848101265822784,0.3870967741935484,0.46153846153846156,0.22304832713754646,0.06880733944954129,0.17721518987341772,0.05747126436781609,0.21264367816091953,0.06557377049180328,0.10144927536231885,0.075,0.028985507246376812,0.08771929824561403,,0.25675675675675674,0.24675324675324675,0.1864406779661017,0.2037037037037037,0.12,0.68,0.34394904458598724,0.8148148148148148,0.8627450980392157,0.5909090909090909,0.46496815286624205,0.3424657534246575,0.3787878787878788,0.72,0.1910828025477707,0.4,0.4,1.0,0.8095238095238095,0.8823529411764706,0.2,0.35714285714285715,0.8,0.34394904458598724,0.44311210191082806,0.5053666666666666,0.43642499999999995,0.1797752808988764,0.1797752808988764,0.18303571428571427,0.22321428571428573,7.612738853503187,0.23743016759776536,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,0.03076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,True,,,,,
