EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeAssists,DefAtRimReboundPct,LongMidRangePctAssisted,LostBallTurnovers,AtRimAssists,FTDefRebounds,DefFTReboundPct,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Corner3Assists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg3Pct,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffensiveGoaltends,LongMidRangePctBlocked,BlockedArc3,Clear Path Fouls,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct
1904,1610612747,Devean George,Devean George,1904,LAL,779.0,13,-6,23,21,17.0,3.0,3,44,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,25,1.0,1.0,2.0,2.0,3.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,17.0,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,19.23076923076923,0.1111111111111111,0.08333333333333333,0.2,0.25,1.0,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,1.0,0.25,0.4276,0.588,0.37413333333333326,0.3333333333333333,0.6666666666666666,9.5,0.7391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,958.0,16,-8,28,27,22.0,9.0,3,55,2.0,2.0,,,,1.0,,2.0,2.0,5.0,8.0,31,,1.0,,2.0,5.0,6.0,2.0,,,,2.0,,1.0,1.0,,6.0,22.0,0.4,,0.4,0.4,,0.4,0.5714285714285714,,0.5,25.806451612903228,,,,0.4,1.0,1.0,0.2,,,0.4,,,,,0.4,0.44989999999999997,0.4066,0.44989999999999997,,0.75,9.22,0.7857142857142857,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.5,0.5,0.2,1.0,1.0,0.1,0.3333333333333333,0.15384615384615385,0.25,0.3333333333333333,0.5,0.4,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1610612747,Ime Udoka,Ime Udoka,2137,LAL,1681.0,28,-4,49,49,29.0,18.0,6,98,3.0,3.0,,,,1.0,,4.0,3.0,8.0,8.0,49,,1.0,,3.0,4.0,8.0,4.0,,1.0,1.0,5.0,,3.0,3.0,,8.0,29.0,0.375,,0.75,0.3333333333333333,,0.6,0.36363636363636365,,0.5714285714285714,25.454545454545453,0.05555555555555555,0.043478260869565216,,0.3333333333333333,1.0,1.0,0.1111111111111111,,,0.4444444444444444,,,,,0.4444444444444444,0.4749777777777778,,0.56708,,1.0,9.3,0.5918367346938775,3.0,3.0,2.0,2.0,2.0,,,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.19047619047619047,,0.16,0.18181818181818182,,0.3333333333333333,0.6,1.0,0.1,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.2857142857142857,1.0,0.1111111111111111,0.2,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,1081.0,18,5,31,32,13.0,10.0,4,63,1.0,1.0,,,1.0,2.0,,3.0,2.0,6.0,10.0,27,,,3.0,1.0,2.0,2.0,4.0,,,,1.0,,,,,2.0,13.0,0.3333333333333333,,0.5,0.5555555555555556,1.5,0.3333333333333333,0.5555555555555556,1.5,0.3333333333333333,25.714285714285715,,,,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,0.5,0.3333333333333333,,,,,0.4444444444444444,0.4510777777777778,0.53205,0.50725,0.3,0.2,13.183333333333335,0.41935483870967744,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,0.07142857142857142,,0.06666666666666667,,,,0.3333333333333333,1.0,,,3.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,0.3333333333333333,,0.2,,0.3333333333333333,0.3333333333333333,24.933333333333334,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,746.0,12,-4,21,21,11.0,6.0,1,42,,,,,,,,,,,,21,,,,,,,,,,,3.0,,,,,,11.0,,,,,,,,,,9.090909090909092,,,,,,,,,,,,,,,1.0,0.37365,,0.37365,,,,0.5238095238095238,,,,,,,,3.0,3.0,,,,,,,,,,,,,0.375,,0.3333333333333333,0.75,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,25.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,948.0,16,1,29,30,19.0,14.0,5,59,,,,,,2.0,1.0,2.0,1.0,4.0,3.0,27,,1.0,,,2.0,1.0,,,1.0,1.0,7.0,,,2.0,,1.0,19.0,0.25,,,0.25,,,0.3,,0.16666666666666666,14.705882352941176,0.1,0.07692307692307693,0.3333333333333333,,,,0.5,,,0.5,0.5,0.5,,,,0.382975,0.4119,0.38765,,0.3333333333333333,13.774999999999999,0.6551724137931034,,,1.0,1.0,2.0,,2.0,4.0,6.0,,,,,2.0,,1.0,1.0,1.0,,,,0.3333333333333333,0.5,0.375,0.375,0.5,,,,,,,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,437.0,7,-7,13,12,11.0,3.0,2,25,,,,,,,,,,,2.0,16,,,,,,2.0,,,,,,,1.0,,,2.0,11.0,,,,,,,1.0,,1.0,13.333333333333334,,,,,,,,,,,,,,,,,,,,1.0,,0.8461538461538461,,,2.0,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,671.0,11,-5,19,19,16.0,17.0,1,38,,,,,,,1.0,1.0,1.0,1.0,4.0,21,1.0,1.0,2.0,1.0,1.0,4.0,,,,,1.0,,,,,4.0,16.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.5,20.0,,,,,,,,,,0.3333333333333333,1.0,1.0,,,0.6666666666666666,0.5131666666666667,0.3713,0.5131666666666667,0.5,1.0,15.5,0.8421052631578947,,,2.0,2.0,2.0,,,,1.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,24.05,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,739.0,12,4,21,23,7.0,10.0,3,44,,1.0,,,1.0,1.0,,2.0,1.0,4.0,2.0,18,,,,,,,,,,,1.0,2.0,2.0,,,,7.0,0.25,,,0.25,,,0.25,,,25.0,,,,0.25,,,0.25,1.0,1.0,0.5,,,,,0.25,0.384575,,,,,10.675,0.3333333333333333,,,,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,0.09090909090909091,,0.08333333333333333,0.14285714285714285,,,,,,,,,,,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,1610612747,Jamal Sampson,Jamal Sampson,2441,LAL,365.0,6,4,11,11,,,2,22,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,10,1.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,7.692307692307692,0.2857142857142857,0.2857142857142857,0.16666666666666666,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.5748,0.5748,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
