EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,3SecondViolations,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,126676.0,2111,-3.0,4110,4116,1245,1339,540.0,8226,83.0,138.0,1.0,3.0,25.0,46.0,22.0,46.0,65.0,165.0,8.0,23.0,2.0,4.0,4.0,6.0,112.0,341.0,9.0,24.0,30.0,99.0,170.0,349.0,120.0,364.0,82.0,782.0,4408,11.0,27.0,11.0,28.0,1.0,56.0,48.0,103.0,34.0,105.0,43.0,241.0,74.0,266.0,237.0,123.0,4.0,1.0,9.0,331.0,111.0,12.0,1.0,419.0,73.0,492.0,56.0,17.0,211.0,74.0,134.0,1057.0,12.0,12.0,1.0,20.0,99.0,3.0,122.0,25.0,147.0,8.0,92.0,60.0,32.0,93.0,26.0,74.0,43.0,2.0,19.0,1.0,4.0,136.0,6.0,45.0,34.0,97.0,1.0,5.0,98.0,5.0,27.0,21.0,17.0,5.0,2.0,1.0,2.0,5.0,3.0,241.0,1245,16.0,0.21764705882352942,0.22023809523809523,0.6583333333333333,0.32967032967032966,0.39285714285714285,0.3238095238095238,0.3352112676056338,0.4871060171919771,0.4074074074074074,0.46601941747572817,0.4908835904628331,0.5,0.47596153846153844,0.510053619302949,0.5,0.5131004366812227,0.5105189340813464,0.0027472527472527475,0.034383954154727794,0.07246376811594203,0.021739130434782608,0.006060606060606061,0.002932551319648094,18.57624262847515,0.6838235294117647,0.021739130434782608,0.006711409395973154,0.06191369606003752,0.008438818565400843,0.0625,0.023121387283236993,0.06201146430432517,0.012364760432766615,0.009633911368015413,0.0087527352297593,0.006726457399103139,0.02030456852791878,0.032,0.048214285714285716,0.052083333333333336,0.08407871198568873,0.06324110671936758,0.05970149253731343,0.020202020202020204,0.6,0.1935483870967742,0.6014492753623188,0.6484375,0.2289156626506024,0.06451612903225806,0.4782608695652174,0.4888888888888889,0.18181818181818182,0.2314165497896213,0.3939393939393939,0.39634146341463417,0.2153846153846154,0.03225806451612903,0.34782608695652173,0.34782608695652173,1.0,0.4782608695652174,0.3284457478005865,0.32941176470588235,0.6339285714285714,0.05454545454545454,0.3333333333333333,0.07272727272727272,0.5,1.0,0.43636363636363634,0.375,1.0,0.22115384615384615,0.5434782608695652,0.028846153846153848,0.6666666666666666,0.47596153846153844,0.30303030303030304,0.7040673211781207,0.33534743202416917,0.5247335937500001,0.5030905405405406,0.5075007500000001,0.02880658436213992,0.057534246575342465,0.07161125319693094,0.30818414322250637,10.25644699140401,26.076923076923087,0.3029197080291971,,,,,,,,,,,,True,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,43665.0,728,-26.0,1400,1396,465,449,182.0,2796,65.0,116.0,10.0,16.0,16.0,28.0,23.0,53.0,33.0,95.0,7.0,16.0,2.0,2.0,2.0,2.0,4.0,11.0,1.0,4.0,1.0,2.0,121.0,264.0,11.0,27.0,52.0,327.0,1481,14.0,32.0,3.0,6.0,4.0,41.0,32.0,67.0,3.0,4.0,29.0,102.0,164.0,78.0,30.0,3.0,10.0,,,11.0,4.0,25.0,,36.0,15.0,51.0,10.0,5.0,15.0,8.0,13.0,117.0,4.0,20.0,1.0,22.0,49.0,,71.0,25.0,96.0,7.0,29.0,17.0,12.0,35.0,6.0,20.0,28.0,2.0,15.0,1.0,2.0,63.0,2.0,23.0,37.0,83.0,1.0,12.0,66.0,4.0,,28.0,7.0,9.0,7.0,1.0,1.0,9.0,4.0,102.0,465,14.0,0.6776859504132231,0.7068965517241379,0.9090909090909091,0.4074074074074074,0.5,0.75,0.4074074074074074,0.4583333333333333,0.4375,0.47761194029850745,0.4725085910652921,0.4868421052631579,0.5140845070422535,0.5077639751552795,0.5125,0.5730337078651685,0.09278350515463918,,0.0946969696969697,0.1810344827586207,0.03773584905660377,0.021052631578947368,,23.78011117974058,0.5555555555555556,,0.022727272727272728,0.09107806691449814,0.03773584905660377,0.16296296296296298,0.029850746268656716,0.10549777117384844,0.03614457831325301,0.0594059405940594,0.017543859649122806,0.03184713375796178,0.029411764705882353,0.03125,0.10344827586206896,0.08609271523178808,0.08152173913043478,0.1509433962264151,0.20689655172413793,0.05263157894736842,0.4444444444444444,0.39862542955326463,0.5603448275862069,0.6842105263157895,0.6153846153846154,0.18213058419243985,0.4339622641509434,0.45098039215686275,0.6086956521739131,0.32646048109965636,0.3473684210526316,0.3548387096774194,0.8484848484848485,0.054982817869415807,0.4375,0.4375,0.8571428571428571,0.037800687285223365,0.36363636363636365,0.36363636363636365,1.0,0.42105263157894735,0.625,0.05263157894736842,1.0,1.0,0.10526315789473684,0.25,1.0,0.39436619718309857,0.5714285714285714,0.028169014084507043,1.0,0.028169014084507043,0.5,0.49140893470790376,0.36363636363636365,0.5000737113402062,0.5159854838709677,0.4846,0.08888888888888889,0.09722222222222222,0.12538226299694188,0.3119266055045872,8.304545454545453,23.97407407407408,0.33214285714285713,0.4,,,,,,,,,,,True,
1899,1610612763,James Posey,James Posey,1899,MEM,90511.0,1509,11.0,2906,2917,707,716,390.0,5823,111.0,179.0,12.0,24.0,26.0,40.0,25.0,65.0,19.0,50.0,27.0,73.0,3.0,9.0,6.0,14.0,38.0,102.0,4.0,10.0,7.0,27.0,155.0,294.0,65.0,175.0,169.0,674.0,3115,14.0,33.0,7.0,19.0,12.0,61.0,34.0,61.0,13.0,41.0,85.0,192.0,184.0,126.0,174.0,21.0,16.0,,,102.0,38.0,36.0,,53.0,26.0,79.0,25.0,1.0,24.0,14.0,15.0,184.0,12.0,41.0,2.0,26.0,160.0,15.0,201.0,55.0,256.0,8.0,82.0,37.0,45.0,29.0,9.0,19.0,41.0,7.0,10.0,2.0,4.0,70.0,6.0,14.0,53.0,163.0,9.0,15.0,208.0,15.0,11.0,69.0,37.0,24.0,20.0,,4.0,26.0,13.0,192.0,707,28.0,0.5935483870967742,0.6258503401360545,0.8923076923076924,0.37142857142857144,0.3684210526315789,0.3170731707317073,0.37142857142857144,0.5272108843537415,0.42424242424242425,0.5573770491803278,0.5383795309168443,0.47115384615384615,0.5245098039215687,0.5946428571428571,0.5172413793103449,0.6462585034013606,0.373134328358209,,0.12244897959183673,0.11173184357541899,0.16923076923076924,0.1,,18.61086375779163,0.4142857142857143,0.15151515151515152,0.020618556701030927,0.141718334809566,0.04137235116044399,0.11659192825112108,0.030456852791878174,0.13757396449704143,0.038267148014440436,0.04904632152588556,0.04024767801857585,0.03322259136212625,0.02631578947368421,0.044444444444444446,0.11910669975186104,0.1574074074074074,0.1517412935323383,0.11797752808988764,0.1111111111111111,0.03864734299516908,0.5,0.3816631130063966,0.6201117318435754,0.6981132075471698,0.6396396396396397,0.13859275053304904,0.38461538461538464,0.46296296296296297,0.4,0.10660980810234541,0.38,0.4222222222222222,0.5789473684210527,0.15565031982942432,0.3698630136986301,0.3698630136986301,0.8888888888888888,0.21748400852878466,0.37254901960784315,0.37254901960784315,0.8947368421052632,0.46153846153846156,0.5,0.17307692307692307,0.3333333333333333,0.6666666666666666,0.19230769230769232,0.4,0.75,0.39215686274509803,0.65,0.13725490196078433,0.42857142857142855,0.2647058823529412,0.25925925925925924,0.7547974413646056,0.37254901960784315,0.5434271855010662,0.5431714285714285,0.535594117647059,0.13193116634799235,0.19827586206896552,0.09050445103857567,0.28486646884273,4.868027210884353,24.618857142857145,0.2432897453544391,0.25,2.0,2.0,2.0,1.0,2.0,,,,,,True,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,45096.0,752,-15.0,1474,1477,569,655,191.0,2951,61.0,126.0,19.0,42.0,26.0,54.0,36.0,79.0,32.0,67.0,,,,,,,,1.0,,,,1.0,129.0,272.0,,1.0,93.0,351.0,1582,28.0,58.0,,,17.0,73.0,55.0,105.0,,1.0,53.0,163.0,182.0,76.0,,,38.0,,1.0,,,21.0,,13.0,5.0,18.0,2.0,3.0,9.0,4.0,,41.0,26.0,47.0,3.0,17.0,71.0,21.0,109.0,76.0,185.0,9.0,25.0,18.0,7.0,31.0,5.0,19.0,12.0,1.0,12.0,,,43.0,9.0,22.0,58.0,102.0,3.0,4.0,129.0,13.0,,56.0,15.0,44.0,24.0,4.0,16.0,45.0,20.0,163.0,569,21.0,0.7054263565891473,0.8272727272727273,,,,,,0.4742647058823529,0.4827586206896552,0.5238095238095238,0.4725274725274725,0.4827586206896552,0.5188679245283019,0.5302114803625377,0.5367647058823529,0.5863309352517986,0.003663003663003663,,0.07720588235294118,0.12698412698412698,0.05063291139240506,0.014925373134328358,,22.038892162639954,0.7209302325581395,0.3888888888888889,0.046153846153846156,0.1261101243339254,0.09475806451612903,0.16037735849056603,0.15294117647058825,0.13153961136023917,0.10960960960960961,0.1,0.12,0.06164383561643835,0.140625,0.19047619047619047,0.0945273631840796,0.16265060240963855,0.12755102040816327,0.16455696202531644,0.14814814814814814,0.07377049180327869,0.4444444444444444,0.46153846153846156,0.48412698412698413,0.5545454545454546,0.6721311475409836,0.2893772893772894,0.45569620253164556,0.48,0.5833333333333334,0.2454212454212454,0.47761194029850745,0.48484848484848486,0.90625,,,,,0.003663003663003663,,,,0.7241379310344828,0.4523809523809524,,,,,,,0.5094339622641509,0.48148148148148145,,,0.009433962264150943,,0.4652014652014652,,0.490897794117647,0.5389375000000001,0.49854476190476193,0.17721518987341772,0.17777777777777778,0.20797720797720798,0.46438746438746437,6.624264705882352,43.9,0.3860244233378562,0.2631578947368421,1.0,1.0,6.0,1.0,,1.0,,,,,True,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,109552.0,1826,19.0,3544,3552,997,1046,459.0,7096,196.0,324.0,49.0,88.0,56.0,90.0,132.0,326.0,50.0,121.0,2.0,5.0,,,1.0,2.0,2.0,9.0,,1.0,2.0,7.0,378.0,771.0,4.0,14.0,259.0,1027.0,3786,68.0,131.0,,1.0,44.0,180.0,98.0,179.0,3.0,9.0,148.0,353.0,420.0,336.0,12.0,,92.0,,1.0,8.0,2.0,103.0,1.0,100.0,45.0,145.0,33.0,12.0,65.0,20.0,15.0,335.0,40.0,106.0,7.0,50.0,205.0,44.0,299.0,153.0,452.0,17.0,28.0,23.0,5.0,87.0,5.0,43.0,50.0,4.0,44.0,3.0,4.0,137.0,14.0,41.0,71.0,141.0,19.0,16.0,375.0,26.0,,140.0,61.0,100.0,64.0,4.0,32.0,104.0,56.0,353.0,997,15.0,0.5555555555555556,0.6325301204819277,1.0,0.2857142857142857,,0.3333333333333333,0.3076923076923077,0.490272373540856,0.5190839694656488,0.547486033519553,0.489171974522293,0.5151515151515151,0.5452127659574468,0.5348958333333333,0.5590062111801242,0.6236749116607774,0.017834394904458598,0.07142857142857142,0.13359273670557717,0.16666666666666666,0.1441717791411043,0.01652892561983471,0.1111111111111111,26.759530791788855,0.635036496350365,0.3728813559322034,0.056,0.14663805436337626,0.08631921824104234,0.18115942028985507,0.09049773755656108,0.15232974910394265,0.08742514970059881,0.11699779249448124,0.06532663316582915,0.07161803713527852,0.08708708708708708,0.10091743119266056,0.15071283095723015,0.13114754098360656,0.15625,0.1963470319634703,0.12280701754385964,0.0576271186440678,0.5384615384615384,0.41273885350318473,0.6049382716049383,0.725925925925926,0.5357142857142857,0.4152866242038217,0.4049079754601227,0.4731182795698925,0.4772727272727273,0.15414012738853503,0.4132231404958678,0.42016806722689076,0.84,0.006369426751592357,0.4,0.4,1.0,0.011464968152866241,0.2222222222222222,0.25,1.0,0.6666666666666666,0.5568181818181818,,,,0.007575757575757576,,,0.4787234042553192,0.6222222222222222,0.010638297872340425,0.5,0.03723404255319149,0.2857142857142857,0.4305732484076433,0.25,0.4727538265306121,0.5191688118811881,0.48717326203208533,0.1557285873192436,0.15819209039548024,0.17526777020447906,0.34371957156767285,5.911802853437095,25.6,0.28132054176072235,0.08163265306122448,4.0,3.0,1.0,,1.0,3.0,1.0,,,,True,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,49466.0,824,-16.0,1656,1662,788,879,214.0,3318,27.0,45.0,11.0,18.0,7.0,14.0,11.0,38.0,26.0,47.0,18.0,52.0,1.0,2.0,7.0,25.0,6.0,19.0,,3.0,3.0,12.0,64.0,130.0,24.0,71.0,43.0,243.0,1791,17.0,33.0,1.0,5.0,1.0,38.0,26.0,59.0,10.0,37.0,27.0,109.0,86.0,42.0,72.0,,16.0,,,19.0,6.0,7.0,,31.0,10.0,41.0,7.0,3.0,16.0,9.0,6.0,92.0,8.0,24.0,2.0,9.0,77.0,3.0,89.0,34.0,123.0,8.0,48.0,30.0,18.0,14.0,1.0,9.0,15.0,4.0,5.0,1.0,1.0,29.0,3.0,12.0,62.0,91.0,2.0,8.0,65.0,4.0,,19.0,15.0,27.0,18.0,2.0,7.0,27.0,14.0,109.0,788,13.0,0.671875,0.7678571428571429,1.0,0.3380281690140845,0.2,0.2702702702702703,0.3380281690140845,0.49230769230769234,0.5151515151515151,0.4406779661016949,0.4975124378109453,0.4868421052631579,0.4270833333333333,0.525974025974026,0.48717948717948717,0.47391304347826085,0.35323383084577115,,0.05384615384615385,0.1111111111111111,0.05263157894736842,,,13.624408206207258,0.4827586206896552,0.05084745762711865,0.025,0.11956521739130435,0.04262877442273535,0.06474820143884892,0.0425531914893617,0.10983397190293742,0.0426098535286285,0.03571428571428571,0.061855670103092786,0.028901734104046242,0.045454545454545456,0.03571428571428571,0.10572687224669604,0.12935323383084577,0.125,0.0625,0.07407407407407407,0.0784313725490196,0.5185185185185185,0.22388059701492538,0.6,0.675,0.5925925925925926,0.1890547263681592,0.2894736842105263,0.3055555555555556,0.5454545454545454,0.23383084577114427,0.5531914893617021,0.5531914893617021,0.8076923076923077,0.25870646766169153,0.34615384615384615,0.34615384615384615,1.0,0.0945273631840796,0.3157894736842105,0.3157894736842105,1.0,0.47368421052631576,0.6111111111111112,0.05263157894736842,0.5,1.0,0.07894736842105263,,,0.14583333333333334,0.5,0.2604166666666667,0.28,0.125,0.25,0.5771144278606966,0.3157894736842105,0.48778924999999995,0.47565151515151516,0.4651531578947369,0.09259259259259259,0.1310344827586207,0.15637860082304528,0.448559670781893,8.918461538461539,24.085915492957746,0.4758454106280193,0.18181818181818182,,,,,,,,1.0,1.0,0.014084507042253521,True,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,21136.0,352,44.0,686,674,333,308,85.0,1360,28.0,45.0,5.0,8.0,12.0,22.0,3.0,11.0,,3.0,,,,,,,,2.0,,,,2.0,31.0,59.0,,2.0,15.0,77.0,685,5.0,9.0,,,2.0,12.0,13.0,28.0,,2.0,9.0,35.0,44.0,18.0,,,8.0,,1.0,1.0,,6.0,,15.0,5.0,20.0,3.0,2.0,14.0,,1.0,45.0,11.0,14.0,,4.0,39.0,4.0,47.0,25.0,72.0,1.0,14.0,11.0,3.0,8.0,1.0,6.0,4.0,,2.0,,1.0,12.0,3.0,5.0,13.0,31.0,4.0,1.0,30.0,4.0,,14.0,4.0,16.0,12.0,1.0,3.0,17.0,10.0,35.0,333,3.0,0.7096774193548387,0.8148148148148148,,,,,,0.5254237288135594,0.5555555555555556,0.4642857142857143,0.5081967213114754,0.5555555555555556,0.43333333333333335,0.5133333333333333,0.6,0.4605263157894737,0.03278688524590164,,0.1016949152542373,0.13333333333333333,,,,11.153846153846153,0.6666666666666666,0.21052631578947367,,0.1482889733840304,0.0660377358490566,0.06557377049180328,0.102803738317757,0.13271604938271606,0.07836990595611286,0.02666666666666667,0.09230769230769231,0.08333333333333333,0.1375,,0.1724137931034483,0.07894736842105263,0.18,0.08163265306122448,,0.045454545454545456,0.5882352941176471,0.7377049180327869,0.6222222222222222,0.717948717948718,0.7142857142857143,0.18032786885245902,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.04918032786885246,,,,,,,,0.03278688524590164,,,,0.8888888888888888,0.625,,,,,,,0.7333333333333333,0.5454545454545454,,,0.06666666666666667,,0.7704918032786885,,0.5395850000000001,0.5512555555555555,0.5223586206896552,0.19718309859154928,0.2028985507246377,0.15584415584415584,0.45454545454545453,2.2050847457627123,37.4,0.48542274052478135,0.2,1.0,1.0,,,2.0,,,,,,True,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,46717.0,779,-13.0,1499,1498,310,358,215.0,2997,50.0,97.0,22.0,47.0,8.0,16.0,38.0,84.0,27.0,70.0,,,,,,,,3.0,,,,3.0,115.0,251.0,,3.0,40.0,270.0,1624,30.0,61.0,,,14.0,74.0,16.0,41.0,,3.0,9.0,41.0,164.0,66.0,,,40.0,,1.0,2.0,,23.0,,23.0,12.0,35.0,9.0,3.0,17.0,2.0,4.0,82.0,20.0,57.0,2.0,13.0,107.0,18.0,138.0,79.0,217.0,8.0,21.0,18.0,3.0,16.0,,12.0,13.0,1.0,4.0,,2.0,29.0,3.0,5.0,38.0,81.0,15.0,5.0,53.0,5.0,,24.0,5.0,26.0,18.0,,8.0,26.0,17.0,41.0,310,13.0,0.7130434782608696,0.8631578947368421,,,,,,0.4581673306772908,0.4918032786885246,0.3902439024390244,0.452755905511811,0.4918032786885246,0.36363636363636365,0.4856115107913669,0.5285714285714286,0.41836734693877553,0.011811023622047244,,0.09163346613545817,0.10309278350515463,0.10714285714285714,0.05714285714285714,,17.492877492877493,0.5517241379310345,0.3673469387755102,0.05128205128205128,0.1742671009771987,0.10363636363636364,0.11926605504587157,0.0975609756097561,0.16597510373443983,0.10198675496688742,0.14054054054054055,0.1111111111111111,0.05945945945945946,0.08695652173913043,0.13636363636363635,0.17272727272727273,0.16129032258064516,0.1875,0.10843373493975904,0.15384615384615385,0.06896551724137931,0.6538461538461539,0.38188976377952755,0.5154639175257731,0.5747126436781609,0.54,0.33070866141732286,0.4523809523809524,0.5066666666666667,0.7368421052631579,0.2755905511811024,0.38571428571428573,0.4090909090909091,1.0,,,,,0.011811023622047244,,,,0.7704918032786885,0.46808510638297873,,,,,,,0.36363636363636365,0.5,,,0.06818181818181818,,0.3937007874015748,,0.4721213438735178,0.536472,0.467120930232558,0.08791208791208792,0.08888888888888889,0.2740740740740741,0.15185185185185185,7.668924302788844,30.366666666666664,0.2068045363575717,0.18181818181818182,,,1.0,1.0,,3.0,,,,,True,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,25850.0,431,-43.0,833,839,171,187,107.0,1672,30.0,49.0,7.0,12.0,6.0,9.0,16.0,41.0,6.0,19.0,,,,,,,,,,,,,52.0,109.0,,,31.0,135.0,925,10.0,20.0,,,10.0,30.0,10.0,23.0,,,10.0,30.0,76.0,28.0,,,12.0,,,,,9.0,,10.0,4.0,14.0,3.0,1.0,6.0,2.0,2.0,32.0,6.0,25.0,3.0,12.0,60.0,9.0,81.0,34.0,115.0,2.0,6.0,4.0,2.0,11.0,2.0,5.0,8.0,,6.0,,,19.0,1.0,1.0,45.0,64.0,3.0,4.0,53.0,3.0,,23.0,5.0,20.0,13.0,,7.0,20.0,14.0,30.0,171,,0.7307692307692307,0.8260869565217391,,,,,,0.47706422018348627,0.5,0.43478260869565216,0.47706422018348627,0.5,0.43478260869565216,0.503731343283582,0.4838709677419355,0.4838709677419355,,,0.08256880733944955,0.16326530612244897,0.024390243902439025,,,15.954118873826904,0.5789473684210527,0.3333333333333333,0.11538461538461539,0.2,0.08143322475570032,0.1875,0.06382978723404255,0.1978021978021978,0.0773067331670823,0.1111111111111111,0.09803921568627451,0.030927835051546393,0.07042253521126761,0.043478260869565216,0.1368421052631579,0.20454545454545456,0.24786324786324787,0.2,0.1111111111111111,0.041666666666666664,0.7,0.44954128440366975,0.6122448979591837,0.7317073170731707,0.7333333333333333,0.3761467889908257,0.3902439024390244,0.4,0.6875,0.1743119266055046,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,,,,,,,0.6,0.5833333333333334,,,,,,,0.391304347826087,0.6666666666666666,,,,,0.44954128440366975,,0.47742752293577984,0.4791466666666667,0.4589739130434783,0.17829457364341086,0.17829457364341086,0.2222222222222222,0.2222222222222222,5.795412844036696,,0.20528211284513806,0.14285714285714285,,,,,,,,,,,True,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,69567.0,1159,59.0,2272,2274,546,660,296.0,4546,77.0,128.0,6.0,12.0,13.0,30.0,12.0,37.0,47.0,108.0,3.0,19.0,,1.0,,5.0,53.0,138.0,8.0,13.0,10.0,23.0,136.0,273.0,56.0,157.0,62.0,502.0,2439,10.0,28.0,8.0,14.0,7.0,51.0,23.0,57.0,10.0,28.0,17.0,93.0,188.0,84.0,168.0,,6.0,,,138.0,53.0,22.0,3.0,91.0,34.0,125.0,22.0,12.0,31.0,30.0,30.0,284.0,11.0,19.0,,24.0,89.0,1.0,114.0,30.0,144.0,9.0,41.0,27.0,14.0,34.0,3.0,27.0,34.0,2.0,7.0,2.0,7.0,68.0,4.0,17.0,47.0,115.0,2.0,17.0,88.0,9.0,5.0,39.0,7.0,7.0,3.0,1.0,3.0,7.0,4.0,93.0,546,16.0,0.6911764705882353,0.706766917293233,1.0,0.35668789808917195,0.5714285714285714,0.35714285714285715,0.35668789808917195,0.4981684981684982,0.35714285714285715,0.40350877192982454,0.5116279069767442,0.5238095238095238,0.4470588235294118,0.5342612419700214,0.5425531914893617,0.4793814432989691,0.36511627906976746,0.01910828025477707,0.08058608058608059,0.125,0.16216216216216217,,0.021739130434782608,20.365435858393607,0.5,0.014705882352941176,,0.09955257270693513,0.02513227513227513,0.1568627450980392,0.03481012658227848,0.10792741165234002,0.027985074626865673,0.03663003663003663,0.017316017316017316,0.01984126984126984,0.04081632653061224,0.014084507042253521,0.057432432432432436,0.09285714285714286,0.14465408805031446,0.16666666666666666,0.12121212121212122,0.04225352112676056,0.5714285714285714,0.29767441860465116,0.6015625,0.6875,0.5974025974025974,0.08604651162790698,0.32432432432432434,0.3870967741935484,0.5,0.25116279069767444,0.4351851851851852,0.4351851851851852,0.8936170212765957,0.044186046511627906,0.15789473684210525,0.15789473684210525,1.0,0.3209302325581395,0.38405797101449274,0.3925925925925926,1.0,0.2857142857142857,0.5,0.023809523809523808,,,0.30952380952380953,0.6153846153846154,1.0,0.35294117647058826,0.43333333333333335,0.058823529411764705,,0.27058823529411763,0.43478260869565216,0.6627906976744186,0.38405797101449274,0.5289031395348837,0.4872903225806452,0.5308041176470587,0.08478260869565217,0.12871287128712872,0.10159362549800798,0.1852589641434263,9.143589743589743,25.101273885350324,0.24031690140845072,0.16666666666666666,,,,,1.0,,,,,,True,
