EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,Clear Path Fouls,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,Corner3PctBlocked,on,BlockedArc3,3pt And 1 Free Throw Trips
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,4161.0,69,-3,133,133,58.0,59.0,19,266,9.0,14,2.0,5.0,2.0,4.0,2.0,2,9,18,9.0,27,123,2.0,5.0,1.0,5.0,2.0,5.0,7.0,11.0,12.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,11,15,6.0,21,1.0,1.0,5.0,6.0,1.0,1.0,7.0,16.0,2.0,14.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,11.0,58.0,1.0,0.6666666666666666,0.8571428571428571,0.5,0.4,0.4,0.5,0.4,0.4,0.5625,0.4166666666666667,0.55,0.16666666666666666,0.14285714285714285,0.5,19.35483870967742,0.16666666666666666,0.125,0.2619047619047619,0.08928571428571429,0.3076923076923077,0.2727272727272727,0.08333333333333333,0.15,0.07142857142857142,0.045454545454545456,0.2727272727272727,0.25,0.26666666666666666,0.3333333333333333,0.25,0.5,0.7777777777777778,0.6428571428571429,0.75,0.6666666666666666,0.1111111111111111,0.1111111111111111,1.0,0.4,0.8,0.5,0.7777777777777778,0.5049166666666667,0.5510200000000001,0.48966000000000004,0.2,0.2,0.18518518518518517,0.4074074074074074,2.816666666666667,0.43609022556390975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,17966.0,299,-68,540,540,192.0,181.0,84,1080,20.0,42,8.0,14.0,4.0,16.0,14.0,38,38,94,31.0,119,594,11.0,19.0,4.0,26.0,7.0,30.0,12.0,35.0,44.0,32.0,14.0,13.0,16.0,21.0,2.0,47.0,19.0,1.0,11.0,24,46,23.0,69,8.0,5.0,10.0,18.0,,1.0,13.0,30.0,4.0,47.0,6.0,20.0,5.0,,,,,,1.0,35.0,192.0,5.0,0.5789473684210527,0.7096774193548387,0.40425531914893614,0.5789473684210527,0.23333333333333334,0.4074074074074074,0.5789473684210527,0.2875,0.46062992125984253,0.65,0.35714285714285715,0.13829787234042554,0.2857142857142857,,22.906793048973142,0.4444444444444444,0.043478260869565216,0.1411764705882353,0.0871559633027523,0.1774193548387097,0.15086206896551724,0.08627450980392157,0.04225352112676056,0.10526315789473684,0.11009174311926606,0.061224489795918366,0.14545454545454545,0.19696969696969696,0.1875,0.14285714285714285,,0.3888888888888889,0.47619047619047616,0.6666666666666666,0.5,0.12962962962962962,0.35185185185185186,0.7368421052631579,0.5714285714285714,0.4,0.25,0.5185185185185185,0.4770245370370369,0.5322666666666666,0.48198875,0.16393442622950818,0.18518518518518517,0.2184873949579832,0.29411764705882354,8.771276595744679,0.35555555555555557,6.0,12.0,1.0,3.0,2.0,3.0,11.0,3.0,8.0,4.0,14.0,3.0,10.0,12.0,11.0,3.0,5.0,3.0,2.0,2.0,12.0,3.0,11.0,2.0,8.0,7.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,0.2857142857142857,0.3,0.2857142857142857,0.12962962962962962,0.02631578947368421,0.5238095238095238,0.08108108108108109,0.10714285714285714,0.03773584905660377,0.42857142857142855,0.42857142857142855,0.5,0.3157894736842105,0.32432432432432434,0.75,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,0.10185185185185185,0.2727272727272727,0.2727272727272727,1.0,0.125,0.05,0.2,0.375,0.2727272727272727,24.50714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,56314.0,939,-95,1720,1708,649.0,707.0,242,3428,28.0,61,4.0,6.0,11.0,26.0,38.0,194,115,293,90.0,401,1771,16.0,31.0,6.0,44.0,42.0,100.0,43.0,151.0,162.0,68.0,6.0,27.0,41.0,50.0,4.0,109.0,28.0,2.0,24.0,56,86,38.0,124,20.0,10.0,29.0,49.0,2.0,14.0,36.0,119.0,16.0,114.0,3.0,39.0,20.0,7.0,4.0,2.0,7.0,3.0,,151.0,649.0,27.0,0.7043478260869566,0.7232142857142857,0.3924914675767918,0.5161290322580645,0.42,0.4248633879781421,0.5588235294117647,0.43548387096774194,0.47511848341232227,0.5789473684210527,0.4967105263157895,0.09215017064846416,0.21311475409836064,0.18421052631578946,23.488255872063966,0.40816326530612246,0.03076923076923077,0.1044776119402985,0.04327666151468315,0.12834224598930483,0.11065006915629322,0.04568527918781726,0.046511627906976744,0.05042016806722689,0.038338658146964855,0.0896551724137931,0.12727272727272726,0.09734513274336283,0.12162162162162163,0.15384615384615385,0.42857142857142855,0.16666666666666666,0.45901639344262296,0.5833333333333334,0.5357142857142857,0.10382513661202186,0.5300546448087432,0.17647058823529413,0.6666666666666666,0.20967741935483872,0.4230769230769231,0.366120218579235,0.4601000000000001,0.43730909090909087,0.4625697580645162,0.09701492537313433,0.11854103343465046,0.10972568578553615,0.3765586034912718,13.894197952218427,0.37732558139534883,10.0,77.0,12.0,30.0,9.0,15.0,43.0,5.0,15.0,27.0,73.0,8.0,24.0,72.0,43.0,15.0,9.0,7.0,2.0,19.0,18.0,8.0,6.0,4.0,28.0,10.0,18.0,8.0,10.0,2.0,6.0,,0.8888888888888888,0.3698630136986301,0.3333333333333333,0.3698630136986301,0.1994535519125683,0.03608247422680412,0.0967741935483871,0.05673758865248227,0.0660377358490566,0.021052631578947368,0.2631578947368421,0.3225806451612903,0.2,0.39690721649484534,0.4117647058823529,0.8311688311688312,0.08196721311475409,0.4,0.4,1.0,0.11748633879781421,0.3488372093023256,0.36585365853658536,0.8,,0.07258064516129033,0.12096774193548387,0.3333333333333333,0.3488372093023256,24.12876712328767,1.0,1.0,3.0,1.0,2.0,2.0,3.0,9.0,2.0,1.0,1.0,2.0,0.6666666666666666,0.0273972602739726,0.046511627906976744,0.02857142857142857,0.029411764705882353,1.0,1.0,0.058823529411764705,0.5,1.0,0.3333333333333333,,,,,,,,,,,True,,
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,43656.0,728,-104,1313,1312,428.0,477.0,171,2625,37.0,68,4.0,6.0,11.0,19.0,29.0,107,103,204,41.0,274,1331,11.0,20.0,3.0,25.0,31.0,61.0,21.0,89.0,102.0,104.0,2.0,12.0,94.0,116.0,10.0,254.0,10.0,,15.0,41,57,10.0,67,52.0,34.0,33.0,85.0,7.0,24.0,27.0,87.0,3.0,49.0,4.0,14.0,8.0,2.0,1.0,1.0,2.0,2.0,,89.0,428.0,9.0,0.49514563106796117,0.5,0.5049019607843137,0.55,0.5081967213114754,0.4716599190283401,0.44,0.44155844155844154,0.5,0.46296296296296297,0.4887640449438202,0.058823529411764705,0.11764705882352941,0.06896551724137931,23.132848645076006,0.611764705882353,,0.09951456310679611,0.02,0.10344827586206896,0.10053859964093358,0.01680672268907563,0.0111731843575419,0.03296703296703297,0.021739130434782608,0.14912280701754385,0.08943089430894309,0.07428571428571429,0.1,0.11428571428571428,1.0,0.27530364372469635,0.5441176470588235,0.6166666666666667,0.32432432432432434,0.11740890688259109,0.4331983805668016,0.24,0.6666666666666666,0.24675324675324675,0.5789473684210527,0.4493927125506073,0.4654197959183674,0.42303043478260866,0.4532333333333333,0.054474708171206226,0.06542056074766354,0.09124087591240876,0.3248175182481752,11.497058823529416,0.32597105864432596,11.0,55.0,1.0,2.0,2.0,8.0,41.0,1.0,14.0,9.0,43.0,2.0,16.0,12.0,40.0,8.0,22.0,15.0,7.0,48.0,36.0,,1.0,4.0,32.0,13.0,19.0,14.0,18.0,7.0,,9.0,0.4444444444444444,0.20930232558139536,0.125,0.21428571428571427,0.17408906882591094,0.018691588785046728,0.018867924528301886,,,0.034482758620689655,0.3793103448275862,0.4074074074074074,0.2727272727272727,0.514018691588785,0.5238095238095238,0.6545454545454545,0.008097165991902834,0.5,0.5,1.0,0.1659919028340081,0.1951219512195122,0.1951219512195122,0.375,0.25,0.025974025974025976,0.18181818181818182,0.07142857142857142,0.2,26.1046511627907,,1.0,1.0,,4.0,,5.0,15.0,,,,1.0,,,,,0.04,,,0.16,,,0.5,1.0,2.0,1.0,,,,,,,,True,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,103865.0,1731,-133,3154,3146,1076.0,1174.0,461,6300,99.0,166,25.0,52.0,33.0,56.0,49.0,79,147,294,188.0,482,3269,31.0,69.0,42.0,104.0,47.0,89.0,95.0,189.0,218.0,76.0,40.0,35.0,71.0,77.0,7.0,160.0,103.0,4.0,37.0,138,199,117.0,316,24.0,12.0,55.0,79.0,15.0,23.0,105.0,255.0,29.0,262.0,14.0,97.0,41.0,18.0,11.0,7.0,18.0,10.0,6.0,189.0,1076.0,40.0,0.7414965986394558,0.8582677165354331,0.5,0.4492753623188406,0.5280898876404494,0.49830508474576274,0.4492753623188406,0.5280898876404494,0.5751789976133651,0.5531914893617021,0.63,0.11904761904761904,0.1566265060240964,0.10204081632653061,13.410685375067457,0.3037974683544304,0.03418803418803419,0.13569321533923304,0.08135860979462875,0.11246200607902736,0.1300148588410104,0.07588985896574882,0.0990990990990991,0.07456140350877193,0.0707070707070707,0.12367491166077739,0.14759036144578314,0.13432835820895522,0.10756972111553785,0.1282051282051282,0.5555555555555556,0.5627118644067797,0.5963855421686747,0.7071428571428572,0.7272727272727273,0.16610169491525423,0.2677966101694915,0.7536231884057971,0.4807692307692308,0.6292134831460674,0.5892857142857143,0.5661016949152542,0.48192619047619045,0.5122843749999999,0.48539550561797773,0.2566137566137566,0.2572944297082228,0.2157676348547718,0.3921161825726141,6.389795918367345,0.34115409004438807,18.0,30.0,,,,,1.0,,,,1.0,,,,,,6.0,5.0,1.0,24.0,40.0,10.0,24.0,5.0,26.0,20.0,6.0,9.0,12.0,4.0,18.0,,,,,,0.003389830508474576,0.05063291139240506,0.1951219512195122,0.04484304932735426,0.047058823529411764,0.04504504504504504,0.3673469387755102,0.4090909090909091,0.7777777777777778,0.379746835443038,0.4,0.7666666666666667,,,,,0.003389830508474576,,,,0.16,,,,,52.2,,,,,,,,,,,,8.0,,,,0.03773584905660377,,,,,,,,1.0,1.0,,1.0,,,,,,,True,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,52508.0,875,-31,1607,1600,540.0,569.0,252,3207,35.0,81,3.0,12.0,14.0,36.0,35.0,175,129,291,90.0,411,1699,16.0,37.0,5.0,49.0,40.0,103.0,71.0,178.0,96.0,162.0,2.0,18.0,141.0,155.0,11.0,324.0,10.0,,18.0,47,66,17.0,83,34.0,28.0,29.0,63.0,3.0,24.0,24.0,76.0,8.0,108.0,5.0,35.0,19.0,1.0,,1.0,1.0,1.0,,178.0,540.0,19.0,0.37209302325581395,0.375,0.44329896907216493,0.43243243243243246,0.3883495145631068,0.4546742209631728,0.5238095238095238,0.41472868217054265,0.5074441687344913,0.5444444444444444,0.5236686390532544,0.061855670103092786,0.12345679012345678,0.08571428571428572,24.385138670852957,0.5396825396825397,,0.08736059479553904,0.015037593984962405,0.11538461538461539,0.0936599423631124,0.021794871794871794,0.021645021645021644,0.016666666666666666,0.009554140127388535,0.05333333333333334,0.09947643979057591,0.10152284263959391,0.11206896551724138,0.125,1.0,0.22946175637393768,0.43209876543209874,0.49295774647887325,0.08571428571428572,0.09915014164305949,0.49575070821529743,0.2857142857142857,0.25,0.27906976744186046,0.3888888888888889,0.40509915014164305,0.4582053824362607,0.4443472222222222,0.449946511627907,0.09375,0.10903426791277258,0.1192214111922141,0.43309002433090027,12.559450171821306,0.33602986932171747,14.0,80.0,5.0,12.0,5.0,16.0,50.0,6.0,21.0,21.0,62.0,9.0,26.0,36.0,50.0,16.0,14.0,7.0,7.0,72.0,58.0,7.0,1.0,4.0,24.0,12.0,12.0,10.0,6.0,3.0,,2.0,0.5714285714285714,0.3387096774193548,0.34615384615384615,0.3387096774193548,0.17563739376770537,0.02857142857142857,0.015873015873015872,0.06086956521739131,0.07058823529411765,0.022099447513812154,0.4,0.4375,0.2857142857142857,0.45714285714285713,0.47058823529411764,0.5125,0.0339943342776204,0.4166666666666667,0.4166666666666667,0.8,0.141643059490085,0.32,0.32,0.5,,0.03875968992248062,0.16279069767441862,0.2857142857142857,0.32,24.701612903225808,3.0,3.0,3.0,1.0,2.0,4.0,5.0,27.0,,,,,0.8,,,0.03333333333333333,0.07142857142857142,1.0,0.6666666666666666,0.047619047619047616,0.5,1.0,0.6,,2.0,,,1.0,0.015873015873015872,,,,,True,,
2590,1610612762,Mo Williams,Mo Williams,2590,UTA,19183.0,320,-55,585,587,245.0,318.0,98,1172,17.0,35,3.0,5.0,8.0,15.0,12.0,63,40,110,21.0,110,606,6.0,14.0,2.0,14.0,15.0,45.0,15.0,48.0,36.0,44.0,4.0,11.0,27.0,29.0,2.0,60.0,8.0,,5.0,16,22,9.0,31,10.0,8.0,6.0,16.0,1.0,6.0,12.0,31.0,2.0,30.0,2.0,8.0,6.0,1.0,,,1.0,,,48.0,245.0,6.0,0.45,0.47368421052631576,0.36363636363636365,0.42857142857142855,0.3333333333333333,0.3588709677419355,0.42857142857142855,0.3173076923076923,0.40145985401459855,0.4666666666666667,0.39344262295081966,0.1,0.2,0.3333333333333333,21.857142857142858,0.625,,0.09467455621301775,0.032520325203252036,0.07575757575757576,0.08936170212765958,0.03125,0.044444444444444446,0.02857142857142857,0.024793388429752067,0.05405405405405406,0.10909090909090909,0.1038961038961039,0.09433962264150944,,,0.28225806451612906,0.4857142857142857,0.6071428571428571,0.29411764705882354,0.0967741935483871,0.5080645161290323,0.35714285714285715,0.6,0.28846153846153844,0.5333333333333333,0.3951612903225806,0.4584426829268293,0.4520818181818182,0.440699019607843,0.06870229007633588,0.06896551724137931,0.12727272727272726,0.43636363636363634,11.89090909090909,0.4188034188034188,4.0,19.0,1.0,4.0,2.0,2.0,10.0,,5.0,3.0,14.0,1.0,7.0,6.0,9.0,2.0,2.0,1.0,1.0,12.0,13.0,1.0,1.0,1.0,9.0,4.0,5.0,2.0,2.0,,1.0,1.0,0.6666666666666666,0.21428571428571427,0.14285714285714285,0.23076923076923078,0.11290322580645161,,0.038461538461538464,0.023809523809523808,0.03225806451612903,0.014925373134328358,0.3333333333333333,0.5,0.5,0.30158730158730157,0.30158730158730157,0.5789473684210527,0.03225806451612903,0.25,0.25,1.0,0.08064516129032258,0.2,0.25,0.5,0.3333333333333333,0.038461538461538464,0.09615384615384616,,0.2222222222222222,25.50714285714285,,,1.0,,,,,3.0,2.0,1.0,,,,0.14285714285714285,0.2,,,,,,,,0.5,1.0,,,,1.0,0.06666666666666667,,,,,True,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,67763.0,1129,-39,2058,2056,678.0,732.0,299,4114,101.0,176,27.0,53.0,29.0,44.0,41.0,64,129,281,155.0,476,2142,28.0,61.0,26.0,88.0,34.0,67.0,55.0,144.0,154.0,104.0,46.0,26.0,76.0,86.0,8.0,182.0,76.0,3.0,26.0,111,165,86.0,251,53.0,32.0,39.0,92.0,12.0,21.0,35.0,73.0,13.0,194.0,12.0,79.0,15.0,79.0,51.0,20.0,81.0,55.0,,144.0,678.0,11.0,0.5968992248062015,0.7264150943396226,0.45907473309608543,0.45901639344262296,0.5074626865671642,0.46253602305475505,0.4246575342465753,0.489010989010989,0.5406032482598608,0.5058139534883721,0.5916666666666667,0.09252669039145907,0.13636363636363635,0.04878048780487805,21.51114781172585,0.5760869565217391,0.037037037037037035,0.16110304789550073,0.0925700365408039,0.12322274881516587,0.15222222222222223,0.08627858627858628,0.14102564102564102,0.06711409395973154,0.06111111111111111,0.14356435643564355,0.17872340425531916,0.15873015873015872,0.10714285714285714,0.18604651162790697,0.6790123456790124,0.5072046109510087,0.5738636363636364,0.6644736842105263,0.5742574257425742,0.11815561959654179,0.1844380403458213,0.726027397260274,0.5094339622641509,0.4835164835164835,0.6590909090909091,0.6974063400576369,0.5150754335260117,0.5373345588235295,0.5186683333333334,0.19471153846153846,0.22701149425287356,0.18487394957983194,0.3025210084033613,5.62064056939502,0.3294460641399417,13.0,15.0,3.0,6.0,2.0,18.0,60.0,6.0,22.0,21.0,66.0,7.0,24.0,57.0,59.0,18.0,10.0,3.0,7.0,35.0,33.0,7.0,28.0,18.0,50.0,33.0,17.0,14.0,21.0,2.0,3.0,12.0,0.9047619047619048,0.3181818181818182,0.2916666666666667,0.3230769230769231,0.19020172910662825,,0.358974358974359,0.04964539007092199,0.05263157894736842,0.11042944785276074,0.3170731707317073,0.3333333333333333,0.5384615384615384,0.234375,0.234375,0.8,0.01729106628242075,0.5,0.5,0.6666666666666666,0.1729106628242075,0.3,0.3,0.9444444444444444,0.1111111111111111,0.02197802197802198,0.24175824175824176,0.2727272727272727,0.3050847457627119,25.183333333333334,,,1.0,2.0,12.0,2.0,12.0,6.0,,8.0,7.0,,0.16666666666666666,,,0.037037037037037035,,,,0.1643835616438356,0.16666666666666666,1.0,0.5,1.0,3.0,,,2.0,0.029411764705882353,2.0,2.0,,,True,,
2562,1610612762,Sasha Pavlovic,Sasha Pavlovic,2562,UTA,32372.0,540,-40,977,970,296.0,351.0,140,1947,38.0,66,6.0,8.0,6.0,11.0,26.0,58,61,150,35.0,175,975,6.0,13.0,2.0,14.0,11.0,32.0,15.0,43.0,70.0,52.0,8.0,22.0,23.0,25.0,1.0,52.0,16.0,3.0,14.0,34,58,22.0,80,19.0,12.0,16.0,35.0,7.0,5.0,33.0,92.0,8.0,41.0,5.0,19.0,4.0,5.0,4.0,1.0,5.0,2.0,,43.0,296.0,12.0,0.5737704918032787,0.6140350877192983,0.4066666666666667,0.46153846153846156,0.34375,0.3783783783783784,0.3333333333333333,0.3111111111111111,0.43103448275862066,0.3684210526315789,0.39814814814814814,0.14666666666666667,0.22727272727272727,0.19230769230769232,20.74978204010462,0.5428571428571428,0.09090909090909091,0.11221122112211221,0.04145077720207254,0.14,0.11910669975186104,0.0407725321888412,0.03278688524590164,0.029411764705882353,0.05102040816326531,0.1,0.08247422680412371,0.14285714285714285,0.12857142857142856,0.16666666666666666,0.4,0.3567567567567568,0.5757575757575758,0.7450980392156863,0.47368421052631576,0.14054054054054055,0.31351351351351353,0.4444444444444444,0.75,0.24444444444444444,0.5454545454545454,0.5459459459459459,0.4948190217391303,0.5086794117647058,0.4807855555555555,0.09547738693467336,0.11585365853658537,0.08,0.24571428571428572,8.922000000000002,0.3029682702149437,6.0,17.0,2.0,9.0,3.0,4.0,26.0,1.0,10.0,6.0,35.0,2.0,13.0,18.0,25.0,4.0,2.0,1.0,1.0,8.0,14.0,3.0,10.0,2.0,22.0,16.0,6.0,3.0,7.0,3.0,1.0,,1.0,0.17142857142857143,0.15384615384615385,0.17647058823529413,0.1891891891891892,0.034482758620689655,0.2702702702702703,0.0375,0.03389830508474576,0.02197802197802198,0.23076923076923078,0.2857142857142857,0.3333333333333333,0.29310344827586204,0.30357142857142855,0.8823529411764706,0.04864864864864865,0.2222222222222222,0.25,1.0,0.14054054054054055,0.15384615384615385,0.15384615384615385,1.0,0.16666666666666666,0.06666666666666667,0.2222222222222222,0.1,0.16,25.025714285714287,,2.0,1.0,,3.0,,5.0,,1.0,,,1.0,,0.02857142857142857,,0.047619047619047616,0.1111111111111111,,,0.16666666666666666,,,0.3333333333333333,1.0,,1.0,,,,,,1.0,0.1111111111111111,True,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,25541.0,426,9,807,812,392.0,377.0,117,1619,24.0,56,4.0,10.0,10.0,29.0,16.0,79,63,151,22.0,160,859,6.0,17.0,5.0,20.0,33.0,72.0,13.0,85.0,90.0,36.0,8.0,14.0,31.0,34.0,3.0,71.0,6.0,,10.0,33,44,12.0,56,10.0,5.0,10.0,20.0,1.0,11.0,16.0,33.0,3.0,35.0,1.0,14.0,4.0,9.0,6.0,1.0,9.0,6.0,,85.0,392.0,9.0,0.7142857142857143,0.7627118644067796,0.41721854304635764,0.35294117647058826,0.4583333333333333,0.4233128834355828,0.39473684210526316,0.46153846153846156,0.4444444444444444,0.43478260869565216,0.48295454545454547,0.09271523178807947,0.14285714285714285,0.375,21.09704641350211,0.5,,0.13636363636363635,0.020202020202020204,0.11363636363636363,0.1303030303030303,0.03409090909090909,0.018018018018018018,0.02127659574468085,0.02158273381294964,0.18666666666666668,0.12162162162162163,0.10752688172043011,0.11475409836065574,0.1111111111111111,0.6666666666666666,0.34355828220858897,0.42857142857142855,0.5,0.4583333333333333,0.09815950920245399,0.48466257668711654,0.5263157894736842,0.4,0.3717948717948718,0.3448275862068966,0.4171779141104294,0.4697972392638037,0.4634928571428571,0.47421217948717953,0.07954545454545454,0.08536585365853659,0.125,0.53125,11.3,0.4857496902106567,3.0,36.0,2.0,5.0,4.0,2.0,7.0,1.0,2.0,4.0,12.0,2.0,6.0,12.0,7.0,2.0,3.0,2.0,1.0,18.0,10.0,6.0,1.0,1.0,5.0,3.0,2.0,2.0,5.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0736196319018405,,0.024390243902439025,0.10909090909090909,0.08695652173913043,0.012658227848101266,0.1875,0.3,0.6666666666666666,0.45569620253164556,0.45569620253164556,0.8888888888888888,0.03067484662576687,0.4,0.4,1.0,0.04294478527607362,0.2857142857142857,0.2857142857142857,1.0,,0.05128205128205128,0.02564102564102564,0.5,0.2857142857142857,24.541666666666668,,,1.0,1.0,2.0,1.0,2.0,,,2.0,,,0.5,,,0.2222222222222222,,,,0.10526315789473684,0.5,1.0,0.25,,1.0,,,,,,,1.0,,True,,
