EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,LongMidRangePctBlocked,ShortMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,SecondChanceAtRimPctAssisted,PtsPutbacks,OffAtRimReboundPct,BlockedLongMidRange,DefensiveGoaltends,ShortMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,on,SecondChanceFtPoints,FTOffRebounds,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,4401.0,73.0,7.0,129,129,56.0,34,12.0,258,2.0,6.0,1.0,1.0,5.0,10.0,2.0,8.0,9.0,24.0,13.0,31.0,126,1.0,2.0,9.0,8.0,12.0,6.0,12.0,1.0,3.0,3.0,3.0,6.0,1.0,5.0,7.0,2.0,14.0,1.0,15.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,6.0,17.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12.0,56.0,0.3333333333333333,0.3333333333333333,0.375,0.2222222222222222,0.375,0.2222222222222222,0.484375,0.42857142857142855,0.041666666666666664,0.16666666666666666,25.714285714285715,0.5,0.2222222222222222,0.1320754716981132,0.02564102564102564,0.3125,0.17391304347826086,0.020833333333333332,0.045454545454545456,0.0625,0.06666666666666667,0.22727272727272727,0.25,0.5,1.0,0.25,0.3333333333333333,0.4,1.0,0.4166666666666667,0.5,0.5,0.3333333333333333,0.25,0.25,0.5,1.0,0.1111111111111111,0.25,0.41445000000000004,0.5557,0.39824444444444446,0.25806451612903225,0.25806451612903225,0.3870967741935484,9.983333333333333,0.43410852713178294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,876.0,15.0,-8.0,24,25,,10,,49,,,,,,,,,,,,,22,,,,,,,,,1.0,1.0,1.0,2.0,,,3.0,,3.0,,3.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,4.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,12.5,,,0.2,,,0.2,,,0.14285714285714285,0.2,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,3549.0,59.0,-9.0,95,103,17.0,22,12.0,198,2.0,2.0,1.0,,2.0,4.0,2.0,7.0,6.0,13.0,2.0,32.0,102,1.0,,2.0,,3.0,,12.0,1.0,5.0,5.0,4.0,10.0,,,3.0,,3.0,,3.0,2.0,1.0,2.0,2.0,4.0,1.0,,,6.0,1.0,1.0,2.0,6.0,3.0,,1.0,,1.0,,1.0,1.0,3.0,17.0,,,0.46153846153846156,,0.625,0.5,0.62,0.5,0.07692307692307693,,28.971962616822427,0.3333333333333333,,0.08333333333333333,,,0.06,,,,0.11764705882352941,0.08333333333333333,,,1.0,0.08333333333333333,1.0,1.0,,0.16666666666666666,0.5,0.6666666666666666,0.2916666666666667,0.2857142857142857,0.2857142857142857,,0.5,,0.5416666666666666,0.46407708333333336,0.558025,0.3772499999999999,0.04,0.07142857142857142,0.09375,13.492307692307692,0.17894736842105263,1.0,1.0,6.0,10.0,1.0,1.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,5.0,1.0,1.0,15.0,3.0,10.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8333333333333334,0.5454545454545454,1.0,1.0,0.5454545454545454,1.0,1.25,1.25,0.4583333333333333,0.25,0.041666666666666664,0.4166666666666667,0.6,0.6,0.8333333333333334,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.6,0.15625,25.30909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,8411.0,140.0,19.0,255,254,108.0,84,25.0,509,6.0,12.0,3.0,6.0,2.0,5.0,3.0,9.0,11.0,26.0,10.0,50.0,237,4.0,6.0,11.0,4.0,25.0,8.0,14.0,5.0,8.0,17.0,4.0,43.0,2.0,1.0,10.0,2.0,13.0,3.0,16.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,,7.0,,1.0,6.0,15.0,12.0,,6.0,,,,,,25.0,108.0,0.36363636363636365,0.36363636363636365,0.4230769230769231,0.5454545454545454,0.5555555555555556,0.65625,0.5952380952380952,0.6944444444444444,0.19230769230769232,0.25,17.5,0.5714285714285714,0.125,0.08771929824561403,0.028985507246376812,0.03571428571428571,0.07746478873239436,0.03125,0.03125,0.1,0.0975609756097561,0.06976744186046512,0.05263157894736842,,,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.1388888888888889,0.4,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.375,0.6111111111111112,0.4778847222222222,0.5188666666666667,0.5040906249999999,0.14285714285714285,0.1875,0.5,7.976923076923078,0.4235294117647059,,2.0,5.0,8.0,,,2.0,3.0,6.0,10.0,1.0,,,2.0,3.0,5.0,12.0,6.0,8.0,5.0,4.0,1.0,1.0,,,,0.6666666666666666,0.6,,0.6,0.6,0.25,0.25,0.25,0.2777777777777778,0.4,0.05555555555555555,0.2222222222222222,0.625,0.625,0.6,,,,,0.1875,0.6666666666666666,0.625,0.04,25.299999999999997,4.0,1.0,1.0,2.0,9.0,7.0,2.0,1.0,2.0,5.0,0.037037037037037035,0.05555555555555555,0.05263157894736842,0.5,0.5,1.0,0.6666666666666666,0.125,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,2845.0,47.0,-12.0,86,87,47.0,25,8.0,173,,,,,,2.0,2.0,5.0,2.0,7.0,2.0,6.0,95,2.0,1.0,5.0,2.0,4.0,4.0,,1.0,1.0,1.0,,2.0,,,6.0,2.0,8.0,,8.0,,,1.0,,,,1.0,,1.0,1.0,,2.0,4.0,3.0,,,1.0,1.0,,1.0,1.0,4.0,47.0,1.0,1.0,0.2857142857142857,0.2,0.2,0.14285714285714285,0.2727272727272727,0.25,0.14285714285714285,,12.631578947368421,1.0,0.4,0.15789473684210525,,,0.13043478260869565,,,0.08333333333333333,0.09090909090909091,0.26666666666666666,,,1.0,,,,,0.2,,,0.5,0.4,0.5,1.0,,,0.3,0.4038833333333333,0.4395,0.3760833333333333,,,0.6666666666666666,16.714285714285715,0.5465116279069767,,2.0,,1.0,,,,1.0,,3.0,,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,0.3,,0.2,0.1,,,,,,,,0.14285714285714285,,,,32.4,,,,1.0,,,,,,1.0,,,,,,,,0.14285714285714285,,1.0,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,30.0,,-5.0,1,4,1.0,4,,5,,,,,,,,,,,1.0,1.0,6,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,0.5,0.5,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,4584.0,76.0,26.0,147,143,79.0,65,12.0,290,4.0,8.0,1.0,4.0,,2.0,2.0,6.0,6.0,16.0,2.0,23.0,133,2.0,3.0,7.0,,12.0,6.0,6.0,2.0,5.0,7.0,2.0,16.0,1.0,1.0,8.0,2.0,11.0,1.0,12.0,4.0,,1.0,1.0,3.0,,,,4.0,,1.0,5.0,12.0,4.0,,2.0,,,,,,12.0,79.0,0.5,0.5,0.375,0.42857142857142855,0.4772727272727273,0.5454545454545454,0.4791666666666667,0.5,0.125,0.25,17.72151898734177,0.25,0.18181818181818182,0.125,0.03225806451612903,0.0625,0.1125,0.023255813953488372,0.07692307692307693,0.0625,0.24,0.043478260869565216,0.08333333333333333,,,0.36363636363636365,0.5,0.6666666666666666,0.5,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.5,0.36363636363636365,0.6363636363636364,0.46742500000000003,0.3205,0.47199545454545455,0.08333333333333333,0.1111111111111111,0.5217391304347826,8.5625,0.5374149659863946,1.0,1.0,3.0,5.0,,,2.0,3.0,3.0,6.0,1.0,,,2.0,2.0,4.0,9.0,,5.0,3.0,2.0,4.0,1.0,1.0,,,1.0,0.5,,0.5,0.5,0.5,0.5,0.5,0.2727272727272727,,0.045454545454545456,0.22727272727272727,0.6,0.6,1.0,1.0,,,,0.2727272727272727,0.6666666666666666,0.6,0.08695652173913043,25.0,2.0,,,1.0,2.0,2.0,,,,3.0,,,,,,,0.5,0.09090909090909091,,,,1.0,1.0,1.0,0.09090909090909091,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,4246.0,71.0,22.0,135,130,65.0,55,13.0,265,7.0,9.0,3.0,5.0,,,3.0,6.0,10.0,15.0,5.0,31.0,115,4.0,7.0,7.0,3.0,23.0,12.0,8.0,1.0,,2.0,,6.0,5.0,5.0,10.0,4.0,19.0,5.0,24.0,,,3.0,2.0,1.0,,1.0,,4.0,,1.0,6.0,10.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,23.0,65.0,0.6,0.75,0.6666666666666666,1.0,0.6190476190476191,0.9090909090909091,0.6739130434782609,0.9583333333333334,0.06666666666666667,,18.120805369127517,0.75,0.4,0.15873015873015872,0.14285714285714285,0.2777777777777778,0.18518518518518517,0.09433962264150944,0.15384615384615385,0.26666666666666666,0.13043478260869565,0.12,0.23076923076923078,0.4,1.0,0.42857142857142855,0.7777777777777778,0.7777777777777778,0.42857142857142855,,,,0.2857142857142857,0.5,0.6,1.0,0.75,0.45454545454545453,0.7142857142857143,0.5079571428571429,0.5076,0.5064272727272727,0.09523809523809523,0.13333333333333333,0.7419354838709677,6.959999999999999,0.48148148148148145,2.0,1.0,2.0,5.0,,,2.0,3.0,2.0,6.0,3.0,,,6.0,2.0,4.0,6.0,,5.0,2.0,,,,1.0,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.75,0.75,0.75,0.2857142857142857,,0.047619047619047616,0.23809523809523808,0.4,0.4,1.0,0.6666666666666666,,,,0.2727272727272727,0.6666666666666666,0.4,0.1935483870967742,25.366666666666664,5.0,,,1.0,2.0,2.0,,,,2.0,,0.1,,,,,1.0,0.09090909090909091,,,0.16666666666666666,,,,,,4.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,3691.0,62.0,2.0,102,107,37.0,8,13.0,209,11.0,11.0,1.0,3.0,5.0,8.0,3.0,5.0,19.0,24.0,6.0,44.0,108,3.0,4.0,6.0,4.0,12.0,24.0,14.0,,,2.0,,6.0,2.0,4.0,11.0,1.0,16.0,2.0,18.0,,,2.0,,1.0,,2.0,,3.0,1.0,1.0,5.0,8.0,15.0,3.0,5.0,4.0,2.0,,2.0,1.0,12.0,37.0,0.631578947368421,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.76,0.5714285714285714,0.7096774193548387,0.5,,,29.824561403508774,0.6666666666666666,0.2,0.2558139534883721,0.07142857142857142,0.36363636363636365,0.2777777777777778,0.05128205128205128,,0.5,0.23529411764705882,0.16666666666666666,0.5,0.2,0.5,0.44,1.0,1.0,0.9090909090909091,0.32,0.625,0.625,0.2,0.6,0.6,0.6666666666666666,0.25,0.42857142857142855,0.48,0.47850800000000016,0.48383333333333334,0.4542714285714286,0.18518518518518517,0.19230769230769232,0.2727272727272727,7.2875000000000005,0.3627450980392157,1.0,,,1.0,,1.0,,1.0,,1.0,3.0,,1.0,6.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,0.75,0.6,0.04,,,0.04,,,,1.0,0.25,,,0.14285714285714285,,,0.13636363636363635,26.4,3.0,,,,2.0,1.0,1.0,,,,,0.1,,,,,1.0,,,,,,,,,,2.0,0.25,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
1765,1610612745,Torraye Braggs,Torraye Braggs,1765,HOU,694.0,12.0,4.0,22,21,14.0,12,,43,1.0,1.0,,,1.0,1.0,,,2.0,2.0,2.0,6.0,15,,1.0,1.0,,2.0,4.0,,,1.0,1.0,1.0,2.0,,,4.0,,4.0,,4.0,,,,,2.0,1.0,,,2.0,,,,,2.0,,1.0,,,,,,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,22.727272727272727,,,0.36363636363636365,,,0.3076923076923077,,,,0.42857142857142855,0.25,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,0.5,0.39195,,0.3001,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.1,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,
