EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,3SecondViolations,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls
1510,1610612764,Brevin Knight,Brevin Knight,1510,WAS,6056.0,101.0,-41.0,192.0,191.0,45.0,32.0,23.0,383.0,3.0,4.0,1.0,5.0,2.0,11.0,6.0,20.0,4.0,16.0,195.0,1.0,2.0,7.0,2.0,6.0,4.0,8.0,1.0,13.0,4.0,17.0,4.0,6.0,2.0,5.0,38.0,1.0,1.0,6.0,7.0,1.0,8.0,10.0,5.0,5.0,7.0,1.0,6.0,2.0,1.0,1.0,9.0,1.0,5.0,8.0,7.0,1.0,4.0,6.0,45.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.2857142857142857,0.3,0.2857142857142857,0.34782608695652173,0.3333333333333333,0.05,0.2,14.678899082568806,0.7777777777777778,0.07894736842105263,0.07142857142857142,0.07142857142857142,0.07777777777777778,0.01,0.09090909090909091,0.06896551724137931,0.1111111111111111,0.06896551724137931,0.1111111111111111,0.2,0.75,0.75,0.3333333333333333,0.25,0.2,0.25,0.55,0.18181818181818182,0.18181818181818182,0.5,0.2,0.422415,0.377,0.3546714285714286,0.17391304347826086,0.17391304347826086,0.375,11.385,0.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,35188.0,586.0,-104.0,1138.0,1111.0,289.0,238.0,142.0,2249.0,42.0,79.0,17.0,49.0,33.0,91.0,92.0,219.0,69.0,325.0,1192.0,31.0,21.0,51.0,20.0,83.0,90.0,94.0,24.0,38.0,7.0,45.0,5.0,19.0,4.0,15.0,97.0,5.0,9.0,44.0,54.0,29.0,83.0,18.0,9.0,9.0,18.0,8.0,7.0,18.0,1.0,11.0,36.0,10.0,21.0,42.0,84.0,7.0,39.0,83.0,289.0,5.0,0.4891304347826087,0.5487804878048781,0.4200913242009132,0.4117647058823529,0.4507042253521127,0.44366197183098594,0.5031152647975078,0.5061728395061729,0.1095890410958904,0.1836734693877551,27.44043043812452,0.5,0.10208816705336426,0.10843373493975904,0.0423728813559322,0.10311284046692606,0.05244122965641953,0.043478260869565216,0.07462686567164178,0.10084033613445378,0.12359550561797752,0.12280701754385964,0.27816901408450706,0.5316455696202531,0.6268656716417911,0.3333333333333333,0.17253521126760563,0.3469387755102041,0.425,0.3204225352112676,0.3626373626373626,0.375,0.7575757575757576,0.5070422535211268,0.4957141342756182,0.4881258620689655,0.4905135714285714,0.12658227848101267,0.1553784860557769,0.2553846153846154,10.046575342465752,0.2539543057996485,8.0,13.0,14.0,23.0,5.0,14.0,1.0,4.0,19.0,51.0,2.0,4.0,6.0,16.0,24.0,65.0,14.0,2.0,4.0,12.0,46.0,7.0,20.0,60.0,12.0,20.0,51.0,19.0,1.0,2.0,24.0,1.0,6.0,2.0,6.0,1.0,2.0,1.0,5.0,8.0,3.0,2.0,3.0,8.0,3.0,1.0,0.8333333333333334,0.36923076923076925,0.5,0.35,0.36923076923076925,0.45161290322580644,0.4857142857142857,0.5476190476190477,0.22887323943661972,0.015384615384615385,0.1518987341772152,0.03296703296703297,0.0196078431372549,0.03225806451612903,0.05517241379310345,0.08,0.0390625,0.04945054945054945,0.038461538461538464,0.07692307692307693,0.04225352112676056,0.375,0.35294117647058826,0.04929577464788732,0.35714285714285715,0.35714285714285715,1.0,0.1795774647887324,0.37254901960784315,0.38,0.7894736842105263,0.37142857142857144,0.6153846153846154,0.11428571428571428,0.5,1.0,0.323943661971831,0.6086956521739131,0.056338028169014086,0.25,0.22535211267605634,0.375,0.37254901960784315,0.015384615384615385,0.14153846153846153,25.44769230769231,,,,,,,,,,,,,,,,,True,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,25290.0,422.0,-66.0,821.0,816.0,265.0,198.0,110.0,1637.0,43.0,65.0,13.0,38.0,2.0,9.0,58.0,112.0,37.0,153.0,834.0,24.0,12.0,31.0,11.0,35.0,74.0,42.0,11.0,10.0,2.0,12.0,,3.0,1.0,6.0,26.0,5.0,14.0,52.0,74.0,33.0,107.0,5.0,4.0,1.0,15.0,,5.0,8.0,,10.0,23.0,8.0,34.0,51.0,67.0,3.0,28.0,35.0,265.0,3.0,0.6379310344827587,0.7254901960784313,0.5178571428571429,0.3870967741935484,0.5178571428571429,0.3870967741935484,0.53125,0.4069767441860465,0.09821428571428571,0.13157894736842105,17.690677966101696,0.6521739130434783,0.1543026706231454,0.18181818181818182,0.060240963855421686,0.15942028985507245,0.07616707616707617,0.04477611940298507,0.16806722689075632,0.10344827586206896,0.17557251908396945,0.16666666666666666,0.5803571428571429,0.6615384615384615,0.7166666666666667,0.6744186046511628,0.3392857142857143,0.34210526315789475,0.3939393939393939,0.08035714285714286,0.2222222222222222,0.25,1.0,0.5803571428571429,0.5131232142857144,0.5321736842105264,0.4830322580645162,0.20437956204379562,0.20437956204379562,0.22875816993464052,4.065178571428571,0.3227771010962241,8.0,19.0,8.0,14.0,,,,,,,,,,,,,9.0,,,6.0,24.0,,,,,14.0,,,,2.0,26.0,8.0,1.0,3.0,2.0,,,,7.0,35.0,24.0,,11.0,35.0,22.0,1.0,,,,,,0.375,0.375,0.41379310344827586,,,0.07692307692307693,0.1111111111111111,,0.36363636363636365,0.08024691358024691,0.11764705882352941,0.03614457831325301,0.07913669064748201,0.125,0.21739130434782608,0.023809523809523808,0.6285714285714286,0.46153846153846156,,,,,,,,,0.7916666666666666,0.42105263157894735,,,,0.45161290322580644,0.5714285714285714,,,,,,,0.1568627450980392,,2.0,1.0,2.0,8.0,1.0,0.06896551724137931,,,,,,,,,,,True,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,18851.0,314.0,-32.0,599.0,594.0,110.0,123.0,62.0,1193.0,19.0,36.0,6.0,26.0,1.0,9.0,26.0,71.0,25.0,80.0,631.0,10.0,3.0,11.0,8.0,14.0,30.0,22.0,3.0,16.0,5.0,21.0,4.0,8.0,1.0,7.0,47.0,2.0,5.0,29.0,40.0,18.0,58.0,10.0,8.0,2.0,9.0,3.0,4.0,11.0,,5.0,20.0,2.0,11.0,23.0,34.0,,15.0,14.0,110.0,1.0,0.5769230769230769,0.6818181818181818,0.36619718309859156,0.2727272727272727,0.3819444444444444,0.2727272727272727,0.449438202247191,0.4666666666666667,0.04225352112676056,0.038461538461538464,16.24441132637854,0.45,0.1336405529953917,0.08771929824561403,0.031746031746031744,0.12408759124087591,0.06521739130434782,0.04,0.15254237288135594,0.09230769230769231,0.15053763440860216,0.0975609756097561,0.5,0.5277777777777778,0.5588235294117647,0.5789473684210527,0.3611111111111111,0.23076923076923078,0.24,0.125,0.1111111111111111,0.1111111111111111,1.0,0.5138888888888888,0.4775979166666667,0.5061,0.4688454545454545,0.1724137931034483,0.1744186046511628,0.175,5.77887323943662,0.18363939899833054,3.0,6.0,2.0,5.0,,,,,1.0,1.0,,,,,1.0,1.0,5.0,,,5.0,15.0,,,3.0,,8.0,1.0,1.0,,1.0,16.0,6.0,3.0,2.0,5.0,,,,2.0,4.0,3.0,,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,0.5,0.5,0.5769230769230769,0.013888888888888888,,0.05555555555555555,,,0.3,0.07511737089201878,0.08620689655172414,0.125,0.03296703296703297,,0.0625,0.07142857142857142,0.25,0.5,,,,,0.013888888888888888,1.0,1.0,1.0,0.6,0.5,,,,0.45454545454545453,0.4,,,,,1.0,,0.1875,26.3,,,,2.0,3.0,,2.0,,,,,,,,,,True,,,,
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,58989.0,983.0,-165.0,1906.0,1896.0,496.0,444.0,236.0,3802.0,46.0,72.0,7.0,25.0,60.0,138.0,113.0,235.0,40.0,284.0,1998.0,27.0,32.0,58.0,15.0,79.0,176.0,50.0,10.0,70.0,19.0,89.0,14.0,37.0,11.0,22.0,197.0,13.0,33.0,125.0,182.0,50.0,232.0,37.0,24.0,13.0,22.0,4.0,17.0,20.0,2.0,5.0,42.0,15.0,48.0,102.0,50.0,6.0,19.0,79.0,496.0,10.0,0.7787610619469026,0.8461538461538461,0.4808510638297872,0.5517241379310345,0.4765625,0.5079365079365079,0.5072202166064982,0.5486111111111112,0.0425531914893617,0.08,14.580467675378268,0.5238095238095238,0.17099863201094392,0.19642857142857142,0.0625,0.1757508342602892,0.04946236559139785,0.06790123456790123,0.11061946902654868,0.175,0.21311475409836064,0.1724137931034483,0.28125,0.6388888888888888,0.71875,0.5869565217391305,0.09765625,0.28,0.30434782608695654,0.5390625,0.43478260869565216,0.43478260869565216,0.9,0.36328125,0.45649686274509804,0.4952962962962963,0.44900238095238104,0.07063197026022305,0.07661290322580645,0.27816901408450706,11.88723404255319,0.2602308499475341,9.0,16.0,10.0,17.0,,1.0,,,6.0,20.0,3.0,5.0,,5.0,6.0,21.0,15.0,3.0,5.0,5.0,44.0,,5.0,12.0,6.0,18.0,19.0,6.0,,5.0,33.0,24.0,4.0,4.0,9.0,,3.0,,8.0,27.0,15.0,2.0,10.0,28.0,18.0,,0.6666666666666666,0.2857142857142857,0.6,,0.3,0.5555555555555556,0.609375,0.6285714285714286,0.08203125,,0.1111111111111111,,,0.46153846153846156,0.045706371191135735,0.037383177570093455,0.05759162303664921,0.04416403785488959,0.043478260869565216,0.25,0.032,0.6428571428571429,1.0,0.00390625,,,,0.078125,0.3,0.3,0.6666666666666666,0.5,0.5625,0.15625,0.6,1.0,0.2698412698412698,0.5882352941176471,,,0.07936507936507936,,0.3157894736842105,,0.15492957746478872,26.542857142857148,4.0,,1.0,9.0,,0.058823529411764705,1.0,1.0,1.0,1.0,,,,,,,True,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,21430.0,357.0,-63.0,687.0,688.0,152.0,151.0,94.0,1375.0,23.0,46.0,6.0,24.0,7.0,26.0,36.0,96.0,15.0,90.0,697.0,26.0,8.0,16.0,4.0,23.0,44.0,28.0,14.0,9.0,4.0,13.0,3.0,5.0,1.0,3.0,30.0,2.0,6.0,43.0,51.0,24.0,75.0,15.0,10.0,5.0,11.0,,8.0,10.0,2.0,3.0,21.0,3.0,20.0,39.0,26.0,6.0,15.0,23.0,152.0,2.0,0.6111111111111112,0.7857142857142857,0.375,0.5,0.3640776699029126,0.475,0.39823008849557523,0.5227272727272727,0.14583333333333334,0.25,16.64596273291925,0.5238095238095238,0.15579710144927536,0.1016949152542373,0.024390243902439025,0.14626865671641792,0.06534090909090909,0.015151515151515152,0.13333333333333333,0.2054794520547945,0.140625,0.13157894736842105,0.44660194174757284,0.5,0.575,0.6086956521739131,0.23300970873786409,0.25,0.3333333333333333,0.2524271844660194,0.2692307692307692,0.2916666666666667,0.5714285714285714,0.5145631067961165,0.4700519417475727,0.501128,0.520675,0.13392857142857142,0.14285714285714285,0.25555555555555554,7.343749999999999,0.22125181950509462,9.0,20.0,7.0,12.0,,2.0,,1.0,1.0,5.0,,,1.0,3.0,1.0,7.0,11.0,,,1.0,23.0,1.0,4.0,3.0,,16.0,5.0,1.0,,1.0,21.0,2.0,5.0,4.0,5.0,,,,1.0,5.0,3.0,,2.0,5.0,,,1.0,0.14285714285714285,,0.25,0.14285714285714285,0.4230769230769231,0.4230769230769231,0.4423076923076923,0.06796116504854369,,0.13043478260869565,0.07692307692307693,,0.1111111111111111,0.07777777777777778,0.11904761904761904,0.14516129032258066,0.016129032258064516,0.0625,0.047619047619047616,0.09615384615384616,,0.6666666666666666,0.019417475728155338,,,,0.04854368932038835,0.2,0.2,1.0,0.7692307692307693,0.45,,,,0.6,0.5833333333333334,0.05,,0.15,0.3333333333333333,0.2,,0.25555555555555554,25.157142857142855,1.0,,,3.0,1.0,0.030303030303030304,1.0,,,,0.1111111111111111,,,,,,True,,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,27287.0,455.0,-33.0,881.0,878.0,271.0,226.0,100.0,1759.0,29.0,57.0,6.0,22.0,18.0,52.0,53.0,131.0,20.0,156.0,892.0,19.0,14.0,38.0,8.0,48.0,66.0,40.0,12.0,16.0,6.0,22.0,2.0,7.0,4.0,5.0,50.0,5.0,7.0,34.0,43.0,22.0,65.0,12.0,9.0,3.0,10.0,4.0,6.0,11.0,,4.0,21.0,2.0,18.0,45.0,26.0,3.0,12.0,48.0,271.0,8.0,0.6226415094339622,0.7021276595744681,0.40458015267175573,0.3684210526315789,0.43312101910828027,0.4166666666666667,0.4642857142857143,0.47058823529411764,0.0916030534351145,0.18181818181818182,18.97590361445783,0.47619047619047616,0.09315068493150686,0.09859154929577464,0.044642857142857144,0.09403669724770643,0.05200945626477541,0.05,0.04878048780487805,0.10526315789473684,0.12244897959183673,0.10909090909090909,0.3630573248407643,0.5087719298245614,0.5918367346938775,0.5862068965517241,0.14012738853503184,0.2727272727272727,0.3333333333333333,0.33121019108280253,0.34615384615384615,0.34615384615384615,0.7222222222222222,0.5286624203821656,0.5032356687898089,0.58855,0.5142156249999998,0.07228915662650602,0.08571428571428572,0.3076923076923077,8.922900763358777,0.3076049943246311,8.0,19.0,8.0,19.0,4.0,11.0,1.0,1.0,6.0,15.0,1.0,1.0,3.0,9.0,10.0,26.0,8.0,1.0,1.0,4.0,23.0,4.0,10.0,30.0,,12.0,15.0,6.0,,4.0,17.0,2.0,4.0,2.0,3.0,,1.0,,2.0,4.0,3.0,,1.0,4.0,3.0,,1.0,0.38461538461538464,1.0,0.4,0.38461538461538464,0.42105263157894735,0.475,0.5227272727272727,0.16560509554140126,,0.14035087719298245,,,0.07407407407407407,0.05466237942122187,0.10416666666666667,0.06097560975609756,0.015037593984962405,0.03125,0.0625,0.04878048780487805,0.75,0.5,0.07006369426751592,0.36363636363636365,0.36363636363636365,1.0,0.09554140127388536,0.4,0.4,1.0,0.95,0.42105263157894735,0.05,1.0,1.0,0.3958333333333333,0.42105263157894735,0.020833333333333332,1.0,0.1875,0.3333333333333333,0.4,,0.14743589743589744,24.450000000000003,,1.0,,2.0,,,,,,,0.125,,,,,,True,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,15084.0,251.0,-43.0,479.0,478.0,88.0,80.0,68.0,957.0,25.0,36.0,8.0,22.0,,3.0,33.0,61.0,14.0,80.0,517.0,15.0,6.0,9.0,3.0,15.0,36.0,30.0,2.0,7.0,2.0,9.0,2.0,2.0,,5.0,20.0,1.0,7.0,28.0,35.0,22.0,57.0,6.0,4.0,2.0,8.0,,5.0,8.0,2.0,3.0,16.0,1.0,12.0,23.0,35.0,3.0,17.0,15.0,88.0,1.0,0.5454545454545454,0.72,0.5409836065573771,0.6666666666666666,0.5409836065573771,0.6666666666666666,0.5194805194805194,0.5357142857142857,0.03278688524590164,0.09090909090909091,16.607142857142858,0.5,0.16766467065868262,0.14893617021276595,0.023809523809523808,0.16355140186915887,0.08196721311475409,0.02702702702702703,0.13513513513513514,0.16326530612244897,0.18518518518518517,0.18181818181818182,0.5901639344262295,0.6944444444444444,0.6944444444444444,0.6,0.36065573770491804,0.36363636363636365,0.4,0.04918032786885246,,,,0.5901639344262295,0.4993393442622951,0.5430733333333333,0.528888888888889,0.22666666666666666,0.22666666666666666,0.1875,3.9672131147540988,0.1837160751565762,10.0,14.0,6.0,7.0,,,,,,,,,,,,,11.0,,,5.0,27.0,,,,,16.0,,,,,19.0,,3.0,3.0,2.0,,,,2.0,14.0,6.0,1.0,7.0,14.0,9.0,2.0,,,,,,0.7333333333333333,0.7333333333333333,0.675,,,,,,,0.09405940594059406,0.13725490196078433,0.08,0.07920792079207921,,0.07142857142857142,0.12,0.6428571428571429,0.375,,,,,,,,,0.9333333333333333,0.7142857142857143,,,,0.7777777777777778,0.8571428571428571,,,,,,,0.3375,,2.0,,2.0,6.0,1.0,0.09090909090909091,2.0,,,,0.2,,,,,,True,,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,20200.0,337.0,-97.0,649.0,659.0,163.0,164.0,68.0,1308.0,16.0,29.0,7.0,22.0,10.0,34.0,33.0,85.0,30.0,141.0,720.0,9.0,4.0,16.0,9.0,29.0,26.0,40.0,5.0,33.0,4.0,37.0,2.0,15.0,5.0,13.0,78.0,2.0,6.0,20.0,26.0,7.0,33.0,14.0,8.0,6.0,19.0,3.0,14.0,9.0,,5.0,28.0,5.0,5.0,24.0,34.0,,14.0,29.0,163.0,8.0,0.3939393939393939,0.41935483870967744,0.38823529411764707,0.25,0.3908450704225352,0.30303030303030304,0.44025157232704404,0.3684210526315789,0.058823529411764705,,25.51440329218107,0.6785714285714286,0.08438818565400844,0.09836065573770492,0.02531645569620253,0.087248322147651,0.02287581699346405,0.017241379310344827,0.06060606060606061,0.09375,0.09345794392523364,0.07317073170731707,0.20422535211267606,0.5517241379310345,0.6666666666666666,0.4375,0.15492957746478872,0.3181818181818182,0.3181818181818182,0.23943661971830985,0.29411764705882354,0.29411764705882354,0.3,0.6056338028169014,0.49717978723404255,0.477845,0.4610515625,0.08974358974358974,0.1414141414141414,0.20567375886524822,9.856470588235295,0.25115562403698,1.0,1.0,2.0,6.0,8.0,22.0,2.0,5.0,7.0,35.0,1.0,4.0,2.0,12.0,15.0,57.0,4.0,1.0,5.0,3.0,14.0,4.0,17.0,42.0,3.0,4.0,35.0,7.0,1.0,2.0,5.0,,1.0,1.0,,,1.0,,3.0,,,,,,,,0.9333333333333333,0.2631578947368421,0.2,0.23529411764705882,0.2631578947368421,0.4444444444444444,0.39285714285714285,0.43333333333333335,0.4014084507042254,0.017543859649122806,0.1724137931034483,,0.02857142857142857,,0.022026431718061675,0.029411764705882353,0.016129032258064516,0.020618556701030927,0.047619047619047616,0.15,0.011494252873563218,,0.42857142857142855,0.15492957746478872,0.36363636363636365,0.36363636363636365,1.0,0.24647887323943662,0.2,0.20588235294117646,0.8571428571428571,0.07142857142857142,1.0,0.2857142857142857,0.25,1.0,0.18181818181818182,0.3333333333333333,0.15151515151515152,0.4,0.36363636363636365,0.16666666666666666,0.2,,0.09929078014184398,25.09473684210526,,1.0,3.0,,,,,,,,,1.0,0.07142857142857142,,,,True,,,,
711,1610612764,Jerry Stackhouse,Jerry Stackhouse,711,WAS,6749.0,112.0,-53.0,230.0,227.0,59.0,66.0,28.0,457.0,8.0,14.0,3.0,8.0,4.0,20.0,15.0,42.0,8.0,50.0,279.0,6.0,3.0,8.0,5.0,11.0,20.0,10.0,4.0,10.0,5.0,15.0,5.0,4.0,2.0,4.0,35.0,1.0,2.0,7.0,9.0,5.0,14.0,,,,7.0,3.0,6.0,7.0,,1.0,14.0,3.0,5.0,8.0,10.0,2.0,4.0,11.0,59.0,,0.6666666666666666,0.7692307692307693,0.35714285714285715,0.375,0.42,0.375,0.4528301886792453,0.5,0.09523809523809523,0.125,25.86872586872587,0.5,0.09210526315789473,0.10526315789473684,0.05263157894736842,0.09473684210526316,0.04807692307692308,,0.14705882352941177,0.045454545454545456,0.05,0.09090909090909091,0.28,0.5714285714285714,0.7272727272727273,0.625,0.16,0.375,0.42857142857142855,0.4,0.2,0.2,0.75,0.44,0.489312,0.4867166666666667,0.47263750000000004,0.07692307692307693,0.09090909090909091,0.22,10.002380952380951,0.2565217391304348,3.0,3.0,3.0,4.0,1.0,2.0,,,3.0,6.0,,,,,4.0,8.0,3.0,,,1.0,7.0,,,12.0,,4.0,6.0,3.0,,,4.0,,,1.0,2.0,,2.0,,1.0,,,,,,,,1.0,0.5,,,0.5,0.5,0.5,0.5833333333333334,0.16,,0.21428571428571427,,,,0.047058823529411764,0.11764705882352941,,0.046511627906976744,0.2,0.125,,,0.6666666666666666,0.04,0.5,0.5,1.0,0.12,0.5,0.5,1.0,0.5,1.0,,,,0.5,0.75,,,,,0.5,,0.14,24.987500000000004,,,,1.0,,,,,,,0.3333333333333333,,,,,,True,,,,
