EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3PctAssisted,3SecondViolations,on,BlockedCorner3,OffensiveGoaltends
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,57971.0,966,-146.0,1829,1834,432.0,601.0,252,3663,63.0,102.0,11.0,20.0,18.0,28.0,13.0,33.0,109.0,251.0,4.0,11.0,2.0,3.0,1.0,1.0,70.0,200.0,7.0,20.0,16.0,56.0,185.0,386.0,74.0,211.0,140.0,732.0,2081,20.0,39.0,9.0,23.0,8.0,75.0,38.0,88.0,17.0,57.0,41.0,168.0,204.0,166.0,141.0,81.0,20.0,2.0,198.0,70.0,20.0,118.0,23.0,141.0,10.0,13.0,44.0,30.0,44.0,305.0,11.0,23.0,1.0,24.0,73.0,2.0,99.0,35.0,134.0,12.0,36.0,26.0,10.0,48.0,13.0,28.0,27.0,4.0,20.0,1.0,75.0,3.0,15.0,28.0,50.0,2.0,8.0,183.0,11.0,4.0,11.0,72.0,11.0,7.0,12.0,1.0,1.0,5.0,1.0,6.0,13.0,8.0,2.0,168.0,432.0,7.0,0.5513513513513514,0.5828571428571429,0.6351351351351351,0.35071090047393366,0.391304347826087,0.2982456140350877,0.35406698564593303,0.4792746113989637,0.5128205128205128,0.4318181818181818,0.49581239530988275,0.5403225806451613,0.4379310344827586,0.5379464285714286,0.5434782608695652,0.5,0.35343383584589616,0.05181347150259067,0.12745098039215685,0.06060606060606061,0.0199203187250996,35.10338345864661,0.64,0.03076923076923077,0.017241379310344827,0.1111111111111111,0.034074074074074076,0.12435233160621761,0.04583333333333333,0.11411764705882353,0.03715846994535519,0.058823529411764705,0.025380710659898477,0.024054982817869417,0.046875,0.041666666666666664,0.047872340425531915,0.10576923076923077,0.16091954022988506,0.13793103448275862,0.08333333333333333,0.03896103896103896,0.6153846153846154,0.1708542713567839,0.6176470588235294,0.7078651685393258,0.5714285714285714,0.05527638190954774,0.3939393939393939,0.41935483870967744,0.23076923076923078,0.4204355108877722,0.4342629482071713,0.44308943089430897,0.5779816513761468,0.018425460636515914,0.36363636363636365,0.36363636363636365,0.5,0.33500837520938026,0.35,0.35,0.6428571428571429,0.3225806451612903,0.55,0.18181818181818182,0.04838709677419355,0.6666666666666666,0.3225806451612903,0.35,0.8571428571428571,0.19310344827586207,0.6428571428571429,0.006896551724137931,1.0,0.38620689655172413,0.2857142857142857,0.52428810720268,0.35353535353535354,0.4829280775716695,0.49197818181818187,0.4656848591549296,0.12481203007518797,0.1610738255033557,0.05045871559633028,0.10245901639344263,0.22950819672131148,13.126683937823838,25.834597156398107,0.2361946418808092,,,,,,,,,,True,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,423.0,7,-15.0,14,12,6.0,6.0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,True,,
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,61662.0,1028,-222.0,1953,1948,465.0,486.0,251,3901,21.0,45.0,,,5.0,12.0,21.0,44.0,69.0,141.0,3.0,9.0,,1.0,,3.0,25.0,71.0,6.0,12.0,3.0,11.0,111.0,230.0,28.0,80.0,40.0,346.0,2215,7.0,11.0,6.0,13.0,2.0,34.0,27.0,52.0,3.0,14.0,15.0,78.0,42.0,180.0,60.0,24.0,2.0,,71.0,25.0,6.0,122.0,30.0,152.0,22.0,8.0,36.0,15.0,71.0,334.0,2.0,5.0,,18.0,49.0,4.0,71.0,7.0,78.0,,33.0,21.0,12.0,34.0,7.0,22.0,25.0,7.0,12.0,3.0,59.0,1.0,20.0,25.0,77.0,2.0,6.0,57.0,5.0,,12.0,16.0,,9.0,2.0,,,1.0,1.0,,2.0,2.0,,78.0,465.0,11.0,0.1891891891891892,0.19090909090909092,0.7142857142857143,0.35,0.46153846153846156,0.21428571428571427,0.35,0.4826086956521739,0.6363636363636364,0.5192307692307693,0.4935483870967742,0.6666666666666666,0.4772727272727273,0.5121212121212121,0.6346153846153846,0.5,0.25806451612903225,0.02608695652173913,0.08888888888888889,0.045454545454545456,,17.30427046263345,0.576271186440678,0.06557377049180328,,0.06970128022759602,0.006738544474393531,0.09137055837563451,0.0091324200913242,0.07444444444444444,0.007284079084287201,0.005,0.008771929824561403,0.006369426751592357,0.011695906432748537,,0.045,0.049773755656108594,0.10283687943262411,0.07142857142857142,0.14035087719298245,,1.0,0.14516129032258066,0.4666666666666667,0.5121951219512195,0.047619047619047616,0.14193548387096774,0.4772727272727273,0.5,0.09523809523809523,0.45483870967741935,0.48936170212765956,0.48936170212765956,0.2608695652173913,0.02903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.22903225806451613,0.352112676056338,0.35714285714285715,0.68,,,,0.041666666666666664,,0.5,0.5,0.8333333333333334,0.18181818181818182,0.4166666666666667,0.045454545454545456,,0.16666666666666666,0.2727272727272727,0.4032258064516129,0.352112676056338,0.4658873786407766,0.5002861111111111,0.4352234848484849,0.04984423676012461,0.06639004149377593,,0.09826589595375723,0.2254335260115607,13.056086956521739,25.481249999999996,0.23809523809523808,1.0,1.0,0.0125,0.014084507042253521,,,,,,True,,
1742,1610612753,Shammond Williams,Shammond Williams,1742,ORL,7712.0,129,-45.0,252,248,109.0,64.0,33,500,4.0,6.0,,,2.0,2.0,1.0,5.0,3.0,7.0,,2.0,,2.0,,1.0,3.0,13.0,,1.0,3.0,9.0,8.0,18.0,3.0,15.0,6.0,31.0,266,2.0,2.0,,3.0,,4.0,2.0,5.0,3.0,10.0,5.0,18.0,4.0,12.0,6.0,3.0,2.0,,13.0,3.0,1.0,11.0,2.0,13.0,2.0,,5.0,4.0,2.0,28.0,1.0,1.0,,3.0,5.0,,8.0,2.0,10.0,1.0,3.0,2.0,1.0,6.0,3.0,4.0,4.0,,2.0,1.0,10.0,,7.0,6.0,12.0,,,7.0,2.0,,1.0,3.0,,1.0,,,,,,,,,1.0,18.0,109.0,,0.25,0.2857142857142857,0.6666666666666666,0.2,,0.3,0.2,0.4444444444444444,1.0,0.4,0.3787878787878788,0.4,0.43333333333333335,0.42857142857142855,0.4,0.53125,0.45454545454545453,0.05555555555555555,,0.2,,15.0,0.6,,,0.056818181818181816,0.009174311926605505,0.10714285714285714,0.034482758620689655,0.06896551724137931,0.014492753623188406,,0.02702702702702703,,0.043478260869565216,,0.034482758620689655,,0.10810810810810811,0.09090909090909091,0.16666666666666666,0.047619047619047616,,0.18181818181818182,0.6666666666666666,0.6666666666666666,,0.15151515151515152,0.2,0.25,,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.06060606060606061,,,,0.3939393939393939,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,0.4,,0.2,,,0.13333333333333333,1.0,0.06666666666666667,,0.6,0.3333333333333333,0.6363636363636364,0.23076923076923078,0.49315151515151506,0.5045375,0.49616666666666664,0.08823529411764706,0.15789473684210525,,0.12903225806451613,0.5806451612903226,9.872222222222224,25.293333333333337,0.43253968253968256,,,,,,,,,,True,,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,107159.0,1786,-336.0,3387,3400,925.0,944.0,461,6787,64.0,117.0,14.0,38.0,17.0,26.0,19.0,48.0,33.0,102.0,38.0,89.0,3.0,8.0,6.0,20.0,29.0,98.0,3.0,10.0,3.0,29.0,116.0,267.0,67.0,187.0,65.0,498.0,3786,20.0,53.0,6.0,18.0,11.0,69.0,33.0,67.0,9.0,49.0,31.0,124.0,134.0,98.0,198.0,3.0,18.0,1.0,97.0,29.0,28.0,84.0,14.0,98.0,13.0,1.0,30.0,13.0,41.0,210.0,25.0,77.0,4.0,46.0,153.0,12.0,211.0,106.0,317.0,12.0,46.0,25.0,21.0,42.0,15.0,26.0,33.0,5.0,16.0,1.0,75.0,7.0,22.0,58.0,128.0,5.0,8.0,103.0,9.0,,,42.0,,14.0,10.0,,,3.0,2.0,5.0,10.0,5.0,1.0,124.0,925.0,24.0,0.5775862068965517,0.6261682242990654,0.9850746268656716,0.3582887700534759,0.3333333333333333,0.1836734693877551,0.3602150537634409,0.4344569288389513,0.37735849056603776,0.4925373134328358,0.47687224669603523,0.4084507042253521,0.40086206896551724,0.49700598802395207,0.4423076923076923,0.44285714285714284,0.4118942731277533,0.10486891385767791,0.15384615384615385,0.125,0.0392156862745098,14.589665653495443,0.56,0.10909090909090909,0.031496062992125984,0.12439024390243902,0.05811320754716981,0.13529411764705881,0.06963788300835655,0.1267515923566879,0.060570071258907364,0.06336088154269973,0.0374331550802139,0.06802721088435375,0.06498194945848375,0.08536585365853659,0.07584269662921349,0.15877437325905291,0.13398058252427184,0.13765182186234817,0.12903225806451613,0.05194805194805195,0.5,0.2577092511013216,0.5470085470085471,0.6464646464646465,0.484375,0.10572687224669604,0.3958333333333333,0.4523809523809524,0.5263157894736842,0.22466960352422907,0.3235294117647059,0.336734693877551,0.7878787878787878,0.1960352422907489,0.42696629213483145,0.4367816091954023,1.0,0.21585903083700442,0.29591836734693877,0.3020833333333333,0.9655172413793104,0.5352112676056338,0.3684210526315789,0.14285714285714285,0.11267605633802817,0.375,0.14084507042253522,0.3,1.0,0.22413793103448276,0.6538461538461539,0.1724137931034483,0.3,0.25,0.10344827586206896,0.6696035242290749,0.29896907216494845,0.5211701327433629,0.5156836363636363,0.49487719298245614,0.08624229979466119,0.14,,0.13855421686746988,0.24899598393574296,9.064794007490637,24.594117647058834,0.2731030410392678,4.0,3.0,0.0213903743315508,0.02040816326530612,2.0,1.0,0.02247191011235955,1.0,,True,,
2585,1610612753,Zaza Pachulia,Zaza Pachulia,2585,ORL,19609.0,327,-76.0,619,620,247.0,205.0,89,1239,32.0,64.0,8.0,20.0,17.0,32.0,2.0,14.0,3.0,11.0,,,,,,,,,,,,,37.0,89.0,,,26.0,100.0,678,8.0,21.0,,,10.0,26.0,18.0,42.0,,,14.0,50.0,44.0,30.0,,,14.0,,,,11.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,16.0,4.0,26.0,2.0,4.0,37.0,5.0,46.0,32.0,78.0,4.0,10.0,8.0,2.0,13.0,2.0,7.0,6.0,,6.0,,19.0,4.0,7.0,21.0,46.0,7.0,3.0,45.0,6.0,,,16.0,,10.0,7.0,,,5.0,,2.0,7.0,6.0,,50.0,247.0,5.0,0.5945945945945946,0.7333333333333333,,,,,,0.4157303370786517,0.38095238095238093,0.42857142857142855,0.4157303370786517,0.38095238095238093,0.42857142857142855,0.45871559633027525,0.4642857142857143,0.4807692307692308,,0.12359550561797752,0.15625,,0.09090909090909091,17.486338797814206,0.6842105263157895,0.2631578947368421,0.0625,0.16444444444444445,0.09961685823754789,0.07272727272727272,0.0784313725490196,0.14642857142857144,0.09615384615384616,0.14285714285714285,0.08,0.08256880733944955,0.04878048780487805,0.2,0.12162162162162163,0.2549019607843137,0.15,0.05405405405405406,0.1111111111111111,0.1,0.8571428571428571,0.7191011235955056,0.5,0.5925925925925926,0.5625,0.15730337078651685,0.14285714285714285,0.14285714285714285,1.0,0.12359550561797752,0.2727272727272727,0.3,0.6666666666666666,,,,,,,,,0.9523809523809523,0.4,,,,,,,0.7619047619047619,0.53125,,,,,0.7191011235955056,,0.5140977528089887,0.5163210526315789,0.5130047619047619,0.16161616161616163,0.16161616161616163,,0.26,0.5,3.877528089887641,,0.3990306946688207,,,,,,,,,1.0,True,,
1924,1610612753,Lee Nailon,Lee Nailon,1924,ORL,2423.0,40,13.0,78,80,37.0,47.0,13,158,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,5.0,9.0,,,5.0,15.0,84,2.0,2.0,,,3.0,7.0,3.0,4.0,,,3.0,9.0,6.0,4.0,,,4.0,,,,1.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,2.0,1.0,,2.0,2.0,,4.0,3.0,7.0,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,5.0,1.0,,,2.0,,1.0,,,,,,,,,,9.0,37.0,1.0,0.6,1.0,,,,,,0.5555555555555556,1.0,0.75,0.5555555555555556,1.0,0.75,0.6818181818181818,1.1666666666666667,0.9,,0.1111111111111111,0.2,,,11.827956989247312,,,,0.07407407407407407,0.03571428571428571,0.4,0.25,0.125,0.08333333333333333,,,0.058823529411764705,0.2857142857142857,,,0.16666666666666666,0.058823529411764705,0.4,,,,0.5555555555555556,0.6,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,,,0.5555555555555556,,0.5065,0.5666,0.49135,0.2,0.2,,0.4666666666666667,0.6,4.211111111111111,,0.47435897435897434,,,,,,,,,,True,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,55860.0,931,-256.0,1745,1733,501.0,504.0,249,3478,64.0,121.0,24.0,47.0,14.0,25.0,59.0,134.0,41.0,121.0,1.0,6.0,,,1.0,3.0,2.0,15.0,,4.0,,4.0,164.0,376.0,3.0,21.0,73.0,410.0,1993,35.0,71.0,,4.0,17.0,87.0,47.0,91.0,1.0,7.0,35.0,132.0,164.0,164.0,6.0,3.0,44.0,1.0,14.0,2.0,30.0,24.0,16.0,40.0,9.0,7.0,15.0,3.0,6.0,96.0,14.0,54.0,6.0,29.0,107.0,23.0,159.0,74.0,233.0,12.0,19.0,11.0,8.0,30.0,1.0,19.0,30.0,1.0,11.0,9.0,60.0,4.0,20.0,33.0,94.0,8.0,14.0,118.0,8.0,,,51.0,,12.0,33.0,1.0,1.0,22.0,1.0,10.0,34.0,20.0,7.0,132.0,501.0,8.0,0.5,0.5774647887323944,0.6666666666666666,0.14285714285714285,,0.14285714285714285,0.15,0.43617021276595747,0.49295774647887325,0.5164835164835165,0.4244332493702771,0.4666666666666667,0.49489795918367346,0.45353982300884954,0.5,0.5409836065573771,0.05289672544080604,0.0797872340425532,0.18181818181818182,0.04477611940298507,0.01652892561983471,24.951267056530217,0.5,0.4423076923076923,0.09090909090909091,0.17065390749601275,0.07714285714285714,0.16292134831460675,0.0748663101604278,0.168944099378882,0.07666290868094701,0.11055276381909548,0.06896551724137931,0.06040268456375839,0.08275862068965517,0.047619047619047616,0.10989010989010989,0.20430107526881722,0.1891891891891892,0.168,0.1509433962264151,0.061224489795918366,0.5882352941176471,0.3047858942065491,0.5289256198347108,0.6464646464646465,0.40625,0.33753148614609574,0.44029850746268656,0.4609375,0.4745762711864407,0.3047858942065491,0.33884297520661155,0.3445378151260504,0.6829268292682927,0.015113350125944584,0.16666666666666666,0.16666666666666666,1.0,0.037783375314861464,0.13333333333333333,0.13333333333333333,0.5,0.6266666666666667,0.5106382978723404,0.08333333333333333,,,0.05333333333333334,,,0.25510204081632654,0.56,0.030612244897959183,0.3333333333333333,0.04081632653061224,,0.35768261964735515,0.14285714285714285,0.44486729797979785,0.49927734375000005,0.43224484536082475,0.1159090909090909,0.12171837708830549,,0.2121951219512195,0.32195121951219513,9.076329787234043,27.114285714285714,0.2871060171919771,,1.0,,,,2.0,,,2.0,True,,
436,1610612753,Juwan Howard,Juwan Howard,436,ORL,73885.0,1231,-200.0,2338,2344,571.0,610.0,299,4682,71.0,126.0,16.0,29.0,14.0,27.0,95.0,241.0,84.0,157.0,,,,,,,,,,,,,250.0,524.0,,,150.0,650.0,2643,33.0,65.0,,,30.0,96.0,43.0,106.0,,,49.0,135.0,294.0,206.0,,,30.0,,,,49.0,39.0,25.0,64.0,14.0,11.0,14.0,8.0,17.0,153.0,14.0,54.0,1.0,26.0,113.0,19.0,158.0,69.0,227.0,8.0,27.0,19.0,8.0,37.0,8.0,17.0,45.0,8.0,20.0,12.0,82.0,11.0,20.0,53.0,121.0,14.0,15.0,188.0,19.0,,1.0,90.0,,13.0,12.0,,,8.0,,4.0,12.0,6.0,,135.0,571.0,8.0,0.588,0.625531914893617,,,,,,0.4770992366412214,0.5076923076923077,0.4056603773584906,0.4770992366412214,0.5076923076923077,0.4056603773584906,0.5337171052631579,0.5864197530864198,0.4962962962962963,,0.09351145038167939,0.15873015873015872,0.0954356846473029,0.03821656050955414,25.602968460111317,0.45121951219512196,0.2676056338028169,0.012048192771084338,0.13532934131736526,0.06214039125431531,0.11304347826086956,0.054901960784313725,0.13051643192488263,0.060498220640569395,0.09777777777777778,0.04119850187265917,0.05570291777188329,0.06091370558375635,0.034482758620689655,0.1659919028340081,0.12601626016260162,0.11988304093567251,0.09036144578313253,0.171875,0.03571428571428571,0.5,0.24045801526717558,0.5634920634920635,0.6698113207547169,0.5774647887323944,0.4599236641221374,0.3941908713692946,0.43577981651376146,0.3894736842105263,0.29961832061068705,0.535031847133758,0.5562913907284768,0.8214285714285714,,,,,,,,,0.4461538461538462,0.5517241379310345,0.1875,,,,,,0.25471698113207547,0.5185185185185185,,,,,0.24045801526717558,,0.43678854961832075,0.4821418181818182,0.44365377358490565,0.15126050420168066,0.15126050420168066,,0.1476923076923077,0.2076923076923077,9.140458015267178,,0.24422583404619333,,1.0,,,1.0,3.0,,,1.0,True,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,16257.0,271,-63.0,531,533,164.0,129.0,72,1064,11.0,18.0,,1.0,4.0,6.0,8.0,15.0,19.0,45.0,,1.0,,,,,6.0,15.0,1.0,2.0,1.0,5.0,38.0,78.0,6.0,16.0,22.0,116.0,617,4.0,9.0,1.0,2.0,2.0,13.0,10.0,20.0,1.0,5.0,16.0,39.0,42.0,34.0,18.0,,2.0,,15.0,6.0,4.0,9.0,4.0,13.0,1.0,3.0,3.0,2.0,4.0,30.0,1.0,8.0,1.0,3.0,17.0,1.0,21.0,10.0,31.0,3.0,10.0,7.0,3.0,5.0,,1.0,5.0,2.0,4.0,1.0,10.0,,2.0,10.0,17.0,1.0,1.0,23.0,2.0,,1.0,5.0,,7.0,2.0,,,,,2.0,2.0,1.0,,39.0,164.0,2.0,0.5526315789473685,0.5675675675675675,1.0,0.375,0.5,0.2,0.375,0.48717948717948717,0.4444444444444444,0.5,0.5,0.5,0.46,0.5528846153846154,0.5416666666666666,0.5909090909090909,0.1702127659574468,0.05128205128205128,0.05555555555555555,0.06666666666666667,0.044444444444444446,18.627450980392158,0.5,0.07142857142857142,0.0625,0.08762886597938144,0.03773584905660377,0.07894736842105263,0.02564102564102564,0.08620689655172414,0.035856573705179286,0.015873015873015872,0.05,0.0449438202247191,0.030303030303030304,,0.11320754716981132,0.05357142857142857,0.09411764705882353,0.06896551724137931,0.1111111111111111,0.06818181818181818,0.5,0.19148936170212766,0.6111111111111112,0.6470588235294118,0.8181818181818182,0.1595744680851064,0.5333333333333333,0.5714285714285714,0.25,0.4787234042553192,0.4222222222222222,0.4418604651162791,0.5263157894736842,0.010638297872340425,,,,0.1595744680851064,0.4,0.4,1.0,0.09090909090909091,,,,,0.18181818181818182,0.5,1.0,0.24,0.6666666666666666,,,0.2,0.2,0.3617021276595745,0.4,0.454936170212766,0.43323999999999996,0.454844,0.05154639175257732,0.06172839506172839,,0.11206896551724138,0.33620689655172414,12.649999999999999,25.599999999999998,0.3088512241054614,,1.0,,,,,,,,True,,
