EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,DefensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,Corner3PctBlocked,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,on,HeaveMakes,BlockedArc3
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,3105.0,52,15.0,106,99,32.0,40,13,205,2.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,10.0,3.0,5.0,3.0,22,103,1.0,3.0,2.0,3.0,1.0,9.0,4.0,6.0,9.0,3.0,3.0,1.0,8.0,8.0,5.0,1.0,2.0,16.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2,8,2.0,4.0,2.0,9.0,32.0,4.0,0.4,0.4,1.0,0.6,0.6666666666666666,0.6,0.5,0.3333333333333333,0.6333333333333333,0.6666666666666666,0.6470588235294118,0.6428571428571429,0.3333333333333333,0.1,0.25,17.355371900826448,0.5,0.032258064516129,0.0512820512820512,0.1111111111111111,0.05,0.04,0.1,0.0625,0.0714285714285714,0.1428571428571428,0.2666666666666666,0.5,0.6666666666666666,0.0666666666666666,1.0,1.0,1.0,0.3333333333333333,0.4,0.4,0.5,0.1333333333333333,0.2,1.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,1.0,0.6,1.0,0.5083866666666668,0.51615,0.1176470588235294,0.1666666666666666,0.4090909090909091,9.250000000000002,24.14,0.3018867924528302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,80662.0,1344,27.0,2547,2548,663.0,565,335,5095,76.0,142.0,29.0,71.0,153.0,32.0,85.0,34.0,15.0,37.0,96.0,12.0,31.0,179.0,380.0,47.0,130.0,93.0,592,2618,42.0,85.0,18.0,46.0,32.0,170.0,202.0,156.0,138.0,94.0,37.0,33.0,68.0,90.0,17.0,18.0,33.0,202.0,24.0,32.0,116.0,168.0,37.0,205.0,40.0,25.0,42.0,7.0,26.0,31.0,73.0,20.0,61,127,4.0,122.0,49.0,170.0,663.0,15.0,0.5642458100558659,0.5838150289017341,0.9787234042553192,0.3615384615384615,0.391304347826087,0.3671875,0.4710526315789474,0.4941176470588235,0.4892156862745098,0.5267175572519084,0.5232142857142857,0.5675675675675675,0.2549019607843137,0.0868421052631579,0.1267605633802817,21.472184531886025,0.5753424657534246,0.1205821205821205,0.024,0.1226053639846743,0.1210139002452984,0.0284810126582278,0.0178041543026706,0.0216049382716049,0.1451187335092348,0.1116751269035533,0.2784313725490196,0.5352112676056338,0.6129032258064516,0.3,0.4640522875816993,0.5,0.352112676056338,0.1666666666666666,0.3764705882352941,0.3950617283950617,0.625,0.0666666666666666,0.188235294117647,0.3854166666666667,0.3936170212765957,0.972972972972973,0.2213740458015267,0.1145038167938931,0.2366412213740458,0.3870967741935484,0.5333333333333333,0.3936170212765957,0.4836890532544378,0.47142109375,0.0895795246800731,0.1175059952038369,0.2871621621621621,7.7339473684210525,25.810769230769232,0.2603062426383981,10.0,19.0,19.0,10.0,1.0,1.0,6.0,4.0,10.0,20.0,38.0,5.0,11.0,12.0,67.0,3.0,12.0,2.0,2.0,22.0,15.0,7.0,12.0,1.0,20.0,5.0,15.0,2.0,16.0,6.0,6.0,1.0,13.0,12.0,10.0,13.0,14.0,1.0,8.0,1.0,1.0,5.0,15.0,8.0,0.4545454545454545,0.5263157894736842,0.5612244897959183,0.5982142857142857,0.0153846153846153,0.0718954248366013,0.0470588235294117,0.0208333333333333,0.2702702702702703,0.0129870129870129,0.0454545454545454,0.0324483775811209,0.0421052631578947,0.054054054054054,0.0938511326860841,0.1167883211678832,0.15625,0.0204081632653061,0.5333333333333333,0.7368421052631579,0.2941176470588235,0.2941176470588235,1.0,0.3877551020408163,0.5263157894736842,0.6,0.0204081632653061,1.0,1.0,0.2040816326530612,0.4,1.0,0.6551724137931034,0.4,0.491840243902439,0.1131756756756756,,,,,,,,,,True,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,31583.0,526,-50.0,974,979,166.0,152,143,1953,43.0,75.0,11.0,31.0,75.0,11.0,29.0,,,,,,,85.0,179.0,,,18.0,188,1019,9.0,23.0,,,5.0,23.0,100.0,70.0,,,,14.0,17.0,20.0,5.0,5.0,7.0,43.0,37.0,20.0,68.0,95.0,51.0,146.0,11.0,6.0,10.0,4.0,6.0,16.0,26.0,8.0,25,46,4.0,36.0,17.0,23.0,166.0,5.0,0.5882352941176471,0.704225352112676,,,,,0.4748603351955307,0.391304347826087,0.4748603351955307,0.391304347826087,0.4795918367346938,0.4107142857142857,,0.0782122905027933,0.1066666666666666,19.405594405594407,0.3846153846153846,0.1743589743589743,0.0858468677494199,0.1869158878504672,0.1770623742454728,0.0977011494252873,0.0902777777777777,0.0952380952380952,0.1733333333333333,0.2,0.4189944134078212,0.5733333333333334,0.6417910447761194,0.4189944134078212,0.4133333333333333,0.4492753623188406,0.5483870967741935,0.1620111731843575,0.3793103448275862,0.3793103448275862,0.7272727272727273,,,,,,0.4782608695652174,,,,0.4189944134078212,,0.4677692737430167,0.4913565217391304,0.0876288659793814,0.0876288659793814,0.1223404255319148,6.489944134078213,,0.1704312114989733,11.0,22.0,5.0,,,,,,,17.0,32.0,,,7.0,41.0,,28.0,,,3.0,2.0,1.0,14.0,,7.0,3.0,5.0,1.0,4.0,6.0,6.0,,3.0,2.0,,2.0,25.0,1.0,18.0,1.0,,7.0,26.0,15.0,,0.53125,0.53125,0.5394736842105263,,0.08,,,0.2692307692307692,,0.1538461538461538,0.0714285714285714,0.125,0.2222222222222222,0.1338582677165354,0.2212389380530973,0.1481481481481481,0.0375,0.5769230769230769,0.5813953488372093,,,,0.6875,0.5,,,,,,,,0.4545454545454545,,0.507808,0.2180851063829787,1.0,1.0,,,,,,,,True,,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,26302.0,438,-2.0,848,855,214.0,240,102,1703,6.0,10.0,4.0,2.0,7.0,6.0,25.0,17.0,6.0,13.0,50.0,2.0,14.0,14.0,42.0,15.0,67.0,11.0,84,881,6.0,15.0,3.0,20.0,9.0,30.0,10.0,18.0,36.0,50.0,13.0,1.0,76.0,100.0,32.0,16.0,28.0,224.0,,4.0,18.0,22.0,2.0,24.0,7.0,5.0,15.0,5.0,13.0,7.0,22.0,9.0,6,18,,18.0,3.0,30.0,214.0,4.0,0.3571428571428571,0.3571428571428571,0.8,0.2238805970149253,0.15,0.2238805970149253,0.3333333333333333,0.4,0.3348623853211009,0.3,0.3559322033898305,0.3571428571428571,0.6146788990825688,0.0238095238095238,0.1,14.447884416924666,0.6818181818181818,0.0620689655172413,,0.0416666666666666,0.0569948186528497,0.0050377833753148,,,0.0775193798449612,0.0410958904109589,0.091743119266055,0.6,0.6666666666666666,0.0642201834862385,0.2857142857142857,0.2857142857142857,0.5,0.2293577981651376,0.24,0.24,0.3333333333333333,0.1559633027522936,0.4587155963302752,0.26,0.2653061224489796,0.7692307692307693,0.1142857142857142,0.1714285714285714,0.4,0.1428571428571428,0.7064220183486238,0.26,0.4957692660550458,0.4686557142857143,0.0267857142857142,0.0666666666666666,0.3571428571428571,11.842857142857142,25.03432835820896,0.2523584905660377,,,3.0,2.0,1.0,3.0,1.0,,3.0,1.0,5.0,1.0,6.0,,5.0,9.0,,,2.0,24.0,19.0,5.0,2.0,,,1.0,2.0,,2.0,,1.0,,1.0,,,6.0,2.0,,,,2.0,,2.0,1.0,0.1666666666666666,0.2,0.2272727272727272,0.2272727272727272,0.0298507462686567,,,0.02,,,0.0165289256198347,,,0.05,0.0952380952380952,,0.0434782608695652,0.0135135135135135,0.5,0.3333333333333333,0.1176470588235294,0.125,1.0,,,,0.2727272727272727,0.3333333333333333,1.0,0.2727272727272727,,,0.75,0.1666666666666666,0.44945,0.0595238095238095,,,1.0,0.0588235294117647,,,,,,True,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,53527.0,892,5.0,1671,1664,312.0,307,219,3335,39.0,84.0,9.0,27.0,74.0,46.0,113.0,,,,1.0,,,112.0,271.0,,1.0,55.0,279,1696,11.0,29.0,,,13.0,35.0,158.0,66.0,,1.0,,28.0,19.0,29.0,8.0,9.0,2.0,68.0,88.0,29.0,137.0,170.0,101.0,271.0,16.0,13.0,17.0,7.0,7.0,16.0,33.0,8.0,46,75,7.0,66.0,31.0,35.0,312.0,5.0,0.7053571428571429,0.8144329896907216,,,,,0.4132841328413284,0.3793103448275862,0.4117647058823529,0.3793103448275862,0.4619205298013245,0.4487179487179487,0.0036764705882352,0.1033210332103321,0.2142857142857142,17.285861713106296,0.5151515151515151,0.2020648967551622,0.123076923076923,0.1801242236024844,0.1978545887961859,0.117508813160987,0.108433734939759,0.0952380952380952,0.2086614173228346,0.1764705882352941,0.3088235294117647,0.4642857142857143,0.5909090909090909,0.2720588235294117,0.3648648648648648,0.3970588235294117,0.6296296296296297,0.4154411764705882,0.4070796460176991,0.4220183486238532,0.8913043478260869,,0.0036764705882352,,,,0.3103448275862069,,,,0.3125,,0.4436652573529412,0.4158827586206897,0.1043771043771043,0.1047297297297297,0.1254480286738351,9.928782287822878,26.4,0.1867145421903052,17.0,45.0,2.0,,,,,,1.0,23.0,61.0,,1.0,23.0,69.0,,30.0,,,10.0,6.0,4.0,12.0,1.0,4.0,6.0,3.0,,10.0,1.0,7.0,,6.0,6.0,,5.0,45.0,,33.0,,,12.0,45.0,26.0,,0.3770491803278688,0.3709677419354839,0.4662162162162162,,0.081081081081081,0.0353982300884955,,0.0909090909090909,0.025,0.088235294117647,0.1728971962616822,0.0594059405940594,0.1714285714285714,0.1390134529147982,0.263681592039801,0.1904761904761904,0.0461538461538461,0.5777777777777777,0.5384615384615384,,,,0.7258064516129032,0.3777777777777777,0.1176470588235294,,,,0.0161290322580645,,,0.2222222222222222,,0.5068342105263158,0.2473118279569892,6.0,,,,1.0,,,,,True,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,28281.0,471,20.0,906,911,306.0,228,111,1817,32.0,57.0,12.0,16.0,33.0,27.0,51.0,7.0,3.0,1.0,5.0,,2.0,75.0,141.0,5.0,12.0,51.0,216,934,20.0,38.0,2.0,5.0,16.0,62.0,104.0,46.0,15.0,5.0,1.0,7.0,17.0,25.0,11.0,4.0,2.0,58.0,14.0,14.0,38.0,56.0,18.0,74.0,11.0,2.0,11.0,4.0,8.0,15.0,26.0,7.0,12,38,2.0,67.0,28.0,62.0,306.0,5.0,0.6933333333333334,0.7536231884057971,1.0,0.4166666666666667,0.4,0.4166666666666667,0.5319148936170213,0.5263157894736842,0.5392156862745098,0.5348837209302325,0.5837837837837838,0.5740740740740741,0.0784313725490196,0.0496453900709219,0.087719298245614,20.19138755980861,0.4230769230769231,0.1258278145695364,0.045016077170418,0.1333333333333333,0.1277641277641277,0.0425531914893617,0.0384615384615384,0.032258064516129,0.1574803149606299,0.125,0.3725490196078431,0.5614035087719298,0.6153846153846154,0.2156862745098039,0.4848484848484848,0.5,0.4375,0.3333333333333333,0.5294117647058824,0.54,0.8518518518518519,0.0457516339869281,0.0326797385620915,0.2,0.2,1.0,0.2790697674418604,0.0697674418604651,0.0465116279069767,,0.4509803921568627,0.2,0.4889424836601307,0.4661279069767442,0.1573033707865168,0.1686746987951807,0.287037037037037,8.799999999999999,24.20833333333333,0.3377483443708609,6.0,13.0,6.0,4.0,,,2.0,,,10.0,23.0,,,2.0,22.0,,12.0,,,8.0,5.0,3.0,4.0,,4.0,3.0,9.0,,3.0,2.0,2.0,,8.0,3.0,,7.0,5.0,,4.0,,,1.0,5.0,4.0,,0.4347826086956521,0.4347826086956521,0.4583333333333333,,0.0303030303030303,0.0196078431372549,,0.1212121212121212,,0.0357142857142857,0.0614035087719298,0.0375,0.03125,0.0652173913043478,0.144578313253012,0.16,0.0461538461538461,0.8,0.6875,0.5714285714285714,0.5714285714285714,1.0,0.5652173913043478,0.4615384615384615,,,,,,,,0.5,0.6666666666666666,0.4880894736842105,0.1018518518518518,,,,,,,,,,True,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,25148.0,419,61.0,799,797,331.0,254,106,1596,35.0,52.0,18.0,8.0,23.0,6.0,26.0,6.0,3.0,16.0,45.0,6.0,18.0,49.0,101.0,17.0,51.0,43.0,192,808,17.0,38.0,7.0,21.0,15.0,70.0,42.0,56.0,51.0,45.0,16.0,5.0,46.0,59.0,35.0,8.0,3.0,131.0,14.0,13.0,33.0,57.0,21.0,78.0,18.0,13.0,25.0,4.0,21.0,12.0,37.0,11.0,11,28,2.0,62.0,23.0,70.0,331.0,4.0,0.4285714285714285,0.4666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4851485148514851,0.4473684210526316,0.4901315789473684,0.4661016949152542,0.5365168539325843,0.5072463768115942,0.3355263157894737,0.0495049504950495,0.0192307692307692,23.24324324324324,0.6756756756756757,0.1269230769230769,0.0544747081712062,0.1368421052631579,0.1295774647887324,0.0557029177718832,0.0625,0.0588235294117647,0.1391304347826087,0.1571428571428571,0.3421052631578947,0.6730769230769231,0.6862745098039216,0.1513157894736842,0.3478260869565217,0.4210526315789473,0.5,0.1710526315789473,0.2307692307692307,0.2307692307692307,0.6666666666666666,0.0394736842105263,0.2960526315789473,0.3555555555555555,0.3555555555555555,1.0,0.3050847457627119,0.0508474576271186,0.3050847457627119,0.3333333333333333,0.6776315789473685,0.3555555555555555,0.4982162251655629,0.4846646551724138,0.1428571428571428,0.1982758620689655,0.3645833333333333,6.5613861386138606,25.609803921568627,0.4142678347934919,8.0,11.0,12.0,1.0,,1.0,1.0,1.0,6.0,9.0,15.0,1.0,7.0,5.0,26.0,,8.0,,,13.0,8.0,5.0,7.0,,11.0,4.0,5.0,1.0,4.0,2.0,3.0,,1.0,8.0,1.0,10.0,7.0,,6.0,,,1.0,7.0,5.0,0.1428571428571428,0.6,0.4772727272727273,0.5416666666666666,,0.1739130434782608,,,0.3548387096774194,,0.0583333333333333,0.0458715596330275,0.0617283950617283,0.0512820512820512,0.0875,0.1538461538461538,0.08,0.050632911392405,0.7142857142857143,0.3714285714285714,0.1666666666666666,0.1666666666666666,1.0,0.5,0.7272727272727273,0.375,0.0454545454545454,,,0.2727272727272727,0.1666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.5098843750000001,0.1354166666666666,,1.0,,,,1.0,0.0192307692307692,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,59497.0,992,-10.0,1885,1881,491.0,426,260,3766,68.0,119.0,43.0,48.0,116.0,48.0,119.0,44.0,9.0,38.0,103.0,8.0,26.0,164.0,354.0,57.0,147.0,110.0,609,1945,37.0,81.0,15.0,35.0,60.0,179.0,188.0,140.0,153.0,103.0,38.0,21.0,40.0,48.0,17.0,11.0,12.0,104.0,32.0,21.0,63.0,87.0,41.0,128.0,23.0,15.0,19.0,2.0,7.0,12.0,31.0,8.0,12,48,2.0,118.0,35.0,179.0,491.0,9.0,0.573170731707317,0.618421052631579,0.8947368421052632,0.3877551020408163,0.4285714285714285,0.3877551020408163,0.4632768361581921,0.4567901234567901,0.498003992015968,0.5129310344827587,0.5457038391224863,0.603448275862069,0.2934131736526946,0.059322033898305,0.0840336134453781,26.36861313868613,0.6129032258064516,0.0847913862718708,0.0409207161125319,0.1141304347826086,0.0906148867313915,0.0422680412371134,0.044776119402985,0.0316205533596837,0.1087719298245614,0.1223021582733813,0.2375249500998004,0.5714285714285714,0.6238532110091743,0.2315369261477046,0.4137931034482758,0.4444444444444444,0.5,0.2375249500998004,0.4033613445378151,0.4137931034482758,0.625,0.0878243512974051,0.2055888223552894,0.3689320388349514,0.3689320388349514,0.8947368421052632,0.3706896551724138,0.0775862068965517,0.2241379310344827,0.3076923076923077,0.530938123752495,0.3689320388349514,0.4950219560878244,0.5084400862068965,0.0685714285714285,0.0925925925925925,0.2939244663382594,9.153389830508477,24.982312925170067,0.2604774535809018,13.0,24.0,21.0,19.0,3.0,5.0,7.0,5.0,13.0,25.0,48.0,8.0,18.0,9.0,83.0,18.0,24.0,,1.0,8.0,7.0,1.0,9.0,,3.0,9.0,8.0,,12.0,3.0,2.0,,6.0,11.0,12.0,22.0,,,,,,,,,0.4444444444444444,0.5208333333333334,0.5606060606060606,0.6014492753623188,0.0068027210884353,0.0689655172413793,0.0252100840336134,,0.0588235294117647,,0.0478723404255319,0.0459770114942528,0.0503597122302158,0.0408163265306122,0.0708333333333333,0.0688073394495412,0.0888888888888888,0.0350194552529182,,0.5882352941176471,0.4318181818181818,0.4418604651162791,0.8947368421052632,0.3636363636363636,0.5416666666666666,0.2307692307692307,0.0757575757575757,0.6,1.0,0.1969696969696969,0.3846153846153846,0.8,0.4883720930232558,0.7777777777777778,0.5091581818181818,0.1362889983579638,,,,0.0227272727272727,3.0,1.0,0.0068027210884353,1.0,,True,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,18966.0,316,46.0,602,604,167.0,192,84,1206,35.0,58.0,13.0,7.0,23.0,1.0,3.0,,,,1.0,,1.0,43.0,84.0,,1.0,21.0,107,596,11.0,21.0,,1.0,10.0,32.0,60.0,26.0,,,,4.0,10.0,11.0,5.0,3.0,2.0,23.0,30.0,14.0,45.0,65.0,36.0,101.0,13.0,10.0,5.0,1.0,1.0,9.0,14.0,4.0,31,48,6.0,37.0,15.0,32.0,167.0,5.0,0.6976744186046512,0.8823529411764706,,,,,0.5119047619047619,0.5238095238095238,0.5058823529411764,0.5,0.5245098039215687,0.5161290322580645,0.0117647058823529,0.0476190476190476,0.0517241379310344,16.571428571428573,0.3571428571428571,0.215311004784689,0.1388888888888889,0.2222222222222222,0.2169117647058823,0.1232394366197183,0.0694444444444444,0.1363636363636363,0.2043010752688172,0.2978723404255319,0.6823529411764706,0.603448275862069,0.6363636363636364,0.2705882352941176,0.3043478260869565,0.3181818181818182,1.0,0.0352941176470588,0.3333333333333333,0.3333333333333333,1.0,,0.0117647058823529,,,,0.5909090909090909,,0.0454545454545454,,0.6941176470588235,,0.5171119047619048,0.4974857142857143,0.1546391752577319,0.15625,0.2990654205607476,2.980952380952381,83.6,0.2774086378737541,10.0,21.0,9.0,,,,,,,12.0,25.0,,,3.0,27.0,,18.0,1.0,,1.0,1.0,,5.0,1.0,6.0,2.0,3.0,,4.0,3.0,3.0,,2.0,3.0,,5.0,22.0,,13.0,,2.0,7.0,22.0,10.0,,0.48,0.48,0.4821428571428571,,0.0434782608695652,,,0.4,0.04,0.0735294117647058,0.2051282051282051,0.0638297872340425,0.0952380952380952,0.15,0.3035714285714285,,0.054054054054054,0.4545454545454545,0.6285714285714286,,,,0.84,0.4761904761904761,,,,,,,,0.6923076923076923,,0.5249624999999999,0.2523364485981308,1.0,,,,,,,,1.0,True,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,2416.0,40,-16.0,80,83,46.0,37,7,163,5.0,8.0,6.0,,,,,,,,,,,5.0,8.0,,,4.0,14,99,4.0,6.0,,,2.0,10.0,4.0,6.0,,,,1.0,,,,,,,4.0,1.0,3.0,4.0,4.0,8.0,2.0,,,,,,,,5,6,,6.0,3.0,10.0,46.0,,0.4,0.6666666666666666,,,,,0.625,0.6666666666666666,0.625,0.6666666666666666,0.7,0.7142857142857143,,0.125,0.125,11.363636363636363,,0.1111111111111111,0.1538461538461538,0.1428571428571428,0.1176470588235294,0.125,0.5,,0.1111111111111111,,1.0,0.625,0.7142857142857143,,,,,,,,,,,,,,1.0,,,,1.0,,0.612975,0.6237333333333334,0.3333333333333333,0.3333333333333333,0.7142857142857143,,,0.575,2.0,3.0,4.0,,,,,,,2.0,3.0,,,1.0,5.0,,4.0,,,,,,,,,1.0,2.0,,,,,,,2.0,,1.0,2.0,,1.0,,,1.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.625,,,,,,,,0.1428571428571428,,,0.2222222222222222,,0.5,0.5,0.5,0.4,,,,1.0,0.6666666666666666,,,,,,,,0.6666666666666666,,0.5675,0.3571428571428571,,,,,,,,,,True,,
