EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Loose Ball Fouls,BlockedLongMidRange,DefFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,33128.0,552,-157,1020,1032,181,250.0,138,2052,34.0,65.0,10.0,14.0,8.0,14.0,6.0,13.0,58.0,138.0,1.0,5.0,1.0,1.0,31.0,91.0,1.0,8.0,8.0,19.0,98.0,216.0,32.0,96.0,79.0,371.0,1181,14.0,24.0,1.0,8.0,7.0,38.0,18.0,38.0,9.0,20.0,19.0,82.0,88.0,108.0,57.0,39.0,12.0,91.0,31.0,15.0,1.0,60.0,8.0,68.0,4.0,4.0,23.0,14.0,23.0,144.0,4.0,17.0,1.0,8.0,52.0,60.0,22.0,82.0,8.0,17.0,11.0,6.0,20.0,2.0,14.0,11.0,2.0,6.0,1.0,31.0,5.0,3.0,16.0,30.0,5.0,102.0,8.0,3.0,2.0,46.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,82.0,181,1.0,0.4489795918367347,0.4782608695652174,0.59375,0.3333333333333333,0.125,0.45,0.3333333333333333,0.4537037037037037,0.5833333333333334,0.47368421052631576,0.46794871794871795,0.484375,0.5431034482758621,0.5196629213483146,0.5277777777777778,0.5942028985507246,0.3076923076923077,0.010416666666666666,0.06944444444444445,0.12307692307692308,0.23076923076923078,0.028985507246376812,0.01098901098901099,32.713440405748095,0.6451612903225806,0.02857142857142857,0.12206572769953052,0.040865384615384616,0.07766990291262135,0.035398230088495575,0.11342155009451796,0.03969754253308128,0.08256880733944955,0.025423728813559324,0.026455026455026454,0.041666666666666664,0.0962962962962963,0.10526315789473684,0.15822784810126583,0.0945945945945946,0.034482758620689655,0.04878048780487805,0.75,0.20833333333333334,0.5230769230769231,0.5964912280701754,0.4117647058823529,0.041666666666666664,0.46153846153846156,0.6,0.3333333333333333,0.4423076923076923,0.42028985507246375,0.43283582089552236,0.4827586206896552,0.016025641025641024,0.2,0.2,1.0,0.2916666666666667,0.34065934065934067,0.34444444444444444,0.5806451612903226,0.4375,0.7142857142857143,0.1,0.25,0.125,1.0,0.2413793103448276,0.5714285714285714,0.017241379310344827,1.0,0.3275862068965517,0.42105263157894735,0.5160256410256411,0.34065934065934067,0.48640610932475886,0.5058870967741935,0.48724827586206904,0.14245014245014245,0.18110236220472442,0.041237113402061855,0.10242587601078167,0.2210242587601078,12.512499999999998,25.54895833333333,0.17745098039215687,,,,,,,,,,,,True,,,,,,,,
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,31423.0,524,-158,968,970,166,233.0,131,1938,13.0,25.0,,1.0,,1.0,13.0,32.0,28.0,63.0,1.0,4.0,,1.0,9.0,39.0,,2.0,3.0,7.0,54.0,120.0,10.0,43.0,27.0,165.0,1116,3.0,11.0,,2.0,2.0,8.0,8.0,14.0,3.0,8.0,11.0,36.0,20.0,88.0,30.0,,,39.0,9.0,8.0,,66.0,6.0,72.0,6.0,,18.0,10.0,38.0,150.0,1.0,6.0,,7.0,18.0,28.0,7.0,35.0,1.0,9.0,4.0,5.0,23.0,2.0,14.0,7.0,1.0,9.0,2.0,30.0,,5.0,16.0,44.0,2.0,32.0,3.0,,9.0,9.0,,4.0,1.0,,,1.0,1.0,,,36.0,166,4.0,0.18518518518518517,0.18518518518518517,1.0,0.23255813953488372,,0.375,0.23255813953488372,0.45,0.2727272727272727,0.5714285714285714,0.4233128834355828,0.23076923076923078,0.5681818181818182,0.45375722543352603,0.25,0.625,0.26380368098159507,,0.06666666666666667,0.2,0.0625,0.015873015873015872,,18.189964157706093,0.7666666666666667,,0.04265402843601896,0.015037593984962405,0.07446808510638298,0.010309278350515464,0.04844961240310078,0.014112903225806451,0.0297029702970297,,0.017045454545454544,0.011627906976744186,0.045454545454545456,0.05925925925925926,0.025806451612903226,0.09230769230769231,0.034482758620689655,0.011235955056179775,1.0,0.15337423312883436,0.52,0.65,0.07692307692307693,0.19631901840490798,0.40625,0.43333333333333335,0.07692307692307693,0.38650306748466257,0.4444444444444444,0.45161290322580644,0.2857142857142857,0.024539877300613498,0.25,0.25,1.0,0.2392638036809816,0.23076923076923078,0.23076923076923078,1.0,0.07692307692307693,,,0.15384615384615385,,,0.045454545454545456,,0.045454545454545456,,0.3181818181818182,0.42857142857142855,0.4171779141104294,0.23076923076923078,0.47223865030674833,0.42950000000000005,0.45546363636363635,0.05325443786982249,0.07142857142857142,,0.048484848484848485,0.21818181818181817,11.943333333333333,25.548837209302324,0.17148760330578514,3.0,2.0,1.0,0.125,,,,,,,,True,,,,,,,,
1742,1610612753,Shammond Williams,Shammond Williams,1742,ORL,6634.0,111,3,222,223,116,77.0,22,445,6.0,7.0,,,4.0,4.0,,2.0,5.0,11.0,,,,,4.0,10.0,,1.0,1.0,3.0,11.0,20.0,4.0,10.0,9.0,43.0,218,1.0,1.0,,1.0,2.0,4.0,6.0,10.0,1.0,3.0,9.0,24.0,8.0,14.0,12.0,,,10.0,4.0,1.0,,11.0,1.0,12.0,1.0,,6.0,2.0,3.0,25.0,1.0,,,1.0,7.0,8.0,1.0,9.0,,1.0,1.0,,6.0,2.0,6.0,3.0,1.0,,,9.0,,6.0,2.0,7.0,,10.0,2.0,,,4.0,,2.0,,,,,,1.0,,24.0,116,,0.36363636363636365,0.36363636363636365,1.0,0.4,,0.3333333333333333,0.4,0.55,1.0,0.6,0.5666666666666667,0.5,0.5769230769230769,0.6323529411764706,0.6666666666666666,0.7058823529411765,0.3333333333333333,,0.05,,0.5,,,17.26907630522088,0.6666666666666666,,0.07777777777777778,,0.05,0.05263157894736842,0.07272727272727272,0.00980392156862745,,,,0.06666666666666667,0.03571428571428571,0.07692307692307693,0.1111111111111111,,0.3333333333333333,,,0.23333333333333334,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.06666666666666667,,,,0.36666666666666664,0.45454545454545453,0.45454545454545453,0.4,,,,,0.3333333333333333,0.4,0.4,1.0,,,,0.5,,,0.3076923076923077,1.0,,,0.23076923076923078,0.3333333333333333,0.5666666666666667,0.4,0.4823033333333333,0.3866,0.4720692307692307,0.125,0.18181818181818182,,0.09302325581395349,0.5581395348837209,11.34,25.54,0.5225225225225225,,,,,,,,,,,,True,,,,,,,,
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,47418.0,790,-188,1477,1493,365,387.0,201,2970,74.0,118.0,28.0,49.0,18.0,23.0,8.0,32.0,,5.0,,,,,,,,,,,82.0,155.0,,,23.0,187.0,1655,29.0,53.0,,,3.0,61.0,19.0,32.0,,,13.0,51.0,110.0,54.0,,,44.0,,,21.0,,7.0,5.0,12.0,5.0,,2.0,2.0,3.0,29.0,4.0,50.0,,25.0,78.0,116.0,54.0,170.0,6.0,5.0,4.0,1.0,12.0,2.0,4.0,16.0,2.0,8.0,1.0,28.0,4.0,9.0,55.0,101.0,4.0,69.0,5.0,,,29.0,,8.0,73.0,47.0,23.0,73.0,34.0,3.0,1.0,51.0,365,11.0,0.6707317073170732,0.9166666666666666,,,,,,0.5290322580645161,0.5471698113207547,0.59375,0.5290322580645161,0.5471698113207547,0.59375,0.5,0.5169491525423728,0.5425531914893617,,,0.13548387096774195,0.13559322033898305,0.09375,0.4,,12.55841121495327,0.42857142857142855,,0.12641815235008103,0.08319467554076539,0.17123287671232876,0.0273972602739726,0.1349934469200524,0.07228915662650602,0.11949685534591195,0.0935672514619883,0.055350553505535055,0.032520325203252036,0.07526881720430108,0.140625,0.15481171548117154,0.2169811320754717,0.05,0.11538461538461539,0.4657534246575342,0.7612903225806451,0.6271186440677966,0.7254901960784313,0.6621621621621622,0.2064516129032258,0.25,0.27586206896551724,0.75,0.03225806451612903,,,,,,,,,,,,0.9245283018867925,0.5714285714285714,0.25,,,,0.71875,0.782608695652174,,,,,0.7612903225806451,,0.5341509677419356,0.5478541666666668,0.5038562499999999,0.16201117318435754,0.16201117318435754,,0.32620320855614976,0.2727272727272727,2.246451612903226,,0.24712254570074474,13.0,19.0,3.0,0.3170731707317073,4.0,1.0,3.0,,,,,True,,,,,,,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,19867.0,331,-115,610,612,91,125.0,92,1222,12.0,25.0,4.0,9.0,3.0,7.0,20.0,51.0,14.0,36.0,,,,,2.0,9.0,,2.0,,1.0,46.0,112.0,2.0,9.0,28.0,126.0,716,8.0,13.0,,2.0,5.0,21.0,11.0,21.0,,1.0,10.0,32.0,50.0,42.0,6.0,,8.0,8.0,2.0,6.0,,13.0,4.0,17.0,2.0,2.0,8.0,1.0,4.0,38.0,3.0,17.0,3.0,10.0,39.0,53.0,23.0,76.0,5.0,10.0,7.0,3.0,15.0,3.0,9.0,13.0,2.0,6.0,2.0,28.0,1.0,5.0,13.0,28.0,5.0,37.0,2.0,,1.0,16.0,,3.0,9.0,5.0,4.0,9.0,6.0,1.0,,32.0,91,,0.5434782608695652,0.5952380952380952,1.0,0.2222222222222222,,,0.25,0.4107142857142857,0.6153846153846154,0.5238095238095238,0.4049586776859504,0.5333333333333333,0.5,0.4528985507246377,0.5526315789473685,0.5714285714285714,0.0743801652892562,,0.05357142857142857,0.16,0.0196078431372549,0.027777777777777776,,23.249299719887958,0.5357142857142857,0.14285714285714285,0.1553784860557769,0.06343283582089553,0.1724137931034483,0.061224489795918366,0.15857605177993528,0.06309148264984227,0.10810810810810811,0.05128205128205128,0.04310344827586207,0.06976744186046512,0.14285714285714285,0.14102564102564102,0.17708333333333334,0.225,0.05555555555555555,0.07575757575757576,0.6666666666666666,0.2066115702479339,0.48,0.5714285714285714,0.5833333333333334,0.4214876033057851,0.39215686274509803,0.4,0.4,0.2975206611570248,0.3888888888888889,0.4,0.7142857142857143,,,,,0.0743801652892562,0.2222222222222222,0.2222222222222222,1.0,0.6,0.4444444444444444,,0.13333333333333333,,,0.3181818181818182,0.42857142857142855,,,0.045454545454545456,,0.2809917355371901,0.25,0.4343308333333334,0.4959533333333333,0.42147954545454547,0.11851851851851852,0.12698412698412698,,0.16666666666666666,0.25396825396825395,9.63482142857143,29.144444444444446,0.14918032786885246,4.0,3.0,,0.36363636363636365,,,,1.0,,,,True,,,,,,,,
436,1610612753,Juwan Howard,Juwan Howard,436,ORL,28245.0,471,-113,863,875,173,207.0,110,1738,19.0,33.0,7.0,8.0,4.0,7.0,40.0,98.0,28.0,67.0,,,,,,1.0,,,,1.0,87.0,198.0,,1.0,50.0,224.0,961,18.0,26.0,,,8.0,44.0,15.0,40.0,,1.0,11.0,41.0,106.0,68.0,,,12.0,1.0,,14.0,,21.0,5.0,26.0,4.0,1.0,11.0,3.0,7.0,57.0,7.0,17.0,1.0,8.0,69.0,83.0,25.0,108.0,5.0,7.0,5.0,2.0,13.0,4.0,4.0,13.0,,9.0,2.0,26.0,3.0,5.0,15.0,39.0,4.0,55.0,3.0,,,25.0,,4.0,5.0,3.0,2.0,5.0,3.0,,,41.0,173,2.0,0.6091954022988506,0.654320987654321,,,,,,0.4393939393939394,0.6923076923076923,0.375,0.4371859296482412,0.6923076923076923,0.36585365853658536,0.49777777777777776,0.7333333333333333,0.43617021276595747,0.005025125628140704,,0.0707070707070707,0.12121212121212122,0.07142857142857142,0.04477611940298507,,25.302419354838708,0.5,0.03571428571428571,0.184,0.04788732394366197,0.08791208791208792,0.08235294117647059,0.16523605150214593,0.05454545454545454,0.06976744186046512,0.02830188679245283,0.049079754601226995,0.0821917808219178,0.21621621621621623,0.11016949152542373,0.2191780821917808,0.07692307692307693,0.11538461538461539,0.05154639175257732,0.6,0.1658291457286432,0.5757575757575758,0.6551724137931034,0.5789473684210527,0.49246231155778897,0.40816326530612246,0.43956043956043955,0.475,0.33668341708542715,0.417910447761194,0.4375,0.8214285714285714,,,,,0.005025125628140704,,,,0.3076923076923077,0.875,0.2857142857142857,,,,0.17073170731707318,0.5714285714285714,,,0.024390243902439025,,0.1708542713567839,,0.4229909090909091,0.47715217391304343,0.4323900000000001,0.11312217194570136,0.11363636363636363,,0.19642857142857142,0.18303571428571427,10.103535353535353,38.5,0.20046349942062572,6.0,7.0,,0.2222222222222222,1.0,,1.0,,0.08333333333333333,,,True,,,,,,,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,15703.0,262,-53,490,498,144,137.0,55,988,13.0,19.0,3.0,3.0,4.0,5.0,4.0,13.0,16.0,40.0,4.0,10.0,,1.0,3.0,9.0,,2.0,1.0,2.0,33.0,72.0,7.0,19.0,16.0,103.0,548,4.0,7.0,,2.0,2.0,10.0,8.0,18.0,1.0,3.0,12.0,31.0,32.0,34.0,21.0,,4.0,9.0,3.0,6.0,,11.0,4.0,15.0,4.0,,7.0,3.0,1.0,34.0,1.0,5.0,1.0,2.0,18.0,22.0,7.0,29.0,,7.0,6.0,1.0,6.0,1.0,2.0,5.0,3.0,4.0,,11.0,,1.0,7.0,16.0,1.0,18.0,2.0,,,6.0,,4.0,2.0,1.0,1.0,2.0,,,,31.0,144,5.0,0.48484848484848486,0.5161290322580645,1.0,0.3684210526315789,,0.3333333333333333,0.3684210526315789,0.4583333333333333,0.5714285714285714,0.4444444444444444,0.47802197802197804,0.4444444444444444,0.4523809523809524,0.5202020202020202,0.5,0.5740740740740741,0.2087912087912088,,0.08333333333333333,0.10526315789473684,0.15384615384615385,0.05,,19.855595667870038,0.5454545454545454,0.06666666666666667,0.08035714285714286,0.024752475247524754,0.0392156862745098,0.02857142857142857,0.07272727272727272,0.02531645569620253,,0.017241379310344827,0.042105263157894736,0.038461538461538464,0.05172413793103448,0.06060606060606061,0.11,0.02631578947368421,0.07692307692307693,,,0.2087912087912088,0.6842105263157895,0.7647058823529411,0.3076923076923077,0.14285714285714285,0.3076923076923077,0.36363636363636365,0.25,0.43956043956043955,0.4,0.42105263157894735,0.6875,0.10989010989010989,0.4,0.4,1.0,0.0989010989010989,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.2222222222222222,,,0.23809523809523808,0.8,0.047619047619047616,,0.09523809523809523,0.5,0.4175824175824176,0.3333333333333333,0.47598791208791197,0.47570625,0.4620166666666667,0.06315789473684211,0.07894736842105263,,0.0970873786407767,0.30097087378640774,12.006944444444446,24.105263157894736,0.2938775510204082,2.0,,,0.125,,,,,,,,True,,,,,,,,
2051,1610612753,Donnell Harvey,Donnell Harvey,2051,ORL,3476.0,58,-29,109,109,32,19.0,16,218,,2.0,,1.0,,,3.0,5.0,1.0,4.0,,,,,,,,,,,4.0,11.0,,,5.0,13.0,122,,2.0,,,2.0,2.0,,1.0,,,2.0,2.0,4.0,4.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,5.0,,,5.0,5.0,5.0,10.0,1.0,,,,2.0,,2.0,1.0,,,,3.0,,,4.0,5.0,1.0,6.0,,,,2.0,,1.0,2.0,2.0,,2.0,1.0,,,2.0,32,,0.5,0.5,,,,,,0.36363636363636365,,,0.36363636363636365,,,0.4642857142857143,0.3333333333333333,0.5,,,,,,,,13.28125,0.6666666666666666,,0.1,0.10869565217391304,,,0.08064516129032258,0.08771929824561403,,0.23076923076923078,0.08333333333333333,,,0.06666666666666667,0.21052631578947367,,,0.14285714285714285,0.5,0.18181818181818182,,,,0.45454545454545453,0.6,0.6,0.3333333333333333,0.36363636363636365,0.25,0.25,1.0,,,,,,,,,0.5,,,,,,,,,,,,0.18181818181818182,,0.4261454545454546,0.47314999999999996,0.2917,0.15384615384615385,0.15384615384615385,,0.15384615384615385,0.15384615384615385,9.799999999999999,,0.29357798165137616,,,,,,,,,,,,True,,,,,,,,
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,11661.0,194,-19,359,361,34,85.0,50,720,9.0,18.0,2.0,5.0,,2.0,,4.0,14.0,30.0,1.0,1.0,,,,3.0,,,,,23.0,52.0,1.0,4.0,3.0,52.0,390,3.0,8.0,,,,6.0,,3.0,,,2.0,2.0,28.0,18.0,3.0,,,3.0,,3.0,,15.0,1.0,16.0,1.0,,10.0,1.0,4.0,33.0,2.0,4.0,1.0,3.0,12.0,15.0,7.0,22.0,2.0,6.0,4.0,2.0,3.0,1.0,2.0,1.0,,1.0,,4.0,1.0,1.0,5.0,9.0,,8.0,1.0,,1.0,3.0,,1.0,,,,,,,,2.0,34,2.0,0.6086956521739131,0.6086956521739131,1.0,0.25,,,0.25,0.4423076923076923,0.375,,0.4375,0.375,,0.4406779661016949,0.375,0.25,0.07142857142857142,,0.057692307692307696,0.16666666666666666,,,,15.107913669064748,0.75,0.06666666666666667,0.08333333333333333,0.02857142857142857,0.07894736842105263,0.04878048780487805,0.08241758241758242,0.03314917127071823,0.08333333333333333,,0.016129032258064516,0.02631578947368421,0.058823529411764705,0.11627906976744186,0.08,0.06666666666666667,0.125,0.07407407407407407,,0.32142857142857145,0.5,0.6,0.5555555555555556,0.07142857142857142,,,,0.5357142857142857,0.4666666666666667,0.4666666666666667,0.6428571428571429,0.017857142857142856,1.0,1.0,1.0,0.05357142857142857,,,,0.625,0.4,1.0,,,,0.6666666666666666,,,,,,0.39285714285714285,,0.4695281818181819,0.4940833333333334,0.47759999999999997,0.05172413793103448,0.05555555555555555,,0.11538461538461539,0.038461538461538464,11.938461538461535,27.225,0.0947075208913649,,,,,,,,,0.3333333333333333,,,True,,,,,,,,
399,1610612753,Sean Rooks,Sean Rooks,399,ORL,1381.0,23,8,46,43,9,21.0,8,89,,,,,,,,1.0,3.0,6.0,,,,,,,,,,,3.0,7.0,,,,6.0,55,,2.0,,,,,1.0,2.0,,,,2.0,6.0,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,2.0,2.0,,2.0,1.0,,,2.0,9,,1.0,1.0,,,,,,0.42857142857142855,,0.5,0.42857142857142855,,0.5,0.42857142857142855,,0.5,,,,,,,,12.499999999999998,,,,,,0.25,,0.08695652173913043,,,,0.14285714285714285,,,,,,,0.5,,,,,0.14285714285714285,,,,0.8571428571428571,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.41552857142857136,,0.3659,,,,,0.3333333333333333,17.357142857142858,,0.1956521739130435,,,,,,,,,1.0,,,True,,,,,,,,
