EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,SecondChanceCorner3FGM,HeaveMakes,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
952,1610612742,Antoine Walker,Antoine Walker,952,DAL,125149.0,2086.0,242,4083,4061,850,822.0,546.0,8144,212.0,360.0,45.0,88.0,33.0,57.0,80.0,202.0,9.0,40.0,301.0,602.0,69.0,872.0,4402,57.0,120.0,13.0,148.0,56.0,112.0,30.0,190.0,298.0,304.0,74.0,61.0,212.0,57.0,269.0,45.0,12.0,102.0,78.0,595.0,22.0,118.0,1.0,74.0,218.0,40.0,332.0,141.0,473.0,27.0,51.0,43.0,8.0,69.0,41.0,50.0,70.0,3.0,19.0,7.0,139.0,15.0,29.0,75.0,161.0,17.0,12.0,125.0,18.0,65.0,7.0,45.0,26.0,19.0,45.0,31.0,,5.0,190.0,850,23.0,0.4950166112956811,0.5643939393939394,0.5,0.475,0.5,0.48725728155339804,0.4927007299270073,0.4819277108433735,0.49658314350797267,0.5034013605442177,0.5080213903743316,0.10132890365448505,0.125,0.07425742574257425,21.49354770467527,0.49640287769784175,0.29850746268656714,0.010309278350515464,0.15149409312022238,0.08016304347826086,0.15289256198347106,0.04081632653061224,0.1518460738429537,0.069617105917454,0.12128146453089245,0.07111111111111111,0.05641025641025641,0.0367816091954023,0.057692307692307696,0.14058956916099774,0.17782909930715934,0.13982300884955753,0.147239263803681,0.16455696202531644,0.06887755102040816,0.6888888888888889,0.4368932038834951,0.5888888888888889,0.6730158730158731,0.5471698113207547,0.24514563106796117,0.39603960396039606,0.42780748663101603,0.04854368932038835,0.225,0.23076923076923078,0.5555555555555556,0.6423357664233577,0.5113636363636364,0.1111111111111111,0.3433734939759036,0.5789473684210527,0.7063106796116505,0.5216432481751823,0.5248280701754384,0.48510606060606065,0.07462686567164178,0.10015408320493066,0.16972477064220184,0.21788990825688073,3.825249169435217,0.20818025961302963,13.0,39.0,1.0,2.0,7.0,54.0,183.0,16.0,14.0,47.0,67.0,222.0,17.0,16.0,54.0,186.0,,183.0,54.0,32.0,1.0,,,,0.9253731343283582,0.30180180180180183,0.2962962962962963,0.30180180180180183,0.26941747572815533,0.35,0.04733009708737864,0.3333333333333333,0.3333333333333333,0.8461538461538461,0.2220873786407767,0.29508196721311475,0.29508196721311475,0.9444444444444444,0.0072992700729927005,0.11678832116788321,0.04216867469879518,0.2857142857142857,0.28313253012048195,0.2978723404255319,0.29508196721311475,24.992792792792798,6.0,7.0,15.0,,,,,0.4117647058823529,0.025,0.375,1.0,,,1.0,,1.0,1.0,True,,,,,
281,1610612742,Scott Williams,Scott Williams,281,DAL,12562.0,209.0,36,412,408,53,98.0,48.0,820,8.0,13.0,2.0,5.0,1.0,2.0,7.0,14.0,15.0,37.0,30.0,64.0,7.0,67.0,429,6.0,14.0,1.0,13.0,5.0,7.0,2.0,12.0,54.0,6.0,4.0,2.0,9.0,1.0,10.0,1.0,,6.0,,21.0,2.0,10.0,,7.0,24.0,3.0,34.0,12.0,46.0,2.0,4.0,3.0,1.0,4.0,,2.0,3.0,,2.0,,7.0,1.0,1.0,17.0,40.0,5.0,1.0,14.0,,7.0,,6.0,5.0,1.0,7.0,3.0,1.0,1.0,12.0,53,7.0,0.9,0.9642857142857143,0.46875,0.42857142857142855,0.7142857142857143,0.46875,0.42857142857142855,0.7142857142857143,0.47183098591549294,0.40625,0.75,0.03125,0.07692307692307693,0.07142857142857142,16.455696202531644,0.5714285714285714,0.23076923076923078,,0.16783216783216784,0.06289308176100629,0.175,0.05405405405405406,0.16939890710382513,0.061224489795918366,0.03333333333333333,0.08695652173913043,0.060240963855421686,0.06896551724137931,,0.09302325581395349,0.14634146341463414,0.23728813559322035,0.2222222222222222,0.07692307692307693,0.0625,0.42857142857142855,0.203125,0.6153846153846154,0.6666666666666666,0.75,0.21875,0.5,0.5384615384615384,0.578125,0.40540540540540543,0.40540540540540543,1.0,0.35714285714285715,0.4,,0.2857142857142857,0.5,0.203125,0.445971875,0.4743307692307692,0.47631428571428575,0.09859154929577464,0.09859154929577464,0.19402985074626866,0.1791044776119403,11.959375000000001,0.12864077669902912,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,28463.0,474.0,47,889,896,205,168.0,124.0,1785,32.0,44.0,14.0,20.0,4.0,8.0,7.0,20.0,14.0,41.0,53.0,105.0,27.0,133.0,936,17.0,33.0,9.0,43.0,12.0,25.0,9.0,33.0,70.0,36.0,32.0,8.0,11.0,2.0,13.0,2.0,,7.0,3.0,28.0,11.0,29.0,,15.0,48.0,1.0,64.0,40.0,104.0,2.0,18.0,15.0,3.0,5.0,1.0,2.0,3.0,,3.0,,8.0,1.0,1.0,56.0,87.0,4.0,2.0,34.0,2.0,14.0,4.0,50.0,33.0,14.0,50.0,28.0,,2.0,33.0,205,4.0,0.660377358490566,0.9459459459459459,0.5047619047619047,0.5151515151515151,0.48,0.5,0.5151515151515151,0.46153846153846156,0.5450819672131147,0.5512820512820513,0.515625,0.0761904761904762,0.13636363636363635,0.05,12.64591439688716,0.625,0.0625,,0.15841584158415842,0.08333333333333333,0.11450381679389313,0.11702127659574468,0.14516129032258066,0.09049773755656108,0.08860759493670886,0.14423076923076922,0.04242424242424243,0.13580246913580246,,0.12844036697247707,0.19736842105263158,0.16101694915254236,0.0967741935483871,0.15789473684210525,0.046511627906976744,0.56,0.41509433962264153,0.7272727272727273,0.8421052631578947,0.5625,0.18867924528301888,0.35,0.3684210526315789,0.3867924528301887,0.34146341463414637,0.35,1.0,0.6060606060606061,0.7,,0.3076923076923077,0.5,0.42452830188679247,0.4691095238095238,0.5223379310344828,0.440156,0.11864406779661017,0.11965811965811966,0.3233082706766917,0.24812030075187969,8.458095238095238,0.23059617547806524,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,3.0,,,,,0.009433962264150943,0.42857142857142855,,,,,0.009433962264150943,,,,,,,,0.038461538461538464,,,69.2,,,,,,,,,0.024390243902439025,,,,,,,,,True,,,,,
2055,1610612742,Mamadou N'diaye,Mamadou N'diaye,2055,DAL,12.0,,-1,1,1,1,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1504,1610612742,Danny Fortson,Danny Fortson,1504,DAL,11618.0,194.0,-34,371,368,132,111.0,64.0,739,20.0,34.0,11.0,19.0,8.0,12.0,2.0,9.0,2.0,4.0,24.0,47.0,20.0,68.0,421,11.0,23.0,8.0,30.0,11.0,18.0,9.0,31.0,18.0,30.0,22.0,6.0,2.0,,2.0,,,2.0,,4.0,5.0,30.0,1.0,6.0,27.0,2.0,35.0,36.0,71.0,4.0,5.0,2.0,3.0,6.0,1.0,3.0,6.0,,3.0,2.0,12.0,1.0,2.0,25.0,59.0,8.0,2.0,26.0,4.0,13.0,2.0,5.0,3.0,2.0,5.0,3.0,,1.0,31.0,132,9.0,0.375,0.6923076923076923,0.5106382978723404,0.4782608695652174,0.6111111111111112,0.5106382978723404,0.4782608695652174,0.6111111111111112,0.5862068965517241,0.5555555555555556,0.6739130434782609,0.1276595744680851,0.11764705882352941,0.2222222222222222,15.590200445434297,0.5,0.11764705882352941,0.041666666666666664,0.19424460431654678,0.1910828025477707,0.2,0.13513513513513514,0.1952662721893491,0.18041237113402062,0.18,0.2127659574468085,0.18333333333333332,0.15151515151515152,,0.17777777777777778,0.21212121212121213,0.19672131147540983,0.2727272727272727,,0.23529411764705882,0.6,0.723404255319149,0.5882352941176471,0.6666666666666666,0.35,0.19148936170212766,0.2222222222222222,0.2857142857142857,0.0851063829787234,0.5,0.5,0.5,0.8260869565217391,0.5789473684210527,,0.6666666666666666,0.6666666666666666,0.723404255319149,0.5266553191489363,0.5432285714285714,0.5217111111111111,0.23214285714285715,0.23214285714285715,0.4411764705882353,0.45588235294117646,2.995744680851064,0.3557951482479784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,52973.0,883.0,-28,1701,1713,516,572.0,254.0,3414,84.0,122.0,21.0,38.0,22.0,38.0,54.0,116.0,31.0,71.0,169.0,309.0,77.0,436.0,1834,32.0,59.0,15.0,79.0,37.0,93.0,35.0,115.0,262.0,76.0,46.0,17.0,21.0,10.0,31.0,8.0,2.0,13.0,7.0,72.0,15.0,58.0,2.0,17.0,78.0,16.0,111.0,75.0,186.0,16.0,34.0,25.0,9.0,17.0,4.0,16.0,11.0,1.0,1.0,2.0,28.0,5.0,8.0,37.0,64.0,2.0,2.0,101.0,7.0,42.0,13.0,12.0,8.0,3.0,12.0,8.0,,,115.0,516,10.0,0.7751479289940828,0.8972602739726028,0.5469255663430421,0.5423728813559322,0.3978494623655914,0.5540123456790124,0.5333333333333333,0.41237113402061853,0.5860215053763441,0.5642857142857143,0.4956896551724138,0.05501618122977346,0.04918032786885246,0.07758620689655173,19.694731659281143,0.6071428571428571,0.25,0.031746031746031744,0.12892561983471074,0.08285714285714285,0.09340659340659341,0.08196721311475409,0.1207115628970775,0.08267270668176671,0.1050228310502283,0.08888888888888889,0.05859375,0.08053691275167785,0.08823529411764706,0.10880829015544041,0.12121212121212122,0.14979757085020243,0.104,0.07017543859649122,0.12403100775193798,0.6666666666666666,0.3765432098765432,0.6885245901639344,0.7241379310344828,0.7857142857142857,0.35802469135802467,0.46551724137931033,0.5046728971962616,0.2191358024691358,0.43661971830985913,0.4492753623188406,0.967741935483871,0.6333333333333333,0.5526315789473685,0.19047619047619047,0.3917525773195876,0.5789473684210527,0.4228395061728395,0.471644598765432,0.5122490196078432,0.467239175257732,0.116991643454039,0.12209302325581395,0.1811926605504587,0.26376146788990823,7.207119741100322,0.30335097001763667,1.0,3.0,,1.0,2.0,6.0,12.0,1.0,1.0,2.0,7.0,15.0,1.0,2.0,4.0,21.0,,12.0,6.0,1.0,,,,1.0,1.0,0.4666666666666667,0.5,0.4666666666666667,0.046296296296296294,0.6481481481481481,0.009259259259259259,0.3333333333333333,0.3333333333333333,1.0,0.037037037037037035,0.5,0.5,1.0,,0.016666666666666666,0.020618556701030927,0.5,0.020618556701030927,0.5,0.5,24.98,,,,,,,,,0.028169014084507043,,,,,,,,,False,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,21503.0,358.0,-6,689,706,263,302.0,114.0,1395,23.0,52.0,9.0,23.0,10.0,20.0,3.0,7.0,9.0,26.0,35.0,85.0,19.0,95.0,725,13.0,30.0,6.0,32.0,15.0,30.0,7.0,40.0,48.0,22.0,12.0,5.0,13.0,3.0,16.0,2.0,1.0,9.0,3.0,35.0,8.0,36.0,,15.0,35.0,3.0,53.0,44.0,97.0,5.0,15.0,14.0,1.0,8.0,2.0,7.0,9.0,,1.0,1.0,17.0,4.0,5.0,19.0,40.0,8.0,3.0,32.0,2.0,16.0,1.0,13.0,9.0,4.0,14.0,7.0,1.0,1.0,40.0,263,5.0,0.6857142857142857,0.8275862068965517,0.4117647058823529,0.43333333333333335,0.5,0.42696629213483145,0.43333333333333335,0.5,0.4567307692307692,0.45714285714285713,0.5128205128205128,0.058823529411764705,0.07692307692307693,0.14285714285714285,14.456391875746716,0.47058823529411764,0.11538461538461539,,0.1383399209486166,0.11960132890365449,0.1724137931034483,0.11428571428571428,0.14705882352941177,0.11859838274932614,0.17894736842105263,0.14772727272727273,0.05084745762711865,0.12280701754385964,0.07692307692307693,0.15492957746478872,0.13095238095238096,0.1326530612244898,0.18461538461538463,0.13636363636363635,0.1111111111111111,0.5,0.5842696629213483,0.4423076923076923,0.4791666666666667,0.6521739130434783,0.07865168539325842,0.42857142857142855,0.5,0.29213483146067415,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.7666666666666667,0.391304347826087,0.2222222222222222,0.6060606060606061,0.5,0.6292134831460674,0.5063590909090908,0.5211384615384616,0.5174640625,0.1553398058252427,0.16161616161616163,0.3368421052631579,0.42105263157894735,6.4411764705882355,0.38171262699564584,,,,,,2.0,4.0,,1.0,3.0,2.0,4.0,,1.0,3.0,3.0,1.0,3.0,2.0,1.0,,1.0,1.0,,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0449438202247191,0.3333333333333333,,,,,0.0449438202247191,0.5,0.5,0.5,,,,,0.09090909090909091,0.3333333333333333,0.6666666666666666,32.025,,,3.0,,,,,,,,,,,,,,,False,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,30732.0,512.0,18,974,978,288,267.0,166.0,1952,34.0,59.0,13.0,26.0,11.0,17.0,17.0,53.0,15.0,56.0,66.0,168.0,33.0,180.0,1044,16.0,41.0,10.0,45.0,17.0,44.0,12.0,52.0,58.0,74.0,26.0,13.0,31.0,6.0,37.0,5.0,1.0,14.0,11.0,80.0,10.0,40.0,,20.0,53.0,4.0,77.0,50.0,127.0,9.0,22.0,20.0,2.0,12.0,3.0,9.0,8.0,2.0,3.0,1.0,20.0,3.0,6.0,28.0,58.0,5.0,2.0,47.0,3.0,21.0,4.0,15.0,5.0,7.0,15.0,8.0,,1.0,52.0,288,6.0,0.4393939393939394,0.5471698113207547,0.39285714285714285,0.3902439024390244,0.38636363636363635,0.3868421052631579,0.4166666666666667,0.4,0.42452830188679247,0.46875,0.43333333333333335,0.07738095238095238,0.11864406779661017,0.09433962264150944,19.578059071729957,0.6,0.12903225806451613,,0.1582089552238806,0.1,0.1724137931034483,0.10869565217391304,0.16186252771618626,0.1016260162601626,0.11304347826086956,0.09848484848484848,0.0915032679738562,0.09876543209876543,0.18181818181818182,0.10679611650485436,0.17,0.1893939393939394,0.1375,0.25,0.08653846153846154,0.5333333333333333,0.3105263157894737,0.576271186440678,0.6538461538461539,0.4411764705882353,0.2789473684210526,0.32075471698113206,0.3541666666666667,0.29473684210526313,0.26785714285714285,0.2727272727272727,0.5333333333333333,0.6190476190476191,0.5,0.15384615384615385,0.34,0.6470588235294118,0.4263157894736842,0.4745529100529099,0.509583870967742,0.48558061224489796,0.10096153846153846,0.11290322580645161,0.25,0.28888888888888886,9.132738095238095,0.29568788501026694,2.0,6.0,1.0,1.0,1.0,3.0,16.0,,1.0,5.0,5.0,22.0,1.0,2.0,6.0,9.0,1.0,15.0,3.0,6.0,,,,3.0,0.6,0.22727272727272727,0.3333333333333333,0.23809523809523808,0.11578947368421053,0.35294117647058826,0.031578947368421054,0.3333333333333333,0.3333333333333333,1.0,0.08421052631578947,0.1875,0.1875,0.3333333333333333,0.023809523809523808,,0.02,1.0,0.1,0.2,0.2,26.70454545454545,,1.0,6.0,,,,,1.0,0.017857142857142856,,,,,1.0,,1.0,1.0,False,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,22264.0,371.0,-21,727,734,255,281.0,95.0,1461,48.0,80.0,9.0,17.0,16.0,29.0,17.0,42.0,9.0,34.0,74.0,156.0,23.0,186.0,778,13.0,25.0,1.0,27.0,26.0,64.0,9.0,67.0,68.0,80.0,20.0,15.0,37.0,7.0,44.0,5.0,2.0,17.0,13.0,95.0,5.0,20.0,,9.0,18.0,1.0,28.0,25.0,53.0,4.0,17.0,10.0,7.0,11.0,1.0,5.0,3.0,2.0,6.0,,14.0,1.0,7.0,7.0,18.0,1.0,,29.0,3.0,12.0,4.0,7.0,6.0,,7.0,4.0,,,67.0,255,2.0,0.4594594594594595,0.53125,0.47435897435897434,0.52,0.40625,0.4657142857142857,0.52,0.4027777777777778,0.4946808510638298,0.5192307692307693,0.42948717948717946,0.09615384615384616,0.125,0.09523809523809523,23.877068557919618,0.7857142857142857,0.029411764705882353,,0.07531380753138076,0.07092198581560284,0.11842105263157894,0.07936507936507936,0.08571428571428572,0.07246376811594203,0.036585365853658534,0.11538461538461539,0.06557377049180328,0.0425531914893617,0.1875,0.05747126436781609,0.08064516129032258,0.08888888888888889,0.10526315789473684,0.15789473684210525,0.05128205128205128,0.5714285714285714,0.45714285714285713,0.6,0.6857142857142857,0.5625,0.24,0.40476190476190477,0.4473684210526316,0.19428571428571428,0.2647058823529412,0.2727272727272727,0.5555555555555556,0.68,0.5294117647058824,0.1111111111111111,0.4027777777777778,0.5517241379310345,0.5657142857142857,0.5027827586206896,0.5330950000000001,0.4799197183098591,0.06521739130434782,0.07272727272727272,0.14516129032258066,0.3602150537634409,6.487179487179487,0.35075653370013754,1.0,6.0,,,1.0,4.0,13.0,,2.0,7.0,5.0,19.0,,2.0,8.0,15.0,,13.0,4.0,7.0,,,,1.0,1.0,0.2631578947368421,0.25,0.2631578947368421,0.10857142857142857,0.11764705882352941,0.03428571428571429,0.16666666666666666,0.16666666666666666,1.0,0.07428571428571429,0.3076923076923077,0.3076923076923077,1.0,,,0.013888888888888888,,0.09722222222222222,0.2857142857142857,0.3076923076923077,25.71578947368421,,,,,,,1.0,,0.029411764705882353,,,,,,,,,False,,,,,
696,1610612742,Travis Best,Travis Best,696,DAL,22244.0,371.0,32,713,711,247,255.0,107.0,1424,14.0,26.0,1.0,4.0,2.0,4.0,2.0,9.0,13.0,35.0,29.0,70.0,20.0,81.0,741,2.0,6.0,4.0,8.0,5.0,16.0,13.0,26.0,18.0,40.0,,3.0,47.0,5.0,52.0,5.0,,22.0,22.0,109.0,2.0,6.0,,7.0,19.0,1.0,27.0,8.0,35.0,2.0,16.0,13.0,3.0,7.0,4.0,6.0,12.0,1.0,1.0,,19.0,1.0,4.0,16.0,34.0,,6.0,25.0,1.0,9.0,4.0,4.0,2.0,1.0,4.0,4.0,,,26.0,247,2.0,0.3103448275862069,0.3103448275862069,0.4142857142857143,0.3333333333333333,0.3125,0.391025641025641,0.25,0.38235294117647056,0.45,0.36363636363636365,0.52,0.04285714285714286,0.11538461538461539,,12.674418604651164,0.3684210526315789,0.043478260869565216,,0.07421875,0.02054794520547945,0.09210526315789473,0.031746031746031744,0.0783132530120482,0.022535211267605635,0.022222222222222223,0.02247191011235955,0.017699115044247787,0.038461538461538464,,0.04225352112676056,0.06756756756756757,0.0990990990990991,0.09259259259259259,0.09090909090909091,0.047619047619047616,1.0,0.3333333333333333,0.5384615384615384,0.6086956521739131,0.21428571428571427,0.11538461538461539,0.2222222222222222,0.2222222222222222,0.44871794871794873,0.37142857142857144,0.37142857142857144,0.46153846153846156,0.5,0.25,,0.23529411764705882,0.5,0.4358974358974359,0.47064285714285714,0.5690500000000001,0.42516470588235294,0.10465116279069768,0.11538461538461539,0.09876543209876543,0.32098765432098764,10.774285714285712,0.34642356241234223,,,,,,1.0,8.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,,1.0,7.0,1.0,3.0,,,,1.0,,0.125,1.0,0.14285714285714285,0.10256410256410256,,,,,,0.10256410256410256,0.125,0.125,,,0.25,,,0.058823529411764705,1.0,0.14285714285714285,30.112499999999997,,,3.0,,,,,,,,,,1.0,,,,,False,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,40233.0,671.0,6,1308,1306,406,409.0,204.0,2614,19.0,29.0,2.0,3.0,8.0,12.0,30.0,62.0,67.0,141.0,116.0,232.0,58.0,410.0,1393,7.0,17.0,7.0,39.0,38.0,68.0,27.0,130.0,128.0,104.0,4.0,9.0,40.0,11.0,51.0,10.0,1.0,23.0,12.0,113.0,5.0,6.0,,18.0,42.0,1.0,61.0,11.0,72.0,1.0,20.0,20.0,,16.0,4.0,12.0,11.0,5.0,4.0,,27.0,,7.0,17.0,31.0,,1.0,66.0,4.0,26.0,5.0,6.0,5.0,,6.0,5.0,,,130.0,406,4.0,0.5517241379310345,0.5614035087719298,0.5,0.4117647058823529,0.5588235294117647,0.5398773006134969,0.5714285714285714,0.553763440860215,0.5694050991501416,0.6290322580645161,0.5990566037735849,0.03879310344827586,0.13793103448275862,0.06451612903225806,24.203821656050955,0.5925925925925926,0.02040816326530612,,0.09190371991247265,0.0108499095840868,0.1258741258741259,0.033112582781456956,0.1,0.015625,0.01764705882352941,,0.01507537688442211,0.024793388429752067,0.06666666666666667,0.058823529411764705,0.1,0.1099476439790576,0.10416666666666667,0.1702127659574468,0.00641025641025641,0.8333333333333334,0.08895705521472393,0.6551724137931034,0.76,0.7368421052631579,0.1901840490797546,0.4838709677419355,0.5172413793103449,0.4325153374233129,0.475177304964539,0.4785714285714286,0.6268656716417911,0.10714285714285714,0.6666666666666666,0.5,0.12903225806451613,0.6666666666666666,0.3773006134969325,0.46445139318885453,0.47993148148148146,0.46142989130434764,0.07471264367816093,0.10236220472440945,0.0951219512195122,0.3170731707317073,13.83836206896552,0.3103975535168196,9.0,20.0,2.0,3.0,6.0,31.0,74.0,9.0,6.0,19.0,40.0,94.0,11.0,9.0,25.0,108.0,2.0,72.0,31.0,5.0,,,,1.0,0.9,0.425531914893617,0.36,0.43478260869565216,0.2883435582822086,0.26666666666666666,0.06134969325153374,0.45,0.45,1.0,0.22699386503067484,0.4189189189189189,0.4189189189189189,0.8709677419354839,0.07142857142857142,0.32142857142857145,0.06451612903225806,0.5,0.20430107526881722,0.3157894736842105,0.4305555555555556,25.25531914893617,5.0,6.0,12.0,,8.0,,1.0,0.5454545454545454,0.0070921985815602835,0.5555555555555556,1.0,,,1.0,,0.5,1.0,False,,,,,
