EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,SecondChanceAtRimPctAssisted,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Travels,Offensive Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Corner3PctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,on,Clear Path Fouls,BlockedCorner3
299,1610612755,Glenn Robinson,Glenn Robinson,299,PHI,2511.0,42,-21,80,85,36,40,7,165,1,2,,,1.0,2.0,5.0,7,3.0,5,3.0,2.0,9,14,4.0,2,26,97,1.0,1,,2,6,7,2.0,1.0,19,10,8,,3.0,1,1.0,,1,,,,,1.0,2,,,1.0,,3,2.0,5,1,6,,1,1,,3,2.0,1,,4,,1.0,3,6,,3,1.0,2,,,,,,,19,36,3.0,0.5555555555555556,0.5555555555555556,0.6428571428571429,1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.6842105263157895,1.0,1.0555555555555556,0.2222222222222222,0.07142857142857142,,,25.84269662921348,0.75,0.3333333333333333,0.16666666666666666,0.08333333333333333,,,,0.06818181818181818,,,,,,,0.18181818181818182,0.07692307692307693,,,,,0.1111111111111111,0.5,0.5,1.0,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.4,0.2777777777777778,0.6,0.75,0.6666666666666666,0.16666666666666666,,,0.2222222222222222,0.5,0.2222222222222222,0.3333333333333333,0.4358527777777777,0.3345,0.4441388888888889,0.10526315789473684,0.13333333333333333,0.07692307692307693,0.7307692307692307,11.335714285714287,24.650000000000002,0.45,1.0,1.0,,,1.0,,2.0,,,2.0,2.0,,,2.0,6.0,,,2.0,,,,1.0,0.5,,1.0,0.5,,,0.05555555555555555,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,0.6666666666666666,,,,0.2,,,,,,,,,,,,,,,,,,,,,True,,
1985,1610612755,Zendon Hamilton,Zendon Hamilton,1985,PHI,12017.0,200,-39,369,376,120,89,55,745,18,34,8.0,13.0,8.0,9.0,4.0,6,2.0,7,,,24,47,,29,77,383,8.0,14,8.0,24,9,12,,10.0,28,28,20,14.0,,7,7.0,1.0,8,1.0,,1.0,2.0,4.0,17,,21.0,1.0,10.0,26,5.0,41,22,63,1.0,2,1,1.0,13,3.0,6,,19,1.0,5.0,13,28,5.0,45,4.0,20,4.0,4.0,,,4.0,2.0,28,120,4.0,0.5833333333333334,0.8235294117647058,0.5106382978723404,0.5714285714285714,0.75,0.5106382978723404,0.5714285714285714,0.75,0.5661764705882353,0.6,0.6666666666666666,,0.14893617021276595,0.14705882352941177,0.3333333333333333,19.589977220956722,0.6842105263157895,0.25,0.08333333333333333,0.2047244094488189,0.14093959731543623,0.23255813953488372,,0.21176470588235294,0.11731843575418995,0.1320754716981132,0.20512820512820512,0.10526315789473684,,0.14285714285714285,0.24242424242424243,0.23076923076923078,0.21875,0.2727272727272727,0.06666666666666667,0.5,0.723404255319149,0.5294117647058824,0.6206896551724138,0.5,0.1276595744680851,0.6666666666666666,1.0,0.75,0.14893617021276595,0.2857142857142857,0.2857142857142857,1.0,,0.9285714285714286,0.6153846153846154,0.75,0.8888888888888888,,0.723404255319149,0.5307702127659574,0.5518714285714286,0.5571333333333334,0.31746031746031744,0.31746031746031744,0.3116883116883117,0.36363636363636365,3.448936170212766,,0.3252032520325203,,10.0,5.0,0.125,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,True,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,24649.0,411,-11,761,761,275,289,114,1522,39,55,19.0,28.0,14.0,21.0,10.0,28,,2,,,49,85,,21,119,750,20.0,33,8.0,48,18,30,,8.0,44,56,42,30.0,,6,2.0,1.0,3,1.0,,2.0,,,7,9.0,32.0,4.0,12.0,55,16.0,83,45,128,3.0,8,4,4.0,6,1.0,9,2.0,15,5.0,3.0,37,47,5.0,34,4.0,14,49.0,35.0,,14.0,49.0,26.0,44,275,2.0,0.5714285714285714,0.8235294117647058,0.5764705882352941,0.6060606060606061,0.6,0.5764705882352941,0.6060606060606061,0.6,0.595,0.6486486486486487,0.6111111111111112,,0.07058823529411765,0.10909090909090909,,12.834821428571427,0.4,0.5,0.1111111111111111,0.1774193548387097,0.10355987055016182,0.17142857142857143,0.11688311688311688,0.1763157894736842,0.10621761658031088,0.1111111111111111,0.17708333333333334,0.02857142857142857,0.1016949152542373,0.1724137931034483,0.23529411764705882,0.13761467889908258,0.10869565217391304,0.2916666666666667,0.1,0.5306122448979592,0.6470588235294118,0.7090909090909091,0.7959183673469388,0.5384615384615384,0.32941176470588235,0.35714285714285715,0.35714285714285715,0.7,0.023529411764705882,,,,,0.8484848484848485,0.6785714285714286,0.7,0.6666666666666666,,0.6470588235294118,0.49446,0.5330592592592592,0.4959733333333333,0.14736842105263157,0.14736842105263157,0.40336134453781514,0.3697478991596639,3.4482352941176475,,0.36136662286465177,1.0,5.0,5.0,0.15789473684210525,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,1.0,1.0,True,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,2788.0,46,-23,83,85,12,10,12,168,1,3,,,,,2.0,4,3.0,6,1.0,1.0,6,13,2.0,1,16,100,1.0,1,,2,1,1,2.0,,5,6,6,,1.0,2,1.0,1.0,2,1.0,,1.0,,,5,2.0,1.0,,1.0,3,1.0,5,3,8,1.0,2,1,1.0,3,1.0,3,,6,,,4,7,,2,,1,1.0,,,1.0,1.0,,5,12,,0.5,0.5,0.46153846153846156,1.0,1.0,0.5,1.0,0.8333333333333334,0.5,1.0,0.8333333333333334,0.13333333333333333,0.15384615384615385,0.3333333333333333,,23.157894736842106,0.5,0.2,,0.1111111111111111,0.034482758620689655,0.1111111111111111,0.25,0.1111111111111111,0.08108108108108109,,,0.058823529411764705,0.16666666666666666,0.1,0.14285714285714285,0.1,,0.25,0.16666666666666666,,0.2,0.3333333333333333,0.5,1.0,0.26666666666666666,0.5,0.5,,0.4,0.5,0.6,0.6666666666666666,0.06666666666666667,,,,,0.3333333333333333,0.3333333333333333,0.42677,,0.4066166666666667,0.0625,0.07142857142857142,0.125,0.3125,11.63846153846154,24.35,0.14457831325301204,,2.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,3.0,,,1.0,,,2.0,1.0,0.5,,0.5,0.5,,,0.06666666666666667,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,0.16666666666666666,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,1.0,True,,
1043,1610612755,Amal McCaskill,Amal McCaskill,1043,PHI,28105.0,468,-33,840,849,223,238,105,1689,29,49,13.0,17.0,7.0,12.0,6.0,17,3.0,24,,,38,90,,10,86,877,15.0,21,4.0,34,9,21,,5.0,23,42,34,26.0,,10,7.0,4.0,11,2.0,2.0,3.0,2.0,2.0,26,9.0,26.0,1.0,11.0,45,8.0,64,36,100,3.0,6,4,2.0,7,3.0,13,,20,5.0,2.0,31,62,3.0,12,2.0,5,14.0,6.0,2.0,6.0,14.0,8.0,23,223,10.0,0.5526315789473685,0.84,0.4222222222222222,0.7142857142857143,0.42857142857142855,0.4222222222222222,0.7142857142857143,0.42857142857142855,0.45263157894736844,0.7391304347826086,0.4791666666666667,,0.1111111111111111,0.14285714285714285,0.11764705882352941,11.966701352757545,0.35,0.1951219512195122,0.043478260869565216,0.14469453376205788,0.07926829268292683,0.12087912087912088,0.1323529411764706,0.13930348258706468,0.08838383838383838,0.0989010989010989,0.08421052631578947,0.06338028169014084,0.13333333333333333,0.14473684210526316,0.12631578947368421,0.15714285714285714,0.11764705882352941,0.13043478260869565,0.07317073170731707,0.5714285714285714,0.5444444444444444,0.5918367346938775,0.6904761904761905,0.4827586206896552,0.18888888888888888,0.35294117647058826,0.4,0.6666666666666666,0.26666666666666666,0.125,0.13043478260869565,1.0,,0.8095238095238095,0.7647058823529411,0.5714285714285714,0.5833333333333334,,0.5444444444444444,0.4751533333333333,0.5036250000000001,0.4735095238095238,0.053763440860215055,0.053763440860215055,0.3953488372093023,0.26744186046511625,6.412222222222223,,0.2654761904761905,3.0,4.0,2.0,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.041666666666666664,,,,,,,2.0,,0.13043478260869565,,,,,,,,,,2.0,,False,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,31279.0,521,-12,946,953,267,190,123,1899,37,74,9.0,22.0,6.0,17.0,12.0,38,14.0,36,1.0,1.0,63,148,1.0,54,180,961,12.0,33,13.0,37,8,27,1.0,19.0,35,92,34,14.0,,15,13.0,4.0,17,3.0,1.0,9.0,2.0,2.0,38,2.0,32.0,3.0,15.0,52,6.0,73,37,110,4.0,11,9,2.0,7,4.0,14,,21,2.0,3.0,7,36,4.0,66,4.0,29,6.0,2.0,,4.0,6.0,4.0,35,267,5.0,0.7301587301587301,0.8214285714285714,0.42567567567567566,0.36363636363636365,0.2962962962962963,0.4228187919463087,0.36363636363636365,0.2857142857142857,0.5,0.45121951219512196,0.4268292682926829,0.006711409395973154,0.10135135135135136,0.16216216216216217,0.05263157894736842,18.23956442831216,0.3333333333333333,0.21428571428571427,0.08108108108108109,0.15204678362573099,0.07407407407407407,0.13392857142857142,0.041666666666666664,0.14757709251101322,0.07083333333333333,0.10365853658536585,0.05217391304347826,0.058823529411764705,,0.0989010989010989,0.17142857142857143,0.17123287671232876,0.1111111111111111,0.1935483870967742,0.05714285714285714,0.6666666666666666,0.4966442953020134,0.5,0.5967741935483871,0.6486486486486487,0.2550335570469799,0.3157894736842105,0.3333333333333333,0.6666666666666666,0.24161073825503357,0.3888888888888889,0.4,1.0,0.006711409395973154,0.6666666666666666,0.4090909090909091,0.6071428571428571,0.35294117647058826,0.03571428571428571,0.5033557046979866,0.4686972972972972,0.49662580645161286,0.48170370370370363,0.16666666666666666,0.1676300578034682,0.20555555555555555,0.19444444444444445,6.983108108108107,51.3,0.2822410147991543,1.0,3.0,6.0,0.2222222222222222,,,,,,,,,,,,,1.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,3.0,,0.09090909090909091,,,,,,,,,,,4.0,False,1.0,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,26436.0,441,-44,808,823,219,264,116,1631,18,34,2.0,4.0,4.0,7.0,6.0,29,14.0,27,13.0,3.0,38,90,30.0,13,113,816,4.0,9,,14,7,21,5.0,2.0,19,50,26,2.0,13.0,8,24.0,4.0,28,4.0,,14.0,3.0,7.0,60,3.0,17.0,1.0,9.0,37,3.0,49,21,70,2.0,13,8,5.0,8,6.0,7,2.0,15,,3.0,28,46,3.0,17,1.0,7,3.0,3.0,,,3.0,2.0,19,219,3.0,0.6578947368421053,0.6756756756756757,0.4222222222222222,0.4444444444444444,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.3269230769230769,0.44140625,0.5833333333333334,0.3392857142857143,0.25,0.08888888888888889,0.14705882352941177,0.10344827586206896,15.359828141783028,0.5333333333333333,0.08823529411764706,0.038461538461538464,0.12131147540983607,0.05501618122977346,0.09090909090909091,0.03529411764705882,0.11386138613861387,0.050761421319796954,0.056818181818181816,0.07058823529411765,0.04411764705882353,,0.07865168539325842,0.10227272727272728,0.1640625,0.10126582278481013,0.05,0.031746031746031744,0.6666666666666666,0.2833333333333333,0.5294117647058824,0.6206896551724138,0.7222222222222222,0.24166666666666667,0.20689655172413793,0.23076923076923078,0.3333333333333333,0.225,0.5185185185185185,0.5185185185185185,0.7142857142857143,0.10833333333333334,0.3333333333333333,0.5,0.2692307692307692,0.5714285714285714,0.11538461538461539,0.5333333333333333,0.4693216666666666,0.48865555555555557,0.46014423076923083,0.05555555555555555,0.07291666666666667,0.12389380530973451,0.168141592920354,8.395555555555555,24.29666666666667,0.27103960396039606,,2.0,2.0,0.5,17.0,3.0,3.0,,,,8.0,2.0,3.0,1.0,24.0,,,3.0,,2.0,1.0,1.0,0.26666666666666666,0.6666666666666666,0.2,0.26666666666666666,,,0.14166666666666666,0.23076923076923078,0.23076923076923078,1.0,0.25,,,,,0.23076923076923078,2.0,,,,0.07692307692307693,5.0,2.0,1.0,,,,,0.1111111111111111,0.29411764705882354,0.29411764705882354,1.0,0.6666666666666666,1.0,0.5,,,,,1.0,False,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,110802.0,1847,-67,3360,3347,946,889,424,6707,68,120,2.0,4.0,15.0,25.0,37.0,86,55.0,141,64.0,21.0,160,347,150.0,69,584,3357,10.0,28,3.0,47,34,72,44.0,21.0,128,186,134,4.0,64.0,48,148.0,20.0,168,15.0,5.0,75.0,24.0,49.0,356,7.0,26.0,3.0,47.0,119,12.0,178,36,214,4.0,74,47,27.0,50,33.0,43,3.0,93,5.0,22.0,34,123,7.0,93,14.0,45,19.0,9.0,4.0,6.0,20.0,15.0,128,946,28.0,0.58125,0.5886075949367089,0.4610951008645533,0.35714285714285715,0.4722222222222222,0.5181086519114688,0.4782608695652174,0.46120689655172414,0.5447761194029851,0.4895833333333333,0.5,0.30181086519114686,0.138328530259366,0.25,0.10465116279069768,16.257430860687517,0.5376344086021505,0.12121212121212122,0.02857142857142857,0.094896331738437,0.019461077844311378,0.1260053619302949,0.02413793103448276,0.10202827289489859,0.02029520295202952,0.035794183445190156,0.01507537688442211,0.008146639511201629,0.03278688524590164,0.07629427792915532,0.10933333333333334,0.09765625,0.12915129151291513,0.11764705882352941,0.01818181818181818,0.75,0.2414486921529175,0.5666666666666667,0.7555555555555555,0.5735294117647058,0.17303822937625754,0.43023255813953487,0.4805194805194805,0.2972972972972973,0.2837022132796781,0.3900709219858156,0.4166666666666667,0.7818181818181819,0.12877263581488935,0.08695652173913043,0.5,0.21551724137931033,0.6,0.1810344827586207,0.5432595573440644,0.4948864185110663,0.48503604651162785,0.4803521551724138,0.08522727272727272,0.11904761904761904,0.08047945205479452,0.2191780821917808,9.918155619596538,24.230666666666675,0.28154761904761905,15.0,17.0,8.0,,86.0,7.0,24.0,5.0,11.0,6.0,65.0,8.0,18.0,13.0,192.0,3.0,,24.0,1.0,3.0,13.0,0.9846153846153847,0.43333333333333335,0.4444444444444444,0.29545454545454547,0.43333333333333335,0.006666666666666667,,0.17303822937625754,0.375,0.375,0.9583333333333334,0.15217391304347827,0.2391304347826087,0.45454545454545453,1.0,0.2857142857142857,0.375,23.0,4.0,,0.06382978723404255,0.19827586206896552,41.0,3.0,7.0,,,2.0,0.011627906976744186,0.009345794392523364,0.47674418604651164,0.4823529411764706,1.0,0.42857142857142855,1.0,0.30434782608695654,,1.0,,,,False,,1.0
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,111650.0,1861,-59,3502,3504,1041,855,443,7006,157,299,6.0,18.0,43.0,89.0,59.0,170,137.0,381,160.0,48.0,353,850,178.0,288,1144,3563,21.0,65,18.0,90,87,235,50.0,138.0,339,252,454,8.0,160.0,62,246.0,41.0,287,14.0,27.0,121.0,50.0,75.0,615,4.0,22.0,3.0,34.0,86,4.0,124,29,153,7.0,106,65,41.0,114,81.0,77,5.0,191,16.0,57.0,23,81,1.0,384,32.0,155,3.0,1.0,1.0,1.0,3.0,2.0,339,1041,15.0,0.35694050991501414,0.36103151862464183,0.4152941176470588,0.3230769230769231,0.3702127659574468,0.4163424124513619,0.391304347826087,0.3526315789473684,0.47458333333333336,0.4405940594059406,0.45187165775401067,0.17315175097276264,0.07294117647058823,0.10367892976588629,0.12941176470588237,34.49900793650794,0.5968586387434555,0.03225806451612903,0.02631578947368421,0.06569900687547746,0.016,0.08333333333333333,0.013651877133105802,0.06988934187536401,0.015587529976019185,0.023255813953488372,0.009852216748768473,0.014842300556586271,0.014285714285714285,0.03950617283950617,0.06353591160220995,0.08671586715867159,0.07692307692307693,0.10416666666666667,0.012658227848101266,0.6666666666666666,0.2908560311284047,0.5250836120401338,0.585820895522388,0.3184713375796178,0.16536964980544747,0.34705882352941175,0.39864864864864863,0.23728813559322035,0.37062256809338523,0.35958005249343833,0.3682795698924731,0.45255474452554745,0.1556420233463035,0.1956521739130435,0.3333333333333333,0.312280701754386,0.48314606741573035,0.16842105263157894,0.46400778210116733,0.48508234435797665,0.4676077922077923,0.4770063157894739,0.13466550825369245,0.1593011305241521,0.07867132867132867,0.29632867132867136,9.999294117647059,25.505617977528097,0.2972587093089663,22.0,33.0,49.0,,18.0,1.0,46.0,9.0,26.0,9.0,50.0,10.0,27.0,9.0,99.0,51.0,,46.0,,7.0,25.0,0.66,0.2808988764044944,0.37037037037037035,0.18,0.2808988764044944,,,0.017509727626459144,0.2875,0.2875,0.6521739130434783,0.010869565217391304,0.2826086956521739,0.34615384615384615,0.8888888888888888,0.1875,0.2875,2.0,6.0,,0.023622047244094488,0.007017543859649123,4.0,1.0,,5.0,,1.0,,0.012048192771084338,0.2222222222222222,0.2222222222222222,0.75,1.0,1.0,,,,,,3.0,False,1.0,
727,1610612755,Eric Snow,Eric Snow,727,PHI,160059.0,2668,-121,4888,4886,1176,1084,608,9774,118,220,6.0,10.0,40.0,66.0,59.0,171,90.0,242,14.0,9.0,267,633,16.0,212,752,4974,19.0,41,7.0,45,62,154,10.0,90.0,217,264,270,8.0,12.0,58,400.0,110.0,510,65.0,45.0,162.0,62.0,176.0,1130,14.0,36.0,3.0,54.0,140,5.0,199,53,252,11.0,82,31,51.0,102,82.0,67,4.0,169,13.0,48.0,74,194,6.0,268,17.0,103,6.0,3.0,1.0,2.0,6.0,3.0,217,1176,39.0,0.4943820224719101,0.5019011406844106,0.4218009478672986,0.4634146341463415,0.4025974025974026,0.41602465331278893,0.4418604651162791,0.3871951219512195,0.4837662337662338,0.46875,0.4954337899543379,0.02465331278890601,0.09162717219589257,0.17272727272727273,0.08771929824561403,16.693361808150918,0.6035502958579881,0.03597122302158273,0.02142857142857143,0.07722007722007722,0.018537590113285273,0.0967741935483871,0.03763440860215054,0.08182201602699284,0.021607605877268798,0.015025041736227046,0.02671118530884808,0.01478494623655914,0.041666666666666664,0.08409506398537477,0.0741444866920152,0.07432432432432433,0.09004739336492891,0.11764705882352941,0.036065573770491806,0.5,0.3389830508474576,0.5363636363636364,0.6483516483516484,0.3728813559322034,0.26348228043143296,0.34502923976608185,0.3782051282051282,0.3728813559322034,0.3728813559322034,0.371900826446281,0.379746835443038,0.7333333333333333,0.02157164869029276,0.23255813953488372,0.6,0.4024390243902439,0.6060606060606061,0.054878048780487805,0.36363636363636365,0.4606431221020094,0.42141624999999994,0.47483827160493824,0.1401360544217687,0.14325452016689846,0.0598404255319149,0.28856382978723405,9.390679304897317,28.06875,0.24058919803600654,33.0,20.0,35.0,0.5,2.0,,2.0,,2.0,1.0,2.0,,2.0,1.0,6.0,,2.0,2.0,,7.0,15.0,1.0,0.125,,0.1,0.14285714285714285,,,0.0030816640986132513,0.14285714285714285,0.14285714285714285,1.0,,0.046511627906976744,,,0.1111111111111111,0.16666666666666666,1.0,3.0,,0.02066115702479339,0.006097560975609756,,,,9.0,,1.0,,0.030303030303030304,,,,,,,,,,,,False,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,133798.0,2230,-149,4054,4043,1043,859,539,8097,197,339,58.0,101.0,52.0,84.0,43.0,163,72.0,160,4.0,2.0,312,662,4.0,189,816,4121,68.0,131,40.0,176,68,143,2.0,71.0,210,390,234,94.0,3.0,57,65.0,18.0,83,10.0,8.0,33.0,15.0,17.0,184,35.0,181.0,7.0,77.0,293,40.0,410,223,633,20.0,71,50,21.0,60,35.0,82,9.0,142,14.0,34.0,72,177,22.0,263,25.0,114,25.0,16.0,4.0,5.0,26.0,11.0,210,1043,20.0,0.625,0.7358490566037735,0.47129909365558914,0.5190839694656488,0.4755244755244755,0.47072072072072074,0.5190839694656488,0.4793103448275862,0.5197452229299363,0.5605095541401274,0.5440414507772021,0.006006006006006006,0.08610271903323263,0.10324483775811209,0.13496932515337423,19.727601617365394,0.4225352112676056,0.32,0.06086956521739131,0.19187950229207595,0.11117936117936118,0.16452991452991453,0.10903426791277258,0.18546365914786966,0.11082606464853771,0.1360824742268041,0.11132437619961612,0.09163987138263666,0.12264150943396226,0.1456953642384106,0.2108843537414966,0.21169036334913113,0.16901408450704225,0.1504424778761062,0.06825938566552901,0.4230769230769231,0.509009009009009,0.5811209439528023,0.6480263157894737,0.5736040609137056,0.24474474474474475,0.26380368098159507,0.3049645390070922,0.5348837209302325,0.24024024024024024,0.45,0.45,0.8194444444444444,0.006006006006006006,0.7709923664122137,0.5742574257425742,0.5793103448275863,0.6190476190476191,0.013793103448275862,0.515015015015015,0.4808559398496241,0.5232008849557522,0.48897482758620703,0.1509933774834437,0.151797603195739,0.21568627450980393,0.25735294117647056,6.46465256797583,32.6,0.25727676369018254,11.0,25.0,30.0,0.15517241379310345,,,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,19.0,26.0,,0.25,,0.5,0.3333333333333333,0.25,0.25,,0.25,0.3333333333333333,,,,,,0.5,0.3333333333333333,,2.0,1.0,,,,,,,,4.0,,0.08256880733944955,,,,,,,,1.0,1.0,2.0,8.0,False,,
