EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,on
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,102941.0,1716,-289.0,3271,3261,746,889.0,432,6532,107.0,186.0,23.0,36.0,32.0,55.0,15.0,58.0,179.0,435.0,5.0,14.0,1.0,2.0,1.0,2.0,113.0,305.0,9.0,23.0,28.0,86.0,301.0,679.0,118.0,319.0,261.0,1217.0,3696,37.0,72.0,10.0,25.0,27.0,131.0,72.0,151.0,29.0,88.0,84.0,315.0,264.0,338.0,204.0,150.0,38.0,1.0,304.0,113.0,33.0,2.0,191.0,42.0,233.0,23.0,19.0,73.0,47.0,71.0,508.0,9.0,49.0,1.0,43.0,158.0,3.0,204.0,59.0,263.0,20.0,62.0,43.0,19.0,86.0,14.0,51.0,39.0,8.0,35.0,3.0,125.0,13.0,25.0,43.0,78.0,2.0,2.0,11.0,324.0,19.0,5.0,12.0,125.0,17.0,20.0,28.0,2.0,2.0,12.0,3.0,13.0,30.0,18.0,3.0,1.0,315.0,746,6.0,0.43853820598006643,0.46808510638297873,0.576271186440678,0.36990595611285265,0.4,0.32954545454545453,0.3710691823899371,0.44329896907216493,0.5138888888888888,0.4768211920529801,0.4789579158316633,0.5360824742268041,0.48326359832635984,0.5308098591549296,0.5796460176991151,0.5569395017793595,0.3196392785571142,0.006269592476489028,0.048600883652430045,0.10752688172043011,0.1206896551724138,0.013793103448275862,0.006557377049180328,33.49269588313413,0.688,0.02830188679245283,0.011764705882352941,0.12908496732026145,0.03873517786561265,0.134375,0.02406417112299465,0.13018134715025906,0.035387431360585725,0.05120481927710843,0.03814713896457766,0.03180212014134275,0.01904761904761905,0.05084745762711865,0.09550561797752809,0.112565445026178,0.16666666666666666,0.12875536480686695,0.14942528735632185,0.0375234521575985,0.6,0.18637274549098196,0.5752688172043011,0.6445783132530121,0.3644859813084112,0.05811623246492986,0.25862068965517243,0.29411764705882354,0.13333333333333333,0.43587174348697394,0.4114942528735632,0.4172494172494173,0.5083798882681564,0.014028056112224449,0.35714285714285715,0.35714285714285715,1.0,0.30561122244488975,0.3704918032786885,0.37293729372937295,0.5575221238938053,0.3711340206185567,0.6388888888888888,0.08695652173913043,0.020618556701030927,0.5,1.0,0.23711340206185566,0.391304347826087,0.8888888888888888,0.2301255230125523,0.5818181818181818,0.008368200836820083,0.5,0.3598326359832636,0.32558139534883723,0.5060120240480962,0.3717105263157895,0.48154577889447236,0.4991988636363636,0.4747778481012658,0.12724014336917563,0.1592356687898089,0.0513595166163142,0.1076417419884963,0.25883319638455216,12.943151693667158,25.542006269592477,0.22806481198410272,,,,,,True
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,1004.0,17,-5.0,29,29,3,14.0,3,58,,,,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,3.0,,,,2.0,38,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,3,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,8.823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4027,,,,,,,,19.2,,0.10344827586206896,,,,,,True
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,140163.0,2336,-419.0,4444,4427,1062,1152.0,584,8871,50.0,100.0,,2.0,10.0,19.0,43.0,107.0,136.0,298.0,12.0,30.0,,2.0,1.0,7.0,68.0,179.0,9.0,19.0,11.0,37.0,229.0,505.0,80.0,209.0,101.0,799.0,4969,13.0,33.0,9.0,21.0,7.0,60.0,47.0,99.0,12.0,44.0,45.0,175.0,110.0,348.0,207.0,33.0,2.0,,179.0,68.0,26.0,2.0,255.0,62.0,317.0,48.0,14.0,70.0,37.0,148.0,696.0,5.0,20.0,1.0,44.0,110.0,7.0,161.0,26.0,187.0,4.0,61.0,36.0,25.0,75.0,20.0,52.0,49.0,11.0,23.0,6.0,124.0,3.0,30.0,68.0,185.0,,5.0,7.0,131.0,8.0,,34.0,28.0,,24.0,5.0,,,1.0,3.0,1.0,5.0,3.0,,,175.0,1062,29.0,0.24017467248908297,0.2412280701754386,0.8625,0.3827751196172249,0.42857142857142855,0.2727272727272727,0.3827751196172249,0.4534653465346535,0.3939393939393939,0.47474747474747475,0.4887955182072829,0.49074074074074076,0.45454545454545453,0.5098944591029023,0.5,0.5,0.2927170868347339,0.009569377990430622,0.05148514851485148,0.16,0.04672897196261682,0.016778523489932886,0.0111731843575419,17.24677356276887,0.6048387096774194,0.04964539007092199,0.008064516129032258,0.06678809957498483,0.011448196908986834,0.10138248847926268,0.01059322033898305,0.07400288322921672,0.011266336187471835,0.013363028953229399,0.005791505791505791,0.014102564102564103,0.012919896640826873,,0.05930470347648262,0.0499001996007984,0.0852359208523592,0.09836065573770492,0.10852713178294573,0.010869565217391304,0.6,0.1400560224089636,0.5,0.5952380952380952,0.18,0.14985994397759103,0.40186915887850466,0.4215686274509804,0.09302325581395349,0.4173669467787115,0.4563758389261745,0.4641638225255973,0.3088235294117647,0.04201680672268908,0.4,0.4,1.0,0.2507002801120448,0.37988826815642457,0.384180790960452,0.8382352941176471,0.037037037037037035,,,0.037037037037037035,,,0.35185185185185186,0.47368421052631576,0.8888888888888888,0.13286713286713286,0.5263157894736842,0.04895104895104895,0.14285714285714285,0.25874125874125875,0.2972972972972973,0.4327731092436975,0.37988826815642457,0.46809234550561796,0.46679767441860476,0.4436144366197183,0.03814713896457766,0.05333333333333334,,0.07509386733416772,0.2190237797246558,12.80792079207921,25.315311004784693,0.23897389738973898,1.0,,,,,True
1742,1610612753,Shammond Williams,Shammond Williams,1742,ORL,8666.0,144,-13.0,288,277,97,101.0,28,565,5.0,10.0,1.0,1.0,,2.0,,1.0,5.0,10.0,1.0,3.0,,,,1.0,9.0,21.0,,1.0,2.0,5.0,10.0,21.0,10.0,24.0,8.0,58.0,295,1.0,1.0,,1.0,1.0,3.0,1.0,5.0,2.0,6.0,6.0,14.0,6.0,14.0,21.0,9.0,,,21.0,9.0,1.0,,9.0,5.0,14.0,5.0,,2.0,1.0,6.0,33.0,2.0,2.0,,2.0,5.0,,7.0,4.0,11.0,,11.0,8.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,5.0,,3.0,2.0,8.0,,,,9.0,2.0,,1.0,3.0,,2.0,,,,,,,,,,,14.0,97,3.0,0.3,0.3,0.7,0.4166666666666667,,0.3333333333333333,0.4166666666666667,0.47619047619047616,1.0,0.2,0.5555555555555556,0.5,0.36363636363636365,0.59375,0.75,0.5,0.5333333333333333,,0.047619047619047616,0.1,,,,16.614420062695924,0.6,,,0.05102040816326531,0.021052631578947368,0.09090909090909091,0.05263157894736842,0.058333333333333334,0.03007518796992481,0.07692307692307693,,,0.06451612903225806,,0.029411764705882353,,0.09090909090909091,0.08333333333333333,0.1,,,0.2222222222222222,0.5,0.5555555555555556,0.2,0.022222222222222223,,,,0.2222222222222222,0.5,0.5,0.4,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,1.0,,,,0.5,,,0.18181818181818182,,0.09090909090909091,,0.45454545454545453,0.4,0.7555555555555555,0.42857142857142855,0.5054233333333333,0.5713,0.4488818181818182,0.06521739130434782,0.13636363636363635,,0.05172413793103448,0.2413793103448276,9.647619047619047,25.34166666666667,0.3368055555555556,,1.0,,,,True
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,68533.0,1142,-315.0,2176,2157,580,606.0,297,4333,69.0,127.0,23.0,46.0,21.0,32.0,53.0,138.0,56.0,112.0,1.0,5.0,,,,3.0,3.0,14.0,,3.0,2.0,5.0,178.0,377.0,4.0,19.0,81.0,449.0,2491,36.0,69.0,,3.0,16.0,88.0,47.0,86.0,2.0,8.0,36.0,136.0,214.0,142.0,12.0,,44.0,,14.0,3.0,28.0,,30.0,17.0,47.0,9.0,8.0,16.0,6.0,8.0,111.0,17.0,59.0,8.0,23.0,137.0,24.0,184.0,84.0,268.0,9.0,33.0,23.0,10.0,42.0,,23.0,29.0,2.0,19.0,8.0,71.0,5.0,18.0,47.0,107.0,,9.0,13.0,127.0,10.0,,,54.0,1.0,13.0,29.0,1.0,,19.0,2.0,8.0,30.0,15.0,7.0,2.0,136.0,580,12.0,0.601123595505618,0.6858974358974359,1.0,0.21052631578947367,,0.25,0.21052631578947367,0.47214854111405835,0.5217391304347826,0.5465116279069767,0.46464646464646464,0.5,0.5319148936170213,0.4944933920704846,0.5238095238095238,0.5666666666666667,0.047979797979797977,,0.07427055702917772,0.14960629921259844,0.043478260869565216,0.026785714285714284,,20.91633466135458,0.5915492957746479,0.4,0.13114754098360656,0.1747448979591837,0.06876456876456877,0.11219512195121951,0.07296137339055794,0.16177957532861476,0.06966086159486709,0.1148936170212766,0.04887218045112782,0.05322128851540616,0.07936507936507936,0.045454545454545456,0.15859030837004406,0.192,0.17263843648208468,0.125,0.08695652173913043,0.04945054945054945,0.5,0.3207070707070707,0.5433070866141733,0.6388888888888888,0.5217391304347826,0.3484848484848485,0.38405797101449274,0.4015151515151515,0.5283018867924528,0.2828282828282828,0.5,0.5137614678899083,0.7678571428571429,0.012626262626262626,0.2,0.2,1.0,0.03535353535353535,0.21428571428571427,0.21428571428571427,1.0,0.6388888888888888,0.5,0.043478260869565216,,,,0.041666666666666664,,,0.3404255319148936,0.65625,0.031914893617021274,,0.05319148936170213,0.4,0.3686868686868687,0.21428571428571427,0.4524101010101011,0.5170550847457627,0.4540920212765956,0.12471655328798185,0.12826603325415678,0.05,0.19599109131403117,0.3028953229398664,8.551458885941646,25.83157894736842,0.2665441176470588,1.0,1.0,1.0,,,True
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,61662.0,1028,-222.0,1953,1948,465,486.0,251,3901,31.0,61.0,7.0,18.0,4.0,5.0,12.0,30.0,16.0,44.0,28.0,58.0,1.0,4.0,4.0,10.0,11.0,53.0,1.0,4.0,1.0,12.0,59.0,135.0,39.0,111.0,35.0,270.0,2215,10.0,25.0,2.0,8.0,6.0,32.0,12.0,23.0,5.0,22.0,17.0,56.0,76.0,42.0,117.0,,10.0,1.0,52.0,11.0,15.0,1.0,49.0,8.0,57.0,7.0,1.0,15.0,5.0,29.0,122.0,18.0,35.0,2.0,31.0,93.0,8.0,132.0,55.0,187.0,6.0,19.0,10.0,9.0,22.0,11.0,12.0,22.0,2.0,10.0,1.0,44.0,3.0,14.0,36.0,74.0,1.0,3.0,6.0,52.0,2.0,,,18.0,,9.0,4.0,,,2.0,,2.0,4.0,3.0,,,56.0,465,10.0,0.6440677966101694,0.7037037037037037,1.0,0.35135135135135137,0.25,0.22727272727272727,0.35454545454545455,0.43703703703703706,0.4,0.5217391304347826,0.47764227642276424,0.3939393939393939,0.43333333333333335,0.4981549815498155,0.43243243243243246,0.4745762711864407,0.45121951219512196,0.009009009009009009,0.1111111111111111,0.18032786885245902,0.1,0.022727272727272728,,14.012455516014235,0.5,0.13114754098360656,0.03125,0.13229018492176386,0.04716981132075472,0.15736040609137056,0.0821917808219178,0.13777777777777778,0.055150884495317375,0.045,0.03070175438596491,0.06050955414012739,0.08187134502923976,0.08333333333333333,0.095,0.1583710407239819,0.13829787234042554,0.15714285714285714,0.15789473684210525,0.046511627906976744,0.75,0.24796747967479674,0.5081967213114754,0.62,0.5483870967741935,0.12195121951219512,0.4,0.4444444444444444,0.6666666666666666,0.17886178861788618,0.36363636363636365,0.37209302325581395,0.8125,0.23577235772357724,0.4827586206896552,0.49122807017543857,1.0,0.21544715447154472,0.20754716981132076,0.20754716981132076,1.0,0.5454545454545454,0.3888888888888889,0.14285714285714285,0.12121212121212122,0.25,1.0,0.12121212121212122,0.25,1.0,0.1111111111111111,0.8,0.2222222222222222,0.4,0.26666666666666666,0.08333333333333333,0.6991869918699187,0.21153846153846154,0.5239002040816327,0.5064369565217391,0.4775840909090908,0.06870229007633588,0.11920529801324503,,0.11851851851851852,0.2074074074074074,8.568148148148147,24.459459459459463,0.23809523809523808,2.0,1.0,,0.017241379310344827,,True
2051,1610612753,Donnell Harvey,Donnell Harvey,2051,ORL,9542.0,159,9.0,301,301,93,101.0,47,602,12.0,19.0,3.0,6.0,4.0,5.0,6.0,12.0,,3.0,,1.0,,,,,,,,,,,18.0,34.0,,1.0,10.0,46.0,309,4.0,7.0,,,2.0,10.0,5.0,6.0,,,6.0,16.0,10.0,26.0,,,6.0,,,,4.0,,5.0,,5.0,,,4.0,,1.0,10.0,1.0,11.0,,3.0,11.0,2.0,16.0,12.0,28.0,1.0,3.0,1.0,2.0,4.0,,3.0,3.0,1.0,1.0,1.0,7.0,,1.0,11.0,20.0,,,1.0,16.0,2.0,,,7.0,,3.0,7.0,,,5.0,,2.0,7.0,6.0,1.0,,16.0,93,2.0,0.2777777777777778,0.3333333333333333,,,,,,0.5294117647058824,0.5714285714285714,0.8333333333333334,0.5142857142857142,0.5714285714285714,0.8333333333333334,0.5348837209302325,0.625,0.7272727272727273,0.02857142857142857,,0.11764705882352941,0.10526315789473684,0.16666666666666666,,,14.204545454545455,0.5714285714285714,0.2222222222222222,,0.11224489795918367,0.08870967741935484,0.09375,0.043478260869565216,0.1076923076923077,0.08163265306122448,0.034482758620689655,0.10256410256410256,0.10714285714285714,0.05555555555555555,,,0.15151515151515152,0.15,0.045454545454545456,0.2,0.07692307692307693,0.8571428571428571,0.5428571428571428,0.631578947368421,0.7058823529411765,0.3333333333333333,0.34285714285714286,0.5,0.6,0.16666666666666666,0.08571428571428572,,,,0.02857142857142857,,,,,,,,0.8571428571428571,0.5,,,,,,,,0.8333333333333334,0.8,,,,,0.5714285714285714,,0.49667,0.5292500000000001,0.5302,0.175,0.1794871794871795,,0.21739130434782608,0.34782608695652173,4.620588235294117,22.4,0.3089700996677741,,,,,,True
2585,1610612753,Zaza Pachulia,Zaza Pachulia,2585,ORL,13704.0,228,-70.0,438,446,134,135.0,60,884,18.0,36.0,5.0,11.0,6.0,16.0,2.0,14.0,,6.0,,,,,,,,,,,,,20.0,56.0,,,14.0,54.0,494,5.0,11.0,,,7.0,17.0,6.0,19.0,,,5.0,17.0,22.0,18.0,,,10.0,,,,7.0,,2.0,1.0,3.0,,1.0,,,2.0,7.0,2.0,15.0,1.0,5.0,25.0,4.0,34.0,18.0,52.0,3.0,7.0,6.0,1.0,5.0,2.0,2.0,5.0,,3.0,1.0,10.0,4.0,5.0,17.0,35.0,,5.0,1.0,23.0,1.0,,,7.0,,5.0,4.0,,,3.0,,1.0,4.0,4.0,,1.0,17.0,134,3.0,0.55,0.7333333333333333,,,,,,0.35714285714285715,0.45454545454545453,0.3157894736842105,0.35714285714285715,0.45454545454545453,0.3157894736842105,0.40298507462686567,0.5,0.3541666666666667,,,0.125,0.19444444444444445,,,,15.308151093439363,0.5,0.3076923076923077,0.08333333333333333,0.17006802721088435,0.08379888268156424,0.10869565217391304,0.05714285714285714,0.15544041450777202,0.0794392523364486,0.21739130434782608,0.05357142857142857,0.025974025974025976,,0.4,0.06382978723404255,0.26666666666666666,0.18181818181818182,0.13793103448275862,0.058823529411764705,0.10344827586206896,1.0,0.6428571428571429,0.5,0.6206896551724138,0.5555555555555556,0.25,0.14285714285714285,0.14285714285714285,0.5,0.10714285714285714,,,,,,,,,,,,1.0,0.45454545454545453,,,,,,,,0.8421052631578947,0.375,,,,,0.6428571428571429,,0.5226410714285712,0.54579,0.5499,0.11290322580645161,0.11290322580645161,,0.3148148148148148,0.3148148148148148,3.5553571428571438,,0.3059360730593607,,,,,,True
436,1610612753,Juwan Howard,Juwan Howard,436,ORL,116471.0,1941,-309.0,3695,3680,882,898.0,477,7375,101.0,177.0,25.0,40.0,15.0,37.0,142.0,365.0,104.0,238.0,,,,,,,,,,,,,347.0,780.0,,,188.0,882.0,4100,53.0,95.0,,,32.0,138.0,56.0,156.0,,,50.0,162.0,396.0,298.0,,,50.0,,,,74.0,,74.0,33.0,107.0,24.0,9.0,36.0,9.0,29.0,247.0,29.0,86.0,2.0,46.0,212.0,26.0,284.0,117.0,401.0,9.0,36.0,27.0,9.0,60.0,11.0,24.0,63.0,7.0,36.0,12.0,123.0,14.0,33.0,79.0,194.0,2.0,27.0,29.0,231.0,23.0,,,106.0,,21.0,16.0,,,12.0,1.0,3.0,16.0,10.0,1.0,2.0,162.0,882,15.0,0.5706051873198847,0.6149068322981367,,,,,,0.44487179487179485,0.5578947368421052,0.358974358974359,0.44487179487179485,0.5578947368421052,0.358974358974359,0.498868778280543,0.6052631578947368,0.4308510638297872,,,0.09487179487179487,0.1977401129943503,0.08493150684931507,0.03361344537815126,,23.744399905682624,0.4878048780487805,0.22807017543859648,0.020202020202020204,0.1528478731074261,0.05935127674258109,0.13256484149855907,0.07455012853470437,0.14878892733564014,0.06256800870511425,0.07777777777777778,0.04883720930232558,0.05614567526555387,0.07861635220125786,0.056338028169014086,0.15815085158150852,0.13908872901678657,0.1592128801431127,0.12345679012345678,0.15384615384615385,0.025210084033613446,0.625,0.22692307692307692,0.5706214689265536,0.7112676056338029,0.5346534653465347,0.46794871794871795,0.38904109589041097,0.4251497005988024,0.43661971830985913,0.30512820512820515,0.4369747899159664,0.45217391304347826,0.7884615384615384,,,,,,,,,0.42105263157894735,0.625,0.2,,,,,,,0.23717948717948717,0.40540540540540543,,,,,0.22692307692307692,,0.43579,0.47640000000000005,0.4356961538461539,0.12282734646581692,0.12282734646581692,,0.1564625850340136,0.1836734693877551,9.22628205128205,,0.23870094722598106,1.0,7.0,,,,True
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,39302.0,655,-36.0,1249,1235,337,333.0,149,2484,18.0,37.0,1.0,3.0,6.0,10.0,12.0,26.0,30.0,74.0,10.0,22.0,,,2.0,6.0,10.0,28.0,1.0,4.0,2.0,8.0,60.0,137.0,20.0,50.0,31.0,211.0,1351,3.0,12.0,1.0,4.0,6.0,15.0,14.0,30.0,4.0,14.0,17.0,57.0,74.0,46.0,57.0,3.0,,,28.0,10.0,13.0,1.0,30.0,23.0,53.0,17.0,6.0,9.0,11.0,10.0,129.0,,10.0,,9.0,35.0,5.0,49.0,10.0,59.0,1.0,19.0,13.0,6.0,17.0,2.0,5.0,8.0,1.0,12.0,2.0,25.0,2.0,5.0,16.0,47.0,,3.0,1.0,40.0,4.0,,2.0,17.0,,4.0,5.0,,,3.0,1.0,1.0,5.0,1.0,2.0,,57.0,337,15.0,0.6166666666666667,0.6166666666666667,0.95,0.4,0.25,0.2857142857142857,0.4,0.43795620437956206,0.25,0.4666666666666667,0.48128342245989303,0.28125,0.45454545454545453,0.5122549019607843,0.375,0.5185185185185185,0.26737967914438504,0.02,0.0948905109489051,0.1891891891891892,0.11538461538461539,0.04054054054054054,0.03571428571428571,16.18168914123492,0.68,0.11904761904761904,,0.06930693069306931,0.02044989775051125,0.08571428571428572,,0.07213114754098361,0.016611295681063124,0.015384615384615385,0.0273972602739726,0.018779342723004695,,,0.05333333333333334,0.07453416149068323,0.07731958762886598,0.09722222222222222,0.06060606060606061,0.010752688172043012,0.2,0.19786096256684493,0.4864864864864865,0.6,0.6666666666666666,0.13903743315508021,0.46153846153846156,0.5217391304347826,0.25,0.39572192513368987,0.40540540540540543,0.4225352112676056,0.7333333333333333,0.11764705882352941,0.45454545454545453,0.45454545454545453,1.0,0.1497326203208556,0.35714285714285715,0.37037037037037035,0.9,0.1875,0.3333333333333333,1.0,,,,0.25,0.25,1.0,0.22727272727272727,0.6,0.13636363636363635,0.3333333333333333,0.18181818181818182,0.25,0.46524064171123,0.35714285714285715,0.4804104278074868,0.4795500000000001,0.4782647727272728,0.085,0.11333333333333333,,0.07109004739336493,0.27014218009478674,12.059854014598542,24.305999999999997,0.2698158526821457,1.0,,,,,True
