EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockedCorner3,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1985,1610612755,Zendon Hamilton,Zendon Hamilton,1985,PHI,11919.0,199,-33,370,371,113,121,53,741,17,32,6.0,11.0,5,11,3,5,3,5,,,23,42,,33,79,395,6,12,11.0,23,5,12,,9,19,36,10,10.0,,7,5,1.0,6,,1.0,1,3.0,1,13,1.0,22,,11,26,6.0,43,23,66,5.0,3,,3.0,5,2.0,8,3,,3.0,13,,3,14,31,5.0,3.0,52,5.0,26,3.0,2,2.0,,2,1.0,,19,113,5.0,0.782608695652174,1.0,0.5476190476190477,0.5,0.4166666666666667,0.5476190476190477,0.5,0.4166666666666667,0.5984848484848485,0.5476190476190477,0.4318181818181818,,0.16666666666666666,0.1875,0.2,,18.26697892271663,0.38461538461538464,0.4,,0.22413793103448276,0.16296296296296298,0.2037037037037037,0.03571428571428571,0.21764705882352942,0.1411042944785276,0.26,0.09090909090909091,0.11538461538461539,0.07692307692307693,,0.10714285714285714,0.24390243902439024,0.2765957446808511,0.20512820512820512,0.2,0.4166666666666667,0.5,0.7619047619047619,0.53125,0.6538461538461539,0.7058823529411765,0.11904761904761904,0.6,0.75,1.0,0.11904761904761904,0.6,0.6,1.0,,0.9166666666666666,0.5454545454545454,0.9166666666666666,0.45454545454545453,,0.7619047619047619,0.5430166666666667,0.5523181818181817,0.6183416666666667,0.4126984126984127,0.4126984126984127,0.2911392405063291,0.24050632911392406,3.211904761904762,,0.3054054054054054,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,True,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,53388.0,890,-56,1582,1599,354,368,203,3181,76,122,20.0,33.0,18,28,32,81,10,15,1.0,1.0,118,218,1.0,29,265,1603,25,46,10.0,60,31,50,1.0,9,71,180,56,36.0,1.0,17,4,3.0,7,2.0,1.0,2,1.0,1,17,13.0,49,4.0,33,122,29.0,184,66,250,6.0,22,14.0,8.0,14,7.0,19,7,1.0,4.0,33,11.0,8,68,110,17.0,5.0,50,2.0,21,5.0,67,46.0,20.0,68,40.0,3.0,71,354,4.0,0.7627118644067796,0.9,0.5412844036697247,0.5434782608695652,0.62,0.5388127853881278,0.5319148936170213,0.6078431372549019,0.5452674897119342,0.5555555555555556,0.5916666666666667,0.0045662100456621,0.0779816513761468,0.10655737704918032,0.04938271604938271,,15.15650741350906,0.42424242424242425,0.5370370370370371,0.06666666666666667,0.20198675496688742,0.0784,0.17553191489361702,0.08904109589041095,0.19570707070707072,0.08041504539559015,0.11557788944723618,0.0945273631840796,0.03111111111111111,0.0875,0.09090909090909091,0.21390374331550802,0.17525773195876287,0.21524663677130046,0.17777777777777778,0.16981132075471697,0.07142857142857142,0.5882352941176471,0.5570776255707762,0.6229508196721312,0.6972477064220184,0.75,0.3698630136986301,0.3950617283950617,0.4155844155844156,0.75,0.0684931506849315,0.6666666666666666,0.6666666666666666,0.9,0.0045662100456621,0.7021276595744681,0.6060606060606061,0.5490196078431373,0.6428571428571429,0.0196078431372549,0.5616438356164384,0.4809602739726027,0.48915641025641027,0.4635294117647057,0.08823529411764706,0.08860759493670886,0.22641509433962265,0.2679245283018868,4.661926605504587,30.3,0.22376738305941846,,1.0,,0.15,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.02127659574468085,,,,,,,,,10.0,3.0,True,,
299,1610612755,Glenn Robinson,Glenn Robinson,299,PHI,12568.0,209,-33,392,391,131,117,51,783,9,15,1.0,1.0,1,1,12,31,20,43,9.0,4.0,41,89,14.0,32,126,420,2,5,,7,10,17,7.0,8,34,50,32,2.0,8.0,5,4,3.0,7,2.0,1.0,1,1.0,2,17,1.0,6,2.0,7,17,,24,9,33,3.0,6,6.0,,11,8.0,4,3,,,15,4.0,3,8,12,,2.0,39,5.0,20,1.0,2,,2.0,2,2.0,,34,131,,0.6097560975609756,0.625,0.4606741573033708,0.4,0.5882352941176471,0.4563106796116505,0.4375,0.5416666666666666,0.5210084033613446,0.4375,0.6071428571428571,0.13592233009708737,0.056179775280898875,0.06666666666666667,0.0967741935483871,0.023255813953488372,29.844097995545656,0.7333333333333333,,0.13333333333333333,0.12318840579710146,0.038461538461538464,0.1346153846153846,0.03225806451612903,0.12631578947368421,0.0374331550802139,0.020833333333333332,0.0196078431372549,0.07017543859649122,,0.09090909090909091,0.09302325581395349,0.10526315789473684,0.15789473684210525,0.15384615384615385,0.07692307692307693,0.057692307692307696,1.0,0.14563106796116504,0.6,0.6428571428571429,0.6666666666666666,0.30097087378640774,0.3870967741935484,0.42857142857142855,0.25,0.4174757281553398,0.46511627906976744,0.47619047619047616,0.8,0.08737864077669903,0.125,1.0,0.041666666666666664,1.0,0.16666666666666666,0.2815533980582524,0.4387019607843138,0.4886428571428571,0.4361521739130435,0.1694915254237288,0.19230769230769232,0.05555555555555555,0.2698412698412698,11.78314606741573,27.11428571428571,0.33418367346938777,1.0,1.0,,,,,,,,3.0,5.0,1.0,2.0,2.0,3.0,1.0,,1.0,,4.0,1.0,3.0,2.0,12.0,,1.0,,2.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3076923076923077,,,0.04854368932038835,0.6,0.6,1.0,0.1111111111111111,0.1111111111111111,1.0,0.25,0.5,1.0,0.125,,,0.125,0.6666666666666666,,0.125,,,,,True,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,12826.0,214,24,397,391,138,131,42,788,16,26,2.0,5.0,4,6,8,26,5,16,12.0,7.0,29,68,13.0,26,99,389,3,10,4.0,10,9,20,7.0,11,38,40,18,4.0,12.0,13,11,3.0,14,2.0,1.0,6,4.0,1,31,3.0,6,,7,25,1.0,33,9,42,1.0,7,6.0,1.0,7,6.0,5,1,,,12,,3,12,20,,2.0,37,5.0,18,3.0,7,5.0,2.0,7,3.0,1.0,38,138,1.0,0.6896551724137931,0.7407407407407407,0.4264705882352941,0.3,0.45,0.4506172839506173,0.2727272727272727,0.5,0.5103092783505154,0.38461538461538464,0.5588235294117647,0.16049382716049382,0.19117647058823528,0.3076923076923077,0.15384615384615385,0.0625,24.49438202247191,0.5833333333333334,0.125,,0.1773049645390071,0.044444444444444446,0.2,0.10714285714285714,0.18181818181818182,0.05521472392638037,0.04878048780487805,0.021739130434782608,0.0625,0.05,0.25,0.2127659574468085,0.18421052631578946,0.14285714285714285,0.14814814814814814,0.375,0.029411764705882353,0.42857142857142855,0.32098765432098764,0.6153846153846154,0.8888888888888888,0.8125,0.32098765432098764,0.3076923076923077,0.36363636363636365,0.375,0.19753086419753085,0.3125,0.3333333333333333,0.8,0.14814814814814814,0.45454545454545453,0.4,0.2222222222222222,0.6666666666666666,0.25925925925925924,0.48148148148148145,0.46392098765432094,0.49413999999999997,0.48054814814814817,0.19148936170212766,0.2222222222222222,0.10101010101010101,0.3838383838383838,7.570588235294117,25.576923076923077,0.34760705289672544,,3.0,,,,,,,,,1.0,,,,,5.0,,1.0,3.0,5.0,,1.0,3.0,15.0,,5.0,,,1.0,0.38461538461538464,,0.42857142857142855,0.38461538461538464,,,0.012345679012345678,,,,0.4166666666666667,0.4166666666666667,1.0,,,,0.09090909090909091,,,,,0.42857142857142855,0.4166666666666667,,,,,True,,
1043,1610612755,Amal McCaskill,Amal McCaskill,1043,PHI,18134.0,302,-16,555,558,149,154,58,1113,20,33,9.0,13.0,6,12,2,11,1,9,,,23,53,,6,52,578,10,15,3.0,23,6,14,,5,17,20,26,18.0,,2,7,,7,,,4,2.0,1,14,5.0,21,1.0,8,26,5.0,39,27,66,2.0,5,3.0,2.0,5,3.0,9,2,,1.0,14,4.0,3,24,42,1.0,,12,2.0,7,,10,4.0,3.0,10,6.0,1.0,17,149,7.0,0.43478260869565216,0.7142857142857143,0.4339622641509434,0.6666666666666666,0.42857142857142855,0.4339622641509434,0.6666666666666666,0.42857142857142855,0.4482758620689655,0.6764705882352942,0.4722222222222222,,0.03773584905660377,0.030303030303030304,0.09090909090909091,,11.483253588516748,0.35714285714285715,0.18518518518518517,0.045454545454545456,0.12871287128712872,0.10396039603960396,0.11764705882352941,0.1,0.1259259259259259,0.10317460317460317,0.14814814814814814,0.1076923076923077,0.07228915662650602,0.08108108108108109,0.15384615384615385,0.11864406779661017,0.16393442622950818,0.10975609756097561,0.10526315789473684,0.18181818181818182,0.07142857142857142,0.6,0.6226415094339622,0.6060606060606061,0.625,0.45,0.20754716981132076,0.18181818181818182,0.2,,0.16981132075471697,0.1111111111111111,0.1111111111111111,1.0,,0.8666666666666667,0.6923076923076923,0.8571428571428571,0.5,,0.6226415094339622,0.4751867924528302,0.5180416666666666,0.5014071428571428,0.1206896551724138,0.1206896551724138,0.4423076923076923,0.3269230769230769,5.188679245283019,,0.26846846846846845,,3.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,26014.0,434,-28,795,802,237,162,95,1597,30,61,6.0,18.0,5,13,9,32,12,32,,,51,125,,39,141,814,6,27,8.0,20,6,24,,14,26,80,22,8.0,,15,11,5.0,16,3.0,2.0,8,2.0,1,37,,27,4.0,12,46,6.0,64,31,95,3.0,10,8.0,2.0,6,4.0,9,2,,1.0,15,1.0,2,6,26,5.0,2.0,48,4.0,21,5.0,3,,3.0,3,2.0,3.0,26,237,5.0,0.7843137254901961,0.851063829787234,0.408,0.2222222222222222,0.25,0.408,0.2222222222222222,0.25,0.47959183673469385,0.3225806451612903,0.3939393939393939,,0.12,0.16393442622950818,0.125,0.03125,17.647058823529413,0.4,0.23076923076923078,0.12903225806451613,0.16370106761565836,0.07563025210084033,0.13636363636363635,,0.15718157181571815,0.06818181818181818,0.1092436974789916,0.05714285714285714,0.06015037593984962,,,0.0945945945945946,0.18888888888888888,0.18803418803418803,0.10606060606060606,0.22727272727272727,0.05084745762711865,0.6666666666666666,0.488,0.4918032786885246,0.5882352941176471,0.7,0.256,0.28125,0.32142857142857145,0.7777777777777778,0.256,0.375,0.3870967741935484,1.0,,0.6666666666666666,0.3333333333333333,0.5416666666666666,0.38461538461538464,,0.488,0.47224079999999996,0.4863576923076923,0.4715291666666667,0.14788732394366197,0.14788732394366197,0.14184397163120568,0.18439716312056736,7.124799999999999,,0.2981132075471698,,1.0,,0.3333333333333333,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,25289.0,421,-54,782,789,256,243,106,1571,14,25,2.0,3.0,5,7,5,26,16,28,13.0,4.0,35,79,26.0,13,107,826,5,8,,13,11,26,7.0,7,32,46,24,,13.0,3,21,4.0,25,4.0,,9,5.0,7,54,1.0,13,,9,34,2.0,45,14,59,2.0,11,8.0,3.0,14,12.0,10,2,,2.0,24,,10,31,53,2.0,2.0,19,1.0,7,3.0,2,2.0,,2,,,32,256,5.0,0.6571428571428571,0.6571428571428571,0.4430379746835443,0.625,0.4230769230769231,0.44761904761904764,0.7222222222222222,0.3787878787878788,0.4692982456140351,0.7222222222222222,0.42105263157894735,0.24761904761904763,0.0379746835443038,0.12,,,15.401785714285714,0.5833333333333334,0.05128205128205128,,0.12639405204460966,0.04436860068259386,0.10714285714285714,0.014492753623188406,0.12181303116147309,0.03867403314917127,0.09523809523809523,0.02127659574468085,0.02608695652173913,,0.058823529411764705,0.08536585365853659,0.10588235294117647,0.17647058823529413,0.11428571428571428,0.07142857142857142,0.03571428571428571,,0.23809523809523808,0.56,0.6363636363636364,0.6428571428571429,0.24761904761904763,0.19230769230769232,0.19230769230769232,0.4,0.26666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.12380952380952381,0.3333333333333333,0.6666666666666666,0.21212121212121213,0.7142857142857143,0.12121212121212122,0.4857142857142857,0.463217619047619,0.4735714285714286,0.4466969696969697,0.06306306306306306,0.08235294117647059,0.12149532710280374,0.29906542056074764,9.272151898734178,23.980769230769234,0.3273657289002558,,2.0,,0.5,1.0,,,,1.0,4.0,13.0,1.0,1.0,1.0,3.0,4.0,,,,8.0,1.0,1.0,1.0,24.0,,4.0,,,1.0,0.3076923076923077,1.0,0.14285714285714285,0.3076923076923077,,,0.12380952380952381,0.3076923076923077,0.3076923076923077,1.0,0.3076923076923077,0.3076923076923077,1.0,0.1111111111111111,1.0,1.0,,,,0.09090909090909091,0.3333333333333333,,0.3076923076923077,,,,,False,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,75345.0,1256,47,2320,2293,724,658,294,4613,50,83,4.0,6.0,14,21,24,56,31,93,49.0,13.0,105,232,105.0,40,379,2253,7,21,3.0,26,28,58,29.0,11,91,112,98,8.0,49.0,28,99,19.0,118,16.0,3.0,45,15.0,39,255,4.0,21,3.0,33,87,12.0,132,28,160,2.0,46,27.0,19.0,30,20.0,33,10,3.0,2.0,63,3.0,20,23,84,5.0,10.0,57,9.0,28,5.0,9,5.0,2.0,9,9.0,2.0,91,724,21.0,0.5333333333333333,0.5544554455445545,0.4525862068965517,0.3333333333333333,0.4827586206896552,0.5029673590504451,0.32857142857142857,0.45977011494252873,0.5249307479224377,0.35135135135135137,0.489247311827957,0.3115727002967359,0.1206896551724138,0.1927710843373494,0.10714285714285714,0.06451612903225806,15.797317436661698,0.47619047619047616,0.16901408450704225,0.03896103896103896,0.10139860139860139,0.02258064516129032,0.12790697674418605,0.020512820512820513,0.10752688172043011,0.022222222222222223,0.03908794788273615,0.014760147601476014,0.014204545454545454,0.02112676056338028,0.018867924528301886,0.10820895522388059,0.09523809523809523,0.10027855153203342,0.12435233160621761,0.13846153846153847,0.012578616352201259,1.0,0.24629080118694363,0.6024096385542169,0.746268656716418,0.56,0.1661721068249258,0.42857142857142855,0.48,0.2916666666666667,0.27596439169139464,0.3333333333333333,0.3563218390804598,0.6774193548387096,0.14540059347181009,0.17142857142857143,0.6666666666666666,0.2413793103448276,0.6666666666666666,0.14942528735632185,0.5578635014836796,0.4972023738872404,0.499539705882353,0.49251839080459753,0.07865168539325842,0.11155378486055777,0.06860158311345646,0.24010554089709762,9.62715517241379,24.25714285714286,0.3120689655172414,,14.0,,,1.0,,,2.0,,26.0,56.0,1.0,5.0,5.0,16.0,17.0,2.0,9.0,3.0,43.0,3.0,14.0,8.0,126.0,3.0,17.0,,,0.9767441860465116,0.4095238095238095,0.21428571428571427,0.27586206896551724,0.4095238095238095,,,0.1661721068249258,0.4642857142857143,0.4642857142857143,1.0,0.3469387755102041,0.3469387755102041,0.9411764705882353,0.14285714285714285,0.2,1.0,0.2571428571428571,0.2222222222222222,1.0,0.1839080459770115,0.3125,0.23076923076923078,0.3469387755102041,,,,,False,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,92514.0,1542,-93,2920,2914,861,693,361,5834,131,237,4.0,18.0,35,70,41,131,111,314,133.0,41.0,283,682,147.0,239,931,3011,10,48,12.0,50,67,185,43.0,112,273,210,356,6.0,133.0,52,219,30.0,249,15.0,15.0,105,43.0,71,528,4.0,16,2.0,24,72,5.0,101,22,123,7.0,89,53.0,36.0,95,65.0,63,30,5.0,4.0,158,14.0,48,14,61,,21.0,318,27.0,134,34.0,3,2.0,1.0,3,1.0,,273,861,12.0,0.3710247349823322,0.375,0.4149560117302053,0.20833333333333334,0.3621621621621622,0.41737032569360677,0.2835820895522388,0.3530701754385965,0.47785787847579814,0.3310810810810811,0.45182724252491696,0.1773220747889023,0.07624633431085044,0.10970464135021098,0.13740458015267176,0.025477707006369428,33.6212030970816,0.6012658227848101,0.047619047619047616,0.02127659574468085,0.06480648064806481,0.013888888888888888,0.0729483282674772,0.017316017316017316,0.06666666666666667,0.014461315979754157,0.023391812865497075,0.00872093023255814,0.01072961373390558,0.01694915254237288,0.018518518518518517,0.04748603351955307,0.05519480519480519,0.0853932584269663,0.07480314960629922,0.06666666666666667,0.01569506726457399,0.3333333333333333,0.2858866103739445,0.5527426160337553,0.6208530805687204,0.31297709923664124,0.158021712907117,0.31297709923664124,0.36283185840707965,0.24390243902439024,0.37876960193003617,0.3535031847133758,0.3627450980392157,0.4864864864864865,0.16043425814234016,0.26865671641791045,0.2222222222222222,0.30701754385964913,0.5,0.17982456140350878,0.4632086851628468,0.4847399276236432,0.4857991379310345,0.476494956140351,0.144076840981857,0.16983523447401774,0.05370569280343716,0.2932330827067669,10.119648093841642,25.433333333333337,0.29486301369863016,,20.0,1.0,,5.0,,,,2.0,3.0,14.0,,,,2.0,39.0,6.0,19.0,9.0,42.0,6.0,19.0,9.0,81.0,45.0,39.0,,4.0,0.6428571428571429,0.2857142857142857,0.3157894736842105,0.20930232558139536,0.2857142857142857,,,0.016887816646562123,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.2932330827067669,0.2932330827067669,0.6410256410256411,,,,0.2835820895522388,0.3157894736842105,1.0,0.008771929824561403,,0.21951219512195122,0.2932330827067669,,,,,False,1.0,0.006756756756756757
727,1610612755,Eric Snow,Eric Snow,727,PHI,116687.0,1945,-78,3596,3601,921,773,452,7197,92,164,6.0,10.0,32,51,31,102,60,168,8.0,6.0,183,434,9.0,143,512,3642,15,31,3.0,33,47,113,6.0,65,162,190,176,6.0,7.0,38,282,74.0,356,46.0,28.0,114,41.0,127,786,7.0,27,2.0,38,109,3.0,150,36,186,8.0,72,28.0,44.0,70,57.0,52,13,1.0,4.0,122,7.0,34,60,153,6.0,9.0,186,15.0,73,25.0,4,2.0,1.0,4,2.0,1.0,162,921,32.0,0.5191256830601093,0.5277777777777778,0.4216589861751152,0.4838709677419355,0.415929203539823,0.4164785553047404,0.46875,0.40756302521008403,0.48193916349809884,0.4714285714285714,0.5127388535031847,0.020316027088036117,0.08755760368663594,0.1524390243902439,0.08823529411764706,0.023809523809523808,15.5941190648349,0.5737704918032787,0.02564102564102564,0.02,0.08086053412462908,0.018763029881862403,0.09743589743589744,0.025547445255474453,0.08457997698504027,0.0198482194979568,0.016055045871559634,0.022727272727272728,0.017761989342806393,0.03571428571428571,,0.08433734939759036,0.08333333333333333,0.0766488413547237,0.09427609427609428,0.10752688172043011,0.03755868544600939,0.5,0.37020316027088035,0.5609756097560976,0.6618705035971223,0.33695652173913043,0.23024830699774265,0.30392156862745096,0.3333333333333333,0.5161290322580645,0.3792325056433409,0.35714285714285715,0.36585365853658536,0.8,0.01805869074492099,0.3125,0.6,0.42857142857142855,0.6274509803921569,0.05042016806722689,0.3905191873589165,0.4677971719457013,0.435244827586207,0.48775296610169494,0.14570858283433133,0.1483739837398374,0.064453125,0.31640625,9.029953917050692,30.21111111111111,0.2561179087875417,1.0,29.0,,0.5,5.0,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,5.0,1.0,0.1111111111111111,,0.16666666666666666,0.125,,,0.002257336343115124,,,,0.125,0.125,1.0,,,,0.03125,,,,,0.16666666666666666,0.14285714285714285,,,,,False,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,99928.0,1665,-71,3064,3054,772,653,405,6118,142,245,35.0,67.0,32,56,37,122,48,94,4.0,2.0,227,461,4.0,142,599,3125,43,87,28.0,114,42,88,2.0,52,139,292,162,62.0,3.0,43,48,21.0,69,14.0,7.0,23,12.0,13,159,29.0,124,5.0,51,207,36.0,294,158,452,14.0,61,46.0,15.0,42,27.0,55,15,,12.0,97,8.0,21,61,145,17.0,19.0,179,21.0,84,16.0,18,11.0,6.0,19,9.0,5.0,139,772,16.0,0.6431718061674009,0.7448979591836735,0.4924078091106291,0.4942528735632184,0.4772727272727273,0.4913978494623656,0.4942528735632184,0.48333333333333334,0.5505514705882353,0.5480769230769231,0.569672131147541,0.008602150537634409,0.09327548806941431,0.11020408163265306,0.13114754098360656,,18.041092034900085,0.4329896907216495,0.34285714285714286,0.058823529411764705,0.17829457364341086,0.10205761316872428,0.1536144578313253,0.1228813559322034,0.17280643000669793,0.10544452101998622,0.11590296495956873,0.1015625,0.09130434782608696,0.14124293785310735,0.06779661016949153,0.13535911602209943,0.18181818181818182,0.20833333333333334,0.15294117647058825,0.15584415584415584,0.07329842931937172,0.47368421052631576,0.5268817204301075,0.5795918367346938,0.6513761467889908,0.5985915492957746,0.2623655913978495,0.30327868852459017,0.3490566037735849,0.4594594594594595,0.2021505376344086,0.5106382978723404,0.5106382978723404,0.9166666666666666,0.008602150537634409,0.7701149425287356,0.5223880597014925,0.6222222222222222,0.5714285714285714,0.022222222222222223,0.535483870967742,0.4847629310344827,0.5231973333333333,0.49706944444444434,0.1590909090909091,0.16030534351145037,0.19031719532554256,0.23205342237061768,5.992624728850326,32.6,0.2519582245430809,1.0,7.0,,0.14285714285714285,6.0,1.0,1.0,1.0,5.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,1.0,,,0.25,,0.5,0.3333333333333333,0.25,0.25,,,,,0.25,0.3333333333333333,,,,,,,,,,0.5,0.3333333333333333,,,1.0,2.0,False,,
