EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,on
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,94952.0,1583,-28,2874,2854,853,891.0,341.0,5728,107.0,178.0,23.0,46.0,33.0,54.0,76.0,158.0,105.0,243.0,2.0,1.0,288.0,579.0,2.0,89.0,665.0,2916.0,40.0,86.0,9.0,89.0,80.0,157.0,1.0,34.0,194.0,332.0,244.0,38.0,2.0,39.0,69.0,16.0,85.0,10.0,6.0,45.0,14.0,10.0,186.0,30.0,74.0,3.0,32.0,133.0,20.0,185,107.0,292,8.0,31.0,19.0,12.0,51.0,12.0,30.0,54.0,3.0,21.0,10.0,105.0,13.0,40.0,93.0,195.0,23.0,20.0,121.0,13.0,57.0,10.0,35.0,1.0,1.0,20.0,1.0,14.0,36.0,17.0,1.0,4.0,4.0,194.0,853,18.0,0.5763888888888888,0.6171003717472119,0.49740932642487046,0.46511627906976744,0.5095541401273885,0.49569707401032703,0.46511627906976744,0.5063291139240507,0.5236220472440944,0.489010989010989,0.5449438202247191,0.0034423407917383822,0.06735751295336788,0.15730337078651685,0.05063291139240506,0.012345679012345678,22.73425499231951,0.4857142857142857,0.17699115044247787,0.039473684210526314,0.12258064516129032,0.07429718875502007,0.10847457627118644,0.09615384615384616,0.11956521739130435,0.07951070336391437,0.08455882352941177,0.07741935483870968,0.06521739130434782,0.10232558139534884,0.08247422680412371,0.11808118081180811,0.14473684210526316,0.11176470588235295,0.10407239819004525,0.12162162162162163,0.031746031746031744,0.4722222222222222,0.306368330464716,0.601123595505618,0.7133333333333334,0.5981308411214953,0.2719449225473322,0.4810126582278481,0.5066666666666667,0.2631578947368421,0.41824440619621345,0.43209876543209874,0.4375,0.780952380952381,0.0034423407917383822,0.5348837209302325,0.5,0.17391304347826086,0.34177215189873417,0.6111111111111112,0.006329113924050633,0.3098106712564544,0.4439497418244408,0.4744242857142857,0.4436499999999999,0.0912,0.09149277688603531,0.13383458646616542,0.29172932330827067,10.030224525043177,27.0,0.29679888656924147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,94473.0,1575,89,2862,2871,500,563.0,352.0,5733,115.0,186.0,26.0,55.0,18.0,29.0,20.0,85.0,15.0,59.0,,,150.0,330.0,,90.0,390.0,2797.0,30.0,68.0,24.0,84.0,19.0,45.0,,17.0,55.0,252.0,48.0,38.0,,33.0,52.0,19.0,71.0,11.0,8.0,33.0,6.0,13.0,161.0,36.0,104.0,1.0,36.0,235.0,16.0,287,141.0,428,12.0,46.0,33.0,13.0,43.0,10.0,30.0,33.0,3.0,13.0,1.0,76.0,17.0,14.0,99.0,182.0,15.0,12.0,128.0,16.0,67.0,5.0,84.0,1.0,1.0,51.0,6.0,27.0,85.0,56.0,2.0,5.0,2.0,55.0,500,12.0,0.84,0.9618320610687023,0.45454545454545453,0.4411764705882353,0.4222222222222222,0.45454545454545453,0.4411764705882353,0.4222222222222222,0.5051813471502591,0.5121951219512195,0.4824561403508772,,0.1,0.11827956989247312,0.12941176470588237,,14.137086903304773,0.5657894736842105,0.1927710843373494,0.015625,0.18754988028731046,0.0994263862332696,0.1411764705882353,0.11920529801324503,0.1797082228116711,0.10385756676557864,0.10894941634241245,0.12698412698412698,0.0681265206812652,0.1111111111111111,0.1346153846153846,0.15588235294117647,0.2073170731707317,0.19487179487179487,0.12154696132596685,0.1891891891891892,0.0821917808219178,0.6588235294117647,0.5636363636363636,0.6182795698924731,0.7012195121951219,0.8173913043478261,0.25757575757575757,0.23529411764705882,0.2702702702702703,0.95,0.1787878787878788,0.2542372881355932,0.2542372881355932,0.8666666666666667,,0.8088235294117647,0.4727272727272727,0.3076923076923077,0.6444444444444445,0.6206896551724138,,0.5636363636363636,0.49553242424242416,0.5333100000000001,0.508651111111111,0.17585301837270342,0.17585301837270342,0.2153846153846154,0.14102564102564102,5.283636363636365,,0.17470300489168414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,194152.0,3236,114,5939,5917,1465,1581.0,719.0,11856,132.0,226.0,18.0,24.0,28.0,51.0,54.0,159.0,110.0,276.0,303.0,80.0,296.0,661.0,420.0,176.0,1260.0,5902.0,31.0,54.0,15.0,125.0,61.0,139.0,112.0,64.0,309.0,206.0,386.0,18.0,300.0,45.0,192.0,66.0,258.0,33.0,33.0,95.0,34.0,63.0,582.0,8.0,32.0,,65.0,242.0,15.0,322,40.0,362,14.0,107.0,60.0,47.0,97.0,34.0,57.0,83.0,8.0,40.0,11.0,180.0,15.0,44.0,62.0,179.0,9.0,25.0,217.0,12.0,82.0,25.0,27.0,6.0,3.0,4.0,10.0,13.0,33.0,16.0,,,1.0,309.0,1465,25.0,0.34797297297297297,0.3588850174216028,0.44780635400907715,0.5740740740740741,0.43884892086330934,0.5013876040703052,0.6179775280898876,0.48804780876494025,0.5314358538657604,0.634020618556701,0.5294117647058824,0.3885291396854764,0.0680786686838124,0.10176991150442478,0.1069182389937107,0.018115942028985508,20.038393384524515,0.5388888888888889,0.07109004739336493,,0.1004149377593361,0.015617374328940947,0.11226252158894647,0.011816838995568686,0.10270993643358983,0.014673514306676448,0.027522935779816515,0.015492957746478873,0.007556675062972292,0.006564551422319475,0.022727272727272728,0.07874015748031496,0.08384146341463415,0.1224307417336908,0.11325301204819277,0.10975609756097561,0.025044722719141325,0.48484848484848486,0.20906567992599445,0.584070796460177,0.6502463054187192,0.3787878787878788,0.14708603145235893,0.33962264150943394,0.38028169014084506,0.14814814814814814,0.2553191489361702,0.39855072463768115,0.4059040590405904,0.4090909090909091,0.2802960222016651,0.2696629213483146,0.75,0.2222222222222222,0.20318725099601595,0.5490196078431373,0.3187250996015936,0.5975948196114709,0.49721375464683987,0.4782849999999999,0.4906953252032521,0.0720486111111111,0.1121751025991792,0.0992063492063492,0.24523809523809523,9.80408472012103,25.123571428571413,0.2466745243306954,42.0,117.0,2.0,5.0,10.0,32.0,122.0,14.0,30.0,31.0,164.0,16.0,35.0,41.0,408.0,84.0,3.0,122.0,2.0,3.0,12.0,1.0,3.0,0.8292682926829268,0.3904761904761905,0.45714285714285713,0.36607142857142855,0.3932853717026379,0.004761904761904762,0.008547008547008548,0.0033003300330033004,0.10823311748381129,0.358974358974359,0.3620689655172414,0.9285714285714286,0.40264026402640263,0.40397350993377484,0.7950819672131147,0.056179775280898875,0.4,1.0,0.33707865168539325,0.4666666666666667,0.9285714285714286,0.12749003984063745,0.3125,0.3875,0.4066666666666667,0.0023752969121140144,,,True
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,162398.0,2707,215,5019,4977,1325,1378.0,600.0,9996,152.0,268.0,21.0,30.0,34.0,73.0,33.0,123.0,126.0,328.0,174.0,49.0,311.0,719.0,207.0,285.0,1096.0,4938.0,29.0,61.0,11.0,87.0,75.0,187.0,59.0,132.0,321.0,172.0,450.0,22.0,169.0,42.0,301.0,118.0,419.0,74.0,44.0,148.0,52.0,101.0,956.0,23.0,67.0,6.0,57.0,213.0,5.0,275,96.0,371,16.0,112.0,70.0,42.0,153.0,30.0,97.0,113.0,14.0,56.0,18.0,266.0,24.0,74.0,74.0,224.0,16.0,28.0,367.0,21.0,138.0,52.0,24.0,2.0,2.0,15.0,4.0,5.0,26.0,15.0,6.0,,2.0,321.0,1325,39.0,0.2765273311897106,0.2866666666666667,0.4325452016689847,0.47540983606557374,0.40106951871657753,0.4379049676025918,0.4418604651162791,0.38414634146341464,0.4990884229717411,0.45789473684210524,0.4878419452887538,0.22354211663066956,0.0584144645340751,0.11194029850746269,0.07317073170731707,0.009146341463414634,23.820342537574277,0.575187969924812,0.0273224043715847,0.04580152671755725,0.10415647921760392,0.03877314814814815,0.11850311850311851,0.04159132007233273,0.10688836104513064,0.0394563787812363,0.054945054945054944,0.04597701149425287,0.02108433734939759,0.05333333333333334,0.016853932584269662,0.09210526315789473,0.07553956834532374,0.12748171368861025,0.10465116279069768,0.15328467153284672,0.03319502074688797,0.5769230769230769,0.2894168466522678,0.5671641791044776,0.6386554621848739,0.3684210526315789,0.132829373650108,0.2682926829268293,0.2894736842105263,0.15151515151515152,0.3542116630669546,0.38414634146341464,0.38769230769230767,0.1984126984126984,0.1879049676025918,0.3488372093023256,0.7,0.047619047619047616,0.2967479674796748,0.4657534246575342,0.1991869918699187,0.5129589632829373,0.4811467969598264,0.4865853846153846,0.4573907407407408,0.1339712918660287,0.16507177033492823,0.07937956204379562,0.29288321167883213,10.09026425591099,25.684057971014493,0.2639968121139669,11.0,33.0,1.0,6.0,2.0,10.0,52.0,5.0,19.0,11.0,63.0,6.0,25.0,13.0,105.0,84.0,5.0,52.0,1.0,7.0,2.0,2.0,,0.5555555555555556,0.30434782608695654,0.24,0.22033898305084745,0.3118811881188119,0.004830917874396135,,0.005747126436781609,0.035637149028077755,0.3333333333333333,0.3333333333333333,1.0,0.2988505747126437,0.30057803468208094,0.46153846153846156,0.06976744186046512,0.16666666666666666,1.0,0.22093023255813954,0.2631578947368421,0.4,0.04065040650406504,0.2,0.22448979591836735,0.3076923076923077,0.009569377990430622,3.0,1.0,True
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,14191.0,237,11,432,427,93,161.0,60.0,859,10.0,20.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,12.0,20.0,2.0,12.0,35.0,30.0,12.0,51.0,412.0,4.0,7.0,2.0,10.0,1.0,3.0,3.0,5.0,10.0,14.0,10.0,4.0,20.0,3.0,8.0,6.0,14.0,5.0,1.0,2.0,2.0,4.0,34.0,,6.0,,5.0,20.0,8.0,33,6.0,39,3.0,4.0,2.0,2.0,5.0,,4.0,3.0,2.0,1.0,,8.0,2.0,1.0,12.0,34.0,3.0,1.0,15.0,1.0,6.0,2.0,8.0,,,5.0,1.0,2.0,8.0,5.0,,,,10.0,93,4.0,0.5833333333333334,0.7,0.34285714285714286,0.5714285714285714,0.3333333333333333,0.3,0.5,0.4166666666666667,0.3541666666666667,0.5555555555555556,0.5555555555555556,0.46153846153846156,0.08571428571428572,0.1,,0.08333333333333333,16.09657947686117,0.625,0.47058823529411764,,0.11627906976744186,0.0425531914893617,0.125,,0.1179245283018868,0.031578947368421054,0.07142857142857142,0.023255813953488372,0.03571428571428571,,,0.08888888888888889,0.16666666666666666,0.10126582278481013,0.07407407407407407,0.23076923076923078,0.06666666666666667,0.625,0.3076923076923077,0.5,0.5555555555555556,0.6,0.046153846153846156,0.3333333333333333,0.3333333333333333,,0.18461538461538463,0.08333333333333333,0.09090909090909091,1.0,0.3076923076923077,0.75,0.6666666666666666,0.5,0.16666666666666666,1.0,0.3333333333333333,0.7692307692307693,0.5218776923076924,0.531175,0.5093833333333333,0.08571428571428572,0.15,0.19607843137254902,0.19607843137254902,7.345714285714284,24.973333333333336,0.2152777777777778,,10.0,,,,1.0,5.0,,1.0,1.0,5.0,,1.0,1.0,12.0,3.0,,5.0,,,,,,0.8,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,,,0.15384615384615385,,,,0.25,0.25,0.8,,,,0.125,,,0.16666666666666666,,0.5,0.25,,,,True
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,18850.0,314,-28,583,573,137,139.0,66.0,1156,10.0,20.0,1.0,5.0,1.0,2.0,4.0,10.0,3.0,5.0,15.0,4.0,17.0,35.0,19.0,9.0,49.0,592.0,2.0,6.0,,4.0,1.0,2.0,4.0,4.0,9.0,12.0,22.0,2.0,14.0,4.0,43.0,14.0,57.0,7.0,7.0,16.0,7.0,20.0,128.0,2.0,6.0,,7.0,23.0,,30,8.0,38,3.0,8.0,4.0,4.0,22.0,4.0,18.0,7.0,1.0,4.0,,29.0,4.0,7.0,11.0,23.0,,1.0,16.0,,5.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,9.0,137,3.0,0.35294117647058826,0.375,0.4857142857142857,0.3333333333333333,0.5,0.37037037037037035,0.2857142857142857,0.4166666666666667,0.3951612903225806,0.2857142857142857,0.5,0.35185185185185186,0.11428571428571428,0.1,0.2,,13.935681470137824,0.7586206896551724,,,0.10648148148148148,0.03278688524590164,0.125,0.02531645569620253,0.11029411764705882,0.030534351145038167,0.03225806451612903,0.03389830508474576,0.03225806451612903,0.0392156862745098,,0.05263157894736842,0.13114754098360656,0.12244897959183673,0.10526315789473684,0.16666666666666666,0.10714285714285714,1.0,0.37037037037037035,0.5,0.5555555555555556,0.4,0.18518518518518517,0.4,0.5,,0.09259259259259259,0.6,0.6,0.6666666666666666,0.2777777777777778,0.7142857142857143,0.2,,0.3333333333333333,0.5,0.6666666666666666,0.7222222222222222,0.5075301886792453,0.5953875,0.58404,0.0847457627118644,0.125,0.08163265306122448,0.1836734693877551,4.928571428571429,25.83684210526316,0.23499142367066894,1.0,4.0,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,6.0,,1.0,1.0,,1.0,,,,1.0,0.10526315789473684,,0.25,0.1111111111111111,,,,0.07407407407407407,0.25,0.25,1.0,0.06666666666666667,0.06666666666666667,1.0,,,,0.14285714285714285,,,,,0.25,0.07142857142857142,,,,True
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,149707.0,2495,127,4639,4619,1182,1237.0,556.0,9258,31.0,70.0,5.0,11.0,9.0,19.0,45.0,102.0,100.0,202.0,158.0,35.0,176.0,374.0,319.0,88.0,821.0,4603.0,17.0,35.0,3.0,73.0,43.0,85.0,69.0,37.0,198.0,168.0,184.0,10.0,157.0,26.0,160.0,27.0,187.0,12.0,15.0,63.0,56.0,41.0,401.0,8.0,26.0,6.0,47.0,248.0,64.0,359,40.0,399,5.0,64.0,44.0,20.0,79.0,22.0,64.0,62.0,8.0,15.0,5.0,141.0,13.0,36.0,86.0,173.0,8.0,12.0,103.0,3.0,17.0,15.0,17.0,,,8.0,4.0,5.0,17.0,8.0,,1.0,,198.0,1182,25.0,0.4772727272727273,0.49122807017543857,0.47058823529411764,0.4857142857142857,0.5058823529411764,0.5288600288600288,0.49295774647887325,0.5227272727272727,0.5449515905947441,0.5,0.5621301775147929,0.4603174603174603,0.06951871657754011,0.2857142857142857,0.049019607843137254,0.0049504950495049506,16.27906976744186,0.5602836879432624,0.38095238095238093,0.04878048780487805,0.13052631578947368,0.01628052598622417,0.10284463894967177,0.015267175572519083,0.12515910055154858,0.01603017444601603,0.023809523809523808,0.008912655971479501,0.017857142857142856,0.02046783625730994,0.005494505494505495,0.09839357429718876,0.13953488372093023,0.1433408577878104,0.1111111111111111,0.08270676691729323,0.013927576601671309,0.47058823529411764,0.10101010101010101,0.44285714285714284,0.62,0.4838709677419355,0.1471861471861472,0.4411764705882353,0.4639175257731959,0.28888888888888886,0.29148629148629146,0.49504950495049505,0.4975124378109453,0.56,0.227994227994228,0.15492957746478872,0.45454545454545453,0.2,0.12337662337662338,0.47368421052631576,0.22727272727272727,0.5613275613275613,0.48740816473988446,0.491051724137931,0.45897287581699353,0.025423728813559324,0.04381443298969072,0.08891595615103533,0.24116930572472595,12.667914438502677,24.52758620689655,0.25479629230437595,65.0,161.0,5.0,18.0,15.0,34.0,62.0,7.0,18.0,10.0,127.0,12.0,36.0,25.0,372.0,9.0,1.0,62.0,,10.0,38.0,1.0,,0.9763779527559056,0.3981191222570533,0.3333333333333333,0.36231884057971014,0.39937106918238996,,,,0.23232323232323232,0.40372670807453415,0.40372670807453415,1.0,0.3924050632911392,0.3924050632911392,0.9516129032258065,0.2535211267605634,0.2777777777777778,1.0,0.2535211267605634,0.3888888888888889,1.0,0.22077922077922077,0.4411764705882353,0.2857142857142857,0.39490445859872614,0.003125,2.0,,True
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,17609.0,293,-20,515,519,110,133.0,68.0,1034,5.0,15.0,1.0,1.0,1.0,4.0,2.0,6.0,7.0,26.0,12.0,2.0,14.0,47.0,18.0,12.0,61.0,520.0,2.0,5.0,,4.0,3.0,11.0,3.0,6.0,15.0,16.0,12.0,,12.0,2.0,17.0,13.0,30.0,8.0,5.0,8.0,3.0,6.0,73.0,,1.0,,2.0,14.0,,16,1.0,17,,12.0,6.0,6.0,14.0,4.0,8.0,10.0,2.0,6.0,2.0,24.0,1.0,3.0,7.0,14.0,,2.0,17.0,1.0,8.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,15.0,110,1.0,0.5714285714285714,0.5714285714285714,0.2978723404255319,0.4,0.2727272727272727,0.3769230769230769,0.2857142857142857,0.32142857142857145,0.4178082191780822,0.2857142857142857,0.4411764705882353,0.27692307692307694,0.0425531914893617,0.13333333333333333,,,16.440677966101696,0.5833333333333334,,,0.06965174129353234,0.00546448087431694,0.037037037037037035,,0.06274509803921569,0.004166666666666667,,,0.014492753623188406,,,0.05660377358490566,0.037037037037037035,0.09574468085106383,0.047619047619047616,,,0.5,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.2,0.09230769230769231,0.3333333333333333,0.3333333333333333,0.5,0.4,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.18461538461538463,0.14285714285714285,1.0,,0.2857142857142857,0.25,0.14285714285714285,0.5076923076923077,0.46581076923076914,0.4519642857142857,0.4501857142857143,0.1111111111111111,0.14814814814814814,0.06557377049180328,0.2459016393442623,11.093617021276598,24.633333333333336,0.21359223300970873,3.0,6.0,,,1.0,1.0,4.0,,2.0,,7.0,,2.0,1.0,21.0,,,4.0,1.0,,,,,1.0,0.3888888888888889,,0.3333333333333333,0.3888888888888889,0.05555555555555555,0.16666666666666666,,0.09230769230769231,0.5,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.2857142857142857,,,0.07142857142857142,1.0,,0.3333333333333333,,,,True
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,27873.0,465,-60,843,860,260,325.0,102.0,1703,36.0,61.0,13.0,21.0,10.0,20.0,9.0,23.0,17.0,33.0,,,62.0,117.0,1.0,28.0,152.0,888.0,15.0,24.0,9.0,39.0,20.0,37.0,,11.0,51.0,82.0,42.0,22.0,,10.0,7.0,4.0,11.0,3.0,1.0,4.0,2.0,1.0,26.0,12.0,25.0,2.0,6.0,60.0,3.0,69,39.0,108,2.0,18.0,10.0,8.0,8.0,2.0,3.0,9.0,,5.0,1.0,17.0,1.0,5.0,20.0,45.0,1.0,3.0,43.0,5.0,18.0,6.0,10.0,,,7.0,,3.0,10.0,9.0,1.0,2.0,,51.0,260,7.0,0.6612903225806451,0.803921568627451,0.5299145299145299,0.625,0.5405405405405406,0.5254237288135594,0.6,0.5405405405405406,0.5547445255474452,0.6290322580645161,0.5930232558139535,0.00847457627118644,0.08547008547008547,0.14754098360655737,0.043478260869565216,,15.958549222797927,0.47058823529411764,0.07142857142857142,0.06666666666666667,0.1875,0.09090909090909091,0.08450704225352113,0.10909090909090909,0.16879795396419436,0.09610389610389611,0.09411764705882353,0.1111111111111111,0.07339449541284404,0.1,0.125,0.12643678160919541,0.22988505747126436,0.19863013698630136,0.04081632653061224,0.18181818181818182,0.043478260869565216,0.9,0.5169491525423728,0.5901639344262295,0.6923076923076923,0.6111111111111112,0.19491525423728814,0.391304347826087,0.4090909090909091,0.5555555555555556,0.2796610169491525,0.5151515151515151,0.5151515151515151,0.8235294117647058,,0.84,0.6190476190476191,0.15384615384615385,0.5405405405405406,0.5,,0.5254237288135594,0.47611991525423725,0.5463224999999999,0.4706432432432432,0.13740458015267176,0.13846153846153847,0.2565789473684211,0.3355263157894737,6.622222222222224,22.9,0.3084223013048636,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.00847457627118644,,,,,,,0.04,,,,,,,,,,,,,True
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,3549.0,59,-9,95,103,17,22.0,12.0,198,1.0,1.0,,,1.0,1.0,,1.0,1.0,4.0,2.0,1.0,2.0,6.0,2.0,,7.0,102.0,,,,,1.0,2.0,1.0,,5.0,2.0,2.0,,2.0,1.0,3.0,6.0,9.0,5.0,1.0,1.0,,2.0,24.0,1.0,2.0,,,3.0,,3,3.0,6,,1.0,1.0,,2.0,1.0,2.0,3.0,2.0,,,5.0,,,5.0,9.0,1.0,,,,,,,,,,,,,,,,,5.0,17,,0.5,0.5,0.3333333333333333,,0.5,0.4375,,0.8333333333333334,0.4375,,0.8333333333333334,0.25,0.16666666666666666,,1.0,,12.149532710280374,0.4,,,0.08333333333333333,0.06666666666666667,,0.08333333333333333,0.06,0.07142857142857142,,0.125,0.05263157894736842,0.1,,0.14285714285714285,0.11764705882352941,,,,,,0.125,1.0,1.0,,0.125,,,,0.5,0.25,0.25,1.0,0.25,,,,0.3333333333333333,1.0,0.3333333333333333,0.375,0.45037499999999997,,0.5054500000000001,,,,0.7142857142857143,14.033333333333331,24.799999999999997,0.17894736842105263,,,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,,1.0,,,,,,,0.5,,1.0,0.5,,,,,,,,0.5,0.5,,,,,,,,,,1.0,0.5,,,,True
