EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,FtPoints,PenaltyFtPoints,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGA,TwoPtAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffFTReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,AtRimAssists,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,LongMidRangeAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FG3APct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceFtPoints,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,LiveBallTurnoverPct,Corner3FGA,PenaltyCorner3FGA,BadPassTurnovers,NonShootingFoulsDrawn,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Corner3FGM,HeaveAttempts,LostBallSteals,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,RecoveredBlocks,ShortMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,Corner3Assists,Loose Ball Fouls,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,PenaltyCorner3FGM,PtsUnassisted3s,PenaltyCorner3Accuracy,BlockedCorner3
145,1610612757,Tracy Murray,Tracy Murray,145,POR,286.0,5,-1,11,10,11.0,10,1,21,1.0,1.0,11,1.0,1.0,1.0,11.0,8.333333333333334,1.0,0.3875,0.3875,13.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,50.0,1,1,3,3,3.0,3,1,6,,3.0,3,3.0,,,3.0,75.0,,0.6482,0.6482,,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,0.6415,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,1610612757,Ruben Boumtje-Boumtje,Ruben Boumtje-Boumtje,2257,POR,1498.0,25,-18,48,48,27.0,27,6,96,3.0,5.0,61,3.0,,,27.0,10.714285714285714,0.6,0.42728,0.4066666666666667,5.2,0.5625,,2.0,,,,1.0,1.0,4.0,,,,1.0,4.0,2.0,,,,,1.0,,4.0,1.0,1.0,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.3333333333333333,,0.5,,,,,0.4,,,,,,0.3333333333333333,,0.4,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.07692307692307693,0.0625,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,1610612757,Qyntel Woods,Qyntel Woods,2417,POR,733.0,12,-4,25,26,22.0,19,5,51,2.0,6.0,27,5.0,,,22.0,18.75,0.3333333333333333,0.4372833333333334,0.45152000000000003,9.766666666666667,0.88,1.0,2.0,,,1.0,2.0,2.0,4.0,,,,2.0,4.0,2.0,2.0,,,1.0,4.0,,4.0,0.5,0.5,0.3333333333333333,,0.4,0.3333333333333333,,0.4,0.3333333333333333,,0.4,,,,,0.3333333333333333,0.5,0.5,,,,0.4,0.5,0.3333333333333333,,,1.0,1.0,,,,,1.0,,2.0,2.0,3.0,1.0,2.0,,,,,,,,,0.2857142857142857,0.2222222222222222,,0.5,0.5,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,141.0,2,2,5,5,1.0,3,1,10,1.0,1.0,4,,,,1.0,16.666666666666668,1.0,0.2912,,9.2,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,0.5,0.3333333333333333,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1610612757,Jeff McInnis,Jeff McInnis,976,POR,1047.0,17,-15,32,32,17.0,20,2,64,3.0,6.0,42,2.0,,,17.0,25.0,0.42857142857142855,0.4486285714285714,0.5076666666666667,11.616666666666667,0.53125,1.0,1.0,,,1.0,1.0,4.0,8.0,,1.0,,1.0,2.0,2.0,6.0,,1.0,1.0,3.0,1.0,2.0,0.25,0.25,0.6666666666666666,,0.5,0.5714285714285714,,0.3333333333333333,0.5714285714285714,,0.3333333333333333,0.07142857142857142,0.0625,,0.3333333333333333,0.14285714285714285,1.0,1.0,,,,0.3333333333333333,1.0,0.2857142857142857,0.3154,,0.25,2.0,,,,,3.0,,6.0,1.0,2.0,1.0,2.0,,,,,,,,,0.14285714285714285,0.2222222222222222,,0.6666666666666666,0.6666666666666666,,,,2.0,3.0,,,,,,,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.14285714285714285,0.5,0.125,1.0,0.5,0.5,1.0,0.14285714285714285,0.3333333333333333,24.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,1610612757,Vladimir Stepania,Vladimir Stepania,1735,POR,552.0,9,-5,18,19,15.0,19,1,37,1.0,3.0,17,2.0,,,15.0,23.80952380952381,0.3333333333333333,0.3327,0.35555,11.733333333333334,0.8333333333333334,,1.0,,,,,1.0,3.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.375,0.5,0.5,0.1111111111111111,0.1,1.0,0.5,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,0.16666666666666666,0.125,,,,,0.25,0.25,1.0,1.0,1.0,,,,,,0.5,0.3333333333333333,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,502.0,8,-10,12,13,,1,1,25,,,23,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,1610612757,Matt Carroll,Matt Carroll,2679,POR,600.0,10,-8,21,22,16.0,15,4,43,,1.0,24,1.0,,,16.0,14.814814814814813,,0.463375,0.463375,14.2,0.7619047619047619,,,,,,,,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,0.5,,,1.0,,2.0,2.0,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,0.5,,,,,,,,,23.2,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,365.0,6,-8,14,14,10.0,11,1,28,1.0,4.0,17,3.0,,,10.0,33.333333333333336,0.25,0.465175,0.5112666666666666,8.95,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,,3.0,,,0.25,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.3,1.0,0.375,0.125,0.1111111111111111,1.0,,0.25,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,0.25,0.7046,0.6666666666666666,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,0.25,,,,,,,,0.2,0.2,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
