EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,Fg3aBlocked,Travels,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,BlockedCorner3,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,on,OffensiveGoaltends
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,74534.0,1242,32,2270,2293,591.0,786,303.0,4563,30.0,64.0,2.0,8.0,6.0,14.0,10.0,38.0,17.0,53.0,10.0,23.0,1.0,3.0,5.0,6.0,74.0,195.0,7.0,22.0,17.0,52.0,57.0,155,84.0,218.0,42.0,408.0,2282.0,4.0,15.0,8.0,25.0,6.0,38.0,8.0,31.0,22.0,58.0,22.0,104.0,20.0,94.0,213.0,39.0,3.0,192.0,74.0,7.0,133.0,53.0,186.0,35.0,18.0,55.0,13.0,65.0,425.0,3.0,11.0,30.0,69.0,2.0,101.0,14.0,115.0,3.0,61.0,35.0,26.0,40.0,15.0,30.0,21.0,1.0,10.0,1.0,61.0,2.0,17.0,43.0,101.0,2.0,1.0,60.0,2.0,1.0,17.0,1.0,12.0,13.0,1.0,1.0,4.0,6.0,3.0,14.0,7.0,2.0,104.0,591.0,20.0,0.17543859649122806,0.17543859649122806,0.8452380952380952,0.3853211009174312,0.32,0.3793103448275862,0.39069767441860465,0.36774193548387096,0.26666666666666666,0.25806451612903225,0.4906166219839142,0.4,0.4606741573033708,0.5087281795511222,0.4418604651162791,0.5,0.5844504021447721,0.04516129032258064,0.0625,0.05263157894736842,0.018867924528301886,17.6,0.6557377049180327,0.024691358024691357,0.08466257668711656,0.013301088270858524,0.11194029850746269,0.010309278350515464,0.09141274238227147,0.012522361359570662,0.0228310502283105,0.013043478260869565,0.007936507936507936,0.012552301255230125,0.07692307692307693,0.07792207792207792,0.09308510638297872,0.12135922330097088,0.08064516129032258,0.013761467889908258,0.5,0.17158176943699732,0.46875,0.5,0.26666666666666666,0.10187667560321716,0.2631578947368421,0.2777777777777778,0.14209115281501342,0.32075471698113206,0.3269230769230769,0.11764705882352941,0.06166219839142091,0.43478260869565216,0.43478260869565216,0.9,0.5227882037533512,0.37948717948717947,0.37948717948717947,0.8378378378378378,0.2,0.25,0.5,0.075,0.3333333333333333,1.0,0.55,0.3181818181818182,1.0,0.15730337078651685,0.42857142857142855,0.06741573033707865,0.8333333333333334,0.5842696629213483,0.3269230769230769,0.7560321715817694,0.3854166666666667,0.5128106756756757,0.513455,0.5123298850574713,0.04627249357326478,0.1,0.0045662100456621,0.09313725490196079,0.2549019607843137,8.423225806451612,25.182110091743116,0.260352422907489,,,,,,,,,,,,,,,True,
1885,1610612748,Lamar Odom,Lamar Odom,1885,MIA,68109.0,1135,-74,2089,2108,489.0,676,275.0,4197,75.0,144.0,19.0,34.0,18.0,33.0,47.0,123.0,17.0,52.0,3.0,8.0,1.0,2.0,,,20.0,72.0,1.0,4.0,4.0,21.0,139.0,319,23.0,80.0,121.0,468.0,2180.0,25.0,51.0,2.0,6.0,13.0,69.0,33.0,65.0,4.0,21.0,46.0,124.0,86.0,192.0,63.0,6.0,1.0,71.0,20.0,30.0,107.0,41.0,148.0,30.0,11.0,62.0,8.0,37.0,337.0,14.0,36.0,35.0,134.0,28.0,197.0,50.0,247.0,14.0,23.0,12.0,11.0,51.0,13.0,33.0,50.0,2.0,18.0,,101.0,8.0,26.0,47.0,105.0,5.0,22.0,164.0,12.0,,69.0,,19.0,26.0,,,17.0,,9.0,26.0,17.0,1.0,124.0,489.0,11.0,0.30935251798561153,0.344,0.9130434782608695,0.2875,0.3333333333333333,0.19047619047619047,0.2911392405063291,0.43573667711598746,0.49019607843137253,0.5076923076923077,0.4348370927318296,0.49122807017543857,0.45348837209302323,0.4926315789473684,0.5390625,0.543859649122807,0.20050125313283207,0.09404388714733543,0.1527777777777778,0.056910569105691054,0.019230769230769232,23.811492352211655,0.504950495049505,0.35,0.17748344370860927,0.04627249357326478,0.15765765765765766,0.05714285714285714,0.172978505629478,0.04887585532746823,0.05928853754940711,0.06521739130434782,0.020338983050847456,0.06030150753768844,0.13170731707317074,0.21338912133891214,0.18006430868167203,0.1437125748502994,0.2,0.0707070707070707,0.6538461538461539,0.3609022556390977,0.5208333333333334,0.6147540983606558,0.36,0.3082706766917293,0.3821138211382114,0.4051724137931034,0.13032581453634084,0.3269230769230769,0.3333333333333333,0.5294117647058824,0.020050125313283207,0.375,0.375,0.6666666666666666,0.18045112781954886,0.2777777777777778,0.28169014084507044,0.95,0.5964912280701754,0.5588235294117647,0.05263157894736842,0.03508771929824561,0.5,,0.07017543859649122,0.25,1.0,0.38372093023255816,0.5454545454545454,,,0.2441860465116279,0.19047619047619047,0.5614035087719298,0.28169014084507044,0.4748157430730477,0.4999936170212766,0.45715178571428555,0.1513157894736842,0.18351063829787234,,0.14743589743589744,0.26495726495726496,6.223824451410659,25.607499999999998,0.2340832934418382,28.0,1.0,3.0,1.0,1.0,0.0125,0.013888888888888888,0.043478260869565216,0.14893617021276595,,,,,,True,
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,1755.0,29,-3,49,51,12.0,14,9.0,100,1.0,4.0,,,,1.0,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,4.0,,,1.0,3.0,1.0,7,2.0,5.0,,8.0,50.0,,,,,,,,1.0,2.0,4.0,,6.0,,2.0,6.0,,,4.0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,3.0,5.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,6.0,12.0,1.0,,,1.0,0.4,,0.5,0.4,0.14285714285714285,,,0.3333333333333333,,0.6,0.3333333333333333,,0.6,0.4166666666666667,0.2857142857142857,0.25,0.3333333333333333,,21.666666666666668,,0.5,,,,0.16666666666666666,,0.038461538461538464,,,,0.16666666666666666,,,,,,,1.0,0.3333333333333333,0.25,0.3333333333333333,,0.25,,,,,,,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,,0.2,,0.2,1.0,0.6,0.3333333333333333,0.75,0.25,0.488975,,0.5237400000000001,,,,,0.75,2.9,24.72,0.24489795918367346,,,,,,,,,,,,,,,True,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,74012.0,1234,-15,2262,2275,553.0,729,287.0,4537,38.0,70.0,3.0,6.0,8.0,16.0,27.0,73.0,62.0,156.0,27.0,65.0,2.0,6.0,7.0,19.0,57.0,151.0,3.0,11.0,11.0,34.0,127.0,299,84.0,216.0,101.0,607.0,2310.0,12.0,29.0,5.0,17.0,6.0,45.0,25.0,66.0,18.0,53.0,38.0,142.0,136.0,118.0,237.0,15.0,,151.0,57.0,22.0,84.0,16.0,100.0,10.0,6.0,30.0,12.0,42.0,216.0,6.0,14.0,37.0,86.0,3.0,126.0,20.0,146.0,10.0,41.0,28.0,13.0,32.0,8.0,21.0,27.0,3.0,11.0,1.0,59.0,8.0,12.0,45.0,106.0,7.0,8.0,126.0,7.0,32.0,35.0,,16.0,21.0,2.0,1.0,10.0,4.0,7.0,23.0,14.0,,142.0,553.0,10.0,0.5354330708661418,0.5483870967741935,0.9404761904761905,0.3888888888888889,0.29411764705882354,0.33962264150943394,0.3888888888888889,0.42474916387959866,0.41379310344827586,0.3787878787878788,0.4912621359223301,0.42391304347826086,0.4369747899159664,0.5205724508050089,0.4479166666666667,0.4859154929577465,0.41941747572815535,0.07357859531772576,0.2,0.0958904109589041,0.00641025641025641,23.739899961523665,0.5423728813559322,0.03614457831325301,0.10424242424242425,0.0166073546856465,0.14566929133858267,0.023166023166023165,0.11399443929564411,0.018148820326678767,0.011764705882352941,0.021367521367521368,0.01694915254237288,0.024390243902439025,0.06696428571428571,0.07894736842105263,0.14925373134328357,0.13541666666666666,0.1774193548387097,0.03636363636363636,0.6086956521739131,0.13592233009708737,0.5428571428571428,0.6785714285714286,0.5526315789473685,0.141747572815534,0.3698630136986301,0.4090909090909091,0.3029126213592233,0.3974358974358974,0.4,0.6935483870967742,0.1262135922330097,0.4153846153846154,0.421875,0.9629629629629629,0.29320388349514565,0.37748344370860926,0.37748344370860926,0.9298245614035088,0.13043478260869565,0.5,,0.13043478260869565,0.3333333333333333,1.0,0.2391304347826087,0.2727272727272727,1.0,0.13445378151260504,0.5,0.15966386554621848,0.3684210526315789,0.2857142857142857,0.3235294117647059,0.5553398058252427,0.37748344370860926,0.4870058252427184,0.48125921052631565,0.48727899159663857,0.06445672191528545,0.10703363914373089,,0.07413509060955518,0.23393739703459637,12.148160535117052,24.51805555555556,0.24447391688771,6.0,1.0,3.0,,,0.004629629629629629,,0.018518518518518517,0.14814814814814814,1.0,0.015384615384615385,,,,True,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,107792.0,1797,-17,3299,3320,828.0,1064,448.0,6619,119.0,202.0,52.0,91.0,27.0,45.0,33.0,98.0,53.0,144.0,,1.0,,,,,,2.0,,,,2.0,205.0,444,,3.0,140.0,550.0,3363.0,64.0,117.0,,,35.0,163.0,44.0,94.0,,2.0,56.0,144.0,264.0,146.0,,,1.0,1.0,,58.0,30.0,21.0,51.0,17.0,4.0,13.0,4.0,13.0,123.0,45.0,141.0,60.0,200.0,24.0,284.0,189.0,473.0,9.0,33.0,22.0,11.0,40.0,7.0,20.0,34.0,2.0,20.0,,74.0,16.0,16.0,85.0,197.0,25.0,17.0,183.0,18.0,,84.0,,17.0,24.0,,,17.0,,7.0,24.0,11.0,2.0,144.0,828.0,31.0,0.6439024390243903,0.825,,,,,,0.4617117117117117,0.5470085470085471,0.46808510638297873,0.45861297539149887,0.5470085470085471,0.4583333333333333,0.5188679245283019,0.5948905109489051,0.5581395348837209,0.006711409395973154,0.13063063063063063,0.20297029702970298,0.15306122448979592,0.013888888888888888,15.748237137633847,0.5405405405405406,0.1951219512195122,0.16835016835016836,0.11270983213429256,0.15873015873015872,0.12,0.16602809706257982,0.11439114391143912,0.14634146341463414,0.10857142857142857,0.09210526315789473,0.11551155115511551,0.16149068322981366,0.15616438356164383,0.18163672654690619,0.16896551724137931,0.125,0.05027932960893855,0.4583333333333333,0.4519015659955257,0.5891089108910891,0.7391304347826086,0.5546218487394958,0.21923937360178972,0.336734693877551,0.39759036144578314,0.3221476510067114,0.3680555555555556,0.3732394366197183,0.9056603773584906,0.0022371364653243847,,,,0.0044742729306487695,,,,0.7777777777777778,0.5714285714285714,0.1346153846153846,,,,,,,0.46875,0.6,,,0.020833333333333332,,0.45861297539149887,,0.4711956278026907,0.5252639175257731,0.4739636842105263,0.16374269005847952,0.16470588235294117,,0.2963636363636364,0.26181818181818184,7.4234234234234275,39.233333333333334,0.25098514701424673,90.0,1.0,2.0,1.0,,0.3333333333333333,0.5,0.1388888888888889,0.5454545454545454,,,3.0,0.031578947368421054,,True,
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,43229.0,720,-8,1318,1331,404.0,496,203.0,2649,45.0,77.0,12.0,21.0,14.0,20.0,17.0,48.0,30.0,109.0,1.0,2.0,,,1.0,1.0,2.0,20.0,,2.0,,10.0,92.0,234,3.0,22.0,48.0,241.0,1341.0,19.0,40.0,,2.0,6.0,44.0,26.0,60.0,1.0,11.0,17.0,72.0,112.0,72.0,6.0,3.0,7.0,13.0,2.0,24.0,23.0,15.0,38.0,9.0,6.0,13.0,1.0,9.0,91.0,7.0,24.0,24.0,57.0,6.0,87.0,31.0,118.0,5.0,27.0,19.0,8.0,15.0,5.0,12.0,18.0,1.0,3.0,,33.0,4.0,9.0,32.0,65.0,2.0,9.0,64.0,7.0,1.0,26.0,,9.0,6.0,,,4.0,1.0,1.0,6.0,3.0,,72.0,404.0,7.0,0.6086956521739131,0.691358024691358,0.6666666666666666,0.13636363636363635,,0.09090909090909091,0.2,0.39316239316239315,0.475,0.43333333333333335,0.376953125,0.4523809523809524,0.3873239436619718,0.4242957746478873,0.4888888888888889,0.43902439024390244,0.0859375,0.10256410256410256,0.22077922077922077,0.125,0.009174311926605505,20.478036175710592,0.45454545454545453,0.13043478260869565,0.1165644171779141,0.045112781954887216,0.16783216783216784,0.04895104895104895,0.1281645569620253,0.045925925925925926,0.033783783783783786,0.06666666666666667,0.040160642570281124,0.06306306306306306,0.08571428571428572,0.15862068965517243,0.10784313725490197,0.1724137931034483,0.14814814814814814,0.03937007874015748,0.5,0.30078125,0.5844155844155844,0.75,0.5555555555555556,0.1875,0.3541666666666667,0.40476190476190477,0.42578125,0.27522935779816515,0.2777777777777778,0.7666666666666667,0.0078125,0.5,0.5,1.0,0.078125,0.1,0.10526315789473684,0.5,0.5,0.5714285714285714,0.16666666666666666,,,,0.047619047619047616,,,0.28169014084507044,0.7,0.014084507042253521,1.0,0.14084507042253522,,0.38671875,0.15384615384615385,0.4586518072289157,0.469539393939394,0.44312615384615384,0.09454545454545454,0.10276679841897234,,0.1825726141078838,0.2987551867219917,10.675641025641028,37.09090909090908,0.30652503793626706,22.0,1.0,,,1.0,0.045454545454545456,0.05,,0.47058823529411764,,,,,1.0,True,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,57922.0,965,47,1798,1806,399.0,477,242.0,3604,104.0,175.0,13.0,25.0,24.0,37.0,39.0,85.0,24.0,87.0,5.0,9.0,1.0,1.0,,,4.0,17.0,,1.0,,2.0,167.0,347,9.0,26.0,97.0,458.0,1807.0,18.0,36.0,1.0,2.0,6.0,45.0,41.0,78.0,,2.0,37.0,119.0,106.0,228.0,18.0,9.0,1.0,16.0,4.0,33.0,94.0,46.0,140.0,36.0,10.0,40.0,11.0,43.0,326.0,6.0,30.0,19.0,58.0,2.0,79.0,37.0,116.0,6.0,44.0,28.0,16.0,52.0,17.0,27.0,46.0,2.0,25.0,,98.0,3.0,14.0,30.0,71.0,5.0,13.0,130.0,15.0,1.0,59.0,,13.0,17.0,,,8.0,6.0,3.0,17.0,9.0,,119.0,399.0,10.0,0.31736526946107785,0.3375796178343949,0.6666666666666666,0.34615384615384615,0.5,,0.36,0.4812680115273775,0.5,0.5256410256410257,0.4839142091152815,0.5131578947368421,0.5125,0.5325581395348837,0.5357142857142857,0.5891089108910891,0.06970509383378017,0.09510086455331412,0.14285714285714285,0.08235294117647059,0.011494252873563218,25.263157894736842,0.5306122448979592,0.03278688524590164,0.08868501529051988,0.04451038575667656,0.09047619047619047,0.03125,0.08912037037037036,0.04157043879907621,0.07725321888412018,0.031746031746031744,0.023809523809523808,0.03225806451612903,0.06382978723404255,0.0730593607305936,0.1214574898785425,0.07975460122699386,0.1276595744680851,0.03821656050955414,0.5294117647058824,0.4691689008042895,0.5942857142857143,0.6933333333333334,0.40384615384615385,0.22788203753351208,0.4588235294117647,0.5,0.23324396782841822,0.27586206896551724,0.27906976744186046,0.25,0.024128686327077747,0.5555555555555556,0.5555555555555556,0.6,0.045576407506702415,0.23529411764705882,0.23529411764705882,0.75,0.6578947368421053,0.52,0.07692307692307693,0.02631578947368421,1.0,,0.02631578947368421,,,0.4625,0.6486486486486487,,,0.025,,0.5388739946380697,0.25,0.503051612903226,0.5080033333333334,0.48615312499999985,0.14148681055155876,0.15089514066496162,,0.0982532751091703,0.259825327510917,6.727377521613833,25.384615384615383,0.22191323692992213,20.0,,4.0,,,,,0.02702702702702703,0.1282051282051282,,,1.0,0.02,,True,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,10434.0,174,-14,306,312,91.0,97,42.0,618,5.0,7.0,1.0,3.0,,1.0,8.0,17.0,13.0,29.0,,,,,,,,,,,,,26.0,53,,,3.0,55.0,323.0,1.0,7.0,,,,2.0,8.0,17.0,,,1.0,17.0,32.0,20.0,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,4.0,7.0,8.0,13.0,2.0,23.0,12.0,35.0,2.0,3.0,3.0,,4.0,,1.0,9.0,1.0,3.0,1.0,13.0,1.0,1.0,15.0,26.0,4.0,4.0,6.0,,,2.0,,1.0,9.0,,,6.0,,3.0,9.0,5.0,,17.0,91.0,1.0,0.6153846153846154,0.6153846153846154,,,,,,0.49056603773584906,0.14285714285714285,0.47058823529411764,0.49056603773584906,0.14285714285714285,0.47058823529411764,0.49107142857142855,0.14285714285714285,0.4722222222222222,,0.018867924528301886,,,0.034482758620689655,19.220055710306408,0.3076923076923077,0.15384615384615385,0.11504424778761062,0.05511811023622047,0.22857142857142856,0.125,0.14189189189189189,0.06918238993710692,0.0625,0.10714285714285714,0.029850746268656716,0.16,0.1,0.10526315789473684,0.125,0.28,0.1,0.07692307692307693,0.5555555555555556,0.1320754716981132,0.7142857142857143,0.7142857142857143,1.0,0.32075471698113206,0.47058823529411764,0.47058823529411764,0.5471698113207547,0.4482758620689655,0.4642857142857143,0.6923076923076923,,,,,,,,,0.42857142857142855,0.3333333333333333,1.0,,,,,,,0.058823529411764705,,,,,,0.1320754716981132,,0.41442641509433964,0.48134285714285713,0.39244705882352937,0.03636363636363636,0.03636363636363636,,0.03636363636363636,0.3090909090909091,12.816981132075473,,0.2973856209150327,,,1.0,,1.0,,,,0.25,,,1.0,0.2,,True,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,22435.0,374,47,699,697,168.0,207,87.0,1396,14.0,18.0,1.0,1.0,5.0,7.0,5.0,12.0,28.0,57.0,14.0,25.0,,,6.0,7.0,14.0,40.0,,1.0,4.0,11.0,47.0,87,28.0,65.0,3.0,181.0,705.0,2.0,3.0,,1.0,,4.0,12.0,20.0,10.0,18.0,2.0,56.0,64.0,30.0,81.0,3.0,,40.0,14.0,3.0,10.0,3.0,13.0,2.0,1.0,8.0,1.0,1.0,29.0,,2.0,10.0,17.0,2.0,29.0,2.0,31.0,1.0,4.0,1.0,3.0,5.0,2.0,2.0,11.0,1.0,3.0,1.0,16.0,2.0,,20.0,38.0,,4.0,6.0,2.0,,3.0,,1.0,10.0,,,7.0,,3.0,10.0,6.0,,56.0,168.0,5.0,0.6808510638297872,0.6956521739130435,0.9642857142857143,0.4307692307692308,,0.5555555555555556,0.4307692307692308,0.5402298850574713,0.6666666666666666,0.6,0.5855263157894737,0.5,0.7105263157894737,0.5876623376623377,0.5,0.717948717948718,0.4276315789473684,0.034482758620689655,0.05555555555555555,0.08333333333333333,0.017543859649122806,21.27659574468085,0.3125,0.09523809523809523,0.06882591093117409,0.008368200836820083,0.10526315789473684,,0.07894736842105263,0.006060606060606061,0.029850746268656716,,,,0.045454545454545456,0.058823529411764705,0.08849557522123894,0.10666666666666667,0.1,0.013888888888888888,0.6,0.11842105263157894,0.7777777777777778,0.8235294117647058,0.7142857142857143,0.07894736842105263,0.4166666666666667,0.45454545454545453,0.375,0.49122807017543857,0.5,0.75,0.16447368421052633,0.56,0.56,0.9285714285714286,0.2631578947368421,0.35,0.35,1.0,0.25,1.0,,,,,0.25,,,0.18421052631578946,0.7142857142857143,0.18421052631578946,0.8571428571428571,0.2894736842105263,0.36363636363636365,0.5460526315789473,0.35,0.4927332236842104,0.4677875,0.5046315789473684,0.0196078431372549,0.03409090909090909,,0.022099447513812154,0.30939226519337015,13.531034482758624,24.26,0.24034334763948498,2.0,,,,,,,,0.2,,,,,,True,
2632,1610612748,Kirk Penney,Kirk Penney,2632,MIA,704.0,12,5,25,24,4.0,8,2.0,49,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,2,1.0,1.0,,3.0,21.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,,,1.0,,,,0.5,,,0.5,,,0.3333333333333333,,,,,14.814814814814813,1.0,,0.08333333333333333,,,,0.0625,,,,,,,,0.2,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.47456666666666664,,,,,,,,20.8,22.6,0.16,,,,,,,,,,,,,,,True,
