EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGM,Arc3Assists,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Arc3PctBlocked,on,HeaveMakes,BlockedCorner3,Clear Path Fouls
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,10032.0,167,4.0,302,301,114.0,91.0,33.0,603,6.0,6.0,1.0,1.0,1.0,1.0,1.0,23.0,11.0,20.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,18.0,49.0,4.0,14.0,18.0,66.0,292,1.0,6.0,1.0,1.0,1.0,6.0,4.0,15.0,1.0,4.0,11.0,22.0,18.0,18.0,12.0,2.0,6.0,1.0,2.0,12.0,2.0,14.0,2.0,7.0,4.0,1.0,30.0,2.0,2.0,10.0,3.0,15.0,2.0,17.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,1.0,9.0,1.0,7.0,7.0,15.0,1.0,1.0,20.0,3.0,5.0,3.0,22.0,114.0,2.0,0.5,0.5294117647058824,1.0,0.2857142857142857,1.0,0.25,0.2857142857142857,0.3673469387755102,0.16666666666666666,0.26666666666666666,0.38095238095238093,0.35714285714285715,0.2894736842105263,0.4507042253521127,0.35714285714285715,0.4375,0.2222222222222222,0.04081632653061224,0.08695652173913043,23.88059701492537,0.4444444444444444,0.16666666666666666,0.0847457627118644,0.019417475728155338,0.09090909090909091,0.08571428571428572,0.015037593984962405,0.05,0.02564102564102564,0.05405405405405406,0.16666666666666666,0.11764705882352941,0.027777777777777776,0.09523809523809523,1.0,1.0,0.5,0.36507936507936506,0.043478260869565216,0.047619047619047616,0.31746031746031744,0.55,0.55,0.5454545454545454,0.12698412698412698,0.375,0.375,1.0,0.09523809523809523,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.05263157894736842,1.0,0.15789473684210525,0.3333333333333333,0.05263157894736842,0.31746031746031744,0.16666666666666666,0.44258412698412697,0.4544333333333333,0.4224736842105263,0.07352941176470588,0.09259259259259259,0.09090909090909091,0.3333333333333333,11.54081632653061,23.692857142857147,0.37748344370860926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,9983.0,166,-91.0,298,305,89.0,111.0,36.0,603,1.0,5.0,,,,1.0,2.0,7.0,16.0,35.0,1.0,5.0,,,,,2.0,6.0,1.0,19.0,47.0,3.0,11.0,15.0,62.0,355,,,,,3.0,3.0,5.0,10.0,,1.0,8.0,18.0,22.0,16.0,6.0,,5.0,2.0,2.0,8.0,4.0,12.0,4.0,3.0,2.0,3.0,28.0,,,6.0,,6.0,1.0,7.0,,11.0,7.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,7.0,,4.0,8.0,15.0,,2.0,18.0,,4.0,4.0,18.0,89.0,2.0,0.5789473684210527,0.5789473684210527,0.6666666666666666,0.2727272727272727,,,0.3,0.40425531914893614,,0.5,0.4051724137931034,,0.45454545454545453,0.4696969696969697,1.5,0.6,0.1896551724137931,0.0425531914893617,0.14285714285714285,21.301775147928996,0.42857142857142855,,0.05405405405405406,,,0.044444444444444446,0.006578947368421052,,0.08571428571428572,0.030303030303030304,0.046511627906976744,,,0.08620689655172414,0.2,0.25,1.0,0.1206896551724138,0.2857142857142857,0.3333333333333333,0.603448275862069,0.45714285714285713,0.45714285714285713,0.625,0.08620689655172414,0.2,0.2,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.09090909090909091,,,,0.09090909090909091,0.27586206896551724,0.4,0.43609035087719294,,0.3879409090909091,0.08064516129032258,0.08,0.04838709677419355,0.2903225806451613,15.26808510638298,26.500000000000004,0.2986577181208054,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.03225806451612903,0.0625,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,37266.0,621,-34.0,1115,1125,302.0,356.0,146.0,2240,42.0,72.0,10.0,16.0,8.0,17.0,26.0,74.0,63.0,159.0,6.0,15.0,3.0,5.0,1.0,4.0,9.0,36.0,10.0,131.0,305.0,15.0,51.0,76.0,383.0,1102,20.0,37.0,3.0,8.0,7.0,56.0,28.0,65.0,4.0,14.0,37.0,105.0,100.0,162.0,42.0,20.0,36.0,9.0,14.0,56.0,21.0,77.0,17.0,26.0,5.0,25.0,175.0,23.0,8.0,45.0,2.0,55.0,27.0,82.0,10.0,19.0,13.0,6.0,29.0,8.0,16.0,28.0,13.0,4.0,57.0,7.0,14.0,23.0,49.0,1.0,9.0,96.0,11.0,30.0,13.0,105.0,302.0,6.0,0.3816793893129771,0.4132231404958678,0.9333333333333333,0.29411764705882354,0.375,0.2857142857142857,0.29411764705882354,0.42950819672131146,0.5405405405405406,0.4307692307692308,0.4311797752808989,0.5444444444444444,0.43037974683544306,0.4722921914357683,0.5714285714285714,0.5202020202020202,0.14325842696629212,0.04590163934426229,0.08108108108108109,35.3307392996109,0.5087719298245614,0.044444444444444446,0.09594882729211088,0.05054945054945055,0.09876543209876543,0.09636363636363636,0.04770318021201413,0.07377049180327869,0.0763888888888889,0.07692307692307693,0.12637362637362637,0.11475409836065574,0.05128205128205128,0.20224719101123595,0.5833333333333334,0.6461538461538462,0.21428571428571427,0.20786516853932585,0.35135135135135137,0.38235294117647056,0.44662921348314605,0.39622641509433965,0.3987341772151899,0.5238095238095238,0.042134831460674156,0.4,0.4,1.0,0.10112359550561797,0.25,0.25,0.8888888888888888,0.35555555555555557,0.625,0.1111111111111111,0.6,1.0,0.21518987341772153,0.47058823529411764,0.05063291139240506,0.25,0.12658227848101267,0.3455056179775281,0.25,0.44155407303370786,0.47167179487179495,0.4385626582278481,0.08072916666666667,0.09009009009009009,0.1462140992167102,0.2741514360313316,11.735409836065577,24.58039215686274,0.27085201793721975,3.0,,4.0,2.0,1.0,14.0,9.0,14.0,7.0,0.09722222222222222,0.036036036036036036,0.03636363636363636,0.5,0.0196078431372549,3.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.006289308176100629,0.08130081300813008,0.01904761904761905,0.03571428571428571,0.05,0.3076923076923077,0.2,0.06666666666666667,0.3,,,,,,,,,,,,,,True,,,
1960,1610612761,Milt Palacio,Milt Palacio,1960,TOR,72421.0,1207,-173.0,2147,2169,518.0,594.0,265.0,4316,60.0,132.0,3.0,11.0,18.0,28.0,6.0,37.0,34.0,103.0,3.0,12.0,1.0,3.0,2.0,9.0,1.0,14.0,10.0,100.0,272.0,4.0,26.0,45.0,257.0,2149,5.0,24.0,1.0,4.0,1.0,14.0,24.0,56.0,2.0,19.0,14.0,68.0,88.0,112.0,12.0,2.0,11.0,1.0,31.0,129.0,55.0,184.0,31.0,44.0,16.0,69.0,423.0,11.0,17.0,67.0,3.0,87.0,15.0,102.0,3.0,41.0,20.0,21.0,48.0,15.0,27.0,39.0,21.0,3.0,87.0,6.0,24.0,35.0,90.0,1.0,11.0,68.0,,35.0,3.0,68.0,518.0,12.0,0.44,0.4444444444444444,1.0,0.15384615384615385,0.25,0.10526315789473684,0.17391304347826086,0.36764705882352944,0.20833333333333334,0.42857142857142855,0.35570469798657717,0.23214285714285715,0.36,0.39176829268292684,0.2413793103448276,0.40963855421686746,0.087248322147651,0.11397058823529412,0.02702702702702703,16.959542296689825,0.5517241379310345,0.03409090909090909,0.07452725250278086,0.012850467289719626,0.11724137931034483,0.08045977011494253,0.013940520446096654,0.014150943396226415,0.05904059040590406,0.05755395683453238,0.1,0.08849557522123894,0.02,0.4429530201342282,0.45454545454545453,0.5825242718446602,0.4166666666666667,0.12416107382550336,0.16216216216216217,0.16666666666666666,0.34563758389261745,0.3300970873786408,0.3333333333333333,0.47058823529411764,0.040268456375838924,0.25,0.25,1.0,0.04697986577181208,0.07142857142857142,0.07142857142857142,1.0,0.39285714285714285,0.2727272727272727,0.10714285714285714,0.3333333333333333,1.0,0.37333333333333335,0.6428571428571429,0.12,0.2222222222222222,0.13333333333333333,0.5302013422818792,0.09090909090909091,0.4917255102040815,0.4879173913043478,0.46790972222222216,0.1076923076923077,0.11705685618729098,0.054474708171206226,0.26459143968871596,8.075000000000003,27.603846153846153,0.24126688402421984,,3.0,4.0,8.0,,10.0,5.0,11.0,8.0,0.2196969696969697,0.01818181818181818,0.02654867256637168,0.7272727272727273,,1.0,,24.0,2.0,,2.0,,,,1.0,0.009708737864077669,0.008438818565400843,0.014742014742014743,0.009345794392523364,0.21875,0.5,0.6666666666666666,0.03571428571428571,,2.0,1.0,1.0,3.0,,,,,,,,,,True,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,41049.0,684,-75.0,1217,1222,258.0,334.0,146.0,2439,15.0,35.0,,3.0,3.0,8.0,5.0,13.0,20.0,45.0,27.0,66.0,2.0,5.0,11.0,18.0,10.0,46.0,11.0,40.0,93.0,37.0,112.0,27.0,218.0,1192,,8.0,3.0,8.0,2.0,11.0,10.0,18.0,11.0,29.0,10.0,63.0,56.0,24.0,105.0,,42.0,10.0,6.0,31.0,4.0,35.0,2.0,14.0,4.0,13.0,74.0,8.0,12.0,60.0,6.0,78.0,10.0,88.0,1.0,26.0,15.0,11.0,10.0,2.0,6.0,11.0,4.0,3.0,21.0,5.0,3.0,19.0,64.0,3.0,2.0,33.0,2.0,8.0,3.0,63.0,258.0,12.0,0.7,0.7,0.9459459459459459,0.33035714285714285,0.375,0.3793103448275862,0.3425925925925926,0.43010752688172044,,0.5555555555555556,0.4658536585365854,0.28125,0.5638297872340425,0.49770642201834864,0.3235294117647059,0.6057692307692307,0.5463414634146342,0.06451612903225806,,17.208966015907446,0.47619047619047616,0.13333333333333333,0.11560693641618497,0.017094017094017096,0.15789473684210525,0.12100840336134454,0.0165016501650165,0.017391304347826087,0.11180124223602485,0.10344827586206896,0.13043478260869565,0.14516129032258066,0.008928571428571428,0.17073170731707318,0.42857142857142855,0.5172413793103449,0.8,0.06341463414634146,0.38461538461538464,0.38461538461538464,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.7,0.32195121951219513,0.4090909090909091,0.4090909090909091,1.0,0.22439024390243903,0.21739130434782608,0.21739130434782608,0.8,0.1875,,0.3125,0.4,1.0,0.1702127659574468,0.375,0.3829787234042553,0.6111111111111112,0.23404255319148937,0.7170731707317073,0.23809523809523808,0.5108400497512438,0.46773333333333333,0.4973318181818182,0.05581395348837209,0.08,0.05045871559633028,0.2889908256880734,10.495698924731181,24.868750000000002,0.21199671322925226,6.0,4.0,2.0,1.0,4.0,6.0,4.0,6.0,5.0,0.17142857142857143,0.014492753623188406,0.014705882352941176,0.8333333333333334,0.034782608695652174,3.0,,2.0,,1.0,2.0,,,,,,0.007142857142857143,0.023474178403755867,0.014285714285714285,0.21428571428571427,0.4,,0.1875,,2.0,,,,1.0,0.3333333333333333,,,,,,,,True,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,47727.0,795,-115.0,1414,1421,303.0,320.0,165.0,2835,46.0,67.0,7.0,12.0,13.0,13.0,25.0,68.0,30.0,78.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,101.0,213.0,3.0,3.0,61.0,272.0,1428,12.0,20.0,2.0,2.0,13.0,43.0,28.0,43.0,1.0,1.0,24.0,83.0,132.0,70.0,9.0,12.0,2.0,2.0,15.0,18.0,6.0,24.0,3.0,7.0,4.0,7.0,54.0,39.0,7.0,79.0,10.0,96.0,53.0,149.0,1.0,17.0,9.0,8.0,26.0,,12.0,14.0,14.0,3.0,40.0,1.0,13.0,25.0,55.0,2.0,6.0,82.0,,36.0,8.0,83.0,303.0,6.0,0.6534653465346535,0.6947368421052632,1.0,1.0,1.0,1.0,1.0,0.47417840375586856,0.6,0.6511627906976745,0.48842592592592593,0.6818181818181818,0.6704545454545454,0.5354330708661418,0.7166666666666667,0.7155172413793104,0.013888888888888888,0.07042253521126761,0.058823529411764705,18.386491557223263,0.65,0.23255813953488372,0.13344594594594594,0.0712979890310786,0.07954545454545454,0.1264705882352941,0.07636887608069164,0.08527131782945736,0.11229946524064172,0.1588235294117647,0.13191489361702127,0.06944444444444445,0.010526315789473684,0.3101851851851852,0.6865671641791045,0.8070175438596491,0.6086956521739131,0.3148148148148148,0.36764705882352944,0.390625,0.3611111111111111,0.38461538461538464,0.38961038961038963,0.7,0.004629629629629629,1.0,1.0,1.0,0.009259259259259259,1.0,1.0,1.0,0.5454545454545454,0.5833333333333334,,,,0.29545454545454547,1.0,0.022727272727272728,1.0,,0.32407407407407407,1.0,0.438169212962963,0.4956409090909091,0.42032386363636365,0.14634146341463414,0.14814814814814814,0.15808823529411764,0.30514705882352944,9.468544600938966,24.566666666666666,0.21428571428571427,,,14.0,6.0,,31.0,21.0,32.0,19.0,0.14925373134328357,0.09523809523809523,0.07792207792207792,0.59375,,2.0,,3.0,1.0,,9.0,3.0,,1.0,1.0,0.01282051282051282,0.051094890510948905,0.07473309608540925,0.11428571428571428,0.125,0.68,0.14285714285714285,0.09090909090909091,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,True,,,
923,1610612761,Donyell Marshall,Donyell Marshall,923,TOR,34352.0,573,-100.0,1032,1033,251.0,265.0,123.0,2065,40.0,67.0,17.0,32.0,7.0,17.0,13.0,31.0,18.0,46.0,17.0,37.0,1.0,3.0,3.0,8.0,8.0,29.0,10.0,71.0,144.0,25.0,66.0,31.0,248.0,1064,19.0,35.0,1.0,3.0,6.0,47.0,10.0,30.0,5.0,18.0,16.0,51.0,88.0,54.0,75.0,28.0,28.0,8.0,3.0,13.0,4.0,17.0,2.0,6.0,,7.0,38.0,38.0,18.0,76.0,20.0,114.0,48.0,162.0,7.0,11.0,7.0,4.0,16.0,,8.0,4.0,8.0,,20.0,4.0,5.0,28.0,49.0,3.0,4.0,40.0,1.0,13.0,5.0,51.0,251.0,3.0,0.6197183098591549,0.7719298245614035,1.0,0.3787878787878788,0.3333333333333333,0.2777777777777778,0.38461538461538464,0.4930555555555556,0.5428571428571428,0.3333333333333333,0.5166666666666667,0.5394736842105263,0.3645833333333333,0.5393013100436681,0.573170731707317,0.43859649122807015,0.3142857142857143,0.020833333333333332,,21.373390557939913,0.8,0.4166666666666667,0.18357487922705315,0.09476309226932668,0.2535211267605634,0.19381443298969073,0.08829174664107485,0.10101010101010101,0.14285714285714285,0.1746031746031746,0.22580645161290322,0.26785714285714285,0.06481481481481481,0.319047619047619,0.5970149253731343,0.625,0.55,0.14761904761904762,0.41935483870967744,0.41935483870967744,0.21904761904761905,0.391304347826087,0.391304347826087,0.7777777777777778,0.1761904761904762,0.4594594594594595,0.4722222222222222,1.0,0.1380952380952381,0.27586206896551724,0.27586206896551724,1.0,0.8421052631578947,0.53125,0.07894736842105263,0.3333333333333333,1.0,0.3541666666666667,0.4117647058823529,0.16666666666666666,0.375,0.20833333333333334,0.6333333333333333,0.2857142857142857,0.5072880382775119,0.5747758620689656,0.4991255319148936,0.0625,0.08280254777070063,0.18951612903225806,0.2056451612903226,7.957638888888888,24.286363636363635,0.24321705426356588,,1.0,8.0,,1.0,17.0,12.0,18.0,9.0,0.04477611940298507,0.06666666666666667,0.06060606060606061,0.5,0.014925373134328358,,2.0,2.0,,,4.0,1.0,,,,,0.16964285714285715,0.04736842105263158,0.07407407407407407,0.2,0.6153846153846154,0.17647058823529413,,0.2,,1.0,1.0,1.0,,,,1.0,2.0,0.015151515151515152,0.02702702702702703,0.08,,True,,,
2437,1610612761,Lonny Baxter,Lonny Baxter,2437,TOR,7871.0,131,-6.0,231,238,63.0,67.0,28.0,469,8.0,17.0,3.0,8.0,2.0,4.0,3.0,9.0,2.0,10.0,,,,,,,,1.0,1.0,13.0,36.0,,1.0,7.0,33.0,223,4.0,10.0,,,,8.0,3.0,5.0,,1.0,5.0,11.0,16.0,10.0,,6.0,1.0,,4.0,1.0,1.0,2.0,1.0,,,1.0,5.0,10.0,1.0,16.0,2.0,19.0,11.0,30.0,1.0,2.0,1.0,1.0,2.0,1.0,,4.0,2.0,,6.0,1.0,3.0,14.0,20.0,2.0,1.0,13.0,,6.0,2.0,11.0,63.0,2.0,0.6153846153846154,0.8,,,,,,0.3611111111111111,0.4,0.6,0.35135135135135137,0.4,0.5,0.39285714285714285,0.4,0.55,0.02702702702702703,0.1111111111111111,,18.18181818181818,0.3333333333333333,0.13333333333333333,0.16842105263157894,0.09900990099009901,0.07692307692307693,0.1574074074074074,0.09649122807017543,0.07142857142857142,0.14814814814814814,0.2222222222222222,0.14634146341463414,0.1,0.05,0.4594594594594595,0.47058823529411764,0.6153846153846154,0.5,0.24324324324324326,0.3333333333333333,0.3333333333333333,0.2702702702702703,0.2,0.2,1.0,,,,,0.02702702702702703,,,,0.8,0.375,,,,0.6666666666666666,0.5,,,0.16666666666666666,0.4864864864864865,,0.4583094594594595,0.5235888888888889,0.4642916666666666,0.15,0.15384615384615385,0.24242424242424243,0.3333333333333333,6.472222222222221,25.0,0.2727272727272727,,,1.0,3.0,,5.0,2.0,5.0,2.0,0.23529411764705882,0.07692307692307693,,0.4,,,,,1.0,,3.0,2.0,,1.0,1.0,,0.1875,0.04878048780487805,0.1111111111111111,,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,
688,1610612761,Michael Curry,Michael Curry,688,TOR,20323.0,339,-80.0,587,606,125.0,142.0,71.0,1193,5.0,13.0,,3.0,,,2.0,7.0,12.0,33.0,1.0,3.0,,,,1.0,,,,19.0,53.0,1.0,3.0,16.0,57.0,594,,5.0,,,,,1.0,3.0,,1.0,5.0,7.0,26.0,12.0,3.0,,,,6.0,11.0,2.0,13.0,,4.0,3.0,4.0,28.0,2.0,3.0,9.0,2.0,14.0,3.0,17.0,,6.0,3.0,3.0,5.0,4.0,3.0,11.0,2.0,,16.0,3.0,5.0,24.0,51.0,1.0,6.0,19.0,,7.0,3.0,7.0,125.0,4.0,0.6842105263157895,0.6842105263157895,1.0,0.3333333333333333,,,0.3333333333333333,0.3584905660377358,,0.3333333333333333,0.36607142857142855,,0.25,0.43846153846153846,,0.5,0.05357142857142857,0.11320754716981132,0.2857142857142857,12.162162162162161,0.3125,0.08,0.03333333333333333,0.008097165991902834,0.06521739130434782,0.0379746835443038,0.010309278350515464,,0.03488372093023256,0.0375,0.028846153846153848,0.05555555555555555,,0.23214285714285715,0.38461538461538464,0.5555555555555556,0.8,0.125,0.2857142857142857,0.4,0.5892857142857143,0.36363636363636365,0.36363636363636365,0.75,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6,,,,,,,0.25,,,0.2857142857142857,,0.4338633928571428,0.4151,0.410325,0.11290322580645161,0.11864406779661017,,0.12280701754385964,12.39245283018868,22.8,0.21294718909710392,,,1.0,1.0,,2.0,2.0,2.0,1.0,0.3076923076923077,0.022727272727272728,0.05,0.5,,,,2.0,1.0,,,,,,,,0.015384615384615385,0.008403361344537815,,0.1,,,,,,,,,,,,,,,,,,True,,,
2040,1610612761,Jerome Moiso,Jerome Moiso,2040,TOR,10246.0,171,-1.0,296,291,70.0,107.0,40.0,587,9.0,14.0,4.0,6.0,3.0,4.0,9.0,17.0,,6.0,,,,,,,,,,18.0,37.0,,,9.0,45.0,260,6.0,8.0,,,4.0,16.0,5.0,10.0,,,5.0,15.0,14.0,22.0,,10.0,,,3.0,2.0,2.0,4.0,2.0,1.0,1.0,,10.0,13.0,3.0,23.0,4.0,30.0,18.0,48.0,2.0,6.0,4.0,2.0,4.0,,1.0,5.0,3.0,3.0,9.0,2.0,3.0,9.0,16.0,,1.0,18.0,,8.0,2.0,15.0,70.0,1.0,0.3888888888888889,0.5384615384615384,,,,,,0.4864864864864865,0.75,0.5,0.4864864864864865,0.75,0.5,0.4891304347826087,0.8,0.5357142857142857,,0.08108108108108109,0.11764705882352941,16.224188790560472,0.4444444444444444,0.3333333333333333,0.18699186991869918,0.11206896551724138,0.1,0.16993464052287582,0.11538461538461539,0.11764705882352941,0.3333333333333333,0.2,0.09803921568627451,0.08333333333333333,0.13333333333333333,0.3783783783783784,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.4594594594594595,0.5294117647058824,0.6,0.16216216216216217,,,,,,,,,,,,0.75,0.6666666666666666,,,,0.4,0.75,,,,0.3783783783783784,,0.4242189189189189,0.5132000000000001,0.42934,0.18181818181818182,0.18181818181818182,0.35555555555555557,0.3333333333333333,6.521621621621622,,0.23648648648648649,,,5.0,1.0,,5.0,2.0,5.0,1.0,0.07142857142857142,0.125,0.09090909090909091,0.2,,,,,,,3.0,,,,,,0.22727272727272727,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.4444444444444444,,,,1.0,,,,,,,,,,,,,True,,,
