EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,BlockedArc3,on,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked
1088,1610612738,Chucky Atkins,Chucky Atkins,1088,BOS,2353.0,39,-11,77,81,36,35,12,158,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2,4,2.0,4.0,2.0,12,84,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,4.0,6.0,3.0,1.0,5.0,2.0,7.0,2.0,2.0,3.0,16.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,2.0,6.0,4.0,3.0,2.0,1.0,5.0,36,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.625,0.75,0.375,0.6666666666666666,0.75,0.5,0.5,16.853932584269664,1.0,0.038461538461538464,0.07692307692307693,0.1111111111111111,0.05128205128205128,0.02857142857142857,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.125,0.375,0.6666666666666666,0.6666666666666666,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.75,0.3333333333333333,0.5,0.3333333333333333,0.4687812499999999,0.491775,0.481375,0.25,0.4166666666666667,17.125,24.15,0.4675324675324675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,8140.0,136,-46,267,272,108,118,29,539,10.0,4.0,8.0,,,,,,,,,22,38,,,9.0,53,292,6.0,,,11.0,11.0,,,5.0,17.0,8.0,,,,3.0,1.0,4.0,1.0,3.0,,9.0,2.0,2.0,14.0,19.0,12.0,31.0,5.0,4.0,1.0,3.0,1.0,2.0,6.0,1.0,20.0,10.0,1.0,17.0,108,5.0,,,,,,0.5789473684210527,0.5789473684210527,0.6666666666666666,0.5454545454545454,0.6162790697674418,0.6875,0.6071428571428571,,16.610169491525422,0.5,0.1590909090909091,0.047619047619047616,0.08695652173913043,0.12307692307692308,0.09917355371900827,,0.15789473684210525,0.034482758620689655,0.2631578947368421,0.21052631578947367,0.5,0.5,,,,,,,,,,,,,,0.5263157894736842,,0.47800526315789477,0.57046,0.4623090909090909,0.20754716981132076,0.32075471698113206,6.45,,0.4044943820224719,12.0,20.0,3.0,5.0,5.0,7.0,6.0,4.0,3.0,6.0,36.0,6.0,3.0,10.0,3.0,1.0,2.0,3.0,1.0,10.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,0.8181818181818182,0.9473684210526315,0.6666666666666666,0.5454545454545454,0.07894736842105263,0.15,0.3333333333333333,0.10204081632653061,0.15151515151515152,0.125,0.04878048780487805,0.10526315789473684,0.14285714285714285,0.1724137931034483,0.07692307692307693,0.08333333333333333,0.6666666666666666,0.5263157894736842,0.6,0.7058823529411765,0.75,0.6,0.6,0.8333333333333334,1.0,0.8333333333333334,0.6,0.6363636363636364,0.7142857142857143,0.09523809523809523,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,11083.0,185,-49,354,355,144,146,49,709,16.0,7.0,27.0,,,6.0,19.0,,3.0,3.0,8.0,20,61,6.0,19.0,35.0,93,370,6.0,,3.0,7.0,13.0,3.0,8.0,23.0,40.0,14.0,12.0,18.0,6.0,20.0,7.0,27.0,6.0,5.0,8.0,61.0,,2.0,22.0,26.0,5.0,31.0,7.0,5.0,2.0,17.0,11.0,6.0,25.0,12.0,12.0,41.0,8.0,40.0,144,1.0,0.6666666666666666,0.3157894736842105,,0.375,0.3333333333333333,0.32786885245901637,0.3625,0.2222222222222222,0.40476190476190477,0.4639175257731959,0.35,0.5909090909090909,0.2375,29.39759036144578,0.68,0.16176470588235295,0.04081632653061224,,0.12972972972972974,0.02717391304347826,,0.1,0.034482758620689655,0.2,0.3375,0.25925925925925924,0.25925925925925924,,,,,0.2375,0.3157894736842105,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,0.38095238095238093,0.375,0.4625,0.3333333333333333,0.46847151898734163,0.5166937500000001,0.4735975,0.07526881720430108,0.43010752688172044,10.916393442622947,26.442105263157895,0.4067796610169492,7.0,18.0,2.0,4.0,3.0,5.0,6.0,2.0,3.0,4.0,26.0,2.0,3.0,5.0,2.0,,3.0,8.0,1.0,4.0,1.0,2.0,9.0,2.0,2.0,,2.0,2.0,0.65,0.6842105263157895,0.3333333333333333,0.3076923076923077,0.04918032786885246,0.1111111111111111,0.15384615384615385,0.0364963503649635,0.021739130434782608,0.03333333333333333,0.04918032786885246,,0.1875,0.21052631578947367,0.05,,1.0,0.225,0.3888888888888889,0.4375,0.5714285714285714,0.375,0.4,0.6666666666666666,0.7142857142857143,0.4444444444444444,0.5,0.23809523809523808,0.6,0.11235955056179775,0.13043478260869565,6.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,0.05263157894736842,0.0625,0.05263157894736842,0.05,,,,,,,,,,,,,,,,,,,,,,True,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,11366.0,189,-14,366,365,163,150,45,731,7.0,12.0,37.0,2.0,2.0,4.0,11.0,,1.0,3.0,5.0,33,71,6.0,13.0,13.0,97,360,5.0,,1.0,2.0,33.0,3.0,5.0,5.0,42.0,34.0,18.0,11.0,4.0,17.0,3.0,20.0,2.0,9.0,6.0,43.0,,7.0,9.0,17.0,2.0,19.0,5.0,4.0,1.0,9.0,5.0,4.0,15.0,5.0,9.0,20.0,3.0,42.0,163,1.0,1.0,0.46153846153846156,,0.6,0.46153846153846156,0.4647887323943662,0.5,0.16666666666666666,0.4868421052631579,0.510752688172043,0.16666666666666666,0.4880952380952381,0.15476190476190477,25.899280575539567,0.6,0.07258064516129033,0.125,,0.08888888888888889,0.006329113924050633,,0.08888888888888889,0.15151515151515152,0.08333333333333333,0.44047619047619047,0.32432432432432434,0.32432432432432434,0.023809523809523808,1.0,1.0,1.0,0.13095238095238096,0.36363636363636365,0.36363636363636365,1.0,0.16666666666666666,,,0.13157894736842105,0.6,0.47619047619047616,0.36363636363636365,0.509564880952381,0.4204,0.4838263157894737,0.020618556701030927,0.4329896907216495,10.776056338028166,24.530769230769238,0.4453551912568306,16.0,27.0,,1.0,7.0,11.0,5.0,1.0,,14.0,32.0,,4.0,1.0,1.0,,2.0,6.0,,3.0,,3.0,6.0,1.0,1.0,,1.0,1.0,0.48484848484848486,0.48484848484848486,0.2,0.42424242424242425,0.056338028169014086,0.14814814814814814,0.08333333333333333,0.00819672131147541,,,0.015873015873015872,,0.02631578947368421,0.0975609756097561,0.08695652173913043,,1.0,0.32142857142857145,0.5925925925925926,0.6956521739130435,0.5625,0.7142857142857143,0.7142857142857143,0.4,0.4166666666666667,0.16666666666666666,,0.2894736842105263,0.6363636363636364,0.06666666666666667,0.07792207792207792,,,,1.0,2.0,1.0,,2.0,,,,,,,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,True,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,22269.0,371,-55,722,731,323,287,101,1453,9.0,6.0,23.0,4.0,14.0,9.0,30.0,1.0,2.0,4.0,13.0,20,52,13.0,44.0,14.0,93,745,13.0,2.0,4.0,21.0,32.0,7.0,20.0,6.0,51.0,16.0,39.0,29.0,9.0,9.0,5.0,14.0,4.0,6.0,,33.0,7.0,4.0,34.0,44.0,24.0,68.0,12.0,10.0,2.0,12.0,4.0,8.0,19.0,10.0,48.0,23.0,,51.0,323,7.0,1.0,0.29545454545454547,0.5,0.35,0.3023255813953488,0.38461538461538464,0.4114583333333333,0.5294117647058824,0.4326923076923077,0.43457943925233644,0.5526315789473685,0.4473684210526316,0.4583333333333333,15.07177033492823,0.631578947368421,0.13709677419354838,0.0449438202247191,0.08235294117647059,0.11275964391691394,0.06051873198847262,0.11764705882352941,0.08490566037735849,0.07272727272727272,0.09375,0.23958333333333334,0.2608695652173913,0.2608695652173913,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,0.3125,0.3,0.3103448275862069,1.0,0.11764705882352941,0.5,1.0,0.25,0.3076923076923077,0.6666666666666666,0.3103448275862069,0.5104842105263158,0.5417035714285714,0.5078725490196079,0.22580645161290322,0.5483870967741935,9.871153846153847,25.102272727272727,0.4473684210526316,9.0,20.0,5.0,9.0,6.0,14.0,5.0,6.0,3.0,12.0,24.0,10.0,3.0,14.0,6.0,4.0,2.0,7.0,1.0,22.0,4.0,3.0,10.0,8.0,5.0,1.0,9.0,4.0,0.6,0.8,0.46153846153846156,0.375,0.057692307692307696,0.15,0.21428571428571427,0.05343511450381679,0.034482758620689655,0.06557377049180328,0.06140350877192982,0.07352941176470588,0.1643835616438356,0.18840579710144928,,0.07017543859649122,0.4444444444444444,0.20833333333333334,0.45,0.5294117647058824,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.6,1.0,0.5294117647058824,0.5555555555555556,0.2692307692307692,0.42857142857142855,0.102803738317757,0.16129032258064516,,1.0,1.0,1.0,3.0,,,,1.0,,0.022727272727272728,,0.03333333333333333,0.022222222222222223,3.0,,0.10344827586206896,1.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,0.11764705882352941,0.5,1.0,0.1346153846153846,0.42857142857142855,,,,,,True,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,9423.0,157,-41,309,314,144,126,45,623,8.0,3.0,12.0,1.0,2.0,2.0,6.0,,,1.0,3.0,14,37,3.0,8.0,18.0,55,326,9.0,,,8.0,19.0,1.0,3.0,9.0,26.0,18.0,9.0,6.0,2.0,5.0,6.0,11.0,3.0,1.0,1.0,28.0,2.0,1.0,13.0,15.0,8.0,23.0,6.0,2.0,4.0,8.0,5.0,3.0,11.0,3.0,5.0,23.0,2.0,26.0,144,1.0,1.0,0.375,,0.3333333333333333,0.375,0.3783783783783784,0.4111111111111111,0.4444444444444444,0.38636363636363635,0.4818181818181818,0.4444444444444444,0.48148148148148145,0.17777777777777778,18.75,0.7272727272727273,0.12745098039215685,0.037037037037037035,0.05128205128205128,0.10852713178294573,0.05555555555555555,,0.1956521739130435,0.0625,0.17777777777777778,0.26666666666666666,0.25,0.25,0.044444444444444446,0.5,0.5,1.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.13636363636363635,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5144822222222223,0.5418888888888889,0.5228568181818182,0.14545454545454545,0.4727272727272727,8.25135135135135,24.550000000000004,0.46601941747572817,10.0,17.0,3.0,6.0,6.0,10.0,1.0,4.0,,7.0,10.0,2.0,4.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,,,9.0,1.0,1.0,,1.0,1.0,0.35714285714285715,0.38461538461538464,0.4444444444444444,0.3684210526315789,0.10810810810810811,0.17647058823529413,0.07692307692307693,0.05714285714285714,0.02631578947368421,0.06896551724137931,0.07894736842105263,0.06451612903225806,,0.12903225806451613,,0.08333333333333333,1.0,0.37777777777777777,0.5882352941176471,0.7142857142857143,0.3,0.125,0.14285714285714285,,0.6666666666666666,0.6666666666666666,0.5,0.45454545454545453,0.6,0.16981132075471697,0.2,,,,3.0,3.0,,1.0,2.0,,,,0.125,,,,,,,,,,1.0,,,,,,,,,1.0,0.6666666666666666,,,,True,,,
2599,1610612738,Brandon Hunter,Brandon Hunter,2599,BOS,3934.0,66,31,134,139,80,58,23,273,7.0,1.0,4.0,,,,,,,,,8,19,,,5.0,21,111,4.0,,,8.0,12.0,,,5.0,21.0,10.0,,,,3.0,1.0,4.0,1.0,3.0,,9.0,,3.0,8.0,12.0,8.0,20.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,9.0,,21.0,80,,,,,,,0.42105263157894735,0.42105263157894735,0.5,0.6666666666666666,0.45652173913043476,0.6666666666666666,0.7,,16.455696202531644,0.6666666666666666,0.17777777777777778,0.23076923076923078,,0.1896551724137931,0.12307692307692308,,0.043478260869565216,0.25,0.3684210526315789,0.21052631578947367,0.25,0.25,,,,,,,,,,,,,,0.42105263157894735,,0.4668368421052631,0.5443,0.4789666666666667,0.38095238095238093,1.0,6.157894736842105,,0.5970149253731343,6.0,8.0,2.0,2.0,6.0,6.0,1.0,2.0,4.0,8.0,6.0,4.0,,8.0,1.0,1.0,1.0,1.0,,5.0,,,5.0,,,,,,0.375,0.5,0.5,0.6666666666666666,,,0.16666666666666666,0.15384615384615385,,0.13333333333333333,0.23076923076923078,,0.3333333333333333,0.3076923076923077,0.2,0.09090909090909091,,0.42105263157894735,0.75,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,1.0,0.5,1.0,0.5,1.0,0.21739130434782608,0.21739130434782608,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,13371.0,223,10,447,448,217,181,54,895,8.0,6.0,23.0,,,8.0,16.0,1.0,3.0,3.0,8.0,26,62,8.0,16.0,20.0,96,421,1.0,1.0,3.0,3.0,25.0,3.0,8.0,14.0,45.0,38.0,18.0,16.0,8.0,24.0,7.0,31.0,6.0,13.0,9.0,69.0,,6.0,12.0,22.0,1.0,23.0,17.0,6.0,11.0,10.0,4.0,6.0,22.0,6.0,21.0,27.0,5.0,45.0,217,2.0,0.75,0.5,0.3333333333333333,0.375,0.5,0.41935483870967744,0.48717948717948717,0.375,0.4696969696969697,0.5333333333333333,0.375,0.5357142857142857,0.20512820512820512,22.134387351778656,0.45454545454545453,0.07894736842105263,0.10344827586206896,,0.08571428571428572,0.005208333333333333,,0.08955223880597014,0.1388888888888889,0.10256410256410256,0.2948717948717949,0.2608695652173913,0.2727272727272727,,,,,0.20512820512820512,0.5,0.5,0.75,0.75,0.3333333333333333,1.0,0.24242424242424243,0.375,0.6025641025641025,0.5,0.49569038461538467,0.49615,0.4757257575757577,0.03125,0.46875,8.97258064516129,25.4375,0.4854586129753915,17.0,31.0,,1.0,6.0,11.0,3.0,,,11.0,14.0,,8.0,1.0,4.0,,5.0,12.0,2.0,9.0,,4.0,10.0,3.0,1.0,2.0,3.0,2.0,0.2692307692307692,0.2692307692307692,,0.44,0.12903225806451613,0.1935483870967742,0.23529411764705882,0.006756756756756757,,,0.015625,,0.09523809523809523,0.046511627906976744,0.045454545454545456,,0.6666666666666666,0.3974358974358974,0.5483870967741935,0.68,0.23529411764705882,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.5454545454545454,0.11764705882352941,0.14492753623188406,6.0,,,1.0,2.0,,3.0,,,,,0.125,,,,,,,,,,,,,,,,,,,2.0,,0.043478260869565216,,,True,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,4084.0,68,-37,136,137,69,58,13,273,,1.0,4.0,1.0,4.0,2.0,7.0,,1.0,2.0,5.0,2,6,3.0,11.0,2.0,15,168,,,1.0,,2.0,2.0,6.0,,8.0,4.0,9.0,7.0,2.0,3.0,1.0,4.0,,,1.0,9.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,,2.0,4.0,4.0,,4.0,3.0,8.0,2.0,,8.0,69,1.0,1.0,0.2727272727272727,,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.38235294117647056,,0.5,0.4166666666666667,,0.5,0.6470588235294118,14.76510067114094,1.0,0.08108108108108109,0.08333333333333333,0.045454545454545456,0.08163265306122448,0.015873015873015872,,0.13333333333333333,0.1,,0.23529411764705882,0.25,0.3333333333333333,0.23529411764705882,0.25,0.25,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,1.0,,,0.625,0.4,0.7647058823529411,0.2857142857142857,0.4965058823529412,,0.47456875000000004,,0.5333333333333333,12.233333333333333,24.65454545454546,0.5073529411764706,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,6.0,,,1.0,1.0,1.0,,1.0,,,,,0.5,0.16666666666666666,,,,,,,0.058823529411764705,,0.1111111111111111,,,,0.11764705882352941,0.5,0.5,,,,,,,,,,0.05555555555555555,0.14285714285714285,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.125,,,,0.25,,,True,,,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,6975.0,116,-10,220,219,90,73,33,439,13.0,1.0,5.0,,,,,,,,,15,33,,,16.0,46,210,9.0,,,11.0,12.0,,,8.0,20.0,6.0,,,,1.0,,1.0,,,1.0,2.0,2.0,5.0,15.0,21.0,13.0,34.0,1.0,1.0,,1.0,,1.0,8.0,1.0,17.0,25.0,3.0,20.0,90,3.0,,,,,,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.5,0.5111111111111111,0.4230769230769231,0.5263157894736842,,20.463320463320464,0.125,0.2054794520547945,0.1724137931034483,0.08333333333333333,0.19607843137254902,0.12380952380952381,,0.2903225806451613,0.058823529411764705,0.3939393939393939,0.15151515151515152,0.2,0.2,,,,,,,,,,,,,,0.45454545454545453,,0.44376969696969704,0.4842428571428572,0.435025,0.2391304347826087,0.43478260869565216,6.278787878787878,,0.4090909090909091,8.0,15.0,2.0,5.0,4.0,6.0,6.0,3.0,5.0,6.0,24.0,4.0,3.0,11.0,1.0,1.0,,7.0,1.0,7.0,3.0,4.0,10.0,4.0,2.0,2.0,4.0,2.0,0.8,0.9230769230769231,0.3333333333333333,0.5,0.09090909090909091,0.2,0.125,0.13580246913580246,0.24,,0.11904761904761904,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.07142857142857142,0.5,0.45454545454545453,0.5333333333333333,0.6666666666666666,0.875,0.46153846153846156,0.46153846153846156,0.6666666666666666,1.0,0.5555555555555556,0.4,0.5,0.6666666666666666,0.23809523809523808,0.23809523809523808,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,0.5,,2.0,,True,,,
