EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,AtRimAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,Clear Path Fouls,Corner3PctBlocked,on,HeaveMakes,3pt And 1 Free Throw Trips
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,8264.0,138,-76,264,272,111.0,109,48.0,536,4.0,10.0,1.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,,2.0,,,,8.0,19.0,,6.0,5.0,21.0,325,2.0,4.0,2.0,,4.0,6.0,9.0,,1.0,5.0,17.0,8.0,8.0,,4.0,2.0,,1.0,4.0,1.0,5.0,1.0,,2.0,11.0,4.0,5.0,1.0,12.0,,13.0,9.0,22,1.0,5.0,4.0,1.0,6.0,3.0,3.0,1.0,3.0,9.0,3.0,8.0,17.0,,7.0,1.0,3.0,1.0,1.0,1.0,1.0,,17.0,111.0,3.0,0.5,0.6666666666666666,,,,,0.42105263157894735,0.5,0.6666666666666666,0.32,0.3333333333333333,0.6,0.375,0.3333333333333333,0.6538461538461539,0.24,0.05263157894736842,,11.635220125786162,0.6666666666666666,,0.12903225806451613,0.04672897196261682,0.034482758620689655,0.125,0.10655737704918032,0.06474820143884892,0.022727272727272728,0.038461538461538464,0.08108108108108109,0.14814814814814814,,0.11764705882352941,0.10344827586206896,0.16666666666666666,0.045454545454545456,,0.0625,,0.4,0.4,0.4,0.5,0.2,0.4,0.5,0.16,0.5,0.5,1.0,0.16,0.08,,,,0.5,0.3333333333333333,,0.3,1.0,,,0.64,,0.512054,0.5518625,0.48838499999999996,0.1111111111111111,0.14285714285714285,0.19047619047619047,0.8095238095238095,5.863157894736841,24.233333333333334,0.42045454545454547,,2.0,,,,,1.0,1.0,,,,,,1.0,0.2,,,,,,2.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,0.1,,,,,,,,,True,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,33807.0,563,-18,1077,1073,342.0,310,171.0,2150,69.0,102.0,25.0,40.0,21.0,33.0,25.0,59.0,7.0,15.0,,,,,,,101.0,176.0,,,45.0,247.0,1124,29.0,48.0,,14.0,72.0,28.0,55.0,,,24.0,80.0,144.0,58.0,,34.0,,,15.0,18.0,2.0,20.0,2.0,1.0,6.0,42.0,4.0,41.0,14.0,60.0,9.0,83.0,46.0,129,9.0,10.0,7.0,3.0,8.0,4.0,24.0,2.0,4.0,32.0,4.0,42.0,78.0,4.0,61.0,9.0,27.0,8.0,9.0,2.0,10.0,8.0,80.0,342.0,10.0,0.7128712871287128,0.8571428571428571,,,,,0.5738636363636364,0.6041666666666666,0.509090909090909,0.5738636363636364,0.6041666666666666,0.509090909090909,0.6113861386138614,0.6428571428571429,0.5633802816901409,,0.08522727272727272,0.09803921568627451,18.12548412083656,0.25,0.3103448275862069,0.15503875968992248,0.09276018099547512,0.14432989690721648,0.037037037037037035,0.15289256198347106,0.08181818181818182,0.11258278145695365,0.1092436974789916,0.06395348837209303,0.03225806451612903,0.06666666666666667,0.14953271028037382,0.18584070796460178,0.1377245508982036,0.14666666666666667,0.13636363636363635,0.15,0.8,0.5795454545454546,0.6764705882352942,0.75,0.6666666666666666,0.3352272727272727,0.423728813559322,0.45454545454545453,0.08522727272727272,0.4666666666666667,0.5,0.7142857142857143,,,,,,0.8333333333333334,0.625,,0.6,0.6363636363636364,,,0.5795454545454546,,0.48972215909090894,0.5325711111111111,0.4929581818181817,0.13917525773195877,0.13917525773195877,0.291497975708502,0.32388663967611336,4.438068181818181,,0.31754874651810583,,11.0,1.0,7.0,,3.0,8.0,9.0,2.0,5.0,2.0,1.0,2.0,,0.06779661016949153,0.06666666666666667,0.034482758620689655,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,1.0,1.0,,,True,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,7625.0,127,20,240,244,70.0,67,35.0,484,8.0,15.0,2.0,7.0,1.0,3.0,9.0,24.0,,1.0,,,,,,,17.0,40.0,,,5.0,39.0,247,2.0,8.0,,1.0,5.0,3.0,8.0,,,2.0,8.0,6.0,28.0,,4.0,,,2.0,1.0,2.0,3.0,2.0,,,8.0,6.0,10.0,1.0,9.0,4.0,14.0,16.0,30,1.0,3.0,,3.0,4.0,,3.0,,4.0,7.0,3.0,9.0,21.0,1.0,7.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,8.0,70.0,3.0,0.17647058823529413,0.2,,,,,0.425,0.25,0.375,0.425,0.25,0.375,0.4642857142857143,0.3125,0.4,,0.05,0.13333333333333333,17.56272401433692,0.5714285714285714,0.5714285714285714,0.09574468085106383,0.11235955056179775,0.05263157894736842,0.3,0.08849557522123894,0.14678899082568808,0.07142857142857142,0.09090909090909091,0.17857142857142858,0.29411764705882354,0.3333333333333333,0.18518518518518517,,0.0975609756097561,,0.2,0.047619047619047616,0.5,0.375,0.5333333333333333,0.6153846153846154,0.25,0.6,0.375,0.375,0.025,,,,,,,,,0.875,0.2857142857142857,,0.375,0.3333333333333333,,,0.375,,0.44609999999999994,0.5075,0.414375,0.0975609756097561,0.0975609756097561,0.1282051282051282,0.20512820512820512,5.2925,,0.2916666666666667,,1.0,,,,1.0,,2.0,,2.0,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,60261.0,1004,-31,1901,1892,515.0,365,277.0,3793,65.0,130.0,21.0,42.0,10.0,27.0,38.0,103.0,7.0,23.0,,,1.0,,,1.0,110.0,256.0,,1.0,50.0,270.0,2025,25.0,54.0,,20.0,70.0,22.0,58.0,,1.0,11.0,55.0,132.0,88.0,,36.0,1.0,,37.0,35.0,6.0,41.0,4.0,4.0,5.0,88.0,6.0,66.0,23.0,131.0,19.0,173.0,74.0,247,5.0,15.0,10.0,5.0,38.0,22.0,49.0,6.0,16.0,87.0,13.0,76.0,122.0,11.0,67.0,7.0,32.0,5.0,43.0,30.0,43.0,21.0,55.0,515.0,7.0,0.6,0.717391304347826,,,,,0.4296875,0.46296296296296297,0.3793103448275862,0.4280155642023346,0.46296296296296297,0.3728813559322034,0.47038327526132406,0.5303030303030303,0.41044776119402987,0.0038910505836575876,0.14453125,0.16923076923076924,16.696428571428573,0.4367816091954023,0.35185185185185186,0.17583892617449665,0.0907840440165062,0.12777777777777777,0.03550295857988166,0.16648648648648648,0.08035714285714286,0.07480314960629922,0.0947867298578199,0.10305343511450382,0.0410958904109589,,0.19008264462809918,0.17050691244239632,0.16783216783216784,0.13636363636363635,0.10416666666666667,0.04672897196261682,0.4883720930232558,0.5058365758754864,0.5,0.6018518518518519,0.6307692307692307,0.40077821011673154,0.36893203883495146,0.4318181818181818,0.08949416342412451,0.30434782608695654,0.30434782608695654,1.0,,0.0038910505836575876,,,,0.7777777777777778,0.5,,0.4576271186440678,0.37037037037037035,0.01694915254237288,,0.5097276264591439,,0.47597140077821004,0.5262187500000001,0.46601101694915253,0.11347517730496454,0.11387900355871886,0.25925925925925924,0.2037037037037037,4.747265625,26.3,0.27091004734350344,2.0,26.0,2.0,7.0,1.0,9.0,20.0,20.0,1.0,12.0,8.0,1.0,2.0,2.0,0.14563106796116504,,0.03278688524590164,0.47368421052631576,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,0.19047619047619047,,,,,,True,,
178,1610612746,Olden Polynice,Olden Polynice,178,LAC,471.0,8,2,15,17,,7,,32,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,1.0,,1.0,,1,,1.0,,1.0,2.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,1.0,,0.14285714285714285,,,,0.125,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1917,1610612746,Wang Zhi-zhi,Wang Zhi-zhi,1917,LAC,99.0,2,-6,3,4,,2,,7,,,,,,,,1.0,,,,,,,,,,1.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3498,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1542,1610612746,Predrag Drobnjak,Predrag Drobnjak,1542,LAC,44841.0,747,-135,1419,1422,455.0,410,213.0,2841,31.0,58.0,11.0,17.0,8.0,18.0,34.0,83.0,47.0,132.0,2.0,8.0,28.0,3.0,3.0,7.0,112.0,273.0,8.0,30.0,64.0,312.0,1535,18.0,38.0,3.0,13.0,49.0,31.0,77.0,3.0,7.0,29.0,100.0,158.0,66.0,24.0,22.0,28.0,8.0,12.0,24.0,9.0,33.0,9.0,1.0,9.0,75.0,2.0,36.0,17.0,90.0,11.0,118.0,39.0,157,6.0,17.0,13.0,4.0,24.0,10.0,17.0,3.0,14.0,41.0,4.0,30.0,65.0,7.0,75.0,3.0,30.0,9.0,21.0,19.0,21.0,15.0,100.0,455.0,8.0,0.7053571428571429,0.7821782178217822,1.0,0.26666666666666666,0.42857142857142855,0.26666666666666666,0.41025641025641024,0.47368421052631576,0.4025974025974026,0.40924092409240925,0.43902439024390244,0.4226190476190476,0.46017699115044247,0.5,0.49504950495049505,0.09900990099009901,0.04395604395604396,0.08620689655172414,22.795440911817636,0.5853658536585366,0.3333333333333333,0.17307692307692307,0.06010016694490818,0.1118421052631579,0.01680672268907563,0.15922619047619047,0.052924791086350974,0.08484848484848485,0.06748466257668712,0.04059040590405904,0.010101010101010102,0.05,0.20125786163522014,0.23357664233576642,0.11607142857142858,0.1111111111111111,0.11363636363636363,0.03550295857988166,0.7142857142857143,0.19141914191419143,0.5344827586206896,0.5849056603773585,0.5806451612903226,0.2739273927392739,0.40963855421686746,0.43037974683544306,0.43564356435643564,0.3560606060606061,0.3643410852713178,0.8723404255319149,0.006600660066006601,0.0924092409240924,0.2857142857142857,0.3076923076923077,1.0,0.4146341463414634,0.6470588235294118,0.07317073170731707,0.21428571428571427,0.4444444444444444,0.08333333333333333,0.42857142857142855,0.29042904290429045,0.2857142857142857,0.445114191419142,0.4776,0.4425940476190477,0.09090909090909091,0.1,0.15705128205128205,0.32051282051282054,11.184249084249089,25.3,0.32064834390415786,,14.0,1.0,3.0,,5.0,12.0,3.0,,2.0,2.0,,,3.0,0.04819277108433735,0.022727272727272728,0.02702702702702703,0.5882352941176471,,,,,,,,,2.0,,,,0.06666666666666667,0.07142857142857142,,,,,,,,,,,,0.2727272727272727,,,,,,False,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,78972.0,1316,-201,2505,2521,837.0,741,384.0,5026,121.0,192.0,37.0,64.0,40.0,58.0,77.0,182.0,32.0,99.0,,,,,,,230.0,473.0,,,216.0,676.0,2769,50.0,86.0,,39.0,139.0,76.0,135.0,,,88.0,240.0,256.0,204.0,,64.0,,,28.0,86.0,17.0,103.0,16.0,12.0,41.0,223.0,13.0,105.0,40.0,156.0,26.0,222.0,118.0,340,13.0,25.0,14.0,11.0,48.0,17.0,46.0,1.0,31.0,94.0,5.0,60.0,112.0,5.0,279.0,28.0,128.0,26.0,89.0,57.0,89.0,57.0,240.0,837.0,11.0,0.5565217391304348,0.6464646464646465,,,,,0.48625792811839325,0.5813953488372093,0.562962962962963,0.48625792811839325,0.5813953488372093,0.562962962962963,0.5642737896494157,0.6435185185185185,0.6382978723404256,,0.05919661733615222,0.09895833333333333,23.46766000677277,0.5106382978723404,0.2524271844660194,0.1643835616438356,0.10284035259549461,0.1568627450980392,0.06951871657754011,0.16279069767441862,0.09768211920529801,0.17405063291139242,0.07947019867549669,0.06451612903225806,0.07051282051282051,0.06451612903225806,0.16370106761565836,0.1958762886597938,0.14058355437665782,0.14210526315789473,0.2,0.06103286384976526,0.6404494382022472,0.4059196617336152,0.6302083333333334,0.6994219653179191,0.5371900826446281,0.38477801268498946,0.4230769230769231,0.44508670520231214,0.20930232558139536,0.32323232323232326,0.32323232323232326,0.78125,,,,,,0.7441860465116279,0.578125,,0.42962962962962964,0.6896551724137931,,,0.4059196617336152,,0.46690253699788586,0.522116049382716,0.4676814814814814,0.22338568935427575,0.22338568935427575,0.20562130177514792,0.35502958579881655,6.964482029598308,,0.3341317365269461,1.0,33.0,,5.0,1.0,7.0,27.0,20.0,8.0,24.0,,,10.0,2.0,0.04945054945054945,,,0.4935064935064935,,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,,,,,,False,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,79709.0,1328,-129,2553,2553,784.0,746,365.0,5106,114.0,177.0,25.0,31.0,26.0,49.0,15.0,53.0,64.0,173.0,8.0,39.0,115.0,9.0,13.0,44.0,193.0,403.0,40.0,123.0,259.0,765.0,2770,32.0,46.0,13.0,27.0,94.0,50.0,109.0,13.0,45.0,114.0,253.0,230.0,156.0,111.0,28.0,113.0,39.0,36.0,98.0,11.0,109.0,8.0,26.0,29.0,229.0,12.0,38.0,37.0,125.0,16.0,178.0,51.0,229,8.0,32.0,22.0,10.0,52.0,24.0,52.0,6.0,28.0,104.0,7.0,37.0,115.0,4.0,311.0,19.0,125.0,31.0,7.0,5.0,7.0,4.0,253.0,784.0,23.0,0.5958549222797928,0.6424581005586593,0.925,0.3252032520325203,0.28888888888888886,0.3305785123966942,0.47890818858560796,0.6956521739130435,0.45871559633027525,0.48098859315589354,0.5677966101694916,0.4512987012987013,0.5648567119155354,0.6216216216216216,0.5694444444444444,0.2338403041825095,0.08933002481389578,0.15254237288135594,25.678846798524976,0.5,0.1509433962264151,0.13469827586206898,0.03751233958538993,0.14859437751004015,0.05714285714285714,0.13763806287170774,0.04088307440719542,0.04501607717041801,0.056666666666666664,0.017412935323383085,0.03954802259887006,0.15151515151515152,0.07796610169491526,0.1070110701107011,0.20165745856353592,0.13829787234042554,0.18032786885245902,0.032,0.5714285714285714,0.3365019011406844,0.6440677966101694,0.76,0.5964912280701754,0.10076045627376426,0.2830188679245283,0.32608695652173914,0.3288973384030418,0.3699421965317919,0.3742690058479532,0.625,0.015209125475285171,0.21863117870722434,0.3391304347826087,0.34210526315789475,0.9230769230769231,0.5254237288135594,0.8064516129032258,0.15254237288135594,0.3181818181818182,0.5306122448979592,0.2857142857142857,0.29545454545454547,0.5703422053231939,0.34513274336283184,0.5022879541108988,0.5055839622641509,0.49221456953642373,0.19778481012658228,0.2455795677799607,0.12287581699346405,0.330718954248366,9.502729528535982,26.030081300813002,0.3070896983940462,3.0,43.0,1.0,10.0,3.0,3.0,37.0,21.0,1.0,1.0,,,,,0.1320754716981132,0.011560693641618497,0.011764705882352941,0.4666666666666667,1.0,,4.0,,1.0,1.0,1.0,9.0,2.0,20.0,,0.07692307692307693,0.016260162601626018,0.008695652173913044,0.125,0.14285714285714285,1.0,0.06779661016949153,,,0.1111111111111111,1.0,0.006493506493506494,,,0.2,2.0,,,,0.125,False,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,60300.0,1005,-144,1940,1951,640.0,603,247.0,3891,40.0,70.0,3.0,5.0,18.0,23.0,22.0,56.0,53.0,148.0,7.0,6.0,31.0,2.0,2.0,14.0,115.0,274.0,6.0,38.0,70.0,318.0,2085,7.0,21.0,2.0,5.0,19.0,40.0,82.0,2.0,19.0,33.0,119.0,82.0,148.0,15.0,4.0,30.0,6.0,13.0,92.0,25.0,117.0,21.0,11.0,34.0,259.0,2.0,8.0,14.0,44.0,,58.0,10.0,68,3.0,39.0,18.0,21.0,35.0,17.0,24.0,3.0,18.0,59.0,2.0,22.0,97.0,4.0,82.0,3.0,33.0,9.0,4.0,1.0,5.0,4.0,119.0,640.0,23.0,0.3565217391304348,0.36283185840707965,0.8333333333333334,0.15789473684210525,0.10526315789473684,0.16216216216216217,0.4197080291970803,0.3333333333333333,0.4878048780487805,0.3974358974358974,0.30434782608695654,0.42574257425742573,0.4515669515669516,0.36538461538461536,0.49173553719008267,0.12179487179487179,0.04744525547445255,0.15714285714285714,18.31174631531934,0.5932203389830508,,0.06321839080459771,0.010217113665389528,0.07035175879396985,0.012269938650306749,0.06480446927374302,0.010570824524312896,0.008771929824561403,0.013100436681222707,0.009202453987730062,0.015384615384615385,,0.06030150753768844,0.0514018691588785,0.07420494699646643,0.061224489795918366,0.09615384615384616,0.017964071856287425,0.8,0.22435897435897437,0.5714285714285714,0.6779661016949152,0.3,0.1794871794871795,0.39285714285714285,0.4074074074074074,0.47435897435897434,0.3581081081081081,0.3581081081081081,0.49056603773584906,0.022435897435897436,0.09935897435897435,0.1935483870967742,0.1935483870967742,0.8333333333333334,0.21739130434782608,0.6,0.08695652173913043,0.22772277227722773,0.782608695652174,0.13861386138613863,0.14285714285714285,0.34615384615384615,0.2,0.4507866559485532,0.43519444444444444,0.44715399999999994,0.09649122807017543,0.10855263157894737,0.059748427672955975,0.3742138364779874,12.045620437956204,26.639473684210518,0.32989690721649484,4.0,47.0,,12.0,,2.0,21.0,3.0,1.0,2.0,,,,,0.03571428571428571,,,0.13636363636363635,,,,,5.0,,,3.0,,1.0,,,,,,,,,,,,,0.04950495049504951,,,,1.0,1.0,1.0,,,False,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,67386.0,1123,-55,2158,2162,674.0,664,361.0,4320,110.0,204.0,36.0,53.0,39.0,70.0,21.0,77.0,22.0,93.0,21.0,51.0,136.0,10.0,11.0,40.0,153.0,374.0,57.0,157.0,79.0,556.0,2314,40.0,70.0,11.0,13.0,105.0,51.0,112.0,11.0,49.0,24.0,159.0,132.0,174.0,141.0,66.0,135.0,51.0,35.0,72.0,7.0,79.0,5.0,14.0,19.0,165.0,5.0,66.0,29.0,103.0,3.0,135.0,71.0,206,17.0,36.0,27.0,9.0,37.0,18.0,33.0,5.0,19.0,70.0,6.0,24.0,58.0,2.0,106.0,11.0,49.0,7.0,6.0,4.0,7.0,3.0,159.0,674.0,8.0,0.43137254901960786,0.55,0.8245614035087719,0.3630573248407643,0.22448979591836735,0.36538461538461536,0.4090909090909091,0.5714285714285714,0.45535714285714285,0.4491525423728814,0.5679012345679012,0.4192546583850932,0.4800347222222222,0.5898876404494382,0.45170454545454547,0.295668549905838,0.09358288770053476,0.11764705882352941,24.92283950617284,0.5285714285714286,0.0375,0.12795031055900621,0.07349665924276169,0.14215686274509803,0.026041666666666668,0.13082259663032705,0.06513761467889909,0.09830508474576272,0.06713780918727916,0.05625,0.03067484662576687,,0.09583333333333334,0.10526315789473684,0.1661721068249258,0.14545454545454545,0.1282051282051282,0.06093189964157706,0.42857142857142855,0.384180790960452,0.5392156862745098,0.6111111111111112,0.4636363636363636,0.14500941619585686,0.2727272727272727,0.3,0.1751412429378531,0.23655913978494625,0.24719101123595505,0.45454545454545453,0.03954802259887006,0.256120527306968,0.375,0.375,0.8235294117647058,0.654320987654321,0.6792452830188679,0.12345679012345678,0.43478260869565216,0.5571428571428572,0.2484472049689441,0.275,0.67984934086629,0.37777777777777777,0.5015401701323249,0.5203365384615385,0.5143184375,0.08611599297012303,0.11893203883495146,0.18884892086330934,0.28597122302158273,6.448663101604278,25.678980891719746,0.3123262279888786,2.0,39.0,,5.0,,5.0,24.0,12.0,2.0,,,2.0,,,0.09090909090909091,0.043010752688172046,,0.23809523809523808,6.0,1.0,1.0,,9.0,3.0,4.0,30.0,1.0,5.0,,0.36363636363636365,0.006369426751592357,,0.2857142857142857,0.3,0.8333333333333334,0.012345679012345678,1.0,1.0,0.3,1.0,0.055900621118012424,,,0.1111111111111111,1.0,1.0,1.0,1.0,0.047619047619047616,False,,
2067,1610612746,Eddie House,Eddie House,2067,LAC,48678.0,811,-203,1516,1532,414.0,476,221.0,3048,20.0,47.0,1.0,5.0,6.0,18.0,13.0,39.0,43.0,119.0,19.0,25.0,68.0,9.0,8.0,24.0,76.0,205.0,32.0,87.0,21.0,269.0,1698,7.0,20.0,11.0,1.0,27.0,27.0,63.0,10.0,32.0,15.0,99.0,90.0,62.0,69.0,,63.0,24.0,8.0,94.0,11.0,105.0,8.0,21.0,30.0,221.0,3.0,14.0,17.0,51.0,4.0,72.0,18.0,90,4.0,45.0,28.0,17.0,32.0,24.0,16.0,2.0,8.0,48.0,1.0,32.0,63.0,1.0,27.0,2.0,8.0,5.0,2.0,1.0,2.0,1.0,99.0,414.0,9.0,0.5921052631578947,0.5921052631578947,0.71875,0.367816091954023,0.3125,0.37349397590361444,0.37073170731707317,0.35,0.42857142857142855,0.4246575342465753,0.41935483870967744,0.4421052631578947,0.44224422442244227,0.43548387096774194,0.4803921568627451,0.2979452054794521,0.03902439024390244,0.1276595744680851,19.763513513513512,0.6666666666666666,0.07547169811320754,0.09807692307692308,0.022328548644338118,0.09659090909090909,0.024793388429752067,0.09770114942528736,0.022727272727272728,0.02617801047120419,0.02072538860103627,0.0205761316872428,0.010309278350515464,0.08333333333333333,0.0457516339869281,0.11180124223602485,0.1262135922330097,0.10569105691056911,0.07547169811320754,0.023952095808383235,0.5,0.16095890410958905,0.425531914893617,0.4878048780487805,0.5,0.13356164383561644,0.3333333333333333,0.34210526315789475,0.4075342465753425,0.36134453781512604,0.3644067796610169,0.7209302325581395,0.06506849315068493,0.2328767123287671,0.36764705882352944,0.373134328358209,0.64,0.16129032258064516,0.2,0.2903225806451613,0.18947368421052632,0.3333333333333333,0.25263157894736843,0.3333333333333333,0.4589041095890411,0.38095238095238093,0.4670362369337979,0.46914615384615377,0.4532736263736262,0.030201342281879196,0.037914691943127965,0.10037174721189591,0.3680297397769517,12.817560975609753,26.509195402298854,0.27308707124010556,3.0,43.0,1.0,11.0,,,15.0,3.0,,1.0,,,,,0.02564102564102564,0.008403361344537815,0.01694915254237288,0.3076923076923077,7.0,,2.0,2.0,8.0,4.0,4.0,27.0,2.0,2.0,1.0,0.36363636363636365,0.022988505747126436,0.014705882352941176,0.3684210526315789,0.3888888888888889,1.0,0.06451612903225806,,,0.4444444444444444,0.75,0.08421052631578947,0.25,0.011494252873563218,,4.0,,,,0.05263157894736842,False,1.0,1.0
