EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,DefThreePtRebounds,LostBallSteals,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FG3APct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Offensive Fouls,2pt And 1 Free Throw Trips,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,SelfOReb,3SecondViolations,Defensive 3 Seconds Violations,SelfORebPct,Corner3FGA,PenaltyCorner3FGA,NonHeaveArc3FGA,Travels,Corner3Frequency,PenaltyCorner3Frequency,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,on,Arc3Assists,OffThreePtRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceArc3FGA,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,BlockedCorner3,PenaltyArc3Accuracy,SecondChanceArc3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1499,1610612739,Tony Battie,Tony Battie,1499,CLE,1625.0,27,-21.0,56,51,9.0,25.0,6.0,107,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,4.0,70,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,8.0,1.0,1.0,1.0,4.0,5.0,9.0,0.5,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.125,0.25,14.0625,1.0,0.5,1.0,0.13333333333333333,0.07692307692307693,0.09090909090909091,0.06896551724137931,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.25,0.5,0.25,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,0.6666666666666666,0.5,1.0,0.5,0.4664875,0.5350666666666667,0.526,0.5,6.0375,0.16071428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,1610612739,Lee Nailon,Lee Nailon,1924,CLE,3569.0,59,-8.0,117,112,20.0,45.0,14.0,229,4.0,7.0,2.0,3.0,1.0,3.0,5.0,15.0,13.0,27.0,29.0,130,4.0,5.0,9.0,5.0,18.0,8.0,4.0,,4.0,4.0,3.0,8.0,5.0,,1.0,,1.0,5.0,6.0,2.0,,4.0,1.0,4.0,20.0,0.6923076923076923,0.8181818181818182,0.48148148148148145,0.8,0.48148148148148145,0.8,0.5,0.75,,,25.0,0.5,,,0.022727272727272728,0.1111111111111111,0.019230769230769232,0.1,0.1,0.08695652173913043,0.047619047619047616,,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.18518518518518517,0.6,0.6,0.3333333333333333,0.5555555555555556,0.6,0.6666666666666666,0.2,0.25925925925925924,0.45311481481481486,0.5334,0.45675999999999994,0.3103448275862069,10.992592592592594,0.17094017094017094,1.0,6.0,3.0,1.0,4.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,9.0,1.0,0.8,0.8,0.75,0.16666666666666666,0.75,0.4,0.4,0.8333333333333334,0.5,1.0,0.06896551724137931,0.06896551724137931,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,2042.0,34,-11.0,66,64,21.0,10.0,13.0,130,1.0,2.0,1.0,1.0,1.0,,1.0,4.0,2.0,7.0,4.0,83,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,,5.0,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,21.0,0.5,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,,,10.714285714285715,0.5,,,,0.03225806451612903,,0.02857142857142857,,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,0.5714285714285714,1.0,1.0,0.5,0.2857142857142857,0.48418571428571433,0.5762,0.6209,0.5,12.5,0.3181818181818182,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.1,,0.25,0.25,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1610612739,Mateen Cleaves,Mateen Cleaves,2043,CLE,5482.0,91,-17.0,180,175,36.0,58.0,23.0,355,2.0,5.0,,,1.0,1.0,4.0,13.0,7.0,22.0,15.0,209,1.0,3.0,2.0,5.0,8.0,6.0,,2.0,19.0,19.0,11.0,38.0,1.0,,4.0,,6.0,1.0,7.0,2.0,,5.0,4.0,13.0,36.0,0.5714285714285714,0.5714285714285714,0.3181818181818182,0.3333333333333333,0.30434782608695654,0.3333333333333333,0.3125,0.3333333333333333,0.09090909090909091,0.4,13.744075829383887,0.4,,,0.06060606060606061,0.0136986301369863,0.075,0.012195121951219513,0.047619047619047616,,0.034482758620689655,0.0625,0.21739130434782608,0.4,0.6666666666666666,0.17391304347826086,0.25,0.25,,0.5652173913043478,,,0.16666666666666666,0.2608695652173913,0.41720454545454544,0.37590000000000007,0.37817999999999996,0.13333333333333333,11.83181818181818,0.2,,4.0,1.0,,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,,3.0,2.0,1.0,3.0,3.0,0.2,0.16666666666666666,0.21428571428571427,,0.5,0.3076923076923077,0.3076923076923077,0.75,,,0.041666666666666664,0.043478260869565216,0.2,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.043478260869565216,0.14285714285714285,0.09523809523809523,0.1,0.25,0.043478260869565216,0.16666666666666666,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,3681.0,61,4.0,120,119,20.0,37.0,15.0,239,15.0,15.0,3.0,3.0,2.0,4.0,7.0,3.0,20.0,25.0,52.0,136,4.0,4.0,11.0,4.0,30.0,10.0,6.0,2.0,3.0,3.0,2.0,6.0,3.0,1.0,10.0,3.0,14.0,4.0,18.0,3.0,1.0,5.0,2.0,5.0,20.0,0.75,0.8823529411764706,0.8,1.0,0.8,1.0,0.8387096774193549,1.1,0.08,,26.086956521739133,0.6,1.0,0.25,0.21739130434782608,0.06666666666666667,0.2037037037037037,0.0625,0.06666666666666667,0.125,0.21052631578947367,0.09090909090909091,0.6,1.0,1.0,0.28,0.5714285714285714,0.8,0.25,0.12,0.75,1.0,0.5,0.6,0.490852,0.521525,0.48097500000000004,0.21153846153846154,4.82,0.16666666666666666,2.0,1.0,12.0,3.0,3.0,1.0,7.0,1.0,2.0,,,2.0,2.0,,,14.0,8.0,7.0,,0.75,0.75,0.875,,0.8666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25806451612903225,0.25806451612903225,0.1346153846153846,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,0.125,0.3125,0.16666666666666666,,,,,1.0,2.0,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,3943.0,66,2.0,130,129,27.0,35.0,17.0,259,6.0,11.0,2.0,5.0,3.0,3.0,4.0,,9.0,15.0,25.0,142,3.0,6.0,8.0,4.0,12.0,6.0,4.0,3.0,3.0,3.0,2.0,6.0,5.0,1.0,8.0,,8.0,6.0,14.0,,,4.0,5.0,6.0,27.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.6,0.5,0.5952380952380952,0.5714285714285714,0.2,0.2727272727272727,16.44736842105263,,,0.16666666666666666,0.14285714285714285,0.09803921568627451,0.125,0.09259259259259259,0.14285714285714285,0.05,0.12,,0.7333333333333333,0.5454545454545454,0.75,0.26666666666666666,0.75,0.75,0.6666666666666666,,0.8333333333333334,0.4,0.75,0.7333333333333333,0.5184333333333334,0.5304833333333333,0.6427,0.32,3.6266666666666665,0.2076923076923077,2.0,,7.0,2.0,3.0,2.0,8.0,,,,,,4.0,1.0,,13.0,7.0,8.0,,0.75,0.75,0.6666666666666666,0.11764705882352941,0.6666666666666666,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.32,,,1.0,,,,,,,,,3.0,2.0,1.0,3.0,,,0.3125,,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,778.0,13,-10.0,26,24,7.0,12.0,3.0,50,,1.0,,1.0,,,,2.0,1.0,3.0,2.0,30,,1.0,,1.0,2.0,,,,,,,,3.0,,1.0,,2.0,3.0,5.0,,,,2.0,2.0,7.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,9.375,,,,0.16666666666666666,0.25,0.2,0.1875,0.25,0.2857142857142857,,,0.3333333333333333,,,,,,,0.6666666666666666,1.0,,,0.3333333333333333,0.4955,0.6907,0.3918,,10.633333333333335,0.2692307692307692,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,428.0,7,-1.0,16,14,7.0,8.0,2.0,30,,1.0,,,1.0,,,,,1.0,,11,,,,1.0,,,,,2.0,2.0,,4.0,,,1.0,,2.0,,2.0,,,1.0,1.0,1.0,7.0,,,,,,,,,,,27.77777777777778,,,,0.25,,0.2857142857142857,,,,0.5,,0.25,,,,,,,,,,0.3333333333333333,1.0,0.556125,,0.57175,,,0.4375,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,,1.0,1.0,0.75,0.3333333333333333,,,1.0,0.5,0.3333333333333333,24.633333333333336,,,,,,,,,,1.0,1.0,2.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,4337.0,72,,144,140,22.0,46.0,19.0,284,13.0,17.0,1.0,2.0,3.0,6.0,16.0,11.0,24.0,44.0,55.0,161,1.0,4.0,2.0,7.0,18.0,30.0,2.0,3.0,11.0,12.0,5.0,25.0,2.0,,8.0,,11.0,2.0,13.0,4.0,1.0,5.0,4.0,4.0,22.0,0.375,0.391304347826087,0.5454545454545454,0.25,0.5425531914893617,0.25,0.55,0.25,0.06818181818181818,0.11764705882352941,32.16374269005848,0.8,,,0.14285714285714285,0.03389830508474576,0.16666666666666666,0.03076923076923077,0.058823529411764705,,0.24,0.06666666666666667,0.3617021276595745,0.7647058823529411,0.8666666666666667,0.3404255319148936,0.375,0.4,0.3333333333333333,0.23404255319148937,0.5,0.5,0.42857142857142855,0.425531914893617,0.4966989361702127,0.45067500000000005,0.47365714285714283,0.03636363636363636,8.102272727272727,0.1527777777777778,2.0,5.0,4.0,,3.0,2.0,8.0,1.0,5.0,4.0,,3.0,1.0,,1.0,7.0,4.0,8.0,,0.42857142857142855,0.42857142857142855,0.5,0.0625,0.38461538461538464,0.45454545454545453,0.45454545454545453,0.4,,0.6666666666666666,0.08,0.0851063829787234,0.14545454545454545,1.0,1.0,5.0,2.0,,3.0,,,3.0,1.0,,1.0,,1.0,1.0,0.06382978723404255,0.3,0.0625,0.2857142857142857,0.3333333333333333,0.0425531914893617,,24.53333333333333,,1.0,,0.0625,,2.0,,,0.1111111111111111,1.0,,2.0,1.0,0.02127659574468085,,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612739,Eric Williams,Eric Williams,677,CLE,375.0,6,-4.0,11,11,,,,22,,,,,,,,,,,,15,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
