EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg2Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,HeaveMakes
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,4106.0,68.0,-7.0,127,125,40.0,51,19.0,252,1.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,3.0,6.0,4.0,11.0,5.0,12.0,1.0,24.0,154,1.0,1.0,1.0,1.0,5.0,3.0,4.0,7.0,1.0,13.0,2.0,6.0,15.0,1.0,8.0,3.0,2.0,7.0,7.0,2.0,1.0,4.0,14.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,13.0,40.0,1.0,0.25,0.25,1.0,0.4166666666666667,1.0,0.5714285714285714,0.45454545454545453,0.36363636363636365,1.0,0.5,1.25,0.6,0.5,1.25,0.6,0.5217391304347826,0.18181818181818182,0.3333333333333333,0.25,16.89189189189189,1.0,0.041666666666666664,0.03125,0.05555555555555555,0.058823529411764705,0.13043478260869565,0.3333333333333333,0.5,0.17391304347826086,0.25,0.3333333333333333,0.17391304347826086,0.5,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.391304347826087,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.1,0.1,1.0,0.6,0.5,0.6521739130434783,0.375,0.48895454545454553,0.50865,0.4663,0.043478260869565216,0.09090909090909091,0.20833333333333334,0.5416666666666666,11.072727272727272,26.658333333333335,0.31496062992125984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,39561.0,659.0,150.0,1194,1183,178.0,162,141.0,2377,19.0,34.0,7.0,61.0,156.0,2.0,10.0,,,,,,,,,,,82.0,200.0,,,23.0,187.0,1139,11.0,34.0,,,29.0,24.0,,,4.0,18.0,122.0,42.0,,,,,13.0,8.0,12.0,1.0,,7.0,28.0,87.0,112.0,168.0,12.0,3.0,14.0,7.0,7.0,39.0,46.0,94.0,6.0,42.0,2.0,,17.0,18.0,178.0,8.0,0.7439024390243902,0.8133333333333334,,,,,,0.41,0.3235294117647059,0.41,0.3235294117647059,0.2916666666666667,0.425,0.34523809523809523,0.32142857142857145,,0.065,0.08823529411764706,0.04487179487179487,18.932748538011698,0.358974358974359,0.15156794425087108,0.15472779369627507,0.19879518072289157,0.14682539682539683,0.17,0.5588235294117647,0.6129032258064516,0.78,0.391025641025641,0.40939597315436244,0.05,0.2,0.2857142857142857,1.0,,,,,,,,,,,,0.2916666666666667,,,,,0.17,,0.413863,0.4783566666666666,0.441775,0.07906976744186046,0.07906976744186046,0.15508021390374332,0.0962566844919786,7.7555000000000005,,0.1490787269681742,8.0,16.0,3.0,7.0,7.0,14.0,4.0,4.0,11.0,44.0,1.0,21.0,4.0,56.0,5.0,9.0,25.0,1.0,6.0,2.0,3.0,1.0,10.0,5.0,53.0,28.0,4.0,21.0,53.0,25.0,2.0,5.0,8.0,0.2916666666666667,0.3,0.13793103448275862,0.043478260869565216,0.09147609147609148,0.1693548387096774,0.11827956989247312,0.09581881533101046,0.08450704225352113,0.07547169811320754,0.1111111111111111,0.1076923076923077,0.14285714285714285,0.10897435897435898,0.1919191919191919,0.08,0.04807692307692308,0.4716981132075472,0.5263157894736842,0.8032786885245902,0.47058823529411764,0.5,0.125,0.42857142857142855,,,,,,,,,,,,,,,,,,True,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,16503.0,275.0,109.0,510,503,161.0,151,79.0,1013,10.0,17.0,6.0,13.0,24.0,24.0,46.0,4.0,11.0,2.0,3.0,4.0,9.0,1.0,2.0,,2.0,47.0,87.0,8.0,20.0,26.0,144.0,471,11.0,15.0,1.0,2.0,25.0,22.0,2.0,5.0,13.0,39.0,60.0,34.0,21.0,,9.0,4.0,5.0,8.0,9.0,,4.0,4.0,19.0,16.0,28.0,34.0,4.0,1.0,6.0,3.0,3.0,8.0,8.0,21.0,2.0,32.0,2.0,,10.0,39.0,161.0,4.0,0.6382978723404256,0.6521739130434783,0.875,0.4,0.5,0.4,0.4,0.5402298850574713,0.7333333333333333,0.5514018691588785,0.7352941176470589,0.48148148148148145,0.5901639344262295,0.7352941176470589,0.5735294117647058,0.18691588785046728,0.05747126436781609,0.11764705882352941,0.125,21.487603305785125,0.75,0.0761904761904762,0.07246376811594203,0.06557377049180328,0.11956521739130435,0.1588785046728972,0.5882352941176471,0.6666666666666666,0.22429906542056074,0.5416666666666666,0.6190476190476191,0.42990654205607476,0.5217391304347826,0.5217391304347826,0.75,0.102803738317757,0.36363636363636365,0.36363636363636365,0.75,0.08411214953271028,0.4444444444444444,0.5,1.0,0.11764705882352941,0.5,1.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.07407407407407407,,0.34579439252336447,0.4444444444444444,0.46444485981308414,0.4663,0.4640296296296296,0.08695652173913043,0.10526315789473684,0.1736111111111111,0.2708333333333333,12.749425287356322,24.185,0.3156862745098039,2.0,2.0,3.0,,10.0,2.0,1.0,1.0,1.0,5.0,,4.0,8.0,6.0,1.0,3.0,2.0,1.0,,1.0,3.0,,1.0,7.0,,,,,,,,,1.0,0.45454545454545453,,0.3076923076923077,,0.023474178403755867,0.06060606060606061,0.023255813953488372,0.0234375,,0.04054054054054054,0.018691588785046728,0.038461538461538464,,0.017543859649122806,0.044444444444444446,0.09523809523809523,0.022222222222222223,,0.6,0.46153846153846156,0.11764705882352941,1.0,0.5,0.5,3.0,1.0,0.05,0.1111111111111111,,,,,,,,,,,,,,True,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,44842.0,747.0,195.0,1379,1363,345.0,402,199.0,2742,50.0,81.0,24.0,6.0,26.0,2.0,3.0,,,,,,3.0,,1.0,,2.0,58.0,110.0,,3.0,29.0,145.0,1332,21.0,39.0,,1.0,48.0,25.0,,2.0,14.0,38.0,76.0,40.0,,1.0,2.0,,15.0,16.0,19.0,3.0,3.0,10.0,41.0,67.0,80.0,163.0,21.0,9.0,9.0,6.0,3.0,24.0,49.0,106.0,17.0,60.0,2.0,,20.0,38.0,345.0,16.0,0.6551724137931034,0.926829268292683,,,,,,0.5272727272727272,0.5384615384615384,0.5132743362831859,0.525,0.4444444444444444,0.5105633802816901,0.4897959183673469,0.4634146341463415,0.02654867256637168,0.13636363636363635,0.14814814814814814,0.11538461538461539,10.246913580246915,0.375,0.12028725314183124,0.10822510822510822,0.16551724137931034,0.116,0.7168141592920354,0.6172839506172839,0.7246376811594203,0.23008849557522124,0.23076923076923078,0.2608695652173913,0.02654867256637168,0.6666666666666666,0.6666666666666666,0.5,,,,,0.02654867256637168,,,,0.025,,,0.8888888888888888,,,0.07407407407407407,,0.7433628318584071,,0.5115333333333333,0.528428947368421,0.53862,0.15267175572519084,0.15625,0.3310344827586207,0.2620689655172414,2.575454545454545,47.400000000000006,0.25018129079042783,18.0,33.0,11.0,6.0,12.0,34.0,3.0,3.0,8.0,70.0,5.0,8.0,5.0,83.0,3.0,12.0,15.0,1.0,4.0,2.0,5.0,,6.0,11.0,13.0,7.0,1.0,5.0,13.0,6.0,,3.0,2.0,0.48,,0.14705882352941177,0.1388888888888889,0.11804384485666104,0.058823529411764705,0.0761904761904762,0.11174785100286533,0.17142857142857143,0.10989010989010989,0.10457516339869281,0.05128205128205128,0.14814814814814814,0.08641975308641975,0.05,0.08333333333333333,0.08108108108108109,0.46153846153846156,0.66,0.6666666666666666,0.825,0.5454545454545454,0.16666666666666666,0.4583333333333333,,,,,1.0,,,,,,,,,,,,,True,,
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,170891.0,2848.0,536.0,5316,5291,1162.0,1266,630.0,10607,85.0,139.0,34.0,155.0,281.0,306.0,664.0,14.0,35.0,4.0,8.0,60.0,151.0,9.0,18.0,18.0,45.0,546.0,1084.0,74.0,186.0,289.0,1603.0,5259,47.0,114.0,11.0,28.0,140.0,200.0,22.0,53.0,155.0,419.0,274.0,818.0,186.0,3.0,148.0,60.0,35.0,528.0,592.0,161.0,121.0,246.0,1248.0,180.0,227.0,271.0,102.0,46.0,120.0,86.0,34.0,219.0,78.0,247.0,11.0,331.0,22.0,31.0,91.0,419.0,1162.0,27.0,0.2509157509157509,0.25276752767527677,0.8378378378378378,0.3978494623655914,0.39285714285714285,0.41509433962264153,0.40437158469945356,0.503690036900369,0.41228070175438597,0.5173228346456693,0.4471830985915493,0.5217391304347826,0.5581973030518098,0.46959459459459457,0.6145833333333334,0.14645669291338584,0.03228782287822878,0.1079136690647482,0.042704626334519574,26.829268292682926,0.547945205479452,0.0807899461400359,0.0814121037463977,0.08649468892261002,0.09518828451882845,0.1094488188976378,0.6115107913669064,0.6854838709677419,0.22125984251968503,0.5516014234875445,0.5762081784386617,0.5228346456692914,0.4608433734939759,0.46646341463414637,0.2875816993464052,0.027559055118110236,0.4,0.4,0.9285714285714286,0.1188976377952756,0.3973509933774834,0.3973509933774834,0.8166666666666667,0.1267605633802817,0.5,0.6666666666666666,0.13438735177865613,0.03162055335968379,0.5,0.17786561264822134,0.4,0.2559055118110236,0.40540540540540543,0.447023914759274,0.44307377049180324,0.4429623999999999,0.06796116504854369,0.07892454466608846,0.08733624454148471,0.2613849033063007,13.534963099631,25.215053763440864,0.21858540255831452,5.0,11.0,21.0,13.0,99.0,8.0,64.0,40.0,6.0,38.0,,46.0,1.0,44.0,7.0,56.0,99.0,12.0,9.0,12.0,42.0,1.0,32.0,70.0,16.0,4.0,3.0,9.0,18.0,10.0,,3.0,1.0,0.495,0.012048192771084338,0.006944444444444444,,0.01773215118992067,0.08394160583941605,0.016574585635359115,0.017564870259481037,0.020887728459530026,0.024853801169590642,0.012081784386617101,0.015209125475285171,0.020202020202020204,0.052202283849918436,0.08373205741626795,0.08461538461538462,0.011513157894736841,0.5555555555555556,0.2823529411764706,0.16129032258064516,0.07746478873239436,0.45454545454545453,0.4,0.6176470588235294,36.0,,,,31.0,2.0,10.0,24.0,3.0,2.0,1.0,1.0,0.07042253521126761,0.2,1.0,,,True,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,37168.0,619.0,20.0,1153,1153,299.0,330,146.0,2306,52.0,87.0,18.0,30.0,75.0,10.0,32.0,,,,,,,,,,,92.0,194.0,,,48.0,232.0,1235,17.0,36.0,,,49.0,42.0,,,18.0,62.0,138.0,46.0,,,,,23.0,22.0,28.0,10.0,4.0,8.0,62.0,56.0,73.0,131.0,6.0,3.0,12.0,5.0,7.0,25.0,39.0,77.0,11.0,58.0,9.0,,26.0,62.0,299.0,7.0,0.75,0.8414634146341463,,,,,,0.4742268041237113,0.4722222222222222,0.4742268041237113,0.4722222222222222,0.5238095238095238,0.5296803652968036,0.5444444444444444,0.6078431372549019,,0.11855670103092783,0.1839080459770115,0.08,18.27067669172932,0.48,0.12556053811659193,0.11443661971830986,0.0763888888888889,0.13978494623655913,0.4484536082474227,0.5977011494252874,0.7323943661971831,0.3865979381443299,0.4,0.43478260869565216,0.16494845360824742,0.3125,0.3225806451612903,0.8,,,,,,,,,,,,0.42857142857142855,,,,,0.4484536082474227,,0.4730278350515464,0.508,0.4741119047619048,0.12322274881516587,0.12322274881516587,0.21120689655172414,0.2672413793103448,6.164948453608248,,0.2593235039028621,14.0,26.0,12.0,15.0,22.0,20.0,6.0,5.0,8.0,49.0,1.0,9.0,8.0,58.0,1.0,3.0,13.0,,1.0,6.0,5.0,,6.0,8.0,7.0,2.0,1.0,4.0,7.0,3.0,2.0,2.0,,0.5238095238095238,0.03125,0.25806451612903225,0.043478260869565216,0.09879032258064516,0.07377049180327869,0.10126582278481013,0.09913043478260869,0.16161616161616163,0.08387096774193549,0.08264462809917356,0.12280701754385964,0.045454545454545456,0.16379310344827586,0.08695652173913043,0.03333333333333333,0.012658227848101266,0.42857142857142855,0.8269230769230769,0.6,0.7222222222222222,0.5384615384615384,0.35714285714285715,0.6666666666666666,,,,,2.0,,,1.0,,,,,,,,,,True,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,112802.0,1880.0,352.0,3515,3503,694.0,652,420.0,7018,40.0,66.0,15.0,17.0,45.0,89.0,190.0,2.0,2.0,1.0,1.0,,6.0,,,,2.0,146.0,301.0,2.0,8.0,42.0,340.0,3453,20.0,38.0,,,43.0,50.0,1.0,3.0,17.0,74.0,236.0,56.0,6.0,1.0,5.0,,13.0,85.0,108.0,29.0,24.0,32.0,239.0,98.0,148.0,207.0,31.0,13.0,19.0,14.0,5.0,34.0,74.0,163.0,3.0,54.0,4.0,,22.0,74.0,694.0,17.0,0.8082191780821918,0.8676470588235294,1.0,0.25,,0.3333333333333333,0.2857142857142857,0.4850498338870432,0.5263157894736842,0.48220064724919093,0.5263157894736842,0.5377358490566038,0.5089820359281437,0.5375,0.578125,0.025889967637540454,0.04318936877076412,0.09090909090909091,0.06666666666666667,9.188514357053684,0.5588235294117647,0.06528980679546968,0.07489224137931035,0.07221006564551423,0.061224489795918366,0.21359223300970873,0.6060606060606061,0.6666666666666666,0.14563106796116504,0.37777777777777777,0.40476190476190477,0.6148867313915858,0.46842105263157896,0.478494623655914,0.9662921348314607,0.006472491909385114,1.0,1.0,1.0,0.019417475728155338,,,,,,,0.2830188679245283,0.018867924528301886,1.0,0.03773584905660377,,0.23948220064724918,,0.43944220779220766,0.495021212121212,0.43701132075471694,0.0672782874617737,0.06896551724137931,0.1264705882352941,0.21764705882352942,13.166112956810629,27.9375,0.19743954480796586,11.0,22.0,10.0,3.0,27.0,20.0,23.0,18.0,10.0,47.0,2.0,41.0,9.0,59.0,4.0,18.0,15.0,1.0,4.0,,10.0,,4.0,7.0,45.0,17.0,12.0,16.0,46.0,31.0,,1.0,,0.54,0.021052631578947368,0.10344827586206896,0.028985507246376812,0.03248099516240498,0.11549295774647887,0.04878048780487805,0.03450363196125908,0.04365079365079365,0.02927927927927928,0.03062583222370173,0.06711409395973154,,0.06388206388206388,0.10486891385767791,0.14772727272727273,0.027586206896551724,0.6739130434782609,0.475,0.7647058823529411,0.5789473684210527,0.5,0.18181818181818182,0.6666666666666666,,,,,3.0,,,5.0,1.0,1.0,1.0,,,,,,,True,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,152142.0,2536.0,560.0,4751,4725,1090.0,1179,543.0,9476,200.0,294.0,68.0,191.0,411.0,235.0,530.0,,,,,9.0,33.0,1.0,3.0,6.0,22.0,626.0,1235.0,9.0,33.0,282.0,1561.0,4673,70.0,139.0,1.0,3.0,194.0,244.0,6.0,22.0,88.0,360.0,846.0,406.0,24.0,1.0,32.0,9.0,32.0,252.0,321.0,81.0,57.0,114.0,711.0,530.0,719.0,909.0,93.0,28.0,85.0,45.0,40.0,164.0,71.0,160.0,17.0,357.0,32.0,,163.0,360.0,1090.0,22.0,0.6757188498402555,0.7157360406091371,0.8888888888888888,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.28125,0.5068825910931174,0.5035971223021583,0.5043375394321766,0.5035211267605634,0.5112781954887218,0.5454227812718379,0.5672514619883041,0.5590062111801242,0.026025236593059938,0.025910931174089068,0.05782312925170068,0.031630170316301706,29.52610144390966,0.5182926829268293,0.265,0.2653552790044159,0.28109028960817717,0.28055878928987193,0.23186119873817035,0.6802721088435374,0.7220216606498195,0.32413249211356465,0.46472019464720193,0.4798994974874372,0.41798107255520506,0.44339622641509435,0.44507575757575757,0.7957446808510639,,,,,0.026025236593059938,0.2727272727272727,0.2727272727272727,0.8888888888888888,0.02112676056338028,0.3333333333333333,1.0,0.2556390977443609,,,0.08270676691729323,0.2727272727272727,0.2578864353312303,0.28125,0.4341876479873717,0.48249692307692305,0.42885830188679247,0.11651179413867048,0.11932650073206442,0.12427930813581038,0.23062139654067906,10.834655870445344,26.557575757575755,0.2294253841296569,42.0,72.0,52.0,51.0,127.0,70.0,69.0,42.0,26.0,159.0,5.0,131.0,58.0,190.0,43.0,65.0,79.0,10.0,19.0,9.0,29.0,,25.0,32.0,136.0,77.0,4.0,55.0,137.0,94.0,14.0,5.0,9.0,0.5204918032786885,0.0037735849056603774,0.4603174603174603,0.052083333333333336,0.08498129342597542,0.2668024439918534,0.07975460122699386,0.08420573509330906,0.12352941176470589,0.07130730050933787,0.07961783439490445,0.07627118644067797,0.08888888888888889,0.22382671480144403,0.25668449197860965,0.29914529914529914,0.0723905723905724,0.6861313868613139,0.66,0.5445026178010471,0.5070422535211268,0.5833333333333334,0.11904761904761904,0.7647058823529411,3.0,,,,14.0,,,27.0,1.0,1.0,1.0,,,,,,,True,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,63379.0,1056.0,152.0,1971,1963,540.0,633,235.0,3934,20.0,28.0,9.0,1.0,8.0,38.0,87.0,12.0,26.0,2.0,8.0,37.0,83.0,6.0,11.0,9.0,21.0,59.0,123.0,49.0,109.0,45.0,310.0,1977,4.0,13.0,6.0,12.0,31.0,28.0,11.0,29.0,18.0,81.0,112.0,6.0,147.0,,83.0,37.0,6.0,43.0,52.0,12.0,13.0,18.0,113.0,73.0,129.0,143.0,37.0,18.0,19.0,13.0,6.0,25.0,38.0,78.0,,56.0,1.0,2.0,19.0,81.0,540.0,8.0,0.9491525423728814,0.9655172413793104,1.0,0.44954128440366975,0.5,0.3793103448275862,0.44954128440366975,0.4796747967479675,0.3076923076923077,0.5711206896551724,0.52,0.5526315789473685,0.5968992248062015,0.5555555555555556,0.5882352941176471,0.4698275862068966,0.04878048780487805,0.14285714285714285,0.25,12.52212389380531,0.76,0.09630606860158311,0.11258955987717502,0.08411214953271028,0.10810810810810811,0.1206896551724138,0.7142857142857143,0.8333333333333334,0.034482758620689655,0.125,0.16666666666666666,0.375,0.4367816091954023,0.4367816091954023,0.9736842105263158,0.11206896551724138,0.46153846153846156,0.46153846153846156,1.0,0.3577586206896552,0.4457831325301205,0.4457831325301205,1.0,0.44,0.5454545454545454,1.0,0.15789473684210525,0.14035087719298245,0.25,0.3684210526315789,0.42857142857142855,0.5905172413793104,0.4457831325301205,0.49442306034482764,0.49824166666666664,0.5017728070175439,0.076,0.1347517730496454,0.1,0.26129032258064516,14.513821138211382,24.64954128440367,0.273972602739726,1.0,2.0,8.0,5.0,15.0,2.0,9.0,6.0,1.0,10.0,3.0,37.0,19.0,14.0,2.0,19.0,6.0,2.0,,2.0,8.0,,1.0,8.0,4.0,2.0,,2.0,5.0,1.0,,,,0.5357142857142857,,0.3114754098360656,0.06382978723404255,0.012738853503184714,0.1689497716894977,0.006535947712418301,0.011727078891257996,0.013157894736842105,0.00796812749003984,0.015706806282722512,,0.02631578947368421,0.09004739336492891,0.15517241379310345,0.2222222222222222,0.017094017094017096,0.2,0.9,1.0,0.08,0.5,,0.8888888888888888,,,,,2.0,,1.0,3.0,,1.0,,1.0,0.04,,,,,True,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,140625.0,2344.0,458.0,4410,4392,939.0,1074,498.0,8802,87.0,162.0,29.0,83.0,198.0,146.0,353.0,34.0,90.0,8.0,19.0,53.0,153.0,6.0,20.0,14.0,34.0,316.0,713.0,87.0,243.0,168.0,1061.0,4365,33.0,70.0,10.0,28.0,107.0,98.0,22.0,53.0,61.0,209.0,418.0,214.0,246.0,2.0,151.0,53.0,40.0,197.0,224.0,65.0,54.0,78.0,475.0,160.0,202.0,244.0,69.0,25.0,70.0,51.0,19.0,104.0,37.0,78.0,1.0,203.0,20.0,,84.0,209.0,939.0,6.0,0.6613924050632911,0.6698717948717948,0.9425287356321839,0.35802469135802467,0.35714285714285715,0.41509433962264153,0.36099585062240663,0.4431977559607293,0.4714285714285714,0.46705020920502094,0.4897959183673469,0.4900662251655629,0.5066857688634193,0.5194174757281553,0.5588235294117647,0.25418410041841005,0.056100981767180924,0.09876543209876543,0.0707070707070707,22.992409109069115,0.6730769230769231,0.08588298443370908,0.08712613784135241,0.08273381294964029,0.10152284263959391,0.1694560669456067,0.5370370370370371,0.5958904109589042,0.20711297071129708,0.41919191919191917,0.45108695652173914,0.3692468619246862,0.41359773371104813,0.42565597667638483,0.7465753424657534,0.09414225941422594,0.37777777777777777,0.37777777777777777,0.9411764705882353,0.1600418410041841,0.3464052287581699,0.34868421052631576,0.9433962264150944,0.20408163265306123,0.3,1.0,0.19205298013245034,0.12582781456953643,0.42105263157894735,0.2251655629139073,0.4117647058823529,0.4236401673640167,0.3509933774834437,0.48320985324947585,0.474130625,0.4839748322147651,0.0832517140058766,0.10810810810810811,0.10084825636192271,0.19698397737983034,11.450490883590463,24.700411522633743,0.21292517006802722,11.0,21.0,13.0,11.0,41.0,8.0,27.0,24.0,7.0,34.0,1.0,41.0,1.0,42.0,18.0,44.0,34.0,3.0,5.0,9.0,19.0,,9.0,26.0,17.0,3.0,4.0,10.0,17.0,9.0,,,,0.41836734693877553,0.028328611898016998,0.008333333333333333,0.011363636363636364,0.019529006318207927,0.09234234234234234,0.022653721682847898,0.02,0.031746031746031744,0.018083182640144666,0.016036655211912942,0.03153153153153153,,0.06551059730250482,0.09064327485380116,0.09803921568627451,0.03564356435643564,0.5294117647058824,0.6206896551724138,0.5542168674698795,0.21428571428571427,0.5238095238095238,0.45454545454545453,0.4482758620689655,15.0,1.0,0.00411522633744856,0.006535947712418301,13.0,4.0,8.0,3.0,,,,,0.08163265306122448,0.5,0.5,1.0,0.004098360655737705,True,,
