EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceShotQualityAvg,LostBallTurnovers,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,BlockedAtRim,SecondChanceCorner3Frequency,SelfOReb,SecondChanceTurnovers,OffAtRimReboundPct,SelfORebPct,3SecondViolations,OffLongMidRangeReboundPct,on,SecondChanceFtPoints,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,1110.0,18,5,36,37,19,32,4.0,73,2.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,8.0,44,2.0,3.0,2.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,6.0,19,2.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.8,0.75,17.5,0.13333333333333333,0.1111111111111111,0.2,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.606625,0.6737000000000001,0.75,6.025,0.5277777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612744,Brian Cardinal,Brian Cardinal,2073,GSW,2371.0,40,27,75,74,43,34,7.0,149,6.0,7.0,3.0,4.0,,1.0,7.0,9.0,3.0,20.0,67,3.0,5.0,2.0,11.0,8.0,6.0,3.0,,3.0,,1.0,,6.0,3.0,3.0,6.0,1.0,,1.0,2.0,1.0,1.0,6.0,1.0,3.0,,11.0,43,1.0,0.5714285714285714,0.8,0.7777777777777778,0.6,0.85,0.75,0.9090909090909091,0.7857142857142857,14.942528735632184,0.09090909090909091,0.07317073170731707,0.07142857142857142,0.7,0.8571428571428571,1.0,0.5,0.1,,,,0.6666666666666666,0.75,0.8,0.5235350000000001,0.544525,0.55,3.3444444444444446,0.5733333333333334,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1111111111111111,0.14285714285714285,0.5,0.058823529411764705,0.25,0.12,0.25,0.16666666666666666,0.5,0.25,0.06666666666666667,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.18181818181818182,0.2,0.2,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,1993.0,33,13,64,63,44,47,6.0,127,5.0,6.0,3.0,4.0,2.0,2.0,10.0,12.0,2.0,22.0,70,6.0,8.0,2.0,14.0,10.0,10.0,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,4.0,5.0,,,3.0,3.0,3.0,1.0,1.0,,2.0,1.0,14.0,44,,0.5,0.5,0.8333333333333334,0.75,0.7142857142857143,0.6666666666666666,0.7333333333333333,0.7,24.65753424657534,0.06896551724137931,0.08571428571428572,0.06666666666666667,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.8,0.14285714285714285,1.0,1.0,0.5,0.4444444444444444,0.75,0.5714285714285714,0.5002821428571428,0.49189999999999995,0.6363636363636364,5.683333333333333,0.6875,,1.0,3.0,4.0,,2.0,,1.0,,2.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.14285714285714285,0.08333333333333333,,,,,,,,,0.25,,0.2857142857142857,0.75,1.0,,0.14285714285714285,,,,1.0,,0.1111111111111111,,,,,,24.9,1.0,1.0,1.0,0.25,1.0,0.5,0.16666666666666666,0.25,0.4439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,1610612744,Sean Lampley,Sean Lampley,2253,GSW,3673.0,61,24,118,119,66,74,12.0,237,7.0,10.0,5.0,6.0,1.0,1.0,13.0,20.0,8.0,34.0,122,6.0,9.0,3.0,15.0,16.0,10.0,1.0,1.0,2.0,1.0,1.0,,5.0,6.0,9.0,11.0,,,1.0,3.0,1.0,1.0,2.0,1.0,12.0,1.0,15.0,66,1.0,0.6153846153846154,0.6666666666666666,0.65,0.6666666666666666,0.65,0.6666666666666666,0.68,0.6818181818181818,20.74074074074074,0.12,0.14285714285714285,0.13043478260869565,0.5,0.7,0.7,0.7142857142857143,0.05,1.0,1.0,,0.6666666666666666,0.8333333333333334,0.5,0.44425499999999996,0.4784,0.4411764705882353,4.845,0.559322033898305,1.0,2.0,5.0,9.0,,,,,,,1.0,2.0,2.0,,,,2.0,,,3.0,,1.0,1.0,2.0,,2.0,1.0,2.0,6.0,1.0,1.0,1.0,,,,,0.5,0.5,0.5,,0.15,,0.6666666666666666,0.037037037037037035,0.07142857142857142,0.04878048780487805,0.125,0.08333333333333333,,0.14285714285714285,0.1,0.45,0.5555555555555556,0.8333333333333334,0.6,,,,,1.0,0.5,,,,0.25,0.25,0.058823529411764705,,,3.0,,0.3333333333333333,,,0.23076923076923078,0.09090909090909091,0.5399,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1610612744,Nick Van Exel,Nick Van Exel,89,GSW,3127.0,52,19,97,97,53,56,12.0,194,,1.0,,1.0,,2.0,6.0,10.0,,18.0,105,3.0,4.0,,12.0,2.0,10.0,13.0,1.0,14.0,1.0,2.0,1.0,29.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,,1.0,,,,12.0,53,1.0,0.16666666666666666,0.16666666666666666,0.6,0.75,0.47368421052631576,0.6666666666666666,0.47368421052631576,0.6666666666666666,19.29824561403509,0.09302325581395349,0.07407407407407407,,0.05263157894736842,,,,0.10526315789473684,,,,0.1111111111111111,,0.5263157894736842,0.46478611111111107,0.47840000000000005,0.6666666666666666,9.700000000000001,0.5463917525773195,,,6.0,7.0,1.0,7.0,1.0,4.0,2.0,9.0,,,,2.0,5.0,3.0,,6.0,1.0,1.0,10.0,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,0.5,0.2222222222222222,0.4,0.25,,,,0.47368421052631576,0.1,1.0,0.6666666666666666,,,,,,,,0.21052631578947367,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,,0.4444444444444444,0.25,0.16666666666666666,,,,27.755555555555556,,,,,,,,,0.4158,,,,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.10526315789473684,0.5,0.5,1.0,0.1111111111111111,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,1479.0,25,4,50,48,32,29,5.0,98,2.0,2.0,2.0,2.0,,1.0,2.0,4.0,,10.0,54,2.0,4.0,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,,5.0,3.0,3.0,4.0,,,,,,3.0,3.0,,,,4.0,32,,0.5,1.0,0.5,0.5,0.5555555555555556,0.2857142857142857,0.5555555555555556,0.2857142857142857,16.07142857142857,0.1875,0.13636363636363635,0.2222222222222222,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,,,,0.2857142857142857,1.0,0.7777777777777778,0.5099437499999999,0.50385,0.4,7.1499999999999995,0.64,1.0,1.0,,1.0,1.0,3.0,,2.0,2.0,5.0,1.0,1.0,2.0,,3.0,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,1.0,0.5,0.4,,0.5,1.0,0.5,0.5,0.5555555555555556,,,,0.1111111111111111,,0.07142857142857142,0.2,,,,0.3333333333333333,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.2857142857142857,,0.5,,,0.2,27.639999999999997,,,,,,,,,0.5413,,1.0,,1.0,1.0,2.0,,1.0,,1.0,3.0,1.0,,0.2222222222222222,0.5,0.5,,0.14285714285714285,,1.0,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,1237.0,21,6,39,42,30,30,4.0,81,2.0,3.0,2.0,2.0,,,5.0,7.0,2.0,12.0,43,5.0,5.0,2.0,12.0,6.0,4.0,2.0,,2.0,,,,4.0,2.0,2.0,6.0,1.0,,1.0,2.0,2.0,2.0,3.0,,4.0,1.0,12.0,30,,0.6,0.6,0.7142857142857143,1.0,0.625,0.8333333333333334,0.6,0.75,25.0,0.13333333333333333,0.10526315789473684,,0.375,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,1.0,0.5,0.4474,0.45141666666666663,1.0,5.157142857142857,0.7692307692307693,,,3.0,4.0,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,0.125,0.14285714285714285,0.3333333333333333,0.5,0.1111111111111111,0.25,0.17647058823529413,,0.3333333333333333,,,0.25,0.5,0.75,0.75,0.3333333333333333,0.125,,,,,,0.16666666666666666,,,0.1111111111111111,0.125,,24.8,1.0,,,,,0.3333333333333333,,,0.5253,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,0.16666666666666666,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1610612744,Clifford Robinson,Clifford Robinson,361,GSW,1041.0,17,3,31,32,10,16,2.0,63,1.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,,15.0,35,1.0,1.0,,5.0,4.0,2.0,1.0,,1.0,,1.0,,2.0,5.0,6.0,7.0,,,,,,1.0,1.0,,2.0,,5.0,10,,0.6666666666666666,1.0,0.5,1.0,0.6818181818181818,0.625,0.625,0.625,36.36363636363636,0.2631578947368421,0.21739130434782608,0.2857142857142857,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.4,0.4,1.0,0.25,1.0,0.5454545454545454,0.47018181818181815,0.487,0.3333333333333333,14.5,0.3225806451612903,1.0,1.0,,,3.0,5.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,9.0,2.0,5.0,3.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.6,0.3333333333333333,0.6,0.5,0.5,0.5,0.45454545454545453,,,,0.14285714285714285,,0.09090909090909091,,,,,0.3333333333333333,,,,,0.45454545454545453,0.6,0.6,1.0,0.5,1.0,0.75,0.3333333333333333,0.6,0.08333333333333333,0.14285714285714285,0.13333333333333333,25.779999999999994,,,1.0,,1.0,,,,0.4838,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,676.0,11,6,22,22,2,3,2.0,44,1.0,2.0,,,,,1.0,2.0,2.0,4.0,16,,,,,,2.0,1.0,,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,1.0,4.0,,,2,,,,0.5,,0.3333333333333333,,0.4,,20.833333333333336,0.08333333333333333,0.14285714285714285,,0.6666666666666666,0.5,0.5,,,,,,,,1.0,0.4917833333333333,,,1.85,0.09090909090909091,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.14285714285714285,,,,,0.3333333333333333,,,,,,,,,0.4,0.5,,25.9,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,1610612744,Erick Dampier,Erick Dampier,956,GSW,1207.0,20,1,41,43,22,39,6.0,84,1.0,4.0,,1.0,,,1.0,4.0,,2.0,48,,1.0,,,,2.0,,,,,,,,4.0,7.0,10.0,,,1.0,1.0,,,1.0,,,,,22,1.0,,,0.25,,0.25,,0.25,,10.416666666666668,0.26666666666666666,0.3333333333333333,0.2857142857142857,1.0,0.25,0.25,,,,,,1.0,,1.0,0.56475,0.6022,,,0.5365853658536586,1.0,3.0,,,,,,,,,1.0,3.0,2.0,,,,2.0,,,,,,3.0,3.0,,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.23076923076923078,,0.17647058823529413,0.2,,,0.5,0.16666666666666666,,,,,,,,,1.0,0.3333333333333333,,,,,,1.0,,,3.0,,,,,0.5,0.75,0.5785666666666667,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,0.3333333333333333,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
