EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceFtPoints,FTDefRebounds,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,SelfOReb,DefensiveGoaltends,OffShortMidRangeReboundPct,SelfORebPct,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3Assists,OffThreePtRebounds,FTOffRebounds,Travels,BlockedShortMidRange,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,on,Fg3aBlocked,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,HeaveAttempts,3pt And 1 Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,1131.0,19,-7,36,36,7,2,10.0,72,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,6,10,47,1.0,1.0,2.0,1.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,2.0,7,0.6,0.75,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,13.333333333333332,0.05555555555555555,0.047619047619047616,0.25,1.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4429833333333333,0.5531,0.5531,0.2,0.2,10.700000000000001,0.19444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,3634.0,61,-22,122,125,29,4,20.0,247,2.0,7.0,1.0,1.0,,3.0,,1.0,3.0,12.0,5.0,20,24,140,2.0,3.0,4.0,,3.0,9.0,6.0,4.0,2.0,10.0,,10.0,,5.0,20.0,1.0,1.0,9,3.0,,,,,9.0,29,0.6,0.75,0.25,0.6666666666666666,,0.2962962962962963,0.6666666666666666,0.25,0.38333333333333336,0.6666666666666666,0.5,26.24113475177305,0.018518518518518517,0.016129032258064516,0.08333333333333333,,0.25925925925925924,0.2857142857142857,0.4,,0.037037037037037035,,,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,,0.5185185185185185,0.5025462962962963,0.43703333333333333,0.59285,0.16666666666666666,0.375,11.685,0.23770491803278687,1.0,2.0,6.0,1.0,3.0,2.0,7.0,8.0,1.0,3.0,6.0,6.0,6.0,2.0,2.0,4.0,1.0,2.0,6.0,8.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,7.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.25925925925925924,0.1,0.2857142857142857,0.42857142857142855,0.15789473684210525,0.1111111111111111,0.14285714285714285,0.18181818181818182,0.2,0.13333333333333333,0.037037037037037035,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.037037037037037035,0.05,24.828571428571426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,4572.0,76,-26,152,156,28,12,25.0,308,8.0,9.0,4.0,4.0,,,,3.0,5.0,9.0,13.0,21,28,167,5.0,6.0,11.0,,3.0,,18.0,8.0,4.0,8.0,1.0,9.0,1.0,6.0,19.0,5.0,5.0,15,6.0,1.0,1.0,1.0,,,28,0.6923076923076923,0.8181818181818182,0.6190476190476191,0.8333333333333334,,0.5909090909090909,0.8333333333333334,,0.56,0.9166666666666666,,16.574585635359117,0.07042253521126761,0.06172839506172839,0.05,,0.4090909090909091,0.8888888888888888,0.8888888888888888,0.625,0.13636363636363635,,,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.8,0.6666666666666666,1.0,,,0.45454545454545453,0.4874590909090909,0.5211,0.3699333333333333,0.39285714285714285,,9.538095238095238,0.18421052631578946,,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,8.0,10.0,1.0,1.0,,5.0,,3.0,,5.0,,3.0,1.0,,7.0,1.0,,3.0,1.0,,,,,0.045454545454545456,0.047619047619047616,,1.0,0.1702127659574468,,0.11940298507462686,0.13333333333333333,0.16666666666666666,,,0.045454545454545456,,,,,,,0.125,0.13043478260869565,25.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.11764705882352941,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,8282.0,138,-77,277,281,85,77,38.0,558,5.0,14.0,3.0,6.0,,2.0,1.0,8.0,13.0,32.0,19.0,54,41,307,5.0,13.0,12.0,2.0,10.0,4.0,32.0,6.0,2.0,7.0,,7.0,,5.0,14.0,6.0,6.0,15,9.0,1.0,1.0,1.0,,4.0,85,0.8421052631578947,0.8888888888888888,0.35185185185185186,0.38461538461538464,0.2,0.3392857142857143,0.38461538461538464,0.16666666666666666,0.3474576271186441,0.42857142857142855,0.15384615384615385,19.74921630094044,0.04918032786885246,0.0425531914893617,0.037037037037037035,,0.25,0.35714285714285715,0.5,0.8,0.14285714285714285,0.125,0.14285714285714285,0.5714285714285714,0.40625,0.40625,0.9230769230769231,0.46153846153846156,0.5,0.16666666666666666,,0.2857142857142857,0.44512053571428567,0.4733307692307693,0.43834583333333327,0.2926829268292683,0.0975609756097561,12.179629629629629,0.30685920577617326,,,2.0,,2.0,,2.0,3.0,,2.0,,,2.0,,5.0,2.0,,1.0,8.0,9.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,6.0,,,2.0,1.0,,,,,0.03571428571428571,0.09259259259259259,0.2857142857142857,0.5,0.08080808080808081,0.029411764705882353,0.06766917293233082,0.038461538461538464,0.09090909090909091,0.041666666666666664,,0.03571428571428571,,,,0.16666666666666666,,,0.034482758620689655,0.03571428571428571,24.4,2.0,,,1.0,0.125,,0.015625,0.1111111111111111,0.6666666666666666,2.0,1.0,0.12903225806451613,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,7921.0,132,-68,263,268,77,77,38.0,531,2.0,4.0,,,1.0,1.0,2.0,5.0,5.0,12.0,9.0,21,33,290,1.0,1.0,5.0,1.0,1.0,2.0,12.0,6.0,,9.0,1.0,10.0,1.0,6.0,21.0,3.0,3.0,20,8.0,1.0,,1.0,1.0,2.0,77,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,1.0,0.42857142857142855,0.5,0.3333333333333333,0.515625,0.8333333333333334,0.3333333333333333,15.081967213114755,0.025,0.021739130434782608,0.037037037037037035,1.0,0.14285714285714285,0.5,0.6666666666666666,0.5,0.17857142857142858,0.4,0.5,0.42857142857142855,0.4166666666666667,0.5,0.8,,,0.3333333333333333,1.0,0.39285714285714285,0.4691196428571428,0.50415,0.5913833333333334,0.15151515151515152,0.06060606060606061,13.204761904761906,0.29277566539923955,2.0,2.0,5.0,,1.0,2.0,7.0,9.0,,2.0,,6.0,5.0,2.0,4.0,3.0,,10.0,7.0,17.0,7.0,4.0,3.0,10.0,3.0,7.0,4.0,14.0,7.0,5.0,,,10.0,1.0,,4.0,,1.0,0.2857142857142857,,0.2857142857142857,0.25,0.19047619047619047,0.25,0.7142857142857143,0.07446808510638298,0.3125,0.1349206349206349,0.08333333333333333,0.05660377358490566,0.2727272727272727,0.07142857142857142,0.17857142857142858,0.4,0.4,1.0,0.3333333333333333,,0.4,0.15625,0.16666666666666666,24.428571428571427,3.0,,3.0,,0.2,,0.016129032258064516,0.11764705882352941,,,,0.03225806451612903,,1.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.4,0.5,0.5,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,4466.0,74,-59,153,151,67,64,19.0,304,6.0,9.0,2.0,3.0,4.0,6.0,2.0,4.0,3.0,7.0,11.0,20,29,172,2.0,3.0,5.0,5.0,11.0,14.0,12.0,10.0,4.0,4.0,1.0,5.0,,4.0,11.0,10.0,12.0,22,5.0,1.0,,1.0,1.0,14.0,67,0.5454545454545454,0.6666666666666666,0.55,0.6666666666666666,0.45454545454545453,0.55,0.6666666666666666,0.45454545454545453,0.6041666666666666,0.625,0.5384615384615384,17.54385964912281,0.15625,0.14864864864864866,0.16666666666666666,1.0,0.45,0.6666666666666666,0.8571428571428571,0.5,0.2,0.5,0.6666666666666666,0.35,0.42857142857142855,0.42857142857142855,1.0,1.0,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.45,0.4811850000000001,0.5951,0.49524545454545454,0.1724137931034483,0.4827586206896552,7.8,0.43790849673202614,,,,,,,,7.0,,,4.0,,,,3.0,,,1.0,8.0,10.0,4.0,2.0,2.0,4.0,,3.0,2.0,6.0,4.0,1.0,2.0,1.0,8.0,,,2.0,2.0,,,,,,0.15,0.2222222222222222,0.6666666666666666,0.14035087719298245,0.05555555555555555,0.12,0.14285714285714285,0.15151515151515152,0.08333333333333333,,,,,,,,,0.09090909090909091,0.09090909090909091,,1.0,1.0,1.0,2.0,0.25,0.25,0.16216216216216217,0.1,,1.0,,0.13333333333333333,0.16666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.125,0.1,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,1777.0,30,-25,58,62,15,14,9.0,120,1.0,3.0,,,1.0,1.0,,,3.0,10.0,4.0,13,9,70,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,,4.0,,4.0,,,8.0,,,3,,1.0,,1.0,1.0,2.0,15,0.25,0.25,0.3076923076923077,1.0,0.5,0.2857142857142857,1.0,0.3333333333333333,0.3,1.0,0.3333333333333333,23.61111111111111,,,,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,0.7142857142857143,0.3,0.3,,,,0.3333333333333333,1.0,0.2857142857142857,0.4634714285714286,0.4574,0.49310000000000004,0.2222222222222222,0.2222222222222222,14.830769230769231,0.25862068965517243,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,4.0,,,3.0,3.0,2.0,2.0,,2.0,,1.0,,2.0,,,,,2.0,,,1.0,,,,,,0.07142857142857142,,,1.0,0.15789473684210525,,0.125,,0.2727272727272727,,,0.07142857142857142,,,,0.3333333333333333,,,0.06666666666666667,0.07142857142857142,24.6,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,1138.0,19,-31,37,35,12,12,4.0,72,1.0,1.0,,,,,,,,,1.0,1,8,56,,,3.0,,,3.0,2.0,,,2.0,,2.0,,1.0,4.0,1.0,1.0,2,2.0,,,,,3.0,12,1.0,1.0,1.0,,,0.6666666666666666,1.5,0.75,0.6666666666666666,1.5,0.75,15.0,0.06666666666666667,0.058823529411764705,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.4903416666666667,0.50925,0.45255,0.375,0.375,,0.32432432432432434,1.0,1.0,4.0,,1.0,2.0,5.0,,1.0,2.0,,3.0,4.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,0.5,0.4,0.5,0.4,0.8333333333333334,,,,,0.2,0.09090909090909091,,,0.25,0.16666666666666666,0.6666666666666666,0.25,0.25,,0.5,,0.25,,,24.419999999999998,,,,,,,,,,,,0.16666666666666666,,1.0,,1.0,,,,,,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,2469.0,41,-13,86,83,47,61,8.0,169,2.0,3.0,,,1.0,1.0,,2.0,5.0,10.0,7.0,15,17,72,,,,2.0,6.0,7.0,6.0,8.0,,2.0,,2.0,,1.0,4.0,,,5,7.0,3.0,2.0,3.0,3.0,7.0,47,0.42857142857142855,0.42857142857142855,0.4666666666666667,,0.3333333333333333,0.4117647058823529,,0.3333333333333333,0.425,,0.3888888888888889,24.46808510638298,,,,1.0,0.17647058823529413,0.6666666666666666,1.0,1.0,0.11764705882352941,,,0.5882352941176471,0.5,0.5,0.2,,,0.16666666666666666,1.0,0.29411764705882354,0.42523529411764704,,0.4437166666666667,,0.4117647058823529,12.886666666666667,0.5465116279069767,1.0,,1.0,,,,2.0,3.0,,,3.0,,1.0,,2.0,1.0,,,5.0,5.0,,,,,,,3.0,3.0,1.0,2.0,1.0,2.0,6.0,,,1.0,2.0,,,,,0.11764705882352941,0.13333333333333333,0.3333333333333333,,0.11904761904761904,,0.09615384615384616,,0.19230769230769232,,0.058823529411764705,0.058823529411764705,,,,,,,0.05555555555555555,0.0625,23.7,,,,1.0,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,True,,,,,,,,,,,,,,,,,,
763,1610612758,Tony Massenburg,Tony Massenburg,763,SAC,2524.0,42,-39,84,85,31,34,6.0,169,,,,,,,,6.0,,4.0,,10,2,98,,1.0,,,3.0,1.0,,,,2.0,,2.0,,,4.0,,,9,8.0,1.0,1.0,1.0,1.0,1.0,31,,,,,,,,,0.08333333333333333,,0.125,16.483516483516482,,,,1.0,,,,,0.6,,,0.4,,,,,,,,,0.40451999999999994,0.5017,0.3927,,0.5,12.27,0.36904761904761907,,,,,,,,2.0,,,1.0,,,,,2.0,,2.0,7.0,9.0,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,,4.0,,,1.0,1.0,,,,,,,,0.6666666666666666,0.175,0.2,0.18,0.2857142857142857,0.038461538461538464,0.14285714285714285,,,,,,,,,0.09090909090909091,0.09090909090909091,,,,,1.0,,,,0.5714285714285714,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
