EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffThreePtRebounds,DefensiveGoaltends,SecondChanceFg2Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,Clear Path Fouls,HeaveMakes,OffensiveGoaltends,SecondChanceAtRimPctAssisted,on,BlockedCorner3,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,864.0,14,-8,27,26,3.0,10.0,6,53,1.0,4.0,1.0,,,,2.0,,,,,,,,,,,1.0,6,,,,2.0,26,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1,,,,4.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,0.16666666666666666,,0.16666666666666666,,,0.16666666666666666,,,,0.16666666666666666,0.25,,19.444444444444446,,0.25,,,0.2,0.043478260869565216,,,,1.0,,,,,0.6666666666666666,0.25,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,0.6666666666666666,,0.49025,,,,,,,5.95,,0.1111111111111111,,,,,,,,1.0,,,,0.2,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,4873.0,81,-15,154,153,33.0,23.0,16,307,6.0,8.0,3.0,,2.0,3.0,14.0,1.0,2.0,,1.0,1.0,1.0,,,,,9.0,24,2.0,3.0,,24.0,172,3.0,,,4.0,2.0,4.0,,1.0,,4.0,10.0,8.0,6.0,1.0,1.0,,4.0,1.0,5.0,1.0,2.0,2.0,,11.0,5.0,4.0,8.0,12.0,5.0,17.0,1.0,2.0,2.0,,5.0,,4.0,1.0,,1.0,,6,,1.0,3.0,7.0,,1.0,,,,,,2.0,2.0,,2.0,2.0,4.0,33.0,,0.5555555555555556,0.7142857142857143,1.0,0.6666666666666666,,,0.6666666666666666,0.375,0.5,0.4444444444444444,0.6666666666666666,0.4,0.4444444444444444,0.6666666666666666,0.4,0.1111111111111111,,,,19.186046511627907,0.8333333333333334,0.13114754098360656,0.08928571428571429,0.25,0.15584415584415584,0.07692307692307693,0.07142857142857142,0.10526315789473684,0.058823529411764705,0.2,0.23076923076923078,0.3333333333333333,0.0625,1.0,0.2962962962962963,0.75,0.75,0.5,0.07407407407407407,,,,0.5185185185185185,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.07407407407407407,0.5,0.5,1.0,0.037037037037037035,1.0,1.0,1.0,1.0,,,,0.2,,,,0.4074074074074074,1.0,0.4698148148148149,0.5527333333333333,0.42976000000000003,,,0.16666666666666666,0.16666666666666666,12.154166666666669,24.366666666666664,0.21428571428571427,2.0,,,2.0,,4.0,,,,0.6666666666666666,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.2727272727272727,,,,,,,,True,,,,,,,
2427,1610612741,Roger Mason Jr.,Roger Mason Jr.,2427,CHI,862.0,14,-12,28,26,9.0,14.0,7,54,,,,,,,2.0,,,,,,1.0,,,,,,2,,1.0,,,30,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1,,,1.0,2.0,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,10.526315789473685,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,0.4313166666666666,,0.3928,,,,,19.95,24.7,0.32142857142857145,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1594,1610612741,Rick Brunson,Rick Brunson,1594,CHI,5533.0,92,-28,171,169,69.0,69.0,21,340,1.0,4.0,1.0,,1.0,1.0,8.0,,3.0,,1.0,2.0,5.0,,2.0,,3.0,2.0,13,2.0,8.0,6.0,16.0,189,1.0,,2.0,1.0,1.0,7.0,,4.0,6.0,8.0,2.0,2.0,3.0,5.0,2.0,1.0,14.0,1.0,15.0,,3.0,,11.0,31.0,,4.0,3.0,7.0,1.0,8.0,,3.0,1.0,2.0,6.0,2.0,3.0,4.0,1.0,3.0,,10,2.0,3.0,2.0,8.0,,1.0,8.0,,,1.0,3.0,1.0,,1.0,1.0,1.0,8.0,69.0,2.0,0.5,0.5,0.5,0.25,,,0.25,0.15384615384615385,0.14285714285714285,0.23809523809523808,,0.09090909090909091,0.32,0.125,0.26666666666666666,0.38095238095238093,0.07692307692307693,,,17.857142857142858,0.6,0.05660377358490566,,0.21052631578947367,0.09722222222222222,0.013888888888888888,,,0.2,0.05555555555555555,0.2222222222222222,,,1.0,0.19047619047619047,0.25,0.25,,0.047619047619047616,,,,0.38095238095238093,0.125,0.14285714285714285,1.0,0.14285714285714285,,,,0.23809523809523808,0.4,0.4,0.5,0.3333333333333333,0.6666666666666666,,,0.09090909090909091,,0.2727272727272727,,0.5714285714285714,0.4,0.46028333333333343,0.5052166666666666,0.44965909090909084,0.045454545454545456,0.07142857142857142,0.0625,0.5,11.376923076923076,25.3625,0.40350877192982454,,,2.0,,3.0,,1.0,1.0,,,0.125,0.07692307692307693,,0.125,,,0.18181818181818182,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2648,1610612741,Ronald Dupree,Ronald Dupree,2648,CHI,12584.0,210,-19,402,407,127.0,129.0,65,809,17.0,30.0,5.0,2.0,10.0,5.0,27.0,,1.0,,1.0,,1.0,,1.0,,,24.0,67,,2.0,20.0,68.0,374,10.0,,1.0,17.0,5.0,18.0,,1.0,9.0,19.0,22.0,26.0,,1.0,,4.0,9.0,4.0,13.0,4.0,4.0,3.0,2.0,30.0,9.0,8.0,11.0,20.0,12.0,32.0,,11.0,9.0,2.0,4.0,5.0,2.0,13.0,,2.0,2.0,17,3.0,6.0,9.0,33.0,1.0,5.0,29.0,3.0,,14.0,2.0,4.0,4.0,,4.0,1.0,19.0,127.0,9.0,0.4583333333333333,0.5,,,,,,0.3582089552238806,0.2777777777777778,0.34782608695652173,0.45454545454545453,0.2631578947368421,0.4146341463414634,0.53125,0.38,0.028985507246376812,0.05970149253731343,0.1,0.1,20.842105263157894,0.23529411764705882,0.07857142857142857,0.05263157894736842,0.16,0.1,0.04411764705882353,0.03614457831325301,0.06818181818181818,0.034482758620689655,0.1044776119402985,0.10526315789473684,0.3333333333333333,,0.25,0.43478260869565216,0.5666666666666667,0.6296296296296297,0.23529411764705882,0.14492753623188406,0.2,0.2222222222222222,1.0,0.391304347826087,0.18518518518518517,0.18518518518518517,1.0,0.014492753623188406,,,,0.014492753623188406,,,,0.45454545454545453,0.09090909090909091,,,0.05263157894736842,,,,0.463768115942029,,0.49399347826086976,0.4952333333333334,0.46962368421052636,0.175,0.1794871794871795,0.25,0.27941176470588236,8.995522388059701,24.450000000000003,0.31592039800995025,2.0,4.0,7.0,5.0,,4.0,,,,0.5,,,0.10526315789473684,,,0.4,0.3684210526315789,0.5714285714285714,7.0,1.0,0.05555555555555555,,,,3.0,,,,,,,,0.125,0.04,,,,,,,,True,,,,,,,
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,11052.0,184,-4,350,347,108.0,114.0,57,697,5.0,8.0,1.0,8.0,16.0,9.0,26.0,,,,,,,,,,,22.0,50,,,17.0,61.0,304,7.0,,,9.0,6.0,17.0,,,3.0,15.0,30.0,14.0,,,,3.0,4.0,5.0,9.0,4.0,2.0,,2.0,23.0,9.0,6.0,15.0,23.0,15.0,38.0,,3.0,3.0,,6.0,,3.0,3.0,,3.0,1.0,9,,1.0,8.0,17.0,2.0,2.0,23.0,1.0,,11.0,1.0,6.0,5.0,,6.0,2.0,15.0,108.0,2.0,0.6818181818181818,0.6818181818181818,,,,,,0.44,0.35294117647058826,0.44,0.42857142857142855,0.35294117647058826,0.5,0.5,0.39473684210526316,,0.06,0.25,0.0625,16.908212560386474,0.6666666666666666,0.09933774834437085,0.05625,0.15789473684210525,0.1111111111111111,0.07317073170731707,0.0547945205479452,0.08620689655172414,0.1111111111111111,0.10606060606060606,0.16666666666666666,0.125,,0.3333333333333333,0.16,0.625,0.8333333333333334,0.8,0.32,0.5,0.5333333333333333,0.625,0.52,0.34615384615384615,0.34615384615384615,0.6666666666666666,,,,,,,,,0.14285714285714285,,,,,,,,0.16,,0.414046,0.3984285714285714,0.43185882352941174,0.18333333333333332,0.18333333333333332,0.14754098360655737,0.2459016393442623,12.000000000000002,,0.30857142857142855,,3.0,5.0,3.0,,,1.0,6.0,,0.42857142857142855,,0.13333333333333333,0.075,0.08571428571428572,0.3,,0.29411764705882354,0.6,3.0,2.0,0.14285714285714285,,,,,,,,,,,,,0.0425531914893617,,,1.0,,,,,True,,,,,,,
966,1610612741,Jerome Williams,Jerome Williams,966,CHI,5519.0,92,-6,175,176,58.0,67.0,30,351,6.0,10.0,2.0,1.0,3.0,4.0,8.0,,1.0,,1.0,,1.0,,,,1.0,11.0,21,,2.0,10.0,32.0,174,3.0,,,8.0,4.0,4.0,,2.0,7.0,15.0,14.0,8.0,,1.0,,,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,5.0,4.0,9.0,14.0,6.0,20.0,1.0,4.0,2.0,2.0,8.0,,5.0,,,3.0,,8,2.0,5.0,4.0,10.0,,,16.0,2.0,,7.0,2.0,,,,,,15.0,58.0,2.0,0.6363636363636364,0.7777777777777778,,,,,,0.5238095238095238,1.0,0.4782608695652174,1.0,0.6666666666666666,0.5333333333333333,1.0,0.6818181818181818,0.08695652173913043,,,,18.53658536585366,1.0,0.13043478260869565,0.07692307692307693,0.21052631578947367,0.14772727272727273,0.07792207792207792,0.07142857142857142,0.08333333333333333,0.2,0.12,0.21428571428571427,0.2,0.1,,0.43478260869565216,0.6,0.6,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.34782608695652173,0.5,0.5,1.0,0.043478260869565216,,,,0.043478260869565216,,,,0.6666666666666666,,,,0.16666666666666666,,0.16666666666666666,,0.5217391304347826,,0.49179545454545454,0.47230000000000005,0.38602,0.25,0.2692307692307692,0.25,0.46875,8.50952380952381,32.0,0.3314285714285714,2.0,,,3.0,,4.0,,1.0,,1.0,,0.08333333333333333,0.05263157894736842,0.1,,1.0,,,2.0,1.0,0.2,,,,,,,,,,,,,0.1111111111111111,,,,,,,,True,,,,,,,
2669,1610612741,Linton Johnson,Linton Johnson,2669,CHI,8989.0,150,-33,291,296,86.0,80.0,33,587,9.0,14.0,4.0,,6.0,7.0,18.0,1.0,4.0,,2.0,1.0,7.0,,1.0,,2.0,16.0,38,2.0,11.0,2.0,40.0,271,5.0,,1.0,8.0,6.0,10.0,,4.0,1.0,13.0,22.0,10.0,6.0,6.0,1.0,5.0,3.0,,3.0,,,1.0,2.0,6.0,4.0,9.0,20.0,31.0,4.0,35.0,,7.0,4.0,3.0,6.0,1.0,4.0,4.0,,2.0,,10,,4.0,6.0,14.0,,1.0,8.0,,,3.0,1.0,8.0,4.0,2.0,8.0,5.0,13.0,86.0,1.0,0.6875,0.7857142857142857,1.0,0.18181818181818182,,,0.2,0.42105263157894735,0.6,0.3877551020408163,0.6666666666666666,0.42857142857142855,0.37735849056603776,0.5714285714285714,0.40625,0.22448979591836735,0.13157894736842105,0.21428571428571427,0.16666666666666666,19.325153374233132,0.6,0.18018018018018017,0.034782608695652174,0.2903225806451613,0.20422535211267606,0.026490066225165563,0.06779661016949153,0.05405405405405406,0.25,0.24,0.20833333333333334,0.5714285714285714,,0.625,0.2857142857142857,0.6428571428571429,0.8181818181818182,0.7777777777777778,0.12244897959183673,,,,0.3673469387755102,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.08163265306122448,0.25,0.25,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,1.0,0.6666666666666666,0.16666666666666666,,,0.14285714285714285,,0.14285714285714285,,0.5102040816326531,0.16666666666666666,0.47693125000000003,0.50141,0.5236576923076923,0.057692307692307696,0.07317073170731707,0.2,0.325,9.852631578947367,27.245454545454546,0.29553264604810997,3.0,4.0,5.0,4.0,,4.0,,,,0.8,0.05555555555555555,,,,,0.75,0.35714285714285715,0.8,,2.0,0.2857142857142857,,1.0,1.0,,,,,,,0.09090909090909091,0.14285714285714285,,,,,2.0,,,,0.3333333333333333,True,,,,,,,
2321,1610612741,Paul Shirley,Paul Shirley,2321,CHI,3253.0,54,-18,100,104,42.0,30.0,15,204,4.0,5.0,1.0,1.0,3.0,1.0,6.0,,,,,,,,,,,6.0,14,,,1.0,13.0,103,1.0,,,3.0,1.0,3.0,,,,2.0,10.0,2.0,,,,2.0,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,4.0,3.0,7.0,,,,,3.0,,3.0,1.0,,,1.0,4,,1.0,3.0,6.0,,,3.0,1.0,,2.0,,,,,,,2.0,42.0,,0.8333333333333334,1.0,,,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,1.0,0.3333333333333333,0.43333333333333335,1.5,0.3333333333333333,,0.14285714285714285,0.2,0.3333333333333333,16.239316239316242,0.75,0.058823529411764705,,0.09090909090909091,0.06666666666666667,0.058823529411764705,,0.08333333333333333,0.125,,0.125,,,,0.35714285714285715,0.8,1.0,0.75,0.21428571428571427,0.3333333333333333,0.5,1.0,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,,,,,,,,0.35714285714285715,,0.47894999999999993,,0.43293333333333334,0.13333333333333333,0.13333333333333333,0.23076923076923078,0.15384615384615385,9.207142857142857,,0.42,1.0,1.0,1.0,1.0,,2.0,,3.0,,1.0,,0.25,,0.2,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2423,1610612741,Chris Jefferies,Chris Jefferies,2423,CHI,182.0,3,1,6,5,,,1,11,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1,1.0,1.0,,5.0,6,,,,,,,,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.25,,,1.25,,,0.5,,,,42.857142857142854,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.58465,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,2657.0,44,-25,87,87,33.0,44.0,10,174,2.0,2.0,,,,4.0,7.0,1.0,1.0,,,2.0,7.0,,,1.0,4.0,6.0,9,3.0,8.0,1.0,22.0,103,,,,,2.0,3.0,1.0,4.0,,7.0,2.0,10.0,6.0,7.0,2.0,1.0,5.0,1.0,6.0,1.0,2.0,,3.0,13.0,,2.0,1.0,3.0,,3.0,,1.0,,1.0,,1.0,,1.0,,,,1,,1.0,1.0,4.0,,,1.0,1.0,,1.0,,2.0,2.0,,2.0,,7.0,33.0,3.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.375,,0.25,0.375,0.6666666666666666,0.6666666666666666,0.6176470588235294,,0.5,0.6470588235294118,,0.5,0.47058823529411764,0.1111111111111111,,,18.367346938775512,,0.03333333333333333,,0.2,0.075,,,,,0.1,0.25,,,,0.11764705882352941,1.0,1.0,0.5,,,,,0.4117647058823529,0.5714285714285714,0.6666666666666666,,0.058823529411764705,1.0,1.0,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,,,,,,,0.5714285714285714,0.25,0.5882352941176471,0.2857142857142857,0.4790375,,0.4709833333333333,0.058823529411764705,0.1111111111111111,,0.3181818181818182,14.644444444444446,27.275,0.3793103448275862,,1.0,1.0,,3.0,,,,,,0.14285714285714285,,,,,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,17892.0,298,-21,579,578,186.0,226.0,64,1157,13.0,27.0,2.0,7.0,19.0,16.0,41.0,5.0,6.0,2.0,2.0,10.0,25.0,4.0,5.0,2.0,6.0,36.0,87,15.0,31.0,33.0,150.0,588,8.0,4.0,5.0,20.0,9.0,28.0,4.0,8.0,18.0,48.0,24.0,48.0,39.0,25.0,10.0,5.0,28.0,4.0,32.0,2.0,5.0,5.0,18.0,68.0,3.0,6.0,22.0,33.0,5.0,38.0,1.0,9.0,7.0,2.0,13.0,2.0,8.0,9.0,1.0,5.0,1.0,22,2.0,9.0,10.0,24.0,1.0,2.0,43.0,2.0,3.0,13.0,8.0,1.0,,,2.0,1.0,48.0,186.0,5.0,0.3333333333333333,0.35294117647058826,0.8666666666666667,0.4838709677419355,0.8,0.5,0.4838709677419355,0.41379310344827586,0.32142857142857145,0.4957627118644068,0.6923076923076923,0.4166666666666667,0.5401459854014599,0.7142857142857143,0.5106382978723404,0.2627118644067797,0.05747126436781609,0.14814814814814814,0.05263157894736842,24.127465857359635,0.5909090909090909,0.10377358490566038,0.014084507042253521,0.09090909090909091,0.10071942446043165,0.018656716417910446,,0.02702702702702703,0.1206896551724138,0.1625,0.08695652173913043,0.1,0.01639344262295082,0.5,0.2288135593220339,0.48148148148148145,0.5652173913043478,0.46153846153846156,0.16101694915254236,0.3684210526315789,0.3888888888888889,,0.3474576271186441,0.3902439024390244,0.3902439024390244,0.375,0.05084745762711865,0.8333333333333334,0.8333333333333334,0.8,0.211864406779661,0.4,0.4,0.9,0.15384615384615385,0.38461538461538464,0.8,1.0,0.05555555555555555,1.0,0.16666666666666666,0.3333333333333333,0.4915254237288136,0.4,0.4851313559322033,0.5073928571428571,0.45478472222222216,0.10077519379844961,0.1326530612244898,0.13333333333333333,0.32,10.694252873563219,24.906451612903226,0.32124352331606215,1.0,3.0,8.0,3.0,6.0,4.0,2.0,2.0,,0.375,,0.03636363636363636,0.04,0.04081632653061224,,0.5,0.2222222222222222,0.375,2.0,5.0,0.17857142857142858,,,,,1.0,,1.0,,,,,,0.012345679012345678,,,1.0,,,,,False,1.0,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,48192.0,803,-56,1566,1567,529.0,625.0,207,3133,25.0,39.0,9.0,15.0,37.0,81.0,174.0,,1.0,,1.0,,3.0,,1.0,,2.0,121.0,250,,4.0,20.0,262.0,1628,32.0,,1.0,26.0,32.0,69.0,,3.0,8.0,72.0,216.0,26.0,,3.0,,3.0,40.0,4.0,44.0,4.0,18.0,11.0,11.0,92.0,17.0,14.0,49.0,64.0,21.0,85.0,5.0,27.0,20.0,7.0,28.0,5.0,24.0,11.0,2.0,4.0,1.0,39,4.0,13.0,31.0,46.0,,2.0,34.0,6.0,,20.0,,8.0,4.0,2.0,9.0,6.0,72.0,529.0,4.0,0.8925619834710744,0.9230769230769231,,,,,,0.484,0.463768115942029,0.4763779527559055,0.3939393939393939,0.4444444444444444,0.48880597014925375,0.38235294117647056,0.46153846153846156,0.015748031496062992,0.012,0.05128205128205128,0.02702702702702703,17.027176927343316,0.717948717948718,0.08376068376068375,0.02694136291600634,0.10071942446043165,0.08701657458563536,0.028187919463087248,0.02681992337164751,0.0845771144278607,0.034013605442176874,0.11392405063291139,0.10101010101010101,0.1,0.04,0.6666666666666666,0.15354330708661418,0.6410256410256411,0.6756756756756757,0.72,0.14566929133858267,0.40540540540540543,0.4166666666666667,0.8666666666666667,0.6850393700787402,0.46551724137931033,0.46551724137931033,0.9506172839506173,0.003937007874015748,,,,0.011811023622047244,,,,0.2727272727272727,0.030303030303030304,,,0.013888888888888888,,0.027777777777777776,,0.16929133858267717,,0.4437474206349208,0.4688018518518518,0.43763,0.07462686567164178,0.07575757575757576,0.09923664122137404,0.2748091603053435,13.723999999999997,30.6,0.33780332056194123,4.0,9.0,14.0,13.0,,8.0,,4.0,,0.40625,,0.03508771929824561,0.022727272727272728,0.044444444444444446,,0.4444444444444444,0.19444444444444445,0.6428571428571429,,1.0,0.015384615384615385,,,,,,,1.0,,,,,,0.030927835051546393,,,2.0,1.0,,,0.25,False,1.0,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,39591.0,660,-68,1295,1300,426.0,488.0,175,2595,57.0,112.0,35.0,33.0,100.0,24.0,83.0,,2.0,,1.0,1.0,13.0,,,1.0,9.0,114.0,295,1.0,15.0,78.0,309.0,1358,54.0,,,53.0,35.0,88.0,1.0,10.0,34.0,107.0,136.0,92.0,3.0,11.0,1.0,17.0,27.0,13.0,40.0,8.0,10.0,3.0,14.0,93.0,44.0,28.0,77.0,128.0,55.0,183.0,10.0,14.0,11.0,3.0,17.0,2.0,11.0,26.0,1.0,6.0,2.0,43,5.0,12.0,42.0,87.0,5.0,19.0,98.0,3.0,,39.0,12.0,8.0,6.0,1.0,8.0,4.0,107.0,426.0,8.0,0.5964912280701754,0.6666666666666666,1.0,0.06666666666666667,,0.1,0.07692307692307693,0.3864406779661017,0.3977272727272727,0.3725806451612903,0.3333333333333333,0.37244897959183676,0.43156424581005587,0.4076923076923077,0.4533898305084746,0.04838709677419355,0.0576271186440678,0.08035714285714286,0.06,26.560424966799467,0.3953488372093023,0.17420814479638008,0.08494208494208494,0.23140495867768596,0.18650088809946713,0.08132530120481928,0.09821428571428571,0.15602836879432624,0.18584070796460178,0.18085106382978725,0.2619047619047619,0.16216216216216217,0.05747126436781609,0.5,0.36129032258064514,0.5089285714285714,0.5533980582524272,0.5263157894736842,0.3225806451612903,0.33,0.35106382978723405,0.48484848484848486,0.267741935483871,0.2891566265060241,0.2962962962962963,0.9166666666666666,0.0064516129032258064,,,,0.041935483870967745,0.07692307692307693,0.07692307692307693,1.0,0.6481481481481481,,,,0.01020408163265306,,0.09183673469387756,0.1111111111111111,0.4096774193548387,0.09090909090909091,0.4569587947882735,0.4938744680851064,0.4670084210526316,0.11271676300578035,0.11782477341389729,0.1715210355987055,0.34627831715210355,8.048813559322033,29.62,0.32895752895752894,14.0,21.0,38.0,18.0,,24.0,5.0,10.0,,0.3333333333333333,0.024096385542168676,0.0684931506849315,0.04895104895104895,0.06837606837606838,0.06896551724137931,0.4,0.3877551020408163,0.5526315789473685,17.0,23.0,0.4423076923076923,,2.0,,1.0,1.0,,,,,,,0.021739130434782608,0.09933774834437085,,,1.0,,,,0.14285714285714285,False,,1.0,,,,,
