EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,HeaveAttempts,SelfOReb,DefensiveGoaltends,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGA,FTDefRebounds,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Travels,on,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,767.0,13,5.0,22,23,11.0,10,3.0,45,1.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,3.0,9.0,17,1.0,1.0,2.0,2.0,3.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,11.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6428571428571429,1.0,0.75,30.769230769230766,1.0,0.1,0.0769230769230769,0.5,0.1666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.1666666666666666,0.3935833333333334,0.2915,0.3466333333333333,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.6666666666666666,10.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,5176.0,86,29.0,155,158,35.0,61,22.0,313,2.0,4.0,,5.0,8.0,12.0,10.0,21.0,10.0,54.0,141,1.0,3.0,6.0,2.0,3.0,4.0,17.0,6.0,14.0,2.0,6.0,6.0,2.0,1.0,6.0,2.0,4.0,,12.0,,4.0,1.0,,,1.0,17.0,35.0,,0.3,0.3,0.4761904761904761,0.3333333333333333,0.6666666666666666,0.6470588235294118,0.625,0.7222222222222222,0.675,0.6,0.7727272727272727,25.0,0.3333333333333333,0.032258064516129,0.0789473684210526,,0.1176470588235294,0.5,1.0,,0.1470588235294117,,,0.3529411764705882,0.6666666666666666,0.6666666666666666,0.375,0.5,0.4896382352941176,0.3566333333333333,0.5420555555555555,0.1052631578947368,0.16,0.1111111111111111,0.3148148148148148,13.242857142857144,0.2258064516129032,1.0,1.0,1.0,1.0,8.0,12.0,1.0,1.0,3.0,5.0,8.0,13.0,1.0,1.0,1.0,3.0,6.0,21.0,3.0,12.0,8.0,3.0,5.0,3.0,8.0,2.0,1.0,2.0,1.0,2.0,19.0,4.0,11.0,7.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.875,0.6153846153846154,1.0,0.5,0.6153846153846154,0.3823529411764705,0.1428571428571428,0.5,0.2,0.2857142857142857,0.125,0.3333333333333333,0.2,1.0,0.0294117647058823,0.3529411764705882,0.6666666666666666,0.6666666666666666,0.875,0.25,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.5555555555555556,0.6,0.6666666666666666,25.107692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1765,1610612745,Torraye Braggs,Torraye Braggs,1765,HOU,7785.0,130,33.0,236,237,67.0,109,32.0,473,7.0,14.0,4.0,8.0,2.0,6.0,13.0,28.0,8.0,34.0,216,3.0,8.0,6.0,5.0,9.0,,10.0,20.0,6.0,17.0,19.0,34.0,2.0,2.0,12.0,7.0,21.0,3.0,12.0,2.0,7.0,2.0,2.0,,2.0,10.0,67.0,9.0,0.7692307692307693,0.9090909090909092,0.4642857142857143,0.375,0.5555555555555556,0.4642857142857143,0.375,0.5555555555555556,0.5151515151515151,0.3333333333333333,0.5555555555555556,16.24548736462094,0.1666666666666666,0.173469387755102,0.1557377049180328,0.2058823529411764,0.5,0.5,0.6363636363636364,0.7142857142857143,0.2857142857142857,0.5,0.5714285714285714,0.2142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.5,0.466225,0.51645,0.4703333333333332,0.2121212121212121,0.2121212121212121,0.1764705882352941,0.2941176470588235,6.157142857142857,0.2838983050847458,3.0,5.0,,,,,,,,,,,,,,,,,,,,4.0,5.0,1.0,6.0,,1.0,3.0,1.0,1.0,13.0,2.0,4.0,1.0,3.0,2.0,10.0,,,1.0,2.0,,,1.0,,,,,,,0.1428571428571428,0.2142857142857142,0.125,0.0833333333333333,0.16,0.1111111111111111,,0.5,,,,,,,,,0.5555555555555556,0.6,,,,,,2.0,7.0,4.0,5.0,10.0,15.0,2.0,3.0,2.0,0.1234567901234567,0.1666666666666666,0.1351351351351351,0.12,0.1666666666666666,0.0769230769230769,0.2105263157894736,0.0909090909090909,0.1538461538461538,0.75,0.875,0.2857142857142857,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,4699.0,78,4.0,144,146,42.0,84,25.0,290,4.0,11.0,1.0,5.0,4.0,10.0,9.0,26.0,7.0,34.0,143,2.0,4.0,4.0,2.0,8.0,2.0,6.0,4.0,14.0,7.0,7.0,9.0,4.0,2.0,5.0,1.0,4.0,2.0,11.0,1.0,6.0,2.0,1.0,,2.0,6.0,42.0,3.0,0.2222222222222222,0.2222222222222222,0.3461538461538461,0.5,0.25,0.375,0.3333333333333333,0.2,0.4146341463414634,0.3333333333333333,0.2727272727272727,26.285714285714285,0.8,0.1228070175438596,0.0958904109589041,,0.3055555555555556,0.3636363636363636,0.5,0.5,0.1388888888888889,0.2,0.2,0.2777777777777778,0.4,0.4444444444444444,,0.5833333333333334,0.4889857142857143,0.42587,0.4691611111111111,0.1463414634146341,0.1935483870967742,0.1176470588235294,0.1764705882352941,9.284615384615384,0.2916666666666667,,2.0,,,3.0,10.0,,2.0,,2.0,3.0,10.0,,2.0,,,2.0,6.0,3.0,9.0,3.0,4.0,5.0,6.0,11.0,5.0,1.0,2.0,1.0,2.0,28.0,,4.0,3.0,1.0,,1.0,2.0,,3.0,,,1.0,1.0,0.6666666666666666,0.3,,,0.3333333333333333,0.2777777777777778,0.1538461538461538,0.2727272727272727,,,0.1111111111111111,,,0.5,,0.2777777777777778,0.3,0.3,0.6666666666666666,0.3333333333333333,,,0.2,,,0.2,,0.3333333333333333,30.079999999999995,2.0,2.0,,,2.0,2.0,1.0,,,0.0350877192982456,,0.0259740259740259,0.05,,0.0526315789473684,,,0.217391304347826,,0.3333333333333333,1.0,1.0,1.0,1.0,0.1,0.0526315789473684,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,3670.0,61,18.0,112,113,37.0,66,20.0,225,2.0,3.0,,1.0,,5.0,2.0,9.0,,13.0,104,1.0,2.0,5.0,,4.0,,6.0,2.0,2.0,5.0,7.0,8.0,2.0,2.0,2.0,3.0,5.0,,,,,,,,,6.0,37.0,1.0,0.5,1.0,0.2222222222222222,0.5,,0.3421052631578947,0.4166666666666667,0.3333333333333333,0.3421052631578947,0.4166666666666667,0.3333333333333333,15.107913669064748,1.0,0.1041666666666666,0.0793650793650793,0.0714285714285714,0.1578947368421052,0.6666666666666666,1.0,0.5,0.0526315789473684,,,0.2631578947368421,,,,0.6842105263157895,0.4969166666666667,0.49638,0.45889375,,,0.3846153846153846,0.4615384615384615,10.977777777777776,0.3303571428571428,,1.0,6.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,10.0,1.0,4.0,,2.0,5.0,9.0,,3.0,2.0,1.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,,2.0,1.0,1.0,,,,,,,,,,1.0,0.3,0.25,0.4,0.3333333333333333,0.5263157894736842,0.1111111111111111,0.3333333333333333,,,0.0666666666666666,,,,0.3157894736842105,0.2105263157894736,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.1111111111111111,,0.1111111111111111,0.4444444444444444,0.5,0.6666666666666666,26.2,1.0,1.0,2.0,,1.0,1.0,,,,0.0232558139534883,,0.0166666666666666,,,0.0555555555555555,,,0.1578947368421052,,0.1666666666666666,1.0,1.0,,,,,,1.0,2.0,2.0,0.4,0.1666666666666666,0.1666666666666666,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,5274.0,88,31.0,158,156,44.0,61,19.0,314,3.0,5.0,,2.0,1.0,1.0,4.0,8.0,,26.0,140,,,3.0,,1.0,,3.0,6.0,2.0,7.0,9.0,10.0,2.0,1.0,2.0,4.0,11.0,1.0,,,,3.0,2.0,1.0,3.0,3.0,44.0,2.0,0.75,0.75,0.5,,,0.5416666666666666,0.75,0.5,0.5416666666666666,0.75,0.5,14.285714285714285,1.0,0.1014492753623188,0.0952380952380952,0.12,0.2083333333333333,0.6,0.6,0.6666666666666666,0.0833333333333333,,,0.0416666666666666,1.0,1.0,1.0,0.875,0.54008125,0.52425,0.4674,,,0.1153846153846153,0.1153846153846153,4.9125,0.2784810126582278,,,6.0,,4.0,10.0,1.0,1.0,1.0,2.0,6.0,16.0,1.0,2.0,,1.0,2.0,15.0,3.0,10.0,4.0,,2.0,3.0,5.0,3.0,,,1.0,1.0,13.0,1.0,,,,,,1.0,,1.0,,,,1.0,0.8333333333333334,0.375,0.5,0.5,0.375,0.6666666666666666,,,,0.0666666666666666,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.4,0.4,0.75,0.5,1.0,1.0,,,,0.6666666666666666,0.5,0.4,24.85,,,,,1.0,1.0,,,,0.0212765957446808,,0.0147058823529411,,0.0454545454545454,,,,0.0769230769230769,,,,,1.0,,,0.0714285714285714,,2.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,3686.0,61,6.0,112,112,27.0,38,10.0,224,2.0,5.0,,,,1.0,2.0,6.0,2.0,12.0,105,,,,,2.0,,,2.0,2.0,2.0,2.0,2.0,5.0,2.0,8.0,3.0,3.0,,2.0,,1.0,,,,,,27.0,,0.5,0.5,0.3333333333333333,,,0.5,,,0.5454545454545454,,,15.32258064516129,0.625,0.0444444444444444,0.0377358490566037,0.05,0.5,0.4,0.6666666666666666,0.5,,,,0.1,,,,0.9,0.5644833333333333,,0.4639999999999999,0.0909090909090909,0.1428571428571428,,,2.566666666666667,0.2410714285714285,,1.0,1.0,,1.0,3.0,,,,1.0,2.0,4.0,,,,,1.0,6.0,,2.0,1.0,2.0,4.0,6.0,10.0,6.0,,1.0,1.0,2.0,26.0,,,,,1.0,3.0,3.0,1.0,1.0,,,,,1.0,0.5,,,0.6666666666666666,0.4,0.3333333333333333,0.4,,,,,,,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,0.3333333333333333,,0.5,32.025,,,,,,,2.0,,,,,,,,,,,0.0588235294117647,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,694.0,12,4.0,22,21,14.0,12,,43,,,1.0,1.0,,1.0,1.0,2.0,,2.0,15,,,,,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,14.0,2.0,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,13.636363636363637,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.4122,,0.5196,,,,,12.85,0.6363636363636364,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,1807.0,30,6.0,58,57,7.0,30,11.0,115,2.0,4.0,,2.0,,1.0,2.0,7.0,1.0,5.0,46,2.0,2.0,4.0,,,,,,4.0,3.0,4.0,7.0,1.0,,1.0,,1.0,,4.0,,2.0,1.0,1.0,,1.0,,7.0,,,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.2777777777777778,1.0,,13.88888888888889,1.0,0.1578947368421052,0.1538461538461538,0.3333333333333333,0.5714285714285714,0.5,0.5,,0.2857142857142857,,,0.1428571428571428,,,,0.5714285714285714,0.4962571428571428,0.5587,,0.2222222222222222,0.2222222222222222,0.8,,4.914285714285714,0.1206896551724138,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,0.1428571428571428,,0.5,0.1428571428571428,,0.25,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,2.0,3.0,,,,0.0714285714285714,0.2,0.0909090909090909,,0.1,0.1111111111111111,,0.5,0.1428571428571428,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,3270.0,54,13.0,96,97,29.0,34,15.0,193,5.0,6.0,6.0,16.0,1.0,2.0,12.0,24.0,9.0,33.0,97,1.0,4.0,8.0,2.0,3.0,5.0,9.0,12.0,12.0,8.0,13.0,20.0,2.0,2.0,5.0,2.0,5.0,1.0,11.0,1.0,4.0,5.0,5.0,,5.0,9.0,29.0,2.0,0.5,0.5454545454545454,0.5,0.25,0.6666666666666666,0.5,0.25,0.6666666666666666,0.5689655172413793,0.5714285714285714,0.75,29.82456140350877,0.4,0.1951219512195122,0.196078431372549,0.3076923076923077,0.25,0.8333333333333334,0.8333333333333334,0.6,0.6666666666666666,0.375,0.4,0.0833333333333333,0.5,0.5,1.0,0.25,0.4249,0.4920666666666666,0.4931,0.1481481481481481,0.1481481481481481,0.2424242424242424,0.2727272727272727,7.437499999999999,0.3020833333333333,2.0,2.0,,,,,,,,,,,,,6.0,,,,,,,1.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,2.0,2.0,,2.0,,3.0,,,3.0,,2.0,,3.0,,,,,,,0.0416666666666666,,0.0625,0.2,0.1666666666666666,0.2222222222222222,,0.6,,,,,,,,,0.6666666666666666,1.0,,,,,,1.0,2.0,2.0,1.0,6.0,7.0,1.0,,,0.1666666666666666,0.0909090909090909,0.1489361702127659,0.1666666666666666,0.1875,0.125,,0.25,0.125,0.3333333333333333,0.5,0.5,,1.0,,,0.0909090909090909,,,,3.0,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,
