EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,AtRimAssists,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,Assisted3sPct,PenaltyFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ShortMidRangeFGM,ShortMidRangeFGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Travels,Technical Free Throw Trips,Corner3FGM,SecondChanceArc3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceFtPoints,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,DefensiveGoaltends,OffCorner3ReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,4805.0,80,-44,156,155,86,90,21.0,311,7.0,9,1.0,1.0,4.0,6.0,3.0,5.0,1.0,2.0,1.0,10.0,14,1.0,2.0,4.0,27.0,154,1.0,1.0,2.0,5.0,7.0,1.0,1.0,11.0,14.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,7.0,1.0,8.0,4.0,12.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,4.0,8.0,8.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,11.0,86,2.0,0.7,0.7777777777777778,0.5,0.5,0.7142857142857143,1.0,0.7142857142857143,0.71875,1.0,0.625,0.675,1.0,0.55,0.125,14.044943820224718,0.4,0.14285714285714285,0.14285714285714285,0.125,0.031746031746031744,0.1,0.0945945945945946,0.0410958904109589,0.041666666666666664,0.05,0.1,0.13333333333333333,0.06666666666666667,0.15384615384615385,0.25,0.5625,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.3125,0.6,0.6,1.0,0.125,0.5,0.5,1.0,1.0,0.75,0.6666666666666666,0.125,0.6875,0.5,0.51535,0.5748,0.58430625,0.15789473684210525,0.17647058823529413,0.07407407407407407,0.4074074074074074,6.064285714285715,25.25,0.5512820512820513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,2175.0,36,-13,66,67,34,25,7.0,133,1.0,2,,1.0,,,,,1.0,3.0,2.0,1.0,2,1.0,4.0,,5.0,66,,1.0,,,,3.0,,3.0,,2.0,,,3.0,1.0,5.0,5.0,4.0,,10.0,,,,2.0,,4.0,,4.0,1.0,,3.0,,,,3.0,1.0,1.0,,1.0,,,,,,,,,3.0,34,1.0,,,0.25,0.25,0.5,,,0.4166666666666667,,0.5,0.4166666666666667,,0.5,0.6666666666666666,11.688311688311687,1.0,,,0.09523809523809523,,,0.13333333333333333,,,,,,0.25,,,0.3333333333333333,0.5,0.5,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,0.6666666666666666,1.0,0.3333333333333333,0.5232416666666666,0.531,0.45870000000000005,,,,0.6,,26.925,0.5151515151515151,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.2222222222222222,0.25,0.16666666666666666,1.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,584.0,10,-7,18,17,10,1,2.0,35,1.0,1,,,,,,1.0,,,,1.0,2,,,2.0,4.0,19,,,,,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,10,,1.0,1.0,,,0.5,,,0.5,,,0.6666666666666666,,,,15.0,,,,0.5,,,0.2857142857142857,,,,,0.5,0.5,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,0.5,,0.48119999999999996,,0.3614,0.3333333333333333,0.3333333333333333,,,7.55,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,9575.0,160,-45,299,300,160,164,36.0,599,9.0,21,2.0,6.0,5.0,12.0,,13.0,,1.0,,17.0,64,,1.0,14.0,48.0,293,3.0,9.0,6.0,8.0,36.0,,11.0,27.0,30.0,4.0,,4.0,1.0,,5.0,7.0,,,16.0,1.0,9.0,1.0,17.0,6.0,32.0,11.0,43.0,7.0,6.0,6.0,,7.0,3.0,13.0,2.0,5.0,18.0,33.0,24.0,11.0,2.0,15.0,5.0,15.0,9.0,2.0,27.0,160,4.0,0.8823529411764706,1.0,,,0.265625,0.3333333333333333,0.2222222222222222,0.26153846153846155,0.3333333333333333,0.2222222222222222,0.3157894736842105,0.3,0.3,0.015384615384615385,26.023391812865498,0.46153846153846156,0.4,0.07142857142857142,0.15178571428571427,0.08108108108108109,0.034482758620689655,0.1793103448275862,0.07142857142857142,0.10256410256410256,0.07894736842105263,0.041666666666666664,0.07894736842105263,0.22580645161290322,0.16279069767441862,0.6,0.3230769230769231,0.42857142857142855,0.5625,0.7777777777777778,0.2,,,,0.015384615384615385,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4166666666666667,,0.3384615384615385,,0.42848461538461524,0.4490333333333333,0.4199972222222222,0.14864864864864866,0.1506849315068493,0.125,0.5625,7.775,25.3,0.5351170568561873,,,,,,,,5.0,9.0,1.0,3.0,,,0.2727272727272727,0.2222222222222222,,,,,,8.0,30.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,1.0,0.15625,0.23809523809523808,0.16666666666666666,0.058823529411764705,0.5,0.05263157894736842,0.46153846153846156,0.26666666666666666,0.32,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
682,1610612765,Bob Sura,Bob Sura,682,DET,2000.0,33,-7,61,61,31,19,6.0,122,4.0,4,1.0,1.0,4.0,4.0,1.0,2.0,,1.0,,5.0,9,,1.0,1.0,11.0,58,1.0,1.0,2.0,4.0,6.0,,1.0,9.0,4.0,6.0,,2.0,1.0,,2.0,2.0,,,4.0,,1.0,1.0,2.0,1.0,4.0,2.0,6.0,,,,,2.0,,2.0,,2.0,2.0,3.0,4.0,2.0,,1.0,,1.0,1.0,,9.0,31,,0.4,0.5,,,0.5555555555555556,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.4583333333333333,1.0,0.5625,0.1,20.28985507246377,,0.5,0.2,0.10526315789473684,0.05263157894736842,,0.1111111111111111,0.043478260869565216,,0.14285714285714285,,,,0.2857142857142857,1.0,0.4,1.0,1.0,0.5,0.2,0.5,0.5,,0.1,,,1.0,1.0,0.6666666666666666,1.0,,0.5,,0.44036,0.5326,0.45793333333333336,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.8181818181818182,7.888888888888889,26.0,0.5081967213114754,,,,,,,,2.0,1.0,,,,,0.125,0.14285714285714285,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,2701.0,45,4,83,88,38,54,4.0,171,2.0,7,,2.0,1.0,2.0,1.0,5.0,,2.0,,5.0,15,,2.0,11.0,21.0,81,,2.0,,2.0,4.0,,9.0,13.0,8.0,2.0,,,2.0,,6.0,9.0,,2.0,21.0,,3.0,,1.0,,2.0,3.0,5.0,3.0,2.0,2.0,,1.0,1.0,3.0,,1.0,1.0,4.0,12.0,2.0,3.0,,,,,,13.0,38,2.0,0.8,0.8,,,0.3333333333333333,,0.5,0.29411764705882354,,0.5,0.4318181818181818,,0.6875,0.11764705882352941,26.881720430107524,0.6666666666666666,,,0.02857142857142857,0.08823529411764706,,0.046511627906976744,0.07692307692307693,,,,,0.125,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,0.29411764705882354,0.2,0.2,1.0,0.11764705882352941,,,1.0,,0.5,0.5,,0.5294117647058824,,0.5463852941176471,0.55965,0.548025,0.10526315789473684,0.11764705882352941,,0.6190476190476191,8.246666666666666,25.4,0.4578313253012048,,,,,,,,4.0,1.0,1.0,1.0,,,0.125,0.125,,,,,,2.0,3.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,0.2,,0.08333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,4175.0,70,-12,130,134,67,79,16.0,264,6.0,8,2.0,3.0,3.0,5.0,4.0,5.0,,1.0,,12.0,17,1.0,2.0,6.0,33.0,137,2.0,3.0,4.0,6.0,9.0,,6.0,18.0,16.0,8.0,,2.0,1.0,,5.0,5.0,2.0,1.0,10.0,,2.0,,7.0,,7.0,2.0,9.0,1.0,1.0,1.0,,2.0,,3.0,,2.0,3.0,5.0,6.0,3.0,,1.0,,1.0,,,18.0,67,2.0,0.6666666666666666,0.7272727272727273,0.5,0.5,0.7058823529411765,0.6666666666666666,0.6666666666666666,0.7105263157894737,0.5,0.6666666666666666,0.75,0.5,0.75,0.10526315789473684,17.24137931034483,0.3333333333333333,,,0.14893617021276595,0.05555555555555555,,0.12280701754385964,0.03636363636363636,,,,0.15789473684210525,,0.25,,0.42105263157894735,0.75,0.75,0.6666666666666666,0.2631578947368421,0.8,0.8,1.0,0.05263157894736842,,,0.75,0.6666666666666666,0.5555555555555556,0.6,,0.5263157894736842,,0.49490263157894737,0.5792333333333334,0.5026444444444444,0.13636363636363635,0.15,0.12121212121212122,0.5454545454545454,7.18235294117647,23.95,0.5153846153846153,1.0,,,,1.0,,3.0,2.0,,,1.0,1.0,,,,0.05263157894736842,,,,,2.0,4.0,,,,,1.0,1.0,,,,1.0,,,,,,0.15384615384615385,,0.16666666666666666,0.21052631578947367,0.5,0.5,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,1754.0,29,8,57,57,22,33,4.0,114,1.0,2,,,1.0,1.0,2.0,3.0,,3.0,1.0,4.0,6,1.0,4.0,2.0,13.0,50,,,,3.0,3.0,2.0,2.0,11.0,4.0,4.0,,,3.0,,8.0,8.0,1.0,3.0,16.0,,1.0,,3.0,1.0,4.0,1.0,5.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,11.0,22,1.0,0.5,0.5,0.25,0.25,0.6666666666666666,,1.0,0.55,,0.9,0.5909090909090909,,0.9166666666666666,0.4,19.672131147540984,,1.0,,0.13043478260869565,0.05555555555555555,,0.11538461538461539,0.045454545454545456,,0.14285714285714285,,0.2,0.1111111111111111,0.1111111111111111,,0.2,0.5,1.0,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.3,,,,,0.2,1.0,0.2,0.6,,0.50229,,0.49095000000000005,0.09090909090909091,0.14285714285714285,,0.8461538461538461,12.216666666666667,25.725,0.38596491228070173,1.0,,1.0,,,1.0,3.0,4.0,,1.0,,1.0,0.5,,,0.1,,,0.2,,1.0,1.0,1.0,,,,,,,,,,,,0.16666666666666666,0.5,,,,,0.1,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
1762,1610612765,Tremaine Fowlkes,Tremaine Fowlkes,1762,DET,2083.0,35,-10,70,69,38,47,6.0,139,,2,,1.0,,1.0,1.0,2.0,,2.0,,1.0,5,,2.0,1.0,3.0,61,1.0,2.0,2.0,1.0,3.0,,1.0,3.0,2.0,,,,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,4.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,1.0,,,,,,3.0,38,1.0,1.0,1.0,,,0.2,0.5,0.3333333333333333,0.14285714285714285,0.5,0.3333333333333333,0.1875,0.5,0.375,0.2857142857142857,12.987012987012987,0.5,,,0.08695652173913043,0.05263157894736842,0.1,0.125,0.06896551724137931,0.1,,0.1,,,0.25,,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,,,0.5,,0.3333333333333333,,,0.5714285714285714,,0.4716142857142857,0.444,0.4246666666666667,,,0.6666666666666666,1.0,10.16,25.200000000000003,0.5428571428571428,,,,,,,,,2.0,,,,,0.2222222222222222,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2229,1610612765,Mike James,Mike James,2229,DET,6137.0,102,-32,192,191,103,109,27.0,383,4.0,7,,,1.0,3.0,3.0,7.0,3.0,10.0,4.0,8.0,17,3.0,12.0,10.0,35.0,186,1.0,1.0,8.0,3.0,7.0,4.0,7.0,16.0,14.0,2.0,,,10.0,3.0,9.0,10.0,,3.0,21.0,,,,4.0,,7.0,,7.0,3.0,1.0,8.0,2.0,5.0,,13.0,1.0,10.0,1.0,4.0,13.0,5.0,2.0,,,,,,16.0,103,1.0,0.875,0.875,0.25,0.25,0.47058823529411764,1.0,0.42857142857142855,0.43103448275862066,1.0,0.4090909090909091,0.5,1.0,0.5333333333333333,0.41379310344827586,21.71945701357466,0.6153846153846154,,,0.05194805194805195,,,0.07216494845360824,,,,,0.07692307692307693,0.05263157894736842,0.03125,,0.2413793103448276,0.5714285714285714,0.6666666666666666,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3448275862068966,0.3,0.3,,,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.6551724137931034,0.3,0.506456896551724,0.43260000000000004,0.479159090909091,0.15151515151515152,0.23809523809523808,0.22857142857142856,0.45714285714285713,9.341176470588234,25.558333333333334,0.5364583333333334,2.0,,,1.0,3.0,1.0,9.0,6.0,3.0,2.0,8.0,1.0,0.25,0.15,0.125,0.06896551724137931,1.0,,,0.25,1.0,3.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,,0.058823529411764705,0.14285714285714285,,,0.25,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,,,,3.0,,,,,0.75,,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,True,,,,,,,,,,,,,,,
