EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimFGM,PenaltyAtRimFGM,Fg2aBlocked,Arc3Assists,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,FTDefRebounds,Defensive 3 Seconds Violations,DefFTReboundPct,StepOutOfBoundsTurnovers,Travels,HeaveAttempts,3SecondViolations,HeaveMakes,on,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
445,1610612763,Wesley Person,Wesley Person,445,MEM,562.0,9,-16.0,18,18,9,10,2.0,36,,,,2.0,2.0,,,,,2.0,2.0,,1.0,4.0,28,,,,,,,,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,,1.0,1.0,9,,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,20.0,,,0.6666666666666666,1.0,1.0,,,,,,,,0.3333333333333333,,0.4679333333333333,,,21.05,22.5,0.5,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2559,1610612763,Troy Bell,Troy Bell,2559,MEM,362.0,6,-3.0,14,12,9,4,4.0,26,3.0,2.0,,,,,,,,1.0,3.0,,,2.0,13,,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,2.0,,9,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,22.22222222222222,1.0,,,,,,,,,,1.0,,1.0,,0.7240333333333333,,0.7027,,,0.6428571428571429,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,8285.0,138,34.0,255,262,109,109,39.0,517,13.0,3.0,10.0,4.0,10.0,3.0,8.0,,5.0,15.0,33.0,3.0,9.0,44.0,224,,13.0,5.0,20.0,6.0,3.0,4.0,2.0,32.0,8.0,40.0,6.0,4.0,13.0,88.0,13.0,18.0,9.0,7.0,17.0,2.0,109,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.4642857142857143,0.4489795918367347,0.21428571428571427,22.40802675585284,0.30952380952380953,0.23809523809523808,0.23809523809523808,0.4,0.4,0.19047619047619047,0.375,0.375,0.6666666666666666,,0.16666666666666666,0.2777777777777778,0.5238095238095238,0.5,0.4998756410256411,0.42943333333333333,0.46594062499999994,7.848484848484849,32.56666666666666,0.42745098039215684,1.0,3.0,5.0,4.0,5.0,4.0,20.0,10.0,2.0,1.0,10.0,11.0,3.0,14.0,4.0,3.0,15.0,1.0,6.0,2.0,20.0,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.4444444444444444,0.45454545454545453,0.09345794392523364,0.0196078431372549,0.034482758620689655,0.08088235294117647,0.02608695652173913,,0.058823529411764705,0.075,0.043478260869565216,0.3,0.375,0.3333333333333333,0.75,0.25,0.1276595744680851,0.15789473684210525,0.45454545454545453,8.0,1.0,2.0,2.0,15.0,5.0,4.0,1.0,1.0,,1.0,1.0,0.06060606060606061,,0.2777777777777778,1.0,0.6153846153846154,0.6153846153846154,0.125,0.3333333333333333,1.0,,1.0,,,2.0,,4.0,2.0,,,1.0,,1.0,1.0,,1.0,0.4,0.5,0.5,0.4,,0.2,,,,0.07692307692307693,0.058823529411764705,,0.15151515151515152,,0.023809523809523808,,,,1.0,,,0.09090909090909091,,,2.0,,,5.0,1.0,1.0,,,,0.125,,,,,,0.4,,,,,2.0,3.0,,1.0,True,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,511.0,9,5.0,16,16,6,5,2.0,32,,,2.0,,,,,,,1.0,2.0,,,2.0,15,,2.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,6,,,,,0.5,0.5,0.5,,16.666666666666668,,1.0,,,,,,,,,,,,,0.3631,,0.3631,6.45,,0.375,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,2.0,,,0.5,0.5,0.5,,,0.2,0.125,,,,,0.2,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2415,1610612763,Ryan Humphrey,Ryan Humphrey,2415,MEM,44.0,1,1.0,1,2,1,2,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1.0,,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,125080.0,2085,19.0,4058,4066,1211,1302,536.0,8124,137.0,45.0,45.0,64.0,162.0,109.0,334.0,23.0,96.0,169.0,344.0,117.0,357.0,771.0,4336,27.0,100.0,102.0,264.0,231.0,120.0,324.0,108.0,415.0,72.0,487.0,16.0,73.0,131.0,1046.0,42.0,135.0,44.0,33.0,94.0,4.0,1211,15.0,0.6581196581196581,0.3277310924369748,0.3333333333333333,0.49127906976744184,0.4914407988587732,0.510899182561308,0.5092724679029957,18.52088661551577,0.19543509272467904,0.06419400855920114,0.23109843081312412,0.3950617283950617,0.39751552795031053,0.4764621968616263,0.3263473053892216,0.32732732732732733,0.6330275229357798,0.42592592592592593,0.22277227722772278,0.4752475247524752,0.7047075606276747,0.3333333333333333,0.5250554913294798,0.4973902777777779,0.5072853092783506,10.205232558139533,26.097478991596645,0.2984228684080828,3.0,22.0,82.0,27.0,48.0,43.0,241.0,74.0,12.0,20.0,99.0,122.0,25.0,147.0,92.0,60.0,98.0,5.0,21.0,17.0,241.0,0.21893491124260356,0.2215568862275449,0.48,0.4900990099009901,0.5269058295964125,0.06253948199620973,0.008528784648187633,0.06289308176100629,0.0625986322987901,0.012526096033402923,0.006818181818181818,0.05307855626326964,0.08453237410071943,0.06374501992031872,0.4888888888888889,0.5,0.18181818181818182,0.21875,0.05555555555555555,0.029288702928870293,0.058333333333333334,0.3125810635538262,83.0,25.0,12.0,56.0,211.0,93.0,74.0,19.0,5.0,2.0,5.0,3.0,0.03488372093023256,0.072992700729927,0.6888888888888889,0.6,0.6058394160583942,0.6535433070866141,0.2289156626506024,0.5555555555555556,1.0,8.0,23.0,4.0,6.0,11.0,1.0,56.0,34.0,4.0,1.0,12.0,1.0,32.0,2.0,27.0,1.0,0.3333333333333333,0.4074074074074074,0.5092592592592593,0.5092592592592593,0.0028011204481792717,0.022222222222222223,0.006172839506172839,0.0029940119760479044,0.006711409395973154,0.023575638506876228,0.008830022075055188,0.020618556701030927,0.048561151079136694,0.05970149253731343,0.03281027104136947,0.34782608695652173,0.34782608695652173,1.0,0.3333333333333333,0.0297029702970297,0.6666666666666666,0.07263294422827497,2.0,4.0,30.0,11.0,8.0,26.0,6.0,1.0,2.0,0.4074074074074074,0.009727626459143969,0.03305785123966942,0.020618556701030927,,0.07407407407407407,0.5,1.0,0.3125,3.0,,0.022058823529411766,1.0,4.0,9.0,,1.0,False,9.0,0.391304347826087,1.0,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,87026.0,1450,68.0,2746,2733,916,911,375.0,5479,238.0,75.0,118.0,90.0,252.0,8.0,23.0,6.0,7.0,272.0,608.0,21.0,61.0,723.0,2762,10.0,175.0,19.0,180.0,54.0,9.0,22.0,8.0,81.0,23.0,104.0,7.0,12.0,22.0,231.0,60.0,129.0,42.0,56.0,158.0,29.0,916,28.0,0.8571428571428571,0.3442622950819672,0.35,0.4473684210526316,0.45366218236173395,0.4885135135135135,0.09118086696562033,27.063220180629088,0.35575485799701045,0.17638266068759342,0.37668161434977576,0.35714285714285715,0.36585365853658536,0.0343796711509716,0.34782608695652173,0.34782608695652173,0.875,0.06896551724137931,0.3865979381443299,0.03608247422680412,0.4469357249626308,0.36363636363636365,0.48488562874251495,0.5042552631578946,0.4821704663212435,9.19111842105263,24.62950819672131,0.33357611070648213,42.0,41.0,116.0,77.0,81.0,56.0,248.0,364.0,43.0,39.0,100.0,139.0,56.0,195.0,70.0,40.0,153.0,11.0,66.0,16.0,248.0,0.6691176470588235,0.708171206225681,0.46285714285714286,0.4948453608247423,0.5391304347826087,0.09671179883945841,0.03930530164533821,0.1407942238267148,0.10602593440122045,0.04201680672268908,0.02425876010781671,0.10452961672473868,0.11049723756906077,0.13636363636363635,0.3474576271186441,0.3565217391304348,0.5365853658536586,0.8666666666666667,0.4827586206896552,0.09116022099447514,0.09954751131221719,0.343015214384509,141.0,48.0,40.0,16.0,47.0,69.0,37.0,32.0,16.0,9.0,16.0,7.0,0.06578947368421052,0.13025210084033614,0.5348837209302325,0.4375,0.592436974789916,0.6811594202898551,0.5815602836879432,0.64,24.0,13.0,38.0,6.0,12.0,35.0,8.0,87.0,10.0,30.0,,12.0,1.0,30.0,4.0,,2.0,0.5263157894736842,0.45454545454545453,0.4540229885057471,0.47282608695652173,,0.025423728813559324,0.023809523809523808,,0.010416666666666666,0.05581395348837209,0.03293413173652695,0.028368794326241134,0.07792207792207792,0.15789473684210525,0.05680119581464873,0.34210526315789475,0.34210526315789475,0.8461538461538461,0.5714285714285714,0.061855670103092786,0.5,0.12033195020746888,2.0,4.0,4.0,3.0,14.0,13.0,13.0,3.0,5.0,0.3,0.05912596401028278,0.10810810810810811,0.04242424242424243,0.25,0.04597701149425287,0.5,1.0,0.5714285714285714,,,,1.0,2.0,1.0,1.0,,False,1.0,0.16666666666666666,1.0,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,146050.0,2434,144.0,4605,4616,1018,1013,600.0,9221,291.0,57.0,101.0,30.0,86.0,65.0,168.0,22.0,38.0,255.0,478.0,112.0,290.0,1124.0,4737,34.0,89.0,55.0,194.0,294.0,42.0,168.0,65.0,84.0,38.0,122.0,2.0,20.0,24.0,282.0,66.0,111.0,21.0,84.0,247.0,24.0,1018,37.0,0.875,0.38620689655172413,0.38620689655172413,0.5334728033472803,0.55078125,0.6065934065934065,0.3776041666666667,19.120961682945154,0.37890625,0.13151041666666666,0.11197916666666667,0.3488372093023256,0.38461538461538464,0.21875,0.3869047619047619,0.3869047619047619,0.8615384615384616,0.24444444444444444,0.3958333333333333,0.2638888888888889,0.7565104166666666,0.3869047619047619,0.5463763671874999,0.539724025974026,0.5361975694444445,5.151255230125522,24.506551724137942,0.2210640608034745,42.0,38.0,278.0,56.0,49.0,123.0,275.0,316.0,69.0,51.0,236.0,310.0,92.0,402.0,136.0,67.0,335.0,24.0,117.0,49.0,275.0,0.6196078431372549,0.6502057613168725,0.550561797752809,0.5277777777777778,0.6521739130434783,0.1334841628959276,0.04222766217870257,0.1291139240506329,0.13268608414239483,0.04020100502512563,0.04271844660194175,0.14763779527559054,0.14733542319749215,0.13141025641025642,0.37623762376237624,0.4318181818181818,0.39473684210526316,0.6666666666666666,0.4666666666666667,0.13588850174216027,0.20490367775831875,0.24466192170818504,187.0,38.0,52.0,36.0,40.0,45.0,25.0,20.0,38.0,29.0,40.0,20.0,0.1087866108786611,0.10652920962199312,0.40540540540540543,0.5,0.6426116838487973,0.7192307692307692,0.6577540106951871,0.6666666666666666,19.0,47.0,122.0,7.0,17.0,23.0,18.0,100.0,18.0,24.0,2.0,19.0,4.0,69.0,10.0,26.0,1.0,0.32727272727272727,0.4107142857142857,0.45555555555555555,0.5,0.006896551724137931,0.12871287128712872,0.09302325581395349,,0.024242424242424242,0.03423423423423423,0.03896103896103896,0.034229828850855744,0.10771704180064309,0.12048192771084337,0.15885416666666666,0.38524590163934425,0.39166666666666666,0.8936170212765957,0.4523809523809524,0.11805555555555555,0.4117647058823529,0.08896797153024912,5.0,12.0,11.0,12.0,14.0,12.0,11.0,13.0,8.0,0.35294117647058826,0.04482758620689655,0.03424657534246575,0.04129793510324484,0.3157894736842105,0.13333333333333333,0.4166666666666667,0.8,0.2894736842105263,23.0,4.0,0.1678832116788321,3.0,8.0,,,,False,7.0,0.3181818181818182,0.7142857142857143,2.0,2.0,3.0,1.0,0.01639344262295082,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,85368.0,1423,81.0,2755,2760,1064,1200,391.0,5515,245.0,93.0,133.0,59.0,138.0,,3.0,,2.0,241.0,516.0,1.0,4.0,656.0,2784,,190.0,3.0,152.0,3.0,,1.0,,25.0,9.0,34.0,6.0,4.0,3.0,77.0,30.0,80.0,32.0,97.0,179.0,8.0,1064,34.0,1.0,0.25,0.5,0.46705426356589147,0.46634615384615385,0.5206349206349207,0.007692307692307693,22.00185931205454,0.47115384615384615,0.25576923076923075,0.2653846153846154,0.427536231884058,0.4338235294117647,0.0057692307692307696,,,,,0.48186528497409326,0.010362694300518135,0.47884615384615387,,0.4924805984555984,0.5360702702702703,0.4883002604166668,6.754263565891472,33.4,0.38620689655172413,75.0,50.0,171.0,98.0,103.0,81.0,290.0,330.0,94.0,34.0,148.0,223.0,132.0,355.0,46.0,31.0,240.0,20.0,103.0,27.0,290.0,0.6846473029045643,0.8048780487804879,0.5421052631578948,0.5414507772020726,0.5870445344129555,0.13922859830667922,0.0909970958373669,0.14912280701754385,0.1409759876065066,0.09876543209876543,0.06997084548104957,0.18339100346020762,0.14545454545454545,0.14619883040935672,0.37593984962406013,0.4032258064516129,0.56,0.8983050847457628,0.7653061224489796,0.17081260364842454,0.17195325542570952,0.4420731707317073,132.0,53.0,36.0,3.0,18.0,50.0,30.0,20.0,104.0,64.0,106.0,58.0,0.06976744186046512,0.10204081632653061,0.625,0.5471698113207547,0.5387755102040817,0.6,0.6363636363636364,0.5698924731182796,38.0,1.0,1.0,1.0,1.0,48.0,43.0,139.0,1.0,72.0,,34.0,4.0,15.0,2.0,,11.0,0.3333333333333333,0.4897959183673469,0.4897959183673469,0.5650406504065041,,0.06766917293233082,0.014492753623188406,,0.031007751937984496,0.12927756653992395,0.09615384615384616,0.125,0.10025706940874037,0.15789473684210525,0.0019230769230769232,1.0,1.0,1.0,0.5066666666666667,0.0051813471502590676,1.0,0.21189024390243902,,,,,14.0,9.0,13.0,10.0,29.0,,0.10582010582010581,0.13924050632911392,0.058577405857740586,0.15789473684210525,,,,,41.0,,0.43617021276595747,2.0,2.0,2.0,3.0,,False,,,,2.0,2.0,8.0,1.0,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,145421.0,2424,100.0,4679,4679,1309,1406,606.0,9358,426.0,115.0,431.0,69.0,165.0,2.0,10.0,1.0,7.0,498.0,1022.0,4.0,15.0,1369.0,4945,1.0,248.0,9.0,428.0,12.0,,9.0,2.0,136.0,56.0,192.0,15.0,27.0,19.0,440.0,66.0,185.0,55.0,91.0,183.0,19.0,1309,20.0,1.0,0.26666666666666666,0.2857142857142857,0.487279843444227,0.48601735776277727,0.53812893081761,0.01446480231436837,26.949435080570474,0.4108003857280617,0.4156219864995178,0.15911282545805208,0.41818181818181815,0.4233128834355828,0.009643201542912247,0.2,0.2222222222222222,1.0,0.005917159763313609,0.4474708171206226,0.027237354085603113,0.4252651880424301,0.2222222222222222,0.47003484555984537,0.5160100746268657,0.47359882812499976,5.979745596868884,25.62666666666667,0.27976063261380635,112.0,169.0,361.0,168.0,131.0,200.0,471.0,568.0,150.0,66.0,271.0,389.0,206.0,595.0,44.0,34.0,506.0,37.0,187.0,85.0,471.0,0.570281124497992,0.6425339366515838,0.5282258064516129,0.5272373540856031,0.61328125,0.15005537098560354,0.09202453987730061,0.16417910447761194,0.1526268115942029,0.09053308823529412,0.07905138339920949,0.13295880149812733,0.16393442622950818,0.18006430868167203,0.39211136890951276,0.4543010752688172,0.4437869822485207,0.8695652173913043,0.6627218934911243,0.15754001684919966,0.15955631399317405,0.34404674945215485,260.0,73.0,130.0,41.0,90.0,119.0,60.0,59.0,125.0,81.0,131.0,73.0,0.12720156555772993,0.1619718309859155,0.6432432432432432,0.5572519083969466,0.6103286384976526,0.7282913165266106,0.573076923076923,0.6347826086956522,63.0,2.0,5.0,1.0,2.0,87.0,55.0,229.0,3.0,112.0,1.0,47.0,9.0,10.0,5.0,,5.0,0.3333333333333333,0.5178571428571429,0.514792899408284,0.5640394088669951,0.06666666666666667,0.1368909512761021,0.012121212121212121,0.1,0.05172413793103448,0.08608058608058608,0.07312614259597806,0.08542713567839195,0.1510574018126888,0.10989010989010989,0.0048216007714561235,0.4,0.4,1.0,0.5625,0.007782101167315175,0.5,0.1672753834915997,,,2.0,,25.0,10.0,17.0,29.0,39.0,,0.12131715771230503,0.08783783783783784,0.06281407035175879,0.1111111111111111,,,,0.2857142857142857,52.0,1.0,0.3466666666666667,3.0,7.0,1.0,6.0,,False,,,,6.0,4.0,1.0,,,2.0,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,109150.0,1819,167.0,3539,3543,1553,1719,490.0,7082,118.0,40.0,82.0,61.0,124.0,19.0,59.0,7.0,26.0,162.0,324.0,59.0,171.0,607.0,3560,12.0,117.0,72.0,124.0,174.0,3.0,57.0,19.0,75.0,17.0,92.0,5.0,16.0,20.0,201.0,23.0,50.0,17.0,107.0,177.0,12.0,1553,27.0,0.9830508474576272,0.34502923976608185,0.34911242603550297,0.5,0.5060606060606061,0.535778175313059,0.34545454545454546,14.768034976924945,0.2383838383838384,0.16565656565656567,0.2505050505050505,0.49193548387096775,0.4959349593495935,0.1191919191919192,0.3220338983050847,0.3220338983050847,0.9473684210526315,0.06796116504854369,0.21164021164021163,0.13756613756613756,0.5838383838383838,0.3333333333333333,0.49146558044806504,0.4835044444444445,0.48589999999999994,8.983333333333333,24.38713450292398,0.4388245267024583,49.0,25.0,106.0,91.0,54.0,63.0,243.0,200.0,71.0,33.0,152.0,192.0,93.0,285.0,94.0,48.0,149.0,11.0,46.0,29.0,243.0,0.6172839506172839,0.7352941176470589,0.46153846153846156,0.47619047619047616,0.5262008733624454,0.11127379209370425,0.05419847328244275,0.09734513274336283,0.10850439882697947,0.05285285285285285,0.048625792811839326,0.12437810945273632,0.10559006211180125,0.10150375939849623,0.3048780487804878,0.3246753246753247,0.6,0.8688524590163934,0.47572815533980584,0.08867924528301886,0.12813370473537605,0.400329489291598,76.0,25.0,14.0,12.0,39.0,27.0,18.0,9.0,53.0,36.0,54.0,28.0,0.043209876543209874,0.06779661016949153,0.54,0.5185185185185185,0.6440677966101694,0.6909090909090909,0.42105263157894735,0.625,32.0,40.0,112.0,18.0,46.0,54.0,10.0,124.0,24.0,52.0,,17.0,5.0,46.0,4.0,10.0,3.0,0.3333333333333333,0.5934065934065934,0.5533980582524272,0.5636363636363636,,0.06097560975609756,0.008064516129032258,,0.02976190476190476,0.04788732394366197,0.0702576112412178,0.04721030042918455,0.10602910602910603,0.0821917808219178,0.22626262626262628,0.35714285714285715,0.35714285714285715,1.0,0.6530612244897959,0.24338624338624337,0.391304347826087,0.2042833607907743,1.0,5.0,6.0,2.0,15.0,3.0,4.0,9.0,14.0,0.16666666666666666,0.04390243902439024,0.04918032786885246,0.05976095617529881,0.125,0.04854368932038835,0.2,1.0,0.23076923076923078,7.0,,0.056910569105691054,2.0,1.0,2.0,,,False,1.0,0.14285714285714285,1.0,1.0,,,,,1.0,1.0,1.0,0.005847953216374269
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,87358.0,1456,168.0,2703,2702,914,928,361.0,5405,187.0,57.0,68.0,4.0,18.0,,4.0,,4.0,141.0,273.0,,4.0,337.0,2543,,79.0,4.0,84.0,,,2.0,,61.0,19.0,80.0,6.0,6.0,11.0,179.0,26.0,62.0,21.0,64.0,156.0,7.0,914,19.0,,,,0.5164835164835165,0.5090252707581228,0.521671826625387,0.01444043321299639,12.276785714285715,0.6750902527075813,0.24548736462093862,0.06498194945848375,0.2222222222222222,0.2222222222222222,0.01444043321299639,,,,,0.6867469879518072,0.04819277108433735,0.6895306859205776,,0.5155534545454544,0.5234039215686275,0.5061185185185185,3.0128205128205123,41.4,0.33814280429152793,49.0,22.0,55.0,57.0,39.0,27.0,105.0,198.0,88.0,30.0,146.0,194.0,115.0,309.0,65.0,51.0,100.0,11.0,43.0,14.0,105.0,0.7021276595744681,0.7983870967741935,0.4936708860759494,0.46987951807228917,0.4861111111111111,0.13786591123701605,0.08437200383509108,0.11627906976744186,0.13363705391040243,0.08610271903323263,0.07819905213270142,0.13029315960912052,0.14250614250614252,0.12077294685990338,0.3235294117647059,0.36666666666666664,0.36363636363636365,0.75,0.8596491228070176,0.13915857605177995,0.14098360655737704,0.3115727002967359,115.0,33.0,27.0,13.0,44.0,36.0,21.0,15.0,63.0,47.0,64.0,34.0,0.0989010989010989,0.10160427807486631,0.5806451612903226,0.53125,0.6149732620320856,0.6845238095238095,0.7652173913043478,0.5789473684210527,26.0,,,,,27.0,7.0,61.0,,34.0,,26.0,1.0,14.0,1.0,,3.0,,0.47368421052631576,0.47368421052631576,0.4765625,,0.11764705882352941,,,0.009345794392523364,0.09252669039145907,0.08389261744966443,0.09340659340659341,0.1391304347826087,0.09803921568627451,,,,,0.5306122448979592,,,0.18100890207715134,,,,,8.0,6.0,8.0,14.0,13.0,,0.09287925696594428,0.09090909090909091,0.07692307692307693,0.3076923076923077,,,,,18.0,6.0,0.22784810126582278,,4.0,2.0,2.0,,False,,,,1.0,1.0,,,,,,,
