EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Arc3FGA,FG3A,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3A,PenaltyFtPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,NonShootingFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,LiveBallTurnoverPct,DeadBallTurnovers,Travels,Blocked2s,BlockedShortMidRange,DefAtRimReboundPct,on,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,AtRimAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,3SecondViolations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes,Corner3PctBlocked
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,386.0,6,3.0,12,12,8.0,1.0,24,1.0,2.0,1.0,2.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,21.428571428571427,1.0,1.0,0.5,1.0,1.0,0.39725,0.39725,0.3333333333333333,0.3333333333333333,0.5,8.95,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,386.0,6,3.0,12,12,8.0,1.0,24,,,1.0,1.0,,2.0,6.0,,,,,,,,,,,,,8.0,,,1.0,,0.5,,0.5,,,,14.285714285714285,,,,,,0.4711,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,1.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,386.0,6,3.0,12,12,8.0,1.0,24,,,,1.0,2.0,2.0,6.0,,1.0,2.0,,,2.0,,,,,,2.0,8.0,,,,,,,0.3333333333333333,0.3333333333333333,,,21.428571428571427,,,,,,0.53995,0.53995,,,1.0,,0.6666666666666666,,1.0,,1.0,,,,,,1.0,0.5,,,,,,0.5,,,,1.0,23.7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1428571428571428,0.25,0.5,1.0,0.5,0.5,0.5918,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,1610612756,Robert Archibald,Robert Archibald,2425,PHX,386.0,6,3.0,12,12,8.0,1.0,24,,1.0,,1.0,1.0,1.0,6.0,,1.0,1.0,,,2.0,,,,,,1.0,8.0,,,,,,,0.25,0.25,,,21.428571428571427,,1.0,,,,0.3872,0.3872,,,1.0,7.1,0.6666666666666666,,,,,,,1.0,,1.0,1.0,,,0.5,0.1666666666666666,,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,1610612756,Cezary Trybanski,Cezary Trybanski,2456,PHX,291.0,5,-1.0,9,10,8.0,1.0,19,,2.0,,2.0,,,6.0,,1.0,,,,,,,,1.0,1.0,,8.0,,,,,,,,,,,27.27272727272728,1.0,1.0,,,,0.38545,0.3809,,,,10.85,0.8888888888888888,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,95.0,2,4.0,3,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1610612756,Brevin Knight,Brevin Knight,1510,PHX,1052.0,18,5.0,35,35,2.0,4.0,70,,1.0,1.0,3.0,,2.0,21.0,,,,2.0,,,,,,1.0,1.0,,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,15.0,1.0,0.3333333333333333,,,,0.3826,,,,,15.300000000000002,0.0571428571428571,,,,,,,1.0,2.0,3.0,3.0,,0.1818181818181818,0.3333333333333333,0.2142857142857142,,0.3333333333333333,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,4.0,4.0,1.0,8.0,2.0,2.0,3.0,1.0,,1.0,0.6666666666666666,1.0,,1.0,,0.5,False,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,192209.0,3203,-237.0,6195,6194,1532.0,759.0,12389,161.0,361.0,499.0,1074.0,226.0,1494.0,6550.0,98.0,237.0,343.0,538.0,47.0,266.0,104.0,9.0,6.0,103.0,55.0,343.0,1532.0,0.5390781563126252,0.6183908045977011,0.4646182495344506,0.4135021097046413,0.4734876773711725,0.4218241042345277,0.507969507969508,0.4774011299435028,0.0437616387337057,0.0415512465373961,22.53382187147689,0.5339805825242718,0.2696041822255414,0.445983379501385,0.4653179190751445,0.391304347826087,0.4937392296185489,0.4815718032786884,0.0732394366197183,0.09004329004329,0.2295850066934404,8.484171322160153,0.2472962066182405,244.0,391.0,150.0,265.0,460.0,148.0,109.0,362.0,525.0,737.0,0.1979088872292755,0.1621863799283154,0.1607669616519174,0.1618556701030928,0.1735537190082644,0.1659663865546218,0.2920089619118745,0.6240409207161125,0.6648501362397821,0.1120238984316654,0.4899178491411501,24.679245283018886,117.0,85.0,115.0,30.0,184.0,70.0,84.0,173.0,212.0,167.0,134.0,23.0,0.0727196300966792,0.0689655172413793,0.0763688760806916,0.0858849887976101,0.5598086124401914,0.2768729641693811,0.0977198697068403,0.5175382513661202,165.0,214.0,25.0,477.0,92.0,57.0,156.0,19.0,34.0,203.0,0.5897435897435898,64.0,1.0,94.0,29.0,0.1093057607090103,False,1746.0,94.0,322.0,83.0,57.0,33.0,26.0,48.0,0.1926315789473684,0.2404779686333084,0.2919254658385093,0.2993630573248407,0.5957446808510638,62.0,44.0,51.0,5.0,15.0,13.0,39.0,3.0,10.0,8.0,40.0,90.0,90.0,8.0,25.0,19.0,223.0,21.0,258.0,12.0,128.0,2.0,39.0,1.0,49.0,31.0,18.0,33.0,6.0,54.0,65.0,16.0,35.0,1.0,125.0,4.0,13.0,23.0,35.0,3.0,17.0,2.0,3.0,1.0,25.0,0.9555555555555556,0.3396226415094339,0.32,0.3,0.3422053231939163,0.4891304347826087,0.4880382775119617,0.5091743119266054,0.0037735849056603,0.0613810741687979,0.0248447204968944,0.0066666666666666,0.2934782608695652,0.032258064516129,0.0542763157894736,0.0932642487046632,0.0525739320920043,0.0579710144927536,0.0463917525773195,0.1485148514851485,0.0940665701881331,0.6147540983606558,0.4434782608695652,0.4434782608695652,0.9607843137254902,0.26,0.261744966442953,0.9487179487179488,0.5299145299145299,0.1290322580645161,0.0717703349282296,0.3333333333333333,0.8,0.0478468899521531,0.3,1.0,0.5176470588235295,0.4333333333333333,0.1302931596091205,0.2,0.2635135135135135,0.1492637215528781,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,95923.0,1599,-56.0,3096,3094,657.0,372.0,6190,23.0,56.0,152.0,300.0,134.0,438.0,3220.0,24.0,45.0,82.0,218.0,47.0,181.0,88.0,,,25.0,14.0,82.0,657.0,0.7171052631578947,0.872,0.5066666666666667,0.5333333333333333,0.5066666666666667,0.5333333333333333,0.5732984293193717,0.6119402985074627,0.1566666666666666,0.1071428571428571,12.995469988674971,0.56,0.1866666666666666,0.4107142857142857,0.46,0.5652173913043478,0.5194450000000003,0.4988822222222222,0.2371967654986523,0.2371967654986523,0.1872146118721461,4.364999999999998,0.2122093023255813,116.0,197.0,,,86.0,,50.0,146.0,220.0,343.0,,0.1351851851851851,0.1392757660167131,0.1362056984016678,0.132013201320132,0.1290322580645161,0.6566666666666666,0.5888324873096447,0.7388535031847133,,0.6566666666666666,,50.0,29.0,,,61.0,,34.0,104.0,123.0,41.0,22.0,11.0,0.0851063829787234,0.0809743252139565,0.0577507598784194,,0.819672131147541,0.6444444444444445,,0.5317981481481482,48.0,57.0,10.0,123.0,27.0,20.0,77.0,7.0,10.0,258.0,0.3506493506493506,50.0,2.0,25.0,10.0,0.1758620689655172,False,657.0,13.0,47.0,26.0,12.0,19.0,6.0,14.0,0.1129363449691991,0.1566666666666666,0.2765957446808511,0.2826086956521739,0.9230769230769232,26.0,18.0,,,,,,,,,,,31.0,,,25.0,87.0,,,,54.0,,,,9.0,6.0,3.0,19.0,,24.0,8.0,4.0,7.0,,100.0,29.0,32.0,17.0,,,1.0,5.0,,13.0,31.0,,,,,,0.5081967213114754,0.5081967213114754,0.564935064935065,,0.2030456852791878,0.0212765957446808,,0.2666666666666666,,0.0639730639730639,0.1294416243654822,0.0681362725450901,0.0597014925373134,0.0729166666666666,0.1621621621621621,0.0792079207920792,0.7241379310344828,,,,,,,0.52,0.0384615384615384,,,,,,,0.6206896551724138,,,,,0.1986301369863013,4.0,,,,,,
2560,1610612756,Zarko Cabarkapa,Zarko Cabarkapa,2560,PHX,34471.0,575,-138.0,1112,1111,269.0,151.0,2223,14.0,48.0,75.0,165.0,35.0,203.0,1204.0,9.0,34.0,31.0,104.0,14.0,53.0,26.0,,,13.0,11.0,31.0,269.0,0.6933333333333334,0.8,0.4545454545454545,0.2647058823529412,0.4263959390862944,0.2333333333333333,0.4634703196347032,0.3039215686274509,0.0848484848484848,0.0416666666666666,21.17920868890613,0.8461538461538461,0.2436548223350254,0.2916666666666667,0.3043478260869565,0.5714285714285714,0.4977022959183675,0.4949545454545454,0.1214953271028037,0.1428571428571428,0.1527093596059113,7.664848484848482,0.2419064748201438,45.0,72.0,23.0,32.0,46.0,22.0,16.0,50.0,73.0,99.0,0.1624365482233502,0.1262626262626262,0.1176470588235294,0.1240601503759398,0.1176470588235294,0.0947368421052631,0.365482233502538,0.625,0.75,0.116751269035533,0.5279187817258884,25.70625,14.0,15.0,9.0,2.0,23.0,11.0,10.0,16.0,26.0,10.0,7.0,5.0,0.0388349514563106,0.0477099236641221,0.032258064516129,0.0456852791878172,0.5185185185185185,0.3333333333333333,0.0444444444444444,0.5290421052631578,36.0,40.0,6.0,84.0,27.0,19.0,54.0,3.0,16.0,75.0,0.5,27.0,9.0,13.0,4.0,0.123076923076923,False,339.0,16.0,45.0,21.0,9.0,3.0,4.0,8.0,0.1341463414634146,0.2284263959390862,0.3555555555555555,0.3555555555555555,0.8125,11.0,8.0,1.0,,1.0,,5.0,,3.0,1.0,9.0,6.0,13.0,,4.0,2.0,28.0,1.0,15.0,3.0,20.0,1.0,5.0,1.0,4.0,2.0,2.0,9.0,1.0,7.0,6.0,3.0,8.0,1.0,25.0,10.0,10.0,9.0,,,1.0,1.0,,1.0,7.0,0.8333333333333334,0.1875,,0.0909090909090909,0.1935483870967742,0.5652173913043478,0.4814814814814814,0.5,0.03125,0.1666666666666666,,0.0434782608695652,0.1842105263157894,0.0263157894736842,0.0803571428571428,0.037593984962406,0.0451612903225806,0.0405405405405405,0.1578947368421052,0.1707317073170731,0.0606060606060606,0.6888888888888889,0.1111111111111111,0.1111111111111111,1.0,0.217391304347826,0.2272727272727272,0.8,0.7857142857142857,0.1818181818181818,0.037037037037037,,,0.1111111111111111,,,0.5333333333333333,,0.2,0.1111111111111111,0.2272727272727272,0.1379310344827586,,,,,,,
