EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Defensive 3 Seconds Violations,FTOffRebounds,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,on,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffCorner3ReboundPct,BlockedCorner3,SecondChanceArc3FGM,HeaveMakes,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,1865.0,31,-9.0,57,62,23.0,20,9.0,119,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0,59.0,1.0,1.0,2.0,2.0,4.0,2.0,,1.0,3.0,,7.0,,,4.0,3.0,2.0,2.0,,1.0,,2.0,,1.0,4.0,2.0,23.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,,,,13.235294117647058,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.3333333333333333,,0.5714285714285714,0.5302714285714286,0.5749,0.5925,0.3333333333333333,7.733333333333333,0.40350877192982454,,,2.0,,2.0,1.0,,2.0,,2.0,2.0,,4.0,,1.0,,,,,,,,1.0,,0.1111111111111111,0.4,,0.17391304347826086,,,,0.1111111111111111,0.16666666666666666,0.25,,,1.0,,,0.3333333333333333,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.14285714285714285,,1.0,0.14285714285714285,,,,1.0,,24.9,,,,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,3575.0,60,-11.0,110,113,68.0,52,18.0,223,3.0,5.0,1.0,3.0,3.0,,,8.0,15.0,11.0,20.0,37.0,125.0,4.0,8.0,11.0,31.0,18.0,4.0,2.0,,,,,2.0,3.0,5.0,1.0,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,3.0,31.0,68.0,0.8181818181818182,0.9,0.55,0.7272727272727273,0.6607142857142857,0.9117647058823529,0.6607142857142857,0.9117647058823529,0.1,0.4,,23.846153846153847,0.6666666666666666,0.047619047619047616,0.058823529411764705,,0.17857142857142858,0.6,1.0,0.6666666666666666,,,,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.2,0.17647058823529413,1.0,0.4642857142857143,0.47325892857142854,0.48697499999999994,0.47527058823529406,0.8378378378378378,13.930000000000001,0.6181818181818182,,,9.0,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,0.9,,0.025,0.1,0.1111111111111111,0.04,0.045454545454545456,0.16666666666666666,0.09090909090909091,,,0.125,0.1,,0.875,,,0.24324324324324326,1.0,2.0,5.0,5.0,8.0,3.0,9.0,2.0,5.0,2.0,0.6,0.625,0.625,0.75,0.9,0.2857142857142857,,,0.17857142857142858,0.4,0.4,0.5,1.0,0.4,24.412499999999998,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,6.0,6.0,,,1.0,,,,,,1.0,0.8333333333333334,0.1,0.10714285714285714,1.0,1.0,0.6666666666666666,0.2,1.0,0.17647058823529413,1.0,0.17647058823529413,,,,,,,,,,,2.0,1.0,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,
2245,1610612751,Damone Brown,Damone Brown,2245,NJN,969.0,16,-31.0,31,33,11.0,16,4.0,64,1.0,6.0,2.0,,1.0,,2.0,,2.0,1.0,10.0,3.0,45.0,4.0,,2.0,,2.0,,3.0,,,,,3.0,3.0,5.0,2.0,1.0,,,,1.0,1.0,,,2.0,,11.0,1.0,1.0,0.1,,0.1,,0.13636363636363635,,0.3,0.16666666666666666,,31.57894736842105,,0.16666666666666666,0.14285714285714285,,0.6,0.16666666666666666,0.2,1.0,0.2,,,0.2,,,0.5,0.5,,0.6,0.48459,0.434025,0.47429999999999994,,5.529999999999999,0.3548387096774194,1.0,,,,,,,,,,2.0,,2.0,2.0,1.0,,,1.0,2.0,1.0,,,,,0.2,,,0.15384615384615385,0.1111111111111111,,,0.3333333333333333,0.2,,0.3333333333333333,,,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,5041.0,84,4.0,154,160,71.0,45,27.0,314,7.0,9.0,2.0,3.0,4.0,2.0,6.0,,3.0,9.0,18.0,35.0,167.0,3.0,4.0,10.0,15.0,12.0,6.0,2.0,1.0,17.0,,35.0,2.0,2.0,9.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,8.0,15.0,71.0,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.4230769230769231,0.5645161290322581,0.46875,0.1111111111111111,,,19.02173913043478,0.75,0.034482758620689655,0.02666666666666667,0.058823529411764705,0.375,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.25,0.3333333333333333,0.5,0.125,,,0.6666666666666666,0.3076923076923077,0.75,0.625,0.4804770833333334,0.38756666666666667,0.4337038461538461,0.42857142857142855,6.294444444444444,0.461038961038961,11.0,3.0,5.0,4.0,16.0,1.0,7.0,7.0,,1.0,5.0,1.0,7.0,,1.0,,1.0,,15.0,4.0,4.0,,0.5,0.14285714285714285,0.08928571428571429,0.08333333333333333,,0.08823529411764706,0.043478260869565216,,0.09090909090909091,0.058823529411764705,0.10714285714285714,0.1,,,,0.14814814814814814,0.19047619047619047,0.14285714285714285,1.0,,3.0,2.0,6.0,1.0,6.0,,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,0.125,,,,0.5,,24.816666666666663,2.0,3.0,,,1.0,1.0,2.0,,,1.0,3.0,,,2.0,,,,,,1.0,,0.3333333333333333,,0.125,0.6666666666666666,0.6666666666666666,1.0,,,0.07692307692307693,1.0,0.15384615384615385,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
297,1610612751,Alonzo Mourning,Alonzo Mourning,297,NJN,823.0,14,-14.0,25,24,7.0,5,3.0,49,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,,3.0,5.0,8.0,36.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,6.0,7.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.6666666666666666,1.0,0.2,0.5,,24.999999999999996,,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.4,0.5,1.0,,0.6,0.6666666666666666,0.6666666666666666,,,,1.0,0.5,1.0,0.4,0.4440200000000001,0.5952,0.48469999999999996,0.75,4.54,0.28,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,1.5,,,,,,,,,,,,,1.0,,0.2,0.2,0.375,1.0,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,1451.0,24,-13.0,47,46,24.0,24,8.0,93,,,,,,,2.0,1.0,3.0,1.0,5.0,8.0,60.0,,,2.0,2.0,2.0,,1.0,,2.0,,4.0,3.0,3.0,5.0,1.0,,2.0,,2.0,,2.0,1.0,,2.0,2.0,24.0,1.0,1.0,0.2,,0.1111111111111111,,0.3333333333333333,0.16666666666666666,0.2,,,24.999999999999996,1.0,0.1875,0.13636363636363635,0.2857142857142857,,,,,0.2222222222222222,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.4444444444444444,0.43642222222222227,,0.44413,0.25,17.5,0.5106382978723404,6.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,2.0,,2.0,2.0,1.0,,,,6.0,2.0,1.0,,1.0,,0.18181818181818182,,,0.125,0.125,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,0.18181818181818182,0.2857142857142857,0.25,,,3.0,,4.0,,,,3.0,,,,,,,0.4444444444444444,0.5,,0.3333333333333333,,,,,,24.575,,1.0,,,,,3.0,,,,3.0,,,,,,,,,,,,,0.1111111111111111,,,,,,,,0.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
924,1610612751,Anthony Goldwire,Anthony Goldwire,924,NJN,318.0,5,-4.0,11,11,7.0,8,1.0,22,,1.0,,,1.0,,,2.0,3.0,2.0,4.0,4.0,15.0,,2.0,3.0,4.0,4.0,,,,,,,,,1.0,,,,,,,,,,,4.0,7.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,33.333333333333336,,,,,0.25,,,,,,,0.75,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.25,0.429075,,0.4241333333333333,1.0,16.05,0.6363636363636364,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,0.5,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
77,1610612751,Doug Overton,Doug Overton,77,NJN,299.0,5,-4.0,10,9,2.0,2,1.0,19,,,,,,,,1.0,2.0,1.0,2.0,2.0,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,,0.5,,0.5,,,,,18.181818181818183,,,,,,,,,,,,1.0,0.5,0.5,,,,,0.3706,,,,20.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
93,1610612751,Hubert Davis,Hubert Davis,93,NJN,99.0,2,2.0,2,3,2.0,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
123,1610612751,Robert Pack,Robert Pack,123,NJN,10794.0,180,-30.0,327,327,64.0,69,36.0,654,8.0,13.0,1.0,2.0,3.0,2.0,3.0,6.0,26.0,16.0,42.0,37.0,298.0,3.0,6.0,8.0,17.0,10.0,22.0,4.0,1.0,26.0,,53.0,2.0,3.0,17.0,10.0,4.0,11.0,1.0,10.0,2.0,13.0,3.0,8.0,19.0,17.0,64.0,0.3125,0.3125,0.38095238095238093,0.75,0.38095238095238093,0.75,0.42045454545454547,0.85,0.09523809523809523,0.3076923076923077,,15.489130434782608,0.8461538461538461,0.014705882352941176,0.018292682926829267,,0.30952380952380953,0.6153846153846154,0.8888888888888888,0.125,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.375,0.6666666666666666,0.30952380952380953,0.45074047619047614,0.4751666666666667,0.45433750000000006,0.4594594594594595,12.083333333333334,0.19571865443425077,5.0,,2.0,5.0,25.0,1.0,10.0,8.0,1.0,4.0,9.0,1.0,14.0,,6.0,,1.0,1.0,6.0,2.0,1.0,,0.3333333333333333,0.1,0.07142857142857142,0.1,0.03571428571428571,0.0783132530120482,0.024096385542168676,0.041666666666666664,0.022222222222222223,0.12,0.08928571428571429,0.1111111111111111,,,0.6666666666666666,0.046511627906976744,0.046511627906976744,0.05405405405405406,1.0,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.07692307692307693,,,,,1.0,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,False,,,,,,,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,75577.0,1260,-49.0,2359,2363,625.0,678,264.0,4722,106.0,160.0,45.0,27.0,37.0,32.0,94.0,26.0,65.0,164.0,319.0,425.0,2322.0,54.0,36.0,66.0,111.0,252.0,76.0,20.0,8.0,74.0,7.0,156.0,74.0,94.0,272.0,31.0,13.0,43.0,10.0,21.0,40.0,83.0,13.0,108.0,174.0,111.0,625.0,0.7682926829268293,0.875,0.5141065830721003,0.5454545454545454,0.5139751552795031,0.5294117647058824,0.5577427821522309,0.5904255319148937,0.06269592476489028,0.075,0.015384615384615385,17.33931240657698,0.5180722891566265,0.08240534521158129,0.08236347358997315,0.07834101382488479,0.4968944099378882,0.6625,0.7162162162162162,0.7641509433962265,0.2919254658385093,0.3404255319148936,0.367816091954023,0.20186335403726707,0.4,0.40625,0.8333333333333334,0.5441176470588235,0.7297297297297297,0.5062111801242236,0.4776045171339563,0.5391583333333333,0.4812671641791046,0.2611764705882353,5.915047021943574,0.26494277236117,94.0,20.0,72.0,39.0,66.0,1.0,47.0,14.0,18.0,33.0,135.0,10.0,178.0,13.0,18.0,3.0,6.0,14.0,139.0,70.0,10.0,,0.5373134328358209,0.13157894736842105,0.15271493212669685,0.14285714285714285,0.0821917808219178,0.15067264573991032,0.07021791767554479,0.06896551724137931,0.1626984126984127,0.12093023255813953,0.1630695443645084,0.15028901734104047,0.09558823529411764,0.625,0.9615384615384616,0.18867924528301888,0.19021739130434784,0.16941176470588235,22.0,1.0,3.0,1.0,3.0,26.0,3.0,40.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.48148148148148145,0.48148148148148145,0.009316770186335404,0.07446808510638298,0.1206896551724138,0.009316770186335404,0.3333333333333333,0.3333333333333333,1.0,0.4888888888888889,0.5,32.93333333333333,,,,,,,2.0,,,,2.0,,1.0,5.0,22.0,5.0,45.0,35.0,46.0,12.0,,,0.1044776119402985,,,,,,,,,0.029411764705882353,,,8.0,31.0,0.6739130434782609,,2.0,21.0,0.029411764705882353,0.13636363636363635,,,,False,8.0,1.0,1.0,2.0,1.0,1.0,0.13333333333333333,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,134653.0,2244,198.0,4194,4221,1115.0,1008,485.0,8415,248.0,375.0,107.0,59.0,98.0,100.0,271.0,80.0,221.0,428.0,867.0,1075.0,4031.0,134.0,92.0,189.0,264.0,574.0,282.0,62.0,28.0,159.0,21.0,346.0,108.0,131.0,613.0,95.0,50.0,90.0,10.0,42.0,78.0,168.0,45.0,92.0,230.0,264.0,1115.0,0.6705607476635514,0.7473958333333334,0.4936562860438293,0.48677248677248675,0.4904601571268238,0.46116504854368934,0.52490234375,0.5038167938931297,0.07151095732410612,0.104,0.00904977375565611,24.97378905430908,0.5357142857142857,0.06691449814126393,0.06643002028397565,0.057279236276849645,0.4208754208754209,0.6613333333333333,0.7380952380952381,0.6975806451612904,0.3041526374859708,0.36900369003690037,0.4,0.24803591470258138,0.36199095022624433,0.365296803652968,0.781021897810219,0.47572815533980584,0.6020408163265306,0.4478114478114478,0.47193823198198204,0.5228420634920634,0.48298374384236437,0.24558139534883722,7.121453287197234,0.2658559847401049,201.0,25.0,166.0,74.0,131.0,7.0,69.0,52.0,23.0,82.0,351.0,49.0,482.0,22.0,45.0,7.0,15.0,38.0,294.0,136.0,25.0,2.0,0.535483870967742,0.44954128440366975,0.21467889908256882,0.18636363636363637,0.06424581005586592,0.20867469879518072,0.03918722786647315,0.05405405405405406,0.16989247311827957,0.2505854800936768,0.22207267833109018,0.1884498480243161,0.05714285714285714,0.48,0.825,0.13613613613613615,0.13948717948717948,0.15441860465116278,64.0,3.0,20.0,6.0,24.0,69.0,18.0,88.0,18.0,3.0,1.0,0.25,0.2727272727272727,0.5149253731343284,0.5145985401459854,0.026936026936026935,0.07749077490774908,0.18018018018018017,0.02244668911335578,0.15,0.15,1.0,0.5981308411214953,0.16666666666666666,27.25,3.0,4.0,1.0,1.0,1.0,2.0,15.0,1.0,3.0,2.0,17.0,,2.0,10.0,48.0,23.0,80.0,61.0,82.0,27.0,0.3333333333333333,0.11764705882352941,0.11264822134387352,0.004489337822671156,0.75,0.75,1.0,0.0072992700729927005,1.0,0.009708737864077669,0.5,0.07281553398058252,2.0,0.014598540145985401,15.0,50.0,0.6097560975609756,1.0,,28.0,,0.265625,1.0,1.0,0.06666666666666667,False,16.0,2.0,1.0,4.0,12.0,2.0,0.11290322580645161,1.0,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,186907.0,3115,321.0,5850,5831,1486.0,1397,645.0,11681,307.0,476.0,65.0,67.0,112.0,59.0,162.0,141.0,343.0,507.0,981.0,1513.0,5681.0,104.0,112.0,221.0,416.0,692.0,322.0,70.0,49.0,313.0,41.0,675.0,79.0,109.0,461.0,92.0,22.0,106.0,22.0,56.0,90.0,196.0,40.0,81.0,220.0,416.0,1486.0,0.6824457593688363,0.7032520325203252,0.5168195718654435,0.5067873303167421,0.5202156334231806,0.5321969696969697,0.5709433962264151,0.5977011494252874,0.07135575942915393,0.10084033613445378,0.01749271137026239,22.968891573542738,0.5408163265306123,0.03597449908925319,0.03857350800582242,0.04669260700389105,0.4276729559748428,0.6449579831932774,0.7172897196261683,0.7231270358306189,0.14555256064690028,0.36419753086419754,0.4041095890410959,0.3081761006289308,0.4110787172011662,0.41839762611275966,0.5284552845528455,0.42424242424242425,0.5982142857142857,0.5462713387241689,0.5093427092709271,0.5012495238095238,0.504008174904943,0.2749504296100463,7.942507645259941,0.254017094017094,355.0,30.0,133.0,135.0,264.0,8.0,141.0,93.0,27.0,69.0,237.0,46.0,352.0,15.0,70.0,15.0,18.0,28.0,466.0,210.0,43.0,1.0,0.4716312056737589,0.3108108108108108,0.1070460704607046,0.11714770797962648,0.04891304347826087,0.10916874777024617,0.029116465863453816,0.05482456140350877,0.07379518072289157,0.10479573712255773,0.13069908814589665,0.11643835616438356,0.03125,0.3728813559322034,0.723404255319149,0.16458658346333854,0.1826086956521739,0.08790482485128882,33.0,26.0,82.0,48.0,132.0,47.0,126.0,30.0,80.0,25.0,0.875,0.36363636363636365,0.35877862595419846,0.4519230769230769,0.4186991869918699,0.11859838274932614,0.09876543209876543,0.11920529801324503,0.07367475292003593,0.3170731707317073,0.32098765432098764,0.7692307692307693,0.5076923076923077,0.3125,24.75075757575758,22.0,50.0,1.0,6.0,10.0,17.0,26.0,3.0,19.0,19.0,43.0,18.0,1.0,30.0,50.0,18.0,25.0,19.0,28.0,36.0,0.15789473684210525,0.4418604651162791,0.037900874635568516,0.044923629829290206,0.44,0.44,1.0,0.04878048780487805,0.16666666666666666,0.06439393939393939,0.5882352941176471,0.09848484848484848,13.0,0.10569105691056911,3.0,12.0,0.42857142857142855,3.0,3.0,41.0,0.01875,0.3333333333333333,9.0,1.0,0.34615384615384615,False,9.0,3.0,3.0,3.0,1.0,1.0,0.020833333333333332,,2.0,1.0,1.0,4.0,1.0,1.0,0.007575757575757576,0.012195121951219513,0.15384615384615385,1.0,0.007575757575757576,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,87050.0,1451,91.0,2676,2681,658.0,737,290.0,5357,36.0,54.0,10.0,4.0,10.0,16.0,53.0,91.0,242.0,143.0,349.0,461.0,2615.0,32.0,26.0,75.0,111.0,232.0,54.0,15.0,30.0,131.0,17.0,292.0,28.0,36.0,133.0,37.0,22.0,33.0,13.0,20.0,19.0,52.0,8.0,19.0,71.0,111.0,658.0,0.8111888111888111,0.8285714285714286,0.40974212034383956,0.3466666666666667,0.4460674157303371,0.41509433962264153,0.4768421052631579,0.4661016949152542,0.04297994269340974,0.12962962962962962,0.012396694214876033,17.51412429378531,0.6346153846153846,0.029258098223615466,0.028363047001620744,0.041025641025641026,0.12134831460674157,0.6666666666666666,0.7659574468085106,0.8055555555555556,0.11910112359550562,0.3018867924528302,0.3333333333333333,0.5438202247191011,0.3760330578512397,0.3807531380753138,0.24390243902439024,0.09433962264150944,0.4,0.33707865168539325,0.45119752808988756,0.461746551724138,0.4350226415094338,0.24078091106290672,14.793123209169055,0.24588938714499253,64.0,6.0,42.0,23.0,101.0,13.0,53.0,38.0,7.0,17.0,78.0,2.0,97.0,2.0,15.0,3.0,4.0,,76.0,28.0,7.0,,0.4772727272727273,0.025,0.07400379506641366,0.06390977443609022,0.02527075812274368,0.07196969696969698,0.028513238289205704,0.026785714285714284,0.05519480519480519,0.055776892430278883,0.09494949494949495,0.06796116504854369,0.008298755186721992,0.5,0.8681318681318682,0.06196581196581197,0.07547169811320754,0.0911062906724512,7.0,26.0,69.0,37.0,96.0,12.0,108.0,6.0,69.0,26.0,0.972972972972973,0.3854166666666667,0.3854166666666667,0.375,0.43902439024390244,0.2157303370786517,0.09433962264150944,0.05,0.1550561797752809,0.37681159420289856,0.38235294117647056,0.9615384615384616,0.7,0.37681159420289856,24.682291666666668,11.0,27.0,,2.0,3.0,5.0,26.0,4.0,9.0,12.0,31.0,3.0,,10.0,13.0,4.0,1.0,,2.0,17.0,0.4444444444444444,0.3870967741935484,0.02214022140221402,0.060674157303370786,0.4074074074074074,0.4074074074074074,1.0,0.04878048780487805,,0.04716981132075472,0.6,0.24528301886792453,7.0,0.17073170731707318,1.0,2.0,1.0,,1.0,6.0,0.014705882352941176,0.42857142857142855,9.0,,0.34615384615384615,False,,1.0,1.0,,,,0.018867924528301886,,4.0,,1.0,,,1.0,0.010416666666666666,0.014492753623188406,0.5714285714285714,1.0,0.010309278350515464,9.0,,
