EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,Clear Path Fouls
1088,1610612738,Chucky Atkins,Chucky Atkins,1088,BOS,41448.0,691.0,49.0,1341.0,1327.0,455.0,333.0,151.0,2668.0,23.0,50.0,1.0,8.0,18.0,5.0,17.0,26.0,52.0,6.0,17.0,3.0,10.0,31.0,78.0,3.0,4.0,12.0,32.0,54.0,119.0,37.0,95.0,34.0,253.0,1364.0,1.0,4.0,3.0,4.0,11.0,19.0,43.0,15.0,42.0,24.0,107.0,26.0,82.0,84.0,27.0,78.0,31.0,10.0,1.0,94.0,21.0,115.0,16.0,5.0,55.0,7.0,32.0,251.0,2.0,16.0,20.0,2.0,38.0,2.0,40.0,2.0,20.0,10.0,10.0,22.0,6.0,19.0,13.0,4.0,3.0,35.0,14.0,8.0,33.0,1.0,2.0,42.0,2.0,8.0,14.0,2.0,107.0,455.0,7.0,0.24074074074074073,0.24074074074074073,0.7567567567567568,0.3894736842105263,0.75,0.35714285714285715,0.3894736842105263,0.453781512605042,0.25,0.4418604651162791,0.5116822429906542,0.6875,0.48823529411764705,0.5405982905982906,0.6875,0.535,0.4439252336448598,0.010526315789473684,0.08403361344537816,0.18,0.058823529411764705,0.01282051282051282,17.802779616148246,0.6285714285714286,0.05128205128205128,0.04056795131845842,0.004819277108433735,0.0935672514619883,0.05421686746987952,0.003305785123966942,0.011363636363636364,0.005649717514124294,0.03896103896103896,0.031496062992125984,0.04716981132075472,0.1111111111111111,0.05555555555555555,0.018518518518518517,0.2336448598130841,0.46,0.5609756097560976,0.30434782608695654,0.0794392523364486,0.29411764705882354,0.3125,0.24299065420560748,0.5,0.5,0.23076923076923078,0.0794392523364486,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.3644859813084112,0.3974358974358974,0.4025974025974026,0.7419354838709677,0.125,0.5,0.75,1.0,0.21176470588235294,0.4444444444444444,0.11764705882352941,0.3,0.3764705882352941,0.375,0.677570093457944,0.3974358974358974,0.5284122065727699,0.50048125,0.5122357142857142,0.03636363636363636,0.064,0.043478260869565216,0.42292490118577075,9.780672268907564,25.140000000000008,0.33929903057419836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,122279.0,2038.0,-22.0,3963.0,3953.0,1063.0,923.0,441.0,7916.0,178.0,284.0,90.0,52.0,88.0,58.0,123.0,50.0,101.0,,,,,,,,,,,286.0,508.0,,,122.0,694.0,4089.0,60.0,107.0,,,146.0,77.0,127.0,,,39.0,193.0,424.0,148.0,,,,,38.0,,49.0,23.0,72.0,15.0,8.0,30.0,3.0,16.0,167.0,123.0,63.0,210.0,45.0,318.0,172.0,490.0,9.0,70.0,49.0,21.0,60.0,4.0,19.0,68.0,14.0,41.0,128.0,22.0,112.0,217.0,27.0,22.0,177.0,21.0,95.0,4.0,12.0,193.0,1063.0,19.0,0.7412587412587412,0.8796680497925311,,,,,,0.562992125984252,0.5607476635514018,0.6062992125984252,0.562992125984252,0.5607476635514018,0.6062992125984252,0.5921501706484642,0.6033057851239669,0.630718954248366,,,0.07480314960629922,0.10211267605633803,0.06504065040650407,,15.973154362416107,0.46875,0.36585365853658536,0.1441317776252574,0.09382151029748284,0.14,0.14315679077084426,0.0893732970027248,0.07766990291262135,0.07256637168141593,0.13849765258215962,0.1724137931034483,0.13149847094801223,0.14376996805111822,0.13138686131386862,0.04918032786885246,0.5590551181102362,0.6267605633802817,0.6980392156862745,0.702247191011236,0.2421259842519685,0.4715447154471545,0.5043478260869565,0.19881889763779528,0.49504950495049505,0.5,0.92,,,,,,,,,0.8411214953271028,,,,0.6929133858267716,0.5909090909090909,,,,,0.5590551181102362,,0.5003836614173228,0.5512782608695652,0.5174787401574804,0.16323024054982818,0.16323024054982818,0.21037463976945245,0.2780979827089337,5.981692913385827,,0.2682311380267474,53.0,26.0,90.0,41.0,8.0,1.0,4.0,10.0,88.0,1.0,1.0,59.0,2.0,27.0,89.0,51.0,1.0,1.0,16.0,0.009900990099009901,0.06451612903225806,0.07824427480916031,0.13272311212814644,0.06329113924050633,0.12403100775193798,0.5730337078651685,0.7068965517241379,0.5888888888888889,0.09433962264150944,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,185998.0,3100.0,-66.0,6048.0,6033.0,1782.0,1684.0,675.0,12081.0,186.0,348.0,45.0,47.0,88.0,72.0,191.0,229.0,574.0,7.0,36.0,1.0,8.0,108.0,348.0,11.0,32.0,32.0,103.0,487.0,1113.0,115.0,384.0,515.0,1834.0,6249.0,42.0,99.0,13.0,37.0,161.0,128.0,268.0,33.0,111.0,242.0,597.0,434.0,540.0,273.0,72.0,343.0,108.0,74.0,3.0,257.0,153.0,410.0,92.0,61.0,138.0,36.0,83.0,973.0,56.0,96.0,320.0,37.0,453.0,69.0,522.0,26.0,131.0,69.0,62.0,178.0,41.0,90.0,125.0,12.0,88.0,303.0,94.0,100.0,234.0,14.0,40.0,628.0,49.0,225.0,83.0,2.0,597.0,1782.0,36.0,0.4455852156057495,0.4607218683651805,0.7913043478260869,0.2994791666666667,0.35135135135135137,0.2972972972972973,0.3034300791556728,0.43755615453728663,0.42424242424242425,0.47761194029850745,0.44054776219104874,0.4522058823529412,0.4683377308707124,0.5127551020408163,0.5196078431372549,0.5771484375,0.2565130260521042,0.0078125,0.0664869721473495,0.13218390804597702,0.07853403141361257,0.008620689655172414,30.25911286780852,0.5874587458745875,0.17452830188679244,0.14856081708449395,0.028282828282828285,0.13186813186813187,0.1443442054129077,0.02462526766595289,0.013944223107569721,0.01575757575757576,0.12962962962962962,0.15185185185185185,0.15942028985507245,0.1312127236580517,0.13333333333333333,0.03229813664596273,0.23246492985971945,0.5344827586206896,0.6158940397350994,0.3709677419354839,0.12758851035404142,0.3769633507853403,0.4090909090909091,0.3834335337341349,0.3989547038327526,0.40819964349376114,0.5327510917030568,0.02404809619238477,0.19444444444444445,0.19444444444444445,0.8571428571428571,0.23246492985971945,0.3103448275862069,0.3130434782608696,0.7870370370370371,0.33088235294117646,0.23529411764705882,0.34375,0.8181818181818182,0.23218997361477572,0.5340909090909091,0.021108179419525065,0.125,0.2717678100263852,0.3106796116504854,0.48897795591182364,0.31486880466472306,0.48055003353454073,0.48441318181818177,0.47083579088471883,0.1386079714455681,0.17455391776570986,0.08778625954198473,0.3255179934569248,11.32030548068284,25.50442708333333,0.29464285714285715,25.0,38.0,32.0,13.0,,2.0,19.0,21.0,51.0,1.0,,35.0,5.0,11.0,52.0,30.0,5.0,1.0,1.0,0.02264808362369338,,0.015815085158150853,0.055130168453292494,0.011382113821138212,0.028985507246376812,0.5769230769230769,0.3611111111111111,0.5555555555555556,0.12,2.0,5.0,5.0,37.0,8.0,1.0,0.03676470588235294,0.4,1.0,0.02040816326530612,,True,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,69334.0,1156.0,12.0,2301.0,2296.0,914.0,825.0,251.0,4597.0,95.0,125.0,19.0,43.0,53.0,24.0,73.0,65.0,151.0,17.0,37.0,7.0,16.0,12.0,34.0,,1.0,5.0,17.0,184.0,349.0,29.0,71.0,101.0,556.0,2396.0,20.0,35.0,2.0,8.0,50.0,77.0,136.0,12.0,33.0,51.0,241.0,190.0,178.0,84.0,3.0,33.0,12.0,20.0,,52.0,43.0,95.0,31.0,12.0,23.0,10.0,19.0,233.0,21.0,38.0,74.0,6.0,118.0,45.0,163.0,4.0,57.0,35.0,22.0,49.0,10.0,32.0,30.0,4.0,17.0,79.0,26.0,41.0,88.0,3.0,5.0,137.0,12.0,56.0,18.0,1.0,241.0,914.0,18.0,0.5163043478260869,0.5523255813953488,0.9655172413793104,0.4084507042253521,0.25,0.36363636363636365,0.4142857142857143,0.5272206303724928,0.5714285714285714,0.5661764705882353,0.5416666666666666,0.5348837209302325,0.5621301775147929,0.5767634854771784,0.5434782608695652,0.6025,0.16904761904761906,,0.05730659025787966,0.072,0.1506849315068493,,21.643518518518515,0.620253164556962,0.06896551724137931,0.09946236559139784,0.029787234042553193,0.12459016393442623,0.10676835081029552,0.042743538767395624,0.04895104895104895,0.029411764705882353,0.06787330316742081,0.1111111111111111,0.11384615384615385,0.13744075829383887,0.09574468085106383,0.02185792349726776,0.2976190476190476,0.76,0.8189655172413793,0.5368421052631579,0.1738095238095238,0.3287671232876712,0.3870967741935484,0.3595238095238095,0.4304635761589404,0.4304635761589404,0.5692307692307692,0.0880952380952381,0.4594594594594595,0.4594594594594595,1.0,0.08095238095238096,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.4418604651162791,0.023255813953488372,,,0.3136094674556213,0.8113207547169812,0.09467455621301775,0.4375,0.10059171597633136,0.29411764705882354,0.4666666666666667,0.36363636363636365,0.49878377088305476,0.4766749999999999,0.4911842261904762,0.1206896551724138,0.14249363867684478,0.08992805755395683,0.43345323741007197,10.194842406876788,24.950704225352105,0.3972186006084311,15.0,4.0,24.0,22.0,2.0,3.0,7.0,5.0,10.0,,,5.0,1.0,4.0,10.0,8.0,,,,,0.024390243902439025,0.07308970099667775,0.01953125,0.09009009009009009,0.02531645569620253,0.8,0.2916666666666667,0.7894736842105263,0.13333333333333333,2.0,7.0,1.0,,,,0.16279069767441862,0.2857142857142857,1.0,,,True,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,11083.0,185.0,-49.0,354.0,355.0,144.0,146.0,49.0,709.0,2.0,9.0,3.0,1.0,6.0,2.0,3.0,3.0,9.0,,4.0,,2.0,4.0,13.0,,1.0,2.0,4.0,7.0,21.0,4.0,17.0,5.0,31.0,370.0,1.0,4.0,,2.0,3.0,3.0,13.0,2.0,6.0,2.0,14.0,12.0,2.0,12.0,,13.0,4.0,3.0,,4.0,3.0,7.0,2.0,1.0,4.0,,,17.0,5.0,,18.0,4.0,22.0,8.0,30.0,,6.0,5.0,1.0,6.0,,2.0,2.0,,4.0,8.0,2.0,15.0,28.0,1.0,1.0,9.0,,3.0,,,14.0,144.0,4.0,0.8571428571428571,1.0,1.0,0.23529411764705882,,0.3333333333333333,0.23529411764705882,0.3333333333333333,0.25,0.23076923076923078,0.34210526315789475,0.16666666666666666,0.3157894736842105,0.36904761904761907,0.21428571428571427,0.3333333333333333,0.4473684210526316,,0.14285714285714285,0.3333333333333333,,,12.048192771084336,0.75,0.3076923076923077,0.1323529411764706,0.0364963503649635,,0.0972972972972973,0.03804347826086957,0.06666666666666667,0.04918032786885246,0.14583333333333334,0.18421052631578946,0.08,,,,0.23684210526315788,0.2222222222222222,0.3333333333333333,0.5,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.23684210526315788,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,,,,0.34210526315789475,0.3076923076923077,0.3076923076923077,1.0,0.5,0.16666666666666666,,,0.3157894736842105,0.16666666666666666,0.10526315789473684,,0.21052631578947367,0.5,0.6842105263157895,0.3076923076923077,0.5256565789473685,0.49991,0.5238894736842106,0.09523809523809523,0.125,0.0967741935483871,0.45161290322580644,8.966666666666667,24.805882352941175,0.4067796610169492,1.0,1.0,2.0,2.0,1.0,,,,6.0,,,4.0,1.0,1.0,6.0,3.0,,,,,0.07142857142857142,0.0425531914893617,,0.02564102564102564,0.125,0.5,1.0,0.3333333333333333,,,1.0,,,1.0,,0.16666666666666666,,,0.05555555555555555,,True,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,39764.0,663.0,-36.0,1306.0,1306.0,412.0,371.0,152.0,2612.0,64.0,110.0,45.0,13.0,27.0,19.0,49.0,,14.0,,,,,,,,,,,83.0,173.0,,,48.0,214.0,1346.0,20.0,54.0,,,55.0,15.0,36.0,,,17.0,47.0,106.0,60.0,,,,,21.0,,7.0,1.0,8.0,1.0,,5.0,,2.0,17.0,56.0,27.0,79.0,13.0,119.0,78.0,197.0,6.0,22.0,17.0,5.0,18.0,3.0,5.0,22.0,1.0,13.0,40.0,12.0,59.0,97.0,10.0,8.0,70.0,4.0,31.0,6.0,11.0,47.0,412.0,12.0,0.6385542168674698,0.8153846153846154,,,,,,0.4797687861271676,0.37037037037037035,0.4166666666666667,0.4797687861271676,0.37037037037037035,0.4166666666666667,0.5194174757281553,0.4296875,0.4519230769230769,,,0.12138728323699421,0.14545454545454545,0.10204081632653061,,16.521155137676292,0.45,0.2653061224489796,0.18036529680365296,0.12814645308924486,0.17197452229299362,0.1781512605042017,0.12195121951219512,0.11403508771929824,0.1111111111111111,0.2153846153846154,0.1322314049586777,0.18716577540106952,0.17391304347826086,0.16666666666666666,0.08955223880597014,0.6358381502890174,0.5818181818181818,0.6808510638297872,0.640625,0.2832369942196532,0.3877551020408163,0.4318181818181818,0.08092485549132948,,,,,,,,,,,,0.8333333333333334,,,,0.75,0.48148148148148145,,,,,0.6358381502890174,,0.5153826589595375,0.5489951219512195,0.5121999999999999,0.155,0.155,0.2570093457943925,0.21962616822429906,4.131791907514451,,0.31546707503828486,19.0,15.0,36.0,19.0,3.0,,5.0,2.0,29.0,,,21.0,1.0,7.0,29.0,12.0,1.0,,5.0,,0.08333333333333333,0.10674157303370786,0.15789473684210525,0.09420289855072464,0.15,0.41379310344827586,0.631578947368421,0.4222222222222222,,,,,,,,,,,,,True,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,91056.0,1518.0,-52.0,2964.0,2948.0,747.0,733.0,322.0,5912.0,57.0,106.0,12.0,19.0,28.0,8.0,52.0,61.0,127.0,20.0,52.0,4.0,10.0,37.0,83.0,6.0,10.0,5.0,21.0,126.0,285.0,57.0,135.0,94.0,517.0,3083.0,12.0,31.0,7.0,13.0,57.0,34.0,61.0,9.0,31.0,38.0,133.0,138.0,114.0,138.0,33.0,83.0,37.0,28.0,,90.0,30.0,120.0,19.0,11.0,34.0,21.0,35.0,270.0,25.0,32.0,111.0,10.0,153.0,39.0,192.0,6.0,71.0,47.0,24.0,50.0,6.0,29.0,32.0,11.0,21.0,82.0,22.0,59.0,130.0,9.0,7.0,120.0,7.0,39.0,23.0,1.0,133.0,747.0,13.0,0.5476190476190477,0.5609756097560976,0.8070175438596491,0.4222222222222222,0.5384615384615384,0.2903225806451613,0.4222222222222222,0.4421052631578947,0.3870967741935484,0.5573770491803278,0.5035714285714286,0.5113636363636364,0.5163043478260869,0.5430672268907563,0.5588235294117647,0.5833333333333334,0.32142857142857145,,0.09824561403508772,0.20754716981132076,0.057692307692307696,,16.706586826347305,0.6097560975609756,0.1,0.10249307479224377,0.025746652935118436,0.09580838323353294,0.10091743119266056,0.02745664739884393,0.02877697841726619,0.025252525252525252,0.06687898089171974,0.08833922261484099,0.1337448559670782,0.09691629955947137,0.09345794392523364,0.028708133971291867,0.2523809523809524,0.5377358490566038,0.6785714285714286,0.543859649122807,0.12380952380952381,0.15384615384615385,0.16326530612244897,0.30238095238095236,0.48031496062992124,0.49193548387096775,0.5737704918032787,0.12380952380952381,0.38461538461538464,0.38461538461538464,1.0,0.1976190476190476,0.4457831325301205,0.4457831325301205,0.7027027027027027,0.2727272727272727,0.22727272727272727,0.6,0.6666666666666666,0.30434782608695654,0.6785714285714286,0.10869565217391304,0.4,0.22826086956521738,0.23809523809523808,0.5738095238095238,0.4457831325301205,0.5086964200477327,0.49676129032258065,0.5113005434782608,0.08830022075055188,0.12302839116719243,0.1102514506769826,0.2572533849129594,10.271929824561402,24.601481481481482,0.2520242914979757,5.0,12.0,6.0,13.0,1.0,3.0,1.0,3.0,4.0,,,1.0,1.0,2.0,4.0,2.0,,,,0.023622047244094488,0.012658227848101266,0.031476997578692496,0.02356902356902357,0.034161490683229816,0.02197802197802198,0.5,0.375,0.4166666666666667,0.2,1.0,3.0,,,1.0,,0.06818181818181818,0.3333333333333333,1.0,0.007352941176470588,,True,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,48264.0,804.0,-71.0,1567.0,1571.0,564.0,611.0,180.0,3138.0,50.0,96.0,9.0,16.0,29.0,11.0,37.0,25.0,74.0,1.0,6.0,1.0,4.0,10.0,42.0,,2.0,5.0,17.0,86.0,207.0,11.0,48.0,51.0,256.0,1635.0,9.0,18.0,,2.0,23.0,30.0,69.0,6.0,21.0,26.0,104.0,54.0,118.0,27.0,6.0,41.0,10.0,26.0,,73.0,21.0,94.0,18.0,3.0,38.0,9.0,26.0,209.0,17.0,20.0,42.0,2.0,64.0,20.0,84.0,7.0,51.0,29.0,22.0,38.0,6.0,18.0,31.0,6.0,20.0,69.0,26.0,37.0,114.0,6.0,8.0,74.0,2.0,25.0,13.0,,104.0,564.0,21.0,0.313953488372093,0.32926829268292684,0.8181818181818182,0.22916666666666666,,0.2857142857142857,0.23404255319148937,0.41545893719806765,0.5,0.43478260869565216,0.4019607843137255,0.45,0.43333333333333335,0.43986254295532645,0.5,0.46846846846846846,0.18823529411764706,,0.12560386473429952,0.1875,0.13513513513513514,,20.2020202020202,0.5507246376811594,0.029850746268656716,0.07850467289719626,0.03333333333333333,0.10309278350515463,0.0850480109739369,0.028328611898016998,0.031007751937984496,0.03684210526315789,0.058823529411764705,0.07236842105263158,0.09565217391304348,0.12142857142857143,0.05555555555555555,0.05555555555555555,0.3764705882352941,0.5208333333333334,0.6410256410256411,0.28,0.1450980392156863,0.2972972972972973,0.34375,0.2901960784313726,0.33783783783783783,0.352112676056338,0.44,0.023529411764705882,0.16666666666666666,0.16666666666666666,1.0,0.16470588235294117,0.23809523809523808,0.23809523809523808,0.8,0.45,0.1,,,0.32222222222222224,0.5517241379310345,0.044444444444444446,0.25,0.18888888888888888,0.29411764705882354,0.5647058823529412,0.24390243902439024,0.5025962598425198,0.4735214285714286,0.4887449438202249,0.08992805755395683,0.10869565217391304,0.08984375,0.40625,8.709661835748792,25.743749999999995,0.3599234205488194,6.0,5.0,8.0,3.0,,1.0,5.0,6.0,9.0,,,4.0,1.0,4.0,9.0,5.0,,,,0.04054054054054054,,0.015306122448979591,0.031413612565445025,0.013888888888888888,0.019230769230769232,0.5555555555555556,0.18181818181818182,0.6666666666666666,0.16666666666666666,,,1.0,,,,,,,,,True,
2599,1610612738,Brandon Hunter,Brandon Hunter,2599,BOS,15942.0,266.0,7.0,512.0,509.0,170.0,110.0,70.0,1021.0,27.0,50.0,16.0,6.0,15.0,4.0,9.0,1.0,6.0,,,,,,,,,,,32.0,65.0,,,9.0,73.0,507.0,13.0,17.0,,,30.0,7.0,19.0,,,4.0,18.0,28.0,36.0,,,,,14.0,,11.0,1.0,12.0,1.0,,6.0,1.0,4.0,25.0,22.0,6.0,32.0,7.0,45.0,28.0,73.0,1.0,5.0,4.0,1.0,14.0,1.0,8.0,3.0,1.0,6.0,17.0,4.0,22.0,31.0,1.0,1.0,23.0,3.0,11.0,2.0,3.0,18.0,170.0,2.0,0.4375,0.5833333333333334,,,,,,0.49230769230769234,0.7647058823529411,0.3684210526315789,0.49230769230769234,0.7647058823529411,0.3684210526315789,0.4866666666666667,0.6818181818181818,0.36,,,0.2153846153846154,0.22,0.3333333333333333,,15.566835871404399,0.8235294117647058,0.4375,0.17679558011049723,0.11891891891891893,0.09523809523809523,0.1557377049180328,0.11020408163265306,0.1590909090909091,0.13414634146341464,0.18181818181818182,0.10869565217391304,0.2087912087912088,0.11363636363636363,0.05263157894736842,0.05263157894736842,0.7692307692307693,0.54,0.6923076923076923,0.48148148148148145,0.13846153846153847,0.4444444444444444,0.6666666666666666,0.09230769230769231,0.16666666666666666,0.16666666666666666,,,,,,,,,,0.9411764705882353,,,,0.7894736842105263,0.4,,,,,0.7692307692307693,,0.5195692307692309,0.5353133333333333,0.5570789473684211,0.1506849315068493,0.1506849315068493,0.410958904109589,0.2465753424657534,3.4107692307692306,,0.33203125,12.0,4.0,16.0,5.0,1.0,,,2.0,,,,,,,,,,,,,0.05555555555555555,0.08333333333333333,0.06779661016949153,0.08163265306122448,0.09090909090909091,,0.25,0.75,0.08333333333333333,,,,,,,,,,,,True,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,85282.0,1421.0,-39.0,2810.0,2807.0,906.0,867.0,269.0,5617.0,28.0,41.0,9.0,8.0,10.0,6.0,28.0,12.0,46.0,44.0,102.0,11.0,31.0,61.0,183.0,6.0,13.0,18.0,57.0,46.0,115.0,105.0,285.0,44.0,451.0,2888.0,8.0,14.0,8.0,18.0,43.0,12.0,31.0,29.0,88.0,28.0,139.0,56.0,36.0,309.0,6.0,182.0,61.0,7.0,1.0,72.0,21.0,93.0,17.0,4.0,35.0,13.0,24.0,207.0,15.0,34.0,105.0,18.0,157.0,20.0,177.0,2.0,58.0,41.0,17.0,44.0,9.0,29.0,27.0,2.0,15.0,71.0,14.0,73.0,130.0,5.0,9.0,62.0,6.0,16.0,18.0,2.0,139.0,906.0,15.0,0.6086956521739131,0.6829268292682927,0.9809523809523809,0.3684210526315789,0.4444444444444444,0.32954545454545453,0.36971830985915494,0.4,0.5714285714285714,0.3870967741935484,0.50875,0.625,0.46638655462184875,0.5268691588785047,0.6142857142857143,0.5,0.7125,0.0035087719298245615,0.06086956521739131,0.12195121951219512,0.03571428571428571,,16.00384862091084,0.6197183098591549,0.16071428571428573,0.10960334029227557,0.018115942028985508,0.09577464788732394,0.10586443259710586,0.014960629921259842,0.0330188679245283,0.005917159763313609,0.09246575342465753,0.13100436681222707,0.10983981693363844,0.08835341365461848,0.11320754716981132,0.00847457627118644,0.1025,0.6829268292682927,0.7777777777777778,0.5714285714285714,0.07,0.21428571428571427,0.2222222222222222,0.115,0.2608695652173913,0.26666666666666666,0.6666666666666666,0.255,0.43137254901960786,0.43564356435643564,0.9772727272727273,0.4575,0.3333333333333333,0.3333333333333333,0.9836065573770492,0.28125,0.40625,0.46153846153846156,1.0,0.08403361344537816,0.8,0.2605042016806723,0.3548387096774194,0.4789915966386555,0.3157894736842105,0.815,0.33516483516483514,0.5290714824120603,0.5398354166666667,0.5190487179487179,0.03902439024390244,0.128,0.09534368070953436,0.3082039911308204,9.92869565217391,24.91719298245614,0.32241992882562276,7.0,3.0,10.0,4.0,1.0,1.0,5.0,7.0,14.0,,,9.0,2.0,3.0,14.0,7.0,,,,0.021739130434782608,0.011363636363636364,0.00904977375565611,0.02158273381294964,0.0125,,0.5,0.6666666666666666,0.7777777777777778,0.14285714285714285,2.0,5.0,1.0,,,,0.15625,0.4,1.0,,0.00980392156862745,True,
