EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffArc3ReboundPct,Loose Ball Fouls,LongMidRangePctBlocked,SecondChanceArc3FGM,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PtsUnassisted3s,BlockedLongMidRange,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
1594,1610612761,Rick Brunson,Rick Brunson,1594,TOR,83.0,1,-2.0,2,2,,,,4,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2040,1610612761,Jerome Moiso,Jerome Moiso,2040,TOR,315.0,5,-1.0,6,6,,,2.0,12,1.0,,,,,,,,,,,1.0,1.0,,,2.0,6.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,12.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5631,0.5631,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,0.25,,,0.5,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2423,1610612761,Chris Jefferies,Chris Jefferies,2423,TOR,64.0,1,6.0,3,3,3.0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,119207.0,1987,-27.0,3689,3675,929.0,935.0,400.0,7364,108.0,93.0,226.0,102.0,270.0,28.0,72.0,8.0,23.0,76.0,8.0,262.0,604.0,46.0,148.0,810.0,3747.0,14.0,44.0,17.0,55.0,56.0,142.0,15.0,50.0,229.0,158.0,366.0,135.0,75.0,30.0,198.0,75.0,273.0,43.0,32.0,86.0,27.0,85.0,621.0,30.0,127.0,175.0,202.0,39.0,23.0,86.0,32.0,64.0,85.0,9.0,22.0,7.0,171.0,5.0,42.0,54.0,139.0,29.0,18.0,5.0,18.0,10.0,229.0,929.0,0.3015267175572519,0.3062015503875969,0.9782608695652174,0.3108108108108108,0.3,0.3129251700680272,0.4337748344370861,0.3181818181818182,0.3943661971830985,0.4401595744680851,0.4016393442622951,0.4088541666666667,0.4836759371221282,0.4206349206349206,0.4891774891774891,0.1968085106382978,0.0496688741721854,0.1388888888888889,23.98461908195145,0.5029239766081871,0.0851206434316353,0.0974025974025974,0.0872222222222222,0.0658682634730539,0.0639269406392694,0.1193490054249547,0.0979591836734693,0.5555555555555556,0.1436170212765957,0.300531914893617,0.411504424778761,0.4285714285714285,0.3590425531914893,0.3777777777777777,0.3863636363636363,0.4411764705882353,0.0957446808510638,0.3888888888888889,0.3888888888888889,1.0,0.101063829787234,0.1311475409836065,0.1197916666666666,0.3478260869565217,0.3404255319148936,0.4527562000000001,0.4637391304347826,0.4531492105263158,0.0679012345679012,0.282716049382716,11.34966887417218,24.424324324324328,0.25182976416373,67.0,4.0,7.0,20.0,37.0,6.0,9.0,18.0,27.0,148.0,7.0,6.0,72.0,8.0,18.0,5.0,21.0,18.0,27.0,7.0,16.0,180.0,16.0,12.0,60.0,31.0,10.0,,,26.0,0.4117647058823529,0.0398230088495575,0.1463414634146341,0.0151843817787418,0.0123152709359605,0.014533258803801,0.0276073619631901,0.0120481927710843,0.0109034267912772,0.0162162162162162,0.0952380952380952,0.0172839506172839,0.6203703703703703,0.7204301075268817,0.2985074626865671,0.1505376344086021,0.2368421052631578,0.24,0.9444444444444444,0.1147540983606557,0.5714285714285714,0.25,0.1475409836065573,0.6666666666666666,1.0,0.1927083333333333,0.5405405405405406,0.140625,0.24,0.0753768844221105,0.0925925925925925,0.0090497737556561,6.0,0.0222222222222222,1.0,1.0,1.0,0.0094339622641509,0.125,1.0,7.0,3.0,3.0,0.2592592592592592,,,False,1.0,1.0,1.0,0.0067567567567567,0.0131578947368421,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,92167.0,1536,-159.0,2815,2796,676.0,617.0,310.0,5611,55.0,30.0,64.0,97.0,235.0,9.0,27.0,1.0,4.0,55.0,4.0,159.0,354.0,25.0,82.0,459.0,2893.0,11.0,21.0,4.0,35.0,33.0,85.0,3.0,23.0,106.0,174.0,144.0,66.0,52.0,15.0,130.0,50.0,180.0,24.0,26.0,50.0,29.0,51.0,410.0,15.0,96.0,115.0,133.0,54.0,34.0,36.0,7.0,25.0,27.0,2.0,11.0,3.0,63.0,2.0,15.0,53.0,103.0,7.0,8.0,,8.0,3.0,106.0,676.0,0.5471698113207547,0.5576923076923077,0.88,0.3048780487804878,0.1304347826086956,0.3164556962025316,0.4491525423728814,0.5238095238095238,0.388235294117647,0.4506880733944954,0.56,0.3472222222222222,0.4841772151898734,0.625,0.4173228346456692,0.1880733944954128,0.0423728813559322,0.1636363636363636,16.860648002516516,0.5714285714285714,0.081081081081081,0.0694444444444444,0.0792857142857142,0.0884718498659517,0.0625,0.0884210526315789,0.0584795321637426,0.375,0.1261467889908256,0.146788990825688,0.46875,0.5,0.5389908256880734,0.4127659574468085,0.4163090128755364,0.6701030927835051,0.0619266055045871,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.1261467889908256,0.16,0.037037037037037,0.25,0.3142201834862385,0.4386161252900233,0.4866261904761905,0.3980822115384616,0.0762527233115468,0.2309368191721132,14.161864406779662,26.12560975609756,0.2401420959147424,32.0,7.0,7.0,6.0,10.0,,,16.0,19.0,66.0,2.0,7.0,31.0,6.0,16.0,6.0,12.0,4.0,18.0,5.0,20.0,85.0,7.0,1.0,25.0,19.0,7.0,,1.0,14.0,0.5,0.0625,0.0449438202247191,0.0108892921960072,0.0204081632653061,0.0128939828080229,0.021505376344086,0.0123839009287925,0.004,0.0148148148148148,0.1111111111111111,0.0226244343891402,0.5818181818181818,0.6956521739130435,0.4375,0.2666666666666666,0.2909090909090909,0.2962962962962963,0.9375,0.28,1.0,0.2857142857142857,,,,0.0925925925925925,0.6,0.1759259259259259,0.3076923076923077,0.0571428571428571,0.0672043010752688,0.0251572327044025,1.0,0.0085106382978723,2.0,,,,0.5,1.0,2.0,9.0,1.0,0.1052631578947368,1.0,0.0120481927710843,False,3.0,1.0,3.0,0.0121951219512195,0.0181818181818181,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,149270.0,2488,15.0,4582,4568,1161.0,1246.0,525.0,9150,274.0,104.0,285.0,194.0,513.0,22.0,54.0,4.0,13.0,166.0,15.0,453.0,1072.0,86.0,220.0,1457.0,4623.0,51.0,109.0,22.0,170.0,98.0,244.0,24.0,60.0,433.0,336.0,570.0,219.0,161.0,50.0,219.0,97.0,316.0,28.0,69.0,93.0,28.0,98.0,729.0,37.0,185.0,230.0,314.0,76.0,46.0,111.0,30.0,71.0,89.0,8.0,40.0,6.0,200.0,15.0,41.0,91.0,191.0,29.0,58.0,21.0,62.0,33.0,433.0,1161.0,0.3708609271523179,0.3943661971830985,0.8488372093023255,0.3909090909090909,0.4,0.3935185185185185,0.4225746268656716,0.4678899082568807,0.4016393442622951,0.4504643962848297,0.5381679389312977,0.4407894736842105,0.4937888198757764,0.5748299319727891,0.5415617128463476,0.1702786377708978,0.0466417910447761,0.0912408759124087,31.66186359269933,0.555,0.0971128608923884,0.0973684210526315,0.0971553610503282,0.0664556962025316,0.0804195804195804,0.1383737517831669,0.0983050847457627,0.532258064516129,0.2120743034055727,0.2205882352941176,0.3649122807017544,0.3895131086142322,0.3970588235294117,0.378167641325536,0.383399209486166,0.4639175257731959,0.0417956656346749,0.4074074074074074,0.4074074074074074,0.9545454545454546,0.1284829721362229,0.1145038167938931,0.0427631578947368,0.3076923076923077,0.3823529411764705,0.4532354037267079,0.4701745614035088,0.4479276490066224,0.1166781056966369,0.2971859986273164,11.263339552238804,25.48545454545455,0.2533828022697512,155.0,27.0,45.0,35.0,75.0,5.0,7.0,64.0,47.0,293.0,13.0,29.0,165.0,54.0,63.0,15.0,69.0,8.0,84.0,30.0,30.0,366.0,16.0,34.0,100.0,72.0,35.0,,,27.0,0.5909090909090909,0.0631578947368421,0.0496894409937888,0.0393386545039908,0.0286259541984732,0.0368744512730465,0.076036866359447,0.0409356725146198,0.0185873605947955,0.0331950207468879,0.0941176470588235,0.043103448275862,0.5656934306569343,0.6224899598393574,0.3161290322580645,0.2788461538461538,0.3855421686746988,0.3855421686746988,0.8125,0.3435114503816794,0.6,0.1481481481481481,0.0534351145038167,0.7142857142857143,0.8,0.2467105263157894,0.4666666666666667,0.1546052631578947,0.391304347826087,0.074074074074074,0.0865051903114186,0.0247349823321554,8.0,0.0136452241715399,8.0,,3.0,,0.5333333333333333,0.875,20.0,39.0,2.0,0.425531914893617,2.0,0.0090497737556561,False,4.0,,7.0,,,1.0,1.0,4.0,3.0,1.0,1.0,,
1960,1610612761,Milt Palacio,Milt Palacio,1960,TOR,60520.0,1009,-173.0,1799,1815,444.0,535.0,216.0,3614,110.0,4.0,29.0,28.0,89.0,2.0,11.0,1.0,8.0,11.0,,80.0,228.0,3.0,22.0,206.0,1810.0,3.0,16.0,3.0,10.0,22.0,50.0,1.0,16.0,61.0,66.0,94.0,9.0,8.0,24.0,106.0,48.0,154.0,20.0,28.0,36.0,14.0,56.0,356.0,17.0,59.0,79.0,92.0,37.0,17.0,38.0,10.0,22.0,28.0,2.0,16.0,1.0,66.0,4.0,19.0,30.0,77.0,8.0,9.0,1.0,10.0,8.0,61.0,444.0,0.4125,0.4177215189873418,1.0,0.1363636363636363,0.0625,0.1578947368421052,0.3508771929824561,0.1875,0.44,0.338,0.2368421052631578,0.3560606060606061,0.3745454545454545,0.25,0.4121621621621621,0.088,0.1052631578947368,0.209090909090909,16.73209028459274,0.5757575757575758,0.0791946308724832,0.125,0.0862656072644721,0.0622406639004149,0.0639269406392694,0.1052631578947368,0.0934579439252336,0.8,0.44,0.116,0.1379310344827586,0.1379310344827586,0.356,0.3146067415730337,0.3181818181818182,0.4642857142857143,0.044,0.1818181818181818,0.1818181818181818,1.0,0.044,,0.1212121212121212,0.125,0.528,0.4894931174089068,0.5183300000000001,0.47293828125,0.0485436893203883,0.2961165048543689,8.205701754385965,27.377272727272725,0.2468037798777098,48.0,2.0,10.0,17.0,25.0,1.0,3.0,1.0,8.0,37.0,1.0,1.0,14.0,2.0,1.0,3.0,10.0,3.0,13.0,3.0,20.0,57.0,7.0,,29.0,3.0,5.0,,1.0,9.0,0.3333333333333333,,0.0384615384615384,0.0139860139860139,0.015625,0.0143329658213891,0.010204081632653,0.0168539325842696,0.0146627565982404,0.0108695652173913,0.2413793103448276,0.0225563909774436,0.4363636363636363,0.5517241379310345,0.375,0.5,0.0909090909090909,0.0909090909090909,1.0,0.5263157894736842,0.2,0.5,0.1578947368421052,0.3333333333333333,1.0,0.3787878787878788,0.68,0.1212121212121212,0.125,0.1066176470588235,0.116,0.02,1.0,0.0112359550561797,,,,,,,,,3.0,,,,False,3.0,,2.0,,,,,1.0,1.0,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,119678.0,1995,-50.0,3647,3633,949.0,1047.0,410.0,7280,97.0,11.0,37.0,37.0,88.0,80.0,193.0,21.0,52.0,132.0,10.0,103.0,222.0,120.0,325.0,638.0,3606.0,8.0,21.0,29.0,60.0,30.0,55.0,34.0,94.0,190.0,142.0,64.0,345.0,128.0,13.0,71.0,31.0,102.0,20.0,11.0,29.0,15.0,27.0,235.0,39.0,165.0,217.0,249.0,75.0,52.0,35.0,11.0,24.0,29.0,3.0,11.0,2.0,64.0,8.0,18.0,78.0,194.0,6.0,12.0,6.0,12.0,8.0,190.0,949.0,0.6893203883495146,0.6893203883495146,0.9583333333333334,0.3692307692307692,0.3617021276595745,0.3738317757009345,0.4639639639639639,0.3809523809523809,0.5454545454545454,0.5173674588665448,0.52,0.5436241610738255,0.5454545454545454,0.5555555555555556,0.5828220858895705,0.5941499085923218,0.0585585585585585,0.0721649484536082,15.679611650485436,0.546875,0.1105898123324396,0.1413043478260869,0.1153846153846153,0.0892116182572614,0.1129707112970711,0.1278195488721804,0.1504424778761062,0.6666666666666666,0.1773308957952468,0.0676416819012797,0.2972972972972973,0.34375,0.1608775137111517,0.4204545454545454,0.425287356321839,0.8378378378378378,0.3528336380255941,0.4145077720207253,0.418848167539267,0.9875,0.2413162705667276,0.2,0.348993288590604,0.4038461538461538,0.7714808043875686,0.52677550831793,0.5118611111111111,0.5170044827586208,0.0940438871473354,0.2978056426332288,9.125675675675677,24.334769230769236,0.2602138744173293,55.0,2.0,8.0,17.0,29.0,9.0,19.0,40.0,42.0,72.0,12.0,8.0,28.0,,40.0,9.0,20.0,13.0,32.0,4.0,23.0,89.0,7.0,3.0,32.0,5.0,5.0,,,37.0,0.4137931034482758,0.1351351351351351,0.0970149253731343,0.0146092037983929,0.0201793721973094,0.0159779614325068,0.0165745856353591,0.0127551020408163,0.0146341463414634,0.0196078431372549,0.1,0.0136986301369863,0.5670103092783505,0.6111111111111112,0.6545454545454545,0.3636363636363636,0.303030303030303,0.303030303030303,0.9,0.16,0.25,,0.38,0.4736842105263157,1.0,0.1946308724832214,0.5862068965517241,0.2818791946308724,0.3125,0.0674740484429065,0.1295546558704453,0.0206611570247933,8.0,0.0113636363636363,3.0,3.0,,0.0275229357798165,0.3,0.6666666666666666,13.0,15.0,1.0,0.3095238095238095,7.0,0.0211480362537764,False,4.0,2.0,3.0,0.0061538461538461,,,1.0,,,,,0.0103626943005181,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,143194.0,2387,-180.0,4374,4366,956.0,960.0,475.0,8740,243.0,73.0,202.0,84.0,224.0,2.0,3.0,1.0,2.0,10.0,3.0,303.0,669.0,4.0,13.0,806.0,4449.0,47.0,89.0,3.0,134.0,58.0,114.0,1.0,5.0,171.0,366.0,240.0,12.0,10.0,61.0,55.0,22.0,77.0,11.0,11.0,24.0,7.0,24.0,176.0,36.0,290.0,356.0,532.0,55.0,37.0,61.0,4.0,26.0,44.0,5.0,35.0,12.0,105.0,7.0,26.0,113.0,207.0,11.0,99.0,24.0,100.0,65.0,171.0,956.0,0.6039603960396039,0.6802973977695167,1.0,0.3076923076923077,0.2,0.3076923076923077,0.452914798206278,0.5280898876404494,0.5087719298245614,0.4530791788856305,0.5271739130434783,0.5,0.4993804213135068,0.5677966101694916,0.5588235294117647,0.0190615835777126,0.0911808669656203,0.176954732510288,18.517766497461928,0.580952380952381,0.1607538802660754,0.1157556270096463,0.1541371158392435,0.1469115191986644,0.1630648330058939,0.1709770114942528,0.1041666666666666,0.65,0.3563049853372434,0.2961876832844575,0.3613861386138614,0.3862433862433862,0.3284457478005865,0.375,0.3835616438356164,0.75,0.0043988269794721,0.6666666666666666,0.6666666666666666,1.0,0.0146627565982404,0.0326086956521739,0.0168067226890756,0.5,0.375366568914956,0.4520132697947212,0.5137189873417721,0.458044537815126,0.1662531017369727,0.2121588089330024,8.668759342301948,26.06153846153846,0.2185642432556012,146.0,37.0,65.0,31.0,47.0,,,2.0,3.0,188.0,1.0,37.0,52.0,68.0,2.0,41.0,133.0,30.0,176.0,11.0,18.0,270.0,20.0,,124.0,21.0,74.0,3.0,2.0,18.0,0.3333333333333333,0.0643564356435643,0.218978102189781,0.0785587714116952,0.0883620689655172,0.0806675938803894,0.0802005012531328,0.1010309278350515,0.0642768850432632,0.1206030150753768,0.1549295774647887,0.0355987055016181,0.6008230452674898,0.73,0.5753424657534246,0.4931506849315068,0.2,0.2,1.0,0.7065217391304348,0.5692307692307692,0.054054054054054,,,,0.3949579831932773,0.6595744680851063,0.0252100840336134,0.2,0.1577608142493638,0.1604139715394566,0.0641509433962264,9.0,0.0223214285714285,1.0,2.0,16.0,0.0178571428571428,0.3333333333333333,1.0,,,1.0,,,,False,,,2.0,,,,,1.0,1.0,,,,
923,1610612761,Donyell Marshall,Donyell Marshall,923,TOR,154544.0,2576,-84.0,4730,4706,1146.0,1136.0,540.0,9436,295.0,53.0,131.0,52.0,160.0,64.0,151.0,17.0,38.0,147.0,12.0,293.0,586.0,120.0,298.0,1066.0,4830.0,79.0,142.0,23.0,221.0,51.0,109.0,33.0,81.0,247.0,402.0,184.0,357.0,146.0,27.0,62.0,32.0,94.0,10.0,22.0,33.0,6.0,23.0,220.0,75.0,386.0,527.0,709.0,80.0,51.0,54.0,9.0,30.0,41.0,2.0,24.0,4.0,95.0,12.0,18.0,116.0,200.0,20.0,102.0,29.0,104.0,61.0,247.0,1146.0,0.6860068259385665,0.8445378151260504,0.9916666666666668,0.4026845637583892,0.4074074074074074,0.404040404040404,0.5,0.5563380281690141,0.4678899082568807,0.5350678733031674,0.5787878787878787,0.5289473684210526,0.5582983193277311,0.61731843575419,0.5619266055045872,0.33710407239819,0.046075085324232,0.0677966101694915,19.57741211667913,0.5684210526315789,0.1988665636269964,0.1973684210526315,0.1986212839293408,0.1664,0.2271186440677966,0.2038567493112947,0.2121212121212121,0.5865384615384616,0.333710407239819,0.1481900452488687,0.4045801526717557,0.424,0.1809954751131221,0.325,0.3270440251572327,0.903846153846154,0.170814479638009,0.423841059602649,0.4295302013422818,0.984375,0.166289592760181,0.0727272727272727,0.2,0.4473684210526316,0.670814479638009,0.5141000566251412,0.5593242424242423,0.5210087301587303,0.2073170731707317,0.2317073170731707,7.072696245733789,24.21375838926175,0.2422832980972515,188.0,73.0,125.0,37.0,64.0,3.0,11.0,56.0,43.0,120.0,11.0,30.0,46.0,110.0,56.0,37.0,139.0,66.0,182.0,24.0,29.0,162.0,20.0,3.0,71.0,14.0,67.0,2.0,5.0,10.0,0.4782608695652174,0.0458015267175572,0.4049079754601227,0.0782657657657657,0.0651408450704225,0.0750853242320819,0.1247165532879818,0.0798403193612774,0.052757793764988,0.065040650406504,0.144578313253012,0.055045871559633,0.6372881355932203,0.6836363636363636,0.6276595744680851,0.6792452830188679,0.3809523809523809,0.3809523809523809,1.0,0.7575757575757576,0.584,0.2054794520547945,0.0666666666666666,0.2727272727272727,1.0,0.3368421052631579,0.578125,0.2263157894736842,0.3835616438356164,0.0788912579957356,0.1114599686028257,0.0652173913043478,13.0,0.00625,8.0,6.0,3.0,0.0483870967741935,0.6666666666666666,1.0,16.0,3.0,6.0,0.3720930232558139,3.0,0.0099667774086378,False,1.0,2.0,2.0,0.0067114093959731,,,,2.0,2.0,,,0.0132450331125827,
2040,1610612761,Jerome Moiso,Jerome Moiso,2040,TOR,24594.0,410,-24.0,730,728,175.0,234.0,88.0,1458,38.0,13.0,34.0,2.0,10.0,,,,,1.0,,39.0,82.0,,1.0,100.0,680.0,11.0,20.0,,27.0,6.0,13.0,,1.0,21.0,38.0,40.0,,1.0,5.0,6.0,2.0,8.0,,2.0,3.0,1.0,2.0,18.0,5.0,59.0,72.0,112.0,17.0,14.0,17.0,2.0,6.0,8.0,1.0,11.0,4.0,25.0,6.0,7.0,26.0,42.0,1.0,12.0,5.0,12.0,4.0,21.0,175.0,0.4871794871794871,0.6333333333333333,,,,,0.4756097560975609,0.55,0.4615384615384615,0.4698795180722891,0.55,0.4285714285714285,0.495049504950495,0.5869565217391305,0.5,0.0120481927710843,0.0609756097560975,0.0789473684210526,15.089820359281438,0.68,0.1855345911949685,0.1,0.1739130434782608,0.2558139534883721,0.1770833333333333,0.1470588235294117,0.0697674418604651,0.3333333333333333,0.4578313253012048,0.4096385542168674,0.3823529411764705,0.40625,0.1204819277108433,0.2,0.2,0.5,,,,,0.0120481927710843,,,,0.4698795180722891,0.4486186746987953,0.5301052631578947,0.4156535714285714,0.27,0.21,5.496341463414636,30.3,0.2397260273972602,24.0,8.0,15.0,4.0,6.0,,,,1.0,22.0,,5.0,9.0,18.0,,8.0,32.0,8.0,40.0,5.0,3.0,38.0,3.0,,18.0,3.0,7.0,,,2.0,,0.0588235294117647,0.2857142857142857,0.1088435374149659,0.0941176470588235,0.1055408970976253,0.1694915254237288,0.1162790697674418,0.0805369127516778,0.1333333333333333,0.2857142857142857,0.131578947368421,0.631578947368421,0.6857142857142857,0.5,0.4615384615384615,,,,0.75,0.5333333333333333,,,,,0.4285714285714285,0.6666666666666666,0.0714285714285714,,0.1836734693877551,0.1855670103092783,0.0727272727272727,1.0,,,,1.0,,,,,,,,,,False,,,,,,,,,,,,,
2425,1610612761,Robert Archibald,Robert Archibald,2425,TOR,14496.0,242,-23.0,442,445,109.0,177.0,57.0,887,22.0,1.0,4.0,1.0,4.0,,,,,,,8.0,30.0,,,29.0,414.0,2.0,13.0,,6.0,2.0,8.0,,,8.0,6.0,10.0,,,2.0,9.0,3.0,12.0,2.0,1.0,7.0,,2.0,27.0,6.0,19.0,29.0,50.0,13.0,6.0,2.0,,1.0,7.0,,1.0,1.0,9.0,1.0,2.0,19.0,49.0,5.0,3.0,1.0,3.0,2.0,8.0,109.0,0.375,0.5,,,,,0.2666666666666666,0.1538461538461538,0.25,0.2666666666666666,0.1538461538461538,0.25,0.3295454545454545,0.1875,0.3076923076923077,,0.0666666666666666,0.0909090909090909,10.116731517509727,0.2222222222222222,0.1137724550898203,0.15,0.1207729468599033,0.1428571428571428,0.1071428571428571,0.0967741935483871,0.1764705882352941,0.6666666666666666,0.7333333333333333,0.1333333333333333,0.25,0.25,0.1333333333333333,0.25,0.25,1.0,,,,,,,,,0.7333333333333333,0.4988666666666666,0.5464166666666667,0.5259875,0.2068965517241379,0.2758620689655172,3.9066666666666654,,0.2466063348416289,6.0,2.0,11.0,2.0,6.0,,,,,13.0,,2.0,4.0,4.0,,5.0,16.0,4.0,21.0,3.0,7.0,27.0,,,10.0,4.0,2.0,,3.0,12.0,,,0.2,0.0816326530612244,0.1111111111111111,0.0871369294605809,0.106060606060606,0.125,0.0365853658536585,0.1666666666666666,,0.15,0.2727272727272727,0.3,0.3333333333333333,,,,,0.8461538461538461,0.1818181818181818,,,,,0.75,0.3333333333333333,,,0.25,0.25,0.074074074074074,6.0,,,,,,,,,,,,,,False,,,1.0,,,,,,,,,,
