EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,OffCorner3ReboundPct,Blocked3s,BlockedArc3,3SecondViolations,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,on,OffensiveGoaltends
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,49900.0,832,21,1519,1531,334,333.0,3050,1497,334,0.21988150098749176,195.0,63.0,102.0,22.0,34.0,14.0,21.0,39.0,110.0,36.0,99.0,,,,,,,,1.0,,,,1.0,138.0,311.0,,1.0,51.0,327.0,26.0,47.0,,,17.0,69.0,25.0,58.0,,1.0,15.0,65.0,214.0,62.0,,,42.0,,,20.0,,26.0,6.0,32.0,4.0,2.0,17.0,4.0,5.0,70.0,6.0,53.0,1.0,35.0,109.0,8.0,152.0,60.0,212.0,7.0,21.0,11.0,10.0,21.0,1.0,8.0,24.0,3.0,13.0,1.0,1.0,45.0,7.0,12.0,42.0,104.0,10.0,13.0,71.0,5.0,,31.0,7.0,29.0,22.0,1.0,6.0,29.0,18.0,,1.0,65.0,8.0,0.7753623188405797,0.9145299145299145,,,,,,0.4437299035369775,0.5531914893617021,0.43103448275862066,0.4423076923076923,0.5531914893617021,0.423728813559322,0.47391304347826085,0.6052631578947368,0.4642857142857143,0.003205128205128205,,0.06430868167202572,0.09803921568627451,0.08181818181818182,0.010101010101010102,,22.375215146299485,0.4666666666666667,0.21621621621621623,0.01818181818181818,0.19395017793594305,0.08907563025210084,0.23178807947019867,0.040268456375838924,0.20196353436185133,0.0793010752688172,0.13664596273291926,0.06914893617021277,0.07317073170731707,0.044444444444444446,0.20918367346938777,0.1566265060240964,0.21,0.21551724137931033,0.2857142857142857,0.0457516339869281,0.6206896551724138,0.3269230769230769,0.6176470588235294,0.6847826086956522,0.6507936507936508,0.3525641025641026,0.35454545454545455,0.38613861386138615,0.7692307692307693,0.3173076923076923,0.36363636363636365,0.3673469387755102,1.0,,,,,0.003205128205128205,,,,0.723404255319149,0.6470588235294118,0.09090909090909091,,,,,,,0.3559322033898305,0.6666666666666666,,,0.01694915254237288,,0.3301282051282051,,0.454487459807074,0.513884090909091,0.46183103448275864,0.09171597633136094,0.09198813056379822,0.21100917431192662,0.19877675840978593,8.613504823151127,56.2,0.03389830508474576,,,3.0,,1.0,,,,,,True,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,7422.0,124,-47,231,238,79,98.0,469,251,79,0.341991341991342,32.0,8.0,14.0,1.0,2.0,1.0,4.0,3.0,10.0,,16.0,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,11.0,40.0,1.0,3.0,5.0,30.0,2.0,7.0,,1.0,1.0,5.0,2.0,15.0,,2.0,2.0,6.0,12.0,10.0,3.0,,4.0,1.0,,3.0,,7.0,,7.0,,,4.0,1.0,2.0,14.0,,5.0,,1.0,11.0,,12.0,5.0,17.0,1.0,5.0,3.0,2.0,3.0,,2.0,7.0,,1.0,,2.0,10.0,1.0,4.0,5.0,19.0,,5.0,11.0,1.0,,6.0,,4.0,3.0,,1.0,4.0,4.0,,,6.0,3.0,0.5454545454545454,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.275,0.2857142857142857,0.13333333333333333,0.29069767441860467,0.25,0.11764705882352941,0.3125,0.3125,0.15789473684210525,0.06976744186046512,,0.075,0.14285714285714285,0.1,,,21.561338289962826,0.3,,,0.11827956989247312,0.05154639175257732,0.06666666666666667,,0.1111111111111111,0.043859649122807015,0.07142857142857142,0.0625,0.02702702702702703,,0.13157894736842105,0.09523809523809523,0.11764705882352941,0.06666666666666667,,0.037037037037037035,1.0,0.32558139534883723,0.5714285714285714,0.6666666666666666,0.625,0.23255813953488372,0.3,0.3333333333333333,0.3333333333333333,0.37209302325581395,,,,0.046511627906976744,0.5,0.5,1.0,0.023255813953488372,,,,0.25,0.5,,,,,0.125,,,0.23529411764705882,0.25,0.058823529411764705,,0.058823529411764705,,0.3953488372093023,,0.47026860465116266,0.4348071428571428,0.42312352941176473,0.125,0.13333333333333333,0.16666666666666666,0.2,9.547500000000001,23.900000000000002,,,,,,,,,,,,True,
2604,1610612763,Theron Smith,Theron Smith,2604,MEM,8285.0,138,34,255,262,109,109.0,517,224,109,0.42745098039215684,39.0,6.0,13.0,2.0,5.0,2.0,3.0,1.0,2.0,,8.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,,,1.0,2.0,7.0,23.0,5.0,7.0,5.0,34.0,3.0,7.0,1.0,1.0,4.0,13.0,2.0,6.0,3.0,4.0,1.0,14.0,8.0,6.0,15.0,,4.0,3.0,2.0,4.0,,1.0,,1.0,,,1.0,,,2.0,2.0,9.0,,3.0,23.0,,26.0,11.0,37.0,2.0,4.0,2.0,2.0,7.0,1.0,2.0,5.0,2.0,5.0,,,12.0,1.0,4.0,6.0,13.0,1.0,1.0,6.0,2.0,,4.0,,4.0,1.0,1.0,2.0,4.0,2.0,,,14.0,4.0,0.5714285714285714,0.8,1.0,0.7142857142857143,1.0,0.75,0.7142857142857143,0.30434782608695654,0.42857142857142855,0.3333333333333333,0.48333333333333334,0.5625,0.65,0.53125,0.65,0.6363636363636364,0.23333333333333334,,0.17391304347826086,0.23076923076923078,,0.125,,14.71571906354515,0.5833333333333334,,,0.21495327102803738,0.08823529411764706,0.10344827586206896,0.15384615384615385,0.19117647058823528,0.09565217391304348,0.0967741935483871,0.11764705882352941,0.05405405405405406,,0.15151515151515152,0.20588235294117646,0.275,0.043478260869565216,0.3333333333333333,0.14285714285714285,0.5,0.43333333333333335,0.46153846153846156,0.6,0.6666666666666666,0.06666666666666667,0.5,0.5,,0.26666666666666666,,,,0.13333333333333333,0.75,0.75,1.0,0.1,0.6666666666666666,0.6666666666666666,1.0,0.625,0.4,0.5,0.125,1.0,1.0,,,,0.3,0.6666666666666666,0.2,1.0,0.2,0.5,0.6666666666666666,0.6666666666666666,0.5056083333333333,0.5431625,0.5122950000000001,0.125,0.16,0.38235294117647056,0.4117647058823529,7.534782608695653,24.271428571428572,0.25,,,,,,,,,,,True,
2415,1610612763,Ryan Humphrey,Ryan Humphrey,2415,MEM,701.0,12,22,22,23,18,20.0,45,14,18,0.8181818181818182,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,1.0,,2.0,,1.0,,,,,1.0,2.0,,1.0,,2.0,2.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,2.0,,,1.0,,1.0,2.0,3.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,2.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.25,,,,,,,23.076923076923077,1.0,,,0.1111111111111111,0.3333333333333333,,,0.09090909090909091,0.3333333333333333,,0.6666666666666666,,,,1.0,,,,,,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,1.0,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.5,,0.4353875,0.6399,0.44485,,,,1.0,11.700000000000001,25.2,,,,,,,,,,,,True,
445,1610612763,Wesley Person,Wesley Person,445,MEM,13890.0,232,-27,431,434,137,175.0,865,423,137,0.31786542923433875,58.0,2.0,2.0,,,,,3.0,4.0,15.0,47.0,1.0,8.0,,3.0,,,6.0,25.0,2.0,4.0,3.0,11.0,20.0,53.0,7.0,33.0,6.0,67.0,3.0,5.0,2.0,7.0,,12.0,4.0,16.0,3.0,11.0,2.0,19.0,34.0,6.0,21.0,,,25.0,6.0,1.0,,15.0,3.0,18.0,2.0,1.0,3.0,3.0,9.0,39.0,,1.0,,3.0,9.0,,12.0,1.0,13.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,,,8.0,,2.0,2.0,8.0,1.0,2.0,8.0,,4.0,2.0,,2.0,2.0,,,2.0,1.0,,,19.0,1.0,0.85,0.85,1.0,0.21212121212121213,0.2857142857142857,0.2727272727272727,0.21212121212121213,0.37735849056603776,0.6,0.25,0.3546511627906977,0.5,0.3148148148148148,0.36363636363636365,0.5,0.32142857142857145,0.38372093023255816,,0.018867924528301886,,,0.02127659574468085,,19.277108433734938,0.5,,,0.05555555555555555,0.005681818181818182,0.08108108108108109,,0.06030150753768844,0.004273504273504274,,,0.01,,0.03571428571428571,0.06818181818181818,0.06451612903225806,0.1111111111111111,,0.017241379310344827,0.5,0.023255813953488372,1.0,1.0,1.0,0.046511627906976744,0.75,0.75,1.0,0.5465116279069767,0.3191489361702128,0.32608695652173914,0.8,0.09302325581395349,0.125,0.125,1.0,0.29069767441860467,0.24,0.24,1.0,,,,0.25,,,0.3333333333333333,0.5,1.0,,,,,0.4074074074074074,0.2727272727272727,0.4069767441860465,0.24,0.47203895348837205,0.46016875,0.46117037037037034,0.022727272727272728,0.03636363636363636,0.1791044776119403,0.2835820895522388,17.443396226415093,24.900000000000002,,,,,,,,,,,,True,
2559,1610612763,Troy Bell,Troy Bell,2559,MEM,399.0,7,5,12,13,1,,25,9,1,0.08333333333333333,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,1.0,,26.666666666666668,1.0,,,,0.25,,,,0.2,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.45326666666666665,0.3914,,,,,,19.75,24.6,,,,,,,,,,,,True,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,126577.0,2110,4,4108,4112,1243,1335.0,8220,4401,1243,0.30258033106134374,540.0,83.0,138.0,1.0,3.0,25.0,46.0,22.0,46.0,65.0,165.0,8.0,23.0,2.0,4.0,4.0,6.0,112.0,341.0,9.0,24.0,30.0,99.0,170.0,349.0,120.0,364.0,82.0,782.0,11.0,27.0,11.0,28.0,1.0,56.0,48.0,103.0,34.0,105.0,43.0,241.0,74.0,266.0,237.0,123.0,4.0,331.0,111.0,12.0,1.0,419.0,73.0,492.0,56.0,17.0,211.0,74.0,134.0,1057.0,12.0,12.0,1.0,20.0,99.0,3.0,122.0,25.0,147.0,8.0,92.0,60.0,32.0,93.0,26.0,74.0,43.0,2.0,19.0,1.0,4.0,136.0,6.0,45.0,34.0,97.0,1.0,5.0,98.0,5.0,27.0,21.0,17.0,5.0,2.0,1.0,2.0,5.0,3.0,,,241.0,16.0,0.21764705882352942,0.22023809523809523,0.6583333333333333,0.32967032967032966,0.39285714285714285,0.3238095238095238,0.3352112676056338,0.4871060171919771,0.4074074074074074,0.46601941747572817,0.4908835904628331,0.5,0.47596153846153844,0.510053619302949,0.5,0.5131004366812227,0.5105189340813464,0.0027472527472527475,0.034383954154727794,0.07246376811594203,0.021739130434782608,0.006060606060606061,,18.58407079646018,0.6838235294117647,0.021739130434782608,0.006711409395973154,0.06195244055068836,0.008438818565400843,0.0625,0.023166023166023165,0.06204379562043796,0.012371134020618556,0.009633911368015413,0.0087527352297593,0.006726457399103139,0.02030456852791878,0.04830053667262969,0.052083333333333336,0.08407871198568873,0.06324110671936758,0.05970149253731343,0.020202020202020204,0.6,0.1935483870967742,0.6014492753623188,0.6484375,0.2289156626506024,0.06451612903225806,0.4782608695652174,0.4888888888888889,0.18181818181818182,0.2314165497896213,0.3939393939393939,0.39634146341463417,0.2153846153846154,0.03225806451612903,0.34782608695652173,0.34782608695652173,1.0,0.4782608695652174,0.3284457478005865,0.32941176470588235,0.6339285714285714,0.05454545454545454,0.3333333333333333,,0.07272727272727272,0.5,1.0,0.43636363636363634,0.375,1.0,0.22115384615384615,0.5434782608695652,0.028846153846153848,0.6666666666666666,0.47596153846153844,0.30303030303030304,0.7040673211781207,0.33534743202416917,0.5247335937500001,0.5030905405405406,0.5075007500000001,0.02880658436213992,0.057534246575342465,0.07161125319693094,0.30818414322250637,10.25644699140401,26.076923076923087,0.03225806451612903,,,,1.0,9.0,,,,,0.002932551319648094,False,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,50781.0,846,-36,1633,1622,548,536.0,3255,1691,548,0.3355786895284752,216.0,78.0,138.0,12.0,22.0,22.0,36.0,26.0,61.0,42.0,116.0,7.0,17.0,2.0,3.0,2.0,3.0,4.0,11.0,1.0,4.0,1.0,2.0,146.0,315.0,11.0,28.0,59.0,384.0,16.0,38.0,3.0,7.0,5.0,46.0,40.0,84.0,3.0,5.0,31.0,120.0,198.0,94.0,30.0,3.0,14.0,11.0,4.0,28.0,,44.0,20.0,64.0,14.0,6.0,22.0,8.0,14.0,148.0,6.0,27.0,1.0,24.0,57.0,,81.0,34.0,115.0,8.0,39.0,25.0,14.0,39.0,8.0,23.0,34.0,2.0,16.0,1.0,2.0,73.0,3.0,24.0,42.0,97.0,2.0,16.0,75.0,5.0,,31.0,9.0,9.0,7.0,1.0,1.0,9.0,4.0,,,120.0,17.0,0.678082191780822,0.7122302158273381,0.9090909090909091,0.39285714285714285,0.42857142857142855,0.6,0.39285714285714285,0.4634920634920635,0.42105263157894735,0.47619047619047616,0.4737609329446064,0.45555555555555555,0.5,0.5079365079365079,0.4791666666666667,0.5504587155963303,0.08163265306122448,,0.08888888888888889,0.17391304347826086,0.03278688524590164,0.017241379310344827,,23.812038014783525,0.5342465753424658,,0.0196078431372549,0.09090909090909091,0.04231974921630094,0.15384615384615385,0.04081632653061224,0.10344827586206896,0.04203821656050955,0.061224489795918366,0.025380710659898477,0.03571428571428571,0.03669724770642202,0.08713692946058091,0.09467455621301775,0.09216589861751152,0.14754098360655737,0.17647058823529413,0.050955414012738856,0.4444444444444444,0.40233236151603496,0.5652173913043478,0.6842105263157895,0.5897435897435898,0.17784256559766765,0.4262295081967213,0.4406779661016949,0.6153846153846154,0.33819241982507287,0.3620689655172414,0.3684210526315789,0.8809523809523809,0.04956268221574344,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.03206997084548105,0.36363636363636365,0.36363636363636365,1.0,0.4888888888888889,0.5454545454545454,0.3333333333333333,0.06666666666666667,0.6666666666666666,1.0,0.08888888888888889,0.25,1.0,0.4044943820224719,0.6111111111111112,0.033707865168539325,0.6666666666666666,0.02247191011235955,0.5,0.4839650145772595,0.36363636363636365,0.49592915451895037,0.5235270270270269,0.4819421348314607,0.08401084010840108,0.09090909090909091,0.11979166666666667,0.3125,8.397142857142855,23.95,0.05263157894736842,,,,,,,,,,,False,
1899,1610612763,James Posey,James Posey,1899,MEM,97228.0,1620,37,3120,3121,762,787.0,6241,3300,762,0.24423076923076922,417.0,118.0,190.0,13.0,27.0,28.0,42.0,26.0,68.0,20.0,55.0,28.0,78.0,3.0,9.0,6.0,14.0,41.0,110.0,4.0,11.0,8.0,30.0,164.0,313.0,69.0,188.0,186.0,721.0,15.0,36.0,7.0,20.0,13.0,64.0,37.0,64.0,14.0,44.0,95.0,211.0,196.0,132.0,186.0,21.0,16.0,110.0,41.0,37.0,,55.0,28.0,83.0,27.0,1.0,24.0,15.0,16.0,194.0,13.0,46.0,2.0,28.0,168.0,16.0,212.0,61.0,273.0,9.0,89.0,43.0,46.0,33.0,10.0,22.0,43.0,7.0,11.0,2.0,4.0,76.0,9.0,16.0,58.0,174.0,9.0,16.0,226.0,18.0,14.0,77.0,38.0,23.0,19.0,,4.0,25.0,12.0,2.0,3.0,211.0,29.0,0.5975609756097561,0.6282051282051282,0.8985507246376812,0.3670212765957447,0.35,0.3181818181818182,0.3670212765957447,0.5239616613418531,0.4166666666666667,0.578125,0.5339321357285429,0.45535714285714285,0.5370370370370371,0.5944816053511706,0.5080645161290323,0.6634615384615384,0.37524950099800397,,0.1182108626198083,0.10526315789473684,0.16176470588235295,0.10909090909090909,,18.551285595797623,0.4342105263157895,0.1553398058252427,0.018867924528301886,0.13669650122050447,0.04275092936802974,0.11814345991561181,0.031476997578692496,0.13369713506139155,0.039623908663532575,0.04534005037783375,0.037463976945244955,0.045180722891566265,0.025236593059936908,0.11697247706422019,0.15384615384615385,0.1425339366515837,0.12169312169312169,0.10416666666666667,0.04,0.48,0.37924151696606784,0.6210526315789474,0.6941176470588235,0.635593220338983,0.13572854291417166,0.38235294117647056,0.45614035087719296,0.4230769230769231,0.10978043912175649,0.36363636363636365,0.40816326530612246,0.6,0.15568862275449102,0.358974358974359,0.358974358974359,0.8928571428571429,0.21956087824351297,0.37272727272727274,0.37272727272727274,0.9024390243902439,0.48214285714285715,0.48148148148148145,0.3076923076923077,0.16071428571428573,0.3333333333333333,0.6666666666666666,0.19642857142857142,0.36363636363636365,0.75,0.3888888888888889,0.6666666666666666,0.12962962962962962,0.42857142857142855,0.2777777777777778,0.26666666666666666,0.7544910179640718,0.37272727272727274,0.5452933133732534,0.5433728260869565,0.5364310185185187,0.1375,0.20698924731182797,0.08876560332871013,0.2926490984743412,4.964536741214058,24.59734042553192,0.052083333333333336,2.0,2.0,,,,,,,,,False,1.0
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,51609.0,860,-10,1688,1687,658,735.0,3375,1785,658,0.38981042654028436,227.0,73.0,144.0,20.0,44.0,31.0,61.0,40.0,91.0,36.0,75.0,,,,,,,,2.0,,,,1.0,149.0,310.0,,2.0,105.0,403.0,30.0,61.0,,,22.0,82.0,64.0,121.0,,1.0,60.0,188.0,208.0,90.0,,,42.0,,,23.0,,18.0,5.0,23.0,2.0,3.0,12.0,4.0,2.0,51.0,28.0,55.0,3.0,20.0,84.0,25.0,129.0,86.0,215.0,10.0,27.0,20.0,7.0,32.0,6.0,20.0,15.0,2.0,12.0,,,47.0,9.0,23.0,63.0,114.0,3.0,4.0,149.0,13.0,,62.0,19.0,51.0,28.0,7.0,16.0,53.0,27.0,6.0,,188.0,23.0,0.697986577181208,0.8125,,,,,,0.4806451612903226,0.4918032786885246,0.5289256198347108,0.4775641025641026,0.4918032786885246,0.5245901639344263,0.5302631578947369,0.5466666666666666,0.5875,0.00641025641025641,,0.07419354838709677,0.11805555555555555,0.054945054945054944,0.013333333333333334,,21.819110884006133,0.6808510638297872,0.43103448275862066,0.0375,0.13186813186813187,0.09322033898305085,0.15748031496062992,0.15300546448087432,0.13612565445026178,0.1073738680465718,0.10126582278481013,0.11428571428571428,0.06179775280898876,0.145985401459854,0.09871244635193133,0.16042780748663102,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.07246376811594203,0.5094339622641509,0.46153846153846156,0.5069444444444444,0.5748031496062992,0.6712328767123288,0.2916666666666667,0.43956043956043955,0.46511627906976744,0.575,0.2403846153846154,0.48,0.4864864864864865,0.8888888888888888,,,,,0.00641025641025641,,,,0.7213114754098361,0.45454545454545453,0.25,,,,,,,0.5,0.5081967213114754,,,0.00819672131147541,,0.46794871794871795,,0.4906064516129031,0.532932558139535,0.4948512396694215,0.17174515235457063,0.17270194986072424,0.20347394540942929,0.4665012406947891,6.583548387096773,42.25,0.17391304347826086,2.0,2.0,1.0,,2.0,,,,,,False,1.0
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,114077.0,1901,13,3695,3698,1044,1104.0,7393,3949,1044,0.28254397834912043,478.0,204.0,339.0,49.0,90.0,59.0,95.0,136.0,339.0,51.0,129.0,2.0,5.0,,,1.0,2.0,2.0,9.0,,1.0,2.0,7.0,391.0,807.0,4.0,14.0,274.0,1068.0,68.0,134.0,,1.0,46.0,182.0,101.0,187.0,3.0,9.0,154.0,365.0,438.0,344.0,12.0,,92.0,8.0,2.0,111.0,1.0,102.0,45.0,147.0,33.0,12.0,66.0,21.0,15.0,339.0,41.0,110.0,7.0,52.0,216.0,44.0,312.0,158.0,470.0,17.0,29.0,23.0,6.0,92.0,5.0,45.0,50.0,4.0,47.0,3.0,4.0,142.0,14.0,43.0,73.0,145.0,19.0,16.0,395.0,26.0,,148.0,63.0,105.0,68.0,4.0,33.0,110.0,61.0,1.0,1.0,365.0,16.0,0.5601023017902813,0.6347826086956522,1.0,0.2857142857142857,,0.3333333333333333,0.3076923076923077,0.48451053283767037,0.5074626865671642,0.5401069518716578,0.4835566382460414,0.5037037037037037,0.5382653061224489,0.5308151093439364,0.5515151515151515,0.6186440677966102,0.01705237515225335,0.07142857142857142,0.137546468401487,0.17404129793510326,0.14749262536873156,0.015503875968992248,,26.857276775251933,0.647887323943662,0.3728813559322034,0.05263157894736842,0.14835164835164835,0.0858704137392662,0.1793103448275862,0.08991228070175439,0.15349369988545247,0.08693149107656879,0.1148936170212766,0.06490384615384616,0.07341772151898734,0.08771929824561403,0.1533980582524272,0.1334841628959276,0.156312625250501,0.19130434782608696,0.13333333333333333,0.05519480519480519,0.5545454545454546,0.41291108404384896,0.6017699115044248,0.7285714285714285,0.5490196078431373,0.41291108404384896,0.40117994100294985,0.47058823529411764,0.47058823529411764,0.15712545676004872,0.3953488372093023,0.4015748031496063,0.8431372549019608,0.0060901339829476245,0.4,0.4,1.0,0.010962241169305725,0.2222222222222222,0.25,1.0,0.6666666666666666,0.5444444444444444,0.08163265306122448,,,,0.007407407407407408,,,0.4846938775510204,0.6210526315789474,0.01020408163265306,0.5,0.03571428571428571,0.2857142857142857,0.4299634591961023,0.25,0.47358451219512177,0.5175975961538462,0.4887343589743588,0.1569459172852598,0.15931108719052745,0.1704119850187266,0.34176029962546817,5.927881040892195,25.6,0.09649122807017543,5.0,3.0,3.0,,1.0,,,2.0,,0.1111111111111111,False,
