EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedAtRim,ShortMidRangePctBlocked,ShortMidRangeFGM,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3FGA,LongMidRangePctBlocked,SecondChanceArc3Frequency,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,79.0,1,-4,2,3,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,120.0,2,4,5,5,5,5,,10,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,2.0,2.0,2,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,5,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3549,,0.3549,,,,1.0,16.75,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,85.0,1,-5,4,4,4,4,,8,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,9,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3603,,0.3603,,,,1.0,12.2,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,56037.0,934,37,1676,1678,566,572,199.0,3354,36.0,78.0,4.0,16.0,12.0,29.0,21.0,14.0,42.0,20.0,48.0,4.0,1.0,7.0,28.0,77.0,11.0,24.0,55.0,141.0,48.0,125.0,81.0,335.0,1658,5.0,24.0,12.0,13.0,41.0,17.0,48.0,12.0,31.0,46.0,116.0,72.0,38.0,135.0,9.0,8.0,77.0,28.0,24.0,34.0,49.0,14.0,5.0,15.0,113.0,17.0,32.0,35.0,121.0,11.0,167.0,50.0,217.0,3.0,21.0,15.0,6.0,25.0,5.0,18.0,22.0,7.0,2.0,,47.0,12.0,45.0,89.0,6.0,9.0,90.0,8.0,32.0,12.0,6.0,12.0,5.0,,116.0,566,5.0,0.6545454545454545,0.7058823529411765,0.9375,0.384,0.3870967741935484,0.384,0.3900709219858156,0.20833333333333334,0.3541666666666667,0.4774436090225564,0.3888888888888889,0.4430379746835443,0.537828947368421,0.46511627906976744,0.5588235294117647,0.4699248120300752,0.1702127659574468,0.2564102564102564,18.37696335078534,0.5319148936170213,0.21153846153846154,0.18995290423861852,0.059369202226345084,0.20958083832335328,0.07657657657657657,0.19402985074626866,0.06438896189224705,0.0797872340425532,0.0440251572327044,0.052083333333333336,0.07352941176470588,0.17751479289940827,0.2048780487804878,0.18631178707224336,0.20512820512820512,0.22,0.023076923076923078,0.4166666666666667,0.2932330827067669,0.46153846153846156,0.6206896551724138,0.6944444444444444,0.07894736842105263,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.7857142857142857,0.18045112781954886,0.4166666666666667,0.4166666666666667,1.0,0.2894736842105263,0.36363636363636365,0.37333333333333335,0.8928571428571429,0.4444444444444444,0.25,0.25,0.1111111111111111,0.3670886075949367,0.41379310344827586,0.08860759493670886,0.14285714285714285,0.3037974683544304,0.4583333333333333,0.7631578947368421,0.36363636363636365,0.5089721804511278,0.47423275862068964,0.48696392405063293,0.11224489795918367,0.19047619047619047,0.12238805970149254,0.34626865671641793,7.36950354609929,24.57840000000001,0.33770883054892603,6.0,0.19047619047619047,5.0,,15.0,8.0,7.0,6.0,5.0,10.0,0.07792207792207792,0.23809523809523808,0.29411764705882354,,8.0,,0.2222222222222222,1.0,,1.0,0.007936507936507936,1.0,,0.0196078431372549,False,2.0,4.0,6.0,2.0,4.0,1.0,2.0,0.5,0.016,0.025974025974025976,0.5,1.0,0.5,1.0,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,38752.0,646,-85,1156,1171,323,346,157.0,2327,37.0,76.0,17.0,36.0,7.0,14.0,22.0,6.0,11.0,,,,,,,,,,46.0,109.0,,,12.0,104.0,1177,19.0,39.0,,1.0,39.0,9.0,18.0,,,2.0,20.0,58.0,34.0,,,32.0,,,20.0,7.0,10.0,2.0,,5.0,23.0,12.0,50.0,10.0,68.0,10.0,88.0,64.0,152.0,5.0,22.0,16.0,6.0,9.0,4.0,4.0,13.0,5.0,,,22.0,5.0,61.0,104.0,8.0,3.0,21.0,,11.0,24.0,3.0,24.0,14.0,,20.0,323,12.0,0.6304347826086957,0.9666666666666667,,,,,0.42201834862385323,0.48717948717948717,0.5,0.42201834862385323,0.48717948717948717,0.5,0.4406779661016949,0.4642857142857143,0.5,,0.1834862385321101,0.17105263157894737,10.494752623688155,0.4090909090909091,0.2564102564102564,0.15384615384615385,0.11261261261261261,0.11904761904761904,0.09375,0.1482889733840304,0.10839160839160839,0.1597222222222222,0.1,0.08235294117647059,0.13953488372093023,0.14285714285714285,0.20610687022900764,0.125,0.09836065573770492,0.17391304347826086,0.12195121951219512,0.5833333333333334,0.6972477064220184,0.4868421052631579,0.5873015873015873,0.5405405405405406,0.2018348623853211,0.10091743119266056,0.5454545454545454,0.5454545454545454,1.0,,,,,,,,,0.9230769230769231,0.4722222222222222,,,0.7777777777777778,0.5,,,,,0.6972477064220184,,0.4972568807339449,0.5209575757575757,0.4964000000000001,0.09401709401709402,0.09401709401709402,0.375,0.19230769230769232,4.141284403669725,,0.27941176470588236,21.0,0.3181818181818182,3.0,,3.0,3.0,,4.0,3.0,1.0,0.07058823529411765,0.13636363636363635,0.2,1.0,,,,6.0,,,,2.0,,0.06451612903225806,False,,,,,,1.0,,,,,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,96201.0,1603,-2,2881,2881,943,946,386.0,5762,27.0,57.0,4.0,5.0,8.0,19.0,58.0,81.0,174.0,23.0,56.0,4.0,7.0,15.0,18.0,66.0,6.0,26.0,126.0,289.0,41.0,122.0,75.0,450.0,2915,18.0,31.0,7.0,4.0,49.0,36.0,84.0,13.0,41.0,46.0,157.0,140.0,112.0,105.0,18.0,10.0,66.0,18.0,18.0,153.0,202.0,71.0,22.0,60.0,453.0,11.0,17.0,17.0,83.0,2.0,102.0,28.0,130.0,9.0,64.0,25.0,39.0,43.0,8.0,25.0,32.0,18.0,2.0,3.0,75.0,28.0,57.0,138.0,8.0,11.0,94.0,18.0,23.0,6.0,2.0,8.0,5.0,,157.0,943,23.0,0.5555555555555556,0.5785123966942148,0.8536585365853658,0.3360655737704918,0.3170731707317073,0.3360655737704918,0.4359861591695502,0.5806451612903226,0.42857142857142855,0.4562043795620438,0.5921052631578947,0.444,0.48878923766816146,0.5875,0.5133333333333333,0.29683698296836986,0.06228373702422145,0.14035087719298245,15.66446181599519,0.5733333333333334,0.019230769230769232,0.07749766573295985,0.015769944341372914,0.0648854961832061,0.03594771241830065,0.07501875468867217,0.02023121387283237,0.008955223880597015,0.02040816326530612,0.0175,0.03125,0.06050955414012739,0.09415584415584416,0.0779510022271715,0.06779661016949153,0.058823529411764705,0.041474654377880185,0.625,0.1386861313868613,0.47368421052631576,0.5510204081632653,0.48148148148148145,0.1411192214111922,0.4233576642335766,0.46551724137931033,0.4682080924855491,0.7037037037037037,0.1362530413625304,0.4107142857142857,0.41818181818181815,0.9130434782608695,0.16058394160583941,0.2727272727272727,0.27692307692307694,0.7777777777777778,0.13157894736842105,0.8,0.25,0.10526315789473684,0.152,0.42105263157894735,0.12,0.4666666666666667,0.208,0.23076923076923078,0.43552311435523117,0.2727272727272727,0.4545216545012165,0.44050517241379306,0.4429603999999999,0.053738317757009345,0.07516339869281045,0.10888888888888888,0.3488888888888889,13.10553633217993,24.505737704918026,0.32731690385282886,1.0,0.15517241379310345,18.0,,49.0,37.0,12.0,6.0,6.0,18.0,0.0380952380952381,0.3103448275862069,0.3673469387755102,,3.0,0.005747126436781609,0.07894736842105263,1.0,,,,,3.0,,False,2.0,1.0,3.0,2.0,3.0,,1.0,0.42857142857142855,0.01639344262295082,0.015151515151515152,0.5,0.5,0.3333333333333333,1.0,2.0,1.0,1.0,0.017857142857142856,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,139263.0,2321,47,4192,4217,1283,1248,580.0,8409,172.0,301.0,47.0,84.0,51.0,93.0,195.0,133.0,292.0,8.0,26.0,4.0,1.0,6.0,12.0,47.0,4.0,18.0,380.0,788.0,20.0,73.0,178.0,998.0,4245,61.0,113.0,9.0,28.0,156.0,107.0,221.0,5.0,24.0,76.0,305.0,446.0,314.0,54.0,6.0,72.0,42.0,11.0,76.0,85.0,128.0,46.0,12.0,27.0,299.0,36.0,117.0,61.0,227.0,34.0,322.0,156.0,478.0,27.0,78.0,49.0,29.0,72.0,8.0,40.0,84.0,32.0,4.0,21.0,156.0,38.0,90.0,235.0,23.0,28.0,241.0,6.0,100.0,20.0,8.0,21.0,13.0,,305.0,1283,30.0,0.5868421052631579,0.6482558139534884,0.9,0.273972602739726,0.20833333333333334,0.2753623188405797,0.48223350253807107,0.5398230088495575,0.4841628959276018,0.47619047619047616,0.5245901639344263,0.4673469387755102,0.5144927536231884,0.5611510791366906,0.5188356164383562,0.08478513356562137,0.09644670050761421,0.18604651162790697,23.086419753086417,0.46153846153846156,0.22666666666666666,0.14914586070959265,0.07538659793814433,0.15404040404040403,0.07484407484407485,0.15015641293013557,0.07525823905558288,0.07770961145194274,0.0718562874251497,0.07651245551601424,0.07692307692307693,0.16299559471365638,0.16233766233766234,0.12871287128712872,0.1510791366906475,0.16101694915254236,0.07161803713527852,0.6190476190476191,0.34959349593495936,0.5714285714285714,0.7020408163265306,0.5465116279069767,0.2264808362369338,0.33914053426248547,0.4554794520547945,0.4618055555555556,0.7593984962406015,0.030197444831591175,0.3076923076923077,0.3076923076923077,0.875,0.0545876887340302,0.2553191489361702,0.26666666666666666,0.9166666666666666,0.6885245901639344,0.5595238095238095,0.1276595744680851,0.03278688524590164,0.3795918367346939,0.5483870967741935,0.024489795918367346,0.16666666666666666,0.07346938775510205,0.2222222222222222,0.4343786295005807,0.2619047619047619,0.4659366394399069,0.5077922330097088,0.46987074688796693,0.10683760683760683,0.11587485515643106,0.156312625250501,0.30561122244488975,9.195050761421319,26.209589041095892,0.3060591603053435,12.0,0.08205128205128205,75.0,4.0,43.0,20.0,23.0,24.0,25.0,30.0,0.07371794871794872,0.38461538461538464,0.41899441340782123,0.37333333333333335,5.0,0.0136986301369863,0.040983606557377046,5.0,,,,3.0,,0.02097902097902098,False,2.0,,2.0,2.0,15.0,4.0,3.0,0.2222222222222222,0.0273972602739726,0.0425531914893617,0.5,1.0,,,1.0,,1.0,,1.0,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,157772.0,2630,466,4831,4808,1297,1162,660.0,9639,221.0,402.0,40.0,69.0,55.0,111.0,207.0,86.0,241.0,24.0,73.0,5.0,7.0,18.0,48.0,164.0,9.0,46.0,381.0,850.0,72.0,237.0,317.0,1295.0,4622,51.0,102.0,20.0,26.0,152.0,89.0,206.0,16.0,64.0,119.0,345.0,336.0,426.0,183.0,33.0,44.0,160.0,48.0,85.0,199.0,258.0,94.0,39.0,66.0,575.0,14.0,78.0,55.0,200.0,23.0,278.0,98.0,376.0,28.0,147.0,67.0,80.0,94.0,18.0,59.0,101.0,35.0,5.0,19.0,195.0,52.0,64.0,189.0,14.0,37.0,434.0,,188.0,48.0,20.0,49.0,32.0,,345.0,1297,16.0,0.4409448818897638,0.467966573816156,0.8472222222222222,0.3037974683544304,0.25,0.3090128755364807,0.44823529411764707,0.5,0.4320388349514563,0.44986200551977923,0.5163934426229508,0.4185185185185185,0.5042834890965732,0.5507246376811594,0.49426934097421205,0.21803127874885003,0.1,0.13681592039800994,26.424870466321245,0.48205128205128206,0.16666666666666666,0.10741138560687433,0.04276315789473684,0.12910798122065728,0.02702702702702703,0.11145104895104894,0.03928266438941076,0.05602716468590832,0.046052631578947366,0.02711323763955343,0.029940119760479042,0.09107806691449814,0.09965635738831616,0.12533692722371967,0.12459016393442623,0.14049586776859505,0.05273069679849341,0.6530612244897959,0.36982520699172033,0.5497512437810945,0.6368876080691642,0.497737556561086,0.19043238270469182,0.22171113155473782,0.35684647302904565,0.3659574468085106,0.4069767441860465,0.0671573137074517,0.3287671232876712,0.3287671232876712,0.9583333333333334,0.15087396504139836,0.2926829268292683,0.294478527607362,0.7916666666666666,0.5655737704918032,0.5797101449275363,0.275,0.040983606557377046,0.4111111111111111,0.4954954954954955,0.06666666666666667,0.3888888888888889,0.17037037037037037,0.1956521739130435,0.5878564857405704,0.3,0.49073174676524967,0.5096910000000001,0.48351150943396215,0.1522267206477733,0.18837675350701402,0.11737451737451737,0.26640926640926643,7.784941176470588,25.285654008438815,0.26847443593458914,20.0,0.11594202898550725,74.0,4.0,59.0,30.0,29.0,27.0,40.0,49.0,0.02564102564102564,0.357487922705314,0.40437158469945356,0.3108108108108108,15.0,0.024896265560165973,0.12295081967213115,2.0,,,,6.0,8.0,0.0392156862745098,False,1.0,7.0,8.0,1.0,11.0,,2.0,0.4,0.004219409282700422,0.006097560975609756,0.2,1.0,0.4666666666666667,1.0,1.0,,1.0,,,1.0
2410,1610612754,Fred Jones,Fred Jones,2410,IND,83332.0,1389,19,2493,2533,817,776,327.0,5026,57.0,96.0,3.0,8.0,16.0,30.0,34.0,23.0,70.0,8.0,21.0,4.0,2.0,8.0,18.0,61.0,2.0,18.0,89.0,200.0,26.0,82.0,118.0,374.0,2514,5.0,18.0,9.0,13.0,35.0,27.0,68.0,4.0,26.0,43.0,109.0,98.0,80.0,78.0,,,56.0,18.0,16.0,131.0,160.0,48.0,23.0,60.0,349.0,3.0,21.0,19.0,66.0,7.0,92.0,24.0,116.0,2.0,59.0,41.0,18.0,44.0,8.0,30.0,22.0,14.0,,3.0,66.0,17.0,53.0,119.0,6.0,6.0,141.0,,53.0,15.0,3.0,17.0,8.0,,109.0,817,18.0,0.550561797752809,0.550561797752809,1.0,0.3170731707317073,0.15384615384615385,0.33766233766233766,0.445,0.2777777777777778,0.39705882352941174,0.45390070921985815,0.4074074074074074,0.35106382978723405,0.5342857142857143,0.5147058823529411,0.45416666666666666,0.2907801418439716,0.08,0.08333333333333333,14.444831186912635,0.6666666666666666,0.08139534883720931,0.0707395498392283,0.02364864864864865,0.0778688524590164,0.011363636363636364,0.07221750212404418,0.020833333333333332,0.01773049645390071,0.019083969465648856,0.03197674418604651,0.022988505747126436,0.045283018867924525,0.06319702602230483,0.09273182957393483,0.08670520231213873,0.056338028169014086,0.014598540145985401,0.47058823529411764,0.3404255319148936,0.59375,0.6477272727272727,0.5263157894736842,0.12056737588652482,0.24822695035460993,0.32857142857142857,0.3484848484848485,0.6521739130434783,0.07446808510638298,0.38095238095238093,0.4,1.0,0.21631205673758866,0.29508196721311475,0.3,1.0,0.2962962962962963,0.375,0.6666666666666666,0.14814814814814814,0.3191489361702128,0.5333333333333333,0.0851063829787234,0.25,0.19148936170212766,0.1111111111111111,0.6312056737588653,0.32142857142857145,0.4866196750902528,0.462684,0.44732865168539326,0.16265060240963855,0.21285140562248997,0.09358288770053476,0.2914438502673797,8.458000000000002,26.246341463414645,0.327717609306057,8.0,0.11764705882352941,9.0,5.0,29.0,17.0,12.0,11.0,4.0,18.0,0.005649717514124294,0.2647058823529412,0.3,0.4444444444444444,5.0,0.05714285714285714,0.18518518518518517,,,1.0,0.012048192771084338,,4.0,,False,2.0,2.0,4.0,2.0,4.0,,,0.4444444444444444,0.024390243902439025,0.01639344262295082,0.5,1.0,0.4,1.0,2.0,2.0,,0.047619047619047616,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,133026.0,2217,492,4132,4076,1063,908,587.0,8208,42.0,58.0,8.0,12.0,9.0,13.0,41.0,65.0,158.0,44.0,97.0,8.0,11.0,23.0,86.0,230.0,21.0,65.0,125.0,257.0,130.0,327.0,145.0,785.0,3882,16.0,34.0,35.0,21.0,101.0,21.0,54.0,32.0,88.0,74.0,212.0,178.0,72.0,351.0,39.0,14.0,229.0,86.0,7.0,212.0,241.0,93.0,67.0,52.0,511.0,3.0,15.0,34.0,127.0,3.0,164.0,18.0,182.0,2.0,63.0,41.0,22.0,39.0,13.0,33.0,28.0,6.0,2.0,1.0,67.0,12.0,25.0,93.0,2.0,6.0,163.0,37.0,31.0,11.0,2.0,11.0,8.0,,212.0,1063,13.0,0.712,0.7542372881355932,0.9,0.39755351681957185,0.36363636363636365,0.3987730061349693,0.48638132295719844,0.47058823529411764,0.3888888888888889,0.547945205479452,0.5797101449275363,0.4859154929577465,0.5847589424572317,0.6282051282051282,0.5738636363636364,0.559931506849315,0.027237354085603113,0.05172413793103448,14.756148395164653,0.582089552238806,0.028037383177570093,0.07791411042944785,0.009554140127388535,0.09659090909090909,0.006329113924050633,0.08123107971745712,0.008806262230919765,0.018404907975460124,0.0036900369003690036,0.0074211502782931356,0.012578616352201259,0.06708595387840671,0.0631163708086785,0.09752321981424149,0.07692307692307693,0.15217391304347827,0.006329113924050633,0.7272727272727273,0.09931506849315068,0.7241379310344828,0.7636363636363637,0.7142857142857143,0.0702054794520548,0.2705479452054795,0.41139240506329117,0.41935483870967744,0.7692307692307693,0.1660958904109589,0.4536082474226804,0.4536082474226804,0.9545454545454546,0.3938356164383562,0.3739130434782609,0.37719298245614036,0.872093023255814,0.17391304347826086,0.6666666666666666,0.25,0.11594202898550725,0.09154929577464789,0.6923076923076923,0.1619718309859155,0.4782608695652174,0.45774647887323944,0.3230769230769231,0.6592465753424658,0.37554585152838427,0.5074523156089193,0.4961018867924529,0.47656205673758867,0.054098360655737705,0.1099290780141844,0.1286624203821656,0.2700636942675159,13.647859922178986,25.18501529051988,0.2572604065827686,4.0,0.024390243902439025,18.0,1.0,29.0,19.0,10.0,3.0,6.0,33.0,0.0031746031746031746,0.43902439024390244,0.45,0.5,27.0,0.0189873417721519,0.391304347826087,,1.0,2.0,0.006097560975609756,,5.0,,False,4.0,12.0,16.0,2.0,6.0,,,0.45714285714285713,0.0061162079510703364,0.008695652173913044,0.5,0.75,0.4444444444444444,1.0,,,,,,1.0
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,162503.0,2708,434,4970,4936,1288,1085,696.0,9906,205.0,362.0,67.0,111.0,58.0,99.0,629.0,147.0,350.0,1.0,5.0,2.0,,1.0,1.0,13.0,,3.0,586.0,1341.0,2.0,18.0,344.0,1522.0,4797,101.0,183.0,4.0,60.0,265.0,133.0,287.0,,4.0,143.0,409.0,832.0,340.0,6.0,,106.0,11.0,1.0,156.0,119.0,163.0,67.0,9.0,43.0,370.0,43.0,135.0,90.0,409.0,66.0,565.0,186.0,751.0,18.0,56.0,39.0,17.0,76.0,10.0,32.0,93.0,44.0,,16.0,169.0,41.0,131.0,238.0,13.0,43.0,453.0,1.0,189.0,191.0,34.0,193.0,126.0,,409.0,1288,17.0,0.7098976109215017,0.7804878048780488,1.0,0.1111111111111111,,0.125,0.4369873228933632,0.5519125683060109,0.4634146341463415,0.43340691685062543,0.5481283422459893,0.4570446735395189,0.48439490445859873,0.5968468468468469,0.5368421052631579,0.013245033112582781,0.116331096196868,0.2154696132596685,30.149098474341194,0.44970414201183434,0.5116279069767442,0.20814249363867685,0.07016632016632017,0.20642201834862386,0.08431372549019608,0.20783007080383173,0.07313064913722268,0.10810810810810811,0.052478134110787174,0.05710102489019034,0.08571428571428572,0.15307820299500832,0.23432343234323433,0.23087071240105542,0.2302839116719243,0.14285714285714285,0.029605263157894735,0.6528497409326425,0.26637233259749815,0.5662983425414365,0.721830985915493,0.6585365853658537,0.4628403237674761,0.257542310522443,0.42,0.42857142857142855,0.8639455782312925,0.003679175864606328,0.2,0.2,1.0,0.009565857247976454,0.07692307692307693,0.08333333333333333,1.0,0.5935828877005348,0.6036036036036037,0.23880597014925373,0.0106951871657754,0.3402061855670103,0.5858585858585859,0.003436426116838488,,0.010309278350515464,,0.27961736571008095,0.09090909090909091,0.43359332595870204,0.5034233974358975,0.4431794117647058,0.125,0.12591605596269154,0.17411300919842312,0.26872536136662284,8.990454884414616,31.70555555555556,0.2591549295774648,150.0,0.11287758346581876,234.0,2.0,44.0,21.0,23.0,17.0,29.0,50.0,0.08358208955223881,0.37201907790143085,0.41935483870967744,0.6581196581196581,2.0,0.02,0.0106951871657754,8.0,,1.0,0.05263157894736842,8.0,7.0,0.050314465408805034,False,1.0,,1.0,1.0,10.0,15.0,12.0,0.25,0.05555555555555555,0.07692307692307693,0.5,1.0,,,2.0,1.0,1.0,,,
