EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PtsUnassisted3s,Travels,BlockedShortMidRange,LongMidRangePctBlocked,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,DefFTReboundPct,OffFTReboundPct,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,on,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes
2214,1610612737,Michael Bradley,Michael Bradley,2214,ATL,849.0,14.0,-2.0,27,29,21,15.0,3.0,56,1.0,3.0,,,1.0,2.0,,,,,,1.0,3.0,,,2.0,29,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,21,,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,,,10.0,,0.1428571428571428,,0.5,,0.2222222222222222,,,,0.25,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,0.5,,1.0,0.4791,,0.54215,,,,1.0,1.2,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,11365.0,189.0,-32.0,367,380,169,158.0,49.0,747,6.0,8.0,2.0,2.0,4.0,4.0,2.0,7.0,2.0,,1.0,12.0,25.0,4.0,13.0,46.0,420,2.0,3.0,,1.0,5.0,7.0,11.0,2.0,11.0,31.0,18.0,6.0,2.0,,15.0,6.0,21.0,4.0,2.0,8.0,48.0,4.0,4.0,4.0,14.0,20.0,8.0,28.0,11.0,9.0,2.0,5.0,,4.0,1.0,1.0,6.0,2.0,10.0,16.0,,18.0,,,4.0,5.0,31.0,169,2.0,0.75,0.8181818181818182,0.48,0.6666666666666666,0.6363636363636364,0.5689655172413793,0.6666666666666666,0.7692307692307693,0.6052631578947368,0.625,0.775,0.1379310344827586,,,10.328638497652582,0.8333333333333334,0.1052631578947368,0.0305343511450381,0.1,0.0851063829787234,0.1040462427745664,0.0449438202247191,0.0476190476190476,0.081081081081081,0.0789473684210526,0.1428571428571428,0.0769230769230769,0.1428571428571428,0.2758620689655172,0.75,0.75,0.2413793103448276,0.2857142857142857,0.2857142857142857,1.0,0.0689655172413793,0.6666666666666666,1.0,,0.3076923076923077,1.0,0.0769230769230769,0.4137931034482758,0.4583275862068965,0.5544,0.4493307692307692,0.1212121212121212,0.1379310344827586,0.108695652173913,0.6739130434782609,8.319999999999999,23.875,0.4604904632152589,4.0,10.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,3.0,,2.0,9.0,2.0,1.0,2.0,5.0,,,,1.0,3.0,3.0,3.0,3.0,1.0,0.75,,1.0,0.75,,0.025,0.0204081632653061,0.0909090909090909,,1.0,0.8333333333333334,0.3448275862068966,0.4,0.4,0.5,0.0689655172413793,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,0.0769230769230769,1.0,1.0,0.5,,,,0.1,,1.0,,,,2.0,,0.2222222222222222,,,,,0.5,True,,,,,,,,,,,,
2673,1610612737,Hiram Fuller,Hiram Fuller,2673,ATL,1886.0,31.0,-3.0,53,57,24,36.0,11.0,110,2.0,3.0,2.0,3.0,,1.0,,1.0,,,,3.0,6.0,,1.0,7.0,51,2.0,3.0,,,4.0,1.0,3.0,,,2.0,2.0,4.0,,,,1.0,1.0,1.0,,,3.0,,3.0,,3.0,5.0,3.0,8.0,,,,2.0,,,,2.0,2.0,2.0,1.0,3.0,,4.0,,,2.0,,2.0,24,,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.4375,0.6666666666666666,0.3333333333333333,,,,14.925373134328357,1.0,0.12,0.1034482758620689,,,0.0909090909090909,0.0833333333333333,0.125,,,,0.3333333333333333,,0.5,0.6666666666666666,0.6666666666666666,0.1666666666666666,,,,,1.0,0.6666666666666666,,0.3333333333333333,,,0.5,0.4391333333333334,0.5478999999999999,0.3808333333333333,0.25,0.25,0.5714285714285714,0.2857142857142857,5.933333333333334,,0.4528301886792453,1.0,2.0,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,0.2,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,True,,,,,,,,,,,,
2580,1610612737,Travis Hansen,Travis Hansen,2580,ATL,4738.0,79.0,22.0,155,159,63,51.0,17.0,314,5.0,10.0,1.0,2.0,2.0,2.0,5.0,7.0,3.0,,2.0,10.0,21.0,7.0,11.0,43.0,159,1.0,3.0,1.0,2.0,7.0,5.0,9.0,3.0,8.0,21.0,12.0,8.0,3.0,5.0,3.0,,3.0,,,2.0,6.0,3.0,3.0,1.0,3.0,4.0,6.0,10.0,,,,,,,,,,,5.0,9.0,,13.0,1.0,,5.0,2.0,21.0,63,1.0,0.6,0.6666666666666666,0.4761904761904761,0.3333333333333333,0.5555555555555556,0.5714285714285714,0.625,0.5416666666666666,0.6323529411764706,0.7,0.6176470588235294,0.25,0.238095238095238,0.4,19.54022988505747,,0.0566037735849056,0.0652173913043478,0.0714285714285714,0.1666666666666666,0.0597014925373134,0.09375,0.0714285714285714,0.1875,,0.05,0.1428571428571428,,0.3571428571428571,0.5,0.8333333333333334,0.25,0.7142857142857143,0.7142857142857143,0.4,0.1071428571428571,0.5,0.5,,0.1666666666666666,1.0,0.1666666666666666,0.6071428571428571,0.5272035714285714,0.4632333333333333,0.4701249999999999,0.15625,0.2,0.1627906976744186,0.4883720930232558,7.9714285714285715,24.1,0.4064516129032258,,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,12.0,2.0,,,1.0,,,,,,,,,1.0,0.5714285714285714,1.0,0.3333333333333333,0.5714285714285714,0.25,,0.1111111111111111,0.1,,,0.8,0.1428571428571428,,,,0.1428571428571428,1.0,1.0,1.0,,,,0.25,1.0,1.0,,,0.0833333333333333,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2668,1610612737,Josh Davis,Josh Davis,2668,ATL,120.0,2.0,-5.0,3,4,2,,2.0,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1442,1610612737,Zeljko Rebraca,Zeljko Rebraca,1442,ATL,3043.0,51.0,-7.0,94,95,24,29.0,16.0,189,3.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,,,,12.0,23.0,,1.0,25.0,114,3.0,4.0,,,6.0,3.0,4.0,,1.0,7.0,12.0,12.0,,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,9.0,,,,3.0,,2.0,1.0,1.0,4.0,,6.0,7.0,1.0,2.0,,,,1.0,7.0,24,,0.5,0.6,0.5217391304347826,0.75,0.75,0.5217391304347826,0.75,0.75,0.5208333333333334,0.75,0.7,,0.0869565217391304,0.25,24.56140350877193,0.75,0.1428571428571428,0.054054054054054,0.1,0.1538461538461538,0.131578947368421,0.08,,0.2222222222222222,0.25,0.1428571428571428,,0.3333333333333333,0.1739130434782608,0.75,1.0,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,,0.5,1.0,,0.5,1.0,,0.1739130434782608,0.4029521739130435,0.4891333333333333,0.4195,,,0.24,0.28,9.52173913043478,,0.2553191489361702,5.0,13.0,,,,,,,,,,,,,,4.0,,,,,,,,2.0,2.0,2.0,2.0,,,,,,0.0769230769230769,0.0909090909090909,0.0666666666666666,,,1.0,,0.5652173913043478,0.3846153846153846,0.4166666666666667,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,,,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,70283.0,1171.0,-240.0,2218,2232,578,692.0,278.0,4450,17.0,39.0,2.0,3.0,4.0,8.0,70.0,169.0,9.0,1.0,5.0,94.0,231.0,16.0,45.0,242.0,2343,6.0,15.0,2.0,5.0,17.0,23.0,48.0,7.0,26.0,72.0,92.0,96.0,8.0,10.0,150.0,32.0,182.0,19.0,13.0,60.0,396.0,2.0,8.0,22.0,75.0,98.0,10.0,108.0,36.0,21.0,15.0,53.0,7.0,39.0,24.0,14.0,77.0,17.0,36.0,118.0,4.0,57.0,3.0,8.0,13.0,13.0,72.0,578,30.0,0.4893617021276595,0.4893617021276595,0.4069264069264069,0.4,0.4791666666666667,0.3987854251012145,0.3529411764705882,0.4181818181818181,0.437037037037037,0.4210526315789473,0.4930555555555556,0.0647773279352226,0.0432900432900432,0.1794871794871795,13.666797951949588,0.6883116883116883,0.0924784217016029,0.0091012514220705,0.0920502092050209,0.0119047619047619,0.0923809523809523,0.0095510983763132,0.01171875,0.018348623853211,0.0830039525691699,0.0877862595419847,0.1047297297297297,0.1269841269841269,0.1578947368421052,0.4358974358974359,0.53125,0.6842105263157895,0.4142011834319526,0.4166666666666667,0.5857142857142857,0.0364372469635627,0.1764705882352941,0.6666666666666666,0.0588235294117647,0.1454545454545454,0.5,0.0909090909090909,0.2226720647773279,0.4271581300813009,0.4413035714285714,0.4149037037037036,0.0505836575875486,0.0539419087136929,0.0702479338842975,0.2975206611570248,14.012987012987011,25.7,0.260595130748422,7.0,23.0,3.0,7.0,,1.0,,2.0,,,,3.0,,,9.0,,,23.0,67.0,2.0,3.0,8.0,2.0,2.0,1.0,2.0,1.0,1.0,0.1875,,,0.2,0.0869565217391304,0.0104895104895104,0.0059347181008902,0.0795454545454545,0.0147058823529411,0.5,0.2352941176470588,0.0931174089068826,0.3043478260869565,0.3333333333333333,0.1428571428571428,0.0283400809716599,0.4285714285714285,0.4285714285714285,1.0,,,,0.0588235294117647,,,,,0.0363636363636363,,,,1.0,,,,,4.0,1.0,0.0059171597633136,,1.0,,0.0133333333333333,,,,,,False,1.0,1.0,0.0625,0.1111111111111111,,,,,,,,
1536,1610612737,Stephen Jackson,Stephen Jackson,1536,ATL,160501.0,2675.0,-219.0,5133,5127,1265,1353.0,655.0,10260,211.0,350.0,21.0,40.0,57.0,86.0,97.0,265.0,250.0,26.0,79.0,351.0,750.0,376.0,207.0,1302.0,5419,33.0,71.0,38.0,20.0,122.0,80.0,156.0,110.0,80.0,339.0,374.0,328.0,249.0,46.0,189.0,31.0,220.0,18.0,13.0,111.0,471.0,13.0,68.0,57.0,175.0,248.0,84.0,332.0,124.0,81.0,43.0,132.0,30.0,85.0,71.0,47.0,203.0,52.0,89.0,198.0,14.0,262.0,21.0,2.0,111.0,29.0,339.0,1265,32.0,0.5327635327635327,0.5649546827794562,0.468,0.4647887323943662,0.5128205128205128,0.486234458259325,0.4678899082568807,0.4868421052631579,0.5220883534136547,0.5041322314049587,0.5363924050632911,0.3339253996447602,0.0613333333333333,0.1,24.63422932970398,0.6502463054187192,0.0895598771750255,0.0360551431601272,0.1019677996422182,0.0238532110091743,0.0923199363310783,0.0333196215549156,0.0408496732026143,0.0288713910761154,0.0717628705148206,0.082942097026604,0.1127596439169139,0.1059602649006622,0.3108348134991119,0.6028571428571429,0.6698412698412698,0.2353463587921847,0.3660377358490566,0.3730769230769231,0.5257731958762887,0.2220248667850799,0.3669724770642202,0.525,0.2385321100917431,0.3233082706766917,0.6627906976744186,0.2969924812030075,0.6447602131438721,0.5111523555555553,0.512339010989011,0.5077930188679246,0.0912828947368421,0.1321428571428571,0.0937019969278033,0.26036866359447,8.292933333333334,24.821808510638306,0.2464445743230079,43.0,135.0,44.0,126.0,4.0,12.0,10.0,31.0,87.0,8.0,23.0,131.0,12.0,33.0,351.0,40.0,87.0,28.0,50.0,15.0,4.0,13.0,3.0,17.0,7.0,18.0,8.0,0.8931297709923665,0.3484042553191489,0.3157894736842105,0.3,0.3493333333333333,0.0444444444444444,0.0405643738977072,0.0282885431400282,0.1004901960784313,0.0257289879931389,0.4444444444444444,0.5781990521327014,0.1198934280639431,0.3185185185185185,0.3333333333333333,0.3255813953488372,0.1119005328596802,0.3492063492063492,0.3548387096774194,0.9545454545454546,0.348,0.3493975903614458,0.8620689655172413,0.110091743119266,0.3333333333333333,1.0,0.3076923076923077,0.875,0.1165413533834586,0.3225806451612903,0.2911392405063291,0.3493975903614458,3.0,,3.0,0.0121951219512195,42.0,9.0,5.0,0.0188679245283018,3.0,16.0,,0.0969696969696969,0.0229007633587786,1.0,,5.0,0.0952380952380952,False,1.0,3.0,0.0079787234042553,0.004,1.0,1.0,0.0158730158730158,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,63202.0,1053.0,-42.0,2038,2014,563,597.0,267.0,4052,67.0,108.0,12.0,21.0,22.0,27.0,49.0,134.0,76.0,15.0,13.0,142.0,312.0,97.0,90.0,494.0,2159,18.0,34.0,16.0,9.0,57.0,34.0,68.0,18.0,18.0,107.0,188.0,96.0,76.0,28.0,25.0,11.0,36.0,6.0,5.0,11.0,83.0,13.0,33.0,20.0,76.0,102.0,47.0,149.0,28.0,19.0,9.0,23.0,3.0,15.0,25.0,8.0,48.0,14.0,55.0,111.0,8.0,104.0,10.0,1.0,46.0,11.0,107.0,563,14.0,0.6619718309859155,0.706766917293233,0.4551282051282051,0.5294117647058824,0.5,0.4938875305623472,0.48,0.5174418604651163,0.5405701754385965,0.5181818181818182,0.5631578947368421,0.2371638141809291,0.0897435897435897,0.1759259259259259,21.468203158344004,0.4791666666666667,0.1085714285714285,0.0458333333333333,0.0961538461538461,0.0517928286852589,0.105726872246696,0.0473738414006179,0.0456431535269709,0.0607734806629834,0.0945945945945946,0.0969162995594713,0.1314741035856573,0.1228070175438596,0.2640586797066014,0.6203703703703703,0.7528089887640449,0.3276283618581907,0.3656716417910448,0.3656716417910448,0.9183673469387756,0.1858190709046454,0.42,0.5714285714285714,0.3,0.313953488372093,0.8148148148148148,0.1511627906976744,0.5012224938875306,0.4840574572127141,0.51870625,0.480656976744186,0.1033707865168539,0.132183908045977,0.1153846153846153,0.2165991902834008,9.644551282051282,24.97835051546392,0.2762512266928361,26.0,70.0,9.0,21.0,,1.0,2.0,5.0,31.0,4.0,5.0,40.0,4.0,7.0,117.0,18.0,31.0,3.0,11.0,9.0,4.0,6.0,11.0,19.0,14.0,19.0,14.0,0.975,0.4123711340206185,0.25,0.3888888888888889,0.4123711340206185,0.1285714285714285,0.0631578947368421,0.0346020761245674,0.086092715231788,0.0456852791878172,0.7368421052631579,0.6417910447761194,0.1711491442542787,0.3714285714285714,0.4262295081967213,0.2307692307692307,0.0513447432762836,0.4285714285714285,0.45,0.8888888888888888,0.4078947368421052,0.4078947368421052,1.0,0.02,,,0.2666666666666666,1.0,0.0581395348837209,0.4,0.3846153846153846,0.4078947368421052,1.0,,2.0,0.0285714285714285,3.0,3.0,5.0,,1.0,6.0,1.0,0.0857142857142857,0.0196078431372549,,,,0.1666666666666666,False,,1.0,0.0103092783505154,,,,0.0476190476190476,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,86564.0,1443.0,-93.0,2738,2715,611,716.0,341.0,5453,107.0,199.0,24.0,46.0,24.0,53.0,49.0,146.0,69.0,1.0,16.0,167.0,413.0,103.0,107.0,549.0,2780,25.0,57.0,5.0,8.0,64.0,37.0,89.0,24.0,26.0,133.0,178.0,156.0,69.0,47.0,88.0,23.0,111.0,10.0,13.0,33.0,245.0,4.0,48.0,36.0,137.0,182.0,52.0,234.0,39.0,20.0,19.0,52.0,5.0,29.0,30.0,23.0,82.0,18.0,37.0,106.0,15.0,139.0,16.0,3.0,69.0,7.0,133.0,611,11.0,0.5329341317365269,0.6013513513513513,0.4043583535108959,0.4385964912280701,0.4157303370786517,0.4282945736434108,0.4516129032258064,0.4734513274336283,0.4748263888888889,0.4923076923076923,0.5155038759689923,0.1996124031007752,0.1138014527845036,0.1557788944723618,20.982142857142858,0.6341463414634146,0.1276794035414725,0.0444856348470806,0.1237113402061855,0.0168776371308016,0.12683284457478,0.0395136778115501,0.0599369085173501,0.0178571428571428,0.1088235294117647,0.1267217630853994,0.1459459459459459,0.1585365853658536,0.3856589147286822,0.5376884422110553,0.6369047619047619,0.2829457364341085,0.3356164383561644,0.3450704225352112,0.6530612244897959,0.1337209302325581,0.7419354838709677,0.5217391304347826,0.0161290322580645,0.4690265486725664,0.4528301886792453,0.1415929203539823,0.5852713178294574,0.4974656007751939,0.5431758620689655,0.5058743362831859,0.1212653778558875,0.148068669527897,0.116575591985428,0.2422586520947176,7.865375302663439,24.898058252427184,0.2231555880204528,11.0,68.0,19.0,34.0,2.0,4.0,6.0,8.0,17.0,,5.0,36.0,2.0,11.0,99.0,38.0,17.0,20.0,35.0,15.0,4.0,4.0,1.0,16.0,12.0,17.0,8.0,0.9166666666666666,0.3495145631067961,0.4,0.4583333333333333,0.3495145631067961,0.1764705882352941,0.0518731988472622,0.0265060240963855,0.1100478468899521,0.0588235294117647,0.4705882352941176,0.4859813084112149,0.1317829457364341,0.1617647058823529,0.1964285714285714,0.4545454545454545,0.065891472868217,0.5588235294117647,0.5588235294117647,1.0,0.2463768115942029,0.2463768115942029,0.8235294117647058,0.064516129032258,0.5,1.0,,,0.0707964601769911,0.75,0.3125,0.2463768115942029,1.0,,,0.0144927536231884,9.0,2.0,2.0,0.0273972602739726,,9.0,1.0,0.1,,1.0,,2.0,0.125,False,,,,,1.0,,,1.0,,,,
682,1610612737,Bob Sura,Bob Sura,682,ATL,42437.0,707.0,34.0,1377,1364,453,442.0,188.0,2741,65.0,136.0,13.0,24.0,20.0,43.0,18.0,43.0,18.0,3.0,6.0,88.0,200.0,29.0,89.0,292.0,1483,14.0,29.0,5.0,4.0,35.0,26.0,64.0,11.0,46.0,104.0,68.0,108.0,18.0,15.0,72.0,38.0,110.0,27.0,11.0,32.0,258.0,11.0,41.0,23.0,93.0,125.0,52.0,177.0,21.0,11.0,10.0,26.0,6.0,17.0,23.0,9.0,49.0,18.0,11.0,56.0,7.0,116.0,7.0,,42.0,19.0,104.0,453,10.0,0.3863636363636363,0.425,0.44,0.4827586206896552,0.40625,0.4432314410480349,0.4558823529411764,0.3866666666666666,0.5159010600706714,0.4729729729729729,0.5,0.1266375545851528,0.075,0.0955882352941176,20.85427135678392,0.5306122448979592,0.2026143790849673,0.088937093275488,0.1474358974358974,0.0617977528089887,0.1886178861788618,0.081377151799687,0.0489130434782608,0.0454545454545454,0.1527777777777778,0.1971830985915492,0.2485549132947976,0.1714285714285714,0.5938864628820961,0.4779411764705882,0.5284552845528455,0.1877729257641921,0.4186046511627907,0.4186046511627907,0.3888888888888889,0.0786026200873362,0.7058823529411765,0.5416666666666666,0.088235294117647,0.5733333333333334,0.4651162790697674,0.08,0.7205240174672489,0.5358331877729257,0.5658672413793104,0.5259113333333334,0.1590909090909091,0.1787234042553191,0.1198630136986301,0.3561643835616438,5.047500000000001,24.513793103448272,0.3289760348583878,5.0,21.0,5.0,11.0,1.0,2.0,2.0,5.0,4.0,,,9.0,1.0,2.0,24.0,16.0,4.0,3.0,37.0,6.0,3.0,9.0,2.0,2.0,,3.0,3.0,0.8888888888888888,0.3103448275862069,0.2,0.1818181818181818,0.3103448275862069,0.0952380952380952,0.128440366972477,0.1071428571428571,0.140495867768595,0.0530973451327433,1.0,0.4,0.0917030567685589,0.238095238095238,0.2631578947368421,0.2,0.0480349344978165,0.4545454545454545,0.4545454545454545,0.8,0.2222222222222222,0.2222222222222222,1.0,0.0588235294117647,0.5,,,,0.0666666666666666,0.4,,0.2222222222222222,3.0,,,0.108695652173913,3.0,,1.0,,,9.0,,0.2,,1.0,,1.0,0.1538461538461538,False,,,,,1.0,,,,,,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,103548.0,1726.0,-211.0,3278,3281,846,940.0,440.0,6559,76.0,141.0,24.0,46.0,17.0,27.0,32.0,76.0,14.0,,10.0,122.0,262.0,22.0,43.0,296.0,3401,28.0,55.0,1.0,3.0,59.0,21.0,52.0,11.0,17.0,65.0,130.0,114.0,13.0,15.0,120.0,41.0,161.0,23.0,18.0,52.0,363.0,32.0,69.0,28.0,156.0,211.0,103.0,314.0,48.0,36.0,12.0,67.0,16.0,53.0,53.0,14.0,120.0,22.0,87.0,175.0,11.0,75.0,4.0,,29.0,11.0,65.0,846,26.0,0.5327868852459017,0.625,0.465648854961832,0.509090909090909,0.4038461538461538,0.4454225352112676,0.5,0.3809523809523809,0.4625,0.4836065573770491,0.4166666666666667,0.0774647887323943,0.0572519083969465,0.0921985815602836,11.598414795244386,0.5583333333333333,0.1233201581027668,0.0575,0.0891719745222929,0.0987654320987654,0.116529449018366,0.0662729658792651,0.0642458100558659,0.0881057268722467,0.1349397590361445,0.1016949152542373,0.1327231121281464,0.0823529411764705,0.4964788732394366,0.5390070921985816,0.59375,0.2676056338028169,0.4210526315789473,0.4210526315789473,0.71875,0.0492957746478873,0.8214285714285714,0.5217391304347826,,0.4285714285714285,0.6296296296296297,0.1587301587301587,0.573943661971831,0.4873655477031802,0.5342363636363635,0.4650112903225806,0.0938511326860841,0.1010452961672473,0.1993243243243243,0.2195945945945946,6.815648854961832,25.436363636363637,0.2580841976815131,14.0,45.0,1.0,8.0,,1.0,,1.0,2.0,,2.0,3.0,,2.0,9.0,36.0,2.0,22.0,46.0,12.0,2.0,6.0,11.0,34.0,24.0,34.0,23.0,1.0,0.1363636363636363,,0.1818181818181818,0.1428571428571428,0.0444444444444444,0.0526315789473684,0.0562770562770562,0.0917030567685589,0.0851063829787234,0.6764705882352942,0.5131578947368421,0.1584507042253521,0.3111111111111111,0.3255813953488372,0.2142857142857142,0.028169014084507,0.125,0.125,1.0,0.1428571428571428,0.1428571428571428,1.0,0.0178571428571428,,,,,0.0158730158730158,,0.2,0.1538461538461538,2.0,,,0.1237113402061855,,13.0,8.0,,2.0,27.0,1.0,0.3103448275862069,0.0232558139534883,,,2.0,0.2083333333333333,False,1.0,,,,,1.0,,,,,,
