EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Corner3PctBlocked,Clear Path Fouls,on
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,1553.0,26,-25,44,48,17.0,23.0,6,92,5.0,6.0,2.0,3.0,4.0,4.0,1.0,1.0,6,7,2.0,14,69,2.0,3.0,4.0,4.0,4.0,2.0,10.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4,3.0,7,1.0,1.0,1.0,2.0,1.0,3.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,10.0,17.0,1.0,0.5,0.75,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.6666666666666666,1.0,0.875,0.6666666666666666,1.0,0.14285714285714285,0.16666666666666666,20.0,0.5,0.23529411764705882,0.15789473684210525,0.2222222222222222,0.13636363636363635,0.5,0.25,0.14285714285714285,0.5,0.8571428571428571,0.8333333333333334,1.0,0.6,0.14285714285714285,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8571428571428571,0.5327714285714286,0.5289,0.55665,0.125,0.125,0.2857142857142857,0.7142857142857143,1.742857142857143,0.38636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,31870.0,531,48,969,969,272.0,262.0,136,1938,51.0,83.0,9.0,19.0,11.0,21.0,19.0,38.0,94,186,42.0,239,1003,13.0,31.0,32.0,21.0,48.0,23.0,71.0,140.0,48.0,14.0,19.0,7.0,30.0,5.0,67.0,38.0,54.0,77,45.0,122,17.0,9.0,19.0,36.0,7.0,19.0,45.0,65.0,30.0,1.0,1.0,1.0,,71.0,272.0,3.0,0.7446808510638298,0.8045977011494253,0.5053763440860215,0.41935483870967744,0.4375,0.4949748743718593,0.40625,0.43636363636363634,0.526431718061674,0.45714285714285713,0.5144927536231884,0.10215053763440861,0.1927710843373494,23.17180616740088,0.4722222222222222,0.14323607427055704,0.10242587601078167,0.14935064935064934,0.09557109557109557,0.112,0.057971014492753624,0.10236220472440945,0.18110236220472442,0.41708542713567837,0.6144578313253012,0.7611940298507462,0.7450980392156863,0.19095477386934673,0.5,0.5428571428571428,0.59375,0.47368421052631576,0.38181818181818183,0.5238095238095238,0.4824120603015075,0.4871201005025126,0.5263689655172414,0.49390454545454543,0.13636363636363635,0.14492753623188406,0.13389121338912133,0.29707112970711297,8.217741935483872,0.2807017543859649,24.0,65.0,3.0,2.0,3.0,10.0,1.0,2.0,5.0,3.0,13.0,1.0,6.0,2.0,7.0,9.0,10.0,3.0,23.0,2.0,7.0,2.0,14.0,3.0,4.0,15.0,8.0,6.0,13.0,9.0,4.0,4.0,8.0,2.0,2.0,1.0,8.0,9.0,7.0,2.0,1.0,0.23076923076923078,0.2857142857142857,0.23076923076923078,0.06532663316582915,0.07894736842105263,0.25806451612903225,0.13333333333333333,0.17647058823529413,0.05172413793103448,0.11299435028248588,0.0625,0.14634146341463414,0.21212121212121213,0.05263157894736842,0.07228915662650602,0.631578947368421,0.32663316582914576,0.36923076923076925,0.36923076923076925,0.8333333333333334,0.01507537688442211,0.05025125628140704,0.3,0.3,1.0,0.2222222222222222,0.03125,0.03636363636363636,0.09090909090909091,0.4,0.3,24.453846153846158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,97326.0,1622,61,2924,2913,749.0,825.0,454,5837,161.0,281.0,42.0,87.0,30.0,55.0,18.0,54.0,200,422,194.0,720,3045,45.0,103.0,153.0,35.0,77.0,56.0,156.0,204.0,196.0,66.0,43.0,12.0,145.0,6.0,302.0,119.0,144.0,214,131.0,345,58.0,38.0,46.0,104.0,17.0,50.0,95.0,250.0,107.0,114.0,76.0,117.0,,156.0,749.0,14.0,0.51,0.6107784431137725,0.47393364928909953,0.4368932038834951,0.45454545454545453,0.4897579143389199,0.4426229508196721,0.47619047619047616,0.5482115085536547,0.5067114093959731,0.5620437956204379,0.1018957345971564,0.1387900355871886,21.35894495412844,0.5576923076923077,0.1350844277673546,0.09891936824605153,0.136431784107946,0.0918958031837916,0.13990825688073394,0.09821428571428571,0.1242603550295858,0.12303664921465969,0.5232774674115456,0.5729537366548043,0.6652892561983471,0.5093167701863354,0.1005586592178771,0.3333333333333333,0.36,0.7131147540983607,0.4827586206896552,0.5238095238095238,0.5454545454545454,0.7374301675977654,0.5217901119402983,0.5351969298245614,0.5316610576923076,0.17384370015948963,0.20939334637964774,0.2125,0.21666666666666667,5.045023696682466,0.256155950752394,21.0,87.0,9.0,3.0,37.0,106.0,18.0,8.0,25.0,42.0,115.0,19.0,45.0,10.0,28.0,120.0,105.0,37.0,133.0,6.0,68.0,11.0,54.0,8.0,4.0,38.0,32.0,19.0,73.0,48.0,25.0,18.0,20.0,7.0,11.0,3.0,14.0,18.0,16.0,,0.9523809523809523,0.3652173913043478,0.35714285714285715,0.3684210526315789,0.21415270018621974,0.07407407407407407,0.3368421052631579,0.04081632653061224,0.1417910447761194,0.0446927374301676,0.06629834254143646,0.047619047619047616,0.15895953757225434,0.13942307692307693,0.15,0.07723577235772358,0.2777777777777778,0.16201117318435754,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.01675977653631285,0.1973929236499069,0.3490566037735849,0.3523809523809524,0.9459459459459459,0.047619047619047616,0.14754098360655737,0.02857142857142857,0.23809523809523808,0.32,0.3523809523809524,25.219999999999988,5.0,1.0,2.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,18.0,2.0,3.0,1.0,2.0,10.0,28.0,71.0,6.0,0.3157894736842105,0.008695652173913044,0.009433962264150943,0.03125,0.6068376068376068,0.5555555555555556,0.5555555555555556,1.0,0.00819672131147541,0.3333333333333333,1.0,0.6666666666666666,0.017241379310344827,,,,,,,,,True
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,63607.0,1060,-23,1917,1921,471.0,482.0,287,3838,58.0,111.0,13.0,23.0,14.0,33.0,6.0,21.0,187,398,54.0,446,2017,25.0,52.0,62.0,41.0,86.0,13.0,98.0,278.0,96.0,16.0,24.0,6.0,63.0,3.0,132.0,24.0,75.0,89,30.0,119,24.0,14.0,29.0,53.0,13.0,24.0,60.0,82.0,41.0,10.0,4.0,10.0,,98.0,471.0,10.0,0.7433155080213903,0.776536312849162,0.46984924623115576,0.4807692307692308,0.47674418604651164,0.4666666666666667,0.5,0.46703296703296704,0.485838779956427,0.5166666666666667,0.4803921568627451,0.06030150753768844,0.18018018018018017,22.555066079295155,0.4528301886792453,0.10217983651226158,0.03034134007585335,0.09843400447427293,0.03254769921436588,0.04,0.02962962962962963,0.08333333333333333,0.1232876712328767,0.2642857142857143,0.5225225225225225,0.6373626373626373,0.5344827586206896,0.05,0.2857142857142857,0.35294117647058826,0.4107142857142857,0.5652173913043478,0.3626373626373626,0.42424242424242425,0.31666666666666665,0.45909451073985674,0.47400000000000003,0.469896111111111,0.08971553610503283,0.09425287356321839,0.13901345291479822,0.21973094170403587,13.812311557788945,0.24569640062597808,123.0,266.0,5.0,2.0,5.0,17.0,4.0,1.0,3.0,6.0,22.0,4.0,6.0,1.0,5.0,12.0,16.0,5.0,57.0,3.0,35.0,7.0,15.0,5.0,1.0,13.0,1.0,4.0,23.0,14.0,9.0,9.0,10.0,2.0,5.0,2.0,9.0,4.0,2.0,,0.6666666666666666,0.2727272727272727,0.2,0.2857142857142857,0.05238095238095238,0.19047619047619047,0.017857142857142856,0.013888888888888888,0.08125,0.05,0.023622047244094488,0.046511627906976744,0.09345794392523364,0.09401709401709402,0.046511627906976744,0.020100502512562814,0.6666666666666666,0.6333333333333333,0.462406015037594,0.462406015037594,0.8455284552845529,0.011904761904761904,0.04047619047619048,0.29411764705882354,0.29411764705882354,0.6,0.23076923076923078,0.07142857142857142,0.02197802197802198,0.03296703296703297,0.3333333333333333,0.3125,25.872727272727275,1.0,,,2.0,2.0,6.0,1.0,,2.0,,,,,,,2.0,4.0,6.0,,0.5,,,0.07142857142857142,0.6,0.2,0.2,1.0,,0.5,0.5,,,3.0,,,,,,,,True
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,120155.0,2003,-19,3628,3613,1069.0,1177.0,565,7241,88.0,176.0,9.0,20.0,27.0,66.0,40.0,95.0,301,651,181.0,897,3796,29.0,70.0,88.0,77.0,198.0,125.0,315.0,212.0,390.0,10.0,47.0,46.0,355.0,31.0,756.0,27.0,108.0,144,41.0,185,86.0,61.0,70.0,156.0,53.0,49.0,165.0,225.0,71.0,5.0,2.0,5.0,,315.0,1069.0,36.0,0.3521594684385382,0.3581081081081081,0.46236559139784944,0.4142857142857143,0.3888888888888889,0.4661458333333333,0.4691358024691358,0.3958333333333333,0.5126582278481012,0.5,0.5015974440894568,0.07219662058371736,0.14204545454545456,23.704902867715077,0.5512820512820513,0.08225437928408226,0.018,0.08632218844984803,0.023094688221709007,0.02095238095238095,0.01824817518248175,0.06516290726817042,0.09475806451612903,0.22916666666666666,0.5,0.5827814569536424,0.11363636363636363,0.12369791666666667,0.42105263157894735,0.47619047619047616,0.24691358024691357,0.45,0.275,0.4090909090909091,0.3815104166666667,0.4566981020942408,0.4391885714285716,0.4489993670886076,0.08816425120772947,0.1001410437235543,0.09810479375696766,0.3511705685618729,12.576651305683562,0.2946527012127894,173.0,380.0,22.0,5.0,28.0,95.0,5.0,9.0,37.0,38.0,117.0,11.0,12.0,12.0,42.0,84.0,93.0,28.0,309.0,15.0,153.0,25.0,131.0,13.0,1.0,34.0,2.0,10.0,63.0,37.0,26.0,24.0,25.0,6.0,13.0,2.0,20.0,13.0,41.0,,0.7368421052631579,0.3247863247863248,0.2857142857142857,0.33043478260869563,0.15234375,0.11578947368421053,0.015384615384615385,0.008130081300813009,0.10240963855421686,0.05603448275862069,0.015691868758915834,0.055865921787709494,0.08373205741626795,0.09486166007905138,0.12658227848101267,0.02710027100271003,0.175,0.4947916666666667,0.45526315789473687,0.46883468834688347,0.5144508670520231,0.028645833333333332,0.12369791666666667,0.29473684210526313,0.2978723404255319,0.6785714285714286,,0.06172839506172839,0.020833333333333332,0.15416666666666667,0.24324324324324326,0.3010752688172043,25.342735042735047,10.0,6.0,3.0,2.0,6.0,30.0,2.0,1.0,5.0,,7.0,2.0,,,,1.0,2.0,3.0,,0.5454545454545454,0.008547008547008548,0.010526315789473684,0.05660377358490566,0.6,0.45454545454545453,0.45454545454545453,0.9,0.07407407407407407,0.4,1.0,0.6,0.01680672268907563,,4.0,0.02894736842105263,0.6666666666666666,0.75,,,,True
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,36665.0,611,-2,1153,1132,542.0,620.0,185,2285,27.0,51.0,4.0,8.0,8.0,20.0,12.0,32.0,94,218,61.0,291,1218,13.0,29.0,37.0,30.0,85.0,41.0,125.0,130.0,58.0,6.0,19.0,4.0,26.0,4.0,56.0,13.0,35.0,51,20.0,71,12.0,6.0,17.0,29.0,9.0,25.0,85.0,77.0,18.0,4.0,2.0,4.0,,125.0,542.0,26.0,0.6914893617021277,0.7142857142857143,0.43119266055045874,0.4482758620689655,0.35294117647058826,0.4356060606060606,0.48484848484848486,0.4,0.48006644518272423,0.5,0.4732824427480916,0.0871559633027523,0.19607843137254902,23.871906841339154,0.41379310344827586,0.09722222222222222,0.029748283752860413,0.09072164948453608,0.03717472118959108,0.014598540145985401,0.04597701149425287,0.08108108108108109,0.08888888888888889,0.19318181818181818,0.5294117647058824,0.6585365853658537,0.5555555555555556,0.12121212121212122,0.375,0.42857142857142855,0.24242424242424243,0.5,0.19047619047619047,0.4,0.36742424242424243,0.4586880228136881,0.44013214285714286,0.4505242857142859,0.06405693950177936,0.07659574468085106,0.12714776632302405,0.42955326460481097,13.426146788990822,0.47007805724197743,55.0,135.0,23.0,13.0,7.0,23.0,1.0,3.0,7.0,14.0,46.0,4.0,5.0,8.0,20.0,42.0,23.0,7.0,22.0,,9.0,3.0,10.0,7.0,,9.0,7.0,5.0,16.0,11.0,5.0,4.0,6.0,1.0,,5.0,10.0,1.0,20.0,,1.0,0.30434782608695654,0.4,0.30434782608695654,0.17424242424242425,0.125,0.1346153846153846,,0.072,0.06930693069306931,0.03286384976525822,0.08450704225352113,0.12280701754385964,0.061224489795918366,0.1111111111111111,0.038461538461538464,0.3333333333333333,0.5113636363636364,0.4074074074074074,0.4230769230769231,0.8363636363636363,0.08712121212121213,0.08712121212121213,0.30434782608695654,0.30434782608695654,1.0,,0.030303030303030304,0.12380952380952381,0.06666666666666667,0.42857142857142855,0.30434782608695654,24.44565217391304,7.0,3.0,5.0,1.0,2.0,,,,,,3.0,,,,,,2.0,2.0,1.0,0.5,,,0.03333333333333333,0.5,0.30434782608695654,0.30434782608695654,1.0,0.09090909090909091,1.0,1.0,0.38461538461538464,,,1.0,0.037037037037037035,0.3333333333333333,1.0,,,,True
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,52508.0,875,-31,1607,1600,540.0,569.0,252,3207,51.0,83.0,13.0,26.0,14.0,22.0,9.0,23.0,79,149,99.0,257,1699,16.0,33.0,59.0,22.0,40.0,52.0,96.0,116.0,42.0,22.0,20.0,3.0,41.0,2.0,85.0,60.0,80.0,107,68.0,175,13.0,5.0,24.0,37.0,9.0,63.0,132.0,132.0,48.0,13.0,6.0,13.0,,96.0,540.0,18.0,0.7341772151898734,0.8529411764705882,0.5302013422818792,0.48484848484848486,0.55,0.5302013422818792,0.48484848484848486,0.55,0.6090047393364929,0.6020408163265306,0.676056338028169,0.1342281879194631,0.20481927710843373,12.925170068027212,0.35135135135135137,0.14869888475836432,0.09022556390977443,0.14265129682997119,0.0858974358974359,0.11255411255411256,0.05,0.14,0.15736040609137056,0.5570469798657718,0.6144578313253012,0.7727272727272727,0.7254901960784313,0.15436241610738255,0.391304347826087,0.42857142857142855,0.7878787878787878,0.5,0.55,0.6363636363636364,0.5570469798657718,0.4875429530201342,0.52386,0.4810224999999999,0.25396825396825395,0.25396825396825395,0.22957198443579765,0.3735408560311284,6.606040268456375,0.33602986932171747,19.0,43.0,,,,,,,,,,,27.0,,,,,,38.0,1.0,9.0,6.0,23.0,7.0,1.0,19.0,8.0,3.0,12.0,11.0,1.0,4.0,8.0,1.0,8.0,10.0,12.0,8.0,22.0,4.0,,,,,,0.08695652173913043,0.12698412698412698,0.01694915254237288,0.12179487179487179,0.06086956521739131,0.08917197452229299,0.058823529411764705,0.14659685863874344,0.11206896551724138,0.15,0.061224489795918366,0.6666666666666666,0.28859060402684567,0.4418604651162791,0.4523809523809524,0.7894736842105263,,,,,,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,,,,,0.06666666666666667,0.46153846153846156,,,,,,,,,,,0.023255813953488372,,,4.0,,,True
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,71767.0,1196,11,2149,2148,590.0,659.0,329,4297,101.0,164.0,42.0,70.0,26.0,41.0,15.0,48.0,121,237,63.0,305,2221,43.0,77.0,109.0,31.0,54.0,22.0,84.0,162.0,80.0,58.0,35.0,4.0,66.0,4.0,136.0,91.0,128.0,178,110.0,288,39.0,24.0,24.0,63.0,18.0,93.0,127.0,104.0,52.0,79.0,44.0,79.0,2.0,84.0,590.0,11.0,0.6694214876033058,0.8804347826086957,0.510548523206751,0.5584415584415584,0.5740740740740741,0.5084033613445378,0.5584415584415584,0.5636363636363636,0.5369718309859155,0.592391304347826,0.5915492957746479,0.14767932489451477,0.1402439024390244,13.575899843505479,0.6190476190476191,0.15347721822541965,0.1044776119402985,0.15227934044616878,0.1056338028169014,0.1282051282051282,0.08333333333333333,0.13793103448275862,0.15170278637770898,0.6890756302521008,0.6158536585365854,0.7163120567375887,0.6534653465346535,0.20168067226890757,0.3125,0.375,0.9090909090909091,0.6,0.7454545454545455,0.6341463414634146,0.6932773109243697,0.5030724789915966,0.5575126760563379,0.5057536363636363,0.18705035971223022,0.18772563176895307,0.35737704918032787,0.2754098360655738,3.7253164556962024,0.2745463006049325,5.0,25.0,,,,1.0,,,1.0,,1.0,,23.0,,1.0,,1.0,,62.0,,17.0,1.0,44.0,14.0,5.0,29.0,21.0,13.0,18.0,11.0,7.0,7.0,15.0,5.0,7.0,7.0,6.0,12.0,6.0,1.0,,,,,0.004201680672268907,0.16666666666666666,0.31343283582089554,0.06944444444444445,0.14720812182741116,0.11382113821138211,0.09429280397022333,0.1368421052631579,0.172,0.1437908496732026,0.1590909090909091,0.1625,0.7333333333333333,0.10504201680672269,0.2,0.23809523809523808,0.8,,0.004201680672268907,,,,0.23809523809523808,,,0.01818181818181818,,,24.4,,,,,,,,,1.0,,,,,,,2.0,33.0,53.0,2.0,,,,0.03571428571428571,0.6708860759493671,,,,,,,,,,,0.16,,,5.0,,,True
2562,1610612762,Sasha Pavlovic,Sasha Pavlovic,2562,UTA,24366.0,406,-72,741,746,248.0,280.0,120,1487,29.0,50.0,3.0,6.0,7.0,13.0,5.0,19.0,44,114,21.0,130,812,4.0,9.0,12.0,13.0,32.0,6.0,38.0,48.0,40.0,4.0,15.0,,20.0,,40.0,14.0,15.0,36,20.0,56,14.0,7.0,10.0,24.0,6.0,26.0,79.0,27.0,12.0,7.0,5.0,7.0,,38.0,248.0,16.0,0.5454545454545454,0.5714285714285714,0.38596491228070173,0.4444444444444444,0.40625,0.4007352941176471,0.2857142857142857,0.38095238095238093,0.436241610738255,0.375,0.40425531914893614,0.13157894736842105,0.2,19.570135746606336,0.5833333333333334,0.05859375,0.04472843450479233,0.07547169811320754,0.049315068493150684,0.050505050505050504,0.04,0.09090909090909091,0.07207207207207207,0.36764705882352944,0.58,0.725,0.4482758620689655,0.13970588235294118,0.2631578947368421,0.3333333333333333,0.42857142857142855,0.5,0.30952380952380953,0.5384615384615384,0.5294117647058824,0.49072169117647063,0.5403392857142858,0.48126547619047627,0.08163265306122448,0.096,0.09230769230769231,0.2923076923076923,9.192105263157895,0.33468286099865047,10.0,45.0,8.0,3.0,3.0,14.0,3.0,2.0,7.0,7.0,22.0,5.0,4.0,2.0,10.0,21.0,14.0,3.0,20.0,,6.0,,14.0,4.0,2.0,9.0,12.0,3.0,15.0,11.0,4.0,2.0,7.0,1.0,2.0,3.0,6.0,1.0,2.0,,1.0,0.3181818181818182,0.2,0.3181818181818182,0.16176470588235295,0.21052631578947367,0.3870967741935484,0.08333333333333333,0.14516129032258066,0.07692307692307693,0.042682926829268296,0.05128205128205128,0.012658227848101266,0.14634146341463414,0.14285714285714285,0.045454545454545456,0.2,0.33088235294117646,0.2222222222222222,0.22727272727272727,1.0,0.058823529411764705,0.10294117647058823,0.21428571428571427,0.21428571428571427,1.0,,0.21428571428571427,0.07142857142857142,0.16666666666666666,0.2857142857142857,0.21428571428571427,24.431818181818183,4.0,2.0,,,,,,1.0,,,,,,,,1.0,1.0,4.0,,,0.045454545454545456,,0.15384615384615385,0.5714285714285714,0.5,0.5714285714285714,1.0,0.14285714285714285,,,,,,,0.022222222222222223,,,,0.125,,True
1514,1610612762,Paul Grant,Paul Grant,1514,UTA,1252.0,21,3,39,39,30.0,23.0,4,78,,,,,,,,,2,3,1.0,5,41,,,1.0,,,1.0,1.0,4.0,,,,,,,,1.0,2.0,4,1.0,5,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,30.0,,1.0,1.0,0.6666666666666666,,,0.6666666666666666,,,0.625,0.5,0.5,,,9.30232558139535,,0.2222222222222222,0.08333333333333333,0.26666666666666666,0.07142857142857142,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,0.3667,,,0.25,0.25,0.2,0.2,17.666666666666668,0.7692307692307693,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.16666666666666666,,,0.5,0.25,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,True
