EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,FTDefRebounds,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,Arc3PctBlocked,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,45096.0,752,-15,1474,1477,569,655,191,2951,24.0,43,6.0,16.0,9.0,19.0,22.0,48,3.0,7.0,1.0,2.0,2.0,4.0,38.0,121.0,1.0,6.0,9.0,39.0,55,110,41.0,128.0,24.0,257,1582,4.0,8,2.0,8.0,14.0,19.0,42,11.0,43.0,13.0,84,26.0,84.0,63.0,60.0,4.0,117.0,38.0,4.0,164.0,27.0,191.0,21.0,6.0,81.0,28.0,55.0,409.0,4.0,5.0,11.0,31.0,42.0,9.0,51,2.0,31.0,21.0,10.0,31.0,8.0,25.0,17.0,2.0,6.0,3.0,48.0,1.0,20.0,15.0,37.0,1.0,3.0,29.0,2.0,11.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,84,569,3.0,0.23636363636363636,0.23636363636363636,0.5121951219512195,0.3203125,0.25,0.2558139534883721,0.33064516129032256,0.5,0.5,0.4523809523809524,0.4894957983193277,0.4375,0.4176470588235294,0.508130081300813,0.4375,0.449438202247191,0.5378151260504201,0.03636363636363636,0.06976744186046512,0.05263157894736842,17.324690630524454,0.6458333333333334,0.055062166962699825,0.010080645161290322,0.10377358490566038,0.023529411764705882,0.06278026905829596,0.013513513513513514,0.01,0.013333333333333334,0.00684931506849315,0.0078125,0.07142857142857142,0.05472636815920398,0.030120481927710843,0.07653061224489796,0.12658227848101267,0.037037037037037035,0.015151515151515152,0.5,0.18067226890756302,0.5581395348837209,0.6,0.3333333333333333,0.07983193277310924,0.47368421052631576,0.5,0.2222222222222222,0.20168067226890757,0.4583333333333333,0.4583333333333333,0.13636363636363635,0.029411764705882353,0.42857142857142855,0.42857142857142855,1.0,0.5084033613445378,0.3140495867768595,0.3140495867768595,0.47368421052631576,0.125,0.5,1.0,0.375,0.16666666666666666,1.0,0.18823529411764706,0.375,0.047058823529411764,0.5,0.4588235294117647,0.23076923076923078,0.7184873949579832,0.3247863247863248,0.5245576923076922,0.46224,0.5091890243902439,0.02880658436213992,0.06086956521739131,0.054474708171206226,0.32684824902723736,10.14818181818182,26.066406249999996,0.3860244233378562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,39657.0,661,44,1281,1273,555,589,184,2554,68.0,116,30.0,43.0,17.0,56.0,40.0,113,7.0,16.0,,2.0,5.0,8.0,3.0,9.0,,2.0,2.0,4.0,125,285,10.0,25.0,52.0,332,1278,16.0,35,,4.0,35.0,52.0,114,7.0,12.0,29.0,154,166.0,84.0,27.0,3.0,1.0,8.0,3.0,19.0,40.0,8.0,48.0,4.0,4.0,21.0,7.0,12.0,104.0,4.0,19.0,19.0,46.0,65.0,24.0,89,2.0,35.0,20.0,15.0,32.0,9.0,20.0,30.0,3.0,12.0,,62.0,4.0,27.0,32.0,81.0,2.0,13.0,71.0,3.0,,28.0,9.0,8.0,4.0,2.0,8.0,2.0,154,555,19.0,0.664,0.6974789915966386,0.9,0.4,,0.5833333333333334,0.4166666666666667,0.43859649122807015,0.45714285714285713,0.45614035087719296,0.45161290322580644,0.41025641025641024,0.49603174603174605,0.48255813953488375,0.4268292682926829,0.5273972602739726,0.08064516129032258,0.06666666666666667,0.13793103448275862,0.03571428571428571,26.763348714568227,0.5161290322580645,0.09808102345415778,0.03682170542635659,0.14615384615384616,0.04938271604938271,0.10851419031719532,0.038525963149078725,0.036458333333333336,0.03355704697986577,0.04,0.019230769230769232,0.10344827586206896,0.08888888888888889,0.10743801652892562,0.10119047619047619,0.13131313131313133,0.1935483870967742,0.013333333333333334,0.25,0.3741935483870968,0.5862068965517241,0.68,0.5441176470588235,0.18064516129032257,0.30357142857142855,0.3148148148148148,0.5882352941176471,0.36451612903225805,0.35398230088495575,0.35714285714285715,0.9,0.05161290322580645,0.4375,0.4375,0.8571428571428571,0.02903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.05128205128205128,,,0.05128205128205128,,,0.3412698412698413,0.6976744186046512,0.06349206349206349,0.625,0.031746031746031744,0.5,0.45483870967741935,0.375,0.4884788025889968,0.5100666666666667,0.4735288000000001,0.08358208955223881,0.09032258064516129,0.10542168674698796,0.463855421686747,8.911228070175438,25.656000000000002,0.4332552693208431,9.0,18.0,3.0,12.0,1.0,2.0,1.0,0.008849557522123894,0.01818181818181818,0.46153846153846156,0.5,0.2222222222222222,,,,,,,,,,,,,,,,,True,
1899,1610612763,James Posey,James Posey,1899,MEM,37138.0,619,73,1183,1192,379,396,161,2375,48.0,71,17.0,22.0,11.0,24.0,8.0,19,6.0,26.0,,5.0,,3.0,13.0,43.0,3.0,5.0,2.0,14.0,67,114,19.0,69.0,53.0,244,1168,8.0,17,3.0,10.0,30.0,21.0,31,2.0,17.0,27.0,75,70.0,64.0,51.0,6.0,,43.0,13.0,11.0,23.0,8.0,31.0,8.0,,11.0,8.0,4.0,70.0,4.0,21.0,12.0,63.0,78.0,25.0,103,6.0,37.0,17.0,20.0,13.0,2.0,9.0,11.0,2.0,4.0,1.0,24.0,4.0,6.0,19.0,68.0,1.0,6.0,70.0,8.0,4.0,26.0,11.0,10.0,7.0,,11.0,3.0,75,379,14.0,0.5223880597014925,0.5555555555555556,0.8947368421052632,0.2753623188405797,0.3,0.11764705882352941,0.2753623188405797,0.5877192982456141,0.47058823529411764,0.6774193548387096,0.5218579234972678,0.46296296296296297,0.5,0.5707547169811321,0.5172413793103449,0.5967741935483871,0.3770491803278688,0.09649122807017543,0.11267605633802817,0.041666666666666664,17.064352856109906,0.5416666666666666,0.13636363636363635,0.05,0.12371134020618557,0.027972027972027972,0.13416815742397137,0.04440497335701599,0.06896551724137931,0.03305785123966942,0.04,0.02727272727272727,0.030303030303030304,0.11038961038961038,0.09230769230769231,0.19101123595505617,0.1111111111111111,0.16,0.075,0.2727272727272727,0.3879781420765027,0.676056338028169,0.7619047619047619,0.5625,0.13114754098360656,0.4583333333333333,0.4782608695652174,0.2727272727272727,0.10382513661202186,0.42105263157894735,0.47058823529411764,0.625,0.14207650273224043,0.23076923076923078,0.25,1.0,0.23497267759562843,0.3023255813953488,0.3023255813953488,0.8461538461538461,0.18518518518518517,,,0.18518518518518517,0.6,0.6666666666666666,0.4583333333333333,0.7727272727272727,0.0625,,0.2916666666666667,0.14285714285714285,0.7650273224043715,0.3023255813953488,0.5516390710382513,0.545794,0.5673291666666666,0.12935323383084577,0.19696969696969696,0.12295081967213115,0.3073770491803279,4.8043859649122815,24.518840579710137,0.32037193575655115,7.0,13.0,5.0,8.0,,3.0,,0.10526315789473684,,0.48148148148148145,0.5384615384615384,0.2857142857142857,2.0,3.0,1.0,1.0,1.0,0.028985507246376812,0.07692307692307693,0.07692307692307693,,,,,,,,,True,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,91805.0,1530,82,2959,2966,1154,1281,423,5925,140.0,257,55.0,96.0,58.0,154.0,69.0,156,1.0,1.0,,,1.0,1.0,,3.0,,,,2.0,267,567,1.0,4.0,190.0,727,2976,54.0,105,,,153.0,110.0,208,1.0,3.0,91.0,314,372.0,162.0,3.0,,2.0,1.0,,37.0,28.0,10.0,38.0,4.0,6.0,21.0,4.0,3.0,86.0,35.0,102.0,35.0,157.0,237.0,141.0,378,17.0,56.0,37.0,19.0,58.0,9.0,34.0,30.0,2.0,24.0,2.0,88.0,14.0,34.0,103.0,188.0,12.0,8.0,262.0,22.0,,113.0,29.0,116.0,72.0,13.0,118.0,65.0,314,1154,35.0,0.6966292134831461,0.8157894736842105,1.0,0.25,,0.3333333333333333,0.5,0.4708994708994709,0.5142857142857142,0.5288461538461539,0.4702276707530648,0.5142857142857142,0.5284360189573459,0.5260492040520984,0.583969465648855,0.5814814814814815,0.0070052539404553416,0.06525573192239859,0.09727626459143969,0.06493506493506493,22.468993366022495,0.6590909090909091,0.1375985977212971,0.09107142857142857,0.14227642276422764,0.12727272727272726,0.1384282624369142,0.0982078853046595,0.10565110565110565,0.09705882352941177,0.06970509383378017,0.12631578947368421,0.12941176470588237,0.10120481927710843,0.18181818181818182,0.14004914004914004,0.1358695652173913,0.16129032258064516,0.06463878326996197,0.5508474576271186,0.4500875656742557,0.5447470817120622,0.603448275862069,0.6428571428571429,0.26970227670753066,0.37662337662337664,0.4027777777777778,0.5689655172413793,0.2732049036777583,0.4423076923076923,0.44805194805194803,0.9130434782608695,0.0017513134851138354,1.0,1.0,1.0,0.005253940455341506,,,,,,,,,,0.4549763033175355,0.5729166666666666,0.004739336492890996,1.0,0.009478672985781991,,0.45709281961471104,,0.4879550966608084,0.536526582278481,0.4832530952380953,0.17069486404833836,0.1717325227963526,0.21045392022008252,0.43191196698762035,6.973015873015873,33.4,0.38999662047989186,40.0,78.0,45.0,78.0,4.0,31.0,3.0,0.01282051282051282,0.027972027972027972,0.7428571428571429,0.5128205128205128,0.175,,45.0,2.0,2.0,8.0,,,0.4326923076923077,2.0,1.0,1.0,,,,,,True,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,47026.0,784,28,1525,1524,544,613,208,3049,93.0,147,30.0,49.0,62.0,141.0,18.0,48,,1.0,,,,,2.0,4.0,,,2.0,3.0,173,336,2.0,5.0,123.0,475,1582,27.0,54,,,76.0,58.0,106,2.0,3.0,68.0,190,194.0,152.0,6.0,,,4.0,2.0,41.0,40.0,11.0,51.0,9.0,2.0,26.0,10.0,4.0,113.0,10.0,53.0,19.0,97.0,131.0,67.0,198,12.0,12.0,10.0,2.0,49.0,5.0,24.0,25.0,4.0,25.0,2.0,74.0,4.0,29.0,22.0,56.0,7.0,9.0,182.0,14.0,,69.0,29.0,36.0,29.0,,39.0,22.0,190,544,10.0,0.5606936416184971,0.6423841059602649,1.0,0.4,,0.6666666666666666,0.4,0.5148809523809523,0.5,0.5471698113207547,0.5161290322580645,0.5,0.5596330275229358,0.5588235294117647,0.5757575757575758,0.625,0.01466275659824047,0.12202380952380952,0.14965986394557823,0.1276595744680851,28.112676056338028,0.6621621621621622,0.1611295681063123,0.09796672828096119,0.152,0.06369426751592357,0.15955983493810177,0.09025787965616046,0.1330049261083744,0.07222222222222222,0.08227848101265822,0.043859649122807015,0.11627906976744186,0.13389121338912133,0.14792899408284024,0.20618556701030927,0.18181818181818182,0.08108108108108109,0.0975609756097561,0.5641025641025641,0.4310850439882698,0.6326530612244898,0.744,0.5591397849462365,0.41348973607038125,0.4397163120567376,0.5040650406504065,0.46774193548387094,0.14076246334310852,0.375,0.3829787234042553,0.8888888888888888,0.002932551319648094,,,,0.011730205278592375,0.5,0.5,1.0,,,,,,,0.44954128440366975,0.6122448979591837,,,0.027522935779816515,0.6666666666666666,0.44574780058651026,0.5,0.47819310850439867,0.5116375,0.47832477064220186,0.17424242424242425,0.17647058823529413,0.16,0.4,5.663095238095238,24.3,0.35672131147540986,22.0,37.0,22.0,44.0,4.0,7.0,,0.020833333333333332,0.05405405405405406,0.6851851851851852,0.5945945945945946,0.09090909090909091,,15.0,3.0,2.0,,,,0.29411764705882354,1.0,,1.0,1.0,,,,,True,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,61847.0,1031,12,2010,2010,887,1003,295,4020,40.0,67,13.0,24.0,16.0,50.0,37.0,77,25.0,62.0,1.0,4.0,10.0,28.0,7.0,27.0,,4.0,3.0,13.0,93,194,32.0,89.0,57.0,339,2055,35.0,64,1.0,8.0,77.0,32.0,74,13.0,41.0,33.0,136,114.0,72.0,93.0,3.0,1.0,26.0,7.0,11.0,53.0,3.0,56.0,3.0,,24.0,12.0,17.0,115.0,7.0,47.0,16.0,93.0,113.0,58.0,171,9.0,59.0,33.0,26.0,15.0,2.0,8.0,18.0,3.0,7.0,1.0,33.0,2.0,8.0,64.0,104.0,1.0,10.0,81.0,3.0,6.0,23.0,16.0,30.0,20.0,1.0,31.0,15.0,136,887,13.0,0.6129032258064516,0.7307692307692307,0.96875,0.3595505617977528,0.125,0.3170731707317073,0.36363636363636365,0.4793814432989691,0.546875,0.43243243243243246,0.49823321554770317,0.5069444444444444,0.44782608695652176,0.5235109717868338,0.506578947368421,0.49264705882352944,0.31448763250883394,0.05670103092783505,0.05970149253731343,0.12,14.921576939381094,0.45454545454545453,0.12172774869109948,0.06064516129032258,0.09523809523809523,0.04093567251461988,0.11695278969957082,0.05708245243128964,0.03474903474903475,0.09561752988047809,0.052830188679245285,0.045454545454545456,0.03278688524590164,0.10714285714285714,0.15668202764976957,0.10861423220973783,0.09448818897637795,0.0975609756097561,0.06382978723404255,0.4838709677419355,0.23674911660777384,0.5970149253731343,0.6349206349206349,0.375,0.17667844522968199,0.32,0.36363636363636365,0.6875,0.27208480565371024,0.4805194805194805,0.4868421052631579,0.8378378378378378,0.21908127208480566,0.4032258064516129,0.4032258064516129,1.0,0.09540636042402827,0.25925925925925924,0.2692307692307692,0.8571428571428571,0.05555555555555555,0.25,1.0,0.05555555555555555,,,0.20869565217391303,0.5416666666666666,0.24347826086956523,0.35714285714285715,0.11304347826086956,0.23076923076923078,0.5512367491166078,0.2692307692307692,0.48643776595744675,0.4789892307692308,0.47806043478260873,0.07590759075907591,0.10747663551401869,0.22713864306784662,0.40117994100294985,9.414948453608247,24.18202247191011,0.4412935323383085,18.0,31.0,4.0,30.0,4.0,9.0,,0.012987012987012988,0.03636363636363636,0.4305555555555556,0.5806451612903226,0.1111111111111111,1.0,4.0,1.0,,,0.011235955056179775,,0.058823529411764705,1.0,,,1.0,0.037037037037037035,,,,True,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,33794.0,563,76,1068,1073,470,491,167,2141,59.0,91,20.0,31.0,9.0,27.0,,4,,,,,,,,2.0,,,,2.0,68,122,,2.0,25.0,161,1008,15.0,30,,,36.0,23.0,40,,2.0,16.0,62,92.0,44.0,,,1.0,1.0,,10.0,22.0,8.0,30.0,3.0,5.0,15.0,4.0,3.0,68.0,12.0,35.0,16.0,50.0,77.0,47.0,124,3.0,22.0,16.0,6.0,19.0,3.0,11.0,13.0,,8.0,4.0,32.0,3.0,15.0,26.0,54.0,3.0,3.0,53.0,3.0,,18.0,10.0,20.0,14.0,1.0,20.0,13.0,62,470,8.0,0.6764705882352942,0.7931034482758621,,,,,,0.5573770491803278,0.5,0.575,0.5483870967741935,0.5,0.5476190476190477,0.540268456375839,0.5,0.5254237288135594,0.016129032258064516,0.08196721311475409,0.06593406593406594,0.14814814814814814,14.285714285714286,0.59375,0.1179245283018868,0.08027522935779817,0.1568627450980392,0.1518987341772152,0.12547528517110265,0.0912621359223301,0.13725490196078433,0.03418803418803419,0.060240963855421686,0.14583333333333334,0.16129032258064516,0.13740458015267176,0.09836065573770492,0.11695906432748537,0.17721518987341772,0.08695652173913043,0.06818181818181818,0.65,0.7338709677419355,0.6483516483516484,0.6941176470588235,0.7288135593220338,0.21774193548387097,0.3333333333333333,0.391304347826087,0.3333333333333333,0.03225806451612903,,,,,,,,0.016129032258064516,,,,,,,,,,0.7380952380952381,0.6451612903225806,,,0.047619047619047616,,0.75,,0.5229276422764227,0.5174107142857143,0.5240902439024391,0.12949640287769784,0.13138686131386862,0.2236024844720497,0.38509316770186336,2.3844262295081964,45.4,0.4400749063670412,15.0,27.0,6.0,20.0,,5.0,1.0,,,0.9,0.5555555555555556,0.26666666666666666,,11.0,,,,,,0.2894736842105263,,,,,,,,,True,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,6009.0,100,-14,196,197,91,112,25,393,5.0,9,3.0,5.0,6.0,16.0,4.0,11,,,,,,,,1.0,,,,1.0,15,36,,1.0,5.0,35,223,2.0,7,,,4.0,6.0,12,,1.0,2.0,14,26.0,4.0,,,,1.0,,3.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,1.0,5.0,,14.0,17.0,7.0,24,1.0,5.0,4.0,1.0,1.0,,,1.0,,1.0,,2.0,,2.0,4.0,9.0,2.0,,9.0,1.0,,5.0,,2.0,2.0,,2.0,1.0,14,91,,0.8666666666666667,0.9285714285714286,,,,,,0.4166666666666667,0.2857142857142857,0.5,0.40540540540540543,0.2857142857142857,0.46153846153846156,0.4268292682926829,0.2857142857142857,0.5,0.02702702702702703,0.08333333333333333,0.1111111111111111,0.125,18.94273127753304,0.5,0.2153846153846154,0.06944444444444445,,0.045454545454545456,0.18421052631578946,0.06382978723404255,0.125,0.045454545454545456,0.038461538461538464,0.058823529411764705,,0.25,0.16666666666666666,0.2222222222222222,,,0.05263157894736842,0.5,0.24324324324324326,0.5555555555555556,0.625,0.8,0.43243243243243246,0.375,0.42857142857142855,0.8333333333333334,0.2972972972972973,0.36363636363636365,0.36363636363636365,1.0,,,,,0.02702702702702703,,,,,,,,,,0.38461538461538464,0.6,,,0.07692307692307693,,0.2702702702702703,,0.45021621621621627,0.5194,0.4857307692307693,0.12195121951219512,0.125,0.11428571428571428,0.4,8.863888888888889,26.6,0.4642857142857143,2.0,5.0,,2.0,1.0,,1.0,,0.1,0.7142857142857143,0.4,0.5,,3.0,,,,,,0.42857142857142855,,,,,,,,,True,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,37031.0,617,42,1189,1192,365,467,169,2381,35.0,67,11.0,26.0,5.0,15.0,21.0,62,1.0,7.0,,,,3.0,24.0,59.0,3.0,7.0,6.0,16.0,61,144,25.0,66.0,44.0,241,1205,5.0,16,3.0,7.0,23.0,18.0,46,6.0,19.0,14.0,68,90.0,32.0,75.0,,,59.0,24.0,10.0,60.0,20.0,80.0,12.0,8.0,30.0,13.0,17.0,180.0,6.0,13.0,12.0,48.0,60.0,19.0,79,6.0,19.0,14.0,5.0,22.0,2.0,15.0,17.0,,7.0,4.0,39.0,6.0,13.0,26.0,61.0,,9.0,67.0,5.0,4.0,26.0,8.0,6.0,5.0,1.0,6.0,2.0,68,365,10.0,0.7377049180327869,0.7758620689655172,1.0,0.3787878787878788,0.42857142857142855,0.3157894736842105,0.3787878787878788,0.4236111111111111,0.3125,0.391304347826087,0.46904761904761905,0.41304347826086957,0.4153846153846154,0.5,0.4423076923076923,0.4358974358974359,0.3142857142857143,0.06944444444444445,0.1044776119402985,0.2,20.10122921185828,0.5641025641025641,0.1032258064516129,0.030303030303030304,0.14457831325301204,0.04316546762589928,0.10948905109489052,0.03345070422535211,0.041666666666666664,0.008,0.03676470588235294,0.058823529411764705,,0.06936416184971098,0.08888888888888889,0.15286624203821655,0.11864406779661017,0.20833333333333334,0.05263157894736842,0.3333333333333333,0.319047619047619,0.5223880597014925,0.5833333333333334,0.6,0.07142857142857142,0.3333333333333333,0.4166666666666667,0.6,0.29523809523809524,0.3387096774193548,0.3387096774193548,1.0,0.03333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.28095238095238095,0.4067796610169492,0.4067796610169492,1.0,,,,0.30434782608695654,0.42857142857142855,1.0,0.4,0.4230769230769231,0.046153846153846156,,0.24615384615384617,0.375,0.6333333333333333,0.4067796610169492,0.5218959523809522,0.4812578947368421,0.529246923076923,0.11255411255411256,0.15757575757575756,0.0954356846473029,0.2821576763485477,9.419444444444443,25.106060606060602,0.3069806560134567,4.0,7.0,4.0,6.0,,,,,,0.30434782608695654,0.5714285714285714,0.25,,,,,,,,,,,1.0,,,,,,True,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,4089.0,68,5,137,137,31,35,19,274,4.0,8,1.0,2.0,2.0,3.0,,4,,,,,,,,,,,,,6,15,,,2.0,14,120,,3,,,,1.0,5,,,,2,12.0,,,,,,,3.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,,3.0,1.0,10.0,12.0,4.0,16,,2.0,2.0,,,1.0,,2.0,,,,2.0,,,3.0,8.0,2.0,,6.0,,,3.0,,3.0,1.0,,3.0,3.0,2,31,,1.0,1.0,,,,,,0.4,,0.2,0.4,,0.2,0.3888888888888889,,0.2,,0.2,0.375,,12.658227848101266,,0.20833333333333334,0.05263157894736842,0.14285714285714285,,0.2,0.043478260869565216,0.1,,0.05,,,0.16666666666666666,0.4,0.14285714285714285,0.16666666666666666,,,1.0,0.5333333333333333,0.5,0.8,1.0,0.2,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,,,,,,,,,,,,,,,,,,0.4,0.5,,,,,0.5333333333333333,,0.4896,0.4959,0.42990000000000006,0.16666666666666666,0.16666666666666666,,0.14285714285714285,6.553333333333333,,0.22627737226277372,,2.0,,,1.0,2.0,,,0.14285714285714285,0.6666666666666666,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,True,
