EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,ShortMidRangeAssists,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,32970.0,550,-85,1053,1058,269,231.0,132,2111,36.0,54.0,16.0,4.0,12.0,8.0,28.0,13.0,38.0,57.0,120.0,13.0,127.0,1109,10.0,22.0,20.0,7.0,23.0,5.0,19.0,88.0,26.0,15.0,19.0,3.0,22.0,1.0,4.0,8.0,47.0,6.0,35.0,8.0,69.0,14.0,91.0,42.0,133,3.0,18.0,13.0,5.0,14.0,2.0,9.0,7.0,5.0,,21.0,4.0,51.0,92,12.0,23.0,11.0,22.0,16.0,4.0,22.0,12.0,19.0,269,10.0,0.7719298245614035,0.88,0.475,0.45454545454545453,0.30434782608695654,0.475,0.45454545454545453,0.30434782608695654,0.48846153846153845,0.45454545454545453,0.35185185185185186,0.125,0.12962962962962962,0.2857142857142857,12.407559572719803,0.6666666666666666,0.35,0.17121588089330025,0.08215962441314555,0.10666666666666667,0.06818181818181818,0.16108786610878661,0.07976653696498054,0.06299212598425197,0.1,0.08542713567839195,0.056338028169014086,0.19008264462809918,0.15833333333333333,0.16666666666666666,0.11475409836065574,0.07142857142857142,0.06382978723404255,0.5454545454545454,0.45,0.6666666666666666,0.7659574468085106,0.75,0.23333333333333334,0.2857142857142857,0.4,0.875,0.31666666666666665,0.34210526315789475,0.34210526315789475,0.7692307692307693,0.7272727272727273,0.5217391304347826,0.3333333333333333,0.45,0.4767258333333333,0.49758499999999994,0.5033652173913044,0.0859375,0.0859375,0.15748031496062992,0.14960629921259844,7.6383333333333345,0.25546058879392214,10.0,14.0,7.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,3.0,,2.0,2.0,,,,,,,,,,0.02631578947368421,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,1.0,0.11764705882352941,0.3,,,,,2.0,,,,True
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,115597.0,1927,64,3791,3766,1072,899.0,499,7557,95.0,155.0,22.0,21.0,35.0,35.0,89.0,121.0,300.0,251.0,544.0,124.0,896.0,3916,27.0,53.0,90.0,57.0,124.0,65.0,266.0,310.0,192.0,38.0,112.0,14.0,126.0,14.0,69.0,28.0,266.0,4.0,33.0,23.0,113.0,1.0,137.0,37.0,174,3.0,56.0,44.0,12.0,42.0,9.0,25.0,41.0,17.0,4.0,83.0,25.0,58.0,157,5.0,155.0,35.0,10.0,7.0,2.0,10.0,5.0,266.0,1072,25.0,0.6175298804780877,0.640495867768595,0.46139705882352944,0.5094339622641509,0.4596774193548387,0.49171974522292994,0.45,0.4902439024390244,0.5186074429771909,0.5,0.5423728813559322,0.06985294117647059,0.14193548387096774,0.10112359550561797,20.898927675108375,0.5060240963855421,0.007633587786259542,0.08248175182481751,0.02220726783310902,0.06666666666666667,0.013513513513513514,0.0793002915451895,0.020763187429854096,0.020257826887661142,0.020895522388059702,0.024671052631578948,0.017699115044247787,0.0815450643776824,0.07777777777777778,0.08639705882352941,0.05952380952380952,0.08602150537634409,0.007556675062972292,0.5,0.19745222929936307,0.6129032258064516,0.7142857142857143,0.6210526315789474,0.11337579617834395,0.39325842696629215,0.4375,0.4857142857142857,0.3821656050955414,0.4033333333333333,0.4129692832764505,0.6528925619834711,0.275,0.17073170731707318,0.6,0.5044585987261146,0.48712461734693874,0.5074376811594202,0.47426274509803923,0.049079754601226995,0.06140350877192982,0.10044642857142858,0.296875,11.921323529411765,0.28277499340543394,17.0,18.0,15.0,0.7727272727272727,43.0,98.0,14.0,13.0,33.0,47.0,143.0,2.0,13.0,16.0,48.0,90.0,241.0,6.0,27.0,18.0,29.0,81.0,252.0,18.0,1.0,142.0,47.0,5.0,,,5.0,1.0,1.0,20.0,9.0,44.0,18.0,1.0,0.9333333333333333,0.37344398340248963,0.2222222222222222,0.35802469135802467,0.375,0.3070063694267516,0.02074688796680498,0.023333333333333334,0.027972027972027972,,0.12484076433121019,0.4387755102040816,0.44329896907216493,1.0,0.1821656050955414,0.32867132867132864,0.3381294964028777,0.8723404255319149,0.175,0.1625,0.15384615384615385,0.16097560975609757,0.3939393939393939,0.23414634146341465,0.3333333333333333,0.33098591549295775,24.61161825726141,4.0,6.0,5.0,,,,,,,0.5294117647058824,0.2857142857142857,1.0,0.02040816326530612,,,0.01020408163265306,1.0,1.0,True
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,4466.0,74,-9,156,152,80,43.0,30,308,4.0,9.0,6.0,3.0,6.0,1.0,1.0,4.0,12.0,9.0,22.0,10.0,28.0,172,3.0,8.0,8.0,5.0,14.0,6.0,16.0,12.0,6.0,1.0,2.0,,2.0,,1.0,1.0,4.0,1.0,5.0,2.0,5.0,3.0,10.0,6.0,16,,1.0,1.0,,3.0,,2.0,2.0,1.0,2.0,5.0,1.0,7.0,17,4.0,10.0,4.0,1.0,1.0,,1.0,1.0,16.0,80,5.0,0.6666666666666666,0.8571428571428571,0.4090909090909091,0.375,0.35714285714285715,0.391304347826087,0.375,0.3333333333333333,0.5,0.4444444444444444,0.4444444444444444,0.045454545454545456,0.1111111111111111,,17.5531914893617,0.6,0.6,0.09433962264150944,0.078125,0.25,0.07692307692307693,0.11475409836065574,0.07792207792207792,0.06666666666666667,0.18181818181818182,0.05263157894736842,0.09090909090909091,0.19047619047619047,0.1,,0.2857142857142857,,,1.0,0.391304347826087,0.4444444444444444,0.5,0.5,0.043478260869565216,1.0,1.0,,0.5217391304347826,0.3333333333333333,0.3333333333333333,1.0,0.75,0.4,0.5,0.43478260869565216,0.4307391304347826,0.5093833333333334,0.40872,0.14814814814814814,0.15384615384615385,0.2857142857142857,0.5714285714285714,10.327272727272726,0.5128205128205128,2.0,4.0,,0.3333333333333333,,,,,,,1.0,,,,1.0,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,0.043478260869565216,,,,,,,,,0.043478260869565216,,,,,,,,,0.06666666666666667,,,26.0,,1.0,,,,,,,,0.5,,,,,,,,,True
998,1610612743,Mark Pope,Mark Pope,998,DEN,804.0,13,-12,28,26,10,15.0,1,54,1.0,1.0,,,,,1.0,,,1.0,2.0,,2.0,26,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,1,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,2.0,2.0,3,,1.0,1.0,,,,,,,10,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,13.793103448275863,0.5,0.25,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,0.5,0.54885,,,0.5,0.5,,,4.35,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2244,1610612743,Jeff Trepagnier,Jeff Trepagnier,2244,DEN,463.0,8,-9,17,14,5,,2,31,,,,,,,1.0,,1.0,,2.0,,,18,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1,,,,,1.0,,1.0,,,,1.0,,,1,,,,,,,,,,5,,,,,,,,,,,,,0.5,,,15.0,1.0,,,0.125,,,,0.09090909090909091,,0.2,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,0.46499999999999997,0.5121,0.4179,,,,,12.7,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,8453.0,141,-30,266,275,76,113.0,38,541,8.0,10.0,5.0,1.0,1.0,1.0,3.0,12.0,32.0,21.0,45.0,9.0,51.0,286,5.0,10.0,10.0,3.0,11.0,5.0,11.0,34.0,8.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,9.0,3.0,14.0,2.0,19.0,10.0,29,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,3.0,,16.0,23,1.0,10.0,3.0,2.0,2.0,,2.0,1.0,11.0,76,5.0,0.8095238095238095,1.0,0.4666666666666667,0.5,0.2727272727272727,0.4666666666666667,0.5,0.2727272727272727,0.51,0.5,0.39285714285714285,0.022222222222222223,,,16.825396825396826,0.6666666666666666,0.2,0.12844036697247707,0.07894736842105263,0.17647058823529413,0.045454545454545456,0.1349206349206349,0.07352941176470588,0.16666666666666666,0.10526315789473684,0.05194805194805195,0.05263157894736842,0.10344827586206896,0.16129032258064516,0.12244897959183673,0.16666666666666666,0.2,,0.5,0.2222222222222222,0.8,0.8,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.7111111111111111,0.375,0.3870967741935484,1.0,0.5,0.09090909090909091,1.0,0.2222222222222222,0.42537777777777774,0.4488777777777778,0.36674545454545454,0.0625,0.0625,0.19607843137254902,0.21568627450980393,13.140000000000002,0.2857142857142857,4.0,8.0,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,20608.0,343,-12,640,660,260,278.0,113,1300,12.0,23.0,5.0,7.0,12.0,,3.0,2.0,17.0,14.0,43.0,10.0,38.0,608,2.0,8.0,8.0,7.0,19.0,6.0,20.0,26.0,2.0,6.0,14.0,3.0,17.0,3.0,5.0,6.0,37.0,7.0,28.0,5.0,38.0,1.0,44.0,35.0,79,1.0,15.0,11.0,4.0,4.0,1.0,4.0,2.0,,,6.0,2.0,20.0,37,2.0,12.0,4.0,13.0,7.0,5.0,14.0,6.0,20.0,260,6.0,0.9285714285714286,1.0,0.32558139534883723,0.25,0.3684210526315789,0.32558139534883723,0.25,0.3684210526315789,0.3877551020408163,0.4,0.43478260869565216,0.13953488372093023,0.2608695652173913,,7.033248081841432,0.6666666666666666,0.030303030303030304,0.14393939393939395,0.08484848484848485,0.10638297872340426,0.15217391304347827,0.1382636655948553,0.09308510638297872,0.08860759493670886,0.01639344262295082,0.10526315789473684,0.15789473684210525,0.19101123595505617,0.14705882352941177,0.102803738317757,0.16,0.045454545454545456,0.047619047619047616,0.42857142857142855,0.5348837209302325,0.5217391304347826,0.7058823529411765,0.9166666666666666,0.06976744186046512,,,,0.3953488372093023,0.11764705882352941,0.11764705882352941,1.0,0.625,0.631578947368421,0.5833333333333334,0.5348837209302325,0.4917627906976744,0.48638571428571425,0.5016105263157895,0.0851063829787234,0.0851063829787234,0.21052631578947367,0.5263157894736842,7.906976744186048,0.40625,2.0,2.0,3.0,0.4,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,0.125,0.5,,,,1.0,,,,,False
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,46979.0,783,-5,1480,1498,459,507.0,211,2978,24.0,50.0,4.0,5.0,12.0,37.0,80.0,79.0,178.0,140.0,308.0,52.0,401.0,1452,19.0,32.0,48.0,40.0,83.0,26.0,124.0,84.0,196.0,14.0,110.0,28.0,138.0,23.0,35.0,60.0,304.0,4.0,16.0,12.0,35.0,1.0,48.0,22.0,70,4.0,24.0,8.0,16.0,31.0,10.0,21.0,15.0,10.0,2.0,46.0,13.0,9.0,32,,59.0,16.0,,,,,,124.0,459,3.0,0.3,0.3111111111111111,0.45454545454545453,0.59375,0.4819277108433735,0.458005249343832,0.5365853658536586,0.4666666666666667,0.4876847290640394,0.5581395348837209,0.5169491525423728,0.045454545454545456,0.1,0.075,26.02187679907887,0.6739130434782609,0.017543859649122806,0.05804311774461028,0.025974025974025976,0.10619469026548672,0.031746031746031744,0.06564245810055866,0.026954177897574125,0.03597122302158273,0.015503875968992248,0.02586206896551724,0.030927835051546393,0.03571428571428571,0.040697674418604654,0.08936170212765958,0.1111111111111111,0.0975609756097561,0.020942408376963352,,0.13123359580052493,0.48,0.5333333333333333,0.4166666666666667,0.2099737532808399,0.4625,0.5,0.13513513513513514,0.4671916010498688,0.4438202247191011,0.4514285714285714,0.34177215189873417,0.0975609756097561,0.11428571428571428,0.4166666666666667,0.3228346456692913,0.4486006613756614,0.44673714285714283,0.4330423076923078,0.04040404040404041,0.04953560371517028,0.11970074812967581,0.3092269326683292,12.752597402597404,0.31013513513513513,3.0,10.0,15.0,0.75,2.0,5.0,,,1.0,21.0,68.0,2.0,9.0,6.0,21.0,23.0,73.0,2.0,9.0,4.0,6.0,22.0,39.0,30.0,2.0,66.0,21.0,1.0,5.0,2.0,2.0,1.0,,,1.0,8.0,10.0,,0.5652173913043478,0.3150684931506849,0.2222222222222222,0.2727272727272727,0.323943661971831,0.19160104986876642,0.0136986301369863,0.016853932584269662,0.014705882352941176,0.04081632653061224,0.013123359580052493,0.4,0.4,1.0,0.1784776902887139,0.3088235294117647,0.31343283582089554,0.5238095238095238,,0.21951219512195122,0.2222222222222222,0.009523809523809525,,0.2,0.2857142857142857,0.3181818181818182,25.739726027397268,,3.0,,,,,,,0.034482758620689655,,,1.0,,,,,,,False
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,21495.0,358,73,691,683,295,295.0,98,1374,28.0,43.0,7.0,12.0,19.0,16.0,39.0,7.0,32.0,51.0,114.0,55.0,160.0,662,7.0,17.0,18.0,17.0,41.0,29.0,63.0,26.0,76.0,11.0,52.0,7.0,59.0,5.0,33.0,15.0,125.0,4.0,15.0,10.0,16.0,2.0,28.0,19.0,47,3.0,12.0,8.0,4.0,17.0,5.0,13.0,15.0,4.0,4.0,32.0,15.0,8.0,21,4.0,70.0,24.0,1.0,,,2.0,1.0,63.0,295,3.0,0.2549019607843137,0.2708333333333333,0.4473684210526316,0.4117647058823529,0.4146341463414634,0.43388429752066116,0.4117647058823529,0.3695652173913043,0.5228758169934641,0.47368421052631576,0.4921875,0.09649122807017543,0.11627906976744186,0.15384615384615385,23.125,0.53125,0.08333333333333333,0.05574912891986063,0.06147540983606557,0.16393442622950818,0.07547169811320754,0.07471264367816093,0.06397306397306397,0.038461538461538464,0.06349206349206349,0.06976744186046512,0.09523809523809523,0.04395604395604396,0.036585365853658534,0.07894736842105263,0.2,0.11538461538461539,0.05555555555555555,0.5,0.35537190082644626,0.6511627906976745,0.7368421052631579,0.32142857142857145,0.32231404958677684,0.41025641025641024,0.48484848484848486,0.125,0.2644628099173554,0.21875,0.21875,0.2857142857142857,0.4117647058823529,0.41304347826086957,0.631578947368421,0.4132231404958678,0.46090374999999995,0.4477642857142857,0.4696522222222222,0.17266187050359713,0.18181818181818182,0.1125,0.39375,7.92105263157895,0.426917510853835,5.0,6.0,4.0,0.7142857142857143,,3.0,,,3.0,1.0,4.0,,,,2.0,1.0,7.0,,,4.0,,5.0,3.0,,1.0,3.0,1.0,,2.0,,2.0,1.0,,3.0,6.0,,14.0,1.0,1.0,0.14285714285714285,,,0.16666666666666666,0.05785123966942149,,,,,0.024793388429752067,,,,0.03305785123966942,0.25,0.25,1.0,,,,0.06521739130434782,,0.043478260869565216,,0.3333333333333333,28.385714285714283,,3.0,,1.0,,,,2.0,,0.2,,,,1.0,,,,,False
2403,1610612743,Nene,Nene,2403,DEN,21200.0,353,13,668,665,209,189.0,92,1333,25.0,40.0,6.0,7.0,11.0,5.0,16.0,4.0,24.0,34.0,80.0,47.0,115.0,646,2.0,12.0,12.0,10.0,22.0,23.0,43.0,42.0,26.0,7.0,18.0,3.0,21.0,2.0,11.0,6.0,45.0,3.0,16.0,5.0,44.0,3.0,52.0,22.0,74,4.0,21.0,12.0,9.0,13.0,6.0,5.0,22.0,8.0,1.0,35.0,9.0,18.0,40,2.0,68.0,31.0,5.0,1.0,2.0,5.0,2.0,43.0,209,3.0,0.6176470588235294,0.65625,0.425,0.16666666666666666,0.45454545454545453,0.425,0.16666666666666666,0.45454545454545453,0.5275229357798165,0.375,0.5972222222222222,0.0875,0.075,0.1875,18.628719275549805,0.37142857142857144,0.16666666666666666,0.16176470588235295,0.06584362139917696,0.08771929824561403,0.046153846153846156,0.14893617021276595,0.06168831168831169,0.037037037037037035,0.05,0.08527131782945736,0.03773584905660377,0.1590909090909091,0.13924050632911392,0.18095238095238095,0.05263157894736842,0.15789473684210525,0.10810810810810811,0.4,0.5,0.625,0.6756756756756757,0.64,0.2,0.3125,0.38461538461538464,0.2,0.3,0.16666666666666666,0.17391304347826086,1.0,0.5,0.5,0.6363636363636364,0.5,0.491225,0.48969090909090907,0.493690909090909,0.30392156862745096,0.30392156862745096,0.10434782608695652,0.3739130434782609,6.650000000000001,0.312874251497006,2.0,4.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,3.0,1.0,2.0,,12.0,9.0,,7.0,2.0,,,,,,,,0.041666666666666664,,0.13043478260869565,,,,,,,,,,,,,,,,,,,4.0,,,,,,,0.08333333333333333,,,,,,,,,,False
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,13750.0,229,7,439,441,163,166.0,66,880,10.0,20.0,8.0,5.0,10.0,3.0,8.0,4.0,16.0,17.0,44.0,21.0,55.0,448,2.0,10.0,10.0,9.0,19.0,15.0,33.0,30.0,4.0,2.0,11.0,,11.0,,8.0,1.0,22.0,4.0,21.0,3.0,44.0,6.0,53.0,25.0,78,,10.0,6.0,4.0,5.0,3.0,3.0,7.0,2.0,,12.0,2.0,12.0,26,3.0,29.0,12.0,21.0,14.0,6.0,21.0,13.0,33.0,163,3.0,0.8823529411764706,1.0,0.38636363636363635,0.2,0.47368421052631576,0.37777777777777777,0.2,0.45,0.47413793103448276,0.35714285714285715,0.6111111111111112,0.045454545454545456,0.1,,13.671875,0.4166666666666667,0.4,0.23783783783783785,0.12574850299401197,0.0967741935483871,0.10810810810810811,0.2175925925925926,0.12254901960784313,0.10810810810810811,0.0851063829787234,0.1566265060240964,0.10344827586206896,0.13333333333333333,0.3333333333333333,0.25,0.047619047619047616,0.2,,0.6190476190476191,0.4444444444444444,0.5,0.5555555555555556,0.8,0.17777777777777778,0.375,0.375,1.0,0.35555555555555557,0.25,0.25,1.0,0.8,0.5,0.5,0.4666666666666667,0.48057272727272726,0.548388888888889,0.5042210526315789,0.2222222222222222,0.22641509433962265,0.18181818181818182,0.6,8.268181818181818,0.3712984054669704,2.0,4.0,2.0,0.25,,,,,,,1.0,,,,1.0,,1.0,,,6.0,,1.0,,,,1.0,,,,,1.0,,,3.0,3.0,,4.0,1.0,,,,,,0.022222222222222223,,,,,,,,,0.022222222222222223,,,,,,,,,0.05,,,35.6,,3.0,,,,,,,0.125,,,,,,,,,,False
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,19601.0,327,46,623,624,188,226.0,87,1247,12.0,24.0,11.0,1.0,5.0,6.0,14.0,19.0,40.0,37.0,78.0,17.0,91.0,570,11.0,18.0,26.0,10.0,23.0,8.0,28.0,58.0,16.0,2.0,9.0,1.0,10.0,1.0,3.0,6.0,21.0,2.0,20.0,7.0,31.0,9.0,47.0,23.0,70,3.0,17.0,11.0,6.0,8.0,1.0,7.0,6.0,1.0,3.0,14.0,5.0,35.0,53,5.0,22.0,8.0,16.0,14.0,2.0,17.0,13.0,28.0,188,5.0,0.7837837837837838,0.9666666666666667,0.47435897435897434,0.6111111111111112,0.43478260869565216,0.46835443037974683,0.6111111111111112,0.4166666666666667,0.5112359550561798,0.65,0.5,0.02564102564102564,0.041666666666666664,0.07142857142857142,14.18732782369146,0.5714285714285714,0.3,0.11567164179104478,0.07633587786259542,0.13725490196078433,0.04878048780487805,0.11912225705329153,0.07260726072607261,0.08064516129032258,0.11363636363636363,0.0641025641025641,0.06060606060606061,0.08536585365853659,0.15151515151515152,0.11666666666666667,0.13793103448275862,0.13636363636363635,0.07894736842105263,0.7647058823529411,0.3037974683544304,0.5,0.5217391304347826,0.5,0.17721518987341772,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.5063291139240507,0.475,0.475,1.0,0.6111111111111112,0.20833333333333334,0.2,0.31645569620253167,0.4467128205128205,0.4978066666666667,0.4118739130434782,0.09411764705882353,0.09523809523809523,0.2857142857142857,0.3076923076923077,10.211538461538456,0.3017656500802568,6.0,14.0,,0.5454545454545454,,,,,,,1.0,,,,1.0,,1.0,,,4.0,,1.0,,,1.0,,,,,1.0,,,,2.0,2.0,,4.0,,,,,,,0.012658227848101266,,,,0.047619047619047616,,,,,0.012658227848101266,,,,,,,,,0.041666666666666664,,,79.6,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,False
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,19072.0,318,-10,599,610,236,215.0,80,1209,13.0,15.0,1.0,9.0,10.0,6.0,18.0,18.0,67.0,37.0,100.0,20.0,142.0,623,2.0,10.0,11.0,18.0,41.0,6.0,63.0,38.0,36.0,3.0,23.0,2.0,25.0,2.0,12.0,11.0,52.0,5.0,4.0,5.0,12.0,,17.0,9.0,26,3.0,5.0,2.0,3.0,14.0,,9.0,4.0,5.0,1.0,18.0,7.0,14.0,20,,27.0,10.0,2.0,1.0,1.0,2.0,1.0,63.0,236,1.0,0.5135135135135135,0.5277777777777778,0.37,0.2,0.43902439024390244,0.41216216216216217,0.25,0.4830508474576271,0.43354430379746833,0.3125,0.48412698412698413,0.03,0.06666666666666667,0.05555555555555555,25.36023054755043,0.7777777777777778,,0.048,0.018018018018018018,0.09433962264150944,0.09259259259259259,0.056105610561056105,0.03260869565217391,0.018867924528301886,0.06521739130434782,,0.09523809523809523,0.02564102564102564,0.07894736842105263,0.041666666666666664,0.02702702702702703,0.25,0.03296703296703297,0.5,0.10135135135135136,0.8666666666666667,0.9285714285714286,0.9230769230769231,0.12162162162162163,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.4527027027027027,0.26865671641791045,0.2727272727272727,0.2777777777777778,0.07142857142857142,0.1694915254237288,0.9,0.42567567567567566,0.46581385135135134,0.487945,0.4764474576271186,0.0641025641025641,0.09259259259259259,0.07746478873239436,0.44366197183098594,13.887000000000002,0.39398998330550916,1.0,2.0,,1.0,4.0,14.0,2.0,1.0,6.0,12.0,34.0,1.0,2.0,6.0,12.0,16.0,48.0,1.0,4.0,4.0,7.0,18.0,39.0,9.0,,34.0,12.0,,,,2.0,,,1.0,2.0,5.0,2.0,,0.8125,0.3333333333333333,0.25,0.3888888888888889,0.3333333333333333,0.32432432432432434,,0.014925373134328358,,,0.0945945945945946,0.2857142857142857,0.2857142857142857,1.0,0.22972972972972974,0.35294117647058826,0.35294117647058826,0.75,0.14285714285714285,0.14285714285714285,0.5,0.1016949152542373,0.16666666666666666,0.2033898305084746,0.5,0.35294117647058826,24.84166666666667,,5.0,,,,,,,0.08333333333333333,1.0,,1.0,,,,,,,False
