EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LostBallTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Assists,FTDefRebounds,DefFTReboundPct,OffArc3ReboundPct,Arc3PctAssisted,DefCorner3ReboundPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,1197.0,20.0,41,43,27,20,6.0,84,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,17.0,39,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,10.0,6.0,9.0,5.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,27,1.0,0.6,0.6666666666666666,0.6,0.6,0.5,0.5,0.75,0.5,0.8,0.7727272727272727,0.5,0.8333333333333334,0.5,25.531914893617024,1.0,0.13333333333333333,0.1,0.2,0.16666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.2,0.5,0.5,0.5,0.6,0.6,0.5,1.0,0.4,0.5,0.6,0.6666666666666666,0.8,0.6,0.4961650000000001,0.4701,0.50568,0.11764705882352941,0.5882352941176471,8.82,25.76,0.6585365853658537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,654.0,11.0,20,20,5,12,4.0,40,,,,,,,,3.0,,,,,,3.0,,,,,21,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,5,,,,,,,,,,,,,,,16.0,1.0,0.09090909090909091,0.07692307692307693,,,,,,1.0,,,,,,,,,,,,,,0.38963333333333333,,,,,18.033333333333335,,0.25,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,928.0,15.0,26,28,20,18,5.0,54,2.0,3.0,2.0,2.0,1.0,2.0,,,,,,,2.0,3.0,,,1.0,5.0,28,2.0,2.0,4.0,1.0,2.0,,,1.0,3.0,2.0,,,,,,,,,1.0,1.0,3.0,,,,1.0,,3.0,1.0,2.0,1.0,3.0,20,,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.625,1.0,0.5,,21.21212121212121,0.3333333333333333,0.08333333333333333,0.08333333333333333,,0.1111111111111111,1.0,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,1.0,0.5,,,1.0,,0.5344,0.5231,0.5344,0.8,0.6,,,0.7692307692307693,-4.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.5,1.0,0.2222222222222222,0.16666666666666666,0.25,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,9262.0,154.0,290,300,117,128,40.0,590,9.0,17.0,1.0,3.0,1.0,5.0,2.0,21.0,,2.0,,2.0,14.0,49.0,1.0,4.0,5.0,36.0,309,2.0,8.0,5.0,4.0,19.0,,3.0,2.0,10.0,10.0,,2.0,,11.0,12.0,7.0,3.0,25.0,13.0,16.0,23.0,5.0,3.0,2.0,5.0,3.0,12.0,23.0,11.0,,10.0,117,4.0,0.25,,0.25,0.2857142857142857,0.25,0.21052631578947367,0.29245283018867924,0.2222222222222222,0.18181818181818182,0.3103448275862069,0.2777777777777778,0.20833333333333334,0.07547169811320754,20.771513353115726,0.4166666666666667,0.11206896551724138,0.11510791366906475,0.1111111111111111,0.1111111111111111,0.32075471698113206,0.5294117647058824,0.6428571428571429,0.39622641509433965,0.09523809523809523,0.09523809523809523,0.03773584905660377,,,0.3333333333333333,0.3333333333333333,0.22727272727272727,0.2,0.09090909090909091,,0.39622641509433965,,0.467238679245283,0.42759375,0.4217,0.1388888888888889,0.2777777777777778,9.881632653061224,24.35,0.40344827586206894,-45.0,2.0,1.0,6.0,3.0,6.0,6.0,0.11363636363636363,1.0,18.0,4.0,7.0,7.0,,7.0,2.0,6.0,,0.6428571428571429,0.75,0.06086956521739131,0.050359712230215826,0.08571428571428572,0.08333333333333333,0.6666666666666666,,3.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,5.0,1.0,6.0,1.0,2.0,1.0,0.10204081632653061,0.17647058823529413,0.18181818181818182,0.13043478260869565,0.022727272727272728,0.15,0.03125,0.20754716981132076,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.03773584905660377,0.5,0.5,1.0,0.1111111111111111,0.045454545454545456,0.10344827586206896,0.1111111111111111,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,7534.0,126.0,234,239,92,104,33.0,473,6.0,8.0,,1.0,4.0,4.0,,,,1.0,,1.0,8.0,16.0,,1.0,10.0,26.0,244,1.0,3.0,3.0,4.0,5.0,,1.0,5.0,13.0,,,1.0,,4.0,5.0,2.0,1.0,11.0,13.0,15.0,21.0,3.0,3.0,,3.0,2.0,7.0,12.0,12.0,2.0,13.0,92,,,,,0.5,0.3333333333333333,0.8,0.47058823529411764,0.3333333333333333,0.6666666666666666,0.5909090909090909,0.375,0.7222222222222222,0.058823529411764705,10.622710622710622,0.42857142857142855,0.13978494623655913,0.13043478260869565,0.13636363636363635,0.14285714285714285,0.47058823529411764,0.75,0.75,,,,0.058823529411764705,,,0.3333333333333333,,0.6666666666666666,1.0,0.16666666666666666,,0.5294117647058824,,0.4699058823529412,0.39265,0.5049666666666667,0.11538461538461539,0.5,3.3312500000000003,31.5,0.39316239316239315,-31.0,1.0,,4.0,2.0,4.0,4.0,0.1388888888888889,1.0,16.0,,5.0,6.0,1.0,4.0,1.0,3.0,,1.0,1.0,0.05434782608695652,0.05357142857142857,0.03571428571428571,0.037037037037037035,1.0,,2.0,8.0,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,7.0,,2.0,5.0,,2.0,,0.0625,,0.125,0.09090909090909091,0.08108108108108109,0.10526315789473684,,0.47058823529411764,0.25,0.2857142857142857,1.0,,,,,,,,0.25,0.2631578947368421,1.0,1.0,1.0,1.0,0.05,0.1111111111111111,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,2922.0,49.0,84,88,13,16,11.0,172,3.0,8.0,,,,1.0,1.0,2.0,1.0,6.0,,,4.0,10.0,1.0,9.0,3.0,14.0,90,1.0,1.0,2.0,,1.0,,,2.0,2.0,4.0,,6.0,1.0,1.0,2.0,1.0,,5.0,4.0,6.0,8.0,5.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,13,,0.1111111111111111,,0.1111111111111111,0.4,1.0,,0.2894736842105263,1.0,,0.3333333333333333,1.0,0.5,0.47368421052631576,25.510204081632654,0.75,0.1111111111111111,0.11904761904761904,0.125,,0.42105263157894735,0.375,0.6,0.10526315789473684,0.5,0.5,0.3157894736842105,0.16666666666666666,0.16666666666666666,,,1.0,,,,0.8947368421052632,0.16666666666666666,0.5375394736842105,0.408,0.5307,0.14285714285714285,0.14285714285714285,3.6700000000000004,24.511111111111113,0.15476190476190477,-21.0,2.0,1.0,,,,,0.21428571428571427,,4.0,,1.0,2.0,1.0,1.0,,,,0.5,0.5,0.027777777777777776,0.041666666666666664,,,0.3333333333333333,,,,,3.0,,,,,3.0,3.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,0.3,0.375,,0.16666666666666666,0.09090909090909091,0.16666666666666666,,,,,,1.0,0.15789473684210525,,,,,,0.05,0.09090909090909091,1.0,,,,0.08333333333333333,,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,1524.0,25.0,48,52,19,21,6.0,100,4.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,6.0,8.0,,1.0,,12.0,51,2.0,2.0,4.0,2.0,2.0,,1.0,,4.0,8.0,,,,1.0,1.0,,1.0,2.0,3.0,4.0,7.0,,,,1.0,1.0,2.0,1.0,,,4.0,19,,,,,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.1111111111111111,20.0,0.5,0.15,0.19047619047619047,0.2,0.25,0.5555555555555556,0.8,1.0,0.1111111111111111,1.0,1.0,,,,1.0,1.0,0.6666666666666666,1.0,,,0.6666666666666666,,0.5273833333333333,0.5590999999999999,0.64215,0.3333333333333333,0.3333333333333333,4.1625,23.1,0.3958333333333333,-7.0,,1.0,1.0,,1.0,1.0,,1.0,4.0,4.0,3.0,3.0,,1.0,1.0,,,0.3333333333333333,0.5,0.17647058823529413,0.13043478260869565,0.16666666666666666,0.14285714285714285,0.5,,1.0,2.0,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,1.0,,0.25,0.2,0.5,1.0,0.25,1.0,,0.2222222222222222,0.5,1.0,,,0.1111111111111111,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,4778.0,80.0,145,150,27,29,17.0,295,3.0,9.0,,3.0,1.0,3.0,3.0,9.0,,,,,10.0,30.0,,,4.0,24.0,159,,3.0,,1.0,4.0,,,1.0,3.0,4.0,,,,3.0,3.0,2.0,,6.0,11.0,16.0,18.0,,,,3.0,1.0,4.0,8.0,6.0,1.0,3.0,27,1.0,,,,0.3333333333333333,,0.25,0.3333333333333333,,0.25,0.36363636363636365,,0.3,,22.5609756097561,0.75,0.20754716981132076,0.2,0.2857142857142857,0.15789473684210525,0.3,0.3333333333333333,0.42857142857142855,0.3,0.3333333333333333,0.3333333333333333,,,,1.0,,0.75,0.3333333333333333,,,0.3,,0.44816,0.5829,0.5510999999999999,,0.125,8.506666666666666,,0.18620689655172415,-27.0,2.0,,2.0,2.0,2.0,2.0,0.2,1.0,16.0,,2.0,2.0,,1.0,,,1.0,0.8,0.8,0.03389830508474576,0.027777777777777776,0.058823529411764705,,1.0,,4.0,12.0,,,,,,,,3.0,,,1.0,3.0,,3.0,,,2.0,,,,0.1,0.2222222222222222,0.08333333333333333,0.17647058823529413,0.041666666666666664,0.14285714285714285,,0.4,0.3333333333333333,0.36363636363636365,0.5,1.0,,,,,,,0.0625,0.0625,,1.0,,1.0,,,,2.0,1.0,,,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,3746.0,62.0,126,130,75,83,19.0,256,9.0,15.0,4.0,5.0,5.0,8.0,2.0,4.0,,,,,11.0,25.0,,,6.0,28.0,136,4.0,6.0,8.0,6.0,16.0,,,2.0,14.0,10.0,,,,2.0,2.0,1.0,1.0,4.0,8.0,11.0,17.0,1.0,1.0,,4.0,2.0,4.0,8.0,6.0,1.0,14.0,75,2.0,,,,0.44,0.6666666666666666,0.375,0.44,0.6666666666666666,0.375,0.5,0.6666666666666666,0.4117647058823529,,21.62162162162162,1.0,0.14814814814814814,0.16666666666666666,0.16666666666666666,0.10526315789473684,0.6,0.6,0.6428571428571429,0.16,0.5,0.5,,,,0.8333333333333334,0.8,0.5,0.625,,,0.6,,0.505104,0.5342833333333333,0.47933749999999997,0.2857142857142857,0.5,4.547999999999999,,0.5952380952380952,-21.0,2.0,,8.0,5.0,8.0,4.0,0.17391304347826086,0.5,12.0,6.0,6.0,6.0,,,,2.0,2.0,0.5454545454545454,0.75,0.11320754716981132,0.10344827586206896,0.2,,0.5555555555555556,,,6.0,,,,,,,,1.0,,,,2.0,2.0,4.0,,,2.0,,3.0,,0.04,0.06666666666666667,,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.15384615384615385,0.24,,,,0.5,,,,,,,0.07407407407407407,0.07407407407407407,,,,,,,,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,5112.0,85.0,167,173,90,91,24.0,340,4.0,5.0,2.0,2.0,2.0,3.0,5.0,7.0,1.0,3.0,,1.0,12.0,19.0,4.0,11.0,14.0,50.0,176,4.0,6.0,10.0,6.0,12.0,2.0,5.0,8.0,26.0,8.0,,3.0,1.0,2.0,2.0,1.0,,4.0,9.0,9.0,16.0,7.0,1.0,6.0,2.0,2.0,5.0,5.0,18.0,3.0,26.0,90,,0.36363636363636365,0.4,0.36363636363636365,0.631578947368421,0.6666666666666666,0.5,0.6,0.6666666666666666,0.5294117647058824,0.6447368421052632,0.7142857142857143,0.5952380952380952,0.36666666666666664,22.164948453608247,0.4,0.14516129032258066,0.12,0.13333333333333333,0.20833333333333334,0.16666666666666666,0.8,0.8,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.17647058823529413,0.6666666666666666,0.058823529411764705,,0.5333333333333333,0.3333333333333333,0.48337833333333335,0.44109999999999994,0.46307058823529407,0.2,0.52,9.194736842105263,23.545454545454547,0.5389221556886228,-17.0,,,5.0,3.0,5.0,3.0,0.08695652173913043,0.6,16.0,4.0,5.0,7.0,,3.0,,3.0,,0.6666666666666666,0.8,0.07575757575757576,0.08974358974358974,0.0625,0.07692307692307693,0.5,,3.0,7.0,3.0,8.0,4.0,,,2.0,12.0,,,,1.0,,1.0,1.0,1.0,1.0,6.0,,2.0,1.0,,,,,0.08333333333333333,,0.07142857142857142,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8,0.26666666666666666,0.375,0.375,1.0,,0.23529411764705882,0.17142857142857143,0.25,2.0,1.0,,,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,1.0,,2.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
